Date,SPDR Barclays 1-3 Month T-Bill_Open_average,SPDR Barclays 1-3 Month T-Bill_Open_max,SPDR Barclays 1-3 Month T-Bill_Open_min,SPDR Barclays 1-3 Month T-Bill_Open_volatility,SPDR Barclays 1-3 Month T-Bill_Open_change,SPDR Barclays 1-3 Month T-Bill_High_average,SPDR Barclays 1-3 Month T-Bill_High_max,SPDR Barclays 1-3 Month T-Bill_High_min,SPDR Barclays 1-3 Month T-Bill_High_volatility,SPDR Barclays 1-3 Month T-Bill_High_change,SPDR Barclays 1-3 Month T-Bill_Low_average,SPDR Barclays 1-3 Month T-Bill_Low_max,SPDR Barclays 1-3 Month T-Bill_Low_min,SPDR Barclays 1-3 Month T-Bill_Low_volatility,SPDR Barclays 1-3 Month T-Bill_Low_change,SPDR Barclays 1-3 Month T-Bill_Close_average,SPDR Barclays 1-3 Month T-Bill_Close_max,SPDR Barclays 1-3 Month T-Bill_Close_min,SPDR Barclays 1-3 Month T-Bill_Close_volatility,SPDR Barclays 1-3 Month T-Bill_Close_change
2018-05-20,91.55,91.55,91.55,0.0,0.0,91.56,91.56,91.56,0.0,0.0,91.55,91.55,91.55,0.0,0.0,91.56,91.56,91.56,0.0,0.0
2018-05-27,91.45,91.45,91.45,0.0,0.0,91.45,91.45,91.45,0.0,0.0,91.44,91.44,91.44,0.0,0.0,91.45,91.45,91.45,0.0,0.0
2018-06-03,91.48,91.48,91.48,0.0,0.0,91.48,91.48,91.48,0.0,0.0,91.47,91.47,91.47,0.0,0.0,91.48,91.48,91.48,0.0,0.0
2018-06-10,91.51,91.51,91.51,0.0,0.0,91.51,91.51,91.51,0.0,0.0,91.5,91.5,91.5,0.0,0.0,91.51,91.51,91.51,0.0,0.0
2018-06-17,91.54,91.54,91.54,0.0,0.0,91.54,91.54,91.54,0.0,0.0,91.53,91.53,91.53,0.0,0.0,91.53,91.53,91.53,0.0,0.0
2018-06-24,91.58,91.58,91.58,0.0,0.0,91.58,91.58,91.58,0.0,0.0,91.57,91.57,91.57,0.0,0.0,91.58,91.58,91.58,0.0,0.0
2018-07-01,91.47,91.47,91.47,0.0,0.0,91.48,91.48,91.48,0.0,0.0,91.47,91.47,91.47,0.0,0.0,91.48,91.48,91.48,0.0,0.0
2018-07-08,91.51,91.51,91.51,0.0,0.0,91.51,91.51,91.51,0.0,0.0,91.5,91.5,91.5,0.0,0.0,91.5,91.5,91.5,0.0,0.0
2018-07-15,91.54,91.54,91.54,0.0,0.0,91.54,91.54,91.54,0.0,0.0,91.53,91.53,91.53,0.0,0.0,91.54,91.54,91.54,0.0,0.0
2018-07-22,91.57,91.57,91.57,0.0,0.0,91.57,91.57,91.57,0.0,0.0,91.56,91.56,91.56,0.0,0.0,91.57,91.57,91.57,0.0,0.0
2018-07-29,91.46,91.46,91.46,0.0,0.0,91.47,91.47,91.47,0.0,0.0,91.46,91.46,91.46,0.0,0.0,91.46,91.46,91.46,0.0,0.0
2018-08-05,91.5,91.5,91.5,0.0,0.0,91.5,91.5,91.5,0.0,0.0,91.49,91.49,91.49,0.0,0.0,91.5,91.5,91.5,0.0,0.0
2018-08-12,91.52,91.52,91.52,0.0,0.0,91.53,91.53,91.53,0.0,0.0,91.52,91.52,91.52,0.0,0.0,91.52,91.52,91.52,0.0,0.0
2018-08-19,91.56,91.56,91.56,0.0,0.0,91.56,91.56,91.56,0.0,0.0,91.55,91.55,91.55,0.0,0.0,91.56,91.56,91.56,0.0,0.0
2018-08-26,91.59,91.59,91.59,0.0,0.0,91.6,91.6,91.6,0.0,0.0,91.59,91.59,91.59,0.0,0.0,91.59,91.59,91.59,0.0,0.0
2018-09-02,91.48,91.48,91.48,0.0,0.0,91.49,91.49,91.49,0.0,0.0,91.48,91.48,91.48,0.0,0.0,91.49,91.49,91.49,0.0,0.0
2018-09-09,91.52,91.52,91.52,0.0,0.0,91.52,91.52,91.52,0.0,0.0,91.51,91.51,91.51,0.0,0.0,91.51,91.51,91.51,0.0,0.0
2018-09-16,91.54,91.54,91.54,0.0,0.0,91.55,91.55,91.55,0.0,0.0,91.54,91.54,91.54,0.0,0.0,91.55,91.55,91.55,0.0,0.0
2018-09-23,91.57,91.57,91.57,0.0,0.0,91.58,91.58,91.58,0.0,0.0,91.57,91.57,91.57,0.0,0.0,91.58,91.58,91.58,0.0,0.0
2018-09-30,91.48,91.48,91.48,0.0,0.0,91.48,91.48,91.48,0.0,0.0,91.47,91.47,91.47,0.0,0.0,91.48,91.48,91.48,0.0,0.0
2018-10-07,91.5,91.5,91.5,0.0,0.0,91.51,91.51,91.51,0.0,0.0,91.5,91.5,91.5,0.0,0.0,91.5,91.5,91.5,0.0,0.0
2018-10-14,91.53,91.53,91.53,0.0,0.0,91.54,91.54,91.54,0.0,0.0,91.53,91.53,91.53,0.0,0.0,91.53,91.53,91.53,0.0,0.0
2018-10-21,91.58,91.58,91.58,0.0,0.0,91.58,91.58,91.58,0.0,0.0,91.57,91.57,91.57,0.0,0.0,91.58,91.58,91.58,0.0,0.0
2018-10-28,91.45,91.45,91.45,0.0,0.0,91.46,91.46,91.46,0.0,0.0,91.45,91.45,91.45,0.0,0.0,91.46,91.46,91.46,0.0,0.0
2018-11-04,91.5,91.5,91.5,0.0,0.0,91.51,91.51,91.51,0.0,0.0,91.49,91.49,91.49,0.0,0.0,91.51,91.51,91.51,0.0,0.0
2018-11-11,91.54,91.54,91.54,0.0,0.0,91.54,91.54,91.54,0.0,0.0,91.53,91.53,91.53,0.0,0.0,91.54,91.54,91.54,0.0,0.0
2018-11-18,91.57,91.57,91.57,0.0,0.0,91.58,91.58,91.58,0.0,0.0,91.56,91.56,91.56,0.0,0.0,91.57,91.57,91.57,0.0,0.0
2018-11-25,91.62,91.62,91.62,0.0,0.0,91.62,91.62,91.62,0.0,0.0,91.6,91.6,91.6,0.0,0.0,91.61,91.61,91.61,0.0,0.0
2018-12-02,91.49,91.49,91.49,0.0,0.0,91.49,91.49,91.49,0.0,0.0,91.48,91.48,91.48,0.0,0.0,91.49,91.49,91.49,0.0,0.0
2018-12-09,91.52,91.52,91.52,0.0,0.0,91.53,91.53,91.53,0.0,0.0,91.52,91.52,91.52,0.0,0.0,91.53,91.53,91.53,0.0,0.0
2018-12-16,91.41,91.41,91.41,0.0,0.0,91.41,91.41,91.41,0.0,0.0,91.4,91.4,91.4,0.0,0.0,91.41,91.41,91.41,0.0,0.0
2018-12-23,91.45,91.45,91.45,0.0,0.0,91.45,91.45,91.45,0.0,0.0,91.44,91.44,91.44,0.0,0.0,91.45,91.45,91.45,0.0,0.0
2018-12-30,91.49,91.49,91.49,0.0,0.0,91.49,91.49,91.49,0.0,0.0,91.47,91.47,91.47,0.0,0.0,91.49,91.49,91.49,0.0,0.0
2019-01-06,91.52,91.52,91.52,0.0,0.0,91.52,91.52,91.52,0.0,0.0,91.51,91.51,91.51,0.0,0.0,91.52,91.52,91.52,0.0,0.0
2019-01-13,91.56,91.56,91.56,0.0,0.0,91.57,91.57,91.57,0.0,0.0,91.55,91.55,91.55,0.0,0.0,91.56,91.56,91.56,0.0,0.0
2019-01-20,91.59,91.59,91.59,0.0,0.0,91.6,91.6,91.6,0.0,0.0,91.59,91.59,91.59,0.0,0.0,91.59,91.59,91.59,0.0,0.0
2019-01-27,91.46,91.46,91.46,0.0,0.0,91.46,91.46,91.46,0.0,0.0,91.45,91.45,91.45,0.0,0.0,91.45,91.45,91.45,0.0,0.0
2019-02-03,91.5,91.5,91.5,0.0,0.0,91.5,91.5,91.5,0.0,0.0,91.49,91.49,91.49,0.0,0.0,91.5,91.5,91.5,0.0,0.0
2019-02-10,91.54,91.54,91.54,0.0,0.0,91.54,91.54,91.54,0.0,0.0,91.53,91.53,91.53,0.0,0.0,91.53,91.53,91.53,0.0,0.0
2019-02-17,91.57,91.57,91.57,0.0,0.0,91.58,91.58,91.58,0.0,0.0,91.57,91.57,91.57,0.0,0.0,91.58,91.58,91.58,0.0,0.0
2019-02-24,91.45,91.45,91.45,0.0,0.0,91.45,91.45,91.45,0.0,0.0,91.44,91.44,91.44,0.0,0.0,91.45,91.45,91.45,0.0,0.0
2019-03-03,91.49,91.49,91.49,0.0,0.0,91.49,91.49,91.49,0.0,0.0,91.48,91.48,91.48,0.0,0.0,91.49,91.49,91.49,0.0,0.0
2019-03-10,91.52,91.52,91.52,0.0,0.0,91.53,91.53,91.53,0.0,0.0,91.51,91.51,91.51,0.0,0.0,91.52,91.52,91.52,0.0,0.0
2019-03-17,91.56,91.56,91.56,0.0,0.0,91.56,91.56,91.56,0.0,0.0,91.55,91.55,91.55,0.0,0.0,91.56,91.56,91.56,0.0,0.0
2019-03-24,91.6,91.6,91.6,0.0,0.0,91.61,91.61,91.61,0.0,0.0,91.6,91.6,91.6,0.0,0.0,91.6,91.6,91.6,0.0,0.0
2019-03-31,91.46,91.46,91.46,0.0,0.0,91.47,91.47,91.47,0.0,0.0,91.46,91.46,91.46,0.0,0.0,91.47,91.47,91.47,0.0,0.0
2019-04-07,91.5,91.5,91.5,0.0,0.0,91.51,91.51,91.51,0.0,0.0,91.5,91.5,91.5,0.0,0.0,91.51,91.51,91.51,0.0,0.0
2019-04-14,91.55,91.55,91.55,0.0,0.0,91.55,91.55,91.55,0.0,0.0,91.54,91.54,91.54,0.0,0.0,91.55,91.55,91.55,0.0,0.0
2019-04-21,91.59,91.59,91.59,0.0,0.0,91.59,91.59,91.59,0.0,0.0,91.58,91.58,91.58,0.0,0.0,91.58,91.58,91.58,0.0,0.0
2019-04-28,91.45,91.45,91.45,0.0,0.0,91.46,91.46,91.46,0.0,0.0,91.45,91.45,91.45,0.0,0.0,91.45,91.45,91.45,0.0,0.0
2019-05-05,91.5,91.5,91.5,0.0,0.0,91.5,91.5,91.5,0.0,0.0,91.49,91.49,91.49,0.0,0.0,91.5,91.5,91.5,0.0,0.0
2019-05-12,91.54,91.54,91.54,0.0,0.0,91.54,91.54,91.54,0.0,0.0,91.53,91.53,91.53,0.0,0.0,91.53,91.53,91.53,0.0,0.0
2019-05-19,91.58,91.58,91.58,0.0,0.0,91.59,91.59,91.59,0.0,0.0,91.58,91.58,91.58,0.0,0.0,91.58,91.58,91.58,0.0,0.0
2019-05-26,91.62,91.62,91.62,0.0,0.0,91.62,91.62,91.62,0.0,0.0,91.61,91.61,91.61,0.0,0.0,91.62,91.62,91.62,0.0,0.0
2019-06-02,91.49,91.49,91.49,0.0,0.0,91.49,91.49,91.49,0.0,0.0,91.48,91.48,91.48,0.0,0.0,91.48,91.48,91.48,0.0,0.0
2019-06-09,91.54,91.54,91.54,0.0,0.0,91.54,91.54,91.54,0.0,0.0,91.53,91.53,91.53,0.0,0.0,91.54,91.54,91.54,0.0,0.0
2019-06-16,91.57,91.57,91.57,0.0,0.0,91.58,91.58,91.58,0.0,0.0,91.57,91.57,91.57,0.0,0.0,91.57,91.57,91.57,0.0,0.0
2019-06-23,91.62,91.62,91.62,0.0,0.0,91.62,91.62,91.62,0.0,0.0,91.61,91.61,91.61,0.0,0.0,91.61,91.61,91.61,0.0,0.0
2019-06-30,91.47,91.47,91.47,0.0,0.0,91.48,91.48,91.48,0.0,0.0,91.47,91.47,91.47,0.0,0.0,91.47,91.47,91.47,0.0,0.0
2019-07-07,91.52,91.52,91.52,0.0,0.0,91.52,91.52,91.52,0.0,0.0,91.51,91.51,91.51,0.0,0.0,91.52,91.52,91.52,0.0,0.0
2019-07-14,91.55,91.55,91.55,0.0,0.0,91.56,91.56,91.56,0.0,0.0,91.55,91.55,91.55,0.0,0.0,91.56,91.56,91.56,0.0,0.0
2019-07-21,91.59,91.59,91.59,0.0,0.0,91.59,91.59,91.59,0.0,0.0,91.58,91.58,91.58,0.0,0.0,91.58,91.58,91.58,0.0,0.0
2019-07-28,91.48,91.48,91.48,0.0,0.0,91.48,91.48,91.48,0.0,0.0,91.47,91.47,91.47,0.0,0.0,91.48,91.48,91.48,0.0,0.0
2019-08-04,91.5,91.5,91.5,0.0,0.0,91.51,91.51,91.51,0.0,0.0,91.5,91.5,91.5,0.0,0.0,91.5,91.5,91.5,0.0,0.0
2019-08-11,91.56,91.56,91.56,0.0,0.0,91.56,91.56,91.56,0.0,0.0,91.55,91.55,91.55,0.0,0.0,91.55,91.55,91.55,0.0,0.0
2019-08-18,91.58,91.58,91.58,0.0,0.0,91.58,91.58,91.58,0.0,0.0,91.56,91.56,91.56,0.0,0.0,91.57,91.57,91.57,0.0,0.0
2019-08-25,91.61,91.61,91.61,0.0,0.0,91.62,91.62,91.62,0.0,0.0,91.61,91.61,91.61,0.0,0.0,91.61,91.61,91.61,0.0,0.0
2019-09-01,91.47,91.47,91.47,0.0,0.0,91.48,91.48,91.48,0.0,0.0,91.46,91.46,91.46,0.0,0.0,91.47,91.47,91.47,0.0,0.0
2019-09-08,91.51,91.51,91.51,0.0,0.0,91.51,91.51,91.51,0.0,0.0,91.5,91.5,91.5,0.0,0.0,91.5,91.5,91.5,0.0,0.0
2019-09-15,91.54,91.54,91.54,0.0,0.0,91.54,91.54,91.54,0.0,0.0,91.53,91.53,91.53,0.0,0.0,91.54,91.54,91.54,0.0,0.0
2019-09-22,91.59,91.59,91.59,0.0,0.0,91.59,91.59,91.59,0.0,0.0,91.57,91.57,91.57,0.0,0.0,91.58,91.58,91.58,0.0,0.0
2019-09-29,91.47,91.47,91.47,0.0,0.0,91.48,91.48,91.48,0.0,0.0,91.47,91.47,91.47,0.0,0.0,91.48,91.48,91.48,0.0,0.0
2019-10-06,91.52,91.52,91.52,0.0,0.0,91.52,91.52,91.52,0.0,0.0,91.51,91.51,91.51,0.0,0.0,91.52,91.52,91.52,0.0,0.0
2019-10-13,91.53,91.53,91.53,0.0,0.0,91.54,91.54,91.54,0.0,0.0,91.53,91.53,91.53,0.0,0.0,91.54,91.54,91.54,0.0,0.0
2019-10-20,91.56,91.56,91.56,0.0,0.0,91.57,91.57,91.57,0.0,0.0,91.56,91.56,91.56,0.0,0.0,91.57,91.57,91.57,0.0,0.0
2019-10-27,91.46,91.46,91.46,0.0,0.0,91.47,91.47,91.47,0.0,0.0,91.46,91.46,91.46,0.0,0.0,91.46,91.46,91.46,0.0,0.0
2019-11-03,91.49,91.49,91.49,0.0,0.0,91.49,91.49,91.49,0.0,0.0,91.48,91.48,91.48,0.0,0.0,91.49,91.49,91.49,0.0,0.0
2019-11-10,91.51,91.51,91.51,0.0,0.0,91.51,91.51,91.51,0.0,0.0,91.5,91.5,91.5,0.0,0.0,91.5,91.5,91.5,0.0,0.0
2019-11-17,91.53,91.53,91.53,0.0,0.0,91.54,91.54,91.54,0.0,0.0,91.53,91.53,91.53,0.0,0.0,91.53,91.53,91.53,0.0,0.0
2019-11-24,91.55,91.55,91.55,0.0,0.0,91.56,91.56,91.56,0.0,0.0,91.55,91.55,91.55,0.0,0.0,91.56,91.56,91.56,0.0,0.0
2019-12-01,91.46,91.46,91.46,0.0,0.0,91.47,91.47,91.47,0.0,0.0,91.46,91.46,91.46,0.0,0.0,91.47,91.47,91.47,0.0,0.0
2019-12-08,91.49,91.49,91.49,0.0,0.0,91.5,91.5,91.5,0.0,0.0,91.48,91.48,91.48,0.0,0.0,91.48,91.48,91.48,0.0,0.0
2019-12-15,91.41,91.41,91.41,0.0,0.0,91.41,91.41,91.41,0.0,0.0,91.4,91.4,91.4,0.0,0.0,91.41,91.41,91.41,0.0,0.0
2019-12-22,91.42,91.42,91.42,0.0,0.0,91.43,91.43,91.43,0.0,0.0,91.42,91.42,91.42,0.0,0.0,91.42,91.42,91.42,0.0,0.0
2019-12-29,91.46,91.46,91.46,0.0,0.0,91.46,91.46,91.46,0.0,0.0,91.45,91.45,91.45,0.0,0.0,91.46,91.46,91.46,0.0,0.0
