Date,MPC_Open_average,MPC_Open_max,MPC_Open_min,MPC_Open_volatility,MPC_Open_change,MPC_High_average,MPC_High_max,MPC_High_min,MPC_High_volatility,MPC_High_change,MPC_Low_average,MPC_Low_max,MPC_Low_min,MPC_Low_volatility,MPC_Low_change,MPC_Close_average,MPC_Close_max,MPC_Close_min,MPC_Close_volatility,MPC_Close_change,MPC_Volume_average,MPC_Volume_max,MPC_Volume_min,MPC_Volume_volatility,MPC_Volume_change
2018-01-14,71.5375,71.78,71.11,0.6700000000000017,0.060000000000002274,72.215,72.52,71.83,0.6899999999999977,0.20000000000000284,70.945,71.16,70.61,0.5499999999999972,0.480000000000004,71.535,71.98,70.78,1.2000000000000028,1.1099999999999994,3849017,4401465,3489705,911760,-507145
2018-01-21,72.418,73.37,71.29,2.0799999999999983,-0.75,72.896,73.53,72.02,1.5100000000000051,-1.1800000000000068,71.57000000000001,72.64,71.01,1.6299999999999955,-0.5300000000000011,72.138,73.16,71.08,2.0799999999999983,-1.4200000000000017,3520668,4365722,2852575,1513147,-809639
2018-01-28,69.58,71.51,68.33,3.180000000000007,-3.180000000000007,70.182,71.75,69.45,2.299999999999997,-2.299999999999997,67.984,69.97,66.81,3.1599999999999966,-3.1599999999999966,68.92999999999999,70.15,67.41,2.740000000000009,-2.740000000000009,5481657,6953478,4153079,2800399,882003
2018-02-04,64.866,66.96,62.93,4.029999999999994,-2.6299999999999955,66.19,67.64,64.58,3.0600000000000023,-2.8599999999999994,62.932,64.94,61.46,3.479999999999997,-1.769999999999996,64.398,65.69,62.79,2.8999999999999986,-0.7399999999999949,4964547,5891644,4379259,1512385,-1020227
2018-02-11,66.074,68.16,64.48,3.6799999999999926,3.1199999999999903,67.554,68.82,65.7,3.1199999999999903,2.730000000000004,65.47,66.98,64.02,2.960000000000008,2.960000000000008,66.948,68.16,64.77,3.3900000000000006,3.160000000000011,3834640,4690034,3301291,1388743,-122440
2018-02-18,66.7875,67.45,66.29,1.1599999999999966,-0.5700000000000074,67.5475,67.89,67.17,0.7199999999999989,-0.7199999999999989,66.0325,66.41,65.76,0.6499999999999915,-0.06999999999999318,66.44749999999999,66.81,66.25,0.5600000000000023,0.5600000000000023,3701182,4522742,2896416,1626326,-339609
2018-02-25,65.538,66.92,64.27,2.6500000000000057,-2.5400000000000063,66.22,67.09,65.42,1.6700000000000017,-1.6299999999999955,64.788,66.06,64.05,2.010000000000005,-1.960000000000008,65.186,66.29,64.06,2.230000000000004,-1.1000000000000085,4066043,5536573,2890128,2646445,-353025
2018-03-04,67.262,69.73,64.88,4.8500000000000085,4.8500000000000085,68.446,70.68,66.5,4.180000000000007,4.180000000000007,66.866,69.43,64.6,4.8300000000000125,4.8300000000000125,68.096,70.22,66.16,4.060000000000002,4.060000000000002,3811186,4110401,3536806,573595,448354
2018-03-11,69.468,70.24,68.51,1.7299999999999898,-1.7299999999999898,70.108,70.48,69.77,0.710000000000008,-0.5,68.608,69.17,67.45,1.7199999999999989,-0.6700000000000017,69.236,69.68,68.63,1.0500000000000114,0.4100000000000108,4073400,6081673,3175940,2905733,2905733
2018-03-18,71.336,73.4,69.4,4.0,4.0,72.728,74.48,69.57,4.910000000000011,4.910000000000011,70.63,72.11,68.72,3.3900000000000006,2.450000000000003,71.62599999999999,73.21,69.21,4.0,2.0700000000000074,4304219,5858189,2773968,3084221,3084221
2018-03-25,72.835,73.88,72.1,1.7800000000000011,0.13000000000000966,74.0125,74.92,73.43,1.4899999999999949,-0.4200000000000017,72.05,72.4,71.59,0.8100000000000023,0.04999999999999716,72.8725,73.68,71.82,1.8600000000000136,-0.5700000000000074,3689730,4245366,2790871,1454495,-1454495
2018-04-01,72.638,73.24,71.59,1.6499999999999915,-0.2400000000000091,73.28,73.95,72.79,1.1599999999999966,0.0799999999999983,71.358,72.73,70.31,2.4200000000000017,0.6899999999999977,72.566,73.41,71.8,1.6099999999999994,0.6500000000000057,3866670,4706477,3211517,1494960,-161132
2018-04-08,73.576,74.46,72.47,1.9899999999999949,1.9899999999999949,74.242,75.0,72.99,2.010000000000005,2.010000000000005,73.062,73.97,71.65,2.319999999999993,2.319999999999993,73.646,74.59,71.67,2.9200000000000017,2.9200000000000017,3340392,4051871,2357922,1693949,-1404202
2018-04-15,78.008,79.4,74.98,4.420000000000002,4.420000000000002,79.31400000000001,80.04,77.92,2.1200000000000045,2.1200000000000045,77.448,79.14,74.78,4.359999999999999,4.359999999999999,78.802,79.76,77.52,2.240000000000009,2.240000000000009,3720843,4840037,2557656,2282381,-2282381
2018-04-22,80.55,82.56,79.19,3.3700000000000045,2.5799999999999983,81.606,83.27,80.22,3.049999999999997,2.4099999999999966,79.49,81.31,78.18,3.1299999999999955,2.430000000000007,80.84400000000001,82.93,79.78,3.1500000000000057,1.5800000000000125,3716147,4744074,2946925,1797149,340759
2018-04-29,75.242,76.9,73.28,3.6200000000000045,1.4300000000000068,77.26,79.01,74.43,4.579999999999998,-1.5,73.622,76.09,70.46,5.63000000000001,1.990000000000009,75.61,77.46,72.9,4.559999999999988,2.030000000000001,15394546,28076508,5612125,22464383,-22464383
2018-05-06,77.098,77.94,76.17,1.769999999999996,0.4899999999999949,78.044,78.97,76.92,2.049999999999997,-1.0,76.038,76.99,74.28,2.7099999999999937,0.5300000000000011,76.758,77.54,75.31,2.230000000000004,0.8299999999999983,5124455,6857100,3549168,3307932,-2307725
2018-05-13,78.194,80.58,77.1,3.480000000000004,2.739999999999995,79.23,80.92,77.27,3.6500000000000057,2.1200000000000045,77.30199999999999,79.1,75.93,3.1699999999999875,1.5799999999999983,78.52,80.71,76.73,3.9799999999999898,1.1899999999999977,6277540,9675608,4015659,5659949,-921026
2018-05-20,78.596,79.98,77.77,2.210000000000008,-2.0799999999999983,79.32600000000001,80.36,77.97,2.3900000000000006,-2.1400000000000006,77.506,78.59,75.93,2.6599999999999966,-2.6599999999999966,78.464,79.11,77.0,2.1099999999999994,-1.8499999999999943,4981325,6418963,3866510,2552453,2552453
2018-05-27,78.74000000000001,79.78,77.01,2.769999999999996,2.769999999999996,81.0075,82.69,78.84,3.8499999999999943,3.1899999999999977,78.13,79.03,76.53,2.5,2.469999999999999,79.5275,81.92,77.61,4.310000000000002,4.310000000000002,6874479,8272057,6100565,2171492,834303
2018-06-03,80.522,82.3,78.84,3.4599999999999937,-3.4599999999999937,80.926,83.33,79.34,3.989999999999995,-3.989999999999995,79.042,81.55,77.55,4.0,-3.519999999999996,79.83200000000001,81.93,78.76,3.1700000000000017,-2.940000000000012,5216754,6655278,4058839,2596439,-2596439
2018-06-10,76.55199999999999,78.94,74.71,4.230000000000004,-4.230000000000004,76.938,78.94,75.46,3.480000000000004,-3.480000000000004,74.97,76.84,73.27,3.5700000000000074,-3.5700000000000074,75.372,77.77,73.56,4.209999999999994,-4.209999999999994,6159261,8448851,4645592,3803259,3180635
2018-06-17,73.928,74.5,73.46,1.0400000000000063,0.39000000000000057,74.654,75.23,73.8,1.4300000000000068,-1.0499999999999972,73.01,73.71,72.23,1.4799999999999898,-0.6899999999999977,73.646,74.79,72.48,2.3100000000000023,-2.1700000000000017,5647449,11897879,3217160,8680719,7380078
2018-06-24,70.66,72.83,69.47,3.3599999999999994,-2.9200000000000017,71.514,72.9,70.48,2.4200000000000017,-1.6300000000000097,69.426,70.05,69.03,1.019999999999996,0.4299999999999926,69.872,70.54,69.2,1.3400000000000034,0.18999999999999773,5652043,7899373,4478774,3420599,-2322543
2018-07-01,70.215,71.41,69.21,2.200000000000003,-0.480000000000004,71.61500000000001,72.62,70.4,2.219999999999999,0.5799999999999983,69.19500000000001,70.28,68.18,2.0999999999999943,-0.0799999999999983,70.2225,70.82,69.6,1.2199999999999989,-0.06999999999999318,6168705,8436495,4055068,4381427,-1296127
2018-07-08,70.938,71.89,70.44,1.4500000000000028,0.4300000000000068,71.938,73.18,70.67,2.510000000000005,-0.18999999999999773,70.246,71.78,69.27,2.510000000000005,0.0799999999999983,71.17999999999999,71.87,69.96,1.9100000000000108,-0.0799999999999983,4541247,5463315,3951241,1512074,-578306
2018-07-15,71.888,72.89,71.05,1.8400000000000034,1.6000000000000085,72.8,73.45,71.9,1.5499999999999972,1.3599999999999994,71.386,72.6,70.61,1.9899999999999949,1.309999999999988,72.212,72.86,71.42,1.4399999999999977,1.0999999999999943,3731640,5089496,3077120,2012376,1155066
2018-07-22,75.372,80.62,73.06,7.560000000000002,7.560000000000002,77.068,81.9,73.39,8.510000000000005,8.510000000000005,74.764,79.7,72.31,7.390000000000001,7.390000000000001,76.52199999999999,80.99,73.0,7.989999999999995,7.989999999999995,5988028,11435378,3605806,7829572,1845135
2018-07-29,80.706,81.66,79.72,1.9399999999999977,-1.9399999999999977,81.318,82.61,80.3,2.3100000000000023,-1.9299999999999926,79.878,81.19,78.41,2.780000000000001,-2.780000000000001,80.382,81.5,79.09,2.4099999999999966,-2.4099999999999966,3998539,4686745,3075146,1611599,-1091136
2018-08-05,80.546,81.85,79.4,2.4499999999999886,0.9399999999999977,81.45400000000001,82.18,79.93,2.25,1.309999999999988,79.976,80.45,78.81,1.6400000000000006,1.519999999999996,80.896,81.69,79.84,1.8499999999999943,1.0900000000000034,3378028,4145815,2708360,1437455,-1128786
2018-08-12,79.13199999999999,81.13,77.27,3.8599999999999994,-3.8599999999999994,79.544,81.74,77.37,4.36999999999999,-4.36999999999999,77.784,80.03,76.22,3.8100000000000023,-3.8100000000000023,78.236,80.11,76.69,3.4200000000000017,-2.980000000000004,3866873,6162848,2307768,3855080,1066615
2018-08-19,79.58,82.12,77.37,4.75,4.75,81.228,83.86,79.22,4.640000000000001,4.640000000000001,79.328,81.68,77.18,4.5,4.5,80.684,83.82,78.76,5.059999999999988,5.059999999999988,4481825,6092013,3352711,2739302,2739302
2018-08-26,83.728,84.15,82.79,1.3599999999999994,-1.259999999999991,84.174,84.79,83.0,1.7900000000000063,-1.7900000000000063,82.552,83.51,81.08,2.430000000000007,-2.1099999999999994,83.34400000000001,83.91,82.29,1.6199999999999903,-1.3900000000000006,4448100,6666819,3222985,3443834,2361623
2018-09-02,83.3475,84.06,82.75,1.3100000000000023,0.04999999999999716,84.435,85.34,82.85,2.490000000000009,-2.230000000000004,82.32249999999999,82.75,81.52,1.230000000000004,-1.0799999999999983,83.3825,84.28,82.51,1.769999999999996,-1.769999999999996,4953170,6036314,3589185,2447129,-2447129
2018-09-09,83.384,84.3,82.25,2.049999999999997,1.3400000000000034,84.288,85.22,83.1,2.1200000000000045,1.6300000000000097,82.84,83.88,81.71,2.1700000000000017,1.7299999999999898,83.71600000000001,84.34,82.43,1.9099999999999966,1.9099999999999966,4271108,5581885,3294370,2287515,-773474
2018-09-16,83.048,84.43,81.0,3.430000000000007,-2.1300000000000097,83.892,84.66,82.55,2.1099999999999994,-0.5099999999999909,81.682,83.44,79.57,3.8700000000000045,-1.4499999999999886,82.726,83.97,80.54,3.4299999999999926,-0.44999999999998863,5994507,8531589,3510430,5021159,5021159
2018-09-23,84.51,86.67,82.45,4.219999999999999,-1.4899999999999949,85.794,88.45,83.0,5.450000000000003,-3.3599999999999994,82.754,84.94,79.97,4.969999999999999,-3.730000000000004,83.676,85.79,79.97,5.820000000000007,-5.820000000000007,13912416,39153792,6852973,32300819,32300819
2018-09-30,83.94,86.05,81.61,4.439999999999998,3.2099999999999937,84.92399999999999,86.56,83.32,3.240000000000009,1.6800000000000068,82.798,84.01,81.16,2.8500000000000085,2.0700000000000074,84.376,86.39,82.43,3.9599999999999937,2.0799999999999983,7324148,8331715,6696718,1634997,884112
2018-10-07,82.718,84.83,80.15,4.679999999999993,-3.8499999999999943,83.27,85.06,80.84,4.219999999999999,-3.319999999999993,80.524,82.86,78.34,4.519999999999996,-2.969999999999999,81.416,83.86,78.73,5.1299999999999955,-3.780000000000001,8538178,10626514,5322782,5303732,-1372935
2018-10-14,78.566,80.0,75.78,4.219999999999999,-4.219999999999999,79.506,80.46,76.58,3.8799999999999955,-3.760000000000005,77.334,78.62,73.73,4.890000000000001,-4.060000000000002,77.95,80.07,73.92,6.1499999999999915,-3.8700000000000045,7536142,13322750,4859618,8463132,5362125
2018-10-21,71.392,74.0,69.06,4.939999999999998,-4.939999999999998,71.908,74.56,69.75,4.810000000000002,-4.810000000000002,69.056,72.22,67.29,4.929999999999993,-4.929999999999993,70.62,74.13,68.06,6.069999999999993,-5.269999999999996,8440484,12254689,5154204,7100485,2683499
2018-10-28,69.756,71.79,67.45,4.340000000000003,1.940000000000012,71.42999999999999,73.0,69.13,3.8700000000000045,2.5400000000000063,68.15,69.82,66.29,3.529999999999987,2.9599999999999937,69.41,71.08,67.23,3.8499999999999943,2.259999999999991,7234637,9638899,5685491,3953408,-621862
2018-11-04,69.206,70.51,67.17,3.3400000000000034,-3.3400000000000034,69.616,70.92,67.66,3.260000000000005,-3.260000000000005,67.642,68.84,66.08,2.760000000000005,-2.760000000000005,68.566,69.82,67.18,2.6399999999999864,-2.5799999999999983,6496033,7305300,4841684,2463616,1499038
2018-11-11,65.554,67.68,63.59,4.090000000000003,-1.960000000000008,66.4,67.92,65.6,2.3200000000000074,-1.5300000000000011,64.164,65.77,63.17,2.5999999999999943,-0.7999999999999972,64.94200000000001,65.9,63.84,2.0600000000000023,-0.46000000000000796,6488823,8936078,4588847,4347231,1784878
2018-11-18,62.8675,65.09,61.59,3.5,-2.5600000000000023,63.985,65.5,63.07,2.4299999999999997,-2.3999999999999986,61.735,62.59,60.64,1.9500000000000028,-0.8900000000000006,62.69,63.73,61.73,2.0,-1.6799999999999997,5768624,7603035,2695031,4908004,-3642692
2018-11-25,64.01400000000001,65.04,62.81,2.230000000000004,1.9699999999999989,65.228,65.99,64.44,1.5499999999999972,1.1299999999999955,63.512,64.81,62.42,2.3900000000000006,1.7099999999999937,64.652,65.28,63.74,1.5399999999999991,0.9799999999999898,5621696,6237150,5096765,1140385,788833
2018-12-02,64.44,66.0,62.88,3.1199999999999974,-1.8700000000000045,65.78,66.88,63.63,3.249999999999993,-0.7800000000000011,62.3725,63.28,61.13,2.1499999999999986,-2.1499999999999986,63.2775,64.66,61.56,3.0999999999999943,-3.0999999999999943,8560696,9721853,7501268,2220585,413805
