Date,Vanguard S&P 500_Open_average,Vanguard S&P 500_Open_max,Vanguard S&P 500_Open_min,Vanguard S&P 500_Open_volatility,Vanguard S&P 500_Open_change,Vanguard S&P 500_High_average,Vanguard S&P 500_High_max,Vanguard S&P 500_High_min,Vanguard S&P 500_High_volatility,Vanguard S&P 500_High_change,Vanguard S&P 500_Low_average,Vanguard S&P 500_Low_max,Vanguard S&P 500_Low_min,Vanguard S&P 500_Low_volatility,Vanguard S&P 500_Low_change,Vanguard S&P 500_Close_average,Vanguard S&P 500_Close_max,Vanguard S&P 500_Close_min,Vanguard S&P 500_Close_volatility,Vanguard S&P 500_Close_change
2018-12-02,242.0,242.0,242.0,0.0,0.0,243.62,243.62,243.62,0.0,0.0,237.62,237.62,237.62,0.0,0.0,242.55,242.55,242.55,0.0,0.0
2018-12-09,237.06,237.06,237.06,0.0,0.0,238.22,238.22,238.22,0.0,0.0,231.68,231.68,231.68,0.0,0.0,233.23,233.23,233.23,0.0,0.0
2018-12-16,219.74,219.74,219.74,0.0,0.0,220.8,220.8,220.8,0.0,0.0,215.07,215.07,215.07,0.0,0.0,215.07,215.07,215.07,0.0,0.0
2018-12-23,229.31,229.31,229.31,0.0,0.0,229.97,229.97,229.97,0.0,0.0,227.45,227.45,227.45,0.0,0.0,229.81,229.81,229.81,0.0,0.0
2018-12-30,232.29,232.29,232.29,0.0,0.0,235.23,235.23,235.23,0.0,0.0,231.32,231.32,231.32,0.0,0.0,233.65,233.65,233.65,0.0,0.0
2019-01-06,236.1,236.1,236.1,0.0,0.0,237.39,237.39,237.39,0.0,0.0,235.69,235.69,235.69,0.0,0.0,236.58,236.58,236.58,0.0,0.0
2019-01-13,243.56,243.56,243.56,0.0,0.0,245.37,245.37,245.37,0.0,0.0,242.76,242.76,242.76,0.0,0.0,244.92,244.92,244.92,0.0,0.0
2019-01-20,242.09,242.09,242.09,0.0,0.0,242.49,242.49,242.49,0.0,0.0,240.63,240.63,240.63,0.0,0.0,242.43,242.43,242.43,0.0,0.0
2019-01-27,248.3,248.3,248.3,0.0,0.0,250.02,250.02,250.02,0.0,0.0,247.59,247.59,247.59,0.0,0.0,249.99,249.99,249.99,0.0,0.0
2019-02-03,249.28,249.28,249.28,0.0,0.0,249.51,249.51,249.51,0.0,0.0,248.22,248.22,248.22,0.0,0.0,248.78,248.78,248.78,0.0,0.0
2019-02-10,254.03,254.03,254.03,0.0,0.0,255.0,255.0,255.0,0.0,0.0,253.81,253.81,253.81,0.0,0.0,254.98,254.98,254.98,0.0,0.0
2019-02-17,258.09,258.09,258.09,0.0,0.0,258.61,258.61,258.61,0.0,0.0,256.88,256.88,256.88,0.0,0.0,256.99,256.99,256.99,0.0,0.0
2019-02-24,258.87,258.87,258.87,0.0,0.0,259.1,259.1,259.1,0.0,0.0,254.49,254.49,254.49,0.0,0.0,256.84,256.84,256.84,0.0,0.0
2019-03-03,253.04,253.04,253.04,0.0,0.0,256.12,256.12,256.12,0.0,0.0,253.02,253.02,253.02,0.0,0.0,256.02,256.02,256.02,0.0,0.0
2019-03-10,260.0,260.0,260.0,0.0,0.0,260.99,260.99,260.99,0.0,0.0,259.77,259.77,259.77,0.0,0.0,260.78,260.78,260.78,0.0,0.0
2019-03-17,256.09,256.09,256.09,0.0,0.0,257.28,257.28,257.28,0.0,0.0,254.95,254.95,254.95,0.0,0.0,256.23,256.23,256.23,0.0,0.0
2019-03-24,261.46,261.46,261.46,0.0,0.0,262.78,262.78,262.78,0.0,0.0,261.19,261.19,261.19,0.0,0.0,262.53,262.53,262.53,0.0,0.0
2019-03-31,264.57,264.57,264.57,0.0,0.0,265.31,265.31,265.31,0.0,0.0,263.91,263.91,263.91,0.0,0.0,265.24,265.24,265.24,0.0,0.0
2019-04-07,266.57,266.57,266.57,0.0,0.0,266.64,266.64,266.64,0.0,0.0,265.47,265.47,265.47,0.0,0.0,266.3,266.3,266.3,0.0,0.0
2019-04-14,265.56,265.56,265.56,0.0,0.0,266.71,266.71,266.71,0.0,0.0,265.47,265.47,265.47,0.0,0.0,266.6,266.6,266.6,0.0,0.0
2019-04-21,269.56,269.56,269.56,0.0,0.0,270.41,270.41,270.41,0.0,0.0,269.46,269.46,269.46,0.0,0.0,269.84,269.84,269.84,0.0,0.0
2019-04-28,265.65,265.65,265.65,0.0,0.0,269.36,269.36,269.36,0.0,0.0,265.31,265.31,265.31,0.0,0.0,268.98,268.98,268.98,0.0,0.0
2019-05-05,259.37,259.37,259.37,0.0,0.0,260.34,260.34,260.34,0.0,0.0,257.07,257.07,257.07,0.0,0.0,258.03,258.03,258.03,0.0,0.0
2019-05-12,260.9,260.9,260.9,0.0,0.0,262.11,262.11,262.11,0.0,0.0,260.02,260.02,260.02,0.0,0.0,260.82,260.82,260.82,0.0,0.0
2019-05-19,260.6,260.6,260.6,0.0,0.0,260.99,260.99,260.99,0.0,0.0,259.06,259.06,259.06,0.0,0.0,259.69,259.69,259.69,0.0,0.0
2019-05-26,252.83,252.83,252.83,0.0,0.0,253.96,253.96,253.96,0.0,0.0,250.77,250.77,250.77,0.0,0.0,252.12,252.12,252.12,0.0,0.0
2019-06-02,265.76,265.76,265.76,0.0,0.0,267.1,267.1,267.1,0.0,0.0,265.3,265.3,265.3,0.0,0.0,265.39,265.39,265.39,0.0,0.0
2019-06-09,265.94,265.94,265.94,0.0,0.0,266.56,266.56,266.56,0.0,0.0,265.62,265.62,265.62,0.0,0.0,265.86,265.86,265.86,0.0,0.0
2019-06-16,271.59,271.59,271.59,0.0,0.0,271.92,271.92,271.92,0.0,0.0,270.9,270.9,270.9,0.0,0.0,271.06,271.06,271.06,0.0,0.0
2019-06-23,272.46,272.46,272.46,0.0,0.0,272.65,272.65,272.65,0.0,0.0,270.3,270.3,270.3,0.0,0.0,271.44,271.44,271.44,0.0,0.0
2019-06-30,272.79,272.79,272.79,0.0,0.0,273.06,273.06,273.06,0.0,0.0,272.03,272.03,272.03,0.0,0.0,272.6,272.6,272.6,0.0,0.0
2019-07-07,276.53,276.53,276.53,0.0,0.0,276.55,276.55,276.55,0.0,0.0,275.71,275.71,275.71,0.0,0.0,276.18,276.18,276.18,0.0,0.0
2019-07-14,273.32,273.32,273.32,0.0,0.0,274.11,274.11,274.11,0.0,0.0,272.79,272.79,272.79,0.0,0.0,273.61,273.61,273.61,0.0,0.0
2019-07-21,277.23,277.23,277.23,0.0,0.0,277.27,277.27,277.27,0.0,0.0,276.26,276.26,276.26,0.0,0.0,276.88,276.88,276.88,0.0,0.0
2019-07-28,264.57,264.57,264.57,0.0,0.0,264.68,264.68,264.68,0.0,0.0,258.7,258.7,258.7,0.0,0.0,260.88,260.88,260.88,0.0,0.0
2019-08-04,266.24,266.24,266.24,0.0,0.0,266.79,266.79,266.79,0.0,0.0,263.56,263.56,263.56,0.0,0.0,264.56,264.56,264.56,0.0,0.0
2019-08-11,268.36,268.36,268.36,0.0,0.0,269.14,269.14,269.14,0.0,0.0,267.64,267.64,267.64,0.0,0.0,268.48,268.48,268.48,0.0,0.0
2019-08-18,263.81,263.81,263.81,0.0,0.0,264.47,264.47,264.47,0.0,0.0,262.27,262.27,262.27,0.0,0.0,264.47,264.47,264.47,0.0,0.0
2019-08-25,270.15,270.15,270.15,0.0,0.0,270.21,270.21,270.21,0.0,0.0,267.66,267.66,267.66,0.0,0.0,268.6,268.6,268.6,0.0,0.0
2019-09-01,274.8,274.8,274.8,0.0,0.0,274.82,274.82,274.82,0.0,0.0,272.96,272.96,272.96,0.0,0.0,273.81,273.81,273.81,0.0,0.0
2019-09-08,275.38,275.38,275.38,0.0,0.0,276.1,276.1,276.1,0.0,0.0,275.04,275.04,275.04,0.0,0.0,275.67,275.67,275.67,0.0,0.0
2019-09-15,274.59,274.59,274.59,0.0,0.0,275.9,275.9,275.9,0.0,0.0,274.33,274.33,274.33,0.0,0.0,275.24,275.24,275.24,0.0,0.0
2019-09-22,271.82,271.82,271.82,0.0,0.0,273.26,273.26,273.26,0.0,0.0,271.79,271.79,271.79,0.0,0.0,272.6,272.6,272.6,0.0,0.0
2019-09-29,269.56,269.56,269.56,0.0,0.0,271.16,271.16,271.16,0.0,0.0,268.9,268.9,268.9,0.0,0.0,269.21,269.21,269.21,0.0,0.0
2019-10-06,271.79,271.79,271.79,0.0,0.0,272.45,272.45,272.45,0.0,0.0,271.48,271.48,271.48,0.0,0.0,271.88,271.88,271.88,0.0,0.0
2019-10-13,275.05,275.05,275.05,0.0,0.0,275.72,275.72,275.72,0.0,0.0,274.57,274.57,274.57,0.0,0.0,275.6,275.6,275.6,0.0,0.0
2019-10-20,278.22,278.22,278.22,0.0,0.0,279.07,279.07,279.07,0.0,0.0,278.22,278.22,278.22,0.0,0.0,278.65,278.65,278.65,0.0,0.0
2019-10-27,282.79,282.79,282.79,0.0,0.0,282.9,282.9,282.9,0.0,0.0,281.96,281.96,281.96,0.0,0.0,282.32,282.32,282.32,0.0,0.0
2019-11-03,282.43,282.43,282.43,0.0,0.0,283.37,283.37,283.37,0.0,0.0,282.24,282.24,282.24,0.0,0.0,283.25,283.25,283.25,0.0,0.0
2019-11-10,286.18,286.18,286.18,0.0,0.0,286.85,286.85,286.85,0.0,0.0,285.71,285.71,285.71,0.0,0.0,286.61,286.61,286.61,0.0,0.0
2019-11-17,286.6,286.6,286.6,0.0,0.0,287.84,287.84,287.84,0.0,0.0,286.57,286.57,286.57,0.0,0.0,287.82,287.82,287.82,0.0,0.0
2019-11-24,289.03,289.03,289.03,0.0,0.0,289.03,289.03,289.03,0.0,0.0,285.84,285.84,285.84,0.0,0.0,286.3,286.3,286.3,0.0,0.0
2019-12-01,288.87,288.87,288.87,0.0,0.0,289.52,289.52,289.52,0.0,0.0,288.27,288.27,288.27,0.0,0.0,288.31,288.31,288.31,0.0,0.0
2019-12-08,293.26,293.26,293.26,0.0,0.0,294.11,294.11,294.11,0.0,0.0,293.22,293.22,293.22,0.0,0.0,293.5,293.5,293.5,0.0,0.0
2019-12-15,295.49,295.49,295.49,0.0,0.0,295.53,295.53,295.53,0.0,0.0,294.99,294.99,294.99,0.0,0.0,295.16,295.16,295.16,0.0,0.0
2019-12-22,296.75,296.75,296.75,0.0,0.0,296.84,296.84,296.84,0.0,0.0,294.51,294.51,294.51,0.0,0.0,295.04,295.04,295.04,0.0,0.0
2019-12-29,295.22,295.22,295.22,0.0,0.0,297.36,297.36,297.36,0.0,0.0,295.04,295.04,295.04,0.0,0.0,296.24,296.24,296.24,0.0,0.0
