Date,LEU_stock_Open_average,LEU_stock_Open_max,LEU_stock_Open_min,LEU_stock_Open_volatility,LEU_stock_Open_change,LEU_stock_High_average,LEU_stock_High_max,LEU_stock_High_min,LEU_stock_High_volatility,LEU_stock_High_change,LEU_stock_Low_average,LEU_stock_Low_max,LEU_stock_Low_min,LEU_stock_Low_volatility,LEU_stock_Low_change,LEU_stock_Close_average,LEU_stock_Close_max,LEU_stock_Close_min,LEU_stock_Close_volatility,LEU_stock_Close_change,LEU_stock_Volume_average,LEU_stock_Volume_max,LEU_stock_Volume_min,LEU_stock_Volume_volatility,LEU_stock_Volume_change
2018-03-25,3.685,3.84,3.58,0.2599999999999998,-0.08000000000000007,3.7175000000000002,3.84,3.58,0.2599999999999998,-0.20999999999999996,3.6,3.66,3.55,0.11000000000000032,-0.11000000000000032,3.63,3.73,3.55,0.18000000000000016,-0.18000000000000016,5685,17579,216,17363,1413
2018-04-01,3.558,3.65,3.52,0.1299999999999999,-0.029999999999999805,3.614,3.74,3.55,0.1900000000000004,-0.08000000000000007,3.526,3.55,3.52,0.029999999999999805,-0.029999999999999805,3.55,3.65,3.52,0.1299999999999999,-0.1200000000000001,1855,3234,215,3019,1756
2018-04-08,3.656,3.75,3.52,0.22999999999999998,0.1200000000000001,3.7014,3.76,3.627,0.133,0.013000000000000345,3.5662000000000003,3.7,3.431,0.26900000000000013,-0.08899999999999997,3.6358,3.76,3.431,0.32899999999999974,-0.19599999999999973,2540,6325,800,5525,302
2018-04-15,3.612,3.86,3.44,0.41999999999999993,0.41999999999999993,3.802,4.1,3.6,0.49999999999999956,0.4199999999999995,3.578,3.81,3.44,0.3700000000000001,0.3700000000000001,3.698,4.0,3.48,0.52,0.4900000000000002,8865,28626,1402,27224,-6024
2018-04-22,3.892,4.04,3.8,0.2400000000000002,-0.2400000000000002,3.904,4.04,3.8,0.2400000000000002,-0.2400000000000002,3.85,4.01,3.75,0.2599999999999998,-0.2599999999999998,3.866,4.01,3.79,0.21999999999999975,-0.21999999999999975,542,846,100,746,294
2018-04-29,3.67,3.82,3.6,0.21999999999999975,-0.21999999999999975,3.678,3.82,3.6,0.21999999999999975,-0.21999999999999975,3.592,3.67,3.52,0.1499999999999999,-0.10999999999999988,3.618,3.67,3.55,0.1200000000000001,-0.08000000000000007,1662,3212,800,2412,-323
2018-05-06,3.63,3.85,3.47,0.3799999999999999,0.22999999999999998,3.766,3.94,3.51,0.43000000000000016,0.33999999999999986,3.606,3.81,3.47,0.33999999999999986,0.29000000000000004,3.682,3.85,3.48,0.3700000000000001,0.29000000000000004,2485,4577,1247,3330,643
2018-05-13,3.83,4.0,3.76,0.2400000000000002,0.07000000000000028,3.938,4.0,3.8,0.20000000000000018,0.15000000000000036,3.776,3.86,3.72,0.13999999999999968,0.010000000000000231,3.784,3.86,3.72,0.13999999999999968,-0.029999999999999805,1423,4473,213,4260,1150
2018-05-20,3.752,3.88,3.62,0.2599999999999998,-0.17999999999999972,3.7760000000000002,3.91,3.62,0.29000000000000004,-0.29000000000000004,3.6637999999999997,3.8,3.52,0.2799999999999998,-0.2799999999999998,3.7178,3.91,3.58,0.33000000000000007,-0.33000000000000007,4059,16027,596,15431,15431
2018-05-27,3.6325,3.69,3.58,0.10999999999999988,0.04999999999999982,3.6625,3.69,3.62,0.06999999999999984,0.04999999999999982,3.5524999999999998,3.56,3.55,0.010000000000000231,0.010000000000000231,3.61525,3.67,3.55,0.1200000000000001,0.0689999999999995,1453,2641,733,1908,-205
2018-06-03,3.59,3.7,3.54,0.16000000000000014,-0.1200000000000001,3.634,3.7,3.6,0.10000000000000009,-0.10000000000000009,3.552,3.58,3.54,0.040000000000000036,0.03000000000000025,3.584,3.64,3.54,0.10000000000000009,0.040000000000000036,3152,5976,606,5370,765
2018-06-10,3.558,3.59,3.52,0.06999999999999984,-0.06999999999999984,3.584,3.59,3.57,0.020000000000000018,0.0,3.5100000000000002,3.58,3.41,0.16999999999999993,-0.16999999999999993,3.512,3.58,3.42,0.16000000000000014,-0.16000000000000014,2136,6869,370,6499,6499
2018-06-17,3.432,3.51,3.4,0.10999999999999988,-0.10999999999999988,3.4939999999999998,3.59,3.41,0.17999999999999972,0.08000000000000007,3.388,3.4,3.38,0.020000000000000018,0.0,3.442,3.59,3.38,0.20999999999999996,0.19999999999999973,2292,3503,1125,2378,891
2018-06-24,3.458,3.58,3.41,0.16999999999999993,-0.1499999999999999,3.516,3.69,3.43,0.2599999999999998,-0.1299999999999999,3.414,3.43,3.39,0.040000000000000036,0.0,3.42,3.44,3.4,0.040000000000000036,0.009999999999999787,1551,5551,119,5432,469
2018-07-01,3.5,3.55,3.46,0.08999999999999986,0.04999999999999982,3.6675,3.73,3.6,0.1299999999999999,-0.04999999999999982,3.4699999999999998,3.51,3.45,0.05999999999999961,0.04999999999999982,3.5225,3.68,3.45,0.22999999999999998,0.18000000000000016,2285,4047,487,3560,-855
2018-07-08,3.55,3.69,3.45,0.23999999999999977,-0.18999999999999995,3.56,3.69,3.48,0.20999999999999996,-0.18999999999999995,3.478,3.58,3.37,0.20999999999999996,-0.20999999999999996,3.484,3.58,3.37,0.20999999999999996,-0.20999999999999996,1678,3820,430,3390,3390
2018-07-15,3.282,3.37,3.22,0.1499999999999999,-0.11000000000000032,3.336,3.49,3.25,0.2400000000000002,-0.14000000000000012,3.186,3.3,3.13,0.16999999999999993,0.020000000000000018,3.242,3.49,3.15,0.3400000000000003,-0.07000000000000028,8427,12315,1410,10905,-8274
2018-07-22,3.284,3.47,3.15,0.3200000000000003,0.3200000000000003,3.398,3.5,3.21,0.29000000000000004,-0.009999999999999787,3.17,3.19,3.15,0.040000000000000036,0.040000000000000036,3.24,3.5,3.16,0.33999999999999986,0.009999999999999787,2218,4600,506,4094,-2872
2018-07-29,3.12,3.22,3.02,0.20000000000000018,-0.16999999999999993,3.188,3.25,3.07,0.18000000000000016,0.06000000000000005,3.074,3.19,3.0,0.18999999999999995,-0.16999999999999993,3.102,3.21,3.0,0.20999999999999996,-0.16999999999999993,4882,15647,415,15232,1426
2018-08-05,3.096,3.23,2.99,0.23999999999999977,0.07999999999999963,3.146,3.27,3.07,0.20000000000000018,0.0,2.972,3.02,2.95,0.06999999999999984,0.0,2.998,3.05,2.97,0.07999999999999963,0.07999999999999963,2391,3832,754,3078,-1339
2018-08-12,2.824,2.98,2.66,0.31999999999999984,-0.08000000000000007,2.9,3.01,2.76,0.25,-0.009999999999999787,2.7279999999999998,2.9,2.65,0.25,-0.14000000000000012,2.808,2.9,2.7,0.19999999999999973,-0.020000000000000018,3995,8416,371,8045,3511
2018-08-19,2.682,2.86,2.6,0.2599999999999998,-0.2599999999999998,2.72,2.86,2.62,0.23999999999999977,-0.18999999999999995,2.62,2.65,2.6,0.04999999999999982,-0.04999999999999982,2.642,2.67,2.61,0.06000000000000005,0.009999999999999787,2016,3209,1346,1863,11
2018-08-26,2.56,2.7,2.34,0.3600000000000003,-0.3600000000000003,2.622,2.96,2.35,0.6099999999999999,-0.6099999999999999,2.48,2.66,2.26,0.40000000000000036,-0.40000000000000036,2.496,2.66,2.28,0.38000000000000034,-0.38000000000000034,7330,18768,1414,17354,9605
2018-09-02,2.6875,2.99,2.39,0.6000000000000001,0.5,2.9425,2.99,2.89,0.10000000000000009,-0.06000000000000005,2.3325,2.4,2.3,0.10000000000000009,0.009999999999999787,2.6574999999999998,2.95,2.32,0.6300000000000003,-0.6300000000000003,5541,8106,3711,4395,-865
2018-09-09,2.32,2.34,2.3,0.040000000000000036,-0.020000000000000018,2.366,2.39,2.34,0.050000000000000266,0.050000000000000266,2.298,2.3,2.29,0.009999999999999787,0.009999999999999787,2.322,2.39,2.3,0.0900000000000003,0.0,4531,7088,1859,5229,409
2018-09-16,2.524,2.58,2.5,0.08000000000000007,0.0,2.646,2.8,2.57,0.22999999999999998,0.09999999999999964,2.5,2.5,2.5,0.0,0.0,2.578,2.8,2.5,0.2999999999999998,0.2999999999999998,8438,28151,1007,27144,-20692
2018-09-23,2.664,2.79,2.56,0.22999999999999998,-0.08999999999999986,2.75,2.79,2.71,0.08000000000000007,-0.03000000000000025,2.614,2.69,2.55,0.14000000000000012,0.14000000000000012,2.65,2.7,2.57,0.13000000000000034,0.1200000000000001,1760,3269,462,2807,-1761
2018-09-30,2.66,2.9,2.41,0.48999999999999977,-0.2799999999999998,2.738,2.9,2.55,0.3500000000000001,-0.31000000000000005,2.596,2.69,2.41,0.2799999999999998,-0.2799999999999998,2.634,2.78,2.42,0.3599999999999999,-0.3599999999999999,2282,6309,400,5909,-579
2018-10-07,2.352,2.41,2.3,0.11000000000000032,-0.07000000000000028,2.362,2.41,2.3,0.11000000000000032,-0.07000000000000028,2.302,2.35,2.28,0.07000000000000028,0.0,2.312,2.4,2.28,0.1200000000000001,0.0,1496,3963,210,3753,-2002
2018-10-14,2.254,2.38,2.2,0.17999999999999972,-0.17999999999999972,2.424,2.66,2.26,0.40000000000000036,-0.06000000000000005,2.188,2.23,2.11,0.1200000000000001,0.0900000000000003,2.234,2.3,2.2,0.09999999999999964,0.04999999999999982,8162,24168,883,23285,5874
2018-10-21,2.176,2.27,2.01,0.26000000000000023,0.020000000000000018,2.252,2.28,2.2,0.07999999999999963,0.029999999999999805,2.13,2.27,2.01,0.26000000000000023,0.25,2.184,2.28,2.02,0.2599999999999998,0.2599999999999998,2956,6609,207,6402,-6402
2018-10-28,2.2199999999999998,2.29,2.11,0.18000000000000016,-0.029999999999999805,2.242,2.31,2.17,0.14000000000000012,-0.06000000000000005,2.132,2.28,2.06,0.21999999999999975,-0.13999999999999968,2.1708,2.3,2.104,0.19599999999999973,-0.1599999999999997,1415,2210,707,1503,-1503
2018-11-04,2.244,2.39,2.18,0.20999999999999996,0.04999999999999982,2.286,2.39,2.18,0.20999999999999996,0.04999999999999982,2.158,2.23,2.06,0.16999999999999993,0.08000000000000007,2.24,2.39,2.13,0.26000000000000023,0.08000000000000007,1626,2422,430,1992,-627
2018-11-11,2.3040000000000003,2.39,2.22,0.16999999999999993,-0.06000000000000005,2.466,2.89,2.33,0.56,-0.4700000000000002,2.2600000000000002,2.33,2.2,0.1299999999999999,0.03000000000000025,2.32,2.36,2.22,0.13999999999999968,-0.010000000000000231,3746,14716,373,14343,-14059
2018-11-18,2.4,2.41,2.38,0.03000000000000025,0.03000000000000025,2.4425,2.48,2.41,0.06999999999999984,0.06999999999999984,2.3499999999999996,2.38,2.3,0.08000000000000007,0.0,2.4225,2.48,2.4,0.08000000000000007,0.06999999999999984,1211,1847,510,1337,1008
2018-11-25,2.648,2.75,2.5,0.25,0.22999999999999998,2.843,3.11,2.745,0.36499999999999977,0.3599999999999999,2.598,2.75,2.48,0.27,0.27,2.755,2.8,2.71,0.08999999999999986,0.04999999999999982,3767,7628,770,6858,4402
2018-12-02,2.435,2.76,1.89,0.8699999999999999,-0.8699999999999999,2.4925,2.93,1.95,0.9800000000000002,-0.9800000000000002,2.1350000000000002,2.5,1.75,0.75,-0.6599999999999999,2.205,2.56,1.89,0.6700000000000002,-0.6400000000000001,12199,38129,1031,37098,7351
2018-12-09,1.78,1.92,1.61,0.30999999999999983,-0.30999999999999983,1.878,2.01,1.71,0.2999999999999998,-0.20999999999999996,1.708,1.78,1.61,0.16999999999999993,-0.16999999999999993,1.72,1.78,1.61,0.16999999999999993,-0.13000000000000012,10375,17115,2823,14292,-8115
2018-12-16,1.594,1.71,1.47,0.24,-0.18999999999999995,1.628,1.73,1.53,0.19999999999999996,-0.19999999999999996,1.54,1.66,1.37,0.2899999999999998,-0.2899999999999998,1.578,1.7,1.48,0.21999999999999997,-0.18999999999999995,3800,7210,1788,5422,259
2018-12-23,1.5675,1.85,1.45,0.40000000000000013,0.030000000000000027,1.7125000000000001,1.85,1.57,0.28,0.010000000000000009,1.475,1.51,1.44,0.07000000000000006,0.06000000000000005,1.575,1.85,1.44,0.41000000000000014,0.06000000000000005,1763,3879,594,3285,872
2018-12-30,1.6175,1.7,1.5,0.19999999999999996,0.19999999999999996,1.755,1.85,1.7,0.15000000000000013,0.15000000000000013,1.6175,1.7,1.5,0.19999999999999996,0.19999999999999996,1.725,1.81,1.69,0.1200000000000001,0.1200000000000001,2599,4455,30,4425,-2981
2019-01-06,2.11,2.25,1.8,0.44999999999999996,0.4099999999999999,2.346,2.88,2.18,0.6999999999999997,-0.6699999999999999,1.92,1.98,1.8,0.17999999999999994,0.17999999999999994,2.162,2.21,2.09,0.1200000000000001,0.04999999999999982,11109,41798,1725,40073,-37372
2019-01-13,2.214,2.34,2.11,0.22999999999999998,0.13999999999999968,2.2880000000000003,2.45,2.2,0.25,0.25,2.13,2.2,2.02,0.18000000000000016,0.1299999999999999,2.206,2.32,2.13,0.18999999999999995,0.020000000000000018,3585,7679,300,7379,6252
2019-01-20,2.3775,2.6,2.13,0.4700000000000002,0.4700000000000002,2.625,3.0,2.4,0.6000000000000001,0.6000000000000001,2.3575,2.6,2.13,0.4700000000000002,0.4700000000000002,2.505,2.68,2.35,0.33000000000000007,0.33000000000000007,5060,9000,2361,6639,3197
2019-01-27,2.7880000000000003,2.95,2.63,0.3200000000000003,-0.07000000000000028,3.026,3.14,2.95,0.18999999999999995,0.029999999999999805,2.7,2.77,2.63,0.14000000000000012,-0.07000000000000028,2.832,2.95,2.63,0.3200000000000003,-0.06000000000000005,3763,6331,2188,4143,-1811
2019-02-03,2.872,2.91,2.82,0.0900000000000003,-0.08000000000000007,3.036,3.37,2.9,0.4700000000000002,0.3700000000000001,2.83,2.88,2.81,0.06999999999999984,-0.04999999999999982,2.936,3.15,2.81,0.33999999999999986,0.18999999999999995,3231,6837,990,5847,3145
2019-02-10,3.17,3.26,3.08,0.17999999999999972,0.06999999999999984,3.41,3.6,3.29,0.31000000000000005,-0.08999999999999986,3.134,3.2,3.01,0.1900000000000004,0.14000000000000012,3.194,3.23,3.15,0.08000000000000007,-0.04999999999999982,6327,9778,3728,6050,-3960
2019-02-17,3.095,3.18,3.04,0.14000000000000012,-0.08000000000000007,3.25,3.37,3.17,0.20000000000000018,0.11000000000000032,3.0625,3.1,3.04,0.06000000000000005,0.050000000000000266,3.13125,3.31,3.06,0.25,0.2250000000000001,4306,6698,1522,5176,1622
2019-02-24,3.186,3.31,3.05,0.26000000000000023,-0.20999999999999996,3.228,3.33,3.11,0.2200000000000002,-0.1299999999999999,3.116,3.29,2.95,0.33999999999999986,-0.22999999999999998,3.1599999999999997,3.33,3.01,0.3200000000000003,-0.28000000000000025,3168,5864,714,5150,4647
2019-03-03,3.072,3.11,3.04,0.06999999999999984,0.050000000000000266,3.226,3.31,3.16,0.1499999999999999,0.040000000000000036,3.0500000000000003,3.1,2.99,0.10999999999999988,0.06999999999999984,3.097,3.15,3.055,0.09499999999999975,0.004999999999999893,4593,7535,1883,5652,-3275
2019-03-10,3.196,3.26,3.1,0.1599999999999997,0.1599999999999997,3.3280000000000003,3.43,3.22,0.20999999999999996,0.20999999999999996,3.144,3.26,3.0,0.2599999999999998,0.2599999999999998,3.252,3.43,3.11,0.3200000000000003,0.2200000000000002,2625,5414,703,4711,-3959
2019-03-17,3.212,3.41,3.11,0.30000000000000027,-0.30000000000000027,3.274,3.44,3.2,0.23999999999999977,-0.22999999999999998,3.044,3.16,2.9,0.26000000000000023,-0.26000000000000023,3.116,3.2,2.94,0.26000000000000023,-0.2200000000000002,5145,11338,2089,9249,5086
2019-03-24,2.932,3.04,2.71,0.33000000000000007,0.040000000000000036,3.0420000000000003,3.19,2.97,0.21999999999999975,-0.029999999999999805,2.768,2.94,2.56,0.3799999999999999,-0.3799999999999999,2.896,3.02,2.73,0.29000000000000004,-0.22999999999999998,2989,5413,1100,4313,4313
2019-03-31,2.996,3.08,2.85,0.22999999999999998,0.22999999999999998,3.128,3.22,3.04,0.18000000000000016,0.1499999999999999,2.976,3.08,2.85,0.22999999999999998,0.22999999999999998,3.1,3.19,3.02,0.16999999999999993,0.16999999999999993,5877,13111,1251,11860,-11860
2019-04-07,3.282,3.41,3.22,0.18999999999999995,0.08999999999999986,3.342,3.45,3.25,0.20000000000000018,0.1499999999999999,3.196,3.25,3.07,0.18000000000000016,-0.15000000000000036,3.221,3.3,3.07,0.22999999999999998,-0.18000000000000016,2134,3302,925,2377,1046
2019-04-14,3.13,3.23,3.06,0.16999999999999993,0.16999999999999993,3.2125,3.25,3.14,0.10999999999999988,0.0,3.1,3.12,3.05,0.07000000000000028,0.07000000000000028,3.16,3.25,3.12,0.1299999999999999,-0.020000000000000018,1003,3139,207,2932,-2932
2019-04-21,3.108,3.22,3.0,0.2200000000000002,-0.1200000000000001,3.204,3.24,3.13,0.11000000000000032,0.08000000000000007,3.04,3.12,2.99,0.1299999999999999,-0.1299999999999999,3.088,3.21,3.0,0.20999999999999996,0.08000000000000007,1363,2630,156,2474,1840
2019-04-28,3.298,3.43,3.16,0.27,0.26000000000000023,3.424,3.51,3.3,0.20999999999999996,0.20999999999999996,3.27,3.43,3.09,0.3400000000000003,0.3400000000000003,3.368,3.51,3.11,0.3999999999999999,0.3999999999999999,3435,9516,599,8917,-3159
2019-05-05,3.412,3.45,3.33,0.1200000000000001,0.0,3.438,3.46,3.4,0.06000000000000005,-0.009999999999999787,3.33,3.43,3.15,0.28000000000000025,0.020000000000000018,3.39,3.45,3.23,0.2200000000000002,0.020000000000000018,1085,3163,12,3151,-722
2019-05-12,3.216,3.38,3.02,0.3599999999999999,-0.10999999999999988,3.2720000000000002,3.38,3.14,0.23999999999999977,-0.1499999999999999,3.05,3.12,3.0,0.1200000000000001,-0.10000000000000009,3.162,3.37,3.0,0.3700000000000001,-0.3700000000000001,1478,2247,837,1410,139
2019-05-19,3.13,3.17,3.08,0.08999999999999986,0.06999999999999984,3.1662,3.235,3.136,0.09899999999999975,0.01399999999999979,3.1156,3.17,3.08,0.08999999999999986,0.05799999999999983,3.1518,3.235,3.1,0.1349999999999998,0.0019999999999997797,556,1599,21,1578,-195
2019-05-26,3.0225,3.12,2.92,0.20000000000000018,-0.20000000000000018,3.0825,3.15,2.99,0.1599999999999997,-0.06000000000000005,2.9775,3.12,2.82,0.30000000000000027,-0.20000000000000018,3.01,3.15,2.82,0.33000000000000007,-0.1299999999999999,1500,2282,306,1976,1976
2019-06-02,3.304,3.56,3.02,0.54,0.2999999999999998,3.722,4.65,3.32,1.3300000000000005,-1.3300000000000005,3.136,3.2,3.02,0.18000000000000016,0.08999999999999986,3.3628,3.53,3.11,0.41999999999999993,-0.31400000000000006,26640,114973,2844,112129,-110599
2019-06-09,3.314,3.49,3.14,0.3500000000000001,0.3500000000000001,3.468,3.5,3.38,0.1200000000000001,0.11000000000000032,3.078,3.28,2.9,0.3799999999999999,-0.10000000000000009,3.263,3.49,3.005,0.4850000000000003,0.16000000000000014,4607,13223,318,12905,-345
2019-06-16,3.18,3.35,3.05,0.30000000000000027,-0.25,3.254,3.35,3.1,0.25,-0.25,3.094,3.13,3.05,0.08000000000000007,-0.029999999999999805,3.132,3.25,3.07,0.18000000000000016,-0.040000000000000036,1061,2006,307,1699,-724
2019-06-23,3.14,3.21,3.04,0.16999999999999993,0.010000000000000231,3.3014,3.46,3.06,0.3999999999999999,-0.06999999999999984,3.11,3.21,3.03,0.18000000000000016,0.11000000000000032,3.1393999999999997,3.26,3.03,0.22999999999999998,0.22999999999999998,2083,4031,107,3924,1205
2019-06-30,3.29,3.33,3.26,0.07000000000000028,0.010000000000000231,3.4125,3.48,3.3,0.18000000000000016,-0.04999999999999982,3.24,3.3,3.12,0.17999999999999972,0.1499999999999999,3.3449999999999998,3.43,3.27,0.16000000000000014,0.050000000000000266,3206,10473,300,10173,-10058
2019-07-07,3.402,3.46,3.31,0.1499999999999999,-0.1499999999999999,3.44,3.48,3.35,0.1299999999999999,-0.1299999999999999,3.314,3.45,3.13,0.3200000000000003,-0.3200000000000003,3.35,3.45,3.17,0.28000000000000025,-0.28000000000000025,2396,4250,1402,2848,2017
2019-07-14,3.36,3.45,3.26,0.1900000000000004,0.050000000000000266,3.458,3.65,3.32,0.33000000000000007,0.18000000000000016,3.2914,3.3169999999999997,3.26,0.05699999999999994,0.050000000000000266,3.3434,3.5,3.26,0.2400000000000002,0.2400000000000002,3305,6678,800,5878,3541
2019-07-21,3.376,3.6,3.2,0.3999999999999999,-0.36999999999999966,3.462,3.65,3.29,0.3599999999999999,-0.23999999999999977,3.2479999999999998,3.45,3.11,0.3400000000000003,-0.30000000000000027,3.318,3.65,3.2,0.44999999999999973,-0.43999999999999995,6693,13539,3258,10281,-1690
2019-07-28,3.162,3.28,3.08,0.19999999999999973,-0.06999999999999984,3.258,3.43,3.14,0.29000000000000004,-0.10000000000000009,3.05,3.14,2.99,0.1499999999999999,-0.10999999999999988,3.106,3.26,3.0,0.2599999999999998,-0.1200000000000001,10985,34234,3443,30791,-3046
2019-08-04,3.032,3.08,2.95,0.1299999999999999,0.1299999999999999,3.128,3.17,3.05,0.1200000000000001,0.029999999999999805,2.986,3.02,2.92,0.10000000000000009,0.10000000000000009,3.038,3.15,2.92,0.22999999999999998,0.22999999999999998,3861,7644,1148,6496,-5678
2019-08-11,3.1775,3.43,3.0,0.43000000000000016,-0.08999999999999986,3.2677500000000004,3.43,3.0210000000000004,0.4089999999999998,-0.4089999999999998,3.069,3.2460000000000004,2.95,0.29600000000000026,-0.13999999999999968,3.1892500000000004,3.43,3.0210000000000004,0.4089999999999998,-0.4089999999999998,1394,3024,55,2969,348
2019-08-18,3.144,3.28,3.02,0.2599999999999998,-0.029999999999999805,3.256,3.32,3.17,0.1499999999999999,-0.08999999999999986,3.08,3.2,3.0,0.20000000000000018,-0.029999999999999805,3.186,3.32,3.0,0.31999999999999984,0.0,1347,3505,229,3276,1014
2019-08-25,3.126,3.25,3.05,0.20000000000000018,-0.18999999999999995,3.2399999999999998,3.3,3.18,0.11999999999999966,0.04999999999999982,3.074,3.14,3.02,0.1200000000000001,-0.08000000000000007,3.145,3.25,3.06,0.18999999999999995,0.04999999999999982,2979,7754,641,7113,2383
2019-09-01,3.265,3.38,3.19,0.18999999999999995,0.18999999999999995,3.3,3.38,3.19,0.18999999999999995,0.18999999999999995,3.22125,3.29,3.15,0.14000000000000012,0.11499999999999977,3.26875,3.34,3.165,0.17499999999999982,0.125,3030,6861,194,6667,6667
2019-09-08,3.31,3.37,3.27,0.10000000000000009,0.0,3.332,3.37,3.27,0.10000000000000009,-0.08000000000000007,3.2776,3.35,3.2,0.1499999999999999,-0.06999999999999984,3.3016,3.35,3.2,0.1499999999999999,-0.13999999999999968,901,1568,214,1354,1
2019-09-15,3.294,3.42,3.25,0.16999999999999993,0.020000000000000018,3.326,3.48,3.25,0.22999999999999998,0.040000000000000036,3.218,3.27,3.2,0.06999999999999984,0.06999999999999984,3.2600000000000002,3.33,3.2,0.1299999999999999,0.1299999999999999,4026,9077,280,8797,-185
2019-09-22,3.416,3.5,3.34,0.16000000000000014,0.06000000000000005,3.48,3.54,3.4,0.14000000000000012,-0.03000000000000025,3.382,3.4,3.34,0.06000000000000005,0.06000000000000005,3.432,3.48,3.38,0.10000000000000009,0.009999999999999787,1721,4531,222,4309,-2178
2019-09-29,3.674,3.82,3.5,0.31999999999999984,0.31999999999999984,3.854,4.35,3.65,0.6999999999999997,0.6999999999999997,3.586,3.82,3.5,0.31999999999999984,0.31999999999999984,3.84,4.35,3.65,0.6999999999999997,0.6999999999999997,3683,5664,1837,3827,3071
2019-10-06,4.484,4.75,4.19,0.5599999999999996,-0.1299999999999999,4.63,5.0,4.19,0.8099999999999996,-0.35999999999999943,4.272,4.68,3.91,0.7699999999999996,-0.3099999999999996,4.416,4.83,3.99,0.8399999999999999,-0.45999999999999996,13525,34527,2919,31608,-2108
2019-10-13,4.074,4.36,3.88,0.4800000000000004,0.34000000000000075,4.322,4.51,4.24,0.2699999999999996,0.1200000000000001,3.982,4.3,3.7,0.5999999999999996,0.44999999999999973,4.104,4.32,3.85,0.4700000000000002,0.4299999999999997,5768,10889,316,10573,-6890
2019-10-20,4.168,4.33,4.03,0.2999999999999998,-0.2599999999999998,4.248,4.38,4.08,0.2999999999999998,0.04999999999999982,4.0836,4.29,3.95,0.33999999999999986,-0.23000000000000043,4.1776,4.38,4.0,0.3799999999999999,0.05999999999999961,1402,2017,422,1595,-470
