Date,WisdomTree LargeCap Dividend_Open_average,WisdomTree LargeCap Dividend_Open_max,WisdomTree LargeCap Dividend_Open_min,WisdomTree LargeCap Dividend_Open_volatility,WisdomTree LargeCap Dividend_Open_change,WisdomTree LargeCap Dividend_High_average,WisdomTree LargeCap Dividend_High_max,WisdomTree LargeCap Dividend_High_min,WisdomTree LargeCap Dividend_High_volatility,WisdomTree LargeCap Dividend_High_change,WisdomTree LargeCap Dividend_Low_average,WisdomTree LargeCap Dividend_Low_max,WisdomTree LargeCap Dividend_Low_min,WisdomTree LargeCap Dividend_Low_volatility,WisdomTree LargeCap Dividend_Low_change,WisdomTree LargeCap Dividend_Close_average,WisdomTree LargeCap Dividend_Close_max,WisdomTree LargeCap Dividend_Close_min,WisdomTree LargeCap Dividend_Close_volatility,WisdomTree LargeCap Dividend_Close_change
2018-05-13,90.53,90.53,90.53,0.0,0.0,90.85,90.85,90.85,0.0,0.0,90.53,90.53,90.53,0.0,0.0,90.71,90.71,90.71,0.0,0.0
2018-05-20,90.17,90.17,90.17,0.0,0.0,90.27,90.27,90.27,0.0,0.0,89.88,89.88,89.88,0.0,0.0,90.1,90.1,90.1,0.0,0.0
2018-05-27,90.73,90.73,90.73,0.0,0.0,90.97,90.97,90.97,0.0,0.0,90.63,90.63,90.63,0.0,0.0,90.72,90.72,90.72,0.0,0.0
2018-06-03,91.96,91.96,91.96,0.0,0.0,92.23,92.23,92.23,0.0,0.0,91.89,91.89,91.89,0.0,0.0,92.13,92.13,92.13,0.0,0.0
2018-06-10,90.96,90.96,90.96,0.0,0.0,91.12,91.12,91.12,0.0,0.0,90.8,90.8,90.8,0.0,0.0,91.08,91.08,91.08,0.0,0.0
2018-06-17,90.08,90.08,90.08,0.0,0.0,90.15,90.15,90.15,0.0,0.0,89.15,89.15,89.15,0.0,0.0,89.59,89.59,89.59,0.0,0.0
2018-06-24,89.2,89.2,89.2,0.0,0.0,89.81,89.81,89.81,0.0,0.0,89.11,89.11,89.11,0.0,0.0,89.81,89.81,89.81,0.0,0.0
2018-07-01,91.3,91.3,91.3,0.0,0.0,91.69,91.69,91.69,0.0,0.0,91.3,91.3,91.3,0.0,0.0,91.52,91.52,91.52,0.0,0.0
2018-07-08,92.04,92.04,92.04,0.0,0.0,92.08,92.08,92.08,0.0,0.0,91.77,91.77,91.77,0.0,0.0,91.97,91.97,91.97,0.0,0.0
2018-07-15,91.77,91.77,91.77,0.0,0.0,92.01,92.01,92.01,0.0,0.0,91.68,91.68,91.68,0.0,0.0,92.0,92.0,92.0,0.0,0.0
2018-07-22,92.8,92.8,92.8,0.0,0.0,92.89,92.89,92.89,0.0,0.0,92.56,92.56,92.56,0.0,0.0,92.64,92.64,92.64,0.0,0.0
2018-07-29,93.67,93.67,93.67,0.0,0.0,94.05,94.05,94.05,0.0,0.0,93.6,93.6,93.6,0.0,0.0,93.89,93.89,93.89,0.0,0.0
2018-08-05,93.35,93.35,93.35,0.0,0.0,93.46,93.46,93.46,0.0,0.0,92.84,92.84,92.84,0.0,0.0,92.9,92.9,92.9,0.0,0.0
2018-08-12,94.74,94.74,94.74,0.0,0.0,94.97,94.97,94.97,0.0,0.0,94.74,94.74,94.74,0.0,0.0,94.87,94.87,94.87,0.0,0.0
2018-08-19,95.0,95.0,95.0,0.0,0.0,95.28,95.28,95.28,0.0,0.0,95.0,95.0,95.0,0.0,0.0,95.21,95.21,95.21,0.0,0.0
2018-08-26,94.89,94.89,94.89,0.0,0.0,95.17,95.17,95.17,0.0,0.0,94.76,94.76,94.76,0.0,0.0,95.1,95.1,95.1,0.0,0.0
2018-09-02,95.09,95.09,95.09,0.0,0.0,95.26,95.26,95.26,0.0,0.0,94.9,94.9,94.9,0.0,0.0,94.94,94.94,94.94,0.0,0.0
2018-09-09,95.69,95.69,95.69,0.0,0.0,95.84,95.84,95.84,0.0,0.0,95.54,95.54,95.54,0.0,0.0,95.56,95.56,95.56,0.0,0.0
2018-09-16,96.68,96.68,96.68,0.0,0.0,96.76,96.76,96.76,0.0,0.0,96.25,96.25,96.25,0.0,0.0,96.36,96.36,96.36,0.0,0.0
2018-09-23,95.85,95.85,95.85,0.0,0.0,96.05,96.05,96.05,0.0,0.0,95.61,95.61,95.61,0.0,0.0,95.84,95.84,95.84,0.0,0.0
2018-09-30,95.19,95.19,95.19,0.0,0.0,95.88,95.88,95.88,0.0,0.0,95.19,95.19,95.19,0.0,0.0,95.77,95.77,95.77,0.0,0.0
2018-10-07,91.68,91.68,91.68,0.0,0.0,92.29,92.29,92.29,0.0,0.0,91.51,91.51,91.51,0.0,0.0,91.51,91.51,91.51,0.0,0.0
2018-10-14,92.61,92.61,92.61,0.0,0.0,92.75,92.75,92.75,0.0,0.0,91.78,91.78,91.78,0.0,0.0,91.84,91.84,91.84,0.0,0.0
2018-10-21,90.05,90.05,90.05,0.0,0.0,90.69,90.69,90.69,0.0,0.0,88.12,88.12,88.12,0.0,0.0,89.05,89.05,89.05,0.0,0.0
2018-10-28,91.33,91.33,91.33,0.0,0.0,92.13,92.13,92.13,0.0,0.0,91.33,91.33,91.33,0.0,0.0,91.92,91.92,91.92,0.0,0.0
2018-11-04,93.13,93.13,93.13,0.0,0.0,93.13,93.13,93.13,0.0,0.0,91.83,91.83,91.83,0.0,0.0,91.97,91.97,91.97,0.0,0.0
2018-11-11,92.29,92.29,92.29,0.0,0.0,92.54,92.54,92.54,0.0,0.0,91.3,91.3,91.3,0.0,0.0,91.75,91.75,91.75,0.0,0.0
2018-11-18,89.9,89.9,89.9,0.0,0.0,90.28,90.28,90.28,0.0,0.0,89.7,89.7,89.7,0.0,0.0,90.24,90.24,90.24,0.0,0.0
2018-11-25,93.95,93.95,93.95,0.0,0.0,93.96,93.96,93.96,0.0,0.0,93.06,93.06,93.06,0.0,0.0,93.68,93.68,93.68,0.0,0.0
2018-12-02,89.12,89.12,89.12,0.0,0.0,89.41,89.41,89.41,0.0,0.0,87.35,87.35,87.35,0.0,0.0,89.28,89.28,89.28,0.0,0.0
2018-12-09,87.74,87.74,87.74,0.0,0.0,88.0,88.0,88.0,0.0,0.0,85.83,85.83,85.83,0.0,0.0,86.33,86.33,86.33,0.0,0.0
2018-12-16,81.44,81.44,81.44,0.0,0.0,81.75,81.75,81.75,0.0,0.0,79.62,79.62,79.62,0.0,0.0,79.69,79.69,79.69,0.0,0.0
2018-12-23,84.18,84.18,84.18,0.0,0.0,84.45,84.45,84.45,0.0,0.0,83.59,83.59,83.59,0.0,0.0,84.45,84.45,84.45,0.0,0.0
2018-12-30,85.43,85.43,85.43,0.0,0.0,86.4,86.4,86.4,0.0,0.0,85.01,85.01,85.01,0.0,0.0,85.83,85.83,85.83,0.0,0.0
2019-01-06,86.56,86.56,86.56,0.0,0.0,86.98,86.98,86.98,0.0,0.0,86.56,86.56,86.56,0.0,0.0,86.87,86.87,86.87,0.0,0.0
2019-01-13,88.91,88.91,88.91,0.0,0.0,89.58,89.58,89.58,0.0,0.0,88.76,88.76,88.76,0.0,0.0,89.46,89.46,89.46,0.0,0.0
2019-01-20,88.29,88.29,88.29,0.0,0.0,88.51,88.51,88.51,0.0,0.0,87.93,87.93,87.93,0.0,0.0,88.51,88.51,88.51,0.0,0.0
2019-01-27,90.36,90.36,90.36,0.0,0.0,90.82,90.82,90.82,0.0,0.0,90.06,90.06,90.06,0.0,0.0,90.82,90.82,90.82,0.0,0.0
2019-02-03,90.72,90.72,90.72,0.0,0.0,90.84,90.84,90.84,0.0,0.0,90.45,90.45,90.45,0.0,0.0,90.64,90.64,90.64,0.0,0.0
2019-02-10,92.28,92.28,92.28,0.0,0.0,92.82,92.82,92.82,0.0,0.0,92.26,92.26,92.26,0.0,0.0,92.82,92.82,92.82,0.0,0.0
2019-02-17,93.86,93.86,93.86,0.0,0.0,94.0,94.0,94.0,0.0,0.0,93.43,93.43,93.43,0.0,0.0,93.45,93.45,93.45,0.0,0.0
2019-02-24,93.91,93.91,93.91,0.0,0.0,93.91,93.91,93.91,0.0,0.0,92.39,92.39,92.39,0.0,0.0,93.21,93.21,93.21,0.0,0.0
2019-03-03,92.06,92.06,92.06,0.0,0.0,93.04,93.04,93.04,0.0,0.0,92.06,92.06,92.06,0.0,0.0,92.99,92.99,92.99,0.0,0.0
2019-03-10,94.37,94.37,94.37,0.0,0.0,94.75,94.75,94.75,0.0,0.0,94.37,94.37,94.37,0.0,0.0,94.69,94.69,94.69,0.0,0.0
2019-03-17,93.3,93.3,93.3,0.0,0.0,93.67,93.67,93.67,0.0,0.0,92.93,92.93,92.93,0.0,0.0,93.32,93.32,93.32,0.0,0.0
2019-03-24,94.78,94.78,94.78,0.0,0.0,95.29,95.29,95.29,0.0,0.0,94.69,94.69,94.69,0.0,0.0,95.22,95.22,95.22,0.0,0.0
2019-03-31,95.76,95.76,95.76,0.0,0.0,96.04,96.04,96.04,0.0,0.0,95.65,95.65,95.65,0.0,0.0,96.01,96.01,96.01,0.0,0.0
2019-04-07,96.43,96.43,96.43,0.0,0.0,96.43,96.43,96.43,0.0,0.0,96.07,96.07,96.07,0.0,0.0,96.24,96.24,96.24,0.0,0.0
2019-04-14,96.34,96.34,96.34,0.0,0.0,96.58,96.58,96.58,0.0,0.0,96.25,96.25,96.25,0.0,0.0,96.51,96.51,96.51,0.0,0.0
2019-04-21,96.73,96.73,96.73,0.0,0.0,97.03,97.03,97.03,0.0,0.0,96.73,96.73,96.73,0.0,0.0,96.81,96.81,96.81,0.0,0.0
2019-04-28,95.8,95.8,95.8,0.0,0.0,96.85,96.85,96.85,0.0,0.0,95.76,95.76,95.76,0.0,0.0,96.73,96.73,96.73,0.0,0.0
2019-05-05,93.75,93.75,93.75,0.0,0.0,94.01,94.01,94.01,0.0,0.0,93.13,93.13,93.13,0.0,0.0,93.46,93.46,93.46,0.0,0.0
2019-05-12,94.45,94.45,94.45,0.0,0.0,94.84,94.84,94.84,0.0,0.0,94.2,94.2,94.2,0.0,0.0,94.5,94.5,94.5,0.0,0.0
2019-05-19,94.25,94.25,94.25,0.0,0.0,94.32,94.32,94.32,0.0,0.0,93.75,93.75,93.75,0.0,0.0,93.93,93.93,93.93,0.0,0.0
2019-05-26,91.01,91.01,91.01,0.0,0.0,91.69,91.69,91.69,0.0,0.0,90.93,90.93,90.93,0.0,0.0,91.36,91.36,91.36,0.0,0.0
2019-06-02,95.69,95.69,95.69,0.0,0.0,95.93,95.93,95.93,0.0,0.0,95.39,95.39,95.39,0.0,0.0,95.42,95.42,95.42,0.0,0.0
2019-06-09,95.7,95.7,95.7,0.0,0.0,95.81,95.81,95.81,0.0,0.0,95.52,95.52,95.52,0.0,0.0,95.53,95.53,95.53,0.0,0.0
2019-06-16,97.24,97.24,97.24,0.0,0.0,97.36,97.36,97.36,0.0,0.0,96.96,96.96,96.96,0.0,0.0,97.0,97.0,97.0,0.0,0.0
2019-06-23,97.91,97.91,97.91,0.0,0.0,98.06,98.06,98.06,0.0,0.0,97.16,97.16,97.16,0.0,0.0,97.51,97.51,97.51,0.0,0.0
2019-06-30,98.01,98.01,98.01,0.0,0.0,98.14,98.14,98.14,0.0,0.0,97.74,97.74,97.74,0.0,0.0,97.98,97.98,97.98,0.0,0.0
2019-07-07,99.02,99.02,99.02,0.0,0.0,99.12,99.12,99.12,0.0,0.0,98.81,98.81,98.81,0.0,0.0,98.94,98.94,98.94,0.0,0.0
2019-07-14,98.11,98.11,98.11,0.0,0.0,98.3,98.3,98.3,0.0,0.0,97.95,97.95,97.95,0.0,0.0,98.15,98.15,98.15,0.0,0.0
2019-07-21,99.37,99.37,99.37,0.0,0.0,99.54,99.54,99.54,0.0,0.0,99.26,99.26,99.26,0.0,0.0,99.41,99.41,99.41,0.0,0.0
2019-07-28,95.3,95.3,95.3,0.0,0.0,95.34,95.34,95.34,0.0,0.0,93.33,93.33,93.33,0.0,0.0,93.95,93.95,93.95,0.0,0.0
2019-08-04,95.51,95.51,95.51,0.0,0.0,95.51,95.51,95.51,0.0,0.0,94.62,94.62,94.62,0.0,0.0,94.99,94.99,94.99,0.0,0.0
2019-08-11,96.09,96.09,96.09,0.0,0.0,96.42,96.42,96.42,0.0,0.0,96.07,96.07,96.07,0.0,0.0,96.22,96.22,96.22,0.0,0.0
2019-08-18,94.75,94.75,94.75,0.0,0.0,94.84,94.84,94.84,0.0,0.0,94.33,94.33,94.33,0.0,0.0,94.84,94.84,94.84,0.0,0.0
2019-08-25,96.47,96.47,96.47,0.0,0.0,96.52,96.52,96.52,0.0,0.0,95.74,95.74,95.74,0.0,0.0,96.07,96.07,96.07,0.0,0.0
2019-09-01,98.42,98.42,98.42,0.0,0.0,98.47,98.47,98.47,0.0,0.0,98.12,98.12,98.12,0.0,0.0,98.32,98.32,98.32,0.0,0.0
2019-09-08,99.13,99.13,99.13,0.0,0.0,99.46,99.46,99.46,0.0,0.0,98.97,98.97,98.97,0.0,0.0,99.14,99.14,99.14,0.0,0.0
2019-09-15,98.78,98.78,98.78,0.0,0.0,99.44,99.44,99.44,0.0,0.0,98.78,98.78,98.78,0.0,0.0,99.24,99.24,99.24,0.0,0.0
2019-09-22,98.91,98.91,98.91,0.0,0.0,99.32,99.32,99.32,0.0,0.0,98.89,98.89,98.89,0.0,0.0,99.07,99.07,99.07,0.0,0.0
2019-09-29,97.76,97.76,97.76,0.0,0.0,98.21,98.21,98.21,0.0,0.0,97.53,97.53,97.53,0.0,0.0,97.53,97.53,97.53,0.0,0.0
2019-10-06,98.48,98.48,98.48,0.0,0.0,98.62,98.62,98.62,0.0,0.0,98.37,98.37,98.37,0.0,0.0,98.47,98.47,98.47,0.0,0.0
2019-10-13,99.59,99.59,99.59,0.0,0.0,99.89,99.89,99.89,0.0,0.0,99.59,99.59,99.59,0.0,0.0,99.89,99.89,99.89,0.0,0.0
2019-10-20,100.54,100.54,100.54,0.0,0.0,100.85,100.85,100.85,0.0,0.0,100.47,100.47,100.47,0.0,0.0,100.52,100.52,100.52,0.0,0.0
2019-10-27,102.11,102.11,102.11,0.0,0.0,102.18,102.18,102.18,0.0,0.0,101.91,101.91,101.91,0.0,0.0,102.07,102.07,102.07,0.0,0.0
2019-11-03,102.35,102.35,102.35,0.0,0.0,102.59,102.59,102.59,0.0,0.0,102.3,102.3,102.3,0.0,0.0,102.52,102.52,102.52,0.0,0.0
2019-11-10,103.23,103.23,103.23,0.0,0.0,103.5,103.5,103.5,0.0,0.0,103.13,103.13,103.13,0.0,0.0,103.41,103.41,103.41,0.0,0.0
2019-11-17,102.92,102.92,102.92,0.0,0.0,103.21,103.21,103.21,0.0,0.0,102.92,102.92,102.92,0.0,0.0,103.21,103.21,103.21,0.0,0.0
2019-11-24,103.58,103.58,103.58,0.0,0.0,103.58,103.58,103.58,0.0,0.0,102.59,102.59,102.59,0.0,0.0,102.62,102.62,102.62,0.0,0.0
2019-12-01,103.58,103.58,103.58,0.0,0.0,103.82,103.82,103.82,0.0,0.0,103.47,103.47,103.47,0.0,0.0,103.47,103.47,103.47,0.0,0.0
2019-12-08,105.01,105.01,105.01,0.0,0.0,105.39,105.39,105.39,0.0,0.0,105.01,105.01,105.01,0.0,0.0,105.15,105.15,105.15,0.0,0.0
2019-12-15,105.98,105.98,105.98,0.0,0.0,105.98,105.98,105.98,0.0,0.0,105.71,105.71,105.71,0.0,0.0,105.72,105.72,105.72,0.0,0.0
2019-12-22,106.17,106.17,106.17,0.0,0.0,106.17,106.17,106.17,0.0,0.0,105.51,105.51,105.51,0.0,0.0,105.63,105.63,105.63,0.0,0.0
2019-12-29,105.6,105.6,105.6,0.0,0.0,106.08,106.08,106.08,0.0,0.0,105.6,105.6,105.6,0.0,0.0,105.79,105.79,105.79,0.0,0.0
