Date,RCEL_stock_Open_average,RCEL_stock_Open_max,RCEL_stock_Open_min,RCEL_stock_Open_volatility,RCEL_stock_Open_change,RCEL_stock_High_average,RCEL_stock_High_max,RCEL_stock_High_min,RCEL_stock_High_volatility,RCEL_stock_High_change,RCEL_stock_Low_average,RCEL_stock_Low_max,RCEL_stock_Low_min,RCEL_stock_Low_volatility,RCEL_stock_Low_change,RCEL_stock_Close_average,RCEL_stock_Close_max,RCEL_stock_Close_min,RCEL_stock_Close_volatility,RCEL_stock_Close_change,RCEL_stock_Volume_average,RCEL_stock_Volume_max,RCEL_stock_Volume_min,RCEL_stock_Volume_volatility,RCEL_stock_Volume_change
2018-08-26,1.55,1.65,1.48,0.16999999999999993,-0.16999999999999993,1.574,1.65,1.49,0.15999999999999992,-0.15999999999999992,1.486,1.51,1.45,0.06000000000000005,-0.050000000000000044,1.516,1.58,1.45,0.13000000000000012,-0.08000000000000007,175706,224362,63270,161092,-147665
2018-09-02,1.4849999999999999,1.53,1.44,0.09000000000000008,-0.040000000000000036,1.52,1.55,1.5,0.050000000000000044,-0.030000000000000027,1.4475,1.45,1.44,0.010000000000000009,0.0,1.47,1.49,1.45,0.040000000000000036,0.0,91405,113328,54492,58836,58836
2018-09-09,1.42,1.5,1.33,0.16999999999999993,-0.16999999999999993,1.45,1.51,1.41,0.10000000000000009,-0.09000000000000008,1.3780000000000001,1.45,1.33,0.11999999999999988,-0.11999999999999988,1.4000000000000001,1.46,1.36,0.09999999999999987,-0.08999999999999986,82074,131837,48483,83354,19149
2018-09-16,1.4160000000000001,1.55,1.35,0.19999999999999996,0.1100000000000001,1.542,2.15,1.37,0.7799999999999998,0.71,1.344,1.5,1.2,0.30000000000000004,0.16999999999999993,1.4240000000000002,1.75,1.32,0.42999999999999994,0.41999999999999993,312687,1224339,46794,1177545,1177545
2018-09-23,1.75,2.06,1.62,0.43999999999999995,-0.09999999999999987,1.832,2.06,1.65,0.41000000000000014,-0.20000000000000018,1.674,1.78,1.58,0.19999999999999996,-0.09999999999999987,1.736,1.94,1.62,0.31999999999999984,-0.08999999999999986,563921,1397542,149669,1247873,-1247873
2018-09-30,1.744,1.92,1.65,0.27,0.19999999999999996,1.772,1.92,1.65,0.27,0.15999999999999992,1.686,1.83,1.61,0.21999999999999997,0.19000000000000017,1.728,1.85,1.62,0.22999999999999998,0.2100000000000002,197816,317115,115543,201572,127046
2018-10-07,1.706,1.85,1.58,0.27,-0.27,1.746,1.88,1.58,0.2999999999999998,-0.20999999999999996,1.654,1.84,1.46,0.3800000000000001,-0.26,1.678,1.87,1.47,0.40000000000000013,-0.2200000000000002,171167,194982,132431,62551,55637
2018-10-14,1.586,1.64,1.5,0.1399999999999999,-0.10000000000000009,1.6139999999999999,1.64,1.55,0.08999999999999986,-0.050000000000000044,1.518,1.57,1.45,0.1200000000000001,-0.07000000000000006,1.55,1.6,1.47,0.13000000000000012,-0.08000000000000007,173068,244365,94557,149808,22233
2018-10-21,1.434,1.52,1.38,0.14000000000000012,-0.09000000000000008,1.452,1.57,1.4,0.17000000000000015,-0.14000000000000012,1.402,1.48,1.35,0.1299999999999999,-0.08000000000000007,1.414,1.49,1.38,0.1100000000000001,-0.08000000000000007,122431,201741,76865,124876,13760
2018-10-28,1.3960000000000001,1.46,1.35,0.10999999999999988,0.08999999999999986,1.434,1.55,1.37,0.17999999999999994,0.1299999999999999,1.344,1.42,1.31,0.10999999999999988,0.08999999999999986,1.3920000000000001,1.49,1.32,0.16999999999999993,0.1399999999999999,86378,136537,51996,84541,-64046
2018-11-04,1.412,1.75,1.25,0.5,-0.5,1.458,1.75,1.37,0.3799999999999999,-0.3799999999999999,1.3,1.33,1.25,0.08000000000000007,-0.06000000000000005,1.342,1.37,1.31,0.06000000000000005,0.010000000000000009,82451,116168,52413,63755,20750
2018-11-11,1.3579999999999999,1.44,1.21,0.22999999999999998,0.1299999999999999,1.426,1.5,1.34,0.15999999999999992,0.15999999999999992,1.298,1.42,1.21,0.20999999999999996,0.19999999999999996,1.378,1.46,1.27,0.18999999999999995,0.18999999999999995,97582,128485,40677,87808,-11511
2018-11-18,1.335,1.42,1.26,0.15999999999999992,-0.15999999999999992,1.4075,1.55,1.3,0.25,-0.25,1.2925,1.42,1.25,0.16999999999999993,-0.16999999999999993,1.35,1.48,1.25,0.22999999999999998,-0.22999999999999998,109856,256355,41878,214477,-37433
2018-11-25,1.2425,1.25,1.23,0.020000000000000018,0.010000000000000009,1.2650000000000001,1.28,1.23,0.050000000000000044,0.0,1.2075,1.24,1.17,0.07000000000000006,-0.020000000000000018,1.21,1.25,1.17,0.08000000000000007,-0.030000000000000027,70534,102563,39974,62589,22043
2018-12-02,1.21,1.23,1.18,0.050000000000000044,-0.040000000000000036,1.2533333333333334,1.31,1.2,0.1100000000000001,-0.1100000000000001,1.1766666666666665,1.2,1.15,0.050000000000000044,-0.050000000000000044,1.1866666666666665,1.22,1.15,0.07000000000000006,-0.07000000000000006,125519,190146,68166,121980,-71901
2018-12-09,1.202,1.22,1.17,0.050000000000000044,0.030000000000000027,1.224,1.26,1.18,0.08000000000000007,0.020000000000000018,1.178,1.2,1.16,0.040000000000000036,0.010000000000000009,1.196,1.22,1.18,0.040000000000000036,0.010000000000000009,49376,108472,20292,88180,-3928
2018-12-16,1.156,1.2,1.08,0.11999999999999988,-0.07000000000000006,1.198,1.22,1.17,0.050000000000000044,0.0,1.132,1.17,1.06,0.10999999999999988,-0.020000000000000018,1.162,1.19,1.13,0.06000000000000005,-0.06000000000000005,46028,82634,29422,53212,-1172
2018-12-23,1.0975000000000001,1.13,1.07,0.05999999999999983,-0.05999999999999983,1.1425,1.2,1.11,0.08999999999999986,-0.08999999999999986,1.07,1.08,1.06,0.020000000000000018,0.010000000000000009,1.0975000000000001,1.12,1.07,0.050000000000000044,0.020000000000000018,70323,107976,51159,56817,44248
2018-12-30,1.1475,1.2,1.11,0.08999999999999986,0.07999999999999985,1.1575,1.24,1.11,0.1299999999999999,0.11999999999999988,1.1175000000000002,1.18,1.08,0.09999999999999987,0.09999999999999987,1.1375000000000002,1.22,1.09,0.1299999999999999,0.09999999999999987,59235,137378,27168,110210,103410
2019-01-06,1.472,1.63,1.25,0.3799999999999999,0.3799999999999999,1.586,1.79,1.3,0.49,0.49,1.46,1.6,1.25,0.3500000000000001,0.3500000000000001,1.558,1.74,1.27,0.47,0.47,217336,426369,31876,394493,180778
2019-01-13,1.706,1.76,1.64,0.1200000000000001,0.06000000000000005,1.776,1.92,1.73,0.18999999999999995,0.17999999999999994,1.686,1.76,1.62,0.1399999999999999,0.1100000000000001,1.746,1.88,1.69,0.18999999999999995,0.18999999999999995,161170,298126,88164,209962,187754
2019-01-20,1.7825,1.82,1.71,0.1100000000000001,0.0,1.795,1.85,1.71,0.14000000000000012,-0.050000000000000044,1.69,1.77,1.58,0.18999999999999995,-0.1100000000000001,1.7325,1.84,1.67,0.17000000000000015,-0.17000000000000015,96420,160247,39689,120558,-120558
2019-01-27,1.726,1.85,1.64,0.2100000000000002,0.10000000000000009,1.796,1.94,1.69,0.25,0.18999999999999995,1.692,1.85,1.61,0.24,0.24,1.758,1.93,1.64,0.29000000000000004,0.27,166879,293000,58173,234827,59961
2019-02-03,1.938,2.0,1.88,0.1200000000000001,-0.06000000000000005,2.002,2.07,1.91,0.15999999999999992,-0.15999999999999992,1.9,1.94,1.85,0.08999999999999986,-0.039999999999999813,1.952,2.04,1.89,0.15000000000000013,-0.14000000000000012,173261,381175,101496,279679,-269500
2019-02-10,2.084,2.25,1.95,0.30000000000000004,0.2300000000000002,2.132,2.25,1.99,0.26,0.19999999999999996,2.032,2.14,1.93,0.2100000000000002,0.2100000000000002,2.066,2.16,1.93,0.2300000000000002,0.2300000000000002,206112,387566,72600,314966,84945
2019-02-17,2.0625,2.15,1.94,0.20999999999999996,-0.20999999999999996,2.0749999999999997,2.15,1.97,0.17999999999999994,-0.17999999999999994,1.9675,2.08,1.84,0.24,-0.15999999999999992,2.0225,2.08,1.94,0.14000000000000012,-0.1299999999999999,210487,257129,123041,134088,-9118
2019-02-24,2.06,2.1,2.0,0.10000000000000009,0.08999999999999986,2.086,2.1,2.07,0.03000000000000025,0.020000000000000018,1.99,2.02,1.94,0.08000000000000007,0.050000000000000044,2.034,2.07,2.0,0.06999999999999984,-0.029999999999999805,109481,129466,57207,72259,72259
2019-03-03,2.04,2.09,1.98,0.10999999999999988,0.04999999999999982,2.066,2.09,2.03,0.06000000000000005,-0.03000000000000025,1.956,1.99,1.87,0.11999999999999988,0.11999999999999988,1.984,2.0,1.97,0.030000000000000027,0.020000000000000018,101095,171079,58127,112952,-56428
2019-03-10,2.342,2.78,1.99,0.7899999999999998,0.7899999999999998,2.462,2.96,2.06,0.8999999999999999,0.8999999999999999,2.256,2.65,1.98,0.6699999999999999,0.6699999999999999,2.424,2.92,1.99,0.9299999999999999,0.9299999999999999,409970,667481,57092,610389,610389
2019-03-17,3.12,3.92,2.74,1.1799999999999997,1.1799999999999997,3.274,4.18,2.76,1.42,1.42,3.0380000000000003,3.75,2.7,1.0499999999999998,1.0499999999999998,3.182,4.02,2.72,1.2999999999999994,1.2999999999999994,713280,1125042,210672,914370,531383
2019-03-24,4.068,4.37,3.91,0.45999999999999996,0.45999999999999996,4.092,4.37,3.94,0.43000000000000016,0.43000000000000016,3.854,3.91,3.73,0.18000000000000016,0.18000000000000016,4.01,4.22,3.87,0.34999999999999964,0.34999999999999964,410098,613328,271026,342302,-273492
2019-03-31,4.568,4.9,4.39,0.5100000000000007,0.4500000000000002,4.604,4.9,4.39,0.5100000000000007,0.4500000000000002,4.466,4.75,4.26,0.4900000000000002,0.4299999999999997,4.556,4.85,4.35,0.5,0.45999999999999996,485046,636150,317052,319098,262624
2019-04-07,5.806,6.99,4.99,2.0,-0.9399999999999995,6.434,7.67,5.37,2.3,-2.3,5.22,5.63,4.88,0.75,-0.5,6.056,7.35,5.29,2.0599999999999996,-2.0599999999999996,1597541,3261699,710878,2550821,-2492978
2019-04-14,5.2125,5.35,5.01,0.33999999999999986,0.1800000000000006,5.3175,5.52,5.16,0.35999999999999943,0.08000000000000007,5.1125,5.25,4.92,0.33000000000000007,0.17999999999999972,5.2625,5.46,5.12,0.33999999999999986,0.09999999999999964,366113,639234,216525,422709,-422709
2019-04-21,5.564,5.8,5.37,0.4299999999999997,0.4299999999999997,5.7,5.96,5.37,0.5899999999999999,0.4299999999999997,5.416,5.5,5.15,0.34999999999999964,0.33000000000000007,5.586,5.73,5.34,0.39000000000000057,0.2400000000000002,227852,325933,156363,169570,-167724
2019-04-28,5.348,5.72,4.99,0.7299999999999995,-0.3899999999999997,5.382,5.72,4.99,0.7299999999999995,-0.23999999999999932,5.082,5.51,4.75,0.7599999999999998,-0.4399999999999995,5.212,5.58,4.79,0.79,-0.23000000000000043,413710,651647,217783,433864,360414
2019-05-05,5.65,5.87,5.45,0.41999999999999993,0.25,5.7139999999999995,5.93,5.51,0.41999999999999993,0.2400000000000002,5.444,5.58,5.25,0.33000000000000007,0.2999999999999998,5.616,5.77,5.35,0.41999999999999993,0.28000000000000025,351138,572982,106056,466926,14654
2019-05-12,6.3020000000000005,7.17,5.57,1.5999999999999996,1.29,6.442,7.17,5.79,1.38,1.1900000000000004,6.1,6.8,5.57,1.2299999999999995,0.8799999999999999,6.242,6.8,5.79,1.0099999999999998,0.6900000000000004,351762,459113,213736,245377,44560
2019-05-19,6.574,6.8,6.45,0.34999999999999964,0.04999999999999982,6.776,6.84,6.6,0.2400000000000002,0.0,6.5,6.78,6.37,0.41000000000000014,0.04999999999999982,6.644,6.83,6.57,0.2599999999999998,0.040000000000000036,122144,146591,65067,81524,-76008
2019-05-26,6.4725,6.68,6.15,0.5299999999999994,-0.4899999999999993,6.485,6.69,6.15,0.54,-0.54,6.17,6.51,5.75,0.7599999999999998,-0.7599999999999998,6.2575,6.53,5.9,0.6299999999999999,-0.6299999999999999,145370,184559,103564,80995,80995
2019-06-02,5.346,5.55,5.0,0.5499999999999998,-0.45999999999999996,5.414000000000001,5.65,5.01,0.6400000000000006,-0.6400000000000006,5.102,5.4,4.69,0.71,-0.71,5.25,5.52,4.9,0.6199999999999992,-0.6199999999999992,279672,550064,146200,403864,274917
2019-06-09,5.088,5.22,4.95,0.2699999999999996,-0.03000000000000025,5.146,5.22,5.09,0.1299999999999999,0.009999999999999787,4.962,5.06,4.86,0.1999999999999993,0.040000000000000036,5.052,5.09,5.02,0.07000000000000028,0.07000000000000028,168053,332358,49967,282391,-130677
2019-06-16,5.296,5.5,5.0,0.5,0.39000000000000057,5.41,5.51,5.19,0.3199999999999994,0.2999999999999998,5.2379999999999995,5.38,5.0,0.3799999999999999,0.28000000000000025,5.378,5.5,5.16,0.33999999999999986,0.2400000000000002,123994,271281,39984,231297,-231297
2019-06-23,5.948,6.28,5.5,0.7800000000000002,0.6900000000000004,6.162,6.41,5.84,0.5700000000000003,0.39000000000000057,5.762,5.96,5.41,0.5499999999999998,0.5499999999999998,5.972,6.19,5.83,0.3600000000000003,0.3600000000000003,335321,604545,97448,507097,-302451
2019-06-30,6.145,6.5,5.93,0.5700000000000003,-0.5700000000000003,6.2375,6.51,6.04,0.46999999999999975,-0.41000000000000014,6.0075,6.2,5.9,0.2999999999999998,-0.27000000000000046,6.085,6.25,5.95,0.2999999999999998,-0.16000000000000014,84171,142252,26665,115587,-115587
2019-07-07,6.114,6.21,5.95,0.2599999999999998,0.1299999999999999,6.192,6.3,6.08,0.21999999999999975,-0.040000000000000036,5.986,6.06,5.85,0.20999999999999996,-0.10000000000000053,6.066,6.19,6.0,0.1900000000000004,-0.009999999999999787,74356,97658,39987,57671,-30776
2019-07-14,6.022,6.25,5.87,0.3799999999999999,0.2999999999999998,6.084,6.25,6.0,0.25,0.16999999999999993,5.95,6.05,5.87,0.17999999999999972,0.09999999999999964,5.994,6.08,5.94,0.13999999999999968,0.040000000000000036,55869,105824,35310,70514,-53688
2019-07-21,5.836,6.19,5.41,0.7800000000000002,-0.7800000000000002,5.854,6.19,5.5,0.6900000000000004,-0.6900000000000004,5.652,5.95,5.25,0.7000000000000002,-0.6200000000000001,5.736,6.0,5.4,0.5999999999999996,-0.5999999999999996,99357,190087,22864,167223,158534
2019-07-28,5.7540000000000004,5.95,5.45,0.5,0.1899999999999995,5.84,6.1,5.64,0.45999999999999996,-0.03000000000000025,5.522,5.79,5.17,0.6200000000000001,-0.28000000000000025,5.598,5.93,5.2,0.7299999999999995,-0.3700000000000001,174288,247545,111682,135863,128122
2019-08-04,5.306,5.62,4.97,0.6500000000000004,0.33999999999999986,5.406000000000001,5.62,5.15,0.46999999999999975,0.2999999999999998,4.954,5.28,4.51,0.7700000000000005,0.7700000000000005,5.13,5.47,4.68,0.79,0.6200000000000001,182254,463602,56699,406903,-406903
2019-08-11,5.3919999999999995,5.62,5.18,0.4400000000000004,0.11000000000000032,5.502,5.75,5.4,0.34999999999999964,0.2400000000000002,5.292,5.56,5.12,0.4399999999999995,0.2599999999999998,5.342,5.63,5.15,0.47999999999999954,0.33000000000000007,57171,90466,28218,62248,30344
2019-08-18,5.836,6.08,5.75,0.33000000000000007,0.28000000000000025,5.878,6.24,5.75,0.4900000000000002,0.4400000000000004,5.66,5.81,5.54,0.2699999999999996,0.2699999999999996,5.71,5.9,5.61,0.29000000000000004,0.29000000000000004,85514,260622,24756,235866,235866
2019-08-25,6.288,6.49,6.15,0.33999999999999986,-0.02999999999999936,6.3500000000000005,6.5,6.15,0.34999999999999964,-0.09999999999999964,6.117999999999999,6.35,5.93,0.41999999999999993,-0.040000000000000036,6.186,6.44,5.96,0.4800000000000004,-0.05999999999999961,107005,163789,51558,112231,95902
2019-09-01,6.7625,7.16,6.04,1.12,1.0099999999999998,6.8575,7.24,6.26,0.9800000000000004,0.79,6.62,7.15,5.95,1.2000000000000002,0.7999999999999998,6.73,7.19,6.17,1.0200000000000005,0.6100000000000003,227878,384252,80361,303891,59540
2019-09-08,7.066,7.31,6.67,0.6399999999999997,0.3699999999999992,7.144,7.33,6.94,0.3899999999999997,0.3699999999999992,6.902,7.04,6.67,0.3700000000000001,0.22999999999999954,6.994,7.13,6.82,0.3099999999999996,0.2999999999999998,102069,158077,49002,109075,-93303
2019-09-15,7.696,8.25,7.12,1.13,1.0,7.866,8.58,7.25,1.33,1.0,7.576,8.1,7.04,1.0599999999999996,0.9299999999999997,7.732,8.29,7.12,1.169999999999999,0.9099999999999993,211143,412222,65099,347123,129518
2019-09-22,7.888,8.06,7.5,0.5600000000000005,-0.3799999999999999,7.918,8.06,7.5,0.5600000000000005,-0.5099999999999998,7.662,7.94,7.22,0.7200000000000006,-0.4300000000000006,7.712000000000001,7.98,7.23,0.75,-0.5499999999999998,237586,343295,124461,218834,-56525
2019-09-29,7.674,8.34,6.98,1.3599999999999994,-0.8700000000000001,7.828,8.34,7.37,0.9699999999999998,-0.6500000000000004,7.062,7.83,6.23,1.5999999999999996,-0.7300000000000004,7.418,7.89,7.12,0.7699999999999996,-0.5499999999999998,283725,528505,110684,417821,-417821
2019-10-06,7.576,7.68,7.44,0.23999999999999932,0.0,7.666,7.88,7.45,0.4299999999999997,0.16999999999999993,7.34,7.56,7.16,0.39999999999999947,0.27999999999999936,7.47,7.75,7.29,0.45999999999999996,0.2999999999999998,138399,223254,79846,143408,-53054
2019-10-13,8.014,8.68,7.51,1.17,1.17,8.176,8.9,7.63,1.2700000000000005,0.96,7.894,8.41,7.51,0.9000000000000004,0.8000000000000007,8.048,8.7,7.52,1.1799999999999997,1.0700000000000003,199692,461619,29762,431857,257999
2019-10-20,9.412,9.68,8.86,0.8200000000000003,0.3600000000000012,9.564,9.8,9.25,0.5500000000000007,-0.03999999999999915,9.06,9.39,8.5,0.8900000000000006,-0.35999999999999943,9.27,9.57,8.78,0.7900000000000009,-0.41000000000000014,412072,561662,301963,259699,170224
