Date,UBS E-TRACS Bloomberg CMCI Gold_Open_average,UBS E-TRACS Bloomberg CMCI Gold_Open_max,UBS E-TRACS Bloomberg CMCI Gold_Open_volatility,UBS E-TRACS Bloomberg CMCI Gold_Open_change,UBS E-TRACS Bloomberg CMCI Gold_High_average,UBS E-TRACS Bloomberg CMCI Gold_High_max,UBS E-TRACS Bloomberg CMCI Gold_High_volatility,UBS E-TRACS Bloomberg CMCI Gold_High_change,UBS E-TRACS Bloomberg CMCI Gold_Low_average,UBS E-TRACS Bloomberg CMCI Gold_Low_max,UBS E-TRACS Bloomberg CMCI Gold_Low_volatility,UBS E-TRACS Bloomberg CMCI Gold_Low_change,UBS E-TRACS Bloomberg CMCI Gold_Close_average,UBS E-TRACS Bloomberg CMCI Gold_Close_max,UBS E-TRACS Bloomberg CMCI Gold_Close_volatility,UBS E-TRACS Bloomberg CMCI Gold_Close_change
2016-06-26,34.53,34.53,0.0,0.0,34.53,34.53,0.0,0.0,34.53,34.53,0.0,0.0,34.53,34.53,0.0,0.0
2016-07-03,34.98,34.98,0.0,0.0,34.98,34.98,0.0,0.0,34.85,34.85,0.0,0.0,34.85,34.85,0.0,0.0
2016-07-10,34.25,34.25,0.0,0.0,34.25,34.25,0.0,0.0,34.25,34.25,0.0,0.0,34.25,34.25,0.0,0.0
2016-07-17,34.03,34.03,0.0,0.0,34.1,34.1,0.0,0.0,34.03,34.03,0.0,0.0,34.1,34.1,0.0,0.0
2016-07-24,34.9,34.9,0.0,0.0,34.97,34.97,0.0,0.0,33.86,33.86,0.0,0.0,34.88,34.88,0.0,0.0
2016-07-31,35.08,35.08,0.0,0.0,35.08,35.08,0.0,0.0,35.08,35.08,0.0,0.0,35.08,35.08,0.0,0.0
2016-08-07,34.14,34.14,0.0,0.0,34.43,34.43,0.0,0.0,34.14,34.14,0.0,0.0,34.42,34.42,0.0,0.0
2016-08-14,34.95,34.95,0.0,0.0,34.95,34.95,0.0,0.0,34.95,34.95,0.0,0.0,34.95,34.95,0.0,0.0
2016-08-21,34.33,34.33,0.0,0.0,34.33,34.33,0.0,0.0,34.33,34.33,0.0,0.0,34.33,34.33,0.0,0.0
2016-08-28,33.36,33.36,0.0,0.0,33.36,33.36,0.0,0.0,33.36,33.36,0.0,0.0,33.36,33.36,0.0,0.0
2016-09-04,33.87,33.87,0.0,0.0,33.87,33.87,0.0,0.0,33.87,33.87,0.0,0.0,33.87,33.87,0.0,0.0
2016-09-11,33.84,33.84,0.0,0.0,33.84,33.84,0.0,0.0,33.71,33.71,0.0,0.0,33.71,33.71,0.0,0.0
2016-09-18,34.5,34.5,0.0,0.0,34.5,34.5,0.0,0.0,34.5,34.5,0.0,0.0,34.5,34.5,0.0,0.0
2016-09-25,33.9,33.9,0.0,0.0,33.9,33.9,0.0,0.0,33.9,33.9,0.0,0.0,33.9,33.9,0.0,0.0
2016-10-02,32.04,32.04,0.0,0.0,32.04,32.04,0.0,0.0,32.04,32.04,0.0,0.0,32.04,32.04,0.0,0.0
2016-10-09,32.16,32.16,0.0,0.0,32.16,32.16,0.0,0.0,32.16,32.16,0.0,0.0,32.16,32.16,0.0,0.0
2016-10-16,32.4,32.4,0.0,0.0,32.4,32.4,0.0,0.0,32.4,32.4,0.0,0.0,32.4,32.4,0.0,0.0
2016-10-23,32.64,32.64,0.0,0.0,32.64,32.64,0.0,0.0,32.64,32.64,0.0,0.0,32.64,32.64,0.0,0.0
2016-10-30,33.87,33.87,0.0,0.0,33.9,33.9,0.0,0.0,33.47,33.47,0.0,0.0,33.47,33.47,0.0,0.0
2016-11-06,32.2,32.2,0.0,0.0,32.2,32.2,0.0,0.0,32.2,32.2,0.0,0.0,32.2,32.2,0.0,0.0
2016-11-13,31.35,31.35,0.0,0.0,31.53,31.53,0.0,0.0,31.35,31.35,0.0,0.0,31.53,31.53,0.0,0.0
2016-11-20,30.24,30.24,0.0,0.0,30.24,30.24,0.0,0.0,30.23,30.23,0.0,0.0,30.23,30.23,0.0,0.0
2016-11-27,30.29,30.29,0.0,0.0,30.32,30.32,0.0,0.0,30.29,30.29,0.0,0.0,30.32,30.32,0.0,0.0
2016-12-04,29.57,29.57,0.0,0.0,29.57,29.57,0.0,0.0,29.02,29.02,0.0,0.0,29.02,29.02,0.0,0.0
2016-12-11,28.83,28.83,0.0,0.0,28.92,28.92,0.0,0.0,28.83,28.83,0.0,0.0,28.84,28.84,0.0,0.0
2016-12-18,28.95,28.95,0.0,0.0,28.95,28.95,0.0,0.0,28.95,28.95,0.0,0.0,28.95,28.95,0.0,0.0
2016-12-25,29.03,29.03,0.0,0.0,29.03,29.03,0.0,0.0,29.03,29.03,0.0,0.0,29.03,29.03,0.0,0.0
2017-01-01,30.59,30.59,0.0,0.0,30.62,30.62,0.0,0.0,30.58,30.58,0.0,0.0,30.61,30.61,0.0,0.0
2017-01-08,30.95,30.95,0.0,0.0,31.04,31.04,0.0,0.0,30.95,30.95,0.0,0.0,31.04,31.04,0.0,0.0
2017-01-15,30.61,30.61,0.0,0.0,30.61,30.61,0.0,0.0,30.44,30.44,0.0,0.0,30.44,30.44,0.0,0.0
2017-01-22,30.94,30.94,0.0,0.0,30.94,30.94,0.0,0.0,30.46,30.46,0.0,0.0,30.48,30.48,0.0,0.0
2017-01-29,31.39,31.39,0.0,0.0,31.39,31.39,0.0,0.0,31.39,31.39,0.0,0.0,31.39,31.39,0.0,0.0
2017-02-05,31.07,31.07,0.0,0.0,31.39,31.39,0.0,0.0,31.07,31.07,0.0,0.0,31.39,31.39,0.0,0.0
2017-02-12,31.42,31.42,0.0,0.0,31.5,31.5,0.0,0.0,31.42,31.42,0.0,0.0,31.5,31.5,0.0,0.0
2017-02-19,32.0,32.0,0.0,0.0,32.0,32.0,0.0,0.0,32.0,32.0,0.0,0.0,32.0,32.0,0.0,0.0
2017-02-26,32.0,32.0,0.0,0.0,32.0,32.0,0.0,0.0,32.0,32.0,0.0,0.0,32.0,32.0,0.0,0.0
2017-03-05,31.72,31.72,0.0,0.0,31.72,31.72,0.0,0.0,31.72,31.72,0.0,0.0,31.72,31.72,0.0,0.0
2017-03-12,31.76,31.76,0.0,0.0,31.76,31.76,0.0,0.0,31.76,31.76,0.0,0.0,31.76,31.76,0.0,0.0
2017-03-19,32.0,32.0,0.0,0.0,32.0,32.0,0.0,0.0,32.0,32.0,0.0,0.0,32.0,32.0,0.0,0.0
2017-03-26,31.84,31.84,0.0,0.0,31.84,31.84,0.0,0.0,31.84,31.84,0.0,0.0,31.84,31.84,0.0,0.0
2017-04-02,32.58,32.58,0.0,0.0,32.82,32.82,0.0,0.0,32.58,32.58,0.0,0.0,32.82,32.82,0.0,0.0
2017-04-09,32.59,32.59,0.0,0.0,32.59,32.59,0.0,0.0,32.59,32.59,0.0,0.0,32.59,32.59,0.0,0.0
2017-04-16,32.13,32.13,0.0,0.0,32.13,32.13,0.0,0.0,32.13,32.13,0.0,0.0,32.13,32.13,0.0,0.0
2017-04-23,31.86,31.86,0.0,0.0,31.9,31.9,0.0,0.0,31.8,31.8,0.0,0.0,31.9,31.9,0.0,0.0
2017-04-30,31.98,31.98,0.0,0.0,31.98,31.98,0.0,0.0,31.34,31.34,0.0,0.0,31.34,31.34,0.0,0.0
2017-05-07,31.7,31.7,0.0,0.0,31.99,31.99,0.0,0.0,31.7,31.7,0.0,0.0,31.99,31.99,0.0,0.0
2017-05-14,31.9,31.9,0.0,0.0,31.9,31.9,0.0,0.0,31.9,31.9,0.0,0.0,31.9,31.9,0.0,0.0
2017-05-21,32.7,32.7,0.0,0.0,32.7,32.7,0.0,0.0,32.28,32.28,0.0,0.0,32.28,32.28,0.0,0.0
2017-05-28,31.47,31.47,0.0,0.0,31.77,31.77,0.0,0.0,31.47,31.47,0.0,0.0,31.77,31.77,0.0,0.0
2017-06-04,31.01,31.01,0.0,0.0,31.01,31.01,0.0,0.0,31.0,31.0,0.0,0.0,31.0,31.0,0.0,0.0
2017-06-11,31.38,31.38,0.0,0.0,31.38,31.38,0.0,0.0,31.31,31.31,0.0,0.0,31.31,31.31,0.0,0.0
2017-06-18,31.42,31.42,0.0,0.0,31.55,31.55,0.0,0.0,31.42,31.42,0.0,0.0,31.55,31.55,0.0,0.0
2017-06-25,32.25,32.25,0.0,0.0,32.25,32.25,0.0,0.0,32.15,32.15,0.0,0.0,32.2,32.2,0.0,0.0
2017-07-02,32.35,32.35,0.0,0.0,32.35,32.35,0.0,0.0,32.33,32.33,0.0,0.0,32.33,32.33,0.0,0.0
2017-07-09,32.58,32.58,0.0,0.0,32.59,32.59,0.0,0.0,32.58,32.58,0.0,0.0,32.59,32.59,0.0,0.0
2017-07-16,32.58,32.58,0.0,0.0,32.58,32.58,0.0,0.0,32.58,32.58,0.0,0.0,32.58,32.58,0.0,0.0
2017-07-23,32.71,32.71,0.0,0.0,32.71,32.71,0.0,0.0,32.71,32.71,0.0,0.0,32.71,32.71,0.0,0.0
2017-07-30,33.24,33.24,0.0,0.0,33.24,33.24,0.0,0.0,33.2,33.2,0.0,0.0,33.2,33.2,0.0,0.0
2017-08-06,33.63,33.63,0.0,0.0,33.63,33.63,0.0,0.0,33.63,33.63,0.0,0.0,33.63,33.63,0.0,0.0
2017-08-13,33.22,33.22,0.0,0.0,33.7,33.7,0.0,0.0,33.22,33.22,0.0,0.0,33.63,33.63,0.0,0.0
2017-08-20,32.01,32.01,0.0,0.0,34.3,34.3,0.0,0.0,32.01,32.01,0.0,0.0,34.15,34.15,0.0,0.0
2017-08-27,34.19,34.19,0.0,0.0,34.2,34.2,0.0,0.0,34.19,34.19,0.0,0.0,34.2,34.2,0.0,0.0
2017-09-03,33.2,33.2,0.0,0.0,33.2,33.2,0.0,0.0,33.2,33.2,0.0,0.0,33.2,33.2,0.0,0.0
2017-09-10,32.06,32.06,0.0,0.0,32.06,32.06,0.0,0.0,32.06,32.06,0.0,0.0,32.06,32.06,0.0,0.0
2017-09-17,32.41,32.41,0.0,0.0,32.41,32.41,0.0,0.0,32.4,32.4,0.0,0.0,32.4,32.4,0.0,0.0
2017-09-24,32.66,32.66,0.0,0.0,32.66,32.66,0.0,0.0,32.66,32.66,0.0,0.0,32.66,32.66,0.0,0.0
2017-10-01,32.72,32.72,0.0,0.0,32.72,32.72,0.0,0.0,32.66,32.66,0.0,0.0,32.66,32.66,0.0,0.0
2017-10-08,32.38,32.38,0.0,0.0,32.38,32.38,0.0,0.0,32.38,32.38,0.0,0.0,32.38,32.38,0.0,0.0
2017-10-15,32.71,32.71,0.0,0.0,32.71,32.71,0.0,0.0,32.71,32.71,0.0,0.0,32.71,32.71,0.0,0.0
2017-10-22,32.42,32.42,0.0,0.0,32.43,32.43,0.0,0.0,32.38,32.38,0.0,0.0,32.38,32.38,0.0,0.0
2017-10-29,32.08,32.08,0.0,0.0,32.21,32.21,0.0,0.0,32.08,32.08,0.0,0.0,32.17,32.17,0.0,0.0
2017-11-05,32.06,32.06,0.0,0.0,32.06,32.06,0.0,0.0,32.06,32.06,0.0,0.0,32.06,32.06,0.0,0.0
2017-11-12,32.25,32.25,0.0,0.0,32.25,32.25,0.0,0.0,32.25,32.25,0.0,0.0,32.25,32.25,0.0,0.0
2017-11-19,32.28,32.28,0.0,0.0,32.28,32.28,0.0,0.0,32.28,32.28,0.0,0.0,32.28,32.28,0.0,0.0
2017-11-26,32.33,32.33,0.0,0.0,32.33,32.33,0.0,0.0,32.33,32.33,0.0,0.0,32.33,32.33,0.0,0.0
2017-12-03,32.55,32.55,0.0,0.0,32.55,32.55,0.0,0.0,32.55,32.55,0.0,0.0,32.55,32.55,0.0,0.0
2017-12-10,33.02,33.02,0.0,0.0,33.02,33.02,0.0,0.0,33.02,33.02,0.0,0.0,33.02,33.02,0.0,0.0
2017-12-17,33.98,33.98,0.0,0.0,33.98,33.98,0.0,0.0,33.6,33.6,0.0,0.0,33.6,33.6,0.0,0.0
2017-12-24,33.37,33.37,0.0,0.0,33.37,33.37,0.0,0.0,33.27,33.27,0.0,0.0,33.37,33.37,0.0,0.0
2017-12-31,33.32,33.32,0.0,0.0,33.32,33.32,0.0,0.0,33.32,33.32,0.0,0.0,33.32,33.32,0.0,0.0
2018-01-07,33.2,33.2,0.0,0.0,33.2,33.2,0.0,0.0,33.2,33.2,0.0,0.0,33.2,33.2,0.0,0.0
2018-01-14,34.47,34.47,0.0,0.0,34.47,34.47,0.0,0.0,34.47,34.47,0.0,0.0,34.47,34.47,0.0,0.0
2018-01-21,34.92,34.92,0.0,0.0,34.92,34.92,0.0,0.0,34.48,34.48,0.0,0.0,34.48,34.48,0.0,0.0
2018-01-28,34.26,34.26,0.0,0.0,34.26,34.26,0.0,0.0,34.26,34.26,0.0,0.0,34.26,34.26,0.0,0.0
2018-02-04,33.69,33.69,0.0,0.0,33.69,33.69,0.0,0.0,33.69,33.69,0.0,0.0,33.69,33.69,0.0,0.0
2018-02-11,34.63,34.63,0.0,0.0,34.63,34.63,0.0,0.0,34.63,34.63,0.0,0.0,34.63,34.63,0.0,0.0
2018-02-18,34.35,34.35,0.0,0.0,34.35,34.35,0.0,0.0,34.1,34.1,0.0,0.0,34.1,34.1,0.0,0.0
2018-02-25,33.32,33.32,0.0,0.0,33.32,33.32,0.0,0.0,33.32,33.32,0.0,0.0,33.32,33.32,0.0,0.0
2018-03-04,33.95,33.95,0.0,0.0,33.95,33.95,0.0,0.0,33.95,33.95,0.0,0.0,33.95,33.95,0.0,0.0
2018-03-11,33.68,33.68,0.0,0.0,33.72,33.72,0.0,0.0,33.68,33.68,0.0,0.0,33.72,33.72,0.0,0.0
2018-03-18,34.0,34.0,0.0,0.0,34.0,34.0,0.0,0.0,34.0,34.0,0.0,0.0,34.0,34.0,0.0,0.0
2018-03-25,34.4,34.4,0.0,0.0,34.4,34.4,0.0,0.0,34.4,34.4,0.0,0.0,34.4,34.4,0.0,0.0
2018-04-01,33.96,33.96,0.0,0.0,34.0,34.0,0.0,0.0,33.96,33.96,0.0,0.0,34.0,34.0,0.0,0.0
2018-04-08,34.04,34.04,0.0,0.0,34.04,34.04,0.0,0.0,34.04,34.04,0.0,0.0,34.04,34.04,0.0,0.0
2018-04-15,33.7,33.7,0.0,0.0,33.75,33.75,0.0,0.0,33.7,33.7,0.0,0.0,33.75,33.75,0.0,0.0
2018-04-22,33.75,33.75,0.0,0.0,33.75,33.75,0.0,0.0,33.75,33.75,0.0,0.0,33.75,33.75,0.0,0.0
2018-04-29,34.0,34.0,0.0,0.0,34.0,34.0,0.0,0.0,33.5,33.5,0.0,0.0,33.51,33.51,0.0,0.0
2018-05-06,33.26,33.26,0.0,0.0,33.26,33.26,0.0,0.0,33.26,33.26,0.0,0.0,33.26,33.26,0.0,0.0
2018-05-13,33.16,33.16,0.0,0.0,33.16,33.16,0.0,0.0,33.16,33.16,0.0,0.0,33.16,33.16,0.0,0.0
2018-05-20,33.08,33.08,0.0,0.0,33.08,33.08,0.0,0.0,33.08,33.08,0.0,0.0,33.08,33.08,0.0,0.0
2018-05-27,31.55,31.55,0.0,0.0,31.55,31.55,0.0,0.0,31.55,31.55,0.0,0.0,31.55,31.55,0.0,0.0
2018-06-03,31.5,31.5,0.0,0.0,31.5,31.5,0.0,0.0,31.5,31.5,0.0,0.0,31.5,31.5,0.0,0.0
2018-06-10,31.52,31.52,0.0,0.0,31.52,31.52,0.0,0.0,31.52,31.52,0.0,0.0,31.52,31.52,0.0,0.0
2018-06-17,30.7,30.7,0.0,0.0,30.7,30.7,0.0,0.0,30.7,30.7,0.0,0.0,30.7,30.7,0.0,0.0
2018-06-24,31.0,31.0,0.0,0.0,31.0,31.0,0.0,0.0,31.0,31.0,0.0,0.0,31.0,31.0,0.0,0.0
2018-07-01,30.38,30.38,0.0,0.0,30.38,30.38,0.0,0.0,30.38,30.38,0.0,0.0,30.38,30.38,0.0,0.0
2018-07-08,30.09,30.09,0.0,0.0,30.09,30.09,0.0,0.0,30.09,30.09,0.0,0.0,30.09,30.09,0.0,0.0
2018-07-15,29.92,29.92,0.0,0.0,29.92,29.92,0.0,0.0,29.92,29.92,0.0,0.0,29.92,29.92,0.0,0.0
2018-07-22,29.73,29.73,0.0,0.0,30.0,30.0,0.0,0.0,29.72,29.72,0.0,0.0,30.0,30.0,0.0,0.0
2018-07-29,30.07,30.07,0.0,0.0,30.28,30.28,0.0,0.0,30.07,30.07,0.0,0.0,30.24,30.24,0.0,0.0
2018-08-05,30.34,30.34,0.0,0.0,30.34,30.34,0.0,0.0,30.2,30.2,0.0,0.0,30.2,30.2,0.0,0.0
2018-08-12,30.14,30.14,0.0,0.0,30.14,30.14,0.0,0.0,30.14,30.14,0.0,0.0,30.14,30.14,0.0,0.0
2018-08-19,30.2,30.2,0.0,0.0,30.2,30.2,0.0,0.0,30.2,30.2,0.0,0.0,30.2,30.2,0.0,0.0
2018-08-26,30.2,30.2,0.0,0.0,30.2,30.2,0.0,0.0,30.2,30.2,0.0,0.0,30.2,30.2,0.0,0.0
2018-09-02,30.2,30.2,0.0,0.0,30.2,30.2,0.0,0.0,30.2,30.2,0.0,0.0,30.2,30.2,0.0,0.0
2018-09-09,30.18,30.18,0.0,0.0,30.18,30.18,0.0,0.0,30.18,30.18,0.0,0.0,30.18,30.18,0.0,0.0
2018-09-16,30.93,30.93,0.0,0.0,30.93,30.93,0.0,0.0,30.7,30.7,0.0,0.0,30.7,30.7,0.0,0.0
2018-09-23,31.02,31.02,0.0,0.0,31.02,31.02,0.0,0.0,31.02,31.02,0.0,0.0,31.02,31.02,0.0,0.0
2018-09-30,31.12,31.12,0.0,0.0,31.12,31.12,0.0,0.0,31.12,31.12,0.0,0.0,31.12,31.12,0.0,0.0
2018-10-07,31.16,31.16,0.0,0.0,31.16,31.16,0.0,0.0,31.16,31.16,0.0,0.0,31.16,31.16,0.0,0.0
2018-10-14,31.05,31.05,0.0,0.0,31.05,31.05,0.0,0.0,31.05,31.05,0.0,0.0,31.05,31.05,0.0,0.0
2018-10-21,30.63,30.63,0.0,0.0,30.65,30.65,0.0,0.0,30.5,30.5,0.0,0.0,30.65,30.65,0.0,0.0
2018-10-28,30.11,30.11,0.0,0.0,30.11,30.11,0.0,0.0,30.11,30.11,0.0,0.0,30.11,30.11,0.0,0.0
2018-11-04,30.08,30.08,0.0,0.0,30.08,30.08,0.0,0.0,30.08,30.08,0.0,0.0,30.08,30.08,0.0,0.0
2018-11-11,30.56,30.56,0.0,0.0,30.61,30.61,0.0,0.0,30.56,30.56,0.0,0.0,30.61,30.61,0.0,0.0
2018-11-18,30.62,30.62,0.0,0.0,30.8,30.8,0.0,0.0,30.62,30.62,0.0,0.0,30.66,30.66,0.0,0.0
2018-11-25,31.02,31.02,0.0,0.0,31.05,31.05,0.0,0.0,30.88,30.88,0.0,0.0,30.88,30.88,0.0,0.0
2018-12-02,31.41,31.41,0.0,0.0,31.41,31.41,0.0,0.0,31.41,31.41,0.0,0.0,31.41,31.41,0.0,0.0
2018-12-09,31.38,31.38,0.0,0.0,31.38,31.38,0.0,0.0,31.38,31.38,0.0,0.0,31.38,31.38,0.0,0.0
2018-12-16,31.68,31.68,0.0,0.0,31.72,31.72,0.0,0.0,31.68,31.68,0.0,0.0,31.72,31.72,0.0,0.0
2018-12-23,32.11,32.11,0.0,0.0,32.25,32.25,0.0,0.0,32.11,32.11,0.0,0.0,32.25,32.25,0.0,0.0
2018-12-30,32.47,32.47,0.0,0.0,32.47,32.47,0.0,0.0,32.47,32.47,0.0,0.0,32.47,32.47,0.0,0.0
2019-01-06,32.47,32.47,0.0,0.0,32.55,32.55,0.0,0.0,32.47,32.47,0.0,0.0,32.55,32.55,0.0,0.0
2019-01-13,32.3,32.3,0.0,0.0,32.3,32.3,0.0,0.0,32.3,32.3,0.0,0.0,32.3,32.3,0.0,0.0
2019-01-20,32.77,32.77,0.0,0.0,32.77,32.77,0.0,0.0,32.77,32.77,0.0,0.0,32.77,32.77,0.0,0.0
2019-01-27,33.1,33.1,0.0,0.0,33.1,33.1,0.0,0.0,33.1,33.1,0.0,0.0,33.1,33.1,0.0,0.0
2019-02-03,32.94,32.94,0.0,0.0,32.94,32.94,0.0,0.0,32.94,32.94,0.0,0.0,32.94,32.94,0.0,0.0
2019-02-10,33.21,33.21,0.0,0.0,33.24,33.24,0.0,0.0,33.21,33.21,0.0,0.0,33.24,33.24,0.0,0.0
2019-02-17,33.44,33.44,0.0,0.0,33.44,33.44,0.0,0.0,33.44,33.44,0.0,0.0,33.44,33.44,0.0,0.0
2019-02-24,32.36,32.36,0.0,0.0,32.36,32.36,0.0,0.0,32.36,32.36,0.0,0.0,32.36,32.36,0.0,0.0
2019-03-03,32.48,32.48,0.0,0.0,32.48,32.48,0.0,0.0,32.48,32.48,0.0,0.0,32.48,32.48,0.0,0.0
2019-03-10,32.75,32.75,0.0,0.0,32.75,32.75,0.0,0.0,32.75,32.75,0.0,0.0,32.75,32.75,0.0,0.0
2019-03-17,33.31,33.31,0.0,0.0,33.31,33.31,0.0,0.0,33.31,33.31,0.0,0.0,33.31,33.31,0.0,0.0
2019-03-24,32.45,32.45,0.0,0.0,32.45,32.45,0.0,0.0,32.37,32.37,0.0,0.0,32.37,32.37,0.0,0.0
2019-03-31,32.65,32.65,0.0,0.0,32.65,32.65,0.0,0.0,32.65,32.65,0.0,0.0,32.65,32.65,0.0,0.0
2019-04-07,32.33,32.33,0.0,0.0,32.33,32.33,0.0,0.0,32.33,32.33,0.0,0.0,32.33,32.33,0.0,0.0
2019-04-14,32.05,32.05,0.0,0.0,32.05,32.05,0.0,0.0,32.05,32.05,0.0,0.0,32.05,32.05,0.0,0.0
2019-04-21,32.19,32.19,0.0,0.0,32.19,32.19,0.0,0.0,32.19,32.19,0.0,0.0,32.19,32.19,0.0,0.0
2019-04-28,32.25,32.25,0.0,0.0,32.25,32.25,0.0,0.0,32.18,32.18,0.0,0.0,32.18,32.18,0.0,0.0
2019-05-05,32.59,32.59,0.0,0.0,32.69,32.69,0.0,0.0,32.59,32.59,0.0,0.0,32.69,32.69,0.0,0.0
2019-05-12,32.08,32.08,0.0,0.0,32.1,32.1,0.0,0.0,32.05,32.05,0.0,0.0,32.09,32.09,0.0,0.0
2019-05-19,32.3,32.3,0.0,0.0,32.3,32.3,0.0,0.0,32.3,32.3,0.0,0.0,32.3,32.3,0.0,0.0
2019-05-26,33.05,33.05,0.0,0.0,33.38,33.38,0.0,0.0,33.05,33.05,0.0,0.0,33.38,33.38,0.0,0.0
2019-06-02,33.41,33.41,0.0,0.0,33.41,33.41,0.0,0.0,33.41,33.41,0.0,0.0,33.41,33.41,0.0,0.0
2019-06-09,33.56,33.56,0.0,0.0,33.69,33.69,0.0,0.0,33.56,33.56,0.0,0.0,33.69,33.69,0.0,0.0
2019-06-16,35.51,35.51,0.0,0.0,35.69,35.69,0.0,0.0,35.51,35.51,0.0,0.0,35.69,35.69,0.0,0.0
2019-06-23,34.81,34.81,0.0,0.0,34.81,34.81,0.0,0.0,34.81,34.81,0.0,0.0,34.81,34.81,0.0,0.0
2019-06-30,35.06,35.06,0.0,0.0,35.06,35.06,0.0,0.0,35.06,35.06,0.0,0.0,35.06,35.06,0.0,0.0
2019-07-07,35.59,35.59,0.0,0.0,35.59,35.59,0.0,0.0,35.59,35.59,0.0,0.0,35.59,35.59,0.0,0.0
