Date,BLDRS Emerging Markets 50 ADR_Open_average,BLDRS Emerging Markets 50 ADR_Open_max,BLDRS Emerging Markets 50 ADR_Open_min,BLDRS Emerging Markets 50 ADR_Open_volatility,BLDRS Emerging Markets 50 ADR_Open_change,BLDRS Emerging Markets 50 ADR_High_average,BLDRS Emerging Markets 50 ADR_High_max,BLDRS Emerging Markets 50 ADR_High_min,BLDRS Emerging Markets 50 ADR_High_volatility,BLDRS Emerging Markets 50 ADR_High_change,BLDRS Emerging Markets 50 ADR_Low_average,BLDRS Emerging Markets 50 ADR_Low_max,BLDRS Emerging Markets 50 ADR_Low_min,BLDRS Emerging Markets 50 ADR_Low_volatility,BLDRS Emerging Markets 50 ADR_Low_change,BLDRS Emerging Markets 50 ADR_Close_average,BLDRS Emerging Markets 50 ADR_Close_max,BLDRS Emerging Markets 50 ADR_Close_min,BLDRS Emerging Markets 50 ADR_Close_volatility,BLDRS Emerging Markets 50 ADR_Close_change
2018-11-18,37.44,37.44,37.44,0.0,0.0,37.44,37.44,37.44,0.0,0.0,37.21,37.21,37.21,0.0,0.0,37.21,37.21,37.21,0.0,0.0
2018-11-25,39.2,39.2,39.2,0.0,0.0,39.66,39.66,39.66,0.0,0.0,39.15,39.15,39.15,0.0,0.0,39.15,39.15,39.15,0.0,0.0
2018-12-02,36.97,36.97,36.97,0.0,0.0,37.14,37.14,37.14,0.0,0.0,36.59,36.59,36.59,0.0,0.0,36.96,36.96,36.96,0.0,0.0
2018-12-09,37.26,37.26,37.26,0.0,0.0,37.26,37.26,37.26,0.0,0.0,36.39,36.39,36.39,0.0,0.0,36.43,36.43,36.43,0.0,0.0
2018-12-16,35.32,35.32,35.32,0.0,0.0,35.32,35.32,35.32,0.0,0.0,34.99,34.99,34.99,0.0,0.0,34.99,34.99,34.99,0.0,0.0
2018-12-23,36.82,36.82,36.82,0.0,0.0,36.82,36.82,36.82,0.0,0.0,36.03,36.03,36.03,0.0,0.0,36.07,36.07,36.07,0.0,0.0
2018-12-30,37.1,37.1,37.1,0.0,0.0,37.4,37.4,37.4,0.0,0.0,36.9,36.9,36.9,0.0,0.0,37.18,37.18,37.18,0.0,0.0
2019-01-06,37.87,37.87,37.87,0.0,0.0,38.15,38.15,38.15,0.0,0.0,37.82,37.82,37.82,0.0,0.0,38.08,38.08,38.08,0.0,0.0
2019-01-13,39.31,39.31,39.31,0.0,0.0,39.31,39.31,39.31,0.0,0.0,39.15,39.15,39.15,0.0,0.0,39.24,39.24,39.24,0.0,0.0
2019-01-20,38.67,38.67,38.67,0.0,0.0,38.82,38.82,38.82,0.0,0.0,38.54,38.54,38.54,0.0,0.0,38.73,38.73,38.73,0.0,0.0
2019-01-27,39.75,39.75,39.75,0.0,0.0,40.07,40.07,40.07,0.0,0.0,39.75,39.75,39.75,0.0,0.0,40.02,40.02,40.02,0.0,0.0
2019-02-03,39.54,39.54,39.54,0.0,0.0,39.54,39.54,39.54,0.0,0.0,39.37,39.37,39.37,0.0,0.0,39.37,39.37,39.37,0.0,0.0
2019-02-10,39.83,39.83,39.83,0.0,0.0,39.87,39.87,39.87,0.0,0.0,39.76,39.76,39.76,0.0,0.0,39.8,39.8,39.8,0.0,0.0
2019-02-17,41.17,41.17,41.17,0.0,0.0,41.17,41.17,41.17,0.0,0.0,41.0,41.0,41.0,0.0,0.0,41.13,41.13,41.13,0.0,0.0
2019-02-24,40.73,40.73,40.73,0.0,0.0,40.73,40.73,40.73,0.0,0.0,40.42,40.42,40.42,0.0,0.0,40.62,40.62,40.62,0.0,0.0
2019-03-03,39.94,39.94,39.94,0.0,0.0,40.66,40.66,40.66,0.0,0.0,39.94,39.94,39.94,0.0,0.0,40.66,40.66,40.66,0.0,0.0
2019-03-10,41.54,41.54,41.54,0.0,0.0,41.72,41.72,41.72,0.0,0.0,41.42,41.42,41.42,0.0,0.0,41.56,41.56,41.56,0.0,0.0
2019-03-17,40.22,40.22,40.22,0.0,0.0,40.4,40.4,40.4,0.0,0.0,40.22,40.22,40.22,0.0,0.0,40.37,40.37,40.37,0.0,0.0
2019-03-24,41.6,41.6,41.6,0.0,0.0,41.79,41.79,41.79,0.0,0.0,41.55,41.55,41.55,0.0,0.0,41.64,41.64,41.64,0.0,0.0
2019-03-31,42.23,42.23,42.23,0.0,0.0,42.58,42.58,42.58,0.0,0.0,42.23,42.23,42.23,0.0,0.0,42.47,42.47,42.47,0.0,0.0
2019-04-07,41.81,41.81,41.81,0.0,0.0,41.81,41.81,41.81,0.0,0.0,41.43,41.43,41.43,0.0,0.0,41.5,41.5,41.5,0.0,0.0
2019-04-14,41.77,41.77,41.77,0.0,0.0,41.98,41.98,41.98,0.0,0.0,41.69,41.69,41.69,0.0,0.0,41.98,41.98,41.98,0.0,0.0
2019-04-21,41.84,41.84,41.84,0.0,0.0,41.84,41.84,41.84,0.0,0.0,41.69,41.69,41.69,0.0,0.0,41.84,41.84,41.84,0.0,0.0
2019-04-28,41.1,41.1,41.1,0.0,0.0,41.37,41.37,41.37,0.0,0.0,41.04,41.04,41.04,0.0,0.0,41.37,41.37,41.37,0.0,0.0
2019-05-05,38.98,38.98,38.98,0.0,0.0,39.11,39.11,39.11,0.0,0.0,38.78,38.78,38.78,0.0,0.0,38.9,38.9,38.9,0.0,0.0
2019-05-12,38.16,38.16,38.16,0.0,0.0,38.16,38.16,38.16,0.0,0.0,37.7,37.7,37.7,0.0,0.0,37.93,37.93,37.93,0.0,0.0
2019-05-19,37.87,37.87,37.87,0.0,0.0,37.87,37.87,37.87,0.0,0.0,37.57,37.57,37.57,0.0,0.0,37.74,37.74,37.74,0.0,0.0
2019-05-26,37.88,37.88,37.88,0.0,0.0,37.95,37.95,37.95,0.0,0.0,37.85,37.85,37.85,0.0,0.0,37.93,37.93,37.93,0.0,0.0
2019-06-02,38.67,38.67,38.67,0.0,0.0,39.01,39.01,39.01,0.0,0.0,38.67,38.67,38.67,0.0,0.0,38.77,38.77,38.77,0.0,0.0
2019-06-09,38.39,38.39,38.39,0.0,0.0,38.53,38.53,38.53,0.0,0.0,38.39,38.39,38.39,0.0,0.0,38.44,38.44,38.44,0.0,0.0
2019-06-16,40.05,40.05,40.05,0.0,0.0,40.08,40.08,40.08,0.0,0.0,40.0,40.0,40.0,0.0,0.0,40.03,40.03,40.03,0.0,0.0
2019-06-23,40.79,40.79,40.79,0.0,0.0,41.0,41.0,41.0,0.0,0.0,40.63,40.63,40.63,0.0,0.0,40.69,40.69,40.69,0.0,0.0
2019-06-30,40.17,40.17,40.17,0.0,0.0,40.17,40.17,40.17,0.0,0.0,39.9,39.9,39.9,0.0,0.0,39.91,39.91,39.91,0.0,0.0
2019-07-07,40.67,40.67,40.67,0.0,0.0,40.73,40.73,40.73,0.0,0.0,40.63,40.63,40.63,0.0,0.0,40.72,40.72,40.72,0.0,0.0
2019-07-14,40.78,40.78,40.78,0.0,0.0,40.78,40.78,40.78,0.0,0.0,40.6,40.6,40.6,0.0,0.0,40.66,40.66,40.66,0.0,0.0
2019-07-21,40.3,40.3,40.3,0.0,0.0,40.37,40.37,40.37,0.0,0.0,40.08,40.08,40.08,0.0,0.0,40.35,40.35,40.35,0.0,0.0
2019-07-28,37.02,37.02,37.02,0.0,0.0,37.07,37.07,37.07,0.0,0.0,36.53,36.53,36.53,0.0,0.0,36.55,36.55,36.55,0.0,0.0
2019-08-04,37.03,37.03,37.03,0.0,0.0,37.12,37.12,37.12,0.0,0.0,37.01,37.01,37.01,0.0,0.0,37.01,37.01,37.01,0.0,0.0
2019-08-11,38.21,38.21,38.21,0.0,0.0,38.4,38.4,38.4,0.0,0.0,38.05,38.05,38.05,0.0,0.0,38.19,38.19,38.19,0.0,0.0
2019-08-18,37.23,37.23,37.23,0.0,0.0,37.23,37.23,37.23,0.0,0.0,36.86,36.86,36.86,0.0,0.0,36.88,36.88,36.88,0.0,0.0
2019-08-25,38.24,38.24,38.24,0.0,0.0,38.24,38.24,38.24,0.0,0.0,38.11,38.11,38.11,0.0,0.0,38.16,38.16,38.16,0.0,0.0
2019-09-01,39.11,39.11,39.11,0.0,0.0,39.11,39.11,39.11,0.0,0.0,39.0,39.0,39.0,0.0,0.0,39.06,39.06,39.06,0.0,0.0
2019-09-08,39.58,39.58,39.58,0.0,0.0,39.6,39.6,39.6,0.0,0.0,39.47,39.47,39.47,0.0,0.0,39.47,39.47,39.47,0.0,0.0
2019-09-15,39.31,39.31,39.31,0.0,0.0,39.31,39.31,39.31,0.0,0.0,39.12,39.12,39.12,0.0,0.0,39.19,39.19,39.19,0.0,0.0
2019-09-22,38.74,38.74,38.74,0.0,0.0,38.74,38.74,38.74,0.0,0.0,38.42,38.42,38.42,0.0,0.0,38.42,38.42,38.42,0.0,0.0
2019-09-29,38.63,38.63,38.63,0.0,0.0,38.69,38.69,38.69,0.0,0.0,38.47,38.47,38.47,0.0,0.0,38.47,38.47,38.47,0.0,0.0
2019-10-06,39.42,39.42,39.42,0.0,0.0,39.42,39.42,39.42,0.0,0.0,39.24,39.24,39.24,0.0,0.0,39.35,39.35,39.35,0.0,0.0
2019-10-13,39.34,39.34,39.34,0.0,0.0,39.67,39.67,39.67,0.0,0.0,39.34,39.34,39.34,0.0,0.0,39.67,39.67,39.67,0.0,0.0
2019-10-20,40.61,40.61,40.61,0.0,0.0,40.92,40.92,40.92,0.0,0.0,40.61,40.61,40.61,0.0,0.0,40.83,40.83,40.83,0.0,0.0
2019-10-27,41.5,41.5,41.5,0.0,0.0,41.5,41.5,41.5,0.0,0.0,41.42,41.42,41.42,0.0,0.0,41.5,41.5,41.5,0.0,0.0
2019-11-03,41.22,41.22,41.22,0.0,0.0,41.38,41.38,41.38,0.0,0.0,41.16,41.16,41.16,0.0,0.0,41.35,41.35,41.35,0.0,0.0
2019-11-10,41.33,41.33,41.33,0.0,0.0,41.33,41.33,41.33,0.0,0.0,41.01,41.01,41.01,0.0,0.0,41.01,41.01,41.01,0.0,0.0
2019-11-17,41.27,41.27,41.27,0.0,0.0,41.62,41.62,41.62,0.0,0.0,41.27,41.27,41.27,0.0,0.0,41.53,41.53,41.53,0.0,0.0
2019-11-24,41.48,41.48,41.48,0.0,0.0,41.59,41.59,41.59,0.0,0.0,41.2,41.2,41.2,0.0,0.0,41.3,41.3,41.3,0.0,0.0
2019-12-01,42.31,42.31,42.31,0.0,0.0,42.42,42.42,42.42,0.0,0.0,42.17,42.17,42.17,0.0,0.0,42.17,42.17,42.17,0.0,0.0
2019-12-08,43.94,43.94,43.94,0.0,0.0,44.08,44.08,44.08,0.0,0.0,43.88,43.88,43.88,0.0,0.0,43.9,43.9,43.9,0.0,0.0
2019-12-15,45.0,45.0,45.0,0.0,0.0,45.0,45.0,45.0,0.0,0.0,44.41,44.41,44.41,0.0,0.0,44.66,44.66,44.66,0.0,0.0
2019-12-22,44.61,44.61,44.61,0.0,0.0,44.61,44.61,44.61,0.0,0.0,44.34,44.34,44.34,0.0,0.0,44.38,44.38,44.38,0.0,0.0
2019-12-29,45.0,45.0,45.0,0.0,0.0,45.2,45.2,45.2,0.0,0.0,45.0,45.0,45.0,0.0,0.0,45.03,45.03,45.03,0.0,0.0
