Date,AMOV_Open_average,AMOV_Open_max,AMOV_Open_min,AMOV_Open_volatility,AMOV_Open_change,AMOV_High_average,AMOV_High_max,AMOV_High_min,AMOV_High_volatility,AMOV_High_change,AMOV_Low_average,AMOV_Low_max,AMOV_Low_min,AMOV_Low_volatility,AMOV_Low_change,AMOV_Close_average,AMOV_Close_max,AMOV_Close_min,AMOV_Close_volatility,AMOV_Close_change,AMOV_Volume_average,AMOV_Volume_max,AMOV_Volume_min,AMOV_Volume_volatility,AMOV_Volume_change
2018-01-14,17.632,18.12,17.05,1.0700000000000003,1.0700000000000003,18.038,18.42,17.55,0.870000000000001,0.7799999999999976,17.57,18.12,17.05,1.0700000000000003,1.0700000000000003,17.906,18.26,17.34,0.9200000000000017,0.9200000000000017,4771,10090,847,9243,279
2018-01-21,18.54,18.9,18.14,0.759999999999998,0.370000000000001,18.698,19.1,18.17,0.9299999999999997,0.4399999999999977,18.424,18.87,17.85,1.0199999999999996,0.6099999999999994,18.642,18.96,18.17,0.7899999999999991,0.4299999999999997,4478,7866,2309,5557,3854
2018-01-28,18.468,18.78,18.02,0.7600000000000016,-0.5500000000000007,18.712,19.13,18.53,0.5999999999999979,-0.03999999999999915,18.31,18.49,17.85,0.639999999999997,-0.46999999999999886,18.496000000000002,19.11,17.85,1.259999999999998,-0.5700000000000003,6848,16085,1796,14289,4477
2018-02-04,17.718,18.23,17.53,0.6999999999999993,0.08999999999999986,17.952,18.3,17.7,0.6000000000000014,-0.4800000000000004,17.48,17.95,16.84,1.1099999999999994,0.08999999999999986,17.876,18.27,17.62,0.6499999999999986,-0.4499999999999993,10515,22662,1484,21178,-13739
2018-02-11,18.455000000000002,19.37,17.8,1.5700000000000003,1.5199999999999996,18.815,19.37,17.85,1.5199999999999996,1.5199999999999996,18.29,19.01,17.66,1.3500000000000014,1.3500000000000014,18.747500000000002,19.36,17.77,1.5899999999999999,1.490000000000002,4455,8077,2597,5480,-5480
2018-02-18,19.1,19.19,19.01,0.17999999999999972,0.129999999999999,19.172,19.23,19.04,0.19000000000000128,0.19000000000000128,18.94,19.01,18.82,0.19000000000000128,0.16000000000000014,18.998,19.16,18.9,0.26000000000000156,0.26000000000000156,10088,27293,2619,24674,1113
2018-02-25,18.646,18.99,18.28,0.7099999999999973,-0.36999999999999744,18.752,19.04,18.35,0.6899999999999977,-0.14999999999999858,18.466,18.77,18.14,0.629999999999999,-0.14999999999999858,18.606,18.94,18.29,0.6500000000000021,-0.05000000000000071,4013,13674,1315,12359,-12359
2018-03-04,18.838,19.02,18.54,0.4800000000000004,0.019999999999999574,18.944,19.18,18.58,0.6000000000000014,0.17999999999999972,18.728,19.0,18.51,0.48999999999999844,0.379999999999999,18.822,19.14,18.55,0.5899999999999999,0.41999999999999815,3373,6051,1258,4793,1954
2018-03-11,19.182,19.43,18.78,0.6499999999999986,-0.5599999999999987,19.212,19.46,18.78,0.6799999999999997,-0.6799999999999997,19.002,19.3,18.55,0.75,-0.75,19.036,19.46,18.55,0.9100000000000001,-0.9100000000000001,2791,7955,407,7548,5755
2018-03-18,18.838,18.99,18.66,0.3299999999999983,0.1700000000000017,19.098000000000003,19.21,18.89,0.3200000000000003,0.28000000000000114,18.684,18.75,18.63,0.120000000000001,-0.09999999999999787,18.93,19.2,18.63,0.5700000000000003,0.21999999999999886,10128,14389,4331,10058,-1972
2018-03-25,18.885,19.0,18.75,0.25,-0.08999999999999986,19.0,19.14,18.84,0.3000000000000007,-0.120000000000001,18.7925,19.0,18.48,0.5199999999999996,-0.46000000000000085,18.8575,19.09,18.51,0.5799999999999983,-0.5799999999999983,1161,2090,452,1638,960
2018-04-01,19.29,19.52,18.98,0.5399999999999991,0.5399999999999991,19.41,19.61,19.12,0.48999999999999844,0.41000000000000014,19.228,19.4,18.98,0.41999999999999815,0.39000000000000057,19.338,19.45,19.06,0.39000000000000057,0.39000000000000057,5182,15727,1540,14187,3
2018-04-08,19.48,19.59,19.41,0.17999999999999972,0.07000000000000028,19.52,19.59,19.43,0.16000000000000014,0.04999999999999716,19.448,19.52,19.4,0.120000000000001,0.019999999999999574,19.464,19.52,19.43,0.08999999999999986,-0.030000000000001137,2908,3992,960,3032,153
2018-04-15,19.39,19.7,19.06,0.6400000000000006,-0.6400000000000006,19.447499999999998,19.87,19.06,0.8100000000000023,-0.8100000000000023,19.3175,19.7,18.77,0.9299999999999997,-0.9299999999999997,19.375,19.87,18.77,1.1000000000000014,-1.1000000000000014,5860,17679,203,17476,-12869
2018-04-22,18.578,18.85,18.34,0.5100000000000016,-0.33000000000000185,18.628,18.93,18.48,0.4499999999999993,-0.41000000000000014,18.426,18.52,18.28,0.23999999999999844,-0.18999999999999773,18.486,18.61,18.3,0.3099999999999987,-0.21999999999999886,4078,10611,957,9654,1180
2018-04-29,17.896,18.36,17.61,0.75,-0.6600000000000001,17.907999999999998,18.36,17.65,0.7100000000000009,-0.6600000000000001,17.646,17.89,17.36,0.5300000000000011,-0.5300000000000011,17.748,18.04,17.36,0.6799999999999997,-0.6799999999999997,2338,6160,783,5377,-4952
