Date,CAH_Open_average,CAH_Open_max,CAH_Open_min,CAH_Open_volatility,CAH_Open_change,CAH_High_average,CAH_High_max,CAH_High_min,CAH_High_volatility,CAH_High_change,CAH_Low_average,CAH_Low_max,CAH_Low_min,CAH_Low_volatility,CAH_Low_change,CAH_Close_average,CAH_Close_max,CAH_Close_min,CAH_Close_volatility,CAH_Close_change,CAH_Volume_average,CAH_Volume_max,CAH_Volume_min,CAH_Volume_volatility,CAH_Volume_change
2018-01-14,71.996,72.3,71.6,0.7000000000000028,0.45000000000000284,73.114,73.97,72.55,1.4200000000000017,0.7999999999999972,71.458,72.02,70.89,1.1299999999999955,0.45999999999999375,72.472,73.51,71.71,1.8000000000000114,0.9300000000000068,3580196,4520386,2868399,1651987,-1206557
2018-01-21,74.188,74.72,73.5,1.2199999999999989,1.2199999999999989,74.962,75.75,73.93,1.8199999999999932,1.8199999999999932,73.62,74.52,72.57,1.9500000000000028,1.9500000000000028,74.41799999999999,75.23,73.21,2.0200000000000102,2.0200000000000102,2255229,2770663,1403708,1366955,240831
2018-01-28,70.46,74.05,67.0,7.049999999999997,-4.939999999999998,71.17,74.74,67.32,7.420000000000002,-7.420000000000002,68.504,71.68,64.33,7.3500000000000085,-7.3500000000000085,69.304,73.87,64.34,9.530000000000001,-9.530000000000001,3883420,4670787,3430387,1240400,206167
2018-02-04,66.06,67.36,63.32,4.039999999999999,3.8000000000000043,67.558,68.93,66.0,2.930000000000007,2.8100000000000023,64.702,66.86,62.4,4.460000000000001,4.460000000000001,66.392,68.03,65.14,2.8900000000000006,2.5900000000000034,4137331,5093564,3319424,1774140,-1208220
2018-02-11,66.62,68.04,65.08,2.960000000000008,2.8200000000000074,68.25,70.44,66.17,4.269999999999996,4.269999999999996,66.085,67.66,63.8,3.8599999999999994,3.8599999999999994,67.6175,69.34,65.69,3.6500000000000057,3.6500000000000057,2986108,4063245,2423665,1639580,-1505149
2018-02-18,68.89,69.39,68.21,1.1800000000000068,0.3200000000000074,69.882,71.02,69.3,1.7199999999999989,1.7199999999999989,68.232,69.18,67.6,1.5800000000000125,1.2700000000000102,69.072,70.57,67.83,2.739999999999995,1.7299999999999898,2066351,2618204,1541946,1076258,-819880
2018-02-25,69.202,70.31,67.76,2.549999999999997,-1.6500000000000057,70.218,71.06,69.12,1.9399999999999977,-0.46999999999999886,68.544,69.59,67.55,2.0400000000000063,-0.9300000000000068,69.374,70.4,68.28,2.1200000000000045,0.35999999999999943,2488218,3180582,1725297,1455285,1290
2018-03-04,70.358,71.19,69.41,1.7800000000000011,0.730000000000004,71.194,72.54,70.25,2.2900000000000063,1.6600000000000108,70.102,71.19,69.28,1.9099999999999966,1.5900000000000034,70.78,72.36,69.92,2.4399999999999977,2.4399999999999977,2016774,2687888,1724980,962908,828179
2018-03-11,71.848,72.65,70.96,1.690000000000012,-1.6400000000000006,72.342,73.23,71.1,2.1300000000000097,-2.1300000000000097,70.866,72.05,69.67,2.3799999999999955,-2.3799999999999955,71.19,72.27,69.99,2.280000000000001,-2.280000000000001,3694515,6794166,2231065,4563101,1385
2018-03-18,65.432,70.05,62.38,7.669999999999995,-7.669999999999995,65.786,70.32,62.45,7.86999999999999,-7.86999999999999,63.3,65.3,60.76,4.539999999999999,-4.399999999999999,63.754,65.69,61.71,3.979999999999997,-3.309999999999995,3426562,7260587,1927103,5333484,-4012376
2018-03-25,62.3325,63.25,61.52,1.7299999999999969,1.1499999999999986,63.235,64.44,62.4,2.039999999999999,2.039999999999999,61.04,61.87,60.0,1.8699999999999974,-0.8200000000000003,61.8675,62.68,61.01,1.6700000000000017,-0.21000000000000085,2829305,3564367,2238821,1325546,302931
2018-04-01,62.3,63.3,60.8,2.5,1.3500000000000014,63.362,64.26,61.88,2.3800000000000026,1.6199999999999974,61.416000000000004,62.69,59.92,2.769999999999996,2.1099999999999994,62.59,63.84,61.28,2.5600000000000023,1.2199999999999989,1866498,2176794,1261479,915315,-792425
2018-04-08,62.738,64.22,60.29,3.9299999999999997,-2.719999999999999,64.254,64.86,62.66,2.200000000000003,-0.519999999999996,61.53,63.63,59.54,4.090000000000003,-3.3400000000000034,62.656,64.34,60.42,3.9200000000000017,-2.0500000000000043,3705101,5553527,2035727,3517800,3517800
2018-04-15,62.856,63.49,62.3,1.1900000000000048,-0.38000000000000256,63.410000000000004,64.68,62.74,1.9400000000000048,-0.4299999999999997,62.056,62.99,61.18,1.8100000000000023,-0.509999999999998,62.736,63.89,62.07,1.8200000000000003,-0.9699999999999989,2142423,2696522,1653622,1042900,670048
2018-04-22,63.924,65.73,62.05,3.680000000000007,2.0500000000000043,64.978,65.98,63.84,2.1400000000000006,0.9099999999999966,63.07,64.16,61.85,2.309999999999995,2.309999999999995,64.02199999999999,65.82,62.36,3.4599999999999937,1.8100000000000023,2512564,3131896,1909302,1222594,-738459
2018-04-29,57.026,63.67,51.01,12.660000000000004,-10.649999999999999,58.64,66.45,53.37,13.080000000000005,-10.39,56.052,63.3,50.79,12.509999999999998,-10.230000000000004,56.966,64.65,50.8,13.850000000000009,-10.829999999999998,6896306,15594299,1811367,13782932,3045189
2018-05-06,53.694,55.44,52.63,2.809999999999995,2.809999999999995,54.768,55.93,52.91,3.020000000000003,2.8400000000000034,53.076,54.56,51.71,2.8500000000000014,2.8500000000000014,54.092,55.3,52.5,2.799999999999997,2.6599999999999966,3966255,4934907,2923162,2011745,-1055206
2018-05-13,54.339999999999996,54.92,53.61,1.3100000000000023,-1.3100000000000023,54.668,55.16,54.07,1.0899999999999963,-1.0899999999999963,53.562,54.08,53.03,1.0499999999999972,-0.8699999999999974,53.864,54.51,53.13,1.3799999999999955,-0.8900000000000006,2894645,3907698,2123755,1783943,398699
2018-05-20,52.675,53.12,52.36,0.759999999999998,-0.759999999999998,53.215,53.43,53.02,0.4099999999999966,-0.21000000000000085,52.1025,52.57,51.4,1.1700000000000017,-0.46999999999999886,52.599999999999994,52.83,52.44,0.39000000000000057,-0.39000000000000057,3002861,3562620,2631821,930799,-316611
2018-05-27,52.486,53.02,51.93,1.0900000000000034,0.519999999999996,52.824,53.38,52.47,0.9100000000000037,0.5600000000000023,51.864,52.39,51.08,1.3100000000000023,1.3100000000000023,52.32,52.66,51.75,0.9099999999999966,0.8900000000000006,2926152,4457436,2038062,2419374,-594104
2018-06-03,53.12,53.55,52.83,0.7199999999999989,0.480000000000004,53.666000000000004,54.2,53.32,0.8800000000000026,0.8800000000000026,52.734,53.08,52.5,0.5799999999999983,0.5799999999999983,53.292,53.81,52.81,1.0,1.0,2272034,3850990,1067072,2783918,-1616172
2018-06-10,54.318,54.55,53.86,0.6899999999999977,0.5300000000000011,54.72,55.08,53.97,1.1099999999999994,0.6400000000000006,53.616,54.33,52.64,1.6899999999999977,-0.6400000000000006,54.024,54.75,53.0,1.75,-0.5499999999999972,3974716,5362809,3141791,2221018,1643340
