Date,Technology Select Sector SPDR_Open_average,Technology Select Sector SPDR_Open_max,Technology Select Sector SPDR_Open_min,Technology Select Sector SPDR_Open_volatility,Technology Select Sector SPDR_Open_change,Technology Select Sector SPDR_High_average,Technology Select Sector SPDR_High_max,Technology Select Sector SPDR_High_min,Technology Select Sector SPDR_High_volatility,Technology Select Sector SPDR_High_change,Technology Select Sector SPDR_Low_average,Technology Select Sector SPDR_Low_max,Technology Select Sector SPDR_Low_min,Technology Select Sector SPDR_Low_volatility,Technology Select Sector SPDR_Low_change,Technology Select Sector SPDR_Close_average,Technology Select Sector SPDR_Close_max,Technology Select Sector SPDR_Close_min,Technology Select Sector SPDR_Close_volatility,Technology Select Sector SPDR_Close_change
2018-09-02,73.85,73.85,73.85,0.0,0.0,73.95,73.95,73.95,0.0,0.0,73.41,73.41,73.41,0.0,0.0,73.81,73.81,73.81,0.0,0.0
2018-09-09,74.83,74.83,74.83,0.0,0.0,74.96,74.96,74.96,0.0,0.0,73.92,73.92,73.92,0.0,0.0,74.0,74.0,74.0,0.0,0.0
2018-09-16,74.25,74.25,74.25,0.0,0.0,74.99,74.99,74.99,0.0,0.0,73.96,73.96,73.96,0.0,0.0,74.98,74.98,74.98,0.0,0.0
2018-09-23,75.81,75.81,75.81,0.0,0.0,76.0,76.0,76.0,0.0,0.0,75.46,75.46,75.46,0.0,0.0,75.69,75.69,75.69,0.0,0.0
2018-09-30,73.27,73.27,73.27,0.0,0.0,73.5,73.5,73.5,0.0,0.0,71.95,71.95,71.95,0.0,0.0,72.79,72.79,72.79,0.0,0.0
2018-10-07,70.57,70.57,70.57,0.0,0.0,70.63,70.63,70.63,0.0,0.0,69.63,69.63,69.63,0.0,0.0,69.67,69.67,69.67,0.0,0.0
2018-10-14,70.34,70.34,70.34,0.0,0.0,71.05,71.05,71.05,0.0,0.0,69.92,69.92,69.92,0.0,0.0,70.59,70.59,70.59,0.0,0.0
2018-10-21,69.03,69.03,69.03,0.0,0.0,69.52,69.52,69.52,0.0,0.0,65.59,65.59,65.59,0.0,0.0,66.94,66.94,66.94,0.0,0.0
2018-10-28,68.7,68.7,68.7,0.0,0.0,68.81,68.81,68.81,0.0,0.0,67.68,67.68,67.68,0.0,0.0,68.67,68.67,68.67,0.0,0.0
2018-11-04,69.2,69.2,69.2,0.0,0.0,69.32,69.32,69.32,0.0,0.0,67.3,67.3,67.3,0.0,0.0,67.38,67.38,67.38,0.0,0.0
2018-11-11,67.89,67.89,67.89,0.0,0.0,67.96,67.96,67.96,0.0,0.0,65.43,65.43,65.43,0.0,0.0,65.61,65.61,65.61,0.0,0.0
2018-11-18,64.92,64.92,64.92,0.0,0.0,65.53,65.53,65.53,0.0,0.0,64.58,64.58,64.58,0.0,0.0,65.53,65.53,65.53,0.0,0.0
2018-11-25,69.64,69.64,69.64,0.0,0.0,69.71,69.71,69.71,0.0,0.0,68.69,68.69,68.69,0.0,0.0,69.44,69.44,69.44,0.0,0.0
2018-12-02,64.24,64.24,64.24,0.0,0.0,65.74,65.74,65.74,0.0,0.0,63.87,63.87,63.87,0.0,0.0,65.49,65.49,65.49,0.0,0.0
2018-12-09,64.33,64.33,64.33,0.0,0.0,64.77,64.77,64.77,0.0,0.0,62.69,62.69,62.69,0.0,0.0,63.2,63.2,63.2,0.0,0.0
2018-12-16,58.64,58.64,58.64,0.0,0.0,59.36,59.36,59.36,0.0,0.0,57.57,57.57,57.57,0.0,0.0,57.62,57.62,57.62,0.0,0.0
2018-12-23,61.93,61.93,61.93,0.0,0.0,62.21,62.21,62.21,0.0,0.0,61.46,61.46,61.46,0.0,0.0,61.98,61.98,61.98,0.0,0.0
2018-12-30,61.5,61.5,61.5,0.0,0.0,62.47,62.47,62.47,0.0,0.0,61.36,61.36,61.36,0.0,0.0,62.05,62.05,62.05,0.0,0.0
2019-01-06,62.98,62.98,62.98,0.0,0.0,63.17,63.17,63.17,0.0,0.0,62.73,62.73,62.73,0.0,0.0,62.95,62.95,62.95,0.0,0.0
2019-01-13,65.01,65.01,65.01,0.0,0.0,65.48,65.48,65.48,0.0,0.0,64.59,64.59,64.59,0.0,0.0,65.35,65.35,65.35,0.0,0.0
2019-01-20,64.95,64.95,64.95,0.0,0.0,65.07,65.07,65.07,0.0,0.0,64.51,64.51,64.51,0.0,0.0,65.05,65.05,65.05,0.0,0.0
2019-01-27,66.76,66.76,66.76,0.0,0.0,67.75,67.75,67.75,0.0,0.0,66.71,66.71,66.71,0.0,0.0,67.74,67.74,67.74,0.0,0.0
2019-02-03,68.2,68.2,68.2,0.0,0.0,68.41,68.41,68.41,0.0,0.0,67.8,67.8,67.8,0.0,0.0,67.96,67.96,67.96,0.0,0.0
2019-02-10,69.59,69.59,69.59,0.0,0.0,69.69,69.69,69.69,0.0,0.0,69.23,69.23,69.23,0.0,0.0,69.62,69.62,69.62,0.0,0.0
2019-02-17,71.17,71.17,71.17,0.0,0.0,71.47,71.47,71.47,0.0,0.0,70.93,70.93,70.93,0.0,0.0,70.98,70.98,70.98,0.0,0.0
2019-02-24,71.64,71.64,71.64,0.0,0.0,71.81,71.81,71.81,0.0,0.0,70.28,70.28,70.28,0.0,0.0,71.07,71.07,71.07,0.0,0.0
2019-03-03,70.06,70.06,70.06,0.0,0.0,71.38,71.38,71.38,0.0,0.0,70.06,70.06,70.06,0.0,0.0,71.31,71.31,71.31,0.0,0.0
2019-03-10,73.04,73.04,73.04,0.0,0.0,73.49,73.49,73.49,0.0,0.0,72.84,72.84,72.84,0.0,0.0,73.3,73.3,73.3,0.0,0.0
2019-03-17,73.08,73.08,73.08,0.0,0.0,73.49,73.49,73.49,0.0,0.0,72.53,72.53,72.53,0.0,0.0,73.0,73.0,73.0,0.0,0.0
2019-03-24,74.72,74.72,74.72,0.0,0.0,75.1,75.1,75.1,0.0,0.0,74.3,74.3,74.3,0.0,0.0,75.01,75.01,75.01,0.0,0.0
2019-03-31,75.74,75.74,75.74,0.0,0.0,76.25,76.25,76.25,0.0,0.0,75.42,75.42,75.42,0.0,0.0,76.21,76.21,76.21,0.0,0.0
2019-04-07,76.81,76.81,76.81,0.0,0.0,77.0,77.0,77.0,0.0,0.0,76.37,76.37,76.37,0.0,0.0,76.78,76.78,76.78,0.0,0.0
2019-04-14,77.46,77.46,77.46,0.0,0.0,78.03,78.03,78.03,0.0,0.0,77.39,77.39,77.39,0.0,0.0,78.0,78.0,78.0,0.0,0.0
2019-04-21,78.57,78.57,78.57,0.0,0.0,78.83,78.83,78.83,0.0,0.0,78.49,78.49,78.49,0.0,0.0,78.58,78.58,78.58,0.0,0.0
2019-04-28,76.96,76.96,76.96,0.0,0.0,78.36,78.36,78.36,0.0,0.0,76.66,76.66,76.66,0.0,0.0,78.23,78.23,78.23,0.0,0.0
2019-05-05,74.03,74.03,74.03,0.0,0.0,74.47,74.47,74.47,0.0,0.0,73.1,73.1,73.1,0.0,0.0,73.31,73.31,73.31,0.0,0.0
2019-05-12,74.11,74.11,74.11,0.0,0.0,74.69,74.69,74.69,0.0,0.0,73.7,73.7,73.7,0.0,0.0,74.07,74.07,74.07,0.0,0.0
2019-05-19,73.68,73.68,73.68,0.0,0.0,74.06,74.06,74.06,0.0,0.0,73.22,73.22,73.22,0.0,0.0,73.3,73.3,73.3,0.0,0.0
2019-05-26,72.0,72.0,72.0,0.0,0.0,72.4,72.4,72.4,0.0,0.0,70.14,70.14,70.14,0.0,0.0,70.63,70.63,70.63,0.0,0.0
2019-06-02,76.74,76.74,76.74,0.0,0.0,77.69,77.69,77.69,0.0,0.0,76.74,76.74,76.74,0.0,0.0,76.97,76.97,76.97,0.0,0.0
2019-06-09,76.15,76.15,76.15,0.0,0.0,76.53,76.53,76.53,0.0,0.0,75.99,75.99,75.99,0.0,0.0,76.16,76.16,76.16,0.0,0.0
2019-06-16,78.45,78.45,78.45,0.0,0.0,78.72,78.72,78.72,0.0,0.0,78.34,78.34,78.34,0.0,0.0,78.46,78.46,78.46,0.0,0.0
2019-06-23,79.83,79.83,79.83,0.0,0.0,79.93,79.93,79.93,0.0,0.0,78.95,78.95,78.95,0.0,0.0,79.28,79.28,79.28,0.0,0.0
2019-06-30,79.33,79.33,79.33,0.0,0.0,79.44,79.44,79.44,0.0,0.0,78.97,78.97,78.97,0.0,0.0,79.34,79.34,79.34,0.0,0.0
2019-07-07,81.36,81.36,81.36,0.0,0.0,81.51,81.51,81.51,0.0,0.0,81.18,81.18,81.18,0.0,0.0,81.41,81.41,81.41,0.0,0.0
2019-07-14,81.0,81.0,81.0,0.0,0.0,81.82,81.82,81.82,0.0,0.0,80.99,80.99,80.99,0.0,0.0,81.62,81.62,81.62,0.0,0.0
2019-07-21,82.63,82.63,82.63,0.0,0.0,82.68,82.68,82.68,0.0,0.0,81.9,81.9,81.9,0.0,0.0,82.54,82.54,82.54,0.0,0.0
2019-07-28,76.94,76.94,76.94,0.0,0.0,77.05,77.05,77.05,0.0,0.0,75.14,75.14,75.14,0.0,0.0,75.75,75.75,75.75,0.0,0.0
2019-08-04,77.95,77.95,77.95,0.0,0.0,78.24,78.24,78.24,0.0,0.0,77.1,77.1,77.1,0.0,0.0,77.46,77.46,77.46,0.0,0.0
2019-08-11,79.51,79.51,79.51,0.0,0.0,79.71,79.71,79.71,0.0,0.0,79.06,79.06,79.06,0.0,0.0,79.47,79.47,79.47,0.0,0.0
2019-08-18,78.12,78.12,78.12,0.0,0.0,78.27,78.27,78.27,0.0,0.0,77.59,77.59,77.59,0.0,0.0,78.24,78.24,78.24,0.0,0.0
2019-08-25,80.07,80.07,80.07,0.0,0.0,80.17,80.17,80.17,0.0,0.0,78.96,78.96,78.96,0.0,0.0,79.53,79.53,79.53,0.0,0.0
2019-09-01,81.88,81.88,81.88,0.0,0.0,81.92,81.92,81.92,0.0,0.0,80.46,80.46,80.46,0.0,0.0,80.89,80.89,80.89,0.0,0.0
2019-09-08,80.49,80.49,80.49,0.0,0.0,81.14,81.14,81.14,0.0,0.0,80.41,80.41,80.41,0.0,0.0,80.96,80.96,80.96,0.0,0.0
2019-09-15,80.27,80.27,80.27,0.0,0.0,80.75,80.75,80.75,0.0,0.0,80.1,80.1,80.1,0.0,0.0,80.51,80.51,80.51,0.0,0.0
2019-09-22,80.03,80.03,80.03,0.0,0.0,80.72,80.72,80.72,0.0,0.0,79.92,79.92,79.92,0.0,0.0,80.53,80.53,80.53,0.0,0.0
2019-09-29,80.28,80.28,80.28,0.0,0.0,80.88,80.88,80.88,0.0,0.0,80.15,80.15,80.15,0.0,0.0,80.21,80.21,80.21,0.0,0.0
2019-10-06,81.49,81.49,81.49,0.0,0.0,81.86,81.86,81.86,0.0,0.0,81.48,81.48,81.48,0.0,0.0,81.52,81.52,81.52,0.0,0.0
2019-10-13,81.39,81.39,81.39,0.0,0.0,81.82,81.82,81.82,0.0,0.0,81.1,81.1,81.1,0.0,0.0,81.78,81.78,81.78,0.0,0.0
2019-10-20,83.65,83.65,83.65,0.0,0.0,84.01,84.01,84.01,0.0,0.0,83.61,83.61,83.61,0.0,0.0,83.97,83.97,83.97,0.0,0.0
2019-10-27,85.32,85.32,85.32,0.0,0.0,85.37,85.37,85.37,0.0,0.0,84.93,84.93,84.93,0.0,0.0,85.11,85.11,85.11,0.0,0.0
2019-11-03,85.63,85.63,85.63,0.0,0.0,86.28,86.28,86.28,0.0,0.0,85.52,85.52,85.52,0.0,0.0,86.16,86.16,86.16,0.0,0.0
2019-11-10,87.21,87.21,87.21,0.0,0.0,87.63,87.63,87.63,0.0,0.0,86.88,86.88,86.88,0.0,0.0,87.5,87.5,87.5,0.0,0.0
2019-11-17,86.98,86.98,86.98,0.0,0.0,87.85,87.85,87.85,0.0,0.0,86.95,86.95,86.95,0.0,0.0,87.85,87.85,87.85,0.0,0.0
2019-11-24,88.2,88.2,88.2,0.0,0.0,88.2,88.2,88.2,0.0,0.0,86.52,86.52,86.52,0.0,0.0,86.9,86.9,86.9,0.0,0.0
2019-12-01,87.61,87.61,87.61,0.0,0.0,87.89,87.89,87.89,0.0,0.0,87.3,87.3,87.3,0.0,0.0,87.3,87.3,87.3,0.0,0.0
2019-12-08,90.17,90.17,90.17,0.0,0.0,90.6,90.6,90.6,0.0,0.0,90.15,90.15,90.15,0.0,0.0,90.29,90.29,90.29,0.0,0.0
2019-12-15,91.23,91.23,91.23,0.0,0.0,91.44,91.44,91.44,0.0,0.0,91.1,91.1,91.1,0.0,0.0,91.21,91.21,91.21,0.0,0.0
2019-12-22,91.89,91.89,91.89,0.0,0.0,91.9,91.9,91.9,0.0,0.0,90.67,90.67,90.67,0.0,0.0,91.38,91.38,91.38,0.0,0.0
2019-12-29,92.03,92.03,92.03,0.0,0.0,92.98,92.98,92.98,0.0,0.0,92.02,92.02,92.02,0.0,0.0,92.34,92.34,92.34,0.0,0.0
