Date,AXR_Open_average,AXR_Open_max,AXR_Open_min,AXR_Open_volatility,AXR_Open_change,AXR_High_average,AXR_High_max,AXR_High_min,AXR_High_volatility,AXR_High_change,AXR_Low_average,AXR_Low_max,AXR_Low_min,AXR_Low_volatility,AXR_Low_change,AXR_Close_average,AXR_Close_max,AXR_Close_min,AXR_Close_volatility,AXR_Close_change,AXR_Volume_average,AXR_Volume_max,AXR_Volume_min,AXR_Volume_volatility,AXR_Volume_change
2018-01-14,7.116,7.2,7.05,0.15000000000000036,0.03000000000000025,7.140000000000001,7.2,7.05,0.15000000000000036,0.0,7.076,7.11,7.03,0.08000000000000007,-0.0699999999999994,7.098,7.15,7.03,0.1200000000000001,-0.1200000000000001,4277,6388,134,6254,-413
2018-01-21,7.126,7.2,7.07,0.1299999999999999,0.1299999999999999,7.226,7.52,7.07,0.4499999999999993,0.4499999999999993,7.076,7.2,6.99,0.20999999999999996,0.20999999999999996,7.14,7.3,7.03,0.2699999999999996,0.2699999999999996,6028,10592,1540,9052,9052
2018-01-28,7.5360000000000005,7.65,7.2,0.4500000000000002,0.4500000000000002,7.638,7.65,7.62,0.03000000000000025,0.020000000000000462,7.496,7.65,7.2,0.4500000000000002,0.4500000000000002,7.594,7.65,7.45,0.20000000000000018,0.20000000000000018,6084,23709,257,23452,-23452
2018-02-04,7.522,7.59,7.45,0.13999999999999968,0.13999999999999968,7.556,7.6,7.51,0.08999999999999986,0.040000000000000036,7.492,7.56,7.35,0.20999999999999996,0.1900000000000004,7.544,7.59,7.51,0.08000000000000007,-0.009999999999999787,678,960,318,642,30
2018-02-11,7.513333333333334,7.55,7.49,0.05999999999999961,-0.05999999999999961,7.533333333333333,7.55,7.52,0.03000000000000025,-0.03000000000000025,7.513333333333334,7.55,7.49,0.05999999999999961,-0.05999999999999961,7.523333333333333,7.55,7.5,0.04999999999999982,-0.03000000000000025,1646,3115,714,2401,397
2018-02-18,7.555,7.71,7.47,0.2400000000000002,0.10000000000000053,7.595,7.71,7.47,0.2400000000000002,0.1800000000000006,7.5225,7.58,7.47,0.11000000000000032,0.10000000000000053,7.555,7.62,7.47,0.15000000000000036,0.15000000000000036,876,1829,150,1679,1679
2018-02-25,7.59,7.59,7.59,0.0,0.0,7.59,7.59,7.59,0.0,0.0,7.59,7.59,7.59,0.0,0.0,7.59,7.59,7.59,0.0,0.0,444,444,444,0,0
2018-03-04,7.4475,7.59,7.22,0.3700000000000001,-0.3700000000000001,7.4525,7.6,7.22,0.3799999999999999,-0.3799999999999999,7.3775,7.57,7.19,0.3799999999999999,-0.3799999999999999,7.38,7.57,7.19,0.3799999999999999,-0.3799999999999999,4726,6817,2775,4042,2815
2018-03-11,7.264,7.3,7.22,0.08000000000000007,0.03000000000000025,7.298,7.36,7.25,0.11000000000000032,0.07000000000000028,7.242,7.27,7.2,0.0699999999999994,0.009999999999999787,7.28,7.31,7.25,0.05999999999999961,0.019999999999999574,2921,6915,600,6315,6315
2018-03-18,7.358,7.4,7.3,0.10000000000000053,0.05000000000000071,7.376,7.4,7.35,0.05000000000000071,0.05000000000000071,7.308,7.38,7.23,0.14999999999999947,-0.11999999999999922,7.334,7.38,7.28,0.09999999999999964,-0.0699999999999994,3915,11241,305,10936,6342
