Date,IXStock_Open_average,IXStock_Open_max,IXStock_Open_min,IXStock_Open_volatility,IXStock_Open_change,IXStock_High_average,IXStock_High_max,IXStock_High_min,IXStock_High_volatility,IXStock_High_change,IXStock_Low_average,IXStock_Low_max,IXStock_Low_min,IXStock_Low_volatility,IXStock_Low_change,IXStock_Close_average,IXStock_Close_max,IXStock_Close_min,IXStock_Close_volatility,IXStock_Close_change,IXStock_Volume_average,IXStock_Volume_max,IXStock_Volume_min,IXStock_Volume_volatility,IXStock_Volume_change
2018-01-14,95.67750000000001,96.28,94.84,1.4399999999999977,0.21999999999999886,95.95,96.3,95.16,1.1400000000000006,0.21999999999999886,95.11,95.81,94.62,1.1899999999999977,1.0600000000000023,95.615,96.25,94.79,1.4599999999999937,0.9300000000000068,45294,87641,17405,70236,-70236
2018-01-21,99.114,99.67,98.08,1.5900000000000034,1.4500000000000028,99.532,100.03,98.62,1.4099999999999966,1.4099999999999966,98.76599999999999,99.38,97.83,1.5499999999999972,1.5300000000000011,99.376,100.03,98.62,1.4099999999999966,1.4099999999999966,29327,36197,18739,17458,-15595
2018-01-28,95.886,99.55,93.21,6.340000000000003,-6.340000000000003,96.16,99.87,93.21,6.660000000000011,-6.660000000000011,95.074,99.42,92.07,7.3500000000000085,-7.3500000000000085,95.39200000000001,99.51,92.15,7.359999999999999,-7.359999999999999,46621,76795,22945,53850,15963
2018-02-04,88.596,90.62,86.52,4.1000000000000085,-4.1000000000000085,89.41,91.25,86.53,4.719999999999999,-4.719999999999999,86.706,88.58,83.79,4.789999999999992,-3.6699999999999875,87.798,90.7,85.55,5.150000000000006,-1.6899999999999977,56171,77973,46205,31768,9468
2018-02-11,86.454,88.14,84.48,3.6599999999999966,1.230000000000004,87.41799999999999,88.5,86.13,2.3700000000000045,0.39000000000000057,86.164,88.0,84.39,3.6099999999999994,1.480000000000004,87.22,88.07,86.13,1.9399999999999977,0.1799999999999926,71294,125160,44727,80433,27464
2018-02-18,88.955,90.2,88.1,2.1000000000000085,1.1599999999999966,89.835,91.32,89.07,2.25,1.6999999999999886,88.7,90.19,88.03,2.1599999999999966,1.7099999999999937,89.1875,91.21,88.19,3.019999999999996,2.309999999999988,60247,88848,33138,55710,-14994
2018-02-25,89.32600000000001,91.42,86.29,5.1299999999999955,-4.849999999999994,90.07600000000001,92.68,87.75,4.930000000000007,-3.980000000000004,88.43599999999999,90.81,86.07,4.740000000000009,-4.740000000000009,89.03999999999999,91.64,86.57,5.070000000000007,-3.9000000000000057,38642,58218,29490,28728,1878
2018-03-04,87.288,88.23,86.39,1.8400000000000034,-0.5100000000000051,87.886,88.44,87.04,1.3999999999999915,-1.1599999999999966,87.02,87.92,86.15,1.769999999999996,-0.6199999999999903,87.72,88.14,86.97,1.1700000000000017,-0.980000000000004,25474,30100,21053,9047,-172
2018-03-11,88.914,89.2,88.53,0.6700000000000017,0.14000000000000057,88.94200000000001,89.22,88.53,0.6899999999999977,0.14000000000000057,88.26,88.53,87.97,0.5600000000000023,0.25,88.57600000000001,88.95,88.31,0.6400000000000006,0.1799999999999926,21708,32459,13306,19153,-17011
2018-03-18,88.518,89.4,87.9,1.5,-0.4299999999999926,88.848,89.63,87.99,1.6400000000000006,-0.3400000000000034,87.8,88.4,86.87,1.5300000000000011,-0.23999999999999488,88.07,88.62,87.0,1.6200000000000045,-0.6700000000000017,40276,106234,19326,86908,78075
