Date,AVIFY_Open_average,AVIFY_Open_max,AVIFY_Open_min,AVIFY_Open_volatility,AVIFY_Open_change,AVIFY_High_average,AVIFY_High_max,AVIFY_High_min,AVIFY_High_volatility,AVIFY_High_change,AVIFY_Low_average,AVIFY_Low_max,AVIFY_Low_min,AVIFY_Low_volatility,AVIFY_Low_change,AVIFY_Close_average,AVIFY_Close_max,AVIFY_Close_min,AVIFY_Close_volatility,AVIFY_Close_change,AVIFY_Volume_average,AVIFY_Volume_max,AVIFY_Volume_min,AVIFY_Volume_volatility,AVIFY_Volume_change
2016-03-13,4.9058,4.96,4.777,0.18299999999999983,0.01699999999999946,4.9692,5.08,4.905,0.17499999999999982,0.16999999999999993,4.8478,4.916,4.776,0.14000000000000057,0.12400000000000055,4.92,5.055,4.824,0.23099999999999987,0.23099999999999987,2321,2809,1291,1518,242
2016-03-20,5.2517499999999995,5.422999999999999,5.11,0.31299999999999883,-0.21799999999999908,5.327500000000001,5.45,5.17,0.28000000000000025,-0.1299999999999999,5.2335,5.369,5.11,0.25899999999999945,-0.1639999999999997,5.32275,5.45,5.17,0.28000000000000025,-0.1299999999999999,4082,5816,2065,3751,325
2016-03-27,5.2238,5.407,5.005,0.40200000000000014,-0.2450000000000001,5.277,5.48,5.035,0.4450000000000003,-0.35499999999999954,5.1758,5.272,4.93,0.3420000000000005,-0.3200000000000003,5.2282,5.47,4.941,0.5289999999999999,-0.3390000000000004,6551,12148,428,11720,-5805
2016-04-03,4.558,4.65,4.45,0.20000000000000018,-0.20000000000000018,4.59,4.73,4.45,0.28000000000000025,-0.22999999999999954,4.5,4.65,4.34,0.3100000000000005,-0.3100000000000005,4.5698,4.73,4.421,0.30900000000000016,-0.23199999999999932,4350,7288,576,6712,389
2016-04-10,4.452,4.5,4.41,0.08999999999999986,-0.06599999999999984,4.4872000000000005,4.5,4.476,0.02400000000000002,0.004000000000000448,4.394,4.476,4.34,0.13600000000000012,-0.12600000000000033,4.4632000000000005,4.5,4.36,0.13999999999999968,-0.11599999999999966,21832,63405,1165,62240,62240
2016-04-17,4.3948,4.505,4.36,0.14499999999999957,0.028999999999999027,4.484,4.52,4.4,0.11999999999999922,0.09999999999999964,4.3912,4.487,4.36,0.12699999999999978,0.028999999999999027,4.4728,4.504,4.36,0.14399999999999924,0.13999999999999968,9007,35803,505,35298,-35298
2016-04-24,4.4858,4.57,4.374,0.19600000000000062,0.19600000000000062,4.5222,4.57,4.481,0.08900000000000041,0.07000000000000028,4.389600000000001,4.48,4.36,0.1200000000000001,0.009999999999999787,4.4562,4.56,4.36,0.1999999999999993,0.040000000000000036,3683,11382,893,10489,-1047
2016-05-01,4.382,4.49,4.31,0.1800000000000006,-0.040000000000000036,4.449,4.49,4.4,0.08999999999999986,0.02999999999999936,4.319999999999999,4.395,4.235,0.15999999999999925,-0.07499999999999929,4.38,4.4719999999999995,4.31,0.16199999999999992,0.03000000000000025,3540,6910,522,6388,5437
2016-05-08,4.2416,4.29,4.15,0.13999999999999968,-0.04999999999999982,4.272,4.362,4.23,0.13199999999999967,-0.12199999999999989,4.1536,4.29,4.08,0.20999999999999996,-0.20999999999999996,4.222,4.362,4.08,0.28200000000000003,-0.28200000000000003,2779,6486,571,5915,126
2016-05-15,4.38,4.42,4.33,0.08999999999999986,-0.08999999999999986,4.4226,4.4830000000000005,4.33,0.15300000000000047,-0.15300000000000047,4.3166,4.42,4.251,0.1689999999999996,-0.1689999999999996,4.3784,4.45,4.251,0.19899999999999984,-0.19899999999999984,3314,9651,749,8902,-641
2016-05-22,4.382,4.51,4.245,0.2649999999999997,0.2649999999999997,4.4232499999999995,4.52,4.333,0.1869999999999994,0.17999999999999972,4.29075,4.34,4.16,0.17999999999999972,0.17999999999999972,4.38625,4.5,4.333,0.16699999999999982,0.03200000000000003,1496,1963,494,1469,167
2016-05-29,4.584,4.685,4.48,0.20499999999999918,0.1849999999999996,4.6168,4.75,4.5,0.25,0.25,4.5574,4.6419999999999995,4.45,0.19199999999999928,0.19199999999999928,4.582,4.75,4.45,0.2999999999999998,0.2999999999999998,4602,10020,666,9354,-7829
2016-06-05,4.659,4.7,4.6,0.10000000000000053,0.004999999999999893,4.7102,4.75,4.67,0.08000000000000007,-0.04999999999999982,4.6534,4.695,4.6,0.09500000000000064,-0.023000000000000576,4.7012,4.75,4.655,0.09499999999999975,-0.04999999999999982,1805,2892,633,2259,784
2016-06-12,4.5889999999999995,4.64,4.54,0.09999999999999964,-0.09999999999999964,4.6154,4.68,4.55,0.1299999999999999,-0.12199999999999989,4.5398,4.64,4.36,0.27999999999999936,-0.09999999999999964,4.6132,4.68,4.544,0.13600000000000012,-0.1280000000000001,2138,5720,658,5062,-247
2016-06-19,4.4932,4.55,4.372,0.17799999999999994,-0.133,4.546,4.58,4.48,0.09999999999999964,-0.09999999999999964,4.4872,4.5489999999999995,4.372,0.1769999999999996,-0.133,4.5272,4.58,4.468999999999999,0.11100000000000065,-0.11100000000000065,2396,4618,626,3992,-1098
2016-06-26,4.495,4.64,4.41,0.22999999999999954,-0.08000000000000007,4.5875,4.64,4.49,0.14999999999999947,0.1299999999999999,4.4197500000000005,4.45,4.381,0.06899999999999995,0.028999999999999915,4.49275,4.6,4.381,0.21899999999999942,0.1589999999999998,1328,2058,612,1446,1122
2016-07-03,4.619,4.72,4.495,0.22499999999999964,0.22499999999999964,4.6716,4.819,4.569,0.25,0.25,4.561,4.72,4.45,0.2699999999999996,0.22499999999999964,4.5992,4.731,4.51,0.22100000000000009,0.16199999999999992,2051,3132,890,2242,5
2016-07-10,4.829,5.03,4.68,0.35000000000000053,0.09500000000000064,4.91,5.08,4.78,0.2999999999999998,-0.04999999999999982,4.7736,4.83,4.68,0.15000000000000036,0.08999999999999986,4.845400000000001,5.03,4.78,0.25,-0.03699999999999992,2822,4970,884,4086,249
2016-07-17,4.9852,5.12,4.89,0.23000000000000043,0.23000000000000043,5.1028,5.154,4.98,0.1739999999999995,0.13999999999999968,4.9154,4.94,4.89,0.05000000000000071,0.04100000000000037,5.062,5.15,4.94,0.20999999999999996,0.13999999999999968,2872,5600,1153,4447,141
2016-07-24,5.0962000000000005,5.17,5.01,0.16000000000000014,0.16000000000000014,5.1472,5.18,5.105,0.07499999999999929,0.02999999999999936,5.037,5.17,4.86,0.3099999999999996,0.21399999999999952,5.1398,5.18,5.0680000000000005,0.11199999999999921,0.02999999999999936,3775,10507,303,10204,-1608
2016-07-31,5.098,5.17,4.97,0.20000000000000018,-0.009999999999999787,5.17,5.33,5.05,0.28000000000000025,0.16000000000000014,5.0698,5.16,4.97,0.1900000000000004,0.03700000000000081,5.1284,5.2,5.05,0.15000000000000036,0.06799999999999962,7129,14509,1433,13076,-4459
2016-08-07,5.3694,5.47,5.295,0.17499999999999982,0.03700000000000081,5.4416,5.56,5.33,0.22999999999999954,0.09799999999999986,5.321,5.36,5.295,0.06500000000000039,0.025000000000000355,5.4166,5.56,5.32,0.23999999999999932,-0.0029999999999992255,2455,6976,1200,5776,167
2016-08-14,5.001,5.04,4.96,0.08000000000000007,-0.019999999999999574,5.0318000000000005,5.073,5.0,0.0730000000000004,0.01499999999999968,4.978,5.02,4.95,0.0699999999999994,0.009999999999999787,4.9962,5.02,4.96,0.05999999999999961,-0.03500000000000014,2657,3629,1625,2004,-2004
2016-08-21,4.9066,4.988,4.72,0.2680000000000007,-0.23500000000000032,4.9652,5.011,4.843999999999999,0.1670000000000007,-0.136000000000001,4.89,4.97,4.72,0.25,-0.21499999999999986,4.9382,5.011,4.79,0.22100000000000009,-0.17999999999999972,7145,21760,480,21280,20225
2016-08-28,4.721,4.756,4.692,0.06400000000000006,0.013999999999999346,4.78875,4.85,4.76,0.08999999999999986,-0.015000000000000568,4.721,4.756,4.692,0.06400000000000006,0.013999999999999346,4.78625,4.84,4.76,0.08000000000000007,-0.015000000000000568,4062,7815,1777,6038,921
2016-09-04,4.5656,4.685,4.436,0.24899999999999967,-0.24899999999999967,4.5668,4.685,4.44,0.24499999999999922,-0.24499999999999922,4.5426,4.66,4.41,0.25,-0.25,4.5604000000000005,4.667,4.44,0.22699999999999942,-0.22699999999999942,2410,3975,536,3439,3137
2016-09-11,4.5548,4.67,4.44,0.22999999999999954,0.22999999999999954,4.5994,4.68,4.447,0.23299999999999965,0.23299999999999965,4.5446,4.67,4.41,0.2599999999999998,0.2599999999999998,4.5774,4.68,4.447,0.23299999999999965,0.23299999999999965,11473,45098,599,44499,-44499
2016-09-18,4.62,4.65,4.61,0.040000000000000036,0.009999999999999787,4.640000000000001,4.65,4.62,0.03000000000000025,-0.03000000000000025,4.608,4.63,4.59,0.040000000000000036,-0.010000000000000675,4.63,4.65,4.61,0.040000000000000036,-0.040000000000000036,5288,9711,1176,8535,-5186
2016-09-25,4.612,4.63,4.59,0.040000000000000036,0.019999999999999574,4.68,4.75,4.62,0.1299999999999999,0.09999999999999964,4.603,4.63,4.57,0.05999999999999961,0.019999999999999574,4.6770000000000005,4.75,4.605,0.14499999999999957,0.09999999999999964,7231,12433,2771,9662,-9662
2016-10-02,4.64875,4.735,4.52,0.21500000000000075,-0.11000000000000032,4.681,4.75,4.529,0.22100000000000009,-0.22100000000000009,4.57625,4.735,4.38,0.3550000000000004,-0.25,4.62875,4.735,4.49,0.2450000000000001,-0.2400000000000002,3139,5518,584,4934,-3211
2016-10-09,4.2578,4.34,4.195,0.14499999999999957,0.04600000000000026,4.3402,4.45,4.21,0.2400000000000002,0.031000000000000583,4.234,4.34,4.12,0.21999999999999975,0.07000000000000028,4.3044,4.412,4.123,0.2889999999999997,0.03200000000000003,27431,102620,5907,96713,-90942
2016-10-16,4.438000000000001,4.5,4.4,0.09999999999999964,-0.040000000000000036,4.5058,4.55,4.44,0.10999999999999943,0.07999999999999918,4.4,4.44,4.35,0.09000000000000075,0.05000000000000071,4.445,4.537,4.35,0.18700000000000028,0.15800000000000036,3571,11145,979,10166,-573
2016-10-23,4.4642,4.53,4.4,0.1299999999999999,0.009999999999999787,4.5154,4.53,4.5,0.03000000000000025,0.0030000000000001137,4.4402,4.495,4.4,0.09499999999999975,0.0,4.509399999999999,4.52,4.5,0.019999999999999574,0.0030000000000001137,2008,6161,564,5597,4717
2016-10-30,4.432,4.52,4.4,0.11999999999999922,-0.11999999999999922,4.4532,4.52,4.415,0.10499999999999954,-0.10199999999999942,4.4118,4.421,4.4,0.020999999999999908,-0.020999999999999908,4.434,4.479,4.415,0.06400000000000006,-0.06099999999999994,2006,5096,349,4747,-3875
2016-11-06,4.289,4.42,4.19,0.22999999999999954,-0.22999999999999954,4.3228,4.42,4.19,0.22999999999999954,-0.22999999999999954,4.21,4.3,4.02,0.28000000000000025,-0.28000000000000025,4.267399999999999,4.42,4.02,0.40000000000000036,-0.40000000000000036,3167,9965,869,9096,9096
2016-11-13,4.10425,4.168,4.059,0.10899999999999999,-0.10899999999999999,4.10675,4.168,4.059,0.10899999999999999,-0.10899999999999999,4.0817499999999995,4.168,4.05,0.11800000000000033,-0.10899999999999999,4.0955,4.168,4.05,0.11800000000000033,-0.10899999999999999,750,1570,298,1272,2
2016-11-20,4.0655,4.17,4.02,0.15000000000000036,0.15000000000000036,4.1145,4.17,4.067,0.10299999999999976,0.10299999999999976,4.0355,4.052,4.02,0.03200000000000003,0.03000000000000025,4.0895,4.129,4.067,0.06199999999999939,0.0030000000000001137,1949,3257,1382,1875,-125
2016-11-27,4.083,4.16,4.033,0.12699999999999978,-0.12699999999999978,4.1018,4.16,4.06,0.10000000000000053,-0.10000000000000053,4.0520000000000005,4.12,4.03,0.08999999999999986,-0.08999999999999986,4.064,4.12,4.03,0.08999999999999986,-0.08999999999999986,3490,5249,988,4261,2684
2016-12-04,4.1426,4.22,4.02,0.20000000000000018,0.20000000000000018,4.1684,4.22,4.092,0.1280000000000001,0.1280000000000001,4.089,4.155,4.02,0.13500000000000068,0.03000000000000025,4.138,4.18,4.02,0.16000000000000014,0.16000000000000014,5722,14250,747,13503,13503
2016-12-11,4.1046,4.2,4.033,0.16699999999999982,-0.026999999999999247,4.176,4.2,4.128,0.07200000000000006,-0.05900000000000016,4.05,4.1,4.02,0.08000000000000007,-0.040000000000000036,4.1344,4.187,4.032,0.15500000000000025,-0.15500000000000025,3481,5554,2506,3048,-718
2016-12-18,3.97125,4.021,3.94,0.08099999999999996,-0.08099999999999996,4.00025,4.021,3.986,0.0349999999999997,-0.027000000000000135,3.956,3.99,3.94,0.050000000000000266,-0.050000000000000266,3.98425,4.0169999999999995,3.94,0.07699999999999951,-0.07699999999999951,7473,20968,729,20239,-17319
2016-12-25,4.0215,4.15,3.94,0.2100000000000004,0.06999999999999984,4.077500000000001,4.15,4.0,0.15000000000000036,0.14000000000000057,4.00375,4.105,3.94,0.16500000000000048,0.06999999999999984,4.0615000000000006,4.15,3.99,0.16000000000000014,0.16000000000000014,3233,4990,2013,2977,272
2017-01-01,4.196,4.31,4.075,0.23499999999999943,0.23499999999999943,4.227799999999999,4.31,4.1,0.20999999999999996,0.20999999999999996,4.1858,4.26,4.075,0.1849999999999996,0.1849999999999996,4.2176,4.31,4.1,0.20999999999999996,0.16000000000000014,2863,4125,802,3323,-1492
2017-01-08,4.3533333333333335,4.42,4.3,0.1200000000000001,0.1200000000000001,4.367999999999999,4.42,4.34,0.08000000000000007,0.07600000000000051,4.323333333333333,4.34,4.29,0.04999999999999982,0.04999999999999982,4.367999999999999,4.42,4.34,0.08000000000000007,0.07600000000000051,1748,2510,296,2214,72
2017-01-15,4.4004,4.4639999999999995,4.34,0.12399999999999967,0.0600000000000005,4.4302,4.47,4.398,0.07200000000000006,-0.04300000000000015,4.3964,4.4639999999999995,4.34,0.12399999999999967,0.04999999999999982,4.4264,4.47,4.391,0.07899999999999974,-0.052999999999999936,3507,7486,915,6571,5503
2017-01-22,4.5694,4.71,4.402,0.30799999999999983,0.30799999999999983,4.5794,4.71,4.409,0.30100000000000016,0.30100000000000016,4.5176,4.646,4.4,0.24599999999999955,0.1299999999999999,4.5222,4.66,4.409,0.25100000000000033,0.12100000000000044,4130,8200,1385,6815,6815
2017-01-29,4.64,4.67,4.59,0.08000000000000007,0.0600000000000005,4.6610000000000005,4.705,4.59,0.11500000000000021,0.11500000000000021,4.6224,4.65,4.582,0.0680000000000005,0.0680000000000005,4.6424,4.7,4.582,0.11800000000000033,0.11800000000000033,2934,6878,948,5930,-5930
2017-02-05,4.7896,4.855,4.666,0.18900000000000006,0.13899999999999935,4.835,4.92,4.705,0.21499999999999986,0.17499999999999982,4.7774,4.812,4.66,0.15200000000000014,0.14499999999999957,4.815,4.92,4.66,0.2599999999999998,0.21999999999999975,2525,4389,1174,3215,2
2017-02-12,4.85925,4.867,4.85,0.017000000000000348,0.006999999999999673,4.866,4.867,4.865,0.0019999999999997797,0.0,4.848,4.867,4.83,0.03699999999999992,0.006999999999999673,4.84975,4.867,4.83,0.03699999999999992,0.0,1226,2754,193,2561,-1211
2017-02-19,4.8638,4.873,4.843999999999999,0.029000000000000803,-0.0030000000000001137,4.8828,4.91,4.872,0.038000000000000256,0.03000000000000025,4.844,4.87,4.82,0.04999999999999982,0.040000000000000036,4.865,4.89,4.84,0.04999999999999982,0.009999999999999787,4782,6778,1928,4850,-482
2017-02-26,4.883,4.93,4.8,0.1299999999999999,-0.004999999999999893,4.9136,4.93,4.89,0.040000000000000036,0.020000000000000462,4.862,4.902,4.76,0.14200000000000035,0.009999999999999787,4.8992,4.918,4.875,0.04300000000000015,0.03500000000000014,1621,2603,1041,1562,-294
2017-03-05,4.86,4.93,4.8,0.1299999999999999,0.10199999999999942,4.8994,4.93,4.86,0.0699999999999994,0.0,4.8424,4.872,4.8,0.07200000000000006,0.0600000000000005,4.8928,4.93,4.86,0.0699999999999994,-0.02799999999999958,1666,3576,555,3021,-1085
2017-03-12,4.9814,5.1,4.897,0.2029999999999994,0.19299999999999962,5.0014,5.1,4.897,0.2029999999999994,0.19299999999999962,4.956,5.09,4.838,0.2519999999999998,0.19299999999999962,4.9914,5.09,4.897,0.19299999999999962,0.19299999999999962,1909,4009,231,3778,-290
2017-03-19,5.1182,5.186,5.06,0.12600000000000033,0.06599999999999984,5.1504,5.19,5.12,0.07000000000000028,0.07000000000000028,5.1094,5.172000000000001,5.06,0.11200000000000099,0.08200000000000074,5.1424,5.19,5.1,0.09000000000000075,0.09000000000000075,2059,4010,786,3224,602
2017-03-26,5.201,5.22,5.18,0.040000000000000036,-0.040000000000000036,5.218,5.23,5.18,0.05000000000000071,-0.05000000000000071,5.1922,5.216,5.16,0.05600000000000005,-0.040000000000000036,5.2012,5.23,5.17,0.0600000000000005,-0.0600000000000005,2035,2809,1248,1561,399
2017-04-02,5.0544,5.18,4.992,0.18799999999999972,-0.16000000000000014,5.064,5.18,5.02,0.16000000000000014,-0.16000000000000014,5.0165999999999995,5.13,4.935,0.19500000000000028,-0.11000000000000032,5.0326,5.15,4.985,0.16500000000000004,-0.13000000000000078,2800,4318,192,4126,-3131
2017-04-09,5.046749999999999,5.085,5.01,0.07500000000000018,0.07500000000000018,5.0555,5.1,5.01,0.08999999999999986,0.08999999999999986,5.04125,5.085,5.01,0.07500000000000018,0.07500000000000018,5.05,5.1,5.01,0.08999999999999986,0.08999999999999986,810,1976,222,1754,1754
2017-04-16,5.082,5.1,5.065,0.034999999999999254,-0.024999999999999467,5.082,5.1,5.065,0.034999999999999254,-0.024999999999999467,5.0234,5.072,4.93,0.14200000000000035,-0.08199999999999985,5.0494,5.082,4.99,0.09199999999999964,-0.09199999999999964,1386,3341,478,2863,-1748
2017-04-23,5.0184,5.05,4.94,0.10999999999999943,0.0,5.0606,5.09,5.032,0.05799999999999983,-0.009999999999999787,5.0074,5.05,4.94,0.10999999999999943,0.040000000000000036,5.036,5.053,5.005,0.04800000000000004,0.009999999999999787,980,1388,535,853,-599
2017-04-30,5.156,5.25,5.02,0.23000000000000043,0.16000000000000014,5.196,5.25,5.1,0.15000000000000036,0.15000000000000036,5.1234,5.21,5.02,0.1900000000000004,0.03000000000000025,5.1604,5.24,5.1,0.14000000000000057,0.040000000000000036,2291,5047,586,4461,-1639
2017-05-07,5.2219999999999995,5.29,5.05,0.2400000000000002,0.040000000000000036,5.255,5.29,5.215,0.07500000000000018,0.040000000000000036,5.166399999999999,5.237,5.05,0.18700000000000028,0.017000000000000348,5.226,5.25,5.175,0.07500000000000018,-0.0129999999999999,1948,3043,1264,1779,-1624
2017-05-14,5.1882,5.3,5.11,0.1899999999999995,-0.02999999999999936,5.2746,5.3,5.247000000000001,0.05299999999999905,-0.05299999999999905,5.1446,5.252999999999999,5.1,0.15299999999999958,-0.02999999999999936,5.2226,5.3,5.1,0.20000000000000018,-0.09499999999999975,4731,16057,346,15711,-11953
2017-05-21,5.1434999999999995,5.275,5.05,0.22500000000000053,0.22500000000000053,5.2585,5.282,5.232,0.04999999999999982,0.0019999999999997797,5.13625,5.275,5.05,0.22500000000000053,0.22500000000000053,5.2085,5.282,5.08,0.20199999999999996,0.20199999999999996,2336,5360,740,4620,-643
2017-05-28,5.0874,5.247000000000001,4.97,0.277000000000001,-0.277000000000001,5.1698,5.247000000000001,5.09,0.15700000000000092,-0.15700000000000092,5.018,5.1,4.94,0.15999999999999925,-0.15999999999999925,5.0764,5.152,5.01,0.14200000000000035,-0.009999999999999787,1736,3251,887,2364,1122
2017-06-04,5.081,5.12,5.03,0.08999999999999986,-0.03500000000000014,5.1176,5.16,5.065,0.09499999999999975,0.012999999999999012,5.079,5.12,5.03,0.08999999999999986,-0.03500000000000014,5.1,5.12,5.06,0.0600000000000005,0.004999999999999893,1393,2262,650,1612,875
2017-06-11,5.1086,5.15,5.05,0.10000000000000053,-0.04499999999999993,5.1142,5.15,5.06,0.09000000000000075,-0.027000000000000135,5.067,5.125,5.01,0.11500000000000021,-0.04499999999999993,5.08,5.125,5.05,0.07500000000000018,-0.03000000000000025,5535,20918,526,20392,3973
2017-06-18,5.218,5.37,5.145,0.22500000000000053,0.22500000000000053,5.2678,5.41,5.16,0.25,0.2400000000000002,5.2146,5.37,5.143,0.2270000000000003,0.22500000000000053,5.2666,5.41,5.16,0.25,0.2400000000000002,3284,11681,645,11036,123
2017-06-25,5.2894,5.365,5.22,0.14500000000000046,-0.09299999999999997,5.299,5.37,5.263,0.1070000000000002,-0.09799999999999986,5.2834,5.365,5.22,0.14500000000000046,-0.09299999999999997,5.299,5.37,5.263,0.1070000000000002,-0.09799999999999986,779,1147,320,827,-827
2017-07-02,5.2625,5.3,5.24,0.05999999999999961,-0.009999999999999787,5.29375,5.32,5.24,0.08000000000000007,0.020000000000000462,5.2375,5.26,5.2,0.05999999999999961,-0.009999999999999787,5.293,5.317,5.24,0.07699999999999996,0.017000000000000348,3549,7205,451,6754,-4632
2017-07-09,5.43075,5.49,5.31,0.1800000000000006,0.16300000000000026,5.4857499999999995,5.55,5.42,0.1299999999999999,0.052999999999999936,5.4182500000000005,5.473,5.31,0.16300000000000026,0.16300000000000026,5.45575,5.49,5.42,0.07000000000000028,0.052999999999999936,3439,9130,525,8605,-1229
2017-07-16,5.518,5.58,5.47,0.11000000000000032,0.11000000000000032,5.556,5.662000000000001,5.47,0.19200000000000106,0.19200000000000106,5.508,5.55,5.47,0.08000000000000007,0.08000000000000007,5.532,5.587999999999999,5.47,0.11799999999999944,0.11799999999999944,1665,4419,435,3984,704
2017-07-23,5.6068,5.68,5.532,0.1479999999999997,-0.11000000000000032,5.631,5.723,5.532,0.19099999999999984,-0.19099999999999984,5.5878,5.657,5.51,0.14700000000000024,-0.13200000000000056,5.6086,5.723,5.51,0.21300000000000008,-0.21300000000000008,2410,3628,772,2856,-2457
2017-07-30,5.5934,5.63,5.54,0.08999999999999986,0.017999999999998906,5.6054,5.63,5.582000000000001,0.047999999999999154,0.017999999999998906,5.5520000000000005,5.615,5.48,0.1349999999999998,-0.10200000000000031,5.566,5.615,5.53,0.08499999999999996,-0.03200000000000092,2082,6213,435,5778,5470
2017-08-06,5.5106,5.553,5.402,0.1509999999999998,-0.1429999999999998,5.5106,5.553,5.402,0.1509999999999998,-0.1429999999999998,5.4324,5.518,5.367000000000001,0.1509999999999989,-0.04299999999999926,5.4574,5.518,5.367000000000001,0.1509999999999989,-0.13299999999999912,970,2072,335,1737,-845
2017-08-13,5.3644,5.405,5.327000000000001,0.0779999999999994,-0.038000000000000256,5.375,5.405,5.35,0.055000000000000604,-0.038000000000000256,5.343999999999999,5.382999999999999,5.31,0.07299999999999951,0.0,5.3515999999999995,5.382999999999999,5.31,0.07299999999999951,0.0,951,1955,567,1388,-1388
2017-08-20,5.37,5.45,5.3,0.15000000000000036,0.07000000000000028,5.3954,5.48,5.309,0.17100000000000026,0.08700000000000063,5.354,5.45,5.29,0.16000000000000014,0.08000000000000007,5.3612,5.473,5.3,0.17300000000000004,0.10299999999999976,6740,14509,1166,13343,-1444
2017-08-27,5.656,5.705,5.6160000000000005,0.08899999999999952,-0.06500000000000039,5.68575,5.755,5.62,0.1349999999999998,0.04999999999999982,5.60775,5.64,5.57,0.0699999999999994,0.0699999999999994,5.6375,5.755,5.57,0.1849999999999996,0.1849999999999996,2449,5532,656,4876,4748
2017-09-03,5.7136,5.84,5.57,0.2699999999999996,-0.1299999999999999,5.8336,5.88,5.768,0.1120000000000001,-0.1120000000000001,5.6606,5.752999999999999,5.57,0.18299999999999894,-0.09999999999999964,5.74,5.88,5.57,0.3099999999999996,-0.3099999999999996,5297,12470,848,11622,9682
2017-09-10,5.8136,5.96,5.705,0.2549999999999999,0.21300000000000008,5.8476,5.96,5.705,0.2549999999999999,0.20700000000000074,5.7416,5.843,5.64,0.2030000000000003,0.2030000000000003,5.7726,5.93,5.678,0.2519999999999998,0.2519999999999998,2317,5813,719,5094,-1261
2017-09-17,5.8344,5.88,5.81,0.07000000000000028,-0.025000000000000355,5.8671999999999995,5.89,5.825,0.0649999999999995,0.0019999999999997797,5.8158,5.835,5.777,0.05799999999999983,-0.05799999999999983,5.8452,5.89,5.82,0.0699999999999994,0.05200000000000049,959,1434,266,1168,272
