Date,Direxion Daily 7-10 Year Treasury Bull 3X SharesEtf_Open_average,Direxion Daily 7-10 Year Treasury Bull 3X SharesEtf_Open_max,Direxion Daily 7-10 Year Treasury Bull 3X SharesEtf_Open_min,Direxion Daily 7-10 Year Treasury Bull 3X SharesEtf_Open_volatility,Direxion Daily 7-10 Year Treasury Bull 3X SharesEtf_Open_change,Direxion Daily 7-10 Year Treasury Bull 3X SharesEtf_High_average,Direxion Daily 7-10 Year Treasury Bull 3X SharesEtf_High_max,Direxion Daily 7-10 Year Treasury Bull 3X SharesEtf_High_min,Direxion Daily 7-10 Year Treasury Bull 3X SharesEtf_High_volatility,Direxion Daily 7-10 Year Treasury Bull 3X SharesEtf_High_change,Direxion Daily 7-10 Year Treasury Bull 3X SharesEtf_Low_average,Direxion Daily 7-10 Year Treasury Bull 3X SharesEtf_Low_max,Direxion Daily 7-10 Year Treasury Bull 3X SharesEtf_Low_min,Direxion Daily 7-10 Year Treasury Bull 3X SharesEtf_Low_volatility,Direxion Daily 7-10 Year Treasury Bull 3X SharesEtf_Low_change,Direxion Daily 7-10 Year Treasury Bull 3X SharesEtf_Close_average,Direxion Daily 7-10 Year Treasury Bull 3X SharesEtf_Close_max,Direxion Daily 7-10 Year Treasury Bull 3X SharesEtf_Close_min,Direxion Daily 7-10 Year Treasury Bull 3X SharesEtf_Close_volatility,Direxion Daily 7-10 Year Treasury Bull 3X SharesEtf_Close_change
2018-09-09,39.74,39.74,39.74,0.0,0.0,39.74,39.74,39.74,0.0,0.0,39.74,39.74,39.74,0.0,0.0,39.74,39.74,39.74,0.0,0.0
2018-09-16,39.11,39.11,39.11,0.0,0.0,39.4,39.4,39.4,0.0,0.0,39.11,39.11,39.11,0.0,0.0,39.4,39.4,39.4,0.0,0.0
2018-09-23,39.32,39.32,39.32,0.0,0.0,39.32,39.32,39.32,0.0,0.0,39.32,39.32,39.32,0.0,0.0,39.32,39.32,39.32,0.0,0.0
2018-09-30,38.25,38.25,38.25,0.0,0.0,38.25,38.25,38.25,0.0,0.0,38.25,38.25,38.25,0.0,0.0,38.25,38.25,38.25,0.0,0.0
2018-10-07,38.54,38.54,38.54,0.0,0.0,38.66,38.66,38.66,0.0,0.0,38.54,38.54,38.54,0.0,0.0,38.61,38.61,38.61,0.0,0.0
2018-10-14,38.16,38.16,38.16,0.0,0.0,38.16,38.16,38.16,0.0,0.0,38.16,38.16,38.16,0.0,0.0,38.16,38.16,38.16,0.0,0.0
2018-10-21,39.4,39.4,39.4,0.0,0.0,39.4,39.4,39.4,0.0,0.0,39.4,39.4,39.4,0.0,0.0,39.4,39.4,39.4,0.0,0.0
2018-10-28,38.61,38.61,38.61,0.0,0.0,38.61,38.61,38.61,0.0,0.0,38.36,38.36,38.36,0.0,0.0,38.42,38.42,38.42,0.0,0.0
2018-11-04,38.73,38.73,38.73,0.0,0.0,38.73,38.73,38.73,0.0,0.0,38.15,38.15,38.15,0.0,0.0,38.15,38.15,38.15,0.0,0.0
2018-11-11,39.29,39.29,39.29,0.0,0.0,39.56,39.56,39.56,0.0,0.0,39.29,39.29,39.29,0.0,0.0,39.56,39.56,39.56,0.0,0.0
2018-11-18,39.98,39.98,39.98,0.0,0.0,39.98,39.98,39.98,0.0,0.0,39.98,39.98,39.98,0.0,0.0,39.98,39.98,39.98,0.0,0.0
2018-11-25,40.23,40.23,40.23,0.0,0.0,40.23,40.23,40.23,0.0,0.0,40.21,40.21,40.21,0.0,0.0,40.21,40.21,40.21,0.0,0.0
2018-12-02,41.45,41.45,41.45,0.0,0.0,42.03,42.03,42.03,0.0,0.0,41.42,41.42,41.42,0.0,0.0,41.65,41.65,41.65,0.0,0.0
2018-12-09,41.41,41.41,41.41,0.0,0.0,41.87,41.87,41.87,0.0,0.0,41.41,41.41,41.41,0.0,0.0,41.63,41.63,41.63,0.0,0.0
2018-12-16,42.58,42.58,42.58,0.0,0.0,42.58,42.58,42.58,0.0,0.0,42.52,42.52,42.52,0.0,0.0,42.57,42.57,42.57,0.0,0.0
2018-12-23,42.74,42.74,42.74,0.0,0.0,43.24,43.24,43.24,0.0,0.0,42.74,42.74,42.74,0.0,0.0,43.15,43.15,43.15,0.0,0.0
2018-12-30,43.86,43.86,43.86,0.0,0.0,43.87,43.87,43.87,0.0,0.0,43.45,43.45,43.45,0.0,0.0,43.8,43.8,43.8,0.0,0.0
2019-01-06,43.05,43.05,43.05,0.0,0.0,43.7,43.7,43.7,0.0,0.0,42.98,42.98,42.98,0.0,0.0,43.55,43.55,43.55,0.0,0.0
2019-01-13,42.88,42.88,42.88,0.0,0.0,42.88,42.88,42.88,0.0,0.0,42.2,42.2,42.2,0.0,0.0,42.38,42.38,42.38,0.0,0.0
2019-01-20,42.64,42.64,42.64,0.0,0.0,42.85,42.85,42.85,0.0,0.0,42.45,42.45,42.45,0.0,0.0,42.6,42.6,42.6,0.0,0.0
2019-01-27,43.85,43.85,43.85,0.0,0.0,43.85,43.85,43.85,0.0,0.0,43.19,43.19,43.19,0.0,0.0,43.63,43.63,43.63,0.0,0.0
2019-02-03,43.89,43.89,43.89,0.0,0.0,43.89,43.89,43.89,0.0,0.0,43.89,43.89,43.89,0.0,0.0,43.89,43.89,43.89,0.0,0.0
2019-02-10,43.52,43.52,43.52,0.0,0.0,43.53,43.53,43.53,0.0,0.0,43.48,43.48,43.48,0.0,0.0,43.48,43.48,43.48,0.0,0.0
2019-02-17,43.51,43.51,43.51,0.0,0.0,44.16,44.16,44.16,0.0,0.0,43.47,43.47,43.47,0.0,0.0,44.16,44.16,44.16,0.0,0.0
2019-02-24,42.75,42.75,42.75,0.0,0.0,42.8,42.8,42.8,0.0,0.0,42.62,42.62,42.62,0.0,0.0,42.62,42.62,42.62,0.0,0.0
2019-03-03,44.39,44.39,44.39,0.0,0.0,44.39,44.39,44.39,0.0,0.0,44.15,44.15,44.15,0.0,0.0,44.15,44.15,44.15,0.0,0.0
2019-03-10,44.5,44.5,44.5,0.0,0.0,44.6,44.6,44.6,0.0,0.0,44.45,44.45,44.45,0.0,0.0,44.6,44.6,44.6,0.0,0.0
2019-03-17,46.3,46.3,46.3,0.0,0.0,46.3,46.3,46.3,0.0,0.0,45.77,45.77,45.77,0.0,0.0,45.77,45.77,45.77,0.0,0.0
2019-03-24,46.53,46.53,46.53,0.0,0.0,46.53,46.53,46.53,0.0,0.0,46.2,46.2,46.2,0.0,0.0,46.38,46.38,46.38,0.0,0.0
2019-03-31,45.5,45.5,45.5,0.0,0.0,45.5,45.5,45.5,0.0,0.0,45.03,45.03,45.03,0.0,0.0,45.22,45.22,45.22,0.0,0.0
2019-04-07,45.19,45.19,45.19,0.0,0.0,45.19,45.19,45.19,0.0,0.0,44.64,44.64,44.64,0.0,0.0,44.87,44.87,44.87,0.0,0.0
2019-04-14,44.36,44.36,44.36,0.0,0.0,44.65,44.65,44.65,0.0,0.0,44.36,44.36,44.36,0.0,0.0,44.65,44.65,44.65,0.0,0.0
2019-04-21,45.74,45.74,45.74,0.0,0.0,45.74,45.74,45.74,0.0,0.0,45.2,45.2,45.2,0.0,0.0,45.3,45.3,45.3,0.0,0.0
2019-04-28,45.07,45.07,45.07,0.0,0.0,45.08,45.08,45.08,0.0,0.0,45.07,45.07,45.07,0.0,0.0,45.08,45.08,45.08,0.0,0.0
2019-05-05,46.02,46.02,46.02,0.0,0.0,46.02,46.02,46.02,0.0,0.0,45.59,45.59,45.59,0.0,0.0,45.83,45.83,45.83,0.0,0.0
2019-05-12,46.37,46.37,46.37,0.0,0.0,46.87,46.87,46.87,0.0,0.0,46.37,46.37,46.37,0.0,0.0,46.68,46.68,46.68,0.0,0.0
2019-05-19,47.77,47.77,47.77,0.0,0.0,47.77,47.77,47.77,0.0,0.0,47.37,47.37,47.37,0.0,0.0,47.37,47.37,47.37,0.0,0.0
2019-05-26,49.15,49.15,49.15,0.0,0.0,49.69,49.69,49.69,0.0,0.0,48.89,48.89,48.89,0.0,0.0,49.59,49.59,49.59,0.0,0.0
2019-06-02,50.16,50.16,50.16,0.0,0.0,50.49,50.49,50.49,0.0,0.0,49.78,49.78,49.78,0.0,0.0,49.95,49.95,49.95,0.0,0.0
2019-06-09,49.85,49.85,49.85,0.0,0.0,50.27,50.27,50.27,0.0,0.0,49.85,49.85,49.85,0.0,0.0,50.11,50.11,50.11,0.0,0.0
2019-06-16,49.73,49.73,49.73,0.0,0.0,50.46,50.46,50.46,0.0,0.0,49.73,49.73,49.73,0.0,0.0,50.2,50.2,50.2,0.0,0.0
2019-06-23,50.66,50.66,50.66,0.0,0.0,51.0,51.0,51.0,0.0,0.0,50.55,50.55,50.55,0.0,0.0,50.77,50.77,50.77,0.0,0.0
2019-06-30,50.71,50.71,50.71,0.0,0.0,50.71,50.71,50.71,0.0,0.0,50.24,50.24,50.24,0.0,0.0,50.33,50.33,50.33,0.0,0.0
2019-07-07,49.69,49.69,49.69,0.0,0.0,49.69,49.69,49.69,0.0,0.0,49.58,49.58,49.58,0.0,0.0,49.6,49.6,49.6,0.0,0.0
2019-07-14,50.42,50.42,50.42,0.0,0.0,50.52,50.52,50.52,0.0,0.0,50.17,50.17,50.17,0.0,0.0,50.17,50.17,50.17,0.0,0.0
2019-07-21,49.5,49.5,49.5,0.0,0.0,50.11,50.11,50.11,0.0,0.0,49.5,49.5,49.5,0.0,0.0,49.94,49.94,49.94,0.0,0.0
2019-07-28,52.04,52.04,52.04,0.0,0.0,52.46,52.46,52.46,0.0,0.0,52.04,52.04,52.04,0.0,0.0,52.44,52.44,52.44,0.0,0.0
2019-08-04,54.52,54.52,54.52,0.0,0.0,54.56,54.56,54.56,0.0,0.0,54.09,54.09,54.09,0.0,0.0,54.14,54.14,54.14,0.0,0.0
2019-08-11,56.09,56.09,56.09,0.0,0.0,56.19,56.19,56.19,0.0,0.0,55.27,55.27,55.27,0.0,0.0,55.96,55.96,55.96,0.0,0.0
2019-08-18,55.12,55.12,55.12,0.0,0.0,56.37,56.37,56.37,0.0,0.0,55.06,55.06,55.06,0.0,0.0,56.3,56.3,56.3,0.0,0.0
2019-08-25,56.18,56.18,56.18,0.0,0.0,56.55,56.55,56.55,0.0,0.0,56.15,56.15,56.15,0.0,0.0,56.54,56.54,56.54,0.0,0.0
2019-09-01,55.57,55.57,55.57,0.0,0.0,55.93,55.93,55.93,0.0,0.0,55.57,55.57,55.57,0.0,0.0,55.8,55.8,55.8,0.0,0.0
2019-09-08,52.33,52.33,52.33,0.0,0.0,52.4,52.4,52.4,0.0,0.0,51.41,51.41,51.41,0.0,0.0,51.41,51.41,51.41,0.0,0.0
2019-09-15,52.81,52.81,52.81,0.0,0.0,53.51,53.51,53.51,0.0,0.0,52.76,52.76,52.76,0.0,0.0,53.51,53.51,53.51,0.0,0.0
2019-09-22,53.84,53.84,53.84,0.0,0.0,53.9,53.9,53.9,0.0,0.0,53.81,53.81,53.81,0.0,0.0,53.9,53.9,53.9,0.0,0.0
2019-09-29,55.87,55.87,55.87,0.0,0.0,56.17,56.17,56.17,0.0,0.0,55.82,55.82,55.82,0.0,0.0,56.17,56.17,56.17,0.0,0.0
2019-10-06,53.55,53.55,53.55,0.0,0.0,53.67,53.67,53.67,0.0,0.0,53.02,53.02,53.02,0.0,0.0,53.3,53.3,53.3,0.0,0.0
2019-10-13,53.32,53.32,53.32,0.0,0.0,53.45,53.45,53.45,0.0,0.0,53.27,53.27,53.27,0.0,0.0,53.39,53.39,53.39,0.0,0.0
2019-10-20,53.19,53.19,53.19,0.0,0.0,53.19,53.19,53.19,0.0,0.0,52.64,52.64,52.64,0.0,0.0,52.64,52.64,52.64,0.0,0.0
2019-10-27,53.72,53.72,53.72,0.0,0.0,53.78,53.78,53.78,0.0,0.0,53.37,53.37,53.37,0.0,0.0,53.66,53.66,53.66,0.0,0.0
2019-11-03,51.19,51.19,51.19,0.0,0.0,51.56,51.56,51.56,0.0,0.0,51.07,51.07,51.07,0.0,0.0,51.07,51.07,51.07,0.0,0.0
2019-11-10,52.06,52.06,52.06,0.0,0.0,52.27,52.27,52.27,0.0,0.0,52.06,52.06,52.06,0.0,0.0,52.09,52.09,52.09,0.0,0.0
2019-11-17,53.0,53.0,53.0,0.0,0.0,53.58,53.58,53.58,0.0,0.0,52.92,52.92,52.92,0.0,0.0,53.05,53.05,53.05,0.0,0.0
2019-11-24,52.86,52.86,52.86,0.0,0.0,52.86,52.86,52.86,0.0,0.0,52.66,52.66,52.66,0.0,0.0,52.66,52.66,52.66,0.0,0.0
2019-12-01,51.91,51.91,51.91,0.0,0.0,52.09,52.09,52.09,0.0,0.0,51.89,51.89,51.89,0.0,0.0,51.98,51.98,51.98,0.0,0.0
2019-12-08,51.74,51.74,51.74,0.0,0.0,52.25,52.25,52.25,0.0,0.0,51.74,51.74,51.74,0.0,0.0,52.07,52.07,52.07,0.0,0.0
2019-12-15,51.0,51.0,51.0,0.0,0.0,51.29,51.29,51.29,0.0,0.0,51.0,51.0,51.0,0.0,0.0,51.11,51.11,51.11,0.0,0.0
2019-12-22,51.6,51.6,51.6,0.0,0.0,51.6,51.6,51.6,0.0,0.0,51.55,51.55,51.55,0.0,0.0,51.6,51.6,51.6,0.0,0.0
2019-12-29,52.03,52.03,52.03,0.0,0.0,52.72,52.72,52.72,0.0,0.0,52.03,52.03,52.03,0.0,0.0,52.64,52.64,52.64,0.0,0.0
