Date,First Trust Nasdaq Transport_Open_average,First Trust Nasdaq Transport_Open_max,First Trust Nasdaq Transport_Open_min,First Trust Nasdaq Transport_Open_volatility,First Trust Nasdaq Transport_Open_change,First Trust Nasdaq Transport_High_average,First Trust Nasdaq Transport_High_max,First Trust Nasdaq Transport_High_min,First Trust Nasdaq Transport_High_volatility,First Trust Nasdaq Transport_High_change,First Trust Nasdaq Transport_Low_average,First Trust Nasdaq Transport_Low_max,First Trust Nasdaq Transport_Low_min,First Trust Nasdaq Transport_Low_volatility,First Trust Nasdaq Transport_Low_change,First Trust Nasdaq Transport_Close_average,First Trust Nasdaq Transport_Close_max,First Trust Nasdaq Transport_Close_min,First Trust Nasdaq Transport_Close_volatility,First Trust Nasdaq Transport_Close_change
2018-04-01,24.8,24.8,24.8,0.0,0.0,24.81,24.81,24.81,0.0,0.0,24.8,24.8,24.8,0.0,0.0,24.8,24.8,24.8,0.0,0.0
2018-04-08,25.21,25.21,25.21,0.0,0.0,25.21,25.21,25.21,0.0,0.0,25.21,25.21,25.21,0.0,0.0,25.21,25.21,25.21,0.0,0.0
2018-04-15,25.28,25.28,25.28,0.0,0.0,25.28,25.28,25.28,0.0,0.0,25.28,25.28,25.28,0.0,0.0,25.28,25.28,25.28,0.0,0.0
2018-04-22,24.69,24.69,24.69,0.0,0.0,24.69,24.69,24.69,0.0,0.0,24.69,24.69,24.69,0.0,0.0,24.69,24.69,24.69,0.0,0.0
2018-04-29,24.2,24.2,24.2,0.0,0.0,24.24,24.24,24.24,0.0,0.0,24.2,24.2,24.2,0.0,0.0,24.24,24.24,24.24,0.0,0.0
2018-05-06,24.9,24.9,24.9,0.0,0.0,24.9,24.9,24.9,0.0,0.0,24.9,24.9,24.9,0.0,0.0,24.9,24.9,24.9,0.0,0.0
2018-05-13,25.36,25.36,25.36,0.0,0.0,25.36,25.36,25.36,0.0,0.0,25.36,25.36,25.36,0.0,0.0,25.36,25.36,25.36,0.0,0.0
2018-05-20,25.39,25.39,25.39,0.0,0.0,25.39,25.39,25.39,0.0,0.0,25.37,25.37,25.37,0.0,0.0,25.37,25.37,25.37,0.0,0.0
2018-05-27,24.88,24.88,24.88,0.0,0.0,24.88,24.88,24.88,0.0,0.0,24.88,24.88,24.88,0.0,0.0,24.88,24.88,24.88,0.0,0.0
2018-06-03,25.93,25.93,25.93,0.0,0.0,25.93,25.93,25.93,0.0,0.0,25.93,25.93,25.93,0.0,0.0,25.93,25.93,25.93,0.0,0.0
2018-06-10,25.98,25.98,25.98,0.0,0.0,25.98,25.98,25.98,0.0,0.0,25.98,25.98,25.98,0.0,0.0,25.98,25.98,25.98,0.0,0.0
2018-06-17,24.86,24.86,24.86,0.0,0.0,24.86,24.86,24.86,0.0,0.0,24.86,24.86,24.86,0.0,0.0,24.86,24.86,24.86,0.0,0.0
2018-06-24,24.21,24.21,24.21,0.0,0.0,24.21,24.21,24.21,0.0,0.0,24.21,24.21,24.21,0.0,0.0,24.21,24.21,24.21,0.0,0.0
2018-07-01,24.45,24.45,24.45,0.0,0.0,24.45,24.45,24.45,0.0,0.0,24.45,24.45,24.45,0.0,0.0,24.45,24.45,24.45,0.0,0.0
2018-07-08,24.99,24.99,24.99,0.0,0.0,24.99,24.99,24.99,0.0,0.0,24.99,24.99,24.99,0.0,0.0,24.99,24.99,24.99,0.0,0.0
2018-07-15,25.02,25.02,25.02,0.0,0.0,25.02,25.02,25.02,0.0,0.0,24.96,24.96,24.96,0.0,0.0,24.96,24.96,24.96,0.0,0.0
2018-07-22,25.18,25.18,25.18,0.0,0.0,25.18,25.18,25.18,0.0,0.0,25.16,25.16,25.16,0.0,0.0,25.16,25.16,25.16,0.0,0.0
2018-07-29,25.56,25.56,25.56,0.0,0.0,25.57,25.57,25.57,0.0,0.0,25.53,25.53,25.53,0.0,0.0,25.55,25.55,25.55,0.0,0.0
2018-08-05,25.66,25.66,25.66,0.0,0.0,25.66,25.66,25.66,0.0,0.0,25.52,25.52,25.52,0.0,0.0,25.52,25.52,25.52,0.0,0.0
2018-08-12,25.64,25.64,25.64,0.0,0.0,25.64,25.64,25.64,0.0,0.0,25.64,25.64,25.64,0.0,0.0,25.64,25.64,25.64,0.0,0.0
2018-08-19,25.5,25.5,25.5,0.0,0.0,25.5,25.5,25.5,0.0,0.0,25.5,25.5,25.5,0.0,0.0,25.5,25.5,25.5,0.0,0.0
2018-08-26,25.32,25.32,25.32,0.0,0.0,25.32,25.32,25.32,0.0,0.0,25.32,25.32,25.32,0.0,0.0,25.32,25.32,25.32,0.0,0.0
2018-09-02,25.63,25.63,25.63,0.0,0.0,25.8,25.8,25.8,0.0,0.0,25.63,25.63,25.63,0.0,0.0,25.8,25.8,25.8,0.0,0.0
2018-09-09,25.78,25.78,25.78,0.0,0.0,25.78,25.78,25.78,0.0,0.0,25.78,25.78,25.78,0.0,0.0,25.78,25.78,25.78,0.0,0.0
2018-09-16,25.63,25.63,25.63,0.0,0.0,25.63,25.63,25.63,0.0,0.0,25.58,25.58,25.58,0.0,0.0,25.58,25.58,25.58,0.0,0.0
2018-09-23,25.53,25.53,25.53,0.0,0.0,25.53,25.53,25.53,0.0,0.0,25.53,25.53,25.53,0.0,0.0,25.53,25.53,25.53,0.0,0.0
2018-09-30,24.63,24.63,24.63,0.0,0.0,24.63,24.63,24.63,0.0,0.0,24.63,24.63,24.63,0.0,0.0,24.63,24.63,24.63,0.0,0.0
2018-10-07,23.47,23.47,23.47,0.0,0.0,23.47,23.47,23.47,0.0,0.0,23.47,23.47,23.47,0.0,0.0,23.47,23.47,23.47,0.0,0.0
2018-10-14,23.48,23.48,23.48,0.0,0.0,23.6,23.6,23.6,0.0,0.0,23.48,23.48,23.48,0.0,0.0,23.6,23.6,23.6,0.0,0.0
2018-10-21,23.26,23.26,23.26,0.0,0.0,23.26,23.26,23.26,0.0,0.0,23.26,23.26,23.26,0.0,0.0,23.26,23.26,23.26,0.0,0.0
2018-10-28,24.13,24.13,24.13,0.0,0.0,24.13,24.13,24.13,0.0,0.0,24.13,24.13,24.13,0.0,0.0,24.13,24.13,24.13,0.0,0.0
2018-11-04,24.26,24.26,24.26,0.0,0.0,24.26,24.26,24.26,0.0,0.0,24.26,24.26,24.26,0.0,0.0,24.26,24.26,24.26,0.0,0.0
2018-11-11,24.36,24.36,24.36,0.0,0.0,24.36,24.36,24.36,0.0,0.0,24.36,24.36,24.36,0.0,0.0,24.36,24.36,24.36,0.0,0.0
2018-11-18,23.77,23.77,23.77,0.0,0.0,23.77,23.77,23.77,0.0,0.0,23.77,23.77,23.77,0.0,0.0,23.77,23.77,23.77,0.0,0.0
2018-11-25,25.22,25.22,25.22,0.0,0.0,25.22,25.22,25.22,0.0,0.0,25.22,25.22,25.22,0.0,0.0,25.22,25.22,25.22,0.0,0.0
2018-12-02,23.53,23.53,23.53,0.0,0.0,23.53,23.53,23.53,0.0,0.0,23.53,23.53,23.53,0.0,0.0,23.53,23.53,23.53,0.0,0.0
2018-12-09,22.4,22.4,22.4,0.0,0.0,22.54,22.54,22.54,0.0,0.0,22.33,22.33,22.33,0.0,0.0,22.54,22.54,22.54,0.0,0.0
2018-12-16,21.0,21.0,21.0,0.0,0.0,21.0,21.0,21.0,0.0,0.0,21.0,21.0,21.0,0.0,0.0,21.0,21.0,21.0,0.0,0.0
2018-12-23,21.56,21.56,21.56,0.0,0.0,21.64,21.64,21.64,0.0,0.0,21.49,21.49,21.49,0.0,0.0,21.64,21.64,21.64,0.0,0.0
2018-12-30,21.72,21.72,21.72,0.0,0.0,22.11,22.11,22.11,0.0,0.0,21.72,21.72,21.72,0.0,0.0,22.1,22.1,22.1,0.0,0.0
2019-01-06,22.72,22.72,22.72,0.0,0.0,22.73,22.73,22.73,0.0,0.0,22.72,22.72,22.72,0.0,0.0,22.73,22.73,22.73,0.0,0.0
2019-01-13,22.89,22.89,22.89,0.0,0.0,22.89,22.89,22.89,0.0,0.0,22.89,22.89,22.89,0.0,0.0,22.89,22.89,22.89,0.0,0.0
2019-01-20,23.15,23.15,23.15,0.0,0.0,23.15,23.15,23.15,0.0,0.0,23.15,23.15,23.15,0.0,0.0,23.15,23.15,23.15,0.0,0.0
2019-01-27,23.8,23.8,23.8,0.0,0.0,23.88,23.88,23.88,0.0,0.0,23.8,23.8,23.8,0.0,0.0,23.88,23.88,23.88,0.0,0.0
2019-02-03,23.56,23.56,23.56,0.0,0.0,23.56,23.56,23.56,0.0,0.0,23.56,23.56,23.56,0.0,0.0,23.56,23.56,23.56,0.0,0.0
2019-02-10,24.34,24.34,24.34,0.0,0.0,24.34,24.34,24.34,0.0,0.0,24.34,24.34,24.34,0.0,0.0,24.34,24.34,24.34,0.0,0.0
2019-02-17,24.39,24.39,24.39,0.0,0.0,24.39,24.39,24.39,0.0,0.0,24.39,24.39,24.39,0.0,0.0,24.39,24.39,24.39,0.0,0.0
2019-02-24,23.95,23.95,23.95,0.0,0.0,23.95,23.95,23.95,0.0,0.0,23.95,23.95,23.95,0.0,0.0,23.95,23.95,23.95,0.0,0.0
2019-03-03,22.88,22.88,22.88,0.0,0.0,22.94,22.94,22.94,0.0,0.0,22.88,22.88,22.88,0.0,0.0,22.94,22.94,22.94,0.0,0.0
2019-03-10,23.38,23.38,23.38,0.0,0.0,23.38,23.38,23.38,0.0,0.0,23.38,23.38,23.38,0.0,0.0,23.38,23.38,23.38,0.0,0.0
2019-03-17,23.01,23.01,23.01,0.0,0.0,23.12,23.12,23.12,0.0,0.0,22.81,22.81,22.81,0.0,0.0,23.12,23.12,23.12,0.0,0.0
2019-03-24,23.59,23.59,23.59,0.0,0.0,23.78,23.78,23.78,0.0,0.0,23.59,23.59,23.59,0.0,0.0,23.78,23.78,23.78,0.0,0.0
2019-03-31,24.14,24.14,24.14,0.0,0.0,24.14,24.14,24.14,0.0,0.0,24.0,24.0,24.0,0.0,0.0,24.0,24.0,24.0,0.0,0.0
2019-04-07,24.51,24.51,24.51,0.0,0.0,24.85,24.85,24.85,0.0,0.0,24.41,24.41,24.41,0.0,0.0,24.85,24.85,24.85,0.0,0.0
2019-04-14,24.65,24.65,24.65,0.0,0.0,24.65,24.65,24.65,0.0,0.0,24.65,24.65,24.65,0.0,0.0,24.65,24.65,24.65,0.0,0.0
2019-04-21,24.58,24.58,24.58,0.0,0.0,24.6,24.6,24.6,0.0,0.0,24.58,24.58,24.58,0.0,0.0,24.6,24.6,24.6,0.0,0.0
2019-04-28,24.42,24.42,24.42,0.0,0.0,24.42,24.42,24.42,0.0,0.0,24.42,24.42,24.42,0.0,0.0,24.42,24.42,24.42,0.0,0.0
2019-05-05,23.14,23.14,23.14,0.0,0.0,23.14,23.14,23.14,0.0,0.0,23.09,23.09,23.09,0.0,0.0,23.09,23.09,23.09,0.0,0.0
2019-05-12,23.36,23.36,23.36,0.0,0.0,23.36,23.36,23.36,0.0,0.0,23.36,23.36,23.36,0.0,0.0,23.36,23.36,23.36,0.0,0.0
2019-05-19,22.72,22.72,22.72,0.0,0.0,22.72,22.72,22.72,0.0,0.0,22.72,22.72,22.72,0.0,0.0,22.72,22.72,22.72,0.0,0.0
2019-05-26,22.07,22.07,22.07,0.0,0.0,22.07,22.07,22.07,0.0,0.0,22.07,22.07,22.07,0.0,0.0,22.07,22.07,22.07,0.0,0.0
2019-06-02,23.39,23.39,23.39,0.0,0.0,23.4,23.4,23.4,0.0,0.0,23.38,23.38,23.38,0.0,0.0,23.38,23.38,23.38,0.0,0.0
2019-06-09,23.41,23.41,23.41,0.0,0.0,23.41,23.41,23.41,0.0,0.0,23.41,23.41,23.41,0.0,0.0,23.41,23.41,23.41,0.0,0.0
2019-06-16,23.47,23.47,23.47,0.0,0.0,23.47,23.47,23.47,0.0,0.0,23.45,23.45,23.45,0.0,0.0,23.45,23.45,23.45,0.0,0.0
2019-06-23,24.08,24.08,24.08,0.0,0.0,24.08,24.08,24.08,0.0,0.0,23.97,23.97,23.97,0.0,0.0,23.97,23.97,23.97,0.0,0.0
2019-06-30,24.0,24.0,24.0,0.0,0.0,24.0,24.0,24.0,0.0,0.0,23.93,23.93,23.93,0.0,0.0,23.93,23.93,23.93,0.0,0.0
2019-07-07,24.18,24.18,24.18,0.0,0.0,24.24,24.24,24.24,0.0,0.0,24.18,24.18,24.18,0.0,0.0,24.24,24.24,24.24,0.0,0.0
2019-07-14,24.15,24.15,24.15,0.0,0.0,24.21,24.21,24.21,0.0,0.0,24.15,24.15,24.15,0.0,0.0,24.21,24.21,24.21,0.0,0.0
2019-07-21,24.16,24.16,24.16,0.0,0.0,24.16,24.16,24.16,0.0,0.0,24.08,24.08,24.08,0.0,0.0,24.11,24.11,24.11,0.0,0.0
2019-07-28,22.47,22.47,22.47,0.0,0.0,22.54,22.54,22.54,0.0,0.0,22.47,22.47,22.47,0.0,0.0,22.53,22.53,22.53,0.0,0.0
2019-08-04,22.63,22.63,22.63,0.0,0.0,22.63,22.63,22.63,0.0,0.0,22.63,22.63,22.63,0.0,0.0,22.63,22.63,22.63,0.0,0.0
2019-08-11,22.51,22.51,22.51,0.0,0.0,22.51,22.51,22.51,0.0,0.0,22.51,22.51,22.51,0.0,0.0,22.51,22.51,22.51,0.0,0.0
2019-08-18,21.74,21.74,21.74,0.0,0.0,21.74,21.74,21.74,0.0,0.0,21.74,21.74,21.74,0.0,0.0,21.74,21.74,21.74,0.0,0.0
2019-08-25,22.61,22.61,22.61,0.0,0.0,22.61,22.61,22.61,0.0,0.0,22.61,22.61,22.61,0.0,0.0,22.61,22.61,22.61,0.0,0.0
2019-09-01,23.41,23.41,23.41,0.0,0.0,23.44,23.44,23.44,0.0,0.0,23.41,23.41,23.41,0.0,0.0,23.44,23.44,23.44,0.0,0.0
2019-09-08,23.82,23.82,23.82,0.0,0.0,23.9,23.9,23.9,0.0,0.0,23.82,23.82,23.82,0.0,0.0,23.9,23.9,23.9,0.0,0.0
2019-09-15,23.28,23.28,23.28,0.0,0.0,23.31,23.31,23.31,0.0,0.0,23.28,23.28,23.28,0.0,0.0,23.31,23.31,23.31,0.0,0.0
2019-09-22,23.08,23.08,23.08,0.0,0.0,23.08,23.08,23.08,0.0,0.0,23.08,23.08,23.08,0.0,0.0,23.08,23.08,23.08,0.0,0.0
2019-09-29,22.17,22.17,22.17,0.0,0.0,22.17,22.17,22.17,0.0,0.0,22.17,22.17,22.17,0.0,0.0,22.17,22.17,22.17,0.0,0.0
2019-10-06,22.94,22.94,22.94,0.0,0.0,22.94,22.94,22.94,0.0,0.0,22.93,22.93,22.93,0.0,0.0,22.93,22.93,22.93,0.0,0.0
2019-10-13,23.78,23.78,23.78,0.0,0.0,23.83,23.83,23.83,0.0,0.0,23.78,23.78,23.78,0.0,0.0,23.78,23.78,23.78,0.0,0.0
2019-10-20,24.49,24.49,24.49,0.0,0.0,24.49,24.49,24.49,0.0,0.0,24.49,24.49,24.49,0.0,0.0,24.49,24.49,24.49,0.0,0.0
2019-10-27,24.64,24.64,24.64,0.0,0.0,24.64,24.64,24.64,0.0,0.0,24.64,24.64,24.64,0.0,0.0,24.64,24.64,24.64,0.0,0.0
2019-11-03,25.07,25.07,25.07,0.0,0.0,25.07,25.07,25.07,0.0,0.0,25.07,25.07,25.07,0.0,0.0,25.07,25.07,25.07,0.0,0.0
2019-11-10,24.63,24.63,24.63,0.0,0.0,24.63,24.63,24.63,0.0,0.0,24.63,24.63,24.63,0.0,0.0,24.63,24.63,24.63,0.0,0.0
2019-11-17,24.31,24.31,24.31,0.0,0.0,24.31,24.31,24.31,0.0,0.0,24.18,24.18,24.18,0.0,0.0,24.18,24.18,24.18,0.0,0.0
2019-11-24,24.7,24.7,24.7,0.0,0.0,24.78,24.78,24.78,0.0,0.0,24.7,24.7,24.7,0.0,0.0,24.78,24.78,24.78,0.0,0.0
2019-12-01,24.28,24.28,24.28,0.0,0.0,24.3,24.3,24.3,0.0,0.0,24.28,24.28,24.28,0.0,0.0,24.3,24.3,24.3,0.0,0.0
2019-12-08,24.61,24.61,24.61,0.0,0.0,24.61,24.61,24.61,0.0,0.0,24.57,24.57,24.57,0.0,0.0,24.57,24.57,24.57,0.0,0.0
2019-12-15,24.57,24.57,24.57,0.0,0.0,24.57,24.57,24.57,0.0,0.0,24.54,24.54,24.54,0.0,0.0,24.54,24.54,24.54,0.0,0.0
2019-12-22,24.51,24.51,24.51,0.0,0.0,24.62,24.62,24.62,0.0,0.0,24.51,24.51,24.51,0.0,0.0,24.62,24.62,24.62,0.0,0.0
2019-12-29,24.32,24.32,24.32,0.0,0.0,24.32,24.32,24.32,0.0,0.0,24.31,24.31,24.31,0.0,0.0,24.31,24.31,24.31,0.0,0.0
