Date,CRZO_Open_average,CRZO_Open_max,CRZO_Open_min,CRZO_Open_volatility,CRZO_Open_change,CRZO_High_average,CRZO_High_max,CRZO_High_min,CRZO_High_volatility,CRZO_High_change,CRZO_Low_average,CRZO_Low_max,CRZO_Low_min,CRZO_Low_volatility,CRZO_Low_change,CRZO_Close_average,CRZO_Close_max,CRZO_Close_min,CRZO_Close_volatility,CRZO_Close_change,CRZO_Volume_average,CRZO_Volume_max,CRZO_Volume_min,CRZO_Volume_volatility,CRZO_Volume_change
2016-01-03,25.990000000000002,29.37,22.54,6.830000000000002,-5.970000000000002,26.628333333333334,29.89,24.08,5.810000000000002,-5.810000000000002,24.321666666666665,28.06,21.47,6.59,-5.68,25.175,29.07,22.15,6.920000000000002,-6.420000000000002,3101307,4218834,1959975,2258859,484702
2016-01-10,21.8825,23.29,20.21,3.0799999999999983,-3.0799999999999983,22.4625,23.65,21.18,2.469999999999999,-2.469999999999999,20.545,20.96,19.57,1.3900000000000006,-1.3900000000000006,21.465,21.87,21.08,0.7900000000000027,-0.6700000000000017,2330505,3127536,1923622,1203914,858511
2016-01-17,20.53,23.04,17.85,5.189999999999998,1.2600000000000016,22.396,25.59,18.83,6.760000000000002,1.879999999999999,18.922,21.89,16.1,5.789999999999999,2.8000000000000007,20.576,23.06,18.43,4.629999999999999,2.460000000000001,3753721,4562478,2224929,2337549,-1219775
2016-01-24,23.934,26.26,21.55,4.710000000000001,4.710000000000001,25.416,27.4,22.75,4.649999999999999,4.649999999999999,23.51,25.53,21.07,4.460000000000001,4.460000000000001,24.936,27.13,22.34,4.789999999999999,4.580000000000002,2689292,3047149,2062632,984517,875277
2016-01-31,26.512,27.46,25.23,2.2300000000000004,1.0799999999999983,27.51,28.87,26.44,2.4299999999999997,0.5,25.566,27.2,24.44,2.759999999999998,0.3200000000000003,26.934,27.97,25.55,2.419999999999998,0.9800000000000004,2830061,3550105,2416613,1133492,-1033812
2016-02-07,24.785,26.05,23.97,2.080000000000002,-2.080000000000002,25.145,26.26,24.16,2.1000000000000014,-1.7600000000000016,23.0675,24.35,21.38,2.9700000000000024,-1.9500000000000028,24.05,25.0,23.04,1.9600000000000009,-1.7399999999999984,3165292,5005182,2188915,2816267,414366
2016-02-14,23.068,24.31,21.8,2.509999999999998,-1.5599999999999987,23.712,24.62,21.82,2.8000000000000007,-0.38000000000000256,21.86,22.54,20.34,2.1999999999999993,-0.10999999999999943,22.524,24.07,21.48,2.59,-0.2699999999999996,2570995,2947558,2050973,896585,896585
2016-02-21,21.545,22.85,20.15,2.700000000000003,-1.1700000000000017,22.443333333333335,24.01,21.52,2.490000000000002,-1.5400000000000027,20.58,21.51,19.45,2.0600000000000023,-0.19000000000000128,21.253333333333334,21.51,20.57,0.9400000000000013,0.3999999999999986,3930820,6531876,2398605,4133271,-4133271
2016-02-28,23.948,26.57,21.33,5.240000000000002,4.710000000000001,25.776,28.33,22.05,6.279999999999998,6.279999999999998,23.082,25.82,20.56,5.260000000000002,5.260000000000002,25.176000000000002,28.29,21.55,6.739999999999998,6.739999999999998,3979589,5328150,2829740,2498410,2498410
2016-03-06,26.644,27.39,25.79,1.6000000000000014,-0.28000000000000114,27.728,29.49,25.97,3.5199999999999996,0.1700000000000017,25.322,27.03,24.18,2.8500000000000014,2.150000000000002,26.594,28.43,24.7,3.7300000000000004,3.2300000000000004,3079732,4633484,2105510,2527974,-2527974
2016-03-13,29.588,31.64,27.43,4.210000000000001,3.080000000000002,30.734,32.45,27.76,4.690000000000001,3.8299999999999983,28.74,30.12,26.32,3.8000000000000007,3.8000000000000007,30.248,31.48,27.65,3.830000000000002,3.830000000000002,2261545,2826098,1782496,1043602,22451
