Date,VelocityShares 3x Long Gold linked to SP GSCI Gold_etf_Open_average,VelocityShares 3x Long Gold linked to SP GSCI Gold_etf_Open_max,VelocityShares 3x Long Gold linked to SP GSCI Gold_etf_Open_min,VelocityShares 3x Long Gold linked to SP GSCI Gold_etf_Open_volatility,VelocityShares 3x Long Gold linked to SP GSCI Gold_etf_Open_change,VelocityShares 3x Long Gold linked to SP GSCI Gold_etf_High_average,VelocityShares 3x Long Gold linked to SP GSCI Gold_etf_High_max,VelocityShares 3x Long Gold linked to SP GSCI Gold_etf_High_min,VelocityShares 3x Long Gold linked to SP GSCI Gold_etf_High_volatility,VelocityShares 3x Long Gold linked to SP GSCI Gold_etf_High_change,VelocityShares 3x Long Gold linked to SP GSCI Gold_etf_Low_average,VelocityShares 3x Long Gold linked to SP GSCI Gold_etf_Low_max,VelocityShares 3x Long Gold linked to SP GSCI Gold_etf_Low_min,VelocityShares 3x Long Gold linked to SP GSCI Gold_etf_Low_volatility,VelocityShares 3x Long Gold linked to SP GSCI Gold_etf_Low_change,VelocityShares 3x Long Gold linked to SP GSCI Gold_etf_Close_average,VelocityShares 3x Long Gold linked to SP GSCI Gold_etf_Close_max,VelocityShares 3x Long Gold linked to SP GSCI Gold_etf_Close_min,VelocityShares 3x Long Gold linked to SP GSCI Gold_etf_Close_volatility,VelocityShares 3x Long Gold linked to SP GSCI Gold_etf_Close_change
2018-04-08,117.2,117.2,117.2,0.0,0.0,119.1,119.1,119.1,0.0,0.0,117.0,117.0,117.0,0.0,0.0,118.4,118.4,118.4,0.0,0.0
2018-04-15,116.0,116.0,116.0,0.0,0.0,116.7,116.7,116.7,0.0,0.0,115.53,115.53,115.53,0.0,0.0,115.6,115.6,115.6,0.0,0.0
2018-04-22,111.6,111.6,111.6,0.0,0.0,112.8,112.8,112.8,0.0,0.0,111.5,111.5,111.5,0.0,0.0,112.4,112.4,112.4,0.0,0.0
2018-04-29,108.7,108.7,108.7,0.0,0.0,110.0,110.0,110.0,0.0,0.0,108.33,108.33,108.33,0.0,0.0,109.9,109.9,109.9,0.0,0.0
2018-05-06,112.3,112.3,112.3,0.0,0.0,112.5,112.5,112.5,0.0,0.0,110.7,110.7,110.7,0.0,0.0,110.9,110.9,110.9,0.0,0.0
2018-05-13,102.9,102.9,102.9,0.0,0.0,104.3,104.3,104.3,0.0,0.0,102.8,102.8,102.8,0.0,0.0,103.8,103.8,103.8,0.0,0.0
2018-05-20,106.9,106.9,106.9,0.0,0.0,106.91,106.91,106.91,0.0,0.0,105.7,105.7,105.7,0.0,0.0,105.7,105.7,105.7,0.0,0.0
2018-05-27,103.9,103.9,103.9,0.0,0.0,105.16,105.16,105.16,0.0,0.0,103.6,103.6,103.6,0.0,0.0,103.7,103.7,103.7,0.0,0.0
2018-06-03,105.2,105.2,105.2,0.0,0.0,105.3,105.3,105.3,0.0,0.0,104.76,104.76,104.76,0.0,0.0,105.1,105.1,105.1,0.0,0.0
2018-06-10,102.6,102.6,102.6,0.0,0.0,102.7,102.7,102.7,0.0,0.0,99.1,99.1,99.1,0.0,0.0,100.4,100.4,100.4,0.0,0.0
2018-06-17,97.4,97.4,97.4,0.0,0.0,97.9,97.9,97.9,0.0,0.0,97.15,97.15,97.15,0.0,0.0,97.7,97.7,97.7,0.0,0.0
2018-06-24,93.2,93.2,93.2,0.0,0.0,94.3,94.3,94.3,0.0,0.0,92.73,92.73,92.73,0.0,0.0,93.7,93.7,93.7,0.0,0.0
2018-07-01,94.3,94.3,94.3,0.0,0.0,94.4,94.4,94.4,0.0,0.0,93.6,93.6,93.6,0.0,0.0,94.1,94.1,94.1,0.0,0.0
2018-07-08,90.7,90.7,90.7,0.0,0.0,91.05,91.05,91.05,0.0,0.0,90.41,90.41,90.41,0.0,0.0,90.6,90.6,90.6,0.0,0.0
2018-07-15,87.8,87.8,87.8,0.0,0.0,88.3,88.3,88.3,0.0,0.0,87.4,87.4,87.4,0.0,0.0,87.9,87.9,87.9,0.0,0.0
2018-07-22,86.5,86.5,86.5,0.0,0.0,87.25,87.25,87.25,0.0,0.0,86.2,86.2,86.2,0.0,0.0,86.3,86.3,86.3,0.0,0.0
2018-07-29,84.6,84.6,84.6,0.0,0.0,85.55,85.55,85.55,0.0,0.0,84.15,84.15,84.15,0.0,0.0,84.3,84.3,84.3,0.0,0.0
2018-08-05,83.9,83.9,83.9,0.0,0.0,84.83,84.83,84.83,0.0,0.0,83.44,83.44,83.44,0.0,0.0,83.6,83.6,83.6,0.0,0.0
2018-08-12,77.1,77.1,77.1,0.0,0.0,78.0,78.0,78.0,0.0,0.0,76.4,76.4,76.4,0.0,0.0,78.0,78.0,78.0,0.0,0.0
2018-08-19,80.1,80.1,80.1,0.0,0.0,82.65,82.65,82.65,0.0,0.0,80.1,80.1,80.1,0.0,0.0,81.9,81.9,81.9,0.0,0.0
2018-08-26,81.1,81.1,81.1,0.0,0.0,81.79,81.79,81.79,0.0,0.0,80.5,80.5,80.5,0.0,0.0,80.7,80.7,80.7,0.0,0.0
2018-09-02,80.0,80.0,80.0,0.0,0.0,80.7,80.7,80.7,0.0,0.0,79.4,79.4,79.4,0.0,0.0,79.8,79.8,79.8,0.0,0.0
2018-09-09,81.0,81.0,81.0,0.0,0.0,81.2,81.2,81.2,0.0,0.0,79.2,79.2,79.2,0.0,0.0,79.4,79.4,79.4,0.0,0.0
2018-09-16,78.9,78.9,78.9,0.0,0.0,80.6,80.6,80.6,0.0,0.0,78.85,78.85,78.85,0.0,0.0,80.3,80.3,80.3,0.0,0.0
2018-09-23,77.4,77.4,77.4,0.0,0.0,79.1,79.1,79.1,0.0,0.0,77.2,77.2,77.2,0.0,0.0,78.6,78.6,78.6,0.0,0.0
2018-09-30,80.7,80.7,80.7,0.0,0.0,81.4,81.4,81.4,0.0,0.0,80.3,80.3,80.3,0.0,0.0,80.9,80.9,80.9,0.0,0.0
2018-10-07,84.2,84.2,84.2,0.0,0.0,84.5,84.5,84.5,0.0,0.0,83.2,83.2,83.2,0.0,0.0,83.5,83.5,83.5,0.0,0.0
2018-10-14,85.66,85.66,85.66,0.0,0.0,85.71,85.71,85.71,0.0,0.0,85.05,85.05,85.05,0.0,0.0,85.22,85.22,85.22,0.0,0.0
2018-10-21,86.82,86.82,86.82,0.0,0.0,88.65,88.65,88.65,0.0,0.0,85.96,85.96,85.96,0.0,0.0,86.61,86.61,86.61,0.0,0.0
2018-10-28,86.14,86.14,86.14,0.0,0.0,86.94,86.94,86.94,0.0,0.0,85.63,85.63,85.63,0.0,0.0,86.22,86.22,86.22,0.0,0.0
2018-11-04,81.5,81.5,81.5,0.0,0.0,81.79,81.79,81.79,0.0,0.0,80.55,80.55,80.55,0.0,0.0,81.17,81.17,81.17,0.0,0.0
2018-11-11,84.16,84.16,84.16,0.0,0.0,84.31,84.31,84.31,0.0,0.0,83.25,83.25,83.25,0.0,0.0,83.59,83.59,83.59,0.0,0.0
2018-11-18,84.1,84.1,84.1,0.0,0.0,84.1,84.1,84.1,0.0,0.0,83.62,83.62,83.62,0.0,0.0,83.92,83.92,83.92,0.0,0.0
2018-11-25,82.97,82.97,82.97,0.0,0.0,83.46,83.46,83.46,0.0,0.0,82.21,82.21,82.21,0.0,0.0,83.29,83.29,83.29,0.0,0.0
2018-12-02,87.88,87.88,87.88,0.0,0.0,89.22,89.22,89.22,0.0,0.0,87.69,87.69,87.69,0.0,0.0,88.9,88.9,88.9,0.0,0.0
2018-12-09,85.32,85.32,85.32,0.0,0.0,86.73,86.73,86.73,0.0,0.0,85.18,85.18,85.18,0.0,0.0,86.41,86.41,86.41,0.0,0.0
2018-12-16,91.0,91.0,91.0,0.0,0.0,91.02,91.02,91.02,0.0,0.0,89.47,89.47,89.47,0.0,0.0,89.82,89.82,89.82,0.0,0.0
2018-12-23,94.5,94.5,94.5,0.0,0.0,95.17,95.17,95.17,0.0,0.0,94.26,94.26,94.26,0.0,0.0,94.93,94.93,94.93,0.0,0.0
2018-12-30,95.56,95.56,95.56,0.0,0.0,96.04,96.04,96.04,0.0,0.0,93.85,93.85,93.85,0.0,0.0,95.91,95.91,95.91,0.0,0.0
2019-01-06,96.24,96.24,96.24,0.0,0.0,96.92,96.92,96.92,0.0,0.0,96.08,96.08,96.08,0.0,0.0,96.36,96.36,96.36,0.0,0.0
2019-01-13,94.79,94.79,94.79,0.0,0.0,95.41,95.41,95.41,0.0,0.0,94.34,94.34,94.34,0.0,0.0,94.39,94.39,94.39,0.0,0.0
2019-01-20,96.57,96.57,96.57,0.0,0.0,98.64,98.64,98.64,0.0,0.0,96.57,96.57,96.57,0.0,0.0,98.46,98.46,98.46,0.0,0.0
2019-01-27,103.36,103.36,103.36,0.0,0.0,103.73,103.73,103.73,0.0,0.0,102.07,102.07,102.07,0.0,0.0,102.4,102.4,102.4,0.0,0.0
2019-02-03,101.16,101.16,101.16,0.0,0.0,101.77,101.77,101.77,0.0,0.0,100.99,100.99,100.99,0.0,0.0,101.48,101.48,101.48,0.0,0.0
2019-02-10,102.3,102.3,102.3,0.0,0.0,103.29,103.29,103.29,0.0,0.0,101.32,101.32,101.32,0.0,0.0,102.97,102.97,102.97,0.0,0.0
2019-02-17,104.35,104.35,104.35,0.0,0.0,105.37,105.37,105.37,0.0,0.0,104.05,104.05,104.05,0.0,0.0,104.32,104.32,104.32,0.0,0.0
2019-02-24,99.1,99.1,99.1,0.0,0.0,100.23,100.23,100.23,0.0,0.0,95.26,95.26,95.26,0.0,0.0,95.29,95.29,95.29,0.0,0.0
2019-03-03,96.94,96.94,96.94,0.0,0.0,97.38,97.38,97.38,0.0,0.0,96.2,96.2,96.2,0.0,0.0,97.22,97.22,97.22,0.0,0.0
2019-03-10,97.57,97.57,97.57,0.0,0.0,98.33,98.33,98.33,0.0,0.0,97.37,97.37,97.37,0.0,0.0,97.39,97.39,97.39,0.0,0.0
2019-03-17,99.47,99.47,99.47,0.0,0.0,100.27,100.27,100.27,0.0,0.0,99.23,99.23,99.23,0.0,0.0,99.81,99.81,99.81,0.0,0.0
2019-03-24,96.23,96.23,96.23,0.0,0.0,96.48,96.48,96.48,0.0,0.0,94.85,94.85,94.85,0.0,0.0,94.85,94.85,94.85,0.0,0.0
2019-03-31,94.42,94.42,94.42,0.0,0.0,94.91,94.91,94.91,0.0,0.0,93.91,93.91,93.91,0.0,0.0,94.65,94.65,94.65,0.0,0.0
2019-04-07,94.41,94.41,94.41,0.0,0.0,95.1,95.1,95.1,0.0,0.0,94.01,94.01,94.01,0.0,0.0,94.01,94.01,94.01,0.0,0.0
2019-04-14,90.19,90.19,90.19,0.0,0.0,90.75,90.75,90.75,0.0,0.0,90.0,90.0,90.0,0.0,0.0,90.44,90.44,90.44,0.0,0.0
2019-04-21,92.47,92.47,92.47,0.0,0.0,93.4,93.4,93.4,0.0,0.0,92.47,92.47,92.47,0.0,0.0,92.75,92.75,92.75,0.0,0.0
2019-04-28,90.64,90.64,90.64,0.0,0.0,91.88,91.88,91.88,0.0,0.0,90.64,90.64,90.64,0.0,0.0,90.98,90.98,90.98,0.0,0.0
2019-05-05,92.49,92.49,92.49,0.0,0.0,93.26,93.26,93.26,0.0,0.0,92.28,92.28,92.28,0.0,0.0,92.46,92.46,92.46,0.0,0.0
2019-05-12,91.5,91.5,91.5,0.0,0.0,91.5,91.5,91.5,0.0,0.0,89.95,89.95,89.95,0.0,0.0,90.55,90.55,90.55,0.0,0.0
2019-05-19,91.57,91.57,91.57,0.0,0.0,91.91,91.91,91.91,0.0,0.0,91.12,91.12,91.12,0.0,0.0,91.83,91.83,91.83,0.0,0.0
2019-05-26,94.71,94.71,94.71,0.0,0.0,96.59,96.59,96.59,0.0,0.0,94.3,94.3,94.3,0.0,0.0,96.39,96.39,96.39,0.0,0.0
2019-06-02,104.75,104.75,104.75,0.0,0.0,105.76,105.76,105.76,0.0,0.0,103.63,103.63,103.63,0.0,0.0,104.13,104.13,104.13,0.0,0.0
2019-06-09,105.59,105.59,105.59,0.0,0.0,106.58,106.58,106.58,0.0,0.0,103.2,103.2,103.2,0.0,0.0,103.94,103.94,103.94,0.0,0.0
2019-06-16,116.87,116.87,116.87,0.0,0.0,117.92,117.92,117.92,0.0,0.0,115.11,115.11,115.11,0.0,0.0,117.65,117.65,117.65,0.0,0.0
2019-06-23,120.14,120.14,120.14,0.0,0.0,121.0,121.0,121.0,0.0,0.0,119.06,119.06,119.06,0.0,0.0,120.44,120.44,120.44,0.0,0.0
2019-06-30,115.43,115.43,115.43,0.0,0.0,117.78,117.78,117.78,0.0,0.0,113.7,113.7,113.7,0.0,0.0,117.43,117.43,117.43,0.0,0.0
2019-07-07,119.21,119.21,119.21,0.0,0.0,121.28,121.28,121.28,0.0,0.0,118.3,118.3,118.3,0.0,0.0,120.84,120.84,120.84,0.0,0.0
2019-07-14,126.03,126.03,126.03,0.0,0.0,127.57,127.57,127.57,0.0,0.0,122.07,122.07,122.07,0.0,0.0,123.39,123.39,123.39,0.0,0.0
2019-07-21,122.52,122.52,122.52,0.0,0.0,122.64,122.64,122.64,0.0,0.0,120.9,120.9,120.9,0.0,0.0,120.97,120.97,120.97,0.0,0.0
2019-07-28,125.38,125.38,125.38,0.0,0.0,128.61,128.61,128.61,0.0,0.0,125.34,125.34,125.34,0.0,0.0,126.94,126.94,126.94,0.0,0.0
2019-08-04,141.93,141.93,141.93,0.0,0.0,144.13,144.13,144.13,0.0,0.0,140.85,140.85,140.85,0.0,0.0,141.92,141.92,141.92,0.0,0.0
2019-08-11,145.97,145.97,145.97,0.0,0.0,147.0,147.0,147.0,0.0,0.0,143.28,143.28,143.28,0.0,0.0,145.92,145.92,145.92,0.0,0.0
2019-08-18,143.17,143.17,143.17,0.0,0.0,150.5,150.5,150.5,0.0,0.0,142.55,142.55,142.55,0.0,0.0,149.97,149.97,149.97,0.0,0.0
2019-08-25,148.88,148.88,148.88,0.0,0.0,150.86,150.86,150.86,0.0,0.0,146.22,146.22,146.22,0.0,0.0,148.41,148.41,148.41,0.0,0.0
2019-09-01,147.54,147.54,147.54,0.0,0.0,148.86,148.86,148.86,0.0,0.0,142.17,142.17,142.17,0.0,0.0,142.46,142.46,142.46,0.0,0.0
2019-09-08,141.67,141.67,141.67,0.0,0.0,142.29,142.29,142.29,0.0,0.0,136.61,136.61,136.61,0.0,0.0,136.87,136.87,136.87,0.0,0.0
2019-09-15,141.0,141.0,141.0,0.0,0.0,145.37,145.37,145.37,0.0,0.0,140.81,140.81,140.81,0.0,0.0,145.33,145.33,145.33,0.0,0.0
2019-09-22,137.3,137.3,137.3,0.0,0.0,140.99,140.99,140.99,0.0,0.0,136.5,136.5,136.5,0.0,0.0,139.23,139.23,139.23,0.0,0.0
2019-09-29,139.97,139.97,139.97,0.0,0.0,142.29,142.29,142.29,0.0,0.0,138.91,138.91,138.91,0.0,0.0,141.15,141.15,141.15,0.0,0.0
2019-10-06,135.05,135.05,135.05,0.0,0.0,135.58,135.58,135.58,0.0,0.0,131.96,131.96,131.96,0.0,0.0,135.28,135.28,135.28,0.0,0.0
2019-10-13,136.43,136.43,136.43,0.0,0.0,136.81,136.81,136.81,0.0,0.0,135.75,135.75,135.75,0.0,0.0,136.23,136.23,136.23,0.0,0.0
2019-10-20,143.02,143.02,143.02,0.0,0.0,143.02,143.02,143.02,0.0,0.0,138.9,138.9,138.9,0.0,0.0,140.08,140.08,140.08,0.0,0.0
2019-10-27,140.84,140.84,140.84,0.0,0.0,142.92,142.92,142.92,0.0,0.0,140.38,140.38,140.38,0.0,0.0,141.94,141.94,141.94,0.0,0.0
2019-11-03,127.46,127.46,127.46,0.0,0.0,129.16,129.16,129.16,0.0,0.0,126.59,126.59,126.59,0.0,0.0,126.69,126.69,126.69,0.0,0.0
2019-11-10,128.1,128.1,128.1,0.0,0.0,129.21,129.21,129.21,0.0,0.0,128.04,128.04,128.04,0.0,0.0,128.59,128.59,128.59,0.0,0.0
2019-11-17,129.0,129.0,129.0,0.0,0.0,129.25,129.25,129.25,0.0,0.0,127.08,127.08,127.08,0.0,0.0,127.25,127.25,127.25,0.0,0.0
2019-11-24,125.27,125.27,125.27,0.0,0.0,128.07,128.07,128.07,0.0,0.0,125.27,125.27,125.27,0.0,0.0,127.58,127.58,127.58,0.0,0.0
2019-12-01,126.78,126.78,126.78,0.0,0.0,127.99,127.99,127.99,0.0,0.0,125.6,125.6,125.6,0.0,0.0,126.06,126.06,126.06,0.0,0.0
2019-12-08,128.59,128.59,128.59,0.0,0.0,130.6,130.6,130.6,0.0,0.0,127.27,127.27,127.27,0.0,0.0,130.07,130.07,130.07,0.0,0.0
2019-12-15,131.04,131.04,131.04,0.0,0.0,131.17,131.17,131.17,0.0,0.0,129.85,129.85,129.85,0.0,0.0,130.33,130.33,130.33,0.0,0.0
2019-12-22,139.3,139.3,139.3,0.0,0.0,140.62,140.62,140.62,0.0,0.0,139.15,139.15,139.15,0.0,0.0,139.34,139.34,139.34,0.0,0.0
2019-12-29,149.0,149.0,149.0,0.0,0.0,150.96,150.96,150.96,0.0,0.0,148.23,148.23,148.23,0.0,0.0,149.58,149.58,149.58,0.0,0.0
