Date,iShares 7-10 Year Treasury Bond_Open_average,iShares 7-10 Year Treasury Bond_Open_max,iShares 7-10 Year Treasury Bond_Open_min,iShares 7-10 Year Treasury Bond_Open_volatility,iShares 7-10 Year Treasury Bond_Open_change,iShares 7-10 Year Treasury Bond_High_average,iShares 7-10 Year Treasury Bond_High_max,iShares 7-10 Year Treasury Bond_High_min,iShares 7-10 Year Treasury Bond_High_volatility,iShares 7-10 Year Treasury Bond_High_change,iShares 7-10 Year Treasury Bond_Low_average,iShares 7-10 Year Treasury Bond_Low_max,iShares 7-10 Year Treasury Bond_Low_min,iShares 7-10 Year Treasury Bond_Low_volatility,iShares 7-10 Year Treasury Bond_Low_change,iShares 7-10 Year Treasury Bond_Close_average,iShares 7-10 Year Treasury Bond_Close_max,iShares 7-10 Year Treasury Bond_Close_min,iShares 7-10 Year Treasury Bond_Close_volatility,iShares 7-10 Year Treasury Bond_Close_change
2018-04-08,102.33,102.33,102.33,0.0,0.0,102.55,102.55,102.55,0.0,0.0,102.31,102.31,102.31,0.0,0.0,102.53,102.53,102.53,0.0,0.0
2018-04-15,101.48,101.48,101.48,0.0,0.0,101.53,101.53,101.53,0.0,0.0,101.34,101.34,101.34,0.0,0.0,101.47,101.47,101.47,0.0,0.0
2018-04-22,101.64,101.64,101.64,0.0,0.0,101.81,101.81,101.81,0.0,0.0,101.61,101.61,101.61,0.0,0.0,101.7,101.7,101.7,0.0,0.0
2018-04-29,101.63,101.63,101.63,0.0,0.0,101.66,101.66,101.66,0.0,0.0,101.53,101.53,101.53,0.0,0.0,101.59,101.59,101.59,0.0,0.0
2018-05-06,101.25,101.25,101.25,0.0,0.0,101.28,101.28,101.28,0.0,0.0,101.18,101.18,101.18,0.0,0.0,101.19,101.19,101.19,0.0,0.0
2018-05-13,100.7,100.7,100.7,0.0,0.0,100.83,100.83,100.83,0.0,0.0,100.64,100.64,100.64,0.0,0.0,100.82,100.82,100.82,0.0,0.0
2018-05-20,101.81,101.81,101.81,0.0,0.0,101.91,101.91,101.91,0.0,0.0,101.76,101.76,101.76,0.0,0.0,101.9,101.9,101.9,0.0,0.0
2018-05-27,101.82,101.82,101.82,0.0,0.0,101.83,101.83,101.83,0.0,0.0,101.57,101.57,101.57,0.0,0.0,101.57,101.57,101.57,0.0,0.0
2018-06-03,101.53,101.53,101.53,0.0,0.0,101.64,101.64,101.64,0.0,0.0,101.51,101.51,101.51,0.0,0.0,101.61,101.61,101.61,0.0,0.0
2018-06-10,101.96,101.96,101.96,0.0,0.0,101.98,101.98,101.98,0.0,0.0,101.8,101.8,101.8,0.0,0.0,101.88,101.88,101.88,0.0,0.0
2018-06-17,102.22,102.22,102.22,0.0,0.0,102.4,102.4,102.4,0.0,0.0,102.21,102.21,102.21,0.0,0.0,102.25,102.25,102.25,0.0,0.0
2018-06-24,102.42,102.42,102.42,0.0,0.0,102.45,102.45,102.45,0.0,0.0,102.22,102.22,102.22,0.0,0.0,102.25,102.25,102.25,0.0,0.0
2018-07-01,102.37,102.37,102.37,0.0,0.0,102.44,102.44,102.44,0.0,0.0,102.33,102.33,102.33,0.0,0.0,102.35,102.35,102.35,0.0,0.0
2018-07-08,102.39,102.39,102.39,0.0,0.0,102.48,102.48,102.48,0.0,0.0,102.25,102.25,102.25,0.0,0.0,102.44,102.44,102.44,0.0,0.0
2018-07-15,102.1,102.1,102.1,0.0,0.0,102.11,102.11,102.11,0.0,0.0,101.7,101.7,101.7,0.0,0.0,101.72,101.72,101.72,0.0,0.0
2018-07-22,101.57,101.57,101.57,0.0,0.0,101.76,101.76,101.76,0.0,0.0,101.56,101.56,101.56,0.0,0.0,101.64,101.64,101.64,0.0,0.0
2018-07-29,101.79,101.79,101.79,0.0,0.0,101.95,101.95,101.95,0.0,0.0,101.76,101.76,101.76,0.0,0.0,101.77,101.77,101.77,0.0,0.0
2018-08-05,102.31,102.31,102.31,0.0,0.0,102.46,102.46,102.46,0.0,0.0,102.23,102.23,102.23,0.0,0.0,102.34,102.34,102.34,0.0,0.0
2018-08-12,102.7,102.7,102.7,0.0,0.0,102.86,102.86,102.86,0.0,0.0,102.68,102.68,102.68,0.0,0.0,102.82,102.82,102.82,0.0,0.0
2018-08-19,102.75,102.75,102.75,0.0,0.0,102.78,102.78,102.78,0.0,0.0,102.64,102.64,102.64,0.0,0.0,102.66,102.66,102.66,0.0,0.0
2018-08-26,102.82,102.82,102.82,0.0,0.0,102.83,102.83,102.83,0.0,0.0,102.6,102.6,102.6,0.0,0.0,102.61,102.61,102.61,0.0,0.0
2018-09-02,101.89,101.89,101.89,0.0,0.0,102.01,102.01,102.01,0.0,0.0,101.89,101.89,101.89,0.0,0.0,101.97,101.97,101.97,0.0,0.0
2018-09-09,101.41,101.41,101.41,0.0,0.0,101.58,101.58,101.58,0.0,0.0,101.38,101.38,101.38,0.0,0.0,101.54,101.54,101.54,0.0,0.0
2018-09-16,100.85,100.85,100.85,0.0,0.0,101.01,101.01,101.01,0.0,0.0,100.84,100.84,100.84,0.0,0.0,100.89,100.89,100.89,0.0,0.0
2018-09-23,100.83,100.83,100.83,0.0,0.0,100.89,100.89,100.89,0.0,0.0,100.71,100.71,100.71,0.0,0.0,100.71,100.71,100.71,0.0,0.0
2018-09-30,99.82,99.82,99.82,0.0,0.0,99.86,99.86,99.86,0.0,0.0,99.74,99.74,99.74,0.0,0.0,99.76,99.76,99.76,0.0,0.0
2018-10-07,100.39,100.39,100.39,0.0,0.0,100.44,100.44,100.44,0.0,0.0,100.26,100.26,100.26,0.0,0.0,100.35,100.35,100.35,0.0,0.0
2018-10-14,100.22,100.22,100.22,0.0,0.0,100.26,100.26,100.26,0.0,0.0,100.12,100.12,100.12,0.0,0.0,100.13,100.13,100.13,0.0,0.0
2018-10-21,101.01,101.01,101.01,0.0,0.0,101.24,101.24,101.24,0.0,0.0,100.85,100.85,100.85,0.0,0.0,101.13,101.13,101.13,0.0,0.0
2018-10-28,100.16,100.16,100.16,0.0,0.0,100.2,100.2,100.2,0.0,0.0,100.03,100.03,100.03,0.0,0.0,100.03,100.03,100.03,0.0,0.0
2018-11-04,100.38,100.38,100.38,0.0,0.0,100.51,100.51,100.51,0.0,0.0,100.33,100.33,100.33,0.0,0.0,100.47,100.47,100.47,0.0,0.0
2018-11-11,101.06,101.06,101.06,0.0,0.0,101.32,101.32,101.32,0.0,0.0,101.06,101.06,101.06,0.0,0.0,101.29,101.29,101.29,0.0,0.0
2018-11-18,101.19,101.19,101.19,0.0,0.0,101.23,101.23,101.23,0.0,0.0,101.12,101.12,101.12,0.0,0.0,101.23,101.23,101.23,0.0,0.0
2018-11-25,101.44,101.44,101.44,0.0,0.0,101.79,101.79,101.79,0.0,0.0,101.41,101.41,101.41,0.0,0.0,101.79,101.79,101.79,0.0,0.0
2018-12-02,102.84,102.84,102.84,0.0,0.0,103.04,103.04,103.04,0.0,0.0,102.71,102.71,102.71,0.0,0.0,102.88,102.88,102.88,0.0,0.0
2018-12-09,102.66,102.66,102.66,0.0,0.0,102.93,102.93,102.93,0.0,0.0,102.65,102.65,102.65,0.0,0.0,102.86,102.86,102.86,0.0,0.0
2018-12-16,103.38,103.38,103.38,0.0,0.0,103.49,103.49,103.49,0.0,0.0,103.26,103.26,103.26,0.0,0.0,103.48,103.48,103.48,0.0,0.0
2018-12-23,103.69,103.69,103.69,0.0,0.0,104.66,104.66,104.66,0.0,0.0,103.63,103.63,103.63,0.0,0.0,104.2,104.2,104.2,0.0,0.0
2018-12-30,104.52,104.52,104.52,0.0,0.0,104.56,104.56,104.56,0.0,0.0,104.07,104.07,104.07,0.0,0.0,104.11,104.11,104.11,0.0,0.0
2019-01-06,104.21,104.21,104.21,0.0,0.0,104.28,104.28,104.28,0.0,0.0,104.05,104.05,104.05,0.0,0.0,104.11,104.11,104.11,0.0,0.0
2019-01-13,103.61,103.61,103.61,0.0,0.0,103.72,103.72,103.72,0.0,0.0,103.35,103.35,103.35,0.0,0.0,103.43,103.43,103.43,0.0,0.0
2019-01-20,103.79,103.79,103.79,0.0,0.0,103.98,103.98,103.98,0.0,0.0,103.79,103.79,103.79,0.0,0.0,103.86,103.86,103.86,0.0,0.0
2019-01-27,103.97,103.97,103.97,0.0,0.0,103.97,103.97,103.97,0.0,0.0,103.81,103.81,103.81,0.0,0.0,103.87,103.87,103.87,0.0,0.0
2019-02-03,104.45,104.45,104.45,0.0,0.0,104.54,104.54,104.54,0.0,0.0,104.37,104.37,104.37,0.0,0.0,104.45,104.45,104.45,0.0,0.0
2019-02-10,104.35,104.35,104.35,0.0,0.0,104.47,104.47,104.47,0.0,0.0,104.34,104.34,104.34,0.0,0.0,104.44,104.44,104.44,0.0,0.0
2019-02-17,104.43,104.43,104.43,0.0,0.0,104.5,104.5,104.5,0.0,0.0,104.36,104.36,104.36,0.0,0.0,104.44,104.44,104.44,0.0,0.0
2019-02-24,103.73,103.73,103.73,0.0,0.0,103.95,103.95,103.95,0.0,0.0,103.66,103.66,103.66,0.0,0.0,103.89,103.89,103.89,0.0,0.0
2019-03-03,104.73,104.73,104.73,0.0,0.0,104.73,104.73,104.73,0.0,0.0,104.56,104.56,104.56,0.0,0.0,104.66,104.66,104.66,0.0,0.0
2019-03-10,104.99,104.99,104.99,0.0,0.0,105.08,105.08,105.08,0.0,0.0,104.94,104.94,104.94,0.0,0.0,104.95,104.95,104.95,0.0,0.0
2019-03-17,106.34,106.34,106.34,0.0,0.0,106.86,106.86,106.86,0.0,0.0,106.25,106.25,106.25,0.0,0.0,106.61,106.61,106.61,0.0,0.0
2019-03-24,106.1,106.1,106.1,0.0,0.0,106.12,106.12,106.12,0.0,0.0,105.68,105.68,105.68,0.0,0.0,105.72,105.72,105.72,0.0,0.0
2019-03-31,105.71,105.71,105.71,0.0,0.0,105.75,105.75,105.75,0.0,0.0,105.56,105.56,105.56,0.0,0.0,105.56,105.56,105.56,0.0,0.0
2019-04-07,105.29,105.29,105.29,0.0,0.0,105.42,105.42,105.42,0.0,0.0,105.29,105.29,105.29,0.0,0.0,105.41,105.41,105.41,0.0,0.0
2019-04-14,105.26,105.26,105.26,0.0,0.0,105.27,105.27,105.27,0.0,0.0,105.12,105.12,105.12,0.0,0.0,105.17,105.17,105.17,0.0,0.0
2019-04-21,105.72,105.72,105.72,0.0,0.0,105.77,105.77,105.77,0.0,0.0,105.61,105.61,105.61,0.0,0.0,105.69,105.69,105.69,0.0,0.0
2019-04-28,105.88,105.88,105.88,0.0,0.0,105.92,105.92,105.92,0.0,0.0,105.73,105.73,105.73,0.0,0.0,105.75,105.75,105.75,0.0,0.0
2019-05-05,106.57,106.57,106.57,0.0,0.0,106.73,106.73,106.73,0.0,0.0,106.52,106.52,106.52,0.0,0.0,106.65,106.65,106.65,0.0,0.0
2019-05-12,106.75,106.75,106.75,0.0,0.0,106.84,106.84,106.84,0.0,0.0,106.53,106.53,106.53,0.0,0.0,106.55,106.55,106.55,0.0,0.0
2019-05-19,107.33,107.33,107.33,0.0,0.0,107.37,107.37,107.37,0.0,0.0,107.23,107.23,107.23,0.0,0.0,107.37,107.37,107.37,0.0,0.0
2019-05-26,108.88,108.88,108.88,0.0,0.0,109.33,109.33,109.33,0.0,0.0,108.77,108.77,108.77,0.0,0.0,109.22,109.22,109.22,0.0,0.0
2019-06-02,108.86,108.86,108.86,0.0,0.0,108.88,108.88,108.88,0.0,0.0,108.67,108.67,108.67,0.0,0.0,108.69,108.69,108.69,0.0,0.0
2019-06-09,109.3,109.3,109.3,0.0,0.0,109.38,109.38,109.38,0.0,0.0,109.17,109.17,109.17,0.0,0.0,109.3,109.3,109.3,0.0,0.0
2019-06-16,109.74,109.74,109.74,0.0,0.0,109.94,109.94,109.94,0.0,0.0,109.71,109.71,109.71,0.0,0.0,109.92,109.92,109.92,0.0,0.0
2019-06-23,109.82,109.82,109.82,0.0,0.0,109.87,109.87,109.87,0.0,0.0,109.5,109.5,109.5,0.0,0.0,109.69,109.69,109.69,0.0,0.0
2019-06-30,109.75,109.75,109.75,0.0,0.0,109.81,109.81,109.81,0.0,0.0,109.48,109.48,109.48,0.0,0.0,109.48,109.48,109.48,0.0,0.0
2019-07-07,109.14,109.14,109.14,0.0,0.0,109.28,109.28,109.28,0.0,0.0,109.07,109.07,109.07,0.0,0.0,109.28,109.28,109.28,0.0,0.0
2019-07-14,109.79,109.79,109.79,0.0,0.0,109.8,109.8,109.8,0.0,0.0,109.63,109.63,109.63,0.0,0.0,109.67,109.67,109.67,0.0,0.0
2019-07-21,109.62,109.62,109.62,0.0,0.0,109.66,109.66,109.66,0.0,0.0,109.52,109.52,109.52,0.0,0.0,109.54,109.54,109.54,0.0,0.0
2019-07-28,111.82,111.82,111.82,0.0,0.0,112.2,112.2,112.2,0.0,0.0,111.76,111.76,111.76,0.0,0.0,112.11,112.11,112.11,0.0,0.0
2019-08-04,112.54,112.54,112.54,0.0,0.0,112.98,112.98,112.98,0.0,0.0,112.51,112.51,112.51,0.0,0.0,112.84,112.84,112.84,0.0,0.0
2019-08-11,113.04,113.04,113.04,0.0,0.0,113.26,113.26,113.26,0.0,0.0,113.01,113.01,113.01,0.0,0.0,113.07,113.07,113.07,0.0,0.0
2019-08-18,113.73,113.73,113.73,0.0,0.0,113.93,113.93,113.93,0.0,0.0,113.58,113.58,113.58,0.0,0.0,113.67,113.67,113.67,0.0,0.0
2019-08-25,113.78,113.78,113.78,0.0,0.0,114.05,114.05,114.05,0.0,0.0,113.74,113.74,113.74,0.0,0.0,114.01,114.01,114.01,0.0,0.0
2019-09-01,112.86,112.86,112.86,0.0,0.0,112.94,112.94,112.94,0.0,0.0,112.69,112.69,112.69,0.0,0.0,112.7,112.7,112.7,0.0,0.0
2019-09-08,110.9,110.9,110.9,0.0,0.0,111.1,111.1,111.1,0.0,0.0,110.75,110.75,110.75,0.0,0.0,110.98,110.98,110.98,0.0,0.0
2019-09-15,112.14,112.14,112.14,0.0,0.0,112.48,112.48,112.48,0.0,0.0,112.06,112.06,112.06,0.0,0.0,112.16,112.16,112.16,0.0,0.0
2019-09-22,112.21,112.21,112.21,0.0,0.0,112.51,112.51,112.51,0.0,0.0,112.17,112.17,112.17,0.0,0.0,112.47,112.47,112.47,0.0,0.0
2019-09-29,113.56,113.56,113.56,0.0,0.0,113.68,113.68,113.68,0.0,0.0,113.39,113.39,113.39,0.0,0.0,113.43,113.43,113.43,0.0,0.0
2019-10-06,112.25,112.25,112.25,0.0,0.0,112.29,112.29,112.29,0.0,0.0,112.16,112.16,112.16,0.0,0.0,112.21,112.21,112.21,0.0,0.0
2019-10-13,111.66,111.66,111.66,0.0,0.0,111.78,111.78,111.78,0.0,0.0,111.5,111.5,111.5,0.0,0.0,111.54,111.54,111.54,0.0,0.0
2019-10-20,111.19,111.19,111.19,0.0,0.0,111.22,111.22,111.22,0.0,0.0,111.05,111.05,111.05,0.0,0.0,111.16,111.16,111.16,0.0,0.0
2019-10-27,111.63,111.63,111.63,0.0,0.0,111.69,111.69,111.69,0.0,0.0,111.5,111.5,111.5,0.0,0.0,111.56,111.56,111.56,0.0,0.0
2019-11-03,110.49,110.49,110.49,0.0,0.0,110.52,110.52,110.52,0.0,0.0,110.24,110.24,110.24,0.0,0.0,110.36,110.36,110.36,0.0,0.0
2019-11-10,111.36,111.36,111.36,0.0,0.0,111.49,111.49,111.49,0.0,0.0,111.33,111.33,111.33,0.0,0.0,111.37,111.37,111.37,0.0,0.0
2019-11-17,111.7,111.7,111.7,0.0,0.0,111.78,111.78,111.78,0.0,0.0,111.67,111.67,111.67,0.0,0.0,111.74,111.74,111.74,0.0,0.0
2019-11-24,110.87,110.87,110.87,0.0,0.0,111.12,111.12,111.12,0.0,0.0,110.81,110.81,110.81,0.0,0.0,111.01,111.01,111.01,0.0,0.0
2019-12-01,111.21,111.21,111.21,0.0,0.0,111.22,111.22,111.22,0.0,0.0,111.04,111.04,111.04,0.0,0.0,111.06,111.06,111.06,0.0,0.0
2019-12-08,110.88,110.88,110.88,0.0,0.0,110.88,110.88,110.88,0.0,0.0,110.57,110.57,110.57,0.0,0.0,110.64,110.64,110.64,0.0,0.0
2019-12-15,110.31,110.31,110.31,0.0,0.0,110.38,110.38,110.38,0.0,0.0,110.08,110.08,110.08,0.0,0.0,110.18,110.18,110.18,0.0,0.0
2019-12-22,110.31,110.31,110.31,0.0,0.0,110.62,110.62,110.62,0.0,0.0,110.23,110.23,110.23,0.0,0.0,110.62,110.62,110.62,0.0,0.0
2019-12-29,111.15,111.15,111.15,0.0,0.0,111.49,111.49,111.49,0.0,0.0,111.04,111.04,111.04,0.0,0.0,111.47,111.47,111.47,0.0,0.0
