Date,BC_Open_average,BC_Open_max,BC_Open_min,BC_Open_volatility,BC_Open_change,BC_High_average,BC_High_max,BC_High_min,BC_High_volatility,BC_High_change,BC_Low_average,BC_Low_max,BC_Low_min,BC_Low_volatility,BC_Low_change,BC_Close_average,BC_Close_max,BC_Close_min,BC_Close_volatility,BC_Close_change,BC_Volume_average,BC_Volume_max,BC_Volume_min,BC_Volume_volatility,BC_Volume_change
2018-01-14,58.052,58.61,57.79,0.8200000000000003,0.6899999999999977,58.386,58.61,58.19,0.4200000000000017,0.3399999999999963,57.338,57.81,56.69,1.1200000000000045,1.1200000000000045,57.934,58.41,57.0,1.4099999999999966,1.259999999999998,640335,755264,533147,222117,98990
2018-01-21,59.772,60.38,58.45,1.9299999999999997,1.5499999999999972,60.32,60.87,59.41,1.4600000000000009,1.4600000000000009,59.176,59.63,58.36,1.2700000000000031,1.2700000000000031,59.788,60.0,59.14,0.8599999999999994,0.7299999999999969,786293,1031735,469406,562329,-235950
2018-01-28,60.924,63.32,59.21,4.109999999999999,-1.0499999999999972,62.234,64.45,60.14,4.310000000000002,-4.310000000000002,59.648,62.63,58.0,4.630000000000003,-2.1200000000000045,60.84,63.24,58.17,5.07,-5.07,1991535,2996385,1294322,1702063,-1702063
2018-02-04,57.768,58.72,57.05,1.6700000000000017,0.5600000000000023,58.492,59.15,57.77,1.3799999999999955,-1.1499999999999986,56.806,58.11,56.23,1.8800000000000026,0.46999999999999886,57.74,58.93,56.72,2.210000000000001,-1.3900000000000006,993839,1462423,736081,726342,-356008
2018-02-11,58.4425,59.61,57.32,2.289999999999999,1.4500000000000028,59.255,60.0,58.06,1.9399999999999977,1.1599999999999966,57.8825,58.53,56.93,1.6000000000000014,1.6000000000000014,58.71,59.38,57.39,1.990000000000002,1.6499999999999986,751072,1252579,547482,705097,87920
2018-02-18,58.468,58.84,57.79,1.0500000000000043,0.22000000000000597,59.154,59.49,58.91,0.5800000000000054,0.29000000000000625,57.844,58.0,57.54,0.46000000000000085,0.46000000000000085,58.454,59.02,57.72,1.3000000000000043,1.1600000000000037,564815,686021,479645,206376,-127024
2018-02-25,59.702,61.6,57.61,3.990000000000002,2.730000000000004,60.716,62.67,57.99,4.68,3.5600000000000023,58.86,61.0,56.98,4.020000000000003,3.770000000000003,59.542,61.18,57.2,3.979999999999997,3.9399999999999977,1310816,2938761,517595,2421166,850448
2018-03-04,61.822,62.48,61.14,1.3399999999999963,1.3399999999999963,62.382,62.92,61.93,0.990000000000002,0.7600000000000051,61.104,61.87,60.48,1.3900000000000006,1.2399999999999949,61.866,62.46,61.61,0.8500000000000014,0.2700000000000031,833591,1145651,471483,674168,-674168
2018-03-11,61.346,62.06,60.66,1.4000000000000057,-0.6500000000000057,61.762,62.53,61.27,1.259999999999998,-1.1000000000000014,60.656,61.09,60.5,0.5900000000000034,-0.5900000000000034,61.1,61.61,60.56,1.0499999999999972,0.1599999999999966,998586,2250785,409889,1840896,-1721102
2018-03-18,60.558,61.35,59.71,1.6400000000000006,-1.6400000000000006,61.036,61.85,60.05,1.8000000000000043,-1.6799999999999997,59.67,60.76,58.38,2.3799999999999955,-2.3799999999999955,60.050000000000004,61.28,58.82,2.460000000000001,-2.1499999999999986,625047,764415,498267,266148,248385
