Date,Guggenheim Enhanced Short Duration_etf_Open_average,Guggenheim Enhanced Short Duration_etf_Open_max,Guggenheim Enhanced Short Duration_etf_Open_min,Guggenheim Enhanced Short Duration_etf_Open_volatility,Guggenheim Enhanced Short Duration_etf_Open_change,Guggenheim Enhanced Short Duration_etf_High_average,Guggenheim Enhanced Short Duration_etf_High_max,Guggenheim Enhanced Short Duration_etf_High_min,Guggenheim Enhanced Short Duration_etf_High_volatility,Guggenheim Enhanced Short Duration_etf_High_change,Guggenheim Enhanced Short Duration_etf_Low_average,Guggenheim Enhanced Short Duration_etf_Low_max,Guggenheim Enhanced Short Duration_etf_Low_min,Guggenheim Enhanced Short Duration_etf_Low_volatility,Guggenheim Enhanced Short Duration_etf_Low_change,Guggenheim Enhanced Short Duration_etf_Close_average,Guggenheim Enhanced Short Duration_etf_Close_max,Guggenheim Enhanced Short Duration_etf_Close_min,Guggenheim Enhanced Short Duration_etf_Close_volatility,Guggenheim Enhanced Short Duration_etf_Close_change
2018-09-09,50.3,50.3,50.3,0.0,0.0,50.3,50.3,50.3,0.0,0.0,50.29,50.29,50.29,0.0,0.0,50.3,50.3,50.3,0.0,0.0
2018-09-16,50.31,50.31,50.31,0.0,0.0,50.32,50.32,50.32,0.0,0.0,50.31,50.31,50.31,0.0,0.0,50.32,50.32,50.32,0.0,0.0
2018-09-23,50.22,50.22,50.22,0.0,0.0,50.23,50.23,50.23,0.0,0.0,50.21,50.21,50.21,0.0,0.0,50.23,50.23,50.23,0.0,0.0
2018-09-30,50.23,50.23,50.23,0.0,0.0,50.24,50.24,50.24,0.0,0.0,50.23,50.23,50.23,0.0,0.0,50.24,50.24,50.24,0.0,0.0
2018-10-07,50.23,50.23,50.23,0.0,0.0,50.26,50.26,50.26,0.0,0.0,50.23,50.23,50.23,0.0,0.0,50.25,50.25,50.25,0.0,0.0
2018-10-14,50.27,50.27,50.27,0.0,0.0,50.28,50.28,50.28,0.0,0.0,50.27,50.27,50.27,0.0,0.0,50.27,50.27,50.27,0.0,0.0
2018-10-21,50.21,50.21,50.21,0.0,0.0,50.21,50.21,50.21,0.0,0.0,50.2,50.2,50.2,0.0,0.0,50.2,50.2,50.2,0.0,0.0
2018-10-28,50.22,50.22,50.22,0.0,0.0,50.23,50.23,50.23,0.0,0.0,50.21,50.21,50.21,0.0,0.0,50.21,50.21,50.21,0.0,0.0
2018-11-04,50.23,50.23,50.23,0.0,0.0,50.24,50.24,50.24,0.0,0.0,50.23,50.23,50.23,0.0,0.0,50.24,50.24,50.24,0.0,0.0
2018-11-11,50.25,50.25,50.25,0.0,0.0,50.27,50.27,50.27,0.0,0.0,50.24,50.24,50.24,0.0,0.0,50.26,50.26,50.26,0.0,0.0
2018-11-18,50.17,50.17,50.17,0.0,0.0,50.17,50.17,50.17,0.0,0.0,50.16,50.16,50.16,0.0,0.0,50.17,50.17,50.17,0.0,0.0
2018-11-25,50.18,50.18,50.18,0.0,0.0,50.18,50.18,50.18,0.0,0.0,50.16,50.16,50.16,0.0,0.0,50.16,50.16,50.16,0.0,0.0
2018-12-02,50.16,50.16,50.16,0.0,0.0,50.16,50.16,50.16,0.0,0.0,50.15,50.15,50.15,0.0,0.0,50.16,50.16,50.16,0.0,0.0
2018-12-09,50.17,50.17,50.17,0.0,0.0,50.17,50.17,50.17,0.0,0.0,50.15,50.15,50.15,0.0,0.0,50.16,50.16,50.16,0.0,0.0
2018-12-16,50.19,50.19,50.19,0.0,0.0,50.21,50.21,50.21,0.0,0.0,50.18,50.18,50.18,0.0,0.0,50.2,50.2,50.2,0.0,0.0
2018-12-23,50.05,50.05,50.05,0.0,0.0,50.07,50.07,50.07,0.0,0.0,50.05,50.05,50.05,0.0,0.0,50.07,50.07,50.07,0.0,0.0
2018-12-30,50.09,50.09,50.09,0.0,0.0,50.1,50.1,50.1,0.0,0.0,50.08,50.08,50.08,0.0,0.0,50.08,50.08,50.08,0.0,0.0
2019-01-06,50.11,50.11,50.11,0.0,0.0,50.13,50.13,50.13,0.0,0.0,50.11,50.11,50.11,0.0,0.0,50.13,50.13,50.13,0.0,0.0
2019-01-13,50.18,50.18,50.18,0.0,0.0,50.18,50.18,50.18,0.0,0.0,50.17,50.17,50.17,0.0,0.0,50.17,50.17,50.17,0.0,0.0
2019-01-20,50.11,50.11,50.11,0.0,0.0,50.12,50.12,50.12,0.0,0.0,50.11,50.11,50.11,0.0,0.0,50.11,50.11,50.11,0.0,0.0
2019-01-27,50.18,50.18,50.18,0.0,0.0,50.19,50.19,50.19,0.0,0.0,50.17,50.17,50.17,0.0,0.0,50.17,50.17,50.17,0.0,0.0
2019-02-03,50.22,50.22,50.22,0.0,0.0,50.23,50.23,50.23,0.0,0.0,50.22,50.22,50.22,0.0,0.0,50.23,50.23,50.23,0.0,0.0
2019-02-10,50.24,50.24,50.24,0.0,0.0,50.26,50.26,50.26,0.0,0.0,50.24,50.24,50.24,0.0,0.0,50.24,50.24,50.24,0.0,0.0
2019-02-17,50.18,50.18,50.18,0.0,0.0,50.2,50.2,50.2,0.0,0.0,50.18,50.18,50.18,0.0,0.0,50.2,50.2,50.2,0.0,0.0
2019-02-24,50.22,50.22,50.22,0.0,0.0,50.24,50.24,50.24,0.0,0.0,50.22,50.22,50.22,0.0,0.0,50.23,50.23,50.23,0.0,0.0
2019-03-03,50.26,50.26,50.26,0.0,0.0,50.27,50.27,50.27,0.0,0.0,50.25,50.25,50.25,0.0,0.0,50.26,50.26,50.26,0.0,0.0
2019-03-10,50.29,50.29,50.29,0.0,0.0,50.31,50.31,50.31,0.0,0.0,50.29,50.29,50.29,0.0,0.0,50.29,50.29,50.29,0.0,0.0
2019-03-17,50.22,50.22,50.22,0.0,0.0,50.22,50.22,50.22,0.0,0.0,50.2,50.2,50.2,0.0,0.0,50.21,50.21,50.21,0.0,0.0
2019-03-24,50.26,50.26,50.26,0.0,0.0,50.28,50.28,50.28,0.0,0.0,50.26,50.26,50.26,0.0,0.0,50.28,50.28,50.28,0.0,0.0
2019-03-31,50.28,50.28,50.28,0.0,0.0,50.3,50.3,50.3,0.0,0.0,50.28,50.28,50.28,0.0,0.0,50.3,50.3,50.3,0.0,0.0
2019-04-07,50.33,50.33,50.33,0.0,0.0,50.33,50.33,50.33,0.0,0.0,50.32,50.32,50.32,0.0,0.0,50.33,50.33,50.33,0.0,0.0
2019-04-14,50.35,50.35,50.35,0.0,0.0,50.36,50.36,50.36,0.0,0.0,50.34,50.34,50.34,0.0,0.0,50.34,50.34,50.34,0.0,0.0
2019-04-21,50.27,50.27,50.27,0.0,0.0,50.28,50.28,50.28,0.0,0.0,50.26,50.26,50.26,0.0,0.0,50.26,50.26,50.26,0.0,0.0
2019-04-28,50.3,50.3,50.3,0.0,0.0,50.31,50.31,50.31,0.0,0.0,50.3,50.3,50.3,0.0,0.0,50.3,50.3,50.3,0.0,0.0
2019-05-05,50.35,50.35,50.35,0.0,0.0,50.35,50.35,50.35,0.0,0.0,50.34,50.34,50.34,0.0,0.0,50.35,50.35,50.35,0.0,0.0
2019-05-12,50.37,50.37,50.37,0.0,0.0,50.39,50.39,50.39,0.0,0.0,50.37,50.37,50.37,0.0,0.0,50.37,50.37,50.37,0.0,0.0
2019-05-19,50.29,50.29,50.29,0.0,0.0,50.3,50.3,50.3,0.0,0.0,50.29,50.29,50.29,0.0,0.0,50.29,50.29,50.29,0.0,0.0
2019-05-26,50.33,50.33,50.33,0.0,0.0,50.34,50.34,50.34,0.0,0.0,50.32,50.32,50.32,0.0,0.0,50.34,50.34,50.34,0.0,0.0
2019-06-02,50.38,50.38,50.38,0.0,0.0,50.39,50.39,50.39,0.0,0.0,50.37,50.37,50.37,0.0,0.0,50.38,50.38,50.38,0.0,0.0
2019-06-09,50.41,50.41,50.41,0.0,0.0,50.43,50.43,50.43,0.0,0.0,50.41,50.41,50.41,0.0,0.0,50.43,50.43,50.43,0.0,0.0
2019-06-16,50.47,50.47,50.47,0.0,0.0,50.48,50.48,50.48,0.0,0.0,50.46,50.46,50.46,0.0,0.0,50.46,50.46,50.46,0.0,0.0
2019-06-23,50.37,50.37,50.37,0.0,0.0,50.38,50.38,50.38,0.0,0.0,50.37,50.37,50.37,0.0,0.0,50.37,50.37,50.37,0.0,0.0
2019-06-30,50.41,50.41,50.41,0.0,0.0,50.41,50.41,50.41,0.0,0.0,50.39,50.39,50.39,0.0,0.0,50.41,50.41,50.41,0.0,0.0
2019-07-07,50.43,50.43,50.43,0.0,0.0,50.43,50.43,50.43,0.0,0.0,50.41,50.41,50.41,0.0,0.0,50.43,50.43,50.43,0.0,0.0
2019-07-14,50.45,50.45,50.45,0.0,0.0,50.47,50.47,50.47,0.0,0.0,50.45,50.45,50.45,0.0,0.0,50.46,50.46,50.46,0.0,0.0
2019-07-21,50.35,50.35,50.35,0.0,0.0,50.37,50.37,50.37,0.0,0.0,50.35,50.35,50.35,0.0,0.0,50.36,50.36,50.36,0.0,0.0
2019-07-28,50.4,50.4,50.4,0.0,0.0,50.42,50.42,50.42,0.0,0.0,50.4,50.4,50.4,0.0,0.0,50.42,50.42,50.42,0.0,0.0
2019-08-04,50.43,50.43,50.43,0.0,0.0,50.45,50.45,50.45,0.0,0.0,50.43,50.43,50.43,0.0,0.0,50.44,50.44,50.44,0.0,0.0
2019-08-11,50.46,50.46,50.46,0.0,0.0,50.47,50.47,50.47,0.0,0.0,50.46,50.46,50.46,0.0,0.0,50.47,50.47,50.47,0.0,0.0
2019-08-18,50.37,50.37,50.37,0.0,0.0,50.39,50.39,50.39,0.0,0.0,50.37,50.37,50.37,0.0,0.0,50.39,50.39,50.39,0.0,0.0
2019-08-25,50.41,50.41,50.41,0.0,0.0,50.42,50.42,50.42,0.0,0.0,50.4,50.4,50.4,0.0,0.0,50.42,50.42,50.42,0.0,0.0
2019-09-01,50.43,50.43,50.43,0.0,0.0,50.44,50.44,50.44,0.0,0.0,50.43,50.43,50.43,0.0,0.0,50.44,50.44,50.44,0.0,0.0
2019-09-08,50.43,50.43,50.43,0.0,0.0,50.44,50.44,50.44,0.0,0.0,50.42,50.42,50.42,0.0,0.0,50.42,50.42,50.42,0.0,0.0
2019-09-15,50.45,50.45,50.45,0.0,0.0,50.47,50.47,50.47,0.0,0.0,50.45,50.45,50.45,0.0,0.0,50.47,50.47,50.47,0.0,0.0
2019-09-22,50.39,50.39,50.39,0.0,0.0,50.4,50.4,50.4,0.0,0.0,50.38,50.38,50.38,0.0,0.0,50.4,50.4,50.4,0.0,0.0
2019-09-29,50.47,50.47,50.47,0.0,0.0,50.48,50.48,50.48,0.0,0.0,50.45,50.45,50.45,0.0,0.0,50.47,50.47,50.47,0.0,0.0
2019-10-06,50.47,50.47,50.47,0.0,0.0,50.47,50.47,50.47,0.0,0.0,50.45,50.45,50.45,0.0,0.0,50.45,50.45,50.45,0.0,0.0
2019-10-13,50.47,50.47,50.47,0.0,0.0,50.48,50.48,50.48,0.0,0.0,50.47,50.47,50.47,0.0,0.0,50.47,50.47,50.47,0.0,0.0
2019-10-20,50.39,50.39,50.39,0.0,0.0,50.4,50.4,50.4,0.0,0.0,50.39,50.39,50.39,0.0,0.0,50.4,50.4,50.4,0.0,0.0
2019-10-27,50.43,50.43,50.43,0.0,0.0,50.44,50.44,50.44,0.0,0.0,50.42,50.42,50.42,0.0,0.0,50.42,50.42,50.42,0.0,0.0
2019-11-03,50.43,50.43,50.43,0.0,0.0,50.44,50.44,50.44,0.0,0.0,50.42,50.42,50.42,0.0,0.0,50.43,50.43,50.43,0.0,0.0
2019-11-10,50.46,50.46,50.46,0.0,0.0,50.47,50.47,50.47,0.0,0.0,50.45,50.45,50.45,0.0,0.0,50.45,50.45,50.45,0.0,0.0
2019-11-17,50.38,50.38,50.38,0.0,0.0,50.39,50.39,50.39,0.0,0.0,50.38,50.38,50.38,0.0,0.0,50.39,50.39,50.39,0.0,0.0
2019-11-24,50.4,50.4,50.4,0.0,0.0,50.4,50.4,50.4,0.0,0.0,50.39,50.39,50.39,0.0,0.0,50.4,50.4,50.4,0.0,0.0
2019-12-01,50.42,50.42,50.42,0.0,0.0,50.42,50.42,50.42,0.0,0.0,50.41,50.41,50.41,0.0,0.0,50.42,50.42,50.42,0.0,0.0
2019-12-08,50.43,50.43,50.43,0.0,0.0,50.44,50.44,50.44,0.0,0.0,50.42,50.42,50.42,0.0,0.0,50.44,50.44,50.44,0.0,0.0
2019-12-15,50.45,50.45,50.45,0.0,0.0,50.45,50.45,50.45,0.0,0.0,50.44,50.44,50.44,0.0,0.0,50.45,50.45,50.45,0.0,0.0
2019-12-22,50.34,50.34,50.34,0.0,0.0,50.37,50.37,50.37,0.0,0.0,50.34,50.34,50.34,0.0,0.0,50.36,50.36,50.36,0.0,0.0
2019-12-29,50.37,50.37,50.37,0.0,0.0,50.39,50.39,50.39,0.0,0.0,50.37,50.37,50.37,0.0,0.0,50.39,50.39,50.39,0.0,0.0
