Date,LAD_Open_average,LAD_Open_max,LAD_Open_min,LAD_Open_volatility,LAD_Open_change,LAD_High_average,LAD_High_max,LAD_High_min,LAD_High_volatility,LAD_High_change,LAD_Low_average,LAD_Low_max,LAD_Low_min,LAD_Low_volatility,LAD_Low_change,LAD_Close_average,LAD_Close_max,LAD_Close_min,LAD_Close_volatility,LAD_Close_change,LAD_Volume_average,LAD_Volume_max,LAD_Volume_min,LAD_Volume_volatility,LAD_Volume_change
2018-01-14,122.202,125.05,120.54,4.509999999999991,-2.0600000000000023,123.856,125.87,122.22,3.6500000000000057,-0.5400000000000063,120.47200000000001,122.62,119.77,2.8500000000000085,2.6200000000000045,122.184,125.33,120.03,5.299999999999997,3.950000000000003,165387,218968,124959,94009,-73503
2018-01-21,125.602,126.36,124.92,1.4399999999999977,1.4399999999999977,126.41199999999999,127.99,125.43,2.559999999999988,2.559999999999988,124.126,125.92,123.01,2.9099999999999966,2.9099999999999966,125.608,126.57,124.79,1.779999999999987,1.3499999999999943,141312,167809,115971,51838,28399
2018-01-28,123.828,126.59,119.36,7.230000000000004,-5.730000000000004,124.666,127.05,120.29,6.759999999999991,-6.409999999999997,120.87,123.77,114.53,9.239999999999995,-9.219999999999999,121.954,125.71,114.91,10.799999999999997,-10.799999999999997,195660,292522,128681,163841,163841
2018-02-04,116.096,117.25,113.0,4.25,4.209999999999994,118.408,119.27,117.72,1.5499999999999972,0.75,113.854,115.27,111.95,3.319999999999993,3.319999999999993,116.628,117.9,114.78,3.1200000000000045,0.6099999999999994,215454,256881,176063,80818,-80818
2018-02-11,114.6925,117.8,110.62,7.179999999999993,-6.8999999999999915,116.1525,119.25,113.74,5.510000000000005,-5.430000000000007,110.82,114.84,108.71,6.13000000000001,-4.329999999999998,112.98,118.05,111.11,6.939999999999998,-6.939999999999998,600669,1179033,350524,828509,37341
2018-02-18,110.792,111.52,109.89,1.6299999999999955,1.019999999999996,111.96600000000001,112.34,111.59,0.75,-0.75,109.316,109.95,108.74,1.210000000000008,0.18999999999999773,110.444,111.12,109.48,1.6400000000000006,1.2000000000000028,250996,342888,178122,164766,-101839
2018-02-25,105.562,110.87,102.57,8.300000000000011,-8.150000000000006,106.86,112.21,103.66,8.549999999999997,-7.5,103.128,106.82,100.2,6.61999999999999,-4.8799999999999955,104.45,107.56,103.21,4.3500000000000085,-3.480000000000004,387589,534032,243557,290475,-121575
2018-03-04,105.45400000000001,107.0,104.08,2.9200000000000017,2.9200000000000017,107.076,109.06,106.0,3.0600000000000023,2.4000000000000057,104.224,106.45,102.95,3.5,3.5,105.984,107.17,104.07,3.1000000000000085,1.0100000000000051,230562,259686,200027,59659,-24143
2018-03-11,107.002,108.49,105.32,3.1700000000000017,-1.5100000000000051,107.764,108.62,106.61,2.010000000000005,-2.0,105.056,106.52,103.43,3.089999999999989,-2.4299999999999926,105.932,106.96,104.84,2.1199999999999903,-1.5600000000000023,219904,335669,174511,161158,49979
2018-03-18,101.12,101.97,99.73,2.239999999999995,1.7299999999999898,102.656,104.06,101.79,2.269999999999996,-1.0999999999999943,100.27,101.97,99.35,2.6200000000000045,0.4900000000000091,101.28,102.16,100.29,1.8699999999999903,-0.6900000000000119,267096,354156,188995,165161,-34041
