Date,MORN_Open_average,MORN_Open_max,MORN_Open_min,MORN_Open_volatility,MORN_Open_change,MORN_High_average,MORN_High_max,MORN_High_min,MORN_High_volatility,MORN_High_change,MORN_Low_average,MORN_Low_max,MORN_Low_min,MORN_Low_volatility,MORN_Low_change,MORN_Close_average,MORN_Close_max,MORN_Close_min,MORN_Close_volatility,MORN_Close_change,MORN_Volume_average,MORN_Volume_max,MORN_Volume_min,MORN_Volume_volatility,MORN_Volume_change
2018-01-14,98.864,101.22,96.84,4.3799999999999955,2.069999999999993,100.692,103.46,98.46,5.0,2.6700000000000017,97.844,100.0,95.4,4.599999999999994,2.989999999999995,99.06,101.12,96.59,4.530000000000001,2.1099999999999994,69822,113692,44178,69514,8264
2018-01-21,98.788,99.02,98.43,0.5899999999999892,-0.1699999999999875,99.31400000000001,99.68,98.68,1.0,-0.9799999999999898,97.594,98.42,96.39,2.030000000000001,-2.030000000000001,98.222,98.92,96.41,2.510000000000005,-2.490000000000009,36927,56241,26947,29294,7843
2018-01-28,95.82,96.21,94.77,1.4399999999999977,-1.4399999999999977,96.828,97.76,95.37,2.3900000000000006,-1.6999999999999886,94.926,95.82,92.5,3.319999999999993,-2.980000000000004,95.264,96.56,92.6,3.960000000000008,-3.280000000000001,64731,83527,44334,39193,492
2018-02-04,92.608,93.76,91.29,2.469999999999999,1.230000000000004,94.72,95.36,93.7,1.6599999999999966,-0.21999999999999886,91.2,93.06,90.0,3.0600000000000023,2.200000000000003,93.112,94.89,90.49,4.400000000000006,0.8400000000000034,71545,120934,36610,84324,-12632
2018-02-11,94.995,97.74,92.0,5.739999999999995,1.480000000000004,97.1175,97.8,95.2,2.5999999999999943,2.530000000000001,93.3025,95.46,90.75,4.709999999999994,4.709999999999994,96.22,97.35,94.91,2.4399999999999977,1.6400000000000006,36688,38436,31946,6490,-6490
2018-02-18,95.974,97.56,95.38,2.180000000000007,-0.46000000000000796,97.502,99.37,95.89,3.480000000000004,-2.1200000000000045,94.834,95.74,93.81,1.9299999999999926,-1.9299999999999926,95.618,96.65,94.91,1.740000000000009,-1.1400000000000006,58207,76105,46881,29224,-26032
2018-02-25,93.256,94.76,92.14,2.6200000000000045,-1.2800000000000011,95.486,96.97,94.19,2.780000000000001,-2.010000000000005,92.456,93.61,91.61,2.0,-1.7199999999999989,93.662,94.66,92.48,2.1799999999999926,0.09000000000000341,45933,65989,27057,38932,11296
2018-03-04,95.322,97.28,94.27,3.010000000000005,2.700000000000003,96.324,98.14,95.0,3.1400000000000006,2.9099999999999966,94.42,96.55,93.25,3.299999999999997,2.5900000000000034,95.864,97.74,94.51,3.2299999999999898,2.780000000000001,53407,59899,45866,14033,2843
2018-03-11,98.05,98.52,97.48,1.039999999999992,-0.23999999999999488,98.658,99.38,98.07,1.3100000000000023,-0.5900000000000034,96.938,97.06,96.63,0.4300000000000068,-0.37000000000000455,97.934,98.31,97.48,0.8299999999999983,-0.539999999999992,52141,78226,32897,45329,-22150
2018-03-18,96.616,97.91,94.62,3.289999999999992,-3.049999999999997,98.39,99.32,97.15,2.1699999999999875,-1.5300000000000011,95.508,97.47,93.56,3.9099999999999966,-2.3599999999999994,96.344,97.92,94.01,3.9099999999999966,-1.3599999999999994,42250,50158,27552,22606,-1343
