Date,ENTGStock_Open_average,ENTGStock_Open_max,ENTGStock_Open_min,ENTGStock_Open_volatility,ENTGStock_Open_change,ENTGStock_High_average,ENTGStock_High_max,ENTGStock_High_min,ENTGStock_High_volatility,ENTGStock_High_change,ENTGStock_Low_average,ENTGStock_Low_max,ENTGStock_Low_min,ENTGStock_Low_volatility,ENTGStock_Low_change,ENTGStock_Close_average,ENTGStock_Close_max,ENTGStock_Close_min,ENTGStock_Close_volatility,ENTGStock_Close_change,ENTGStock_Volume_average,ENTGStock_Volume_max,ENTGStock_Volume_min,ENTGStock_Volume_volatility,ENTGStock_Volume_change
2018-01-14,33.15,33.95,32.5,1.4500000000000028,1.1500000000000057,33.7625,34.55,32.95,1.5999999999999943,1.5999999999999943,32.85,33.6,32.05,1.5500000000000043,1.5500000000000043,33.5625,34.55,32.3,2.25,2.25,894878,1195708,690715,504993,-143451
2018-01-21,34.67,35.05,34.2,0.8499999999999943,-0.5,35.09,35.35,34.8,0.5500000000000043,0.15000000000000568,34.166000000000004,34.4,33.95,0.44999999999999574,-0.17999999999999972,34.556,35.0,34.05,0.9500000000000028,-0.0799999999999983,917422,1323722,614782,708940,-162849
2018-01-28,33.34,34.45,32.45,2.0,-1.75,33.76,34.65,33.05,1.6000000000000014,-1.6000000000000014,32.74,33.75,32.0,1.75,-1.75,33.05,34.0,32.35,1.6499999999999986,-1.6499999999999986,1084021,1474475,743023,731452,345070
2018-02-04,31.33,32.6,30.15,2.450000000000003,-1.6999999999999993,32.376,33.2,31.15,2.0500000000000043,-1.4299999999999997,30.15,31.4,29.2,2.1999999999999993,-1.2999999999999972,31.12,32.65,29.65,3.0,-0.09999999999999787,1696712,2094298,1407947,686351,-45637
2018-02-11,31.71,33.0,30.75,2.25,1.7999999999999972,32.344,33.35,31.27,2.080000000000002,1.9000000000000021,31.254,32.6,30.45,2.150000000000002,2.150000000000002,32.14,33.1,31.1,2.0,1.9499999999999957,780974,909782,602907,306875,-294834
2018-02-18,33.1875,33.85,32.85,1.0,0.29999999999999716,33.78,34.0,33.45,0.5499999999999972,-0.22999999999999687,32.7875,32.95,32.6,0.3500000000000014,0.3500000000000014,33.3,33.75,32.8,0.9500000000000028,0.10000000000000142,822820,1128879,596482,532397,-300055
2018-02-25,33.54,34.25,32.6,1.6499999999999986,-1.25,34.074,34.45,33.67,0.7800000000000011,-0.7000000000000028,33.07,33.7,32.3,1.4000000000000057,-1.4000000000000057,33.59,34.35,33.05,1.3000000000000043,-0.7000000000000028,683532,773315,494977,278338,217808
2018-03-04,34.91,36.15,33.55,2.6000000000000014,2.6000000000000014,35.586,36.55,34.25,2.299999999999997,2.299999999999997,34.672,36.05,33.25,2.799999999999997,2.799999999999997,35.43,36.55,34.0,2.549999999999997,2.549999999999997,772833,953503,601399,352104,352104
2018-03-11,36.38,36.7,36.05,0.6500000000000057,-0.6500000000000057,36.652,36.88,36.38,0.5,-0.4299999999999997,35.982,36.25,35.81,0.4399999999999977,-0.3500000000000014,36.15,36.4,35.95,0.44999999999999574,-0.29999999999999716,1014750,1489519,790568,698951,606676
2018-03-18,36.61,37.25,36.05,1.2000000000000028,0.8000000000000043,37.367999999999995,38.25,36.62,1.6300000000000026,0.4299999999999997,36.120000000000005,36.7,35.7,1.0,0.09999999999999432,36.63,37.85,35.85,2.0,-0.6499999999999986,1631234,1936799,1303482,633317,-95298
2018-03-25,35.95,37.75,34.25,3.5,-2.25,36.575,37.75,35.3,2.450000000000003,-2.049999999999997,33.865,35.2,32.76,2.440000000000005,0.9400000000000048,35.4625,37.6,34.1,3.5,-2.8000000000000043,1349788,1456965,1059182,397783,395997
2018-04-01,34.18,35.15,33.35,1.7999999999999972,-0.30000000000000426,34.906,35.33,34.35,0.9799999999999969,0.10000000000000142,33.53,34.55,32.9,1.6499999999999986,0.5500000000000043,34.190000000000005,34.85,33.45,1.3999999999999986,0.25,876272,1090217,741174,349043,-243161
2018-04-08,35.64,37.1,34.2,2.8999999999999986,2.8999999999999986,36.48,37.15,35.5,1.6499999999999986,1.6499999999999986,35.37,36.55,34.1,2.4499999999999957,2.4499999999999957,36.04,36.8,34.6,2.1999999999999957,2.1999999999999957,878404,1270563,571522,699041,-677382
2018-04-15,36.59,37.5,34.5,3.0,-2.700000000000003,36.856,37.83,35.05,2.780000000000001,-2.200000000000003,35.704,37.05,33.65,3.3999999999999986,-3.1499999999999986,36.03,37.7,33.75,3.950000000000003,-3.1499999999999986,1372068,1843870,883390,960480,911961
2018-04-22,33.63,34.0,33.25,0.75,-0.20000000000000284,33.93,34.1,33.5,0.6000000000000014,-0.14999999999999858,32.656,33.28,32.25,1.0300000000000011,-1.0300000000000011,33.22,33.55,32.6,0.9499999999999957,-0.9499999999999957,1235393,1689083,767298,921785,450631
2018-04-29,32.62,32.9,32.2,0.6999999999999957,-0.3500000000000014,33.196,33.73,32.95,0.779999999999994,0.6799999999999997,32.28,32.75,31.85,0.8999999999999986,0.25,32.8,33.5,32.2,1.2999999999999972,1.2999999999999972,703128,938909,575277,363632,-363632
2018-05-06,34.82,35.9,33.7,2.1999999999999957,2.1999999999999957,35.458,36.3,34.1,2.1999999999999957,2.039999999999999,34.544,35.6,33.42,2.1799999999999997,1.9799999999999969,35.224000000000004,36.05,34.02,2.029999999999994,1.5799999999999983,693186,1053087,349082,704005,-463302
2018-05-13,36.06,36.6,35.65,0.9500000000000028,0.45000000000000284,36.480000000000004,37.0,35.95,1.0499999999999972,-0.25,35.458,36.3,34.15,2.1499999999999986,-1.5500000000000043,35.89,36.85,34.2,2.6499999999999986,-1.8499999999999943,936748,2094599,586907,1507692,1445314
