Date,EL_Open_average,EL_Open_max,EL_Open_min,EL_Open_volatility,EL_Open_change,EL_High_average,EL_High_max,EL_High_min,EL_High_volatility,EL_High_change,EL_Low_average,EL_Low_max,EL_Low_min,EL_Low_volatility,EL_Low_change,EL_Close_average,EL_Close_max,EL_Close_min,EL_Close_volatility,EL_Close_change,EL_Volume_average,EL_Volume_max,EL_Volume_min,EL_Volume_volatility,EL_Volume_change
2018-01-14,131.202,133.74,129.2,4.5400000000000205,4.5400000000000205,133.11599999999999,135.69,130.39,5.300000000000011,5.300000000000011,130.632,133.59,128.46,5.1299999999999955,5.1299999999999955,132.204,134.87,128.66,6.210000000000008,6.210000000000008,1429512,1618911,1147123,471788,-230901
2018-01-21,136.634,137.76,134.76,3.0,3.0,137.696,138.2,137.16,1.039999999999992,1.039999999999992,135.62199999999999,136.26,134.76,1.5,1.3700000000000045,136.89,137.71,136.25,1.460000000000008,-0.12000000000000455,1403800,1623197,1115434,507763,56715
2018-01-28,136.046,138.74,133.4,5.340000000000003,-2.5999999999999943,137.432,138.74,136.42,2.3200000000000216,-0.15000000000000568,133.756,135.23,132.54,2.6899999999999977,-2.6899999999999977,134.968,136.63,134.3,2.329999999999984,-2.329999999999984,2466404,3610531,1318348,2292183,2292183
2018-02-04,134.488,136.83,132.18,4.650000000000006,2.5200000000000102,136.822,137.98,135.29,2.6899999999999977,0.23999999999998067,132.70000000000002,135.41,131.18,4.22999999999999,3.7299999999999898,135.034,137.22,131.46,5.759999999999991,-0.18999999999999773,2950365,3546158,2273358,1272800,-1272800
2018-02-11,138.19,140.0,136.38,3.6200000000000045,2.8300000000000125,139.98,141.67,137.73,3.9399999999999977,3.9399999999999977,137.505,139.21,136.38,2.8300000000000125,2.8300000000000125,139.475,141.04,137.5,3.539999999999992,3.539999999999992,1945988,2262577,1693306,569271,346532
2018-02-18,140.704,142.62,139.37,3.25,1.8799999999999955,142.126,143.63,141.05,2.579999999999984,2.579999999999984,140.138,142.31,139.05,3.259999999999991,3.259999999999991,141.0,143.29,139.35,3.9399999999999977,3.9399999999999977,1348297,1965592,1065312,900280,-280267
2018-02-25,139.642,142.59,137.41,5.180000000000007,-2.490000000000009,141.17600000000002,143.26,139.27,3.9899999999999807,-1.4499999999999886,138.402,139.56,137.04,2.5200000000000102,0.0,139.81,141.64,138.44,3.1999999999999886,1.8599999999999852,1921134,2361243,1616928,744315,223438
2018-03-04,143.508,145.25,141.53,3.719999999999999,2.8400000000000034,144.556,145.97,143.12,2.8499999999999943,2.8499999999999943,143.024,144.69,141.42,3.2700000000000102,2.990000000000009,144.208,145.37,142.68,2.6899999999999977,2.6899999999999977,1735703,2033597,1259136,774461,-774461
2018-03-11,145.52,146.3,144.14,2.160000000000025,0.30000000000001137,146.492,147.7,145.71,1.9899999999999807,1.3699999999999761,144.304,145.05,143.59,1.460000000000008,0.2400000000000091,145.424,146.27,144.12,2.1500000000000057,0.0800000000000125,1691578,2244923,1163783,1081140,623256
2018-03-18,145.88400000000001,147.83,144.6,3.230000000000018,-0.8499999999999943,147.542,148.41,145.93,2.4799999999999898,0.03999999999999204,144.98,146.01,143.5,2.509999999999991,-0.75,146.168,148.21,143.8,4.409999999999997,0.010000000000019327,1569231,1720103,1237189,482914,106405
