Date,FUNC_Open_average,FUNC_Open_max,FUNC_Open_min,FUNC_Open_volatility,FUNC_Open_change,FUNC_High_average,FUNC_High_max,FUNC_High_min,FUNC_High_volatility,FUNC_High_change,FUNC_Low_average,FUNC_Low_max,FUNC_Low_min,FUNC_Low_volatility,FUNC_Low_change,FUNC_Close_average,FUNC_Close_max,FUNC_Close_min,FUNC_Close_volatility,FUNC_Close_change,FUNC_Volume_average,FUNC_Volume_max,FUNC_Volume_min,FUNC_Volume_volatility,FUNC_Volume_change
2018-01-14,17.676,18.2,17.35,0.8499999999999979,-0.75,17.774,18.2,17.46,0.7399999999999984,-0.7399999999999984,17.538,18.05,17.35,0.6999999999999993,-0.6999999999999993,17.676000000000002,18.05,17.46,0.5899999999999999,-0.5899999999999999,2804,3475,2352,1123,52
2018-01-21,17.36,17.4,17.35,0.04999999999999716,-0.04999999999999716,17.394,17.45,17.35,0.09999999999999787,-0.029999999999997584,17.34,17.35,17.3,0.05000000000000071,0.05000000000000071,17.376,17.43,17.35,0.0799999999999983,0.0,5007,11110,757,10353,-10138
2018-01-28,17.366,17.4,17.35,0.04999999999999716,-0.029999999999997584,17.474,17.65,17.4,0.25,0.0,17.248,17.4,16.79,0.6099999999999994,-0.5600000000000023,17.34,17.65,16.8,0.8499999999999979,-0.5999999999999979,2600,5203,1130,4073,2873
2018-02-04,16.95,17.03,16.85,0.17999999999999972,-0.030000000000001137,16.96,17.05,16.85,0.1999999999999993,0.019999999999999574,16.762,17.0,16.6,0.3999999999999986,0.1999999999999993,16.838,17.05,16.69,0.35999999999999943,0.1999999999999993,43767,208909,1593,207316,1608
2018-02-11,17.095,17.33,16.85,0.4799999999999969,0.22999999999999687,17.195,17.33,17.1,0.22999999999999687,0.22999999999999687,17.0725,17.33,16.85,0.4799999999999969,0.31999999999999673,17.195,17.33,17.1,0.22999999999999687,0.22999999999999687,1675,4072,513,3559,-1040
2018-02-18,17.03,17.2,16.7,0.5,0.23999999999999844,17.19,17.3,17.1,0.1999999999999993,0.10000000000000142,16.81,16.95,16.7,0.25,0.0,17.07,17.3,16.75,0.5500000000000007,0.5500000000000007,9000,30468,423,30045,4594
2018-02-25,17.386,17.55,17.18,0.370000000000001,0.1999999999999993,17.759999999999998,19.0,17.25,1.75,1.5500000000000007,17.352,17.55,17.18,0.370000000000001,0.22000000000000242,17.73,18.9,17.25,1.6499999999999986,1.4499999999999993,13186,44039,663,43376,16850
2018-03-04,19.31,19.95,18.4,1.5500000000000007,1.0,19.91,20.2,19.5,0.6999999999999993,0.4499999999999993,19.0,19.55,18.05,1.5,0.9499999999999993,19.53,19.95,19.0,0.9499999999999993,-0.14999999999999858,10703,13072,7786,5286,-5286
2018-03-11,19.330000000000002,19.65,19.1,0.5499999999999972,-0.25,19.88,20.25,19.55,0.6999999999999993,-0.1999999999999993,19.022000000000002,19.55,18.55,1.0,-0.3000000000000007,19.43,19.85,19.0,0.8500000000000014,-0.5999999999999979,39713,91345,13113,78232,44660
2018-03-18,19.042,19.35,18.7,0.6500000000000021,-0.3500000000000014,19.32,19.4,19.0,0.3999999999999986,-0.3999999999999986,18.844,19.16,18.5,0.6600000000000001,-0.5500000000000007,19.14,19.3,18.9,0.40000000000000213,-0.3500000000000014,16059,40125,2651,37474,-33712
2018-03-25,18.9875,19.15,18.8,0.34999999999999787,0.04999999999999716,19.35,19.95,19.1,0.8499999999999979,0.8499999999999979,18.785,19.13,18.5,0.629999999999999,0.2799999999999976,19.1875,19.7,18.9,0.8000000000000007,0.8000000000000007,6218,11447,3240,8207,8207
2018-04-01,19.53,19.7,19.4,0.3000000000000007,0.14999999999999858,19.676000000000002,19.89,19.42,0.46999999999999886,-0.19000000000000128,19.274,19.45,19.15,0.3000000000000007,0.10000000000000142,19.46,19.7,19.25,0.4499999999999993,-0.3000000000000007,7742,25342,2123,23219,-4055
