Date,OFIX_stock_Open_average,OFIX_stock_Open_max,OFIX_stock_Open_min,OFIX_stock_Open_volatility,OFIX_stock_Open_change,OFIX_stock_High_average,OFIX_stock_High_max,OFIX_stock_High_min,OFIX_stock_High_volatility,OFIX_stock_High_change,OFIX_stock_Low_average,OFIX_stock_Low_max,OFIX_stock_Low_min,OFIX_stock_Low_volatility,OFIX_stock_Low_change,OFIX_stock_Close_average,OFIX_stock_Close_max,OFIX_stock_Close_min,OFIX_stock_Close_volatility,OFIX_stock_Close_change,OFIX_stock_Volume_average,OFIX_stock_Volume_max,OFIX_stock_Volume_min,OFIX_stock_Volume_volatility,OFIX_stock_Volume_change
2018-01-14,53.504999999999995,54.07,53.0,1.0700000000000003,-0.13000000000000256,54.35,55.4,53.13,2.269999999999996,0.5700000000000003,52.6875,53.85,51.63,2.219999999999999,1.0799999999999983,53.595,55.0,52.78,2.219999999999999,2.219999999999999,393344,656575,104379,552196,163367
2018-01-21,55.764,57.95,54.78,3.1700000000000017,2.9000000000000057,56.626,58.22,55.47,2.75,2.6700000000000017,55.316,57.24,54.32,2.9200000000000017,2.5500000000000043,56.18,57.77,54.73,3.0400000000000063,2.6300000000000026,174241,256714,105916,150798,-48897
2018-01-28,57.278,57.6,56.95,0.6499999999999986,0.3299999999999983,57.89,58.17,57.53,0.6400000000000006,-0.11999999999999744,56.88,57.11,56.36,0.75,-0.10999999999999943,57.38,57.67,57.15,0.5200000000000031,-0.2600000000000051,119012,164908,88009,76899,25385
2018-02-04,54.25,57.0,52.29,4.710000000000001,-4.710000000000001,55.238,57.38,53.17,4.210000000000001,-4.210000000000001,52.928,54.99,51.19,3.8000000000000043,-3.8000000000000043,53.42,55.05,51.78,3.269999999999996,-2.6899999999999977,124660,146115,96304,49811,23422
2018-02-11,52.336,53.4,51.48,1.9200000000000017,1.259999999999998,53.164,54.13,52.43,1.7000000000000028,1.2800000000000011,51.72,53.0,51.01,1.990000000000002,1.990000000000002,52.856,53.93,52.07,1.8599999999999994,1.6899999999999977,91123,138423,61798,76625,-76625
2018-02-18,54.152499999999996,54.48,53.8,0.6799999999999997,0.6799999999999997,54.7325,55.23,54.22,1.009999999999998,0.259999999999998,53.6275,53.93,53.25,0.6799999999999997,-0.25,53.9975,54.13,53.68,0.45000000000000284,-0.45000000000000284,73699,108032,52755,55277,-55277
2018-02-25,56.372,59.25,53.68,5.57,1.8200000000000003,57.24,59.25,54.97,4.280000000000001,1.5399999999999991,54.978,55.82,53.15,2.6700000000000017,2.3500000000000014,55.984,57.14,54.81,2.3299999999999983,1.3399999999999963,133635,163509,86197,77312,60665
2018-03-04,57.984,58.81,56.16,2.6500000000000057,2.1200000000000045,59.403999999999996,60.0,58.96,1.0399999999999991,0.7899999999999991,57.18,57.91,56.16,1.75,1.75,58.484,59.32,57.67,1.6499999999999986,0.8800000000000026,136320,155937,120837,35100,-33112
2018-03-11,59.546,59.88,59.35,0.5300000000000011,-0.04999999999999716,60.496,61.0,60.26,0.740000000000002,0.6099999999999994,59.048,59.26,58.84,0.4199999999999946,-0.0799999999999983,59.532000000000004,59.84,59.24,0.6000000000000014,0.21999999999999886,175155,409099,109634,299465,298848
2018-03-18,59.126,59.36,58.54,0.8200000000000003,-0.8100000000000023,60.002,60.35,59.34,1.009999999999998,-0.9499999999999957,58.688,59.17,58.09,1.0799999999999983,-0.7199999999999989,59.0,59.56,58.11,1.4500000000000028,-1.259999999999998,90965,119099,59367,59732,-22190
