Date,SWX_Open_average,SWX_Open_max,SWX_Open_min,SWX_Open_volatility,SWX_Open_change,SWX_High_average,SWX_High_max,SWX_High_min,SWX_High_volatility,SWX_High_change,SWX_Low_average,SWX_Low_max,SWX_Low_min,SWX_Low_volatility,SWX_Low_change,SWX_Close_average,SWX_Close_max,SWX_Close_min,SWX_Close_volatility,SWX_Close_change,SWX_Volume_average,SWX_Volume_max,SWX_Volume_min,SWX_Volume_volatility,SWX_Volume_change
2018-01-14,75.058,75.95,74.09,1.8599999999999994,-1.6400000000000006,75.888,76.61,75.08,1.5300000000000011,-1.4699999999999989,74.346,75.22,73.52,1.7000000000000028,-0.960000000000008,74.83,76.07,74.24,1.8299999999999983,-0.5400000000000063,165324,204632,129234,75398,-12492
2018-01-21,75.146,75.66,74.7,0.9599999999999937,0.3199999999999932,75.876,75.93,75.77,0.1600000000000108,0.0800000000000125,74.44,74.74,74.1,0.6400000000000006,-0.45000000000000284,75.078,75.77,74.2,1.5699999999999932,-1.259999999999991,156956,215012,115106,99906,-23233
2018-01-28,73.208,74.24,71.77,2.469999999999999,-2.469999999999999,73.63,74.81,72.08,2.730000000000004,-2.730000000000004,72.066,73.43,69.44,3.990000000000009,-3.990000000000009,72.41,73.58,69.51,4.069999999999993,-3.9399999999999977,230312,325239,155293,169946,124079
2018-02-04,68.248,69.94,67.0,2.9399999999999977,1.2399999999999949,69.668,70.61,68.91,1.7000000000000028,0.5700000000000074,67.266,68.55,66.61,1.9399999999999977,1.6400000000000006,68.528,69.91,66.68,3.2299999999999898,1.8400000000000034,289674,389308,230351,158957,-152595
2018-02-11,68.2125,69.46,67.3,2.1599999999999966,-0.8799999999999955,68.83,69.65,67.97,1.6800000000000068,-0.35999999999999943,67.345,67.78,66.98,0.7999999999999972,0.21000000000000796,68.1525,68.85,67.05,1.7999999999999972,0.519999999999996,185946,224818,147862,76956,-19937
2018-02-18,68.25,69.52,66.95,2.569999999999993,0.8499999999999943,68.932,70.03,68.03,2.0,1.269999999999996,67.312,68.06,66.74,1.3200000000000074,0.8400000000000034,68.096,69.17,66.87,2.299999999999997,0.8399999999999892,155685,190014,111513,78501,-65059
2018-02-25,66.494,70.0,63.69,6.310000000000002,-4.700000000000003,67.852,70.0,64.37,5.6299999999999955,-1.9500000000000028,65.012,67.75,62.53,5.219999999999999,-3.8400000000000034,66.228,68.2,64.14,4.060000000000002,-0.6400000000000006,346918,649678,198221,451457,118815
2018-03-04,67.888,69.34,66.87,2.469999999999999,1.7900000000000063,68.862,71.0,67.55,3.450000000000003,3.450000000000003,67.448,69.34,66.6,2.740000000000009,2.740000000000009,68.53,70.69,67.23,3.4599999999999937,3.4599999999999937,293727,342014,266930,75084,70403
2018-03-11,70.512,71.05,69.85,1.2000000000000028,-0.6599999999999966,70.726,71.11,70.39,0.7199999999999989,-0.7199999999999989,69.526,70.28,68.65,1.6299999999999955,-1.6299999999999955,70.156,70.65,69.48,1.1700000000000017,-1.1700000000000017,300752,485782,219332,266450,-28338
2018-03-18,68.006,69.02,66.42,2.5999999999999943,-2.5999999999999943,68.614,69.87,66.75,3.1200000000000045,-3.1200000000000045,66.896,68.3,65.2,3.0999999999999943,-2.4599999999999937,67.43599999999999,68.57,66.2,2.3699999999999903,-1.8899999999999864,273735,424178,146767,277411,243661
2018-03-25,67.39,67.9,66.69,1.210000000000008,0.9000000000000057,68.185,68.5,68.03,0.46999999999999886,-0.030000000000001137,66.7825,67.55,66.09,1.4599999999999937,0.7599999999999909,67.52250000000001,67.65,67.19,0.46000000000000796,0.46000000000000796,261953,290661,227927,62734,40713
2018-04-01,68.068,69.35,67.15,2.1999999999999886,1.559999999999988,68.822,69.88,67.57,2.3100000000000023,1.7999999999999972,67.494,68.53,66.49,2.0400000000000063,1.4000000000000057,68.402,69.42,67.29,2.1299999999999955,1.8599999999999994,290226,356448,251489,104959,73249
2018-04-08,69.16,69.53,68.72,0.8100000000000023,-0.7199999999999989,69.908,70.81,69.1,1.710000000000008,0.9399999999999977,68.58800000000001,69.33,68.2,1.1299999999999955,-0.6299999999999955,69.418,70.72,68.61,2.1099999999999994,1.2099999999999937,201438,373771,135357,238414,-225581
2018-04-15,70.95,71.25,70.66,0.5900000000000034,0.10999999999999943,71.67,72.22,71.43,0.789999999999992,0.75,70.69,70.97,70.3,0.6700000000000017,0.4099999999999966,71.24600000000001,72.11,70.79,1.3199999999999932,1.0499999999999972,226986,274245,182403,91842,30522
2018-04-22,73.44200000000001,74.79,72.38,2.410000000000011,2.410000000000011,74.092,75.39,72.75,2.6400000000000006,2.0400000000000063,72.806,74.05,72.07,1.980000000000004,0.9200000000000017,73.416,74.7,72.57,2.1300000000000097,0.4200000000000017,214523,272826,125221,147605,108138
2018-04-29,73.306,74.49,72.87,1.6199999999999903,1.5,73.828,74.73,72.99,1.740000000000009,1.5600000000000023,72.444,73.19,71.94,1.25,0.8799999999999955,73.428,74.32,72.79,1.529999999999987,0.6999999999999886,210733,274555,139391,135164,7056
2018-05-06,72.896,73.19,72.68,0.5099999999999909,-0.45000000000000284,73.216,73.33,73.08,0.25,0.12999999999999545,72.03,72.51,71.53,0.980000000000004,0.8599999999999994,72.74,73.14,71.9,1.2399999999999949,0.21999999999999886,248320,379065,134304,244761,39141
2018-05-13,71.88,72.77,70.86,1.9099999999999966,-1.7800000000000011,72.102,73.02,70.86,2.1599999999999966,-2.0999999999999943,71.012,71.98,70.34,1.6400000000000006,-1.6400000000000006,71.318,72.55,70.71,1.8400000000000034,-1.8400000000000034,208649,295563,115703,179860,-78619
2018-05-20,72.245,73.95,70.7,3.25,3.25,72.975,73.95,71.75,2.200000000000003,2.200000000000003,71.72,73.26,70.46,2.8000000000000114,2.8000000000000114,72.6225,73.55,70.96,2.5900000000000034,2.5900000000000034,309205,451647,172997,278650,-52083
2018-05-27,75.234,76.49,73.52,2.969999999999999,2.969999999999999,76.294,76.78,75.01,1.769999999999996,1.769999999999996,74.836,75.99,73.19,2.799999999999997,2.799999999999997,75.762,76.25,74.69,1.5600000000000023,1.5499999999999972,305282,359382,242151,117231,-24884
2018-06-03,74.728,76.27,73.52,2.75,-2.269999999999996,75.098,76.27,74.28,1.9899999999999949,-1.9500000000000028,73.474,75.29,72.45,2.8400000000000034,-2.8400000000000034,73.872,75.36,72.59,2.769999999999996,-2.769999999999996,335215,411839,219492,192347,-158720
2018-06-10,73.67999999999999,74.59,72.71,1.8800000000000097,1.8800000000000097,74.616,76.12,73.65,2.469999999999999,2.3700000000000045,73.336,74.59,72.62,1.9699999999999989,1.9699999999999989,74.228,75.86,72.99,2.8700000000000045,2.3100000000000023,264894,361939,184541,177398,-21594
2018-06-17,77.754,78.58,76.09,2.489999999999995,1.8699999999999903,78.44200000000001,78.81,78.03,0.7800000000000011,0.10999999999999943,77.02,77.78,75.72,2.0600000000000023,0.8700000000000045,77.852,78.29,76.81,1.480000000000004,-1.1299999999999955,336494,532768,222755,310013,22706
2018-06-24,76.41,76.72,75.89,0.8299999999999983,-0.8100000000000023,76.97200000000001,77.15,76.78,0.37000000000000455,-0.2600000000000051,76.072,76.4,75.72,0.6800000000000068,-0.6800000000000068,76.504,76.85,75.98,0.8699999999999903,0.2599999999999909,236225,303809,173163,130646,-47045
2018-07-01,78.485,79.92,76.91,3.010000000000005,3.010000000000005,79.4125,80.32,78.5,1.8199999999999932,1.4200000000000017,77.745,78.86,76.78,2.0799999999999983,0.7399999999999949,78.695,79.99,77.77,2.219999999999999,-0.37000000000000455,348199,495249,184530,310719,154255
2018-07-08,79.296,80.09,77.77,2.3200000000000074,1.9500000000000028,80.05199999999999,80.67,79.42,1.25,0.29999999999999716,78.648,79.65,77.18,2.469999999999999,1.1099999999999994,79.47800000000001,80.08,78.54,1.539999999999992,-0.7199999999999989,185013,233148,147300,85848,-13012
2018-07-15,78.336,78.92,77.58,1.3400000000000034,-0.060000000000002274,78.686,79.15,77.59,1.5600000000000023,0.3299999999999983,77.418,77.81,76.64,1.1700000000000017,0.37000000000000455,78.20400000000001,79.09,77.53,1.5600000000000023,0.6200000000000045,126437,159893,101545,58348,-37964
2018-07-22,77.782,78.56,75.64,2.9200000000000017,-2.480000000000004,78.576,79.35,76.91,2.4399999999999977,-1.6200000000000045,77.09,78.05,74.78,3.269999999999996,-2.549999999999997,77.806,78.49,76.5,1.9899999999999949,-1.8499999999999943,204383,390443,106087,284356,216741
2018-07-29,77.73,78.96,76.69,2.269999999999996,1.3500000000000085,78.896,79.81,78.02,1.7900000000000063,0.39000000000000057,77.042,77.85,76.24,1.6099999999999994,0.8400000000000034,78.328,79.18,77.79,1.3900000000000006,0.3400000000000034,148532,212241,80297,131944,-79899
2018-08-05,78.64800000000001,79.01,78.31,0.7000000000000028,0.18999999999999773,79.35000000000001,80.06,78.87,1.1899999999999977,-0.6899999999999977,77.6,78.84,75.17,3.6700000000000017,0.14000000000000057,78.59,78.92,78.29,0.6299999999999955,0.1699999999999875,130583,163062,92429,70633,-15241
2018-08-12,80.05799999999999,81.05,78.58,2.469999999999999,2.469999999999999,81.064,81.66,80.2,1.4599999999999937,1.2099999999999937,79.52,80.59,78.55,2.0400000000000063,1.3700000000000045,80.29,81.34,79.22,2.1200000000000045,0.7199999999999989,131066,161837,102667,59170,-41553
2018-08-19,79.172,80.18,78.3,1.8800000000000097,-1.559999999999988,79.32000000000001,80.23,78.59,1.6400000000000006,-1.6400000000000006,78.108,79.3,77.02,2.280000000000001,-2.280000000000001,78.49,79.74,77.17,2.569999999999993,-2.569999999999993,164253,313323,85611,227712,125077
2018-08-26,77.2,77.41,76.89,0.519999999999996,-0.020000000000010232,77.6125,77.78,77.51,0.269999999999996,0.04999999999999716,76.555,76.84,76.22,0.6200000000000045,0.37000000000000455,77.02250000000001,77.32,76.65,0.6699999999999875,0.6699999999999875,304371,409338,231710,177628,111048
2018-09-02,79.222,80.55,77.61,2.9399999999999977,2.9399999999999977,80.526,82.88,78.65,4.22999999999999,4.22999999999999,79.176,80.34,77.61,2.730000000000004,2.730000000000004,80.186,82.09,78.28,3.8100000000000023,3.8100000000000023,214138,362836,135958,226878,148351
2018-09-09,82.256,82.84,81.73,1.1099999999999994,0.519999999999996,82.906,83.2,82.6,0.6000000000000085,-0.4900000000000091,81.67,82.14,81.04,1.0999999999999943,0.01999999999999602,82.434,82.92,82.13,0.7900000000000063,-0.7399999999999949,170177,185275,131633,53642,-53642
2018-09-16,80.32,82.27,78.94,3.3299999999999983,-3.030000000000001,80.626,82.45,79.24,3.210000000000008,-3.210000000000008,79.114,81.64,77.97,3.6700000000000017,-3.6700000000000017,79.592,81.67,78.53,3.1400000000000006,-3.1400000000000006,202416,415162,119809,295353,-40235
2018-09-23,78.104,79.09,76.95,2.1400000000000006,0.4000000000000057,78.844,79.36,78.22,1.1400000000000006,0.37000000000000455,77.418,78.09,76.69,1.4000000000000057,0.27000000000001023,78.08,79.03,76.8,2.230000000000004,0.6199999999999903,197985,296638,141888,154750,134736
2018-09-30,79.922,81.02,78.7,2.319999999999993,2.319999999999993,80.978,82.57,79.78,2.789999999999992,2.789999999999992,79.516,80.99,78.5,2.489999999999995,2.489999999999995,80.338,82.24,79.26,2.9799999999999898,2.9799999999999898,144840,163666,120705,42961,-21956
2018-10-07,80.56,82.22,77.66,4.560000000000002,-4.560000000000002,81.514,83.15,79.39,3.760000000000005,-3.760000000000005,79.51,81.87,77.09,4.780000000000001,-4.210000000000008,79.97,82.06,77.74,4.320000000000007,-3.200000000000003,200979,273291,140734,132557,-17571
2018-10-14,79.438,80.76,78.61,2.1500000000000057,2.1500000000000057,80.598,81.56,79.72,1.8400000000000034,1.6099999999999994,78.944,80.0,78.23,1.769999999999996,1.7199999999999989,79.876,80.52,79.34,1.1799999999999926,0.7600000000000051,141990,175882,102558,73324,28455
2018-10-21,79.72,80.66,78.72,1.9399999999999977,-1.3700000000000045,80.438,81.81,79.39,2.4200000000000017,-0.8299999999999983,78.516,79.56,77.39,2.1700000000000017,-0.75,79.326,80.82,78.34,2.4799999999999898,-0.9200000000000017,152114,181349,107143,74206,-46396
2018-10-28,77.976,78.84,76.87,1.9699999999999989,-0.7099999999999937,79.014,80.01,77.98,2.030000000000001,0.10999999999999943,77.214,78.45,76.18,2.269999999999996,-0.3400000000000034,78.23,79.86,77.0,2.8599999999999994,0.7600000000000051,177667,253526,113667,139859,36900
2018-11-04,81.866,83.36,79.81,3.549999999999997,3.549999999999997,83.582,85.97,81.39,4.579999999999998,4.579999999999998,81.264,83.36,78.83,4.530000000000001,4.530000000000001,82.878,84.77,81.07,3.700000000000003,3.700000000000003,174738,218277,139050,79227,73471
2018-11-11,84.484,84.86,84.14,0.7199999999999989,-0.5100000000000051,84.948,85.14,84.62,0.519999999999996,-0.09999999999999432,83.266,83.65,82.41,1.240000000000009,-0.5600000000000023,84.354,84.49,84.14,0.3499999999999943,-0.3499999999999943,169966,196118,143727,52391,10768
2018-11-18,83.395,84.35,82.35,2.0,-1.2399999999999949,84.06,85.08,83.45,1.6299999999999955,-1.4299999999999926,82.6525,83.32,82.33,0.9899999999999949,-0.9399999999999977,83.19,83.87,82.69,1.1800000000000068,-0.5200000000000102,83572,130468,46825,83643,-56015
2018-11-25,78.396,81.54,76.11,5.430000000000007,-2.3100000000000023,79.698,81.99,78.5,3.489999999999995,-1.6599999999999966,76.664,78.13,76.1,2.030000000000001,1.75,78.152,80.2,76.84,3.3599999999999994,3.2900000000000063,939294,2668193,382609,2285584,-330795
2018-12-02,80.85249999999999,81.19,80.35,0.8400000000000034,0.5400000000000063,81.55,81.91,81.17,0.7399999999999949,-0.6299999999999955,79.7475,80.35,79.17,1.1799999999999926,-0.789999999999992,80.8725,81.16,80.57,0.5900000000000034,0.4300000000000068,350798,417076,223303,193773,-193773
2018-12-09,82.086,83.0,80.72,2.280000000000001,2.0,83.07,83.63,81.59,2.039999999999992,1.6599999999999966,81.25,82.66,80.2,2.4599999999999937,-0.20999999999999375,82.042,83.03,80.66,2.3700000000000045,-0.4300000000000068,353855,530690,213845,316845,182222
2018-12-16,80.416,81.2,79.8,1.4000000000000057,-1.2199999999999989,81.61200000000001,82.55,79.98,2.569999999999993,-2.569999999999993,78.372,80.12,74.05,6.070000000000007,-6.070000000000007,78.884,80.35,74.09,6.259999999999991,-6.259999999999991,448228,879222,169822,709400,-202413
2018-12-23,75.17,75.79,74.42,1.3700000000000045,1.3700000000000045,75.9525,76.6,75.12,1.4799999999999898,1.4799999999999898,73.7975,74.73,72.68,2.049999999999997,1.8199999999999932,75.5975,76.5,74.97,1.5300000000000011,1.5300000000000011,264611,320278,190830,129448,-117947
2018-12-30,74.815,76.32,73.82,2.5,-1.3999999999999915,75.785,76.36,74.93,1.4299999999999926,-0.789999999999992,73.5925,73.84,73.27,0.5700000000000074,0.4200000000000017,74.415,75.4,73.92,1.480000000000004,0.3199999999999932,265127,310436,233894,76542,-45175
2019-01-06,76.31400000000001,77.9,74.56,3.3400000000000034,2.0600000000000023,77.43,78.0,76.86,1.1400000000000006,0.20000000000000284,75.484,76.6,74.35,2.25,1.0600000000000023,76.752,77.73,75.93,1.7999999999999972,-0.8999999999999915,171232,230519,121595,108924,-53293
2019-01-13,77.355,78.58,76.43,2.1499999999999915,2.1499999999999915,78.6125,79.6,77.56,2.039999999999992,1.7399999999999949,77.12,78.0,76.07,1.9300000000000068,1.9300000000000068,78.12,79.11,77.04,2.069999999999993,1.3799999999999955,223558,262420,197797,64623,7402
2019-01-20,77.962,78.7,76.79,1.9099999999999966,-1.9099999999999966,78.464,78.86,77.46,1.4000000000000057,-1.3400000000000034,77.038,77.49,76.02,1.4699999999999989,-1.2900000000000063,77.648,78.32,76.47,1.8499999999999943,-1.7000000000000028,159251,235310,106209,129101,-80748
2019-01-27,77.048,78.02,76.27,1.75,0.7600000000000051,77.73,78.48,76.57,1.9100000000000108,0.7599999999999909,76.33,77.12,75.55,1.5700000000000074,0.5999999999999943,77.39399999999999,78.32,76.35,1.9699999999999989,1.3700000000000045,196040,318637,137680,180957,21074
2019-02-03,78.192,78.94,77.71,1.230000000000004,0.45000000000000284,78.696,79.38,78.1,1.2800000000000011,0.4900000000000091,77.324,78.13,76.35,1.7800000000000011,0.20999999999999375,78.278,78.91,77.57,1.3400000000000034,0.45000000000000284,194903,271670,125928,145742,74100
2019-02-10,77.85249999999999,78.28,77.14,1.1400000000000006,-0.4000000000000057,79.46000000000001,81.25,78.54,2.7099999999999937,2.7099999999999937,77.535,78.0,77.14,0.8599999999999994,0.7199999999999989,78.72999999999999,80.63,77.59,3.039999999999992,3.039999999999992,387590,891362,187133,704229,704229
2019-02-17,82.68,84.1,80.78,3.319999999999993,3.319999999999993,83.80799999999999,84.67,82.86,1.8100000000000023,1.3299999999999983,82.054,83.46,80.4,3.059999999999988,1.6899999999999977,83.184,84.24,82.16,2.0799999999999983,0.5,366568,476206,192561,283645,-44174
2019-02-24,82.084,83.14,81.03,2.1099999999999994,0.39000000000000057,83.084,84.88,81.6,3.280000000000001,1.3299999999999983,81.012,82.4,79.14,3.260000000000005,1.1400000000000006,82.416,84.79,81.17,3.6200000000000045,3.490000000000009,287067,359300,189145,170155,81880
2019-03-03,82.694,84.42,82.09,2.3299999999999983,-1.9300000000000068,83.176,84.74,82.56,2.1799999999999926,-1.769999999999996,81.862,82.06,81.69,0.37000000000000455,0.060000000000002274,82.35,82.9,82.0,0.9000000000000057,0.5800000000000125,253854,274122,216916,57206,-1079
2019-03-10,83.254,83.82,82.8,1.019999999999996,0.46000000000000796,84.044,84.34,83.81,0.5300000000000011,-0.04999999999999716,82.776,83.28,82.4,0.8799999999999955,-0.0899999999999892,83.342,83.9,82.79,1.1099999999999994,-0.5600000000000023,408337,1103823,199558,904265,-97245
2019-03-17,83.07,83.95,82.13,1.8200000000000074,-1.0,83.662,84.12,83.24,0.8800000000000097,-0.6600000000000108,82.294,82.89,81.87,1.019999999999996,-0.28000000000000114,82.91,83.25,82.43,0.8199999999999932,0.45999999999999375,380181,664183,247544,416639,67144
2019-03-24,82.826,83.82,82.15,1.6699999999999875,-1.2299999999999898,83.28,84.06,82.66,1.4000000000000057,-1.1099999999999994,82.092,83.0,81.61,1.3900000000000006,-1.2999999999999972,82.746,83.52,82.26,1.259999999999991,-0.7599999999999909,318754,423774,255091,168683,-168683
2019-03-31,82.458,83.1,81.61,1.4899999999999949,-0.01999999999999602,83.054,83.77,82.38,1.3900000000000006,0.6099999999999994,81.732,82.78,81.06,1.7199999999999989,1.4899999999999949,82.49,83.52,81.63,1.8900000000000006,1.4500000000000028,194918,258925,140319,118606,-61265
2019-04-07,83.094,83.83,82.36,1.4699999999999989,0.6299999999999955,83.662,84.65,83.22,1.4300000000000068,1.4300000000000068,82.49,83.73,81.8,1.9300000000000068,1.7600000000000051,83.12,84.01,82.13,1.8800000000000097,1.8800000000000097,168876,237955,139232,98723,98723
2019-04-14,83.1225,84.22,82.19,2.030000000000001,-2.030000000000001,83.3875,84.42,82.36,2.0600000000000023,-2.0600000000000023,82.2725,83.19,81.46,1.730000000000004,-1.730000000000004,82.455,83.41,81.67,1.7399999999999949,-1.7399999999999949,134807,169434,103092,66342,-20588
2019-04-21,82.284,82.7,81.92,0.7800000000000011,0.4099999999999966,83.03,83.22,82.72,0.5,0.4300000000000068,81.986,82.29,81.52,0.7700000000000102,0.6899999999999977,82.552,82.91,82.34,0.5699999999999932,0.5699999999999932,166724,296834,119186,177648,-150419
2019-04-28,82.9,83.48,82.29,1.1899999999999977,0.35999999999999943,83.642,83.95,82.97,0.980000000000004,0.23999999999999488,82.47,82.97,81.88,1.0900000000000034,0.18999999999999773,82.852,83.6,82.14,1.4599999999999937,-0.21999999999999886,254346,342818,176283,166535,-98903
2019-05-05,81.578,83.37,79.69,3.680000000000007,0.8500000000000085,82.886,84.06,81.45,2.6099999999999994,0.8200000000000074,80.768,82.57,79.47,3.0999999999999943,1.3599999999999994,81.886,83.97,79.59,4.3799999999999955,2.450000000000003,348450,560259,275273,284986,-4044
2019-05-12,84.05,84.93,83.34,1.5900000000000034,1.019999999999996,84.818,85.74,83.9,1.8399999999999892,0.7599999999999909,83.486,84.18,82.94,1.240000000000009,0.6200000000000045,84.326,85.52,83.59,1.9299999999999926,0.7999999999999972,430634,898628,254139,644489,20157
2019-05-19,85.42,87.16,84.47,2.6899999999999977,2.6899999999999977,86.3225,87.58,84.94,2.6400000000000006,2.6400000000000006,85.14750000000001,86.9,84.17,2.730000000000004,2.730000000000004,86.0125,87.08,84.52,2.5600000000000023,2.5600000000000023,291960,395503,236083,159420,63537
2019-05-26,85.488,87.29,83.54,3.75,-1.6500000000000057,86.15,87.29,85.21,2.0800000000000125,-0.5400000000000063,84.4,85.59,83.08,2.510000000000005,-0.5300000000000011,85.296,86.52,83.8,2.719999999999999,0.5099999999999909,298538,400065,186613,213452,-124842
2019-06-02,87.034,87.92,86.41,1.5100000000000051,0.75,87.814,88.44,86.57,1.8700000000000045,1.25,86.508,87.39,85.45,1.9399999999999977,1.0600000000000023,87.206,87.44,86.44,1.0,0.9399999999999977,265040,300135,223049,77086,-2190
2019-06-09,87.556,88.32,86.22,2.0999999999999943,0.6400000000000006,88.17399999999999,88.98,87.32,1.6600000000000108,1.0300000000000011,86.932,87.87,85.97,1.9000000000000057,1.25,87.51,88.1,86.17,1.9299999999999926,1.6299999999999955,184687,208042,154959,53083,-53083
2019-06-16,89.902,91.49,88.02,3.469999999999999,2.5,90.608,91.64,88.99,2.6500000000000057,2.5,88.842,90.2,86.12,4.079999999999998,3.8900000000000006,90.126,91.24,88.23,3.009999999999991,2.239999999999995,265410,366577,154963,211614,-117638
2019-06-23,89.696,90.65,88.6,2.0500000000000114,-0.9900000000000091,90.548,91.7,89.26,2.4399999999999977,-1.3900000000000006,88.784,90.48,87.62,2.8599999999999994,-2.1500000000000057,89.506,90.8,88.69,2.1099999999999994,-1.3900000000000006,326250,741615,159236,582379,27644
2019-06-30,90.545,91.71,89.41,2.299999999999997,2.299999999999997,91.34,91.93,90.57,1.3600000000000136,1.3600000000000136,89.8775,90.42,89.37,1.0499999999999972,1.0499999999999972,90.8575,91.54,90.36,1.1800000000000068,0.21999999999999886,136694,195707,72070,123637,-66443
2019-07-07,90.828,91.26,90.23,1.0300000000000011,0.7299999999999898,91.158,91.48,90.96,0.5200000000000102,-0.020000000000010232,90.022,90.7,89.57,1.1300000000000097,-0.12000000000000455,90.612,91.06,89.65,1.4099999999999966,-1.2999999999999972,132433,173057,94071,78986,-10703
2019-07-14,89.6,90.0,89.28,0.7199999999999989,0.030000000000001137,90.24000000000001,91.15,89.47,1.6800000000000068,0.2600000000000051,88.998,89.68,88.18,1.5,-0.6799999999999926,89.436,90.22,88.54,1.6799999999999926,-0.8499999999999943,197341,301464,138886,162578,-5636
2019-07-21,88.956,89.6,88.42,1.1799999999999926,1.0499999999999972,89.628,89.94,89.23,0.7099999999999937,0.7099999999999937,88.392,88.89,88.16,0.730000000000004,0.730000000000004,89.146,89.57,88.46,1.1099999999999994,0.5499999999999972,154330,185167,125829,59338,32761
2019-07-28,89.146,89.62,88.84,0.7800000000000011,-0.3100000000000023,90.07600000000001,90.64,88.84,1.7999999999999972,-1.1400000000000006,88.25,89.0,86.24,2.760000000000005,-2.3800000000000097,88.92999999999999,89.88,87.58,2.299999999999997,-1.5900000000000034,212200,240477,191323,49154,49154
2019-08-04,88.238,90.31,85.83,4.480000000000004,1.7000000000000028,89.96,91.0,88.5,2.5,1.1200000000000045,87.346,88.89,85.64,3.25,1.8900000000000006,88.986,90.45,88.33,2.1200000000000045,0.04999999999999716,240924,346612,177093,169519,-40375
2019-08-11,88.684,90.16,87.53,2.6299999999999955,1.5300000000000011,89.44,90.47,88.45,2.019999999999996,1.2000000000000028,88.268,89.58,87.27,2.3100000000000023,1.1099999999999994,89.044,90.03,87.52,2.510000000000005,0.8699999999999903,187365,216943,149134,67809,-34222
2019-08-18,88.98,90.21,87.29,2.9199999999999875,-2.9199999999999875,89.30799999999999,90.21,88.22,1.9899999999999949,-1.9899999999999949,87.776,88.84,86.5,2.3400000000000034,-1.9200000000000017,88.36,89.12,86.81,2.3100000000000023,-0.8599999999999994,175762,248430,124352,124078,103748
2019-08-25,89.09,90.36,88.01,2.3499999999999943,1.6200000000000045,90.135,91.62,89.01,2.6099999999999994,2.6099999999999994,88.70750000000001,90.03,87.76,2.269999999999996,2.269999999999996,89.55250000000001,91.23,88.04,3.1899999999999977,3.1899999999999977,279154,346911,216281,130630,96160
2019-09-01,91.036,92.12,89.65,2.469999999999999,-1.5999999999999943,91.434,92.31,89.65,2.6599999999999966,-2.6599999999999966,90.112,90.69,88.83,1.8599999999999994,-1.7600000000000051,90.612,91.48,89.46,2.0200000000000102,-2.0200000000000102,242070,322397,200641,121756,-82022
2019-09-08,91.164,92.23,89.79,2.4399999999999977,2.2099999999999937,92.086,92.94,90.91,2.030000000000001,2.030000000000001,90.498,91.76,88.75,3.010000000000005,3.010000000000005,91.392,92.14,89.81,2.3299999999999983,2.3299999999999983,217004,267013,170693,96320,-19018
