Date,DESTQStock_Open_average,DESTQStock_Open_max,DESTQStock_Open_min,DESTQStock_Open_volatility,DESTQStock_Open_change,DESTQStock_High_average,DESTQStock_High_max,DESTQStock_High_min,DESTQStock_High_volatility,DESTQStock_High_change,DESTQStock_Low_average,DESTQStock_Low_max,DESTQStock_Low_min,DESTQStock_Low_volatility,DESTQStock_Low_change,DESTQStock_Close_average,DESTQStock_Close_max,DESTQStock_Close_min,DESTQStock_Close_volatility,DESTQStock_Close_change,DESTQStock_Volume_average,DESTQStock_Volume_max,DESTQStock_Volume_min,DESTQStock_Volume_volatility,DESTQStock_Volume_change
2018-01-14,2.41,2.54,2.3,0.2400000000000002,-0.2400000000000002,2.4825,2.56,2.4,0.16000000000000014,-0.03000000000000025,2.3225,2.38,2.26,0.1200000000000001,-0.08000000000000007,2.415,2.52,2.36,0.16000000000000014,0.10999999999999988,76011,141510,43321,98189,-81179
2018-01-21,2.524,2.56,2.49,0.06999999999999984,0.06999999999999984,2.614,2.76,2.55,0.20999999999999996,0.20999999999999996,2.46,2.54,2.33,0.20999999999999996,-0.10999999999999988,2.574,2.66,2.51,0.15000000000000036,0.15000000000000036,63585,118516,19036,99480,-12375
2018-01-28,2.592,2.67,2.55,0.1200000000000001,-0.1200000000000001,2.642,2.77,2.56,0.20999999999999996,-0.20999999999999996,2.474,2.61,2.31,0.2999999999999998,-0.2999999999999998,2.54,2.64,2.39,0.25,-0.25,113899,168754,44155,124599,124599
2018-02-04,2.22,2.38,2.1,0.2799999999999998,-0.2799999999999998,2.3,2.48,2.23,0.25,-0.18000000000000016,2.082,2.25,1.94,0.31000000000000005,-0.31000000000000005,2.17,2.28,2.05,0.22999999999999998,-0.1499999999999999,91721,116410,43834,72576,-8075
2018-02-11,2.174,2.29,2.12,0.16999999999999993,0.020000000000000018,2.2640000000000002,2.35,2.17,0.18000000000000016,-0.08999999999999986,2.092,2.13,2.04,0.08999999999999986,0.040000000000000036,2.17,2.29,2.12,0.16999999999999993,-0.16000000000000014,33951,58432,18226,40206,-19956
2018-02-18,2.0949999999999998,2.13,2.05,0.08000000000000007,0.029999999999999805,2.1149999999999998,2.13,2.09,0.040000000000000036,0.0,2.0075,2.07,1.97,0.09999999999999987,-0.09999999999999987,2.0425,2.09,1.98,0.10999999999999988,-0.08999999999999986,44665,78454,23407,55047,23368
2018-02-25,2.086,2.22,2.01,0.2100000000000004,0.2100000000000004,2.152,2.27,2.05,0.2200000000000002,0.20000000000000018,2.032,2.2,1.88,0.3200000000000003,0.3200000000000003,2.122,2.25,1.98,0.27,0.27,34856,65680,19953,45727,-2139
2018-03-04,2.326,2.41,2.28,0.13000000000000034,0.13000000000000034,2.392,2.47,2.28,0.1900000000000004,0.14000000000000012,2.2800000000000002,2.35,2.22,0.1299999999999999,0.07999999999999963,2.348,2.41,2.28,0.13000000000000034,0.13000000000000034,31752,39997,22006,17991,3428
2018-03-11,2.458,2.48,2.43,0.04999999999999982,0.04999999999999982,2.55,2.78,2.48,0.2999999999999998,0.2999999999999998,2.442,2.48,2.42,0.06000000000000005,0.06000000000000005,2.5260000000000002,2.77,2.45,0.31999999999999984,0.31999999999999984,60081,188277,20006,168271,158678
2018-03-18,2.52,2.74,2.37,0.3700000000000001,-0.3700000000000001,2.554,2.75,2.45,0.2999999999999998,-0.2999999999999998,2.406,2.51,2.32,0.18999999999999995,-0.1599999999999997,2.45,2.57,2.35,0.21999999999999975,-0.18999999999999995,45993,109102,12140,96962,-96962
