Date,SFUN_Open_average,SFUN_Open_max,SFUN_Open_min,SFUN_Open_volatility,SFUN_Open_change,SFUN_High_average,SFUN_High_max,SFUN_High_min,SFUN_High_volatility,SFUN_High_change,SFUN_Low_average,SFUN_Low_max,SFUN_Low_min,SFUN_Low_volatility,SFUN_Low_change,SFUN_Close_average,SFUN_Close_max,SFUN_Close_min,SFUN_Close_volatility,SFUN_Close_change,SFUN_Volume_average,SFUN_Volume_max,SFUN_Volume_min,SFUN_Volume_volatility,SFUN_Volume_change
2018-01-14,24.514,24.71,24.01,0.6999999999999993,-0.05000000000000071,24.838,25.09,24.66,0.4299999999999997,-0.3299999999999983,24.222,24.48,23.91,0.5700000000000003,0.19000000000000128,24.608,24.71,24.48,0.23000000000000043,0.23000000000000043,517936,755809,290167,465642,-345410
2018-01-21,24.948,25.42,24.62,0.8000000000000007,0.14000000000000057,25.366,25.79,24.85,0.9399999999999977,0.4299999999999997,24.618,24.95,24.24,0.7100000000000009,0.28000000000000114,25.08,25.42,24.81,0.610000000000003,0.23000000000000043,722624,1699816,307488,1392328,286354
2018-01-28,24.186,24.66,23.49,1.1700000000000017,-1.1700000000000017,24.438,24.76,23.77,0.990000000000002,-0.8900000000000006,23.446,23.96,22.71,1.25,-0.6400000000000006,23.874,24.57,22.97,1.6000000000000014,-0.990000000000002,859362,1045534,658237,387297,181375
2018-02-04,22.44,23.2,22.03,1.1699999999999982,-0.23000000000000043,22.846,23.68,22.26,1.4199999999999982,-1.1799999999999997,21.492,22.12,20.76,1.3599999999999994,0.8500000000000014,22.404,23.58,21.79,1.7899999999999991,-1.2199999999999989,549857,914925,323798,591127,-591127
2018-02-11,23.427500000000002,24.48,21.79,2.6900000000000013,2.2600000000000016,24.4175,24.9,23.68,1.2199999999999989,0.8399999999999999,23.17,24.01,21.65,2.360000000000003,1.9800000000000004,23.9225,24.29,23.53,0.759999999999998,0.09999999999999787,236183,368574,127612,240962,-240962
2018-02-18,24.166,24.95,23.25,1.6999999999999993,1.0399999999999991,24.726,25.23,24.19,1.0399999999999991,0.5,23.774,24.01,23.06,0.9500000000000028,0.9000000000000021,24.306,24.99,24.05,0.9399999999999977,-0.05000000000000071,181608,254540,132374,122166,-58858
2018-02-25,22.802,24.01,21.18,2.830000000000002,-1.75,23.216,24.24,22.5,1.7399999999999984,-1.4599999999999973,22.330000000000002,23.77,21.09,2.6799999999999997,-1.5999999999999979,22.732,23.86,21.18,2.6799999999999997,-1.4600000000000009,472062,967008,175210,791798,115047
2018-03-04,21.748,22.69,21.28,1.4100000000000001,-0.8000000000000007,22.195999999999998,23.13,21.79,1.3399999999999999,-1.0500000000000007,21.272,21.49,21.04,0.4499999999999993,0.13999999999999702,21.504,21.84,21.28,0.5599999999999987,0.13999999999999702,361890,480685,142211,338474,-338474
2018-03-11,22.132,23.02,21.18,1.8399999999999999,1.5599999999999987,22.802,23.39,21.77,1.620000000000001,1.620000000000001,21.892,22.69,20.99,1.7000000000000028,1.5800000000000018,22.612000000000002,23.35,21.13,2.2200000000000024,2.2200000000000024,395891,660339,109505,550834,-66460
2018-03-18,23.45,23.68,23.3,0.379999999999999,0.379999999999999,23.968,24.15,23.77,0.379999999999999,0.19000000000000128,23.25,23.39,23.06,0.33000000000000185,0.28000000000000114,23.732,23.91,23.58,0.33000000000000185,0.23000000000000043,212350,305889,124611,181278,111219
2018-03-25,23.252499999999998,24.24,21.23,3.009999999999998,0.2799999999999976,24.2675,24.52,23.93,0.5899999999999999,0.23000000000000043,22.8225,23.91,20.76,3.1499999999999986,0.379999999999999,23.945,24.24,23.63,0.6099999999999994,0.5199999999999996,404443,605413,262201,343212,-343212
2018-04-01,24.334,24.66,24.15,0.5100000000000016,-0.05000000000000071,24.768,25.09,24.52,0.5700000000000003,-0.28999999999999915,23.8,24.15,23.44,0.7099999999999973,-0.43000000000000327,24.268,24.71,23.63,1.0800000000000018,-0.9400000000000013,356986,470039,239896,230143,-35081
2018-04-08,23.722,24.05,23.35,0.6999999999999993,-0.4200000000000017,23.84,24.1,23.58,0.5200000000000031,-0.4200000000000017,23.232,23.58,22.64,0.9399999999999977,-0.3299999999999983,23.55,23.72,23.39,0.3299999999999983,-0.3299999999999983,369338,672776,178334,494442,-373794
2018-04-15,23.252,24.01,22.45,1.5600000000000023,-1.0800000000000018,23.44,24.19,22.5,1.6900000000000013,-1.5500000000000007,22.584,23.39,21.28,2.1099999999999994,-2.1099999999999994,22.764,23.77,21.37,2.3999999999999986,-2.3999999999999986,283677,471313,193973,277340,-277340
2018-04-22,21.68,22.59,21.18,1.4100000000000001,1.129999999999999,22.32,23.91,21.42,2.4899999999999984,2.210000000000001,21.464,22.36,20.8,1.5599999999999987,1.2699999999999996,22.048000000000002,23.53,21.18,2.3500000000000014,2.25,332581,638743,136002,502741,128279
2018-04-29,23.536,24.1,23.35,0.75,0.75,23.94,24.36,23.63,0.7300000000000004,0.6799999999999997,23.27,24.01,22.92,1.0899999999999999,1.0899999999999999,23.712,24.24,23.3,0.9399999999999977,0.6600000000000001,184929,268397,122744,145653,77174
2018-05-06,24.522000000000002,24.85,24.1,0.75,0.6099999999999994,24.826,25.04,24.48,0.5599999999999987,0.41999999999999815,23.986,24.38,23.72,0.6600000000000001,0.33000000000000185,24.372,24.85,24.1,0.75,-0.23000000000000043,320278,616291,120561,495730,-321357
2018-05-13,25.174,25.98,24.15,1.8300000000000018,1.740000000000002,26.414,26.78,26.22,0.5600000000000023,-0.09999999999999787,24.983999999999998,25.65,24.1,1.5499999999999972,1.5499999999999972,25.858,26.26,25.32,0.9400000000000013,-0.4200000000000017,754266,1909997,340990,1569007,-1569007
2018-05-20,138.92249999999999,252.76,25.32,227.44,226.03,142.455,261.23,25.58,235.65000000000003,235.22000000000003,137.67249999999999,250.41,24.5,225.91,225.04,139.065,254.64,25.28,229.35999999999999,229.17999999999998,279715,555847,35195,520652,-503265
2018-05-27,247.02,256.06,237.23,18.830000000000013,-15.530000000000001,252.102,261.7,243.35,18.349999999999994,-9.409999999999997,239.204,246.17,233.46,12.70999999999998,-9.889999999999986,244.38,258.88,234.4,24.47999999999999,-6.1200000000000045,156234,502241,51286,450955,25756
2018-06-03,238.922,249.94,224.52,25.419999999999987,-17.409999999999997,241.558,251.82,225.93,25.889999999999986,-17.419999999999987,230.732,238.17,219.34,18.829999999999984,-18.120000000000005,235.346,248.05,223.11,24.939999999999998,-19.299999999999983,53533,67303,33836,33467,20772
