Date,CVX_Open_average,CVX_Open_max,CVX_Open_min,CVX_Open_volatility,CVX_Open_change,CVX_High_average,CVX_High_max,CVX_High_min,CVX_High_volatility,CVX_High_change,CVX_Low_average,CVX_Low_max,CVX_Low_min,CVX_Low_volatility,CVX_Low_change,CVX_Close_average,CVX_Close_max,CVX_Close_min,CVX_Close_volatility,CVX_Close_change,CVX_Volume_average,CVX_Volume_max,CVX_Volume_min,CVX_Volume_volatility,CVX_Volume_change
2018-01-14,132.268,133.67,131.3,2.369999999999976,-2.369999999999976,132.748,133.88,132.0,1.8799999999999955,-1.3199999999999932,131.016,131.6,130.21,1.3899999999999864,-0.3199999999999932,131.964,132.56,131.3,1.259999999999991,0.5500000000000114,5814930,6254209,5248785,1005424,-1005424
2018-01-21,131.258,132.38,130.06,2.319999999999993,-2.319999999999993,132.086,132.67,131.58,1.089999999999975,-0.9799999999999898,130.166,131.07,128.32,2.75,-2.4099999999999966,130.546,131.39,128.48,2.9099999999999966,-2.5400000000000205,5974801,6868223,4597183,2271040,603389
2018-01-28,123.914,127.61,116.99,10.620000000000005,-10.620000000000005,124.34,128.01,118.3,9.709999999999994,-9.709999999999994,119.792,125.19,108.02,17.17,-17.17,121.47,125.57,112.62,12.949999999999989,-12.61,10830506,15414722,7844464,7570258,7330700
2018-02-04,114.382,117.4,111.2,6.200000000000003,3.5999999999999943,116.652,119.27,114.62,4.6499999999999915,-1.7800000000000011,112.122,115.23,109.5,5.730000000000004,2.1499999999999915,114.45,117.18,112.3,4.88000000000001,-3.200000000000003,11832021,18416320,8358207,10058113,-10058113
2018-02-11,112.7625,113.34,112.35,0.9900000000000091,-0.9900000000000091,113.405,114.05,112.94,1.1099999999999994,-0.6700000000000017,111.3275,111.86,110.84,1.019999999999996,-0.6500000000000057,112.89750000000001,113.63,112.14,1.4899999999999949,-1.1500000000000057,6363294,7065907,5404995,1660912,-1115542
2018-02-18,111.322,113.18,109.55,3.6300000000000097,0.9000000000000057,112.732,114.66,111.44,3.219999999999999,1.8999999999999915,110.328,112.85,108.9,3.9499999999999886,2.269999999999996,111.424,114.6,109.06,5.539999999999992,3.6199999999999903,7149187,8176706,6460219,1716487,594902
2018-02-25,112.864,115.02,111.4,3.6199999999999903,-3.469999999999999,114.184,116.05,112.18,3.8699999999999903,-2.719999999999999,111.462,113.61,109.83,3.780000000000001,-2.5900000000000034,112.47200000000001,113.61,111.64,1.9699999999999989,-0.45999999999999375,7087921,7814896,6059659,1755237,1755237
2018-03-04,114.642,117.5,112.95,4.549999999999997,3.6500000000000057,116.218,118.35,114.75,3.5999999999999943,2.8299999999999983,113.81,116.56,112.6,3.960000000000008,3.5400000000000063,114.97,117.22,113.35,3.8700000000000045,3.1400000000000006,7284680,8833337,6095136,2738201,-1080838
2018-03-11,116.008,117.23,115.07,2.160000000000011,-2.160000000000011,116.652,118.18,115.23,2.950000000000003,-2.950000000000003,114.678,116.0,113.22,2.780000000000001,-2.780000000000001,115.292,116.46,113.89,2.569999999999993,-2.569999999999993,7215343,14909362,4519694,10389668,-1989522
2018-03-18,114.738,115.55,114.24,1.3100000000000023,-0.3100000000000023,116.17999999999999,118.11,115.58,2.530000000000001,-0.12000000000000455,113.734,114.8,112.7,2.0999999999999943,-1.1899999999999977,114.714,117.04,112.98,4.060000000000002,0.8499999999999943,6161976,6868665,4587249,2281416,2281416
2018-03-25,114.215,115.75,112.29,3.4599999999999937,-1.8599999999999994,115.235,116.86,114.39,2.469999999999999,-2.469999999999999,112.215,113.98,110.54,3.4399999999999977,-3.4399999999999977,113.25999999999999,114.66,112.1,2.5600000000000023,-2.4200000000000017,6343129,6985327,5530759,1454568,697828
2018-04-01,114.426,116.38,112.52,3.8599999999999994,2.780000000000001,116.36800000000001,117.89,114.79,3.0999999999999943,2.1899999999999977,113.498,114.88,112.09,2.789999999999992,2.789999999999992,115.468,117.29,114.48,2.8100000000000023,1.1500000000000057,6735534,7204872,5727192,1477680,216518
2018-04-08,119.22399999999999,120.6,117.6,3.0,3.0,120.476,121.71,119.38,2.3299999999999983,1.8799999999999955,118.598,119.77,117.6,2.1700000000000017,2.1700000000000017,119.59,120.7,118.85,1.8500000000000085,1.8500000000000085,6140787,7649033,4597989,3051044,-3051044
2018-04-15,122.55,123.97,120.94,3.030000000000001,1.0600000000000023,123.792,125.0,122.0,3.0,1.6099999999999994,121.886,123.21,120.56,2.6499999999999915,1.2399999999999949,122.976,123.82,121.46,2.3599999999999994,2.1200000000000045,7290911,9132537,6113088,3019449,-375238
2018-04-22,124.378,127.02,122.34,4.679999999999993,2.6599999999999966,125.438,127.9,122.9,5.0,2.8599999999999994,122.98,125.05,121.12,3.9299999999999926,3.299999999999997,124.242,126.62,122.54,4.079999999999998,2.569999999999993,7209657,8836646,5331148,3505498,-348890
2018-04-29,124.924,126.59,124.03,2.5600000000000023,2.5600000000000023,126.55,128.4,124.92,3.480000000000004,3.480000000000004,124.03,124.71,123.08,1.6299999999999955,1.3599999999999994,125.366,126.01,124.86,1.1500000000000057,0.0799999999999983,6426683,7093719,5403118,1690601,-93987
2018-05-06,128.536,130.25,124.93,5.319999999999993,5.319999999999993,129.764,131.08,126.75,4.3300000000000125,4.3300000000000125,127.686,129.8,123.63,6.170000000000016,6.170000000000016,128.868,130.39,126.57,3.819999999999993,3.819999999999993,8026060,11442697,5446016,5996681,-2724620
