Date,CYD_stock_Open_average,CYD_stock_Open_max,CYD_stock_Open_min,CYD_stock_Open_volatility,CYD_stock_Open_change,CYD_stock_High_average,CYD_stock_High_max,CYD_stock_High_min,CYD_stock_High_volatility,CYD_stock_High_change,CYD_stock_Low_average,CYD_stock_Low_max,CYD_stock_Low_min,CYD_stock_Low_volatility,CYD_stock_Low_change,CYD_stock_Close_average,CYD_stock_Close_max,CYD_stock_Close_min,CYD_stock_Close_volatility,CYD_stock_Close_change,CYD_stock_Volume_average,CYD_stock_Volume_max,CYD_stock_Volume_min,CYD_stock_Volume_volatility,CYD_stock_Volume_change
2018-01-14,25.64,26.2,25.25,0.9499999999999993,0.9499999999999993,26.1925,27.09,25.44,1.6499999999999986,1.6499999999999986,25.55,26.17,25.2,0.9700000000000024,0.9600000000000009,26.0125,26.87,25.36,1.5100000000000016,1.5100000000000016,78687,96933,49470,47463,16929
2018-01-21,27.259999999999998,27.82,26.81,1.0100000000000016,1.0100000000000016,27.568,27.98,27.16,0.8200000000000003,0.6799999999999997,26.913999999999998,27.3,26.36,0.9400000000000013,0.9400000000000013,27.366,27.69,26.93,0.7600000000000016,0.7600000000000016,87745,140163,62972,77191,-35422
2018-01-28,26.988,27.55,26.2,1.3500000000000014,-1.3000000000000007,27.22,27.85,26.23,1.620000000000001,-1.620000000000001,26.312,27.49,25.14,2.349999999999998,-2.349999999999998,26.694,27.75,25.33,2.4200000000000017,-2.4200000000000017,49678,65158,33784,31374,16082
2018-02-04,24.218,25.25,23.6,1.6499999999999986,-1.6499999999999986,24.674,25.67,23.73,1.9400000000000013,-1.9400000000000013,23.368,24.47,22.5,1.9699999999999989,-1.9699999999999989,24.062,24.62,23.33,1.2900000000000027,-0.9300000000000033,88230,155610,58021,97589,-18216
2018-02-11,23.756,24.05,23.54,0.5100000000000016,0.17999999999999972,24.324,24.67,23.95,0.7200000000000024,-0.39000000000000057,23.37,23.82,22.78,1.0399999999999991,-0.5299999999999976,23.728,24.14,23.13,1.0100000000000016,-1.0100000000000016,56305,88651,23689,64962,36015
2018-02-18,24.247500000000002,25.14,23.1,2.039999999999999,1.2899999999999991,24.7825,25.25,24.39,0.8599999999999994,-0.28000000000000114,23.5375,24.38,23.05,1.3299999999999983,-0.05000000000000071,24.2425,24.5,23.78,0.7199999999999989,-0.2699999999999996,52573,69682,40602,29080,-28756
2018-02-25,23.488,24.28,22.41,1.870000000000001,-1.870000000000001,23.712,24.52,23.08,1.4400000000000013,-1.4400000000000013,22.562,23.5,21.89,1.6099999999999994,-1.3299999999999983,22.966,24.08,22.41,1.6699999999999982,-1.6199999999999974,80414,112979,54254,58725,-32615
2018-03-04,23.24,24.14,22.38,1.7600000000000016,1.7600000000000016,23.596,24.14,23.27,0.870000000000001,0.8399999999999999,22.692,23.25,22.26,0.9899999999999984,0.9899999999999984,23.256,23.64,22.94,0.6999999999999993,0.6400000000000006,56146,77986,32707,45279,-25302
2018-03-11,22.86,23.69,22.3,1.3900000000000006,-1.3900000000000006,23.15,23.86,22.85,1.009999999999998,-1.009999999999998,22.292,22.45,22.02,0.4299999999999997,-0.4299999999999997,22.622,22.91,22.3,0.6099999999999994,-0.08999999999999986,57027,101270,34952,66318,27693
2018-03-18,22.509999999999998,22.88,22.22,0.6600000000000001,-0.33000000000000185,22.75,22.95,22.27,0.6799999999999997,-0.6799999999999997,21.844,22.35,20.8,1.5500000000000007,-1.3000000000000007,22.202,22.85,20.94,1.9100000000000001,-1.9100000000000001,90951,132062,57810,74252,20665
