Date,SWK_stock_Open_average,SWK_stock_Open_max,SWK_stock_Open_min,SWK_stock_Open_volatility,SWK_stock_Open_change,SWK_stock_High_average,SWK_stock_High_max,SWK_stock_High_min,SWK_stock_High_volatility,SWK_stock_High_change,SWK_stock_Low_average,SWK_stock_Low_max,SWK_stock_Low_min,SWK_stock_Low_volatility,SWK_stock_Low_change,SWK_stock_Close_average,SWK_stock_Close_max,SWK_stock_Close_min,SWK_stock_Close_volatility,SWK_stock_Close_change,SWK_stock_Volume_average,SWK_stock_Volume_max,SWK_stock_Volume_min,SWK_stock_Volume_volatility,SWK_stock_Volume_change
2018-01-14,174.0675,175.6,171.99,3.609999999999985,1.1999999999999886,175.1275,176.27,174.12,2.1500000000000057,1.8700000000000045,172.805,175.02,170.48,4.5400000000000205,4.5400000000000205,173.8575,175.91,171.01,4.900000000000006,4.900000000000006,922795,1095452,850973,244479,229192
2018-01-21,173.434,176.09,169.64,6.450000000000017,-6.410000000000025,174.148,176.62,170.96,5.659999999999997,-5.659999999999997,170.67000000000002,173.3,167.27,6.030000000000001,-4.030000000000001,171.718,175.23,169.16,6.069999999999993,-5.509999999999991,1661380,2200705,880383,1320322,873655
2018-01-28,167.118,169.31,165.02,4.289999999999992,-3.1500000000000057,167.992,169.75,166.16,3.5900000000000034,-3.5900000000000034,165.36599999999999,167.66,163.15,4.509999999999991,-4.509999999999991,166.34,168.5,163.84,4.659999999999997,-4.659999999999997,1273691,1483661,1079417,404244,109885
2018-02-04,158.91,163.41,154.45,8.960000000000008,-8.960000000000008,160.982,164.67,155.45,9.219999999999999,-9.219999999999999,154.62,159.65,149.37,10.280000000000001,-8.259999999999991,157.32,161.62,152.86,8.759999999999991,-3.920000000000016,1841107,2073020,1304959,768061,-37841
2018-02-11,157.9,160.78,155.13,5.650000000000006,4.819999999999993,159.8,161.35,157.93,3.4199999999999875,2.109999999999985,157.01999999999998,159.25,154.7,4.550000000000011,4.550000000000011,158.856,160.13,157.07,3.0600000000000023,1.7300000000000182,1072938,1254451,926273,328178,-169527
2018-02-18,159.8525,160.84,158.91,1.9300000000000068,1.8199999999999932,161.5075,162.73,160.23,2.5,0.8100000000000023,158.88,159.29,158.49,0.799999999999983,0.3199999999999932,160.06,160.94,159.21,1.7299999999999898,1.7299999999999898,912154,1176428,651118,525310,-26290
2018-02-25,159.502,162.92,151.86,11.059999999999974,-8.98999999999998,160.936,164.94,153.27,11.669999999999987,-10.159999999999997,156.82,161.63,149.75,11.879999999999995,-11.099999999999994,157.87,163.0,152.56,10.439999999999998,-10.439999999999998,1274996,1881745,876164,1005581,664402
2018-03-04,154.14600000000002,157.75,151.44,6.310000000000002,6.310000000000002,156.5,160.51,152.98,7.530000000000001,7.530000000000001,153.076,157.37,149.94,7.430000000000007,7.430000000000007,155.84799999999998,159.98,152.22,7.759999999999991,7.759999999999991,1576609,1868775,904060,964715,-255021
2018-03-11,158.258,160.35,157.24,3.109999999999985,-2.4499999999999886,159.284,160.35,158.24,2.109999999999985,-0.8599999999999852,156.578,157.29,156.05,1.2399999999999807,-0.3400000000000034,157.62199999999999,159.04,156.63,2.4099999999999966,1.2199999999999989,1079022,1496774,807979,688795,411268
2018-03-18,157.58,158.59,154.75,3.8400000000000034,-3.8400000000000034,159.018,161.91,155.74,6.1699999999999875,-3.109999999999985,155.03,158.34,151.07,7.27000000000001,-3.5400000000000205,156.37800000000001,160.24,151.31,8.930000000000007,-6.039999999999992,1123272,1389102,997398,391704,-116422
2018-03-25,153.54500000000002,156.54,152.01,4.530000000000001,-1.5300000000000011,155.3,156.8,152.79,4.010000000000019,-1.7900000000000205,151.54,152.95,150.16,2.789999999999992,-1.5,153.23,156.48,150.84,5.639999999999986,-3.280000000000001,1099401,1185318,1037769,147549,24264
2018-04-01,152.154,154.93,148.85,6.0800000000000125,-0.29000000000002046,153.808,155.47,151.84,3.6299999999999955,0.5800000000000125,149.172,153.34,147.46,5.8799999999999955,-0.8499999999999943,151.978,154.29,149.67,4.6200000000000045,-0.6000000000000227,1129459,1202250,895862,306388,-6433
2018-04-08,151.294,152.42,150.31,2.109999999999985,1.5300000000000011,152.59199999999998,153.76,151.59,2.1699999999999875,0.3100000000000023,150.43800000000002,151.11,149.18,1.9300000000000068,1.9300000000000068,151.034,151.86,149.53,2.3300000000000125,2.3300000000000125,842785,1088240,622018,466222,-34599
2018-04-15,153.768,157.35,148.79,8.560000000000002,-4.310000000000002,155.212,158.47,150.11,8.359999999999985,-3.9299999999999784,151.406,155.09,143.6,11.490000000000009,-8.460000000000008,152.828,157.38,144.21,13.169999999999987,-8.929999999999978,1805427,3442325,786084,2656241,2656241
2018-04-22,143.18200000000002,144.0,141.36,2.6399999999999864,-0.09999999999999432,144.764,145.49,143.63,1.8600000000000136,0.22999999999998977,140.88,142.3,139.14,3.160000000000025,0.8400000000000034,143.174,144.55,141.61,2.9399999999999977,2.0900000000000034,2455679,3423402,1637752,1785650,-1256210
2018-04-29,140.77,145.33,138.68,6.650000000000006,-6.650000000000006,141.754,145.33,140.2,5.130000000000024,-4.450000000000017,138.826,141.3,137.52,3.780000000000001,-3.3500000000000227,140.326,141.59,139.35,2.240000000000009,-1.240000000000009,1414169,2166287,984259,1182028,-582330
2018-05-06,141.426,142.92,139.31,3.609999999999985,1.9699999999999989,142.242,143.82,140.91,2.9099999999999966,2.799999999999983,140.308,142.31,138.6,3.710000000000008,3.3700000000000045,141.748,143.7,139.13,4.569999999999993,4.569999999999993,1121655,1413010,564570,848440,-848440
2018-05-13,142.782,144.0,141.37,2.6299999999999955,-0.8400000000000034,143.86,145.52,142.9,2.6200000000000045,1.0400000000000205,141.916,143.16,140.87,2.289999999999992,0.4399999999999977,143.006,144.82,141.41,3.4099999999999966,1.3599999999999852,1115092,2112968,628195,1484773,1484773
2018-05-20,146.45000000000002,148.02,145.66,2.3600000000000136,-0.11000000000001364,147.50799999999998,148.88,146.69,2.1899999999999977,-2.1200000000000045,145.34,147.28,144.3,2.9799999999999898,-1.299999999999983,147.066,148.07,146.37,1.6999999999999886,-1.4300000000000068,1216565,1552148,869209,682939,-146915
2018-05-27,143.235,145.14,140.53,4.609999999999985,-4.609999999999985,144.3225,145.85,142.81,3.039999999999992,-3.039999999999992,140.95,142.71,139.21,3.5,-1.1999999999999886,141.8,144.02,139.24,4.780000000000001,-0.7800000000000011,1067022,1545800,744227,801573,-203269
2018-06-03,142.87,144.95,141.46,3.4899999999999807,2.569999999999993,143.892,145.59,142.65,2.9399999999999977,2.8100000000000023,142.13,144.0,140.93,3.069999999999993,3.069999999999993,143.348,145.37,141.78,3.5900000000000034,3.280000000000001,1104239,1622605,840367,782238,-193434
2018-06-10,143.94,145.54,141.34,4.199999999999989,-4.199999999999989,144.616,146.68,142.06,4.6200000000000045,-4.6200000000000045,142.45,144.14,139.19,4.949999999999989,-4.849999999999994,143.208,144.49,141.95,2.5400000000000205,-2.469999999999999,1210791,2203734,765992,1437742,1437742
2018-06-17,138.092,140.65,135.15,5.5,-5.5,138.514,141.75,135.91,5.840000000000003,-5.840000000000003,136.234,140.33,133.12,7.210000000000008,-6.3300000000000125,136.874,141.23,133.6,7.6299999999999955,-6.22999999999999,1328356,1634179,703114,931065,750045
2018-06-24,134.95,135.43,134.52,0.9099999999999966,0.549999999999983,135.71,136.42,134.6,1.8199999999999932,1.3499999999999943,133.374,134.43,132.44,1.990000000000009,0.22999999999998977,134.066,134.91,132.81,2.0999999999999943,-1.1200000000000045,1408093,1575408,1201383,374025,153418
2018-07-01,132.6625,133.43,131.85,1.5800000000000125,1.5800000000000125,133.6075,134.14,133.0,1.1399999999999864,1.1399999999999864,131.5375,132.35,130.56,1.789999999999992,1.789999999999992,132.8375,133.91,131.84,2.069999999999993,0.6799999999999784,886703,1244072,411181,832891,-512431
2018-07-08,134.63,136.33,133.42,2.910000000000025,0.6800000000000068,136.42,138.49,135.16,3.3300000000000125,-0.5800000000000125,133.53199999999998,135.16,132.17,2.990000000000009,0.8100000000000023,135.304,137.03,133.56,3.469999999999999,-0.17000000000001592,1148823,1482357,824768,657589,-657589
2018-07-15,137.272,143.34,133.78,9.560000000000002,7.840000000000003,139.152,145.32,135.75,9.569999999999993,9.400000000000006,135.738,140.15,132.91,7.240000000000009,6.420000000000016,138.474,144.23,134.51,9.719999999999999,9.719999999999999,2099851,4190973,695722,3495251,3495251
2018-07-22,141.706,144.53,139.54,4.990000000000009,1.0300000000000011,143.33,146.06,140.75,5.310000000000002,1.9499999999999886,139.97,144.41,137.82,6.590000000000003,6.590000000000003,141.936,145.9,138.69,7.210000000000008,7.210000000000008,2229126,2928075,1880807,1047268,-1047268
2018-07-29,145.694,148.78,144.0,4.780000000000001,-1.240000000000009,147.15,149.82,144.59,5.22999999999999,-2.1299999999999955,144.094,145.46,142.61,2.8499999999999943,-1.5200000000000102,145.512,149.47,143.83,5.639999999999986,-0.5300000000000011,1497014,2334615,875194,1459421,-1086575
2018-08-05,144.044,145.58,141.3,4.280000000000001,-3.5999999999999943,144.33,146.51,141.3,5.2099999999999795,-3.9299999999999784,142.43,144.91,138.63,6.280000000000001,-5.439999999999998,142.88400000000001,145.09,139.24,5.849999999999994,-5.759999999999991,980055,1317249,715698,601551,167824
2018-08-12,138.71,140.39,136.95,3.4399999999999977,1.1399999999999864,139.89,141.66,138.64,3.0200000000000102,1.9499999999999886,137.73,140.39,135.75,4.639999999999986,4.069999999999993,139.006,141.39,137.11,4.279999999999973,4.279999999999973,932338,1007957,876823,131134,-106831
