Date,CERPQ_Open_average,CERPQ_Open_max,CERPQ_Open_min,CERPQ_Open_volatility,CERPQ_Open_change,CERPQ_High_average,CERPQ_High_max,CERPQ_High_min,CERPQ_High_volatility,CERPQ_High_change,CERPQ_Low_average,CERPQ_Low_max,CERPQ_Low_min,CERPQ_Low_volatility,CERPQ_Low_change,CERPQ_Close_average,CERPQ_Close_max,CERPQ_Close_min,CERPQ_Close_volatility,CERPQ_Close_change,CERPQ_Volume_average,CERPQ_Volume_max,CERPQ_Volume_min,CERPQ_Volume_volatility,CERPQ_Volume_change
2018-04-08,0.002,0.002,0.002,0.0,0.0,0.0022,0.003,0.002,0.001,0.001,0.002,0.002,0.002,0.0,0.0,0.0022,0.003,0.002,0.001,0.001,22578,107200,271,106929,380
2018-04-15,0.0026,0.004,0.002,0.002,0.002,0.003,0.004,0.002,0.002,0.001,0.0026,0.004,0.002,0.002,0.002,0.0028,0.004,0.002,0.002,0.002,14221,19662,1106,18556,2871
2018-04-22,0.0035,0.004,0.003,0.001,-0.001,0.004,0.004,0.004,0.0,0.0,0.0035,0.004,0.003,0.001,-0.001,0.004,0.004,0.004,0.0,0.0,17562,30724,4400,26324,26324
2018-04-29,0.003,0.003,0.003,0.0,0.0,0.003,0.003,0.003,0.0,0.0,0.003,0.003,0.003,0.0,0.0,0.003,0.003,0.003,0.0,0.0,9966,28100,400,27700,-1000
2018-05-06,0.003,0.003,0.003,0.0,0.0,0.0033333333333333335,0.004,0.003,0.001,-0.001,0.003,0.003,0.003,0.0,0.0,0.0033333333333333335,0.004,0.003,0.001,-0.001,22671,46541,4573,41968,-29640
2018-05-13,0.003,0.003,0.003,0.0,0.0,0.003,0.003,0.003,0.0,0.0,0.003,0.003,0.003,0.0,0.0,0.003,0.003,0.003,0.0,0.0,30087,60002,172,59830,59830
2018-05-20,0.003,0.003,0.003,0.0,0.0,0.003,0.003,0.003,0.0,0.0,0.003,0.003,0.003,0.0,0.0,0.003,0.003,0.003,0.0,0.0,3720,3720,3720,0,0
2018-05-27,0.003,0.003,0.003,0.0,0.0,0.003,0.003,0.003,0.0,0.0,0.003,0.003,0.003,0.0,0.0,0.003,0.003,0.003,0.0,0.0,2953,6160,600,5560,-4060
2018-06-03,0.003,0.003,0.003,0.0,0.0,0.003,0.003,0.003,0.0,0.0,0.003,0.003,0.003,0.0,0.0,0.003,0.003,0.003,0.0,0.0,5256,14440,629,13811,-13811
2018-06-10,0.003,0.003,0.003,0.0,0.0,0.0033333333333333335,0.004,0.003,0.001,0.0,0.003,0.003,0.003,0.0,0.0,0.0033333333333333335,0.004,0.003,0.001,0.0,85936,144881,502,144379,-144379
2018-06-17,0.0034000000000000002,0.004,0.003,0.001,0.0,0.0034000000000000002,0.004,0.003,0.001,0.0,0.003,0.003,0.003,0.0,0.0,0.003,0.003,0.003,0.0,0.0,3466,13483,242,13241,158
2018-06-24,0.003,0.004,0.002,0.002,-0.001,0.0035,0.004,0.003,0.001,0.001,0.00275,0.003,0.002,0.001,-0.001,0.0035,0.004,0.003,0.001,0.001,4478,8732,1122,7610,6772
2018-07-01,0.00275,0.003,0.002,0.001,0.0,0.0032500000000000003,0.004,0.003,0.001,0.001,0.00275,0.003,0.002,0.001,0.0,0.003,0.003,0.003,0.0,0.0,37739,63000,13116,49884,-49884
2018-07-08,0.0028,0.004,0.002,0.002,0.0,0.0032,0.004,0.002,0.002,0.0,0.0028,0.004,0.002,0.002,0.0,0.003,0.004,0.002,0.002,-0.001,32031,76190,505,75685,43786
2018-07-15,0.0054,0.008,0.002,0.006,0.004,0.0054,0.008,0.002,0.006,0.004,0.003,0.005,0.001,0.004,0.004,0.0032,0.005,0.002,0.003,0.003,184933,676129,800,675329,-555152
2018-07-22,0.004666666666666666,0.006999999999999999,0.002,0.004999999999999999,-0.003,0.004666666666666666,0.006999999999999999,0.002,0.004999999999999999,-0.003,0.002,0.002,0.002,0.0,0.0,0.002,0.002,0.002,0.0,0.0,40687,101060,601,100459,-19799
2018-07-29,0.00275,0.004,0.002,0.002,-0.001,0.0035,0.005,0.002,0.003,-0.001,0.0022500000000000003,0.003,0.002,0.001,-0.001,0.003,0.005,0.002,0.003,-0.001,32012,120009,157,119852,227
2018-08-05,0.0026666666666666666,0.003,0.002,0.001,0.0,0.0033333333333333335,0.005,0.002,0.003,0.002,0.0026666666666666666,0.003,0.002,0.001,0.0,0.003,0.004,0.002,0.002,0.001,4039,10004,166,9838,-8057
2018-08-12,0.005,0.006,0.004,0.002,-0.001,0.005333333333333333,0.006,0.005,0.001,-0.001,0.005,0.006,0.004,0.002,-0.001,0.005333333333333333,0.006,0.005,0.001,-0.001,21182,46014,1032,44982,-44982
2018-08-19,0.0048000000000000004,0.005,0.004,0.001,0.0,0.005,0.005,0.005,0.0,0.0,0.0048000000000000004,0.005,0.004,0.001,0.0,0.0048000000000000004,0.005,0.004,0.001,0.0,6447,11620,501,11119,2120
2018-08-26,0.004666666666666667,0.005,0.004,0.001,0.0,0.005,0.006,0.004,0.002,0.001,0.004333333333333333,0.005,0.004,0.001,0.001,0.004666666666666667,0.006,0.004,0.002,0.002,4566,11371,328,11043,-9371
2018-09-02,0.004,0.006,0.003,0.003,-0.003,0.005,0.006,0.004,0.002,-0.002,0.004,0.006,0.003,0.003,-0.003,0.0048000000000000004,0.006,0.004,0.002,-0.002,125232,250641,1220,249421,-106780
2018-09-09,0.0035,0.004,0.003,0.001,-0.001,0.0035,0.004,0.003,0.001,-0.001,0.0032500000000000003,0.004,0.003,0.001,-0.001,0.0032500000000000003,0.004,0.003,0.001,-0.001,2333,4000,1039,2961,-1954
2018-09-16,0.003,0.003,0.003,0.0,0.0,0.0034000000000000002,0.004,0.003,0.001,-0.001,0.003,0.003,0.003,0.0,0.0,0.0034000000000000002,0.004,0.003,0.001,-0.001,56392,221423,2824,218599,742
2018-09-23,0.003,0.003,0.003,0.0,0.0,0.003,0.003,0.003,0.0,0.0,0.003,0.003,0.003,0.0,0.0,0.003,0.003,0.003,0.0,0.0,3340,7920,701,7219,-7219
2018-09-30,0.003,0.003,0.003,0.0,0.0,0.0034000000000000002,0.005,0.003,0.002,0.002,0.003,0.003,0.003,0.0,0.0,0.0032,0.004,0.003,0.001,0.001,27681,99600,151,99449,99449
2018-10-07,0.003,0.003,0.003,0.0,0.0,0.0035,0.004,0.003,0.001,-0.001,0.003,0.003,0.003,0.0,0.0,0.0035,0.004,0.003,0.001,-0.001,8046,23000,747,22253,13
2018-10-14,0.003,0.003,0.003,0.0,0.0,0.003,0.003,0.003,0.0,0.0,0.003,0.003,0.003,0.0,0.0,0.003,0.003,0.003,0.0,0.0,4214,8045,383,7662,7662
2018-10-21,0.0032,0.004,0.003,0.001,0.0,0.0034000000000000002,0.005,0.003,0.002,0.0,0.0032,0.004,0.003,0.001,0.0,0.0034000000000000002,0.005,0.003,0.002,0.0,23080,115402,0,115402,0
2018-10-28,0.0036666666666666666,0.004,0.003,0.001,-0.001,0.004666666666666667,0.005,0.004,0.001,0.0,0.0036666666666666666,0.004,0.003,0.001,-0.001,0.004666666666666667,0.005,0.004,0.001,0.0,11070,24000,0,24000,-14789
2018-11-04,0.003,0.003,0.003,0.0,0.0,0.003,0.003,0.003,0.0,0.0,0.003,0.003,0.003,0.0,0.0,0.003,0.003,0.003,0.0,0.0,0,0,0,0,0
2018-11-11,0.0032500000000000003,0.004,0.003,0.001,0.0,0.0032500000000000003,0.004,0.003,0.001,0.0,0.0032500000000000003,0.004,0.003,0.001,0.0,0.0032500000000000003,0.004,0.003,0.001,0.0,0,0,0,0,0
2018-11-18,0.003,0.003,0.003,0.0,0.0,0.004,0.005,0.003,0.002,-0.002,0.003,0.003,0.003,0.0,0.0,0.004,0.005,0.003,0.002,-0.002,4650,9300,0,9300,-9300
2018-11-25,0.0034000000000000002,0.004,0.003,0.001,0.001,0.0034000000000000002,0.004,0.003,0.001,0.001,0.0032,0.004,0.003,0.001,0.0,0.0032,0.004,0.003,0.001,0.0,5513,27566,0,27566,27566
2018-12-02,0.0033333333333333335,0.004,0.003,0.001,0.0,0.0033333333333333335,0.004,0.003,0.001,0.0,0.0033333333333333335,0.004,0.003,0.001,0.0,0.0033333333333333335,0.004,0.003,0.001,0.0,0,0,0,0,0
2018-12-09,0.0032500000000000003,0.004,0.003,0.001,0.0,0.0032500000000000003,0.004,0.003,0.001,0.0,0.0032500000000000003,0.004,0.003,0.001,0.0,0.0032500000000000003,0.004,0.003,0.001,0.0,0,0,0,0,0
2018-12-16,0.002,0.002,0.002,0.0,0.0,0.002,0.002,0.002,0.0,0.0,0.002,0.002,0.002,0.0,0.0,0.002,0.002,0.002,0.0,0.0,0,0,0,0,0
2018-12-23,0.002,0.002,0.002,0.0,0.0,0.002,0.002,0.002,0.0,0.0,0.00175,0.002,0.001,0.001,-0.001,0.00175,0.002,0.001,0.001,-0.001,2650,10600,0,10600,10600
2018-12-30,0.001,0.001,0.001,0.0,0.0,0.001,0.001,0.001,0.0,0.0,0.001,0.001,0.001,0.0,0.0,0.001,0.001,0.001,0.0,0.0,0,0,0,0,0
2019-01-06,0.001,0.001,0.001,0.0,0.0,0.001,0.001,0.001,0.0,0.0,0.001,0.001,0.001,0.0,0.0,0.001,0.001,0.001,0.0,0.0,0,0,0,0,0
2019-01-13,0.0023333333333333335,0.003,0.001,0.002,0.002,0.003,0.003,0.003,0.0,0.0,0.0023333333333333335,0.003,0.001,0.002,0.002,0.003,0.003,0.003,0.0,0.0,41782,125346,0,125346,-125346
2019-01-20,0.003,0.003,0.003,0.0,0.0,0.003,0.003,0.003,0.0,0.0,0.0026,0.003,0.001,0.002,-0.002,0.0026,0.003,0.001,0.002,-0.002,4540,22700,0,22700,22700
2019-01-27,0.00175,0.002,0.001,0.001,0.0,0.00275,0.003,0.002,0.001,0.0,0.00175,0.002,0.001,0.001,0.0,0.00275,0.003,0.002,0.001,0.0,68830,170764,0,170764,-70324
2019-02-03,0.003,0.003,0.003,0.0,0.0,0.0036666666666666666,0.005,0.003,0.002,-0.002,0.003,0.003,0.003,0.0,0.0,0.0033333333333333335,0.004,0.003,0.001,-0.001,139999,419997,0,419997,-419997
2019-02-10,0.00275,0.004,0.002,0.002,-0.001,0.00275,0.004,0.002,0.002,-0.001,0.0025,0.004,0.002,0.002,0.0,0.0025,0.004,0.002,0.002,0.0,528,2115,0,2115,-2115
2019-02-17,0.003,0.004,0.002,0.002,0.001,0.00425,0.009000000000000001,0.002,0.007000000000000001,0.001,0.00275,0.003,0.002,0.001,0.001,0.00275,0.003,0.002,0.001,0.001,77833,311333,0,311333,0
2019-02-24,0.003,0.003,0.003,0.0,0.0,0.005,0.005,0.005,0.0,0.0,0.003,0.003,0.003,0.0,0.0,0.004,0.004,0.004,0.0,0.0,70001,70001,70001,0,0
2019-03-03,0.003,0.003,0.003,0.0,0.0,0.003,0.003,0.003,0.0,0.0,0.003,0.003,0.003,0.0,0.0,0.003,0.003,0.003,0.0,0.0,0,0,0,0,0
2019-03-10,0.0033333333333333335,0.004,0.003,0.001,0.0,0.0036666666666666666,0.004,0.003,0.001,-0.001,0.003,0.003,0.003,0.0,0.0,0.0033333333333333335,0.004,0.003,0.001,-0.001,4226,11959,0,11959,-11959
2019-03-17,0.0032500000000000003,0.004,0.003,0.001,0.0,0.0032500000000000003,0.004,0.003,0.001,0.0,0.0032500000000000003,0.004,0.003,0.001,0.0,0.0032500000000000003,0.004,0.003,0.001,0.0,0,0,0,0,0
2019-03-24,0.003,0.003,0.003,0.0,0.0,0.003,0.003,0.003,0.0,0.0,0.003,0.003,0.003,0.0,0.0,0.003,0.003,0.003,0.0,0.0,0,0,0,0,0
2019-03-31,0.007,0.009000000000000001,0.005,0.004000000000000001,0.001999999999999999,0.0082,0.01,0.006999999999999999,0.003000000000000001,-0.003000000000000001,0.0062,0.006999999999999999,0.005,0.001999999999999999,0.001999999999999999,0.0072,0.009000000000000001,0.006,0.003000000000000001,-0.0020000000000000018,231674,772640,0,772640,-772640
2019-04-07,0.008,0.01,0.006999999999999999,0.003000000000000001,0.003000000000000001,0.009000000000000001,0.011000000000000001,0.006999999999999999,0.004000000000000002,0.004000000000000002,0.008,0.01,0.006999999999999999,0.003000000000000001,0.003000000000000001,0.009000000000000001,0.011000000000000001,0.006999999999999999,0.004000000000000002,0.004000000000000002,90589,191583,0,191583,70253
2019-04-14,0.009500000000000001,0.011000000000000001,0.009000000000000001,0.002,-0.002,0.010000000000000002,0.013000000000000001,0.009000000000000001,0.004,-0.004,0.009000000000000001,0.009000000000000001,0.009000000000000001,0.0,0.0,0.009250000000000001,0.01,0.009000000000000001,0.0009999999999999992,-0.0009999999999999992,24123,96494,0,96494,-96494
2019-04-21,0.009600000000000001,0.011000000000000001,0.008,0.003000000000000001,-0.002,0.0124,0.015,0.01,0.004999999999999999,0.0010000000000000009,0.009000000000000001,0.01,0.008,0.002,-0.002,0.0112,0.015,0.009000000000000001,0.005999999999999998,0.0010000000000000009,39221,93110,0,93110,1082
2019-04-28,0.008,0.01,0.006,0.004,-0.002,0.01025,0.013999999999999999,0.006,0.007999999999999998,-0.005000000000000001,0.008,0.01,0.006,0.004,-0.002,0.01025,0.013999999999999999,0.006,0.007999999999999998,-0.005000000000000001,4879,16516,0,16516,-3000
2019-05-05,0.013,0.015,0.01,0.004999999999999999,-0.0010000000000000009,0.01475,0.015,0.013999999999999999,0.0010000000000000009,0.0,0.0085,0.01,0.006999999999999999,0.003000000000000001,0.0020000000000000018,0.014249999999999999,0.015,0.013000000000000001,0.0019999999999999983,0.0019999999999999983,44927,66000,25146,40854,35605
2019-05-12,0.009800000000000001,0.013000000000000001,0.008,0.005000000000000001,0.002,0.0126,0.015,0.01,0.004999999999999999,-0.004999999999999999,0.009000000000000001,0.01,0.008,0.002,0.002,0.010400000000000001,0.012,0.009000000000000001,0.002999999999999999,-0.002,107495,163691,0,163691,-150571
2019-05-19,0.0125,0.013999999999999999,0.011000000000000001,0.0029999999999999975,0.0029999999999999975,0.014,0.017,0.011000000000000001,0.006,0.006,0.01175,0.013999999999999999,0.01,0.003999999999999998,0.0029999999999999975,0.01375,0.017,0.011000000000000001,0.006,0.006,48925,172552,0,172552,172552
2019-05-26,0.014,0.023,0.01,0.013,0.013,0.0194,0.027999999999999997,0.013000000000000001,0.014999999999999996,0.004,0.012400000000000001,0.018000000000000002,0.01,0.008000000000000002,0.008000000000000002,0.014400000000000001,0.018000000000000002,0.01,0.008000000000000002,0.0040000000000000036,196216,728237,13400,714837,-120353
2019-06-02,0.013600000000000001,0.016,0.011000000000000001,0.004999999999999999,0.0,0.0166,0.026000000000000002,0.012,0.014000000000000002,-0.013000000000000001,0.012,0.015,0.01,0.004999999999999999,-0.002,0.0134,0.016,0.011000000000000001,0.004999999999999999,-0.004999999999999999,262974,643233,91540,551693,-499296
2019-06-09,0.011600000000000001,0.013000000000000001,0.01,0.003000000000000001,0.003000000000000001,0.0134,0.016,0.012,0.004,0.002999999999999999,0.0114,0.013000000000000001,0.01,0.003000000000000001,0.003000000000000001,0.013,0.015,0.011000000000000001,0.003999999999999998,0.003999999999999998,30882,70022,1085,68937,34981
2019-06-16,0.014,0.016,0.012,0.004,-0.0010000000000000009,0.015,0.016,0.013999999999999999,0.0020000000000000018,0.0,0.0126,0.013000000000000001,0.012,0.0010000000000000009,0.0,0.0136,0.015,0.012,0.002999999999999999,-0.0009999999999999974,24786,66025,9754,56271,1768
2019-06-23,0.0142,0.017,0.012,0.005000000000000001,-0.0019999999999999983,0.0154,0.017,0.013000000000000001,0.004,0.0020000000000000018,0.0128,0.015,0.01,0.004999999999999999,-0.0019999999999999983,0.0142,0.017,0.011000000000000001,0.006,0.0020000000000000018,52760,150190,0,150190,53603
2019-06-30,0.0225,0.03,0.015,0.015,0.010000000000000002,0.026250000000000002,0.03,0.018000000000000002,0.011999999999999997,0.009000000000000001,0.018500000000000003,0.021,0.015,0.006000000000000002,0.006000000000000002,0.023,0.026000000000000002,0.016,0.010000000000000002,0.010000000000000002,568875,1359688,52937,1306751,352826
2019-07-07,0.0208,0.027999999999999997,0.018000000000000002,0.009999999999999995,-0.009999999999999995,0.0226,0.027999999999999997,0.018000000000000002,0.009999999999999995,-0.009999999999999995,0.018400000000000003,0.02,0.018000000000000002,0.0019999999999999983,-0.0019999999999999983,0.019600000000000003,0.022000000000000002,0.018000000000000002,0.004,-0.004,156423,323500,0,323500,-150792
2019-07-14,0.0194,0.021,0.018000000000000002,0.002999999999999999,0.0019999999999999983,0.0206,0.022000000000000002,0.02,0.0020000000000000018,0.0,0.0182,0.019,0.017,0.0019999999999999983,-0.0010000000000000009,0.019,0.02,0.017,0.002999999999999999,-0.002999999999999999,73834,147497,11061,136436,-61344
2019-07-21,0.0162,0.02,0.013999999999999999,0.006000000000000002,-0.006000000000000002,0.0168,0.02,0.013999999999999999,0.006000000000000002,-0.005000000000000001,0.014,0.017,0.012,0.005000000000000001,-0.0030000000000000027,0.015,0.018000000000000002,0.013000000000000001,0.005000000000000001,-0.0030000000000000027,101169,433038,8473,424565,2027
2019-07-28,0.013999999999999999,0.015,0.013000000000000001,0.0019999999999999983,0.0009999999999999974,0.013999999999999999,0.015,0.013000000000000001,0.0019999999999999983,0.0009999999999999974,0.012750000000000001,0.013999999999999999,0.012,0.0019999999999999983,0.0009999999999999974,0.013000000000000001,0.013999999999999999,0.012,0.0019999999999999983,0.0009999999999999974,10374,40199,0,40199,0
2019-08-04,0.014750000000000001,0.018000000000000002,0.012,0.006000000000000002,0.004,0.01725,0.019,0.016,0.002999999999999999,0.0,0.01425,0.016,0.012,0.004,0.004,0.017,0.019,0.015,0.004,0.0010000000000000009,101515,264165,0,264165,-88709
2019-08-11,0.0154,0.017,0.012,0.005000000000000001,0.005000000000000001,0.0172,0.02,0.015,0.005000000000000001,0.0,0.014,0.016,0.012,0.004,0.004,0.0144,0.016,0.013000000000000001,0.002999999999999999,0.0020000000000000018,54064,135357,1300,134057,-8800
2019-08-18,0.015000000000000001,0.018000000000000002,0.012,0.006000000000000002,-0.005000000000000001,0.0182,0.02,0.016,0.004,0.002999999999999999,0.0146,0.018000000000000002,0.012,0.006000000000000002,-0.002999999999999999,0.017400000000000002,0.02,0.015,0.005000000000000001,0.0030000000000000027,28177,114220,0,114220,22375
2019-08-25,0.019000000000000003,0.021,0.018000000000000002,0.002999999999999999,0.0,0.02,0.021,0.018000000000000002,0.002999999999999999,-0.002999999999999999,0.014666666666666668,0.018000000000000002,0.013000000000000001,0.005000000000000001,0.005000000000000001,0.018666666666666668,0.021,0.017,0.004,-0.002999999999999999,20539,59318,0,59318,-59318
2019-09-01,0.018600000000000002,0.021,0.018000000000000002,0.002999999999999999,0.0,0.02,0.022000000000000002,0.018000000000000002,0.004,0.004,0.016,0.018000000000000002,0.013999999999999999,0.0040000000000000036,0.0030000000000000027,0.0188,0.022000000000000002,0.015,0.007000000000000003,0.007000000000000003,54071,162060,1223,160837,4817
2019-09-08,0.018000000000000002,0.024,0.015,0.009000000000000001,-0.009000000000000001,0.018750000000000003,0.024,0.015,0.009000000000000001,-0.009000000000000001,0.0155,0.017,0.015,0.0020000000000000018,-0.0020000000000000018,0.0165,0.018000000000000002,0.015,0.0030000000000000027,-0.0030000000000000027,38936,82565,0,82565,-12781
2019-09-15,0.01675,0.019,0.015,0.004,-0.0010000000000000009,0.019000000000000003,0.022000000000000002,0.017,0.005000000000000001,-0.004,0.01525,0.016,0.015,0.0010000000000000009,0.0010000000000000009,0.01725,0.021,0.015,0.006000000000000002,-0.004,68070,123853,19303,104550,71109
2019-09-22,0.0155,0.018000000000000002,0.013000000000000001,0.005000000000000001,-0.005000000000000001,0.017,0.018000000000000002,0.013999999999999999,0.0040000000000000036,0.0,0.013500000000000002,0.016,0.012,0.004,-0.002999999999999999,0.01525,0.018000000000000002,0.012,0.006000000000000002,0.0020000000000000018,85516,146094,11006,135088,-73367
2019-09-29,0.017333333333333333,0.02,0.016,0.004,0.0,0.017333333333333333,0.02,0.016,0.004,0.0,0.014333333333333333,0.016,0.012,0.004,0.004,0.014666666666666666,0.016,0.012,0.004,0.004,33201,56623,0,56623,-42982
2019-10-06,0.015,0.015,0.015,0.0,0.0,0.015,0.015,0.015,0.0,0.0,0.013333333333333334,0.015,0.012,0.002999999999999999,-0.002999999999999999,0.013333333333333334,0.015,0.012,0.002999999999999999,-0.002999999999999999,4947,13191,0,13191,13191
2019-10-13,0.014750000000000001,0.017,0.013000000000000001,0.004,-0.002999999999999999,0.017750000000000002,0.02,0.016,0.004,-0.0019999999999999983,0.012750000000000001,0.013000000000000001,0.012,0.0010000000000000009,0.0010000000000000009,0.01625,0.02,0.013000000000000001,0.006999999999999999,-0.004,50075,132976,1278,131698,77952
2019-10-20,0.019200000000000002,0.023,0.015,0.008,0.006999999999999999,0.0216,0.025,0.016,0.009000000000000001,0.009000000000000001,0.016,0.022000000000000002,0.011000000000000001,0.011000000000000001,0.009,0.020200000000000003,0.025,0.011000000000000001,0.014,0.013,286237,950833,28994,921839,121848
2019-10-27,0.0228,0.024,0.018000000000000002,0.005999999999999998,0.0,0.0244,0.025,0.024,0.0010000000000000009,0.0,0.020800000000000003,0.024,0.018000000000000002,0.005999999999999998,-0.004,0.0228,0.025,0.018000000000000002,0.006999999999999999,-0.0020000000000000018,132249,628012,0,628012,607695
2019-11-03,0.0212,0.023,0.02,0.002999999999999999,0.0,0.0228,0.025,0.021,0.004,-0.002999999999999999,0.020200000000000003,0.021,0.018000000000000002,0.002999999999999999,0.0,0.0222,0.025,0.02,0.005000000000000001,-0.002999999999999999,65066,155392,0,155392,-56701
2019-11-10,0.020200000000000003,0.022000000000000002,0.018000000000000002,0.004,-0.0010000000000000009,0.023,0.024,0.021,0.002999999999999999,0.002999999999999999,0.019200000000000002,0.02,0.018000000000000002,0.0019999999999999983,0.0019999999999999983,0.0202,0.021,0.019,0.0020000000000000018,0.0020000000000000018,127967,195882,45992,149890,-85639
2019-11-17,0.0172,0.019,0.015,0.004,-0.002999999999999999,0.0206,0.024,0.019,0.005000000000000001,0.0,0.0152,0.018000000000000002,0.013000000000000001,0.005000000000000001,-0.0020000000000000018,0.0194,0.024,0.016,0.008,0.0009999999999999974,115384,232170,38548,193622,-15562
2019-11-24,0.018000000000000002,0.019,0.017,0.0019999999999999983,-0.0019999999999999983,0.019,0.019,0.019,0.0,0.0,0.015666666666666666,0.016,0.015,0.0010000000000000009,-0.0010000000000000009,0.018333333333333333,0.019,0.017,0.0019999999999999983,0.0019999999999999983,88349,156475,38356,118119,31860
2019-12-01,0.014,0.021,0.01,0.011000000000000001,0.007000000000000003,0.0194,0.023,0.013999999999999999,0.009000000000000001,0.004,0.0132,0.021,0.01,0.011000000000000001,0.011000000000000001,0.0194,0.023,0.013999999999999999,0.009000000000000001,0.004,65858,202132,0,202132,83495
2019-12-08,0.0178,0.019,0.016,0.002999999999999999,0.0009999999999999974,0.0188,0.02,0.018000000000000002,0.0019999999999999983,-0.0010000000000000009,0.0164,0.018000000000000002,0.016,0.0020000000000000018,-0.0020000000000000018,0.0178,0.02,0.016,0.004,-0.0019999999999999983,96587,265585,10002,255583,68534
2019-12-15,0.0194,0.025,0.016,0.009000000000000001,0.002999999999999999,0.0232,0.03,0.019,0.011,0.0,0.0158,0.018000000000000002,0.013999999999999999,0.0040000000000000036,-0.0020000000000000018,0.0198,0.025,0.013999999999999999,0.011000000000000003,-0.005000000000000001,672183,1589561,8111,1581450,56846
2019-12-22,0.014499999999999999,0.016,0.013000000000000001,0.002999999999999999,0.0019999999999999983,0.018250000000000002,0.019,0.017,0.0019999999999999983,0.0,0.01325,0.015,0.011000000000000001,0.003999999999999998,-0.002,0.018000000000000002,0.019,0.017,0.0019999999999999983,0.0,124752,231691,13905,217786,147205
2019-12-29,0.015666666666666666,0.019,0.013000000000000001,0.005999999999999998,-0.005999999999999998,0.017,0.019,0.015,0.004,-0.004,0.012,0.012,0.012,0.0,0.0,0.014,0.015,0.012,0.002999999999999999,0.0,283500,584500,105929,478571,424429
