Date,VALStock_Open_average,VALStock_Open_max,VALStock_Open_min,VALStock_Open_volatility,VALStock_Open_change,VALStock_High_average,VALStock_High_max,VALStock_High_min,VALStock_High_volatility,VALStock_High_change,VALStock_Low_average,VALStock_Low_max,VALStock_Low_min,VALStock_Low_volatility,VALStock_Low_change,VALStock_Close_average,VALStock_Close_max,VALStock_Close_min,VALStock_Close_volatility,VALStock_Close_change,VALStock_Volume_average,VALStock_Volume_max,VALStock_Volume_min,VALStock_Volume_volatility,VALStock_Volume_change
2018-05-13,27.432,28.52,26.32,2.1999999999999993,2.0,28.268,30.0,26.6,3.3999999999999986,2.0799999999999983,27.080000000000002,27.92,26.16,1.7600000000000016,1.5199999999999996,27.728,28.44,26.36,2.080000000000002,2.080000000000002,4443912,7216459,2141853,5074606,1587109
2018-05-20,27.664,28.8,25.92,2.879999999999999,-2.5199999999999996,28.259999999999998,30.4,26.06,4.34,-2.860000000000003,26.924,28.16,24.76,3.3999999999999986,-3.3199999999999967,27.464,28.76,25.52,3.240000000000002,-3.240000000000002,4131564,5586256,2307845,3278411,2593298
2018-05-27,25.42,25.8,24.96,0.8399999999999999,0.8399999999999999,26.315,26.76,25.54,1.2200000000000024,1.2200000000000024,25.17,25.8,24.52,1.2800000000000011,1.2800000000000011,25.82,26.32,24.84,1.4800000000000004,1.4800000000000004,3324907,3891698,2827188,1064510,-1064510
2018-06-03,26.56,27.36,25.64,1.7199999999999989,0.8399999999999999,27.252,28.08,26.66,1.4199999999999982,0.7200000000000024,26.036,26.68,25.44,1.2399999999999984,0.9599999999999973,26.576,27.28,25.92,1.3599999999999994,0.8399999999999999,2858256,3925459,2160344,1765115,948524
2018-06-10,26.04,26.56,24.84,1.7199999999999989,-1.5599999999999987,26.236,26.92,24.88,2.0400000000000027,-1.9400000000000013,25.04,26.0,23.04,2.960000000000001,-2.9200000000000017,25.48,26.64,23.4,3.240000000000002,-3.240000000000002,3539248,6646813,2108127,4538686,4004480
2018-06-17,24.176000000000002,25.0,23.2,1.8000000000000007,1.8000000000000007,24.98,26.4,24.2,2.1999999999999993,2.099999999999998,23.8,25.0,23.2,1.8000000000000007,1.8000000000000007,24.496,25.4,23.92,1.4799999999999969,1.3599999999999994,6344297,16750165,2557761,14192404,13228734
2018-06-24,26.992,29.04,25.12,3.919999999999998,3.1999999999999993,28.124,29.68,26.06,3.620000000000001,3.620000000000001,26.516000000000002,28.84,24.44,4.399999999999999,4.399999999999999,27.44,29.04,25.12,3.919999999999998,3.919999999999998,4483985,8201810,3174525,5027285,-448839
2018-07-01,28.12,28.6,27.36,1.240000000000002,-1.240000000000002,28.845,29.08,28.5,0.5799999999999983,0.31999999999999673,27.53,27.92,27.28,0.6400000000000006,-0.0799999999999983,28.25,29.04,27.68,1.3599999999999994,1.3599999999999994,3103164,4270842,2450500,1820342,-1820342
2018-07-08,30.368,31.36,29.28,2.0799999999999983,1.2799999999999976,31.216,32.0,30.0,2.0,0.7800000000000011,29.786,30.16,29.04,1.120000000000001,0.9700000000000024,30.56,31.56,29.8,1.759999999999998,0.5999999999999979,4063440,5647827,2158174,3489653,-1275254
2018-07-15,28.560000000000002,29.44,27.8,1.6400000000000006,-1.6400000000000006,28.888,29.92,27.88,2.0400000000000027,-2.0400000000000027,27.752,28.4,26.76,1.639999999999997,-1.639999999999997,28.248,29.36,27.24,2.120000000000001,-2.120000000000001,2668708,3141103,2048438,1092665,66245
2018-07-22,27.496,28.72,26.84,1.879999999999999,1.2799999999999976,28.172,29.36,27.4,1.9600000000000009,1.759999999999998,26.928,28.24,26.16,2.0799999999999983,1.639999999999997,27.576,28.68,26.84,1.8399999999999999,1.3200000000000003,2836832,3493142,2330533,1162609,232592
2018-07-29,28.984,29.32,28.48,0.8399999999999999,0.4400000000000013,29.952,30.46,29.28,1.1799999999999997,0.5600000000000023,28.636,29.28,28.08,1.2000000000000028,0.4800000000000004,29.448,29.72,29.08,0.6400000000000006,-0.23999999999999844,2343011,3092682,1697029,1395653,-916488
2018-08-05,29.544,30.2,28.32,1.879999999999999,-1.2800000000000011,29.996,30.88,28.72,2.16,-1.5199999999999996,28.98,29.98,27.84,2.1400000000000006,-1.5599999999999987,29.344,30.44,28.36,2.080000000000002,-1.0400000000000027,2614094,4712011,1786229,2925782,2520929
2018-08-12,26.256,28.44,24.72,3.7200000000000024,-3.7200000000000024,26.504,28.44,24.96,3.4800000000000004,-3.4800000000000004,25.184,26.64,24.12,2.5199999999999996,-2.1999999999999993,25.464,26.8,24.64,2.16,-1.8000000000000007,3490803,4740672,2079527,2661145,-430466
2018-08-19,26.048,27.4,24.4,3.0,3.0,26.832,27.92,25.5,2.4200000000000017,2.4200000000000017,25.828,27.0,24.4,2.6000000000000014,2.6000000000000014,26.32,27.16,25.32,1.8399999999999999,1.8399999999999999,2405613,3719802,1612676,2107126,-829219
2018-08-26,27.64,28.4,27.24,1.1600000000000001,0.240000000000002,28.14,28.66,27.52,1.1400000000000006,-0.240000000000002,27.288,27.64,26.68,0.9600000000000009,-0.4400000000000013,27.656,28.32,27.36,0.9600000000000009,-0.03999999999999915,1683292,2275381,1272769,1002612,379845
2018-09-02,26.5,27.68,25.04,2.6400000000000006,-2.6400000000000006,26.815,27.94,25.96,1.9800000000000004,-1.9800000000000004,25.6,26.7,24.52,2.1799999999999997,-2.1799999999999997,26.29,26.92,25.68,1.240000000000002,-1.0800000000000018,2522187,3003907,1979918,1023989,-1001074
2018-09-09,27.48,28.96,26.0,2.960000000000001,2.960000000000001,28.608,30.12,26.52,3.6000000000000014,3.6000000000000014,27.328,28.48,25.84,2.6400000000000006,2.6400000000000006,28.256,30.0,26.24,3.7600000000000016,3.7600000000000016,2711888,3637360,1482870,2154490,1248562
2018-09-16,30.24,31.0,29.08,1.9200000000000017,0.8000000000000007,30.996,32.24,30.08,2.1600000000000037,2.020000000000003,29.712,30.88,28.36,2.5199999999999996,2.5199999999999996,30.224,31.8,28.48,3.3200000000000003,3.3200000000000003,3197578,4747917,2218324,2529593,1105259
2018-09-23,33.44,33.88,32.6,1.2800000000000011,1.0,34.224000000000004,34.96,33.68,1.2800000000000011,0.9600000000000009,32.952,33.6,31.98,1.620000000000001,1.5400000000000027,33.64,34.16,32.92,1.2399999999999949,0.28000000000000114,3289238,4608678,1621939,2986739,-1537081
2018-09-30,33.752,33.96,33.48,0.480000000000004,-0.480000000000004,34.172,34.44,34.04,0.3999999999999986,-0.3200000000000003,33.072,33.32,32.7,0.6199999999999974,0.03999999999999915,33.824,34.16,33.4,0.759999999999998,-0.0799999999999983,1957194,2328091,1649476,678615,-332113
2018-10-07,35.088,37.4,33.2,4.199999999999996,2.0799999999999983,36.444,38.04,35.44,2.6000000000000014,0.12000000000000455,34.082,35.13,33.2,1.9299999999999997,1.1599999999999966,35.272,37.64,34.24,3.3999999999999986,-0.3199999999999932,5206968,7038649,3149995,3888654,-3888654
2018-10-14,34.440000000000005,35.56,33.0,2.5600000000000023,-1.8400000000000034,34.92,35.6,34.08,1.5200000000000031,-1.5200000000000031,33.668,34.56,32.52,2.039999999999999,-1.5,34.224000000000004,35.28,32.8,2.480000000000004,-2.4399999999999977,2470433,3299442,1800116,1499326,-1207732
2018-10-21,30.872,32.8,29.08,3.719999999999999,-3.719999999999999,31.3,33.3,30.12,3.179999999999996,-3.179999999999996,29.872,32.32,28.4,3.9200000000000017,-3.9200000000000017,30.312,32.44,29.04,3.3999999999999986,-3.0799999999999983,2916556,4523771,1772018,2751753,1194154
2018-10-28,28.432,29.44,27.4,2.0400000000000027,-0.9600000000000009,29.128,29.68,28.12,1.5599999999999987,-0.1999999999999993,27.46,28.12,26.48,1.6400000000000006,0.7200000000000024,28.176,28.64,27.52,1.120000000000001,1.120000000000001,3835870,4786902,3051234,1735668,-942878
2018-11-04,29.096,30.12,27.16,2.960000000000001,-2.0,29.644,30.92,28.18,2.740000000000002,-1.2199999999999989,28.068,29.72,25.96,3.759999999999998,-2.4399999999999977,28.92,30.04,27.72,2.3200000000000003,-1.3999999999999986,3183804,3947906,2475452,1472454,1472454
2018-11-11,25.663999999999998,28.4,24.48,3.919999999999998,-3.0799999999999983,26.248,28.64,25.2,3.4400000000000013,-2.400000000000002,24.236,25.12,23.48,1.6400000000000006,-0.5600000000000023,24.968,25.6,24.2,1.4000000000000021,0.3200000000000003,3981219,5051949,2870452,2181497,-188891
2018-11-18,25.240000000000002,25.68,24.96,0.7199999999999989,-0.16000000000000014,25.96,26.6,25.28,1.3200000000000003,-1.0,24.62,25.12,24.08,1.0400000000000027,-0.8399999999999999,25.52,26.2,24.8,1.3999999999999986,-1.1600000000000001,3028618,4741351,1637006,3104345,-1184391
2018-11-25,24.456,25.44,23.88,1.5600000000000023,-1.240000000000002,24.728,25.6,24.2,1.4000000000000021,-1.4000000000000021,23.492,24.2,22.32,1.879999999999999,-1.879999999999999,23.96,24.6,22.68,1.9200000000000017,-1.7199999999999989,3365061,4771841,2428689,2343152,1552054
2018-12-02,23.189999999999998,24.52,22.2,2.3200000000000003,-1.4800000000000004,23.57,24.98,22.2,2.780000000000001,-2.539999999999999,21.75,23.52,20.16,3.3599999999999994,-3.1999999999999993,22.22,24.6,20.44,4.16,-4.16,5191432,6943662,3367749,3575913,3575913
2018-12-09,18.951999999999998,19.88,17.52,2.3599999999999994,-2.3599999999999994,19.136,20.16,17.52,2.6400000000000006,-2.6400000000000006,17.844,18.64,16.24,2.400000000000002,-2.400000000000002,18.144,19.0,16.28,2.719999999999999,-2.719999999999999,4149839,5253456,3235854,2017602,-1311318
2018-12-16,15.032,16.28,13.44,2.8400000000000016,-2.8400000000000016,15.52,16.64,14.36,2.280000000000001,-2.280000000000001,14.116,15.68,13.12,2.5600000000000005,-2.5600000000000005,14.456,15.76,13.24,2.5199999999999996,-2.2799999999999994,5772850,6924852,4147777,2777075,2442461
2018-12-23,13.79,14.32,13.28,1.040000000000001,1.040000000000001,14.565,15.12,13.78,1.3399999999999999,1.3399999999999999,13.31,14.0,12.76,1.2400000000000002,0.9199999999999999,14.290000000000001,14.96,13.08,1.8800000000000008,1.8000000000000007,3495158,4730024,1906356,2823668,1474699
2018-12-30,15.04,16.16,13.88,2.2799999999999994,1.1600000000000001,15.78,16.72,15.16,1.5599999999999987,1.5599999999999987,14.39,15.8,13.36,2.4400000000000013,2.16,15.36,16.72,14.24,2.4799999999999986,2.4799999999999986,3796699,3924905,3749359,175546,-11243
2019-01-06,17.832,18.44,17.0,1.4400000000000013,0.5599999999999987,18.288,18.72,17.68,1.0399999999999991,-0.35999999999999943,17.232,17.6,16.64,0.9600000000000009,0.4399999999999977,17.848,18.08,17.44,0.639999999999997,-0.5999999999999979,3727567,4856508,2599781,2256727,-2092368
2019-01-13,17.432,17.96,16.52,1.4400000000000013,1.4400000000000013,18.148,18.64,17.72,0.9200000000000017,0.9200000000000017,17.28,17.8,16.48,1.3200000000000003,1.3200000000000003,17.84,18.52,17.44,1.0799999999999983,1.0,3504774,5199531,1989585,3209946,-1209379
2019-01-20,18.02,18.4,17.68,0.7199999999999989,0.3999999999999986,18.490000000000002,19.2,18.16,1.0399999999999991,0.9399999999999977,17.58,18.4,17.04,1.3599999999999994,0.759999999999998,18.11,18.76,17.68,1.0800000000000018,0.9600000000000009,2631344,3044348,2270687,773661,570857
2019-01-27,18.152,18.56,17.6,0.9599999999999973,-0.4799999999999969,18.483999999999998,19.0,18.2,0.8000000000000007,-0.22000000000000242,17.66,18.12,17.24,0.8800000000000026,-0.5600000000000023,17.92,18.36,17.6,0.759999999999998,-0.7199999999999989,3572252,4285634,2765384,1520250,-201119
2019-02-03,18.08,18.52,17.4,1.120000000000001,0.3200000000000003,18.646,19.06,17.94,1.1199999999999974,-0.6600000000000001,17.768,18.36,17.36,1.0,-0.03999999999999915,18.296,18.8,17.56,1.240000000000002,-1.0,2244593,2930835,1625157,1305678,-1305678
2019-02-10,17.864,18.24,17.32,0.9199999999999982,0.9199999999999982,18.384,19.2,17.72,1.4800000000000004,1.4800000000000004,17.736,18.16,17.2,0.9600000000000009,0.9600000000000009,18.048000000000002,19.12,17.44,1.6799999999999997,1.6799999999999997,1987747,2605044,1540844,1064200,497467
2019-02-17,18.72,18.96,18.44,0.5199999999999996,-0.5199999999999996,19.105,19.56,18.52,1.0399999999999991,-1.0399999999999991,18.215,18.72,17.56,1.1600000000000001,-1.1600000000000001,18.37,19.08,17.64,1.4399999999999977,-1.4399999999999977,2733727,3564135,2234002,1330133,-1330133
2019-02-24,16.968,17.52,16.4,1.120000000000001,-0.879999999999999,17.272,18.08,16.72,1.3599999999999994,-1.1199999999999974,16.404,17.32,15.08,2.24,-0.8599999999999994,16.776,17.44,16.4,1.0400000000000027,-0.5600000000000023,3402769,3958179,2670145,1288034,947562
2019-03-03,16.968,17.4,16.36,1.0399999999999991,-0.6400000000000006,17.152,17.56,16.52,1.0399999999999991,-0.879999999999999,16.564,17.14,15.72,1.42,-1.08,16.848,17.36,16.0,1.3599999999999994,-1.3200000000000003,2823154,3412675,2244539,1168136,-770782
2019-03-10,16.88,17.24,16.36,0.879999999999999,0.5199999999999996,17.236,17.56,16.56,1.0,0.740000000000002,16.66,16.92,16.04,0.8800000000000026,0.8399999999999999,16.896,17.16,16.44,0.7199999999999989,0.4800000000000004,2083648,2639192,1343078,1296114,-334247
2019-03-17,17.535999999999998,18.32,17.08,1.240000000000002,0.3200000000000003,17.936,18.4,17.52,0.879999999999999,-0.4400000000000013,17.088,17.4,16.48,0.9199999999999982,-0.5199999999999996,17.528000000000002,17.92,16.92,1.0,-1.0,2255184,2545206,1822081,723125,-21530
2019-03-24,16.408,16.72,15.76,0.9599999999999991,-0.16000000000000014,16.695999999999998,17.24,16.08,1.1600000000000001,-0.259999999999998,15.848,16.28,15.36,0.9200000000000017,-0.6800000000000015,16.072,16.36,15.72,0.6399999999999988,-0.6399999999999988,2206410,2821129,1312693,1508436,1129822
2019-03-31,16.28,16.88,16.0,0.879999999999999,0.1999999999999993,16.6,17.0,16.32,0.6799999999999997,-0.120000000000001,15.8,16.08,15.56,0.5199999999999978,0.0,16.248,16.72,16.0,0.7199999999999989,-0.1999999999999993,3180572,4040300,2630338,1409962,1196802
2019-04-07,16.198,16.81,15.7,1.1099999999999994,0.4499999999999993,16.52,16.9,16.32,0.5799999999999983,0.5,15.636000000000001,15.8,15.19,0.6100000000000012,-0.05000000000000071,15.986,16.37,15.76,0.6100000000000012,-0.120000000000001,7654492,14096252,4083014,10013238,4040046
2019-04-14,15.1625,15.54,14.66,0.879999999999999,-0.879999999999999,15.4575,15.61,15.3,0.3099999999999987,-0.28999999999999915,14.6575,14.84,14.55,0.28999999999999915,-0.17999999999999972,15.015,15.28,14.67,0.6099999999999994,0.4299999999999997,7255069,10495885,5429867,5066018,-5066018
2019-04-21,16.176000000000002,17.22,15.56,1.6599999999999984,-0.009999999999999787,16.644000000000002,17.35,15.89,1.4600000000000009,-0.41000000000000014,15.772,16.31,15.33,0.9799999999999986,-0.0600000000000005,16.24,17.22,15.74,1.4799999999999986,-0.3800000000000008,6073757,8999730,4212332,4787398,-1202694
2019-04-28,14.25,15.69,12.83,2.8599999999999994,-2.8599999999999994,14.43,15.75,13.27,2.4800000000000004,-2.4800000000000004,13.398,15.23,11.85,3.380000000000001,-2.4299999999999997,13.658,15.36,12.52,2.84,-2.1499999999999986,8051632,11527288,3134544,8392744,3255702
2019-05-05,12.37,12.84,12.07,0.7699999999999996,-0.6600000000000001,12.582,13.16,12.17,0.9900000000000002,-0.9900000000000002,12.002,12.63,11.44,1.1900000000000013,-1.1900000000000013,12.280000000000001,13.14,11.71,1.4299999999999997,-1.4299999999999997,5819793,6621341,3821870,2799471,397166
2019-05-12,11.282,11.54,11.04,0.5,-0.3299999999999983,11.572000000000001,11.75,11.38,0.3699999999999992,-0.27999999999999936,10.932,11.08,10.67,0.41000000000000014,0.1899999999999995,11.152,11.51,10.86,0.6500000000000004,-0.040000000000000924,5935474,7969954,5239627,2730327,-2579205
2019-05-19,9.978,10.76,9.04,1.7200000000000006,-1.7200000000000006,10.116,10.77,9.09,1.6799999999999997,-1.6799999999999997,9.464,10.07,8.48,1.5899999999999999,-1.549999999999999,9.618,10.37,8.63,1.7399999999999984,-1.5999999999999996,7212691,9702773,5371428,4331345,505511
2019-05-26,8.7675,9.09,8.52,0.5700000000000003,0.14000000000000057,9.2025,9.74,8.91,0.8300000000000001,0.09999999999999964,8.53,9.0,8.29,0.7100000000000009,-0.2400000000000002,8.844999999999999,9.14,8.37,0.7700000000000014,-0.41000000000000014,10989438,13361806,8732343,4629463,1717687
2019-06-02,8.446,8.88,8.07,0.8100000000000005,-0.35999999999999943,8.722,9.15,8.22,0.9299999999999997,-0.7799999999999994,8.134,8.7,7.69,1.009999999999999,-0.6999999999999993,8.398,8.77,8.12,0.6500000000000004,-0.6500000000000004,8715950,11661609,6024011,5637598,-3205831
2019-06-09,7.602,8.01,7.34,0.6699999999999999,-0.6699999999999999,7.694,8.23,7.44,0.79,-0.79,7.182,7.75,6.61,1.1399999999999997,-1.1399999999999997,7.312,7.83,6.62,1.21,-1.21,10219883,13360592,7907941,5452651,-1650609
2019-06-16,7.292,7.93,6.61,1.3199999999999994,1.3199999999999994,7.708,8.28,6.91,1.3699999999999992,1.3699999999999992,7.14,7.56,6.54,1.0199999999999996,1.0199999999999996,7.454,7.86,6.91,0.9500000000000002,0.8799999999999999,7819999,9562980,5413773,4149207,4149207
2019-06-23,8.018,8.43,7.66,0.7699999999999996,0.580000000000001,8.31,8.72,7.82,0.9000000000000004,0.620000000000001,7.862,8.21,7.47,0.7400000000000011,0.5300000000000011,8.144,8.53,7.61,0.919999999999999,0.7999999999999989,6708077,10787592,4787640,5999952,-306097
2019-06-30,8.6625,8.89,8.52,0.370000000000001,-0.370000000000001,8.864999999999998,9.11,8.62,0.4900000000000002,-0.16000000000000014,8.469999999999999,8.68,8.29,0.39000000000000057,-0.16000000000000014,8.68,8.91,8.49,0.41999999999999993,0.17999999999999972,6617005,9746237,4624649,5121588,-3904725
2019-07-07,9.114,9.6,8.83,0.7699999999999996,0.2599999999999998,9.342,9.68,8.97,0.7099999999999991,0.0,8.866,9.02,8.64,0.379999999999999,0.05999999999999872,9.084,9.6,8.87,0.7300000000000004,-0.129999999999999,6044663,9101579,4118622,4982957,-788406
2019-07-14,8.206,8.95,7.61,1.339999999999999,-1.339999999999999,8.364,8.99,7.75,1.2400000000000002,-1.2400000000000002,7.876,8.38,7.43,0.9500000000000011,-0.9500000000000011,7.968,8.45,7.62,0.8299999999999992,-0.7799999999999994,6170618,7216402,4892959,2323443,56257
2019-07-21,7.842,8.1,7.45,0.6499999999999995,-0.2699999999999996,8.11,8.38,7.62,0.7600000000000007,-0.5799999999999992,7.524,7.89,7.2,0.6899999999999995,-0.3600000000000003,7.73,8.05,7.27,0.7800000000000011,-0.6300000000000008,5307181,8654243,3737604,4916639,-729068
2019-07-28,7.224,7.91,6.59,1.3200000000000003,-0.6699999999999999,7.88,8.75,6.79,1.96,-0.5899999999999999,6.548,7.46,5.0,2.46,-1.8899999999999997,7.072,8.27,5.02,3.25,-2.0900000000000007,9576855,18339396,3983599,14355797,11826839
2019-08-04,4.822,5.26,4.48,0.7799999999999994,-0.33999999999999986,4.978,5.38,4.64,0.7400000000000002,-0.6000000000000005,4.308,4.55,4.03,0.5199999999999996,-0.009999999999999787,4.756,5.23,4.44,0.79,-0.79,10816048,13095994,9100538,3995456,-3132105
2019-08-11,4.096,4.42,3.74,0.6799999999999997,-0.6799999999999997,4.3,4.69,3.88,0.8100000000000005,-0.1299999999999999,3.86,4.08,3.58,0.5,-0.3299999999999996,4.1080000000000005,4.33,3.74,0.5899999999999999,0.0,8070006,9522397,7052331,2470066,201144
2019-08-18,4.44,4.69,4.15,0.54,-0.25,4.704,5.02,4.41,0.6099999999999994,-0.29000000000000004,4.327999999999999,4.51,4.06,0.4500000000000002,-0.33000000000000007,4.418,4.59,4.07,0.5199999999999996,-0.4299999999999997,5733063,8765201,2646396,6118805,-5653060
2019-08-25,4.402,4.67,4.15,0.5199999999999996,0.5199999999999996,4.608,4.8,4.42,0.3799999999999999,0.33999999999999986,4.288,4.52,4.15,0.3699999999999992,0.2699999999999996,4.484,4.73,4.28,0.4500000000000002,0.3799999999999999,3850183,5849811,2699306,3150505,-3133104
2019-09-01,4.9725,5.54,4.55,0.9900000000000002,0.9900000000000002,5.4425,6.31,4.62,1.6899999999999995,1.6899999999999995,4.8225,5.36,4.21,1.1500000000000004,1.1500000000000004,5.3325,5.98,4.6,1.3800000000000008,1.3800000000000008,6523351,8150919,4164816,3986103,1100855
2019-09-08,6.422000000000001,6.7,6.15,0.5499999999999998,0.5499999999999998,6.86,7.08,6.56,0.5200000000000005,0.5200000000000005,6.116,6.24,5.89,0.35000000000000053,0.34000000000000075,6.502,6.76,6.32,0.4399999999999995,-0.08000000000000007,6814728,8215620,4711750,3503870,-2844480
2019-09-15,7.056,7.41,6.79,0.6200000000000001,-0.40000000000000036,7.376,8.15,6.96,1.1900000000000004,-1.1900000000000004,6.808,7.16,6.57,0.5899999999999999,-0.5899999999999999,7.064,7.71,6.78,0.9299999999999997,-0.8600000000000003,12703616,35895960,4591270,31304690,23807960
2019-09-22,5.83,6.58,4.99,1.5899999999999999,-1.5899999999999999,6.076,6.85,5.36,1.4899999999999993,-1.4899999999999993,5.544,6.39,4.85,1.54,-1.54,5.658,6.71,4.93,1.7800000000000002,-1.7800000000000002,5056110,7503710,3417870,4085840,-2448170
2019-09-29,4.508,4.94,4.1,0.8400000000000007,-0.5800000000000001,4.598,5.02,4.25,0.7699999999999996,-0.6299999999999999,4.2139999999999995,4.66,3.92,0.7400000000000002,-0.54,4.364,4.81,4.17,0.6399999999999997,-0.5499999999999998,4773320,7818560,2797600,5020960,-627180
2019-10-06,4.426,4.75,4.16,0.5899999999999999,0.5,4.752,5.49,4.47,1.0200000000000005,0.8700000000000001,4.326,4.64,4.1,0.54,0.45999999999999996,4.594,5.33,4.3,1.0300000000000002,1.0300000000000002,5195320,7452990,3781060,3671930,2679270
