Date,MAGS_Open_average,MAGS_Open_max,MAGS_Open_min,MAGS_Open_volatility,MAGS_Open_change,MAGS_High_average,MAGS_High_max,MAGS_High_min,MAGS_High_volatility,MAGS_High_change,MAGS_Low_average,MAGS_Low_max,MAGS_Low_min,MAGS_Low_volatility,MAGS_Low_change,MAGS_Close_average,MAGS_Close_max,MAGS_Close_min,MAGS_Close_volatility,MAGS_Close_change,MAGS_Volume_average,MAGS_Volume_max,MAGS_Volume_min,MAGS_Volume_volatility,MAGS_Volume_change
2018-01-14,5.3225,5.45,5.27,0.1800000000000006,-0.1800000000000006,5.425,5.5,5.37,0.1299999999999999,-0.1299999999999999,5.1899999999999995,5.25,5.12,0.1299999999999999,-0.04999999999999982,5.3,5.33,5.27,0.0600000000000005,-0.03000000000000025,18082,29319,10198,19121,-11429
2018-01-21,5.602,5.88,5.3,0.5800000000000001,0.4800000000000004,5.852,6.2,5.44,0.7599999999999998,0.7599999999999998,5.506,5.7,5.3,0.40000000000000036,0.40000000000000036,5.71,6.19,5.43,0.7600000000000007,0.7600000000000007,88964,194278,15226,179052,80739
2018-01-28,6.1979999999999995,6.35,6.08,0.2699999999999996,-0.040000000000000036,6.288,6.48,6.11,0.3700000000000001,-0.3700000000000001,5.96,6.12,5.81,0.3100000000000005,-0.3100000000000005,6.086,6.21,5.82,0.3899999999999997,-0.3899999999999997,51771,95939,21107,74832,-74832
2018-02-04,5.752,5.97,5.6,0.3700000000000001,-0.10999999999999943,5.91,6.0,5.8,0.20000000000000018,0.03000000000000025,5.652,5.76,5.6,0.16000000000000014,0.10000000000000053,5.748,5.86,5.61,0.25,0.1899999999999995,33552,70926,21972,48954,2443
2018-02-11,5.982,6.17,5.75,0.41999999999999993,0.3100000000000005,6.146,6.2,5.94,0.2599999999999998,0.25,5.942,6.12,5.75,0.3700000000000001,0.16000000000000014,6.084,6.19,5.89,0.3000000000000007,0.29000000000000004,16086,31697,4613,27084,4087
2018-02-18,6.195,6.22,6.17,0.04999999999999982,0.020000000000000462,6.225,6.26,6.19,0.0699999999999994,-0.009999999999999787,6.075,6.18,5.98,0.1999999999999993,-0.10999999999999943,6.135,6.21,6.07,0.13999999999999968,-0.08999999999999986,26695,52900,11907,40993,-40993
2018-02-25,5.928,6.11,5.63,0.4800000000000004,-0.4800000000000004,6.006,6.13,5.9,0.22999999999999954,-0.21999999999999975,5.784,5.91,5.63,0.28000000000000025,-0.27000000000000046,5.87,6.07,5.72,0.35000000000000053,-0.29000000000000004,19239,23430,12442,10988,-8919
2018-03-04,5.888,5.95,5.81,0.14000000000000057,0.13000000000000078,5.96,6.0,5.85,0.15000000000000036,0.10000000000000053,5.842,5.9,5.79,0.11000000000000032,0.04999999999999982,5.936,5.99,5.81,0.1800000000000006,0.14000000000000057,8194,11031,2861,8170,6868
2018-03-11,6.074,6.16,5.95,0.20999999999999996,0.10999999999999943,6.106,6.16,6.06,0.10000000000000053,-0.010000000000000675,5.96,6.07,5.9,0.16999999999999993,0.0,6.044,6.14,5.93,0.20999999999999996,-0.03000000000000025,12847,19220,1766,17454,-15839
2018-03-18,5.778,5.96,5.64,0.3200000000000003,-0.07000000000000028,5.912,6.07,5.75,0.3200000000000003,0.08000000000000007,5.64,5.68,5.6,0.08000000000000007,0.019999999999999574,5.824,5.98,5.67,0.3100000000000005,0.1800000000000006,35629,60662,12190,48472,-8904
