Date,BIG_stock_Open_average,BIG_stock_Open_max,BIG_stock_Open_min,BIG_stock_Open_volatility,BIG_stock_Open_change,BIG_stock_High_average,BIG_stock_High_max,BIG_stock_High_min,BIG_stock_High_volatility,BIG_stock_High_change,BIG_stock_Low_average,BIG_stock_Low_max,BIG_stock_Low_min,BIG_stock_Low_volatility,BIG_stock_Low_change,BIG_stock_Close_average,BIG_stock_Close_max,BIG_stock_Close_min,BIG_stock_Close_volatility,BIG_stock_Close_change,BIG_stock_Volume_average,BIG_stock_Volume_max,BIG_stock_Volume_min,BIG_stock_Volume_volatility,BIG_stock_Volume_change
2018-01-14,58.615,59.24,58.05,1.1900000000000048,1.1900000000000048,59.815,61.23,58.98,2.25,2.25,58.2425,58.89,57.45,1.4399999999999977,1.4399999999999977,59.254999999999995,61.18,57.86,3.3200000000000003,3.3200000000000003,972368,1140234,798713,341521,-61607
2018-01-21,62.22,62.6,61.2,1.3999999999999986,1.3999999999999986,62.902,63.28,62.6,0.6799999999999997,0.6799999999999997,61.38,61.93,60.9,1.0300000000000011,1.0300000000000011,62.406,63.27,61.78,1.490000000000002,0.6799999999999997,843407,1502965,651305,851660,-845664
2018-01-28,61.752,63.76,59.32,4.439999999999998,-4.039999999999999,62.230000000000004,64.42,59.32,5.100000000000001,-5.100000000000001,60.528,63.36,57.56,5.799999999999997,-5.799999999999997,60.868,64.22,57.74,6.479999999999997,-6.479999999999997,1124521,1248556,852903,395653,395653
2018-02-04,56.84,57.99,54.41,3.5800000000000054,0.3200000000000003,58.08,58.52,57.64,0.8800000000000026,-0.35999999999999943,55.426,56.91,53.01,3.8999999999999986,-1.009999999999998,56.988,57.96,55.75,2.210000000000001,1.4600000000000009,1100238,1541697,666752,874945,-262033
2018-02-11,57.212,58.46,55.67,2.789999999999999,0.9399999999999977,58.102,59.11,56.89,2.219999999999999,1.5600000000000023,56.284,57.7,55.67,2.030000000000001,0.6799999999999997,57.096,58.75,55.91,2.8400000000000034,0.37000000000000455,809592,1031149,469899,561250,-169667
2018-02-18,55.7575,56.53,55.48,1.0500000000000043,1.0300000000000011,56.515,57.39,55.92,1.4699999999999989,1.4699999999999989,55.2525,56.12,54.62,1.5,1.5,55.765,56.99,54.86,2.1300000000000026,1.8500000000000014,969926,1187087,834333,352754,-154296
2018-02-25,56.634,57.42,55.77,1.6499999999999986,-1.4099999999999966,57.436,58.48,56.92,1.5599999999999952,-0.20000000000000284,55.730000000000004,56.48,54.88,1.5999999999999943,-1.5999999999999943,56.364,56.79,56.1,0.6899999999999977,-0.5,1082908,1443279,819899,623380,230221
2018-03-04,53.538,56.15,47.0,9.149999999999999,-9.149999999999999,54.448,56.43,48.55,7.880000000000003,-7.880000000000003,52.628,54.93,46.55,8.380000000000003,-8.380000000000003,53.642,56.04,48.45,7.589999999999996,-6.8799999999999955,3932649,12538094,1212090,11326004,11260226
2018-03-11,47.324,48.46,46.5,1.9600000000000009,-1.9600000000000009,47.926,49.3,46.82,2.479999999999997,-1.6599999999999966,46.584,47.18,46.08,1.1000000000000014,-0.740000000000002,46.916000000000004,47.47,46.34,1.1299999999999955,-0.4399999999999977,2082854,3401264,1539624,1861640,-1488358
2018-03-18,45.9,46.9,44.0,2.8999999999999986,-2.8999999999999986,46.134,47.09,44.21,2.8800000000000026,-2.8800000000000026,44.942,46.24,43.11,3.1300000000000026,-2.5900000000000034,45.264,47.0,43.12,3.8800000000000026,-3.3300000000000054,1797885,2148922,1406913,742009,333096
