Date,GTIM_Open_average,GTIM_Open_max,GTIM_Open_min,GTIM_Open_volatility,GTIM_Open_change,GTIM_High_average,GTIM_High_max,GTIM_High_min,GTIM_High_volatility,GTIM_High_change,GTIM_Low_average,GTIM_Low_max,GTIM_Low_min,GTIM_Low_volatility,GTIM_Low_change,GTIM_Close_average,GTIM_Close_max,GTIM_Close_min,GTIM_Close_volatility,GTIM_Close_change,GTIM_Volume_average,GTIM_Volume_max,GTIM_Volume_min,GTIM_Volume_volatility,GTIM_Volume_change
2018-01-14,2.55775,2.6,2.531,0.06899999999999995,0.0,2.6,2.65,2.55,0.10000000000000009,-0.04999999999999982,2.475,2.5,2.4,0.10000000000000009,0.10000000000000009,2.575,2.6,2.55,0.050000000000000266,-0.050000000000000266,25323,41003,8440,32563,-27056
2018-01-21,2.5,2.55,2.45,0.09999999999999964,-0.04999999999999982,2.5526,2.6,2.513,0.08700000000000019,0.0,2.46,2.5,2.45,0.04999999999999982,-0.04999999999999982,2.52,2.55,2.5,0.04999999999999982,0.04999999999999982,14484,21721,5636,16085,5437
2018-01-28,2.44,2.6,2.3,0.30000000000000027,-0.20000000000000018,2.4756,2.6,2.4,0.20000000000000018,-0.18800000000000017,2.3574,2.475,2.3,0.17500000000000027,-0.125,2.41,2.5,2.35,0.1499999999999999,-0.10000000000000009,16181,23333,8141,15192,12304
2018-02-04,2.418,2.501,2.339,0.16199999999999992,0.16100000000000003,2.49,2.6,2.35,0.25,0.25,2.3708,2.5,2.25,0.25,0.15000000000000036,2.445,2.55,2.35,0.19999999999999973,0.10000000000000009,23633,27418,20309,7109,5867
2018-02-11,2.5772,2.65,2.45,0.19999999999999973,0.18599999999999994,2.63,2.65,2.6,0.04999999999999982,0.04999999999999982,2.53,2.6,2.45,0.1499999999999999,0.1499999999999999,2.59,2.65,2.55,0.10000000000000009,0.050000000000000266,27328,54230,4869,49361,-18712
2018-02-18,2.5785,2.6,2.55,0.050000000000000266,-0.050000000000000266,2.6125,2.65,2.6,0.04999999999999982,0.0,2.529,2.5639999999999996,2.501,0.06299999999999972,-0.04899999999999993,2.591,2.6,2.5639999999999996,0.036000000000000476,-0.036000000000000476,10212,19922,4634,15288,-4969
2018-02-25,2.6002,2.6060000000000003,2.595,0.01100000000000012,0.0,2.68,2.75,2.6,0.1499999999999999,0.1499999999999999,2.5644,2.6,2.55,0.050000000000000266,0.0,2.605,2.7,2.55,0.15000000000000036,0.15000000000000036,20412,29873,6649,23224,9335
2018-03-04,2.6877999999999997,2.75,2.65,0.10000000000000009,-0.07500000000000018,2.75,2.75,2.75,0.0,0.0,2.63,2.65,2.6,0.04999999999999982,-0.04999999999999982,2.68,2.7,2.65,0.050000000000000266,0.0,32360,72851,12972,59879,-7234
2018-03-11,2.72,2.85,2.65,0.20000000000000018,0.20000000000000018,2.9,3.3,2.75,0.5499999999999998,0.5499999999999998,2.69,2.85,2.65,0.20000000000000018,0.20000000000000018,2.81,3.2,2.65,0.5500000000000003,0.4500000000000002,59423,115061,6467,108594,108594
2018-03-18,3.07,3.25,2.95,0.2999999999999998,-0.1499999999999999,3.13,3.25,3.05,0.20000000000000018,-0.1499999999999999,2.977,3.0,2.95,0.04999999999999982,0.0,3.01,3.05,2.95,0.09999999999999964,0.04999999999999982,28412,53134,3577,49557,-38744
