Date,BMTCStock_Open_average,BMTCStock_Open_max,BMTCStock_Open_min,BMTCStock_Open_volatility,BMTCStock_Open_change,BMTCStock_High_average,BMTCStock_High_max,BMTCStock_High_min,BMTCStock_High_volatility,BMTCStock_High_change,BMTCStock_Low_average,BMTCStock_Low_max,BMTCStock_Low_min,BMTCStock_Low_volatility,BMTCStock_Low_change,BMTCStock_Close_average,BMTCStock_Close_max,BMTCStock_Close_min,BMTCStock_Close_volatility,BMTCStock_Close_change,BMTCStock_Volume_average,BMTCStock_Volume_max,BMTCStock_Volume_min,BMTCStock_Volume_volatility,BMTCStock_Volume_change
2018-01-14,46.025,46.35,45.6,0.75,-0.75,46.6,46.9,46.4,0.5,-0.44999999999999574,45.475,45.6,45.3,0.30000000000000426,0.10000000000000142,46.0,46.4,45.6,0.7999999999999972,0.6999999999999957,42381,68722,32381,36341,-35001
2018-01-21,46.050000000000004,46.45,45.1,1.3500000000000014,-1.2999999999999972,46.13,46.6,45.1,1.5,-1.5,45.31,45.9,44.2,1.6999999999999957,-1.5999999999999943,45.6,46.6,44.35,2.25,-2.25,40895,68811,25384,43427,27881
2018-01-28,44.79,45.2,44.25,0.9500000000000028,0.9500000000000028,45.62,46.0,45.3,0.7000000000000028,0.5500000000000043,44.58,45.2,44.15,1.0500000000000043,0.9500000000000028,45.14,45.7,44.65,1.0500000000000043,1.0500000000000043,74964,99307,63348,35959,-25792
2018-02-04,44.02,45.45,43.4,2.0500000000000043,-2.0,44.656,46.0,44.05,1.9500000000000028,-1.7000000000000028,43.25,44.2,42.9,1.3000000000000043,-1.3000000000000043,43.82,44.35,43.1,1.25,-0.3500000000000014,83222,138630,54013,84617,-84617
2018-02-11,44.39,44.85,43.9,0.9500000000000028,0.3499999999999943,44.9,45.6,44.35,1.25,1.1499999999999986,43.944,44.8,43.2,1.5999999999999943,1.5999999999999943,44.71,45.4,44.1,1.2999999999999972,1.2999999999999972,46752,72055,35259,36796,-36796
2018-02-18,45.0625,45.2,44.9,0.30000000000000426,-0.30000000000000426,45.5125,45.7,45.35,0.3500000000000014,-0.3500000000000014,44.7,44.8,44.55,0.25,0.20000000000000284,45.0,45.35,44.7,0.6499999999999986,0.5,40790,64253,26344,37909,-37909
2018-02-25,44.6,45.4,43.5,1.8999999999999986,-1.7999999999999972,45.124,46.02,44.15,1.8700000000000045,-0.6499999999999986,43.92,44.9,43.05,1.8500000000000014,-1.5,44.449999999999996,45.3,43.55,1.75,-0.6999999999999957,54092,76914,37298,39616,2296
2018-03-04,45.46,46.15,44.4,1.75,1.6000000000000014,46.19,47.1,45.3,1.8000000000000043,1.8000000000000043,45.04,45.7,43.85,1.8500000000000014,1.8500000000000014,45.94,46.9,45.1,1.7999999999999972,1.7999999999999972,54969,61684,44833,16851,-11995
2018-03-11,46.589999999999996,47.05,46.05,1.0,-1.0,46.9,47.2,46.45,0.75,-0.3500000000000014,46.07,46.35,45.7,0.6499999999999986,-0.3500000000000014,46.4,46.75,46.05,0.7000000000000028,-0.10000000000000142,56096,106742,37064,69678,62186
2018-03-18,45.75,46.45,44.7,1.75,-1.75,45.956,46.7,44.7,2.0,-2.0,44.89,45.95,42.95,3.0,-3.0,45.1,46.3,43.0,3.299999999999997,-3.299999999999997,56538,65939,49928,16011,2869
2018-03-25,43.9875,44.4,43.4,1.0,1.0,44.85,45.4,44.45,0.9499999999999957,0.29999999999999716,42.9,43.85,40.8,3.0500000000000043,0.5,44.05,44.25,43.8,0.45000000000000284,-0.25,53393,87109,34806,52303,-46132
2018-04-01,43.9,44.5,43.25,1.25,0.19999999999999574,44.38,44.7,43.95,0.75,0.3500000000000014,43.410000000000004,44.1,43.0,1.1000000000000014,0.3500000000000014,43.99,44.6,43.55,1.0500000000000043,0.05000000000000426,54315,67538,33546,33992,-33992
2018-04-08,44.24,44.8,43.85,0.9499999999999957,0.9499999999999957,44.63,44.95,44.25,0.7000000000000028,0.7000000000000028,43.786,44.1,43.5,0.6000000000000014,0.5,44.15,44.55,43.55,1.0,0.45000000000000284,46355,63321,30870,32451,-32451
2018-04-15,44.52,45.25,44.15,1.1000000000000014,1.0,45.35,46.8,44.5,2.299999999999997,2.0,44.26,45.15,43.75,1.3999999999999986,1.25,44.93,46.25,44.0,2.25,1.6499999999999986,75905,121075,40449,80626,69595
