Date,TER_stock_Open_average,TER_stock_Open_max,TER_stock_Open_min,TER_stock_Open_volatility,TER_stock_Open_change,TER_stock_High_average,TER_stock_High_max,TER_stock_High_min,TER_stock_High_volatility,TER_stock_High_change,TER_stock_Low_average,TER_stock_Low_max,TER_stock_Low_min,TER_stock_Low_volatility,TER_stock_Low_change,TER_stock_Close_average,TER_stock_Close_max,TER_stock_Close_min,TER_stock_Close_volatility,TER_stock_Close_change,TER_stock_Volume_average,TER_stock_Volume_max,TER_stock_Volume_min,TER_stock_Volume_volatility,TER_stock_Volume_change
2018-01-14,46.29,47.3,45.06,2.239999999999995,2.239999999999995,47.075,47.72,46.28,1.4399999999999977,1.4399999999999977,45.955,47.09,44.87,2.220000000000006,2.220000000000006,46.67,47.42,45.31,2.1099999999999994,2.1099999999999994,3307841,4956914,1823187,3133727,-3133727
2018-01-21,47.148,48.1,45.45,2.6499999999999986,-2.029999999999994,47.806,48.53,46.75,1.7800000000000011,-0.07000000000000028,46.196,47.88,44.11,3.770000000000003,-1.4599999999999937,47.096000000000004,48.42,44.8,3.6200000000000045,-0.07000000000000028,4316924,7469655,2003504,5466151,2937778
2018-01-28,46.328,47.66,45.49,2.1699999999999946,-2.1699999999999946,46.79,47.75,45.59,2.1599999999999966,-2.1599999999999966,45.554,46.39,44.33,2.0600000000000023,-2.0600000000000023,45.862,46.86,44.42,2.4399999999999977,-2.4399999999999977,2402919,2701466,1940267,761199,-518671
2018-02-04,42.198,43.69,40.29,3.3999999999999986,-3.3999999999999986,43.188,45.06,41.59,3.469999999999999,-3.469999999999999,41.098,42.91,39.24,3.6699999999999946,-3.6699999999999946,41.808,43.15,39.67,3.479999999999997,-1.6999999999999957,3761971,5311247,2639594,2671653,1633874
2018-02-11,41.694,43.37,40.04,3.3299999999999983,1.6999999999999957,42.717999999999996,43.76,40.98,2.780000000000001,1.3299999999999983,41.354,42.99,40.01,2.980000000000004,1.5500000000000043,42.398,43.46,40.48,2.980000000000004,1.2800000000000011,2806539,4196081,2195072,2001009,18749
2018-02-18,44.215,45.0,43.24,1.759999999999998,1.0599999999999952,44.9275,45.24,44.57,0.6700000000000017,-0.5200000000000031,43.614999999999995,44.05,43.07,0.9799999999999969,0.7899999999999991,44.34,44.9,43.99,0.9099999999999966,-0.4799999999999969,2564732,3502356,1283564,2218792,-1981683
2018-02-25,44.95,45.36,44.4,0.9600000000000009,-0.2700000000000031,45.864,46.23,45.58,0.6499999999999986,0.14000000000000057,44.446,44.79,43.8,0.990000000000002,-0.6000000000000014,45.246,45.65,44.76,0.8900000000000006,0.12999999999999545,1772328,2217791,1378694,839097,-122524
2018-03-04,47.25,49.05,45.64,3.4099999999999966,3.4099999999999966,48.082,49.96,46.34,3.6199999999999974,3.6199999999999974,47.066,49.05,45.34,3.7099999999999937,3.7099999999999937,47.86,49.4,46.12,3.280000000000001,3.280000000000001,2213099,2731874,1886621,845253,541502
2018-03-11,49.538,50.28,49.03,1.25,-0.4200000000000017,50.072,50.68,49.74,0.9399999999999977,-0.5599999999999952,48.982,49.27,48.69,0.5800000000000054,-0.2600000000000051,49.328,49.92,49.0,0.9200000000000017,-0.6900000000000048,1892792,2300318,1472610,827708,243057
2018-03-18,48.644,49.15,47.75,1.3999999999999986,-1.3400000000000034,49.176,50.29,48.11,2.1799999999999997,-1.0799999999999983,47.65,49.05,45.64,3.4099999999999966,-2.229999999999997,48.112,49.5,45.65,3.8500000000000014,-3.0500000000000043,2273743,3019434,1666095,1353339,1129444
