Date,DEOStock_Open_average,DEOStock_Open_max,DEOStock_Open_min,DEOStock_Open_volatility,DEOStock_Open_change,DEOStock_High_average,DEOStock_High_max,DEOStock_High_min,DEOStock_High_volatility,DEOStock_High_change,DEOStock_Low_average,DEOStock_Low_max,DEOStock_Low_min,DEOStock_Low_volatility,DEOStock_Low_change,DEOStock_Close_average,DEOStock_Close_max,DEOStock_Close_min,DEOStock_Close_volatility,DEOStock_Close_change,DEOStock_Volume_average,DEOStock_Volume_max,DEOStock_Volume_min,DEOStock_Volume_volatility,DEOStock_Volume_change
2018-01-14,144.6475,145.66,143.44,2.219999999999999,2.219999999999999,145.48000000000002,146.21,144.05,2.1599999999999966,2.1599999999999966,144.2675,145.12,143.08,2.039999999999992,2.039999999999992,144.655,145.24,143.14,2.1000000000000227,2.1000000000000227,382830,421310,346214,75096,-34627
2018-01-21,145.936,147.46,145.11,2.3499999999999943,0.6899999999999977,146.318,147.62,145.4,2.219999999999999,0.8700000000000045,144.66,145.3,144.32,0.9800000000000182,-0.25,145.21200000000002,146.12,144.68,1.4399999999999977,-0.28999999999999204,439750,555834,333312,222522,-13420
2018-01-28,142.954,143.26,142.71,0.549999999999983,0.2599999999999909,143.626,144.23,143.01,1.2199999999999989,-0.7900000000000205,142.326,143.12,141.54,1.5800000000000125,-0.27000000000001023,142.684,143.96,141.68,2.280000000000001,-0.1699999999999875,464336,671147,358029,313118,-313118
2018-02-04,136.836,139.3,134.84,4.460000000000008,-3.5200000000000102,137.71,139.5,136.02,3.4799999999999898,-3.4799999999999898,134.534,135.81,132.89,2.920000000000016,-2.180000000000007,135.59799999999998,137.03,134.73,2.3000000000000114,0.09000000000000341,559768,720903,482239,238664,-77039
2018-02-11,138.102,140.08,136.36,3.719999999999999,3.719999999999999,138.958,141.14,137.25,3.8899999999999864,3.8899999999999864,137.692,140.03,135.93,4.099999999999994,4.099999999999994,138.62199999999999,140.5,136.64,3.8600000000000136,3.8600000000000136,394078,520436,255493,264943,-138199
2018-02-18,138.55,139.34,137.33,2.009999999999991,-1.0600000000000023,139.2925,140.23,137.78,2.4499999999999886,-0.9199999999999875,137.8475,138.83,136.53,2.3000000000000114,-0.8700000000000045,138.235,139.08,136.73,2.3500000000000227,0.05000000000001137,362521,429829,322166,107663,-29133
2018-02-25,136.348,139.55,132.04,7.510000000000019,-7.510000000000019,136.63,139.82,132.85,6.969999999999999,-6.969999999999999,135.04999999999998,138.7,131.22,7.47999999999999,-7.47999999999999,135.73,139.41,132.79,6.6200000000000045,-6.6200000000000045,489837,687122,217827,469295,464823
2018-03-04,133.742,135.6,131.92,3.680000000000007,3.680000000000007,134.61,136.27,133.08,3.1899999999999977,2.2700000000000102,133.244,135.28,131.67,3.6100000000000136,3.6100000000000136,134.464,136.27,132.93,3.3400000000000034,2.3400000000000034,369609,472861,226079,246782,-246782
2018-03-11,136.212,136.62,135.73,0.8900000000000148,-0.8200000000000216,136.712,137.47,136.08,1.3899999999999864,-1.3899999999999864,135.508,136.38,134.93,1.4499999999999886,-0.8700000000000045,135.82999999999998,136.63,135.21,1.4199999999999875,-0.7400000000000091,266826,395208,214148,181060,-171072
2018-03-18,134.494,135.55,133.4,2.1500000000000057,-1.5699999999999932,135.04,136.01,134.17,1.8400000000000034,-1.6899999999999977,133.668,135.06,132.04,3.0200000000000102,-2.980000000000018,133.82399999999998,135.23,132.08,3.1499999999999773,-3.119999999999976,388861,502417,252721,249696,249696
2018-03-25,134.725,135.69,133.78,1.9099999999999966,1.3499999999999943,135.28750000000002,136.3,134.28,2.0200000000000102,1.5900000000000034,134.04500000000002,135.26,132.74,2.519999999999982,1.6099999999999852,134.55,135.42,133.02,2.3999999999999773,0.7699999999999818,436457,718201,302949,415252,355837
2018-04-01,136.754,140.0,135.12,4.8799999999999955,4.77000000000001,137.842,140.83,135.15,5.680000000000007,5.460000000000008,135.866,138.92,133.28,5.639999999999986,5.639999999999986,136.992,139.69,133.67,6.02000000000001,5.5,399900,667733,194185,473548,258137
2018-04-08,142.518,143.3,141.87,1.4300000000000068,-0.030000000000001137,142.65,143.53,141.87,1.6599999999999966,0.25,141.48,142.46,140.91,1.5500000000000114,0.7199999999999989,141.734,142.93,140.92,2.0100000000000193,1.0800000000000125,528179,917229,304554,612675,-293115
2018-04-15,139.952,140.86,138.15,2.710000000000008,-2.6399999999999864,140.308,141.36,138.39,2.9700000000000273,-2.9700000000000273,139.022,139.88,137.54,2.3400000000000034,-2.3400000000000034,139.544,141.09,137.79,3.3000000000000114,-3.3000000000000114,981284,1664351,497055,1167296,-409208
