Date,GBCI_Open_average,GBCI_Open_max,GBCI_Open_min,GBCI_Open_volatility,GBCI_Open_change,GBCI_High_average,GBCI_High_max,GBCI_High_min,GBCI_High_volatility,GBCI_High_change,GBCI_Low_average,GBCI_Low_max,GBCI_Low_min,GBCI_Low_volatility,GBCI_Low_change,GBCI_Close_average,GBCI_Close_max,GBCI_Close_min,GBCI_Close_volatility,GBCI_Close_change,GBCI_Volume_average,GBCI_Volume_max,GBCI_Volume_min,GBCI_Volume_volatility,GBCI_Volume_change
2018-03-25,38.28,38.49,37.96,0.5300000000000011,0.10999999999999943,38.620000000000005,38.76,38.38,0.37999999999999545,0.35999999999999943,37.5075,38.22,37.12,1.1000000000000014,-0.4100000000000037,38.0275,38.39,37.51,0.8800000000000026,-0.3200000000000003,381725,461645,229392,232253,-232253
2018-04-01,37.936,38.72,37.3,1.4200000000000017,-0.05000000000000426,38.428,38.79,38.11,0.6799999999999997,0.0799999999999983,37.418,38.11,37.12,0.990000000000002,-0.3500000000000014,37.94,38.72,37.14,1.5799999999999983,-0.7999999999999972,342345,399311,262067,137244,-53809
2018-04-08,38.102000000000004,38.71,37.71,1.0,0.4100000000000037,38.474,38.76,38.14,0.6199999999999974,0.3200000000000003,37.718,37.92,37.37,0.5500000000000043,0.5500000000000043,38.164,38.51,37.96,0.5499999999999972,0.28000000000000114,207879,254525,160876,93649,-71651
2018-04-15,37.758,38.63,36.79,1.8400000000000034,-1.1900000000000048,38.344,38.7,38.0,0.7000000000000028,-0.6200000000000045,37.23,37.82,35.77,2.049999999999997,-0.6099999999999994,37.954,38.33,37.54,0.7899999999999991,-0.04999999999999716,551629,1049925,213663,836262,381875
2018-04-22,38.142,38.57,37.82,0.75,-0.39000000000000057,38.482,38.94,38.07,0.8699999999999974,-0.8699999999999974,37.722,38.34,37.02,1.3200000000000003,-1.3200000000000003,37.886,38.71,37.03,1.6799999999999997,-1.6799999999999997,413593,582205,254644,327561,-296101
2018-04-29,37.222,37.61,36.83,0.7800000000000011,0.5799999999999983,37.772,38.01,37.41,0.6000000000000014,0.519999999999996,36.842,37.34,36.4,0.9400000000000048,0.9400000000000048,37.482,37.75,37.09,0.6599999999999966,0.3400000000000034,288697,400181,202190,197991,-197991
2018-05-06,38.43,38.83,37.5,1.3299999999999983,1.3299999999999983,38.802,39.02,38.42,0.6000000000000014,0.4899999999999949,38.206,38.63,37.5,1.1300000000000026,0.9399999999999977,38.586,38.7,38.37,0.3300000000000054,0.20000000000000284,257828,334902,162369,172533,8689
2018-05-13,39.274,39.7,38.5,1.2000000000000028,1.0,39.694,40.13,39.17,0.9600000000000009,0.9600000000000009,39.104,39.5,38.5,1.0,1.0,39.512,40.02,39.15,0.8700000000000045,0.8700000000000045,486389,604785,343252,261533,-95539
2018-05-20,40.01,40.16,39.74,0.4199999999999946,-0.4199999999999946,40.255,40.63,40.0,0.6300000000000026,-0.6300000000000026,39.4725,39.93,39.11,0.8200000000000003,0.28999999999999915,40.03,40.25,39.81,0.4399999999999977,-0.4399999999999977,267252,380291,188306,191985,-191985
2018-05-27,39.436,39.52,39.37,0.15000000000000568,0.09999999999999432,39.764,39.89,39.68,0.21000000000000085,0.18999999999999773,39.082,39.29,38.73,0.5600000000000023,0.5600000000000023,39.326,39.88,38.98,0.9000000000000057,0.9000000000000057,377107,424684,322609,102075,55183
2018-06-03,40.712,41.34,39.92,1.4200000000000017,1.4200000000000017,41.092,41.47,40.14,1.3299999999999983,1.3299999999999983,40.138,40.9,39.08,1.8200000000000003,-0.6200000000000045,40.852,41.23,40.13,1.0999999999999943,0.7399999999999949,401258,484176,234238,249938,104050
2018-06-10,40.11,40.91,39.73,1.1799999999999997,-1.0899999999999963,40.406,40.98,40.08,0.8999999999999986,-0.6099999999999994,39.514,39.92,39.19,0.730000000000004,-0.730000000000004,40.022,40.34,39.79,0.5500000000000043,0.3200000000000003,481710,744198,355124,389074,-203256
2018-06-17,40.724000000000004,41.2,40.04,1.1600000000000037,0.480000000000004,41.102000000000004,41.38,40.77,0.6099999999999994,-0.10999999999999943,40.086,40.66,39.35,1.3099999999999952,-0.1600000000000037,40.746,41.09,40.02,1.0700000000000003,-0.6599999999999966,602246,1343208,363592,979616,61106
2018-06-24,39.424,40.08,38.37,1.7100000000000009,-1.7100000000000009,39.948,41.1,39.36,1.740000000000002,-0.7199999999999989,38.928,39.52,38.37,1.1500000000000057,-1.1500000000000057,39.258,39.93,38.68,1.25,-0.5799999999999983,360954,410483,320761,89722,65600
2018-07-01,39.7125,40.17,39.49,0.6799999999999997,0.6799999999999997,40.1425,40.81,39.59,1.2199999999999989,1.2199999999999989,39.3225,39.6,39.08,0.5200000000000031,0.5200000000000031,39.935,40.6,39.25,1.3500000000000014,1.3500000000000014,437303,591522,342309,249213,118679
2018-07-08,40.12,40.64,39.78,0.8599999999999994,-0.8599999999999994,40.312,40.69,40.05,0.6400000000000006,-0.6400000000000006,39.684,39.89,39.58,0.3100000000000023,-0.3100000000000023,39.924,40.12,39.7,0.4199999999999946,-0.35999999999999943,359939,448908,220987,227921,-47155
2018-07-15,40.736,43.18,39.83,3.3500000000000014,3.3500000000000014,41.705999999999996,44.46,40.12,4.340000000000003,4.340000000000003,40.572,43.02,39.75,3.270000000000003,3.25,41.54,44.33,39.84,4.489999999999995,4.489999999999995,528975,897984,260502,637482,555157
2018-07-22,43.908,44.3,43.5,0.7999999999999972,-0.6299999999999955,44.196,44.55,44.07,0.4799999999999969,-0.45999999999999375,43.391999999999996,43.73,42.92,0.8099999999999952,-0.8099999999999952,43.67,44.03,43.12,0.9100000000000037,-0.9100000000000037,407204,507372,316200,191172,-91918
2018-07-29,43.484,44.13,42.92,1.2100000000000009,0.3100000000000023,43.904,44.35,43.28,1.0700000000000003,0.5600000000000023,43.17,43.5,42.64,0.8599999999999994,0.6899999999999977,43.584,44.15,42.7,1.4499999999999957,1.0,344617,507004,244484,262520,-182544
2018-08-05,43.618,43.85,43.33,0.5200000000000031,-0.4100000000000037,43.966,44.2,43.75,0.45000000000000284,-0.45000000000000284,43.442,43.75,43.11,0.6400000000000006,-0.6400000000000006,43.68,43.93,43.48,0.45000000000000284,-0.3200000000000003,302499,413973,255772,158201,4504
2018-08-12,44.142,44.76,43.66,1.1000000000000014,1.1000000000000014,44.622,44.88,44.31,0.5700000000000003,0.4299999999999997,43.961999999999996,44.3,43.66,0.6400000000000006,0.6400000000000006,44.386,44.76,43.78,0.9799999999999969,0.5599999999999952,295613,395442,190067,205375,-175130
2018-08-19,45.252,45.47,44.78,0.6899999999999977,0.6899999999999977,45.54,45.75,45.41,0.3400000000000034,0.3400000000000034,45.064,45.27,44.78,0.490000000000002,0.46999999999999886,45.346000000000004,45.46,45.26,0.20000000000000284,0.03999999999999915,307122,400124,199187,200937,17437
2018-08-26,45.1075,45.42,44.9,0.5200000000000031,-0.4299999999999997,45.49,45.85,45.23,0.6200000000000045,0.3200000000000003,44.84,44.96,44.7,0.259999999999998,0.07000000000000028,45.2275,45.68,45.02,0.6599999999999966,0.6599999999999966,290164,338794,226010,112784,9971
2018-09-02,45.824,45.97,45.65,0.3200000000000003,0.3200000000000003,46.078,46.28,45.95,0.3299999999999983,0.21999999999999886,45.548,45.83,45.33,0.5,0.5,45.838,45.94,45.75,0.18999999999999773,0.03999999999999915,302140,361515,219598,141917,2575
2018-09-09,45.592,45.91,45.0,0.9099999999999966,-0.21000000000000085,45.904,46.2,45.62,0.5800000000000054,-0.5700000000000003,45.116,45.83,44.38,1.4499999999999957,-1.4499999999999957,45.356,46.05,44.52,1.529999999999994,-1.529999999999994,304615,499950,192179,307771,307771
2018-09-16,44.506,44.82,44.06,0.759999999999998,-0.12999999999999545,44.82,45.26,44.42,0.8399999999999963,-0.28000000000000114,44.138,44.62,43.72,0.8999999999999986,-0.3400000000000034,44.354,45.03,43.87,1.1600000000000037,-0.23000000000000398,593334,1318402,319791,998611,95539
2018-09-23,43.354,44.0,42.64,1.3599999999999994,-0.7299999999999969,43.544000000000004,44.17,43.17,1.0,-0.8299999999999983,42.876,43.73,42.33,1.3999999999999986,-1.3999999999999986,43.01,43.75,42.42,1.3299999999999983,-1.3299999999999983,302375,376271,231249,145022,54378
2018-09-30,43.246,43.99,42.44,1.5500000000000043,0.9400000000000048,43.862,44.46,42.75,1.7100000000000009,1.3800000000000026,42.934,43.59,42.15,1.4400000000000048,1.009999999999998,43.536,44.02,42.44,1.5800000000000054,1.5,326383,523999,222818,301181,-12093
2018-10-07,43.148,44.26,41.58,2.6799999999999997,-2.200000000000003,43.62,44.84,41.99,2.8500000000000014,-2.519999999999996,42.224000000000004,43.78,40.4,3.3800000000000026,-3.0,42.76,44.35,41.47,2.8800000000000026,-2.6300000000000026,507205,688825,398506,290319,-166395
2018-10-14,41.356,42.04,39.12,2.9200000000000017,-0.4200000000000017,42.162,42.57,41.71,0.8599999999999994,-0.4099999999999966,40.442,41.35,38.44,2.9100000000000037,-1.0200000000000031,41.39,42.13,40.2,1.9299999999999997,-1.8900000000000006,679049,1324706,349409,975297,-15798
2018-10-21,39.894,40.8,38.74,2.059999999999995,0.9899999999999949,40.808,41.75,40.35,1.3999999999999986,0.9399999999999977,39.294,40.72,38.41,2.3100000000000023,1.3799999999999955,40.288,41.68,38.75,2.9299999999999997,1.1300000000000026,398658,448768,351098,97670,-28335
2018-10-28,42.906,44.03,41.78,2.25,2.25,43.544,44.48,42.53,1.9499999999999957,1.9499999999999957,42.494,43.54,41.62,1.9200000000000017,1.9200000000000017,43.194,44.3,42.24,2.059999999999995,2.059999999999995,666715,951303,510012,441291,-424680
2018-11-04,44.648,45.01,44.14,0.8699999999999974,0.8699999999999974,45.032000000000004,45.31,44.63,0.6799999999999997,0.5899999999999963,44.196,44.71,43.75,0.9600000000000009,0.490000000000002,44.752,45.08,44.36,0.7199999999999989,-0.240000000000002,357480,404166,311906,92260,-92260
2018-11-11,44.842,46.02,43.95,2.0700000000000003,1.470000000000006,45.616,46.44,45.13,1.3099999999999952,1.2399999999999949,44.426,45.46,43.56,1.8999999999999986,0.9399999999999977,45.16,45.94,44.15,1.7899999999999991,1.1599999999999966,372815,513318,258503,254815,80136
2018-11-18,45.682500000000005,46.28,45.21,1.0700000000000003,0.6899999999999977,46.265,46.79,45.93,0.8599999999999994,0.8599999999999994,45.36,46.01,45.09,0.9199999999999946,0.769999999999996,45.817499999999995,46.31,45.48,0.8300000000000054,0.730000000000004,258923,358362,126328,232034,48917
2018-11-25,46.668,47.63,46.08,1.5500000000000043,1.5500000000000043,47.118,47.67,46.43,1.240000000000002,1.240000000000002,46.176,46.51,45.8,0.7100000000000009,0.46000000000000085,46.772,47.22,46.21,1.009999999999998,0.6400000000000006,353174,417496,259779,157717,12677
2018-12-02,44.8575,46.45,43.96,2.490000000000002,-2.1300000000000026,45.25,46.91,44.32,2.5899999999999963,-2.5899999999999963,43.7975,44.58,43.05,1.5300000000000011,-1.5300000000000011,44.4225,44.73,43.77,0.9599999999999937,-0.9599999999999937,382459,477905,284435,193470,-78291
2018-12-09,43.374,44.1,42.27,1.8299999999999983,-1.8299999999999983,43.842,44.54,42.48,2.0600000000000023,-2.0600000000000023,42.676,43.4,41.72,1.6799999999999997,-1.1400000000000006,42.952,43.99,42.13,1.8599999999999994,-0.8900000000000006,494207,727242,313714,413528,293217
2018-12-16,39.602,42.29,37.04,5.25,-5.25,39.992,42.81,37.87,4.940000000000005,-4.940000000000005,38.434000000000005,40.84,36.86,3.980000000000004,-3.980000000000004,38.668,41.23,36.88,4.349999999999994,-4.349999999999994,850031,1939646,200302,1739344,-397366
2018-12-23,38.035,39.05,37.03,2.019999999999996,2.019999999999996,38.9075,39.4,38.29,1.1099999999999994,1.1099999999999994,37.175,38.24,36.57,1.6700000000000017,0.240000000000002,38.6725,39.33,38.2,1.1299999999999955,1.0700000000000003,404769,451604,357615,93989,12113
2018-12-30,39.8475,40.91,38.73,2.1799999999999997,2.1799999999999997,40.61,41.07,39.86,1.2100000000000009,1.2100000000000009,39.5225,40.5,38.58,1.9200000000000017,1.9200000000000017,40.3575,40.99,39.7,1.2899999999999991,1.2899999999999991,342897,434641,307184,127457,113526
2019-01-06,41.716,41.94,41.25,0.6899999999999977,0.5900000000000034,42.138,42.28,42.01,0.2700000000000031,0.14000000000000057,41.2,41.49,40.72,0.7700000000000031,0.21999999999999886,41.958,42.14,41.66,0.480000000000004,-0.2600000000000051,287817,503105,165772,337333,-231907
2019-01-13,42.42,43.37,41.65,1.7199999999999989,1.7199999999999989,43.0375,44.06,41.8,2.260000000000005,2.260000000000005,41.915,43.17,40.96,2.210000000000001,2.210000000000001,42.8775,43.76,41.55,2.210000000000001,2.210000000000001,390019,486954,314228,172726,-151817
2019-01-20,43.278,43.67,42.46,1.2100000000000009,-1.019999999999996,43.528,43.93,42.78,1.1499999999999986,-1.1499999999999986,42.422,42.96,41.88,1.0799999999999983,-1.0799999999999983,42.984,43.27,42.57,0.7000000000000028,-0.5799999999999983,352001,493305,226803,266502,122640
2019-01-27,42.328,42.99,41.85,1.1400000000000006,-0.759999999999998,42.84,43.49,42.22,1.2700000000000031,-0.5600000000000023,41.378,42.43,40.0,2.4299999999999997,-1.0200000000000031,42.264,42.75,41.86,0.8900000000000006,-0.29999999999999716,313557,376487,197138,179349,79115
2019-02-03,42.318,42.55,42.0,0.5499999999999972,-0.4199999999999946,42.732,43.21,42.47,0.740000000000002,-0.01999999999999602,41.948,42.42,41.73,0.6900000000000048,0.20000000000000284,42.362,42.7,42.05,0.6500000000000057,0.5399999999999991,243936,334007,162446,171561,-74785
2019-02-10,42.8675,42.92,42.79,0.13000000000000256,0.07000000000000028,43.195,43.34,43.07,0.2700000000000031,0.20000000000000284,42.585,42.78,42.46,0.3200000000000003,0.3200000000000003,42.8925,43.17,42.59,0.5799999999999983,0.490000000000002,311809,520618,210897,309721,307979
2019-02-17,44.342,45.08,42.91,2.1700000000000017,2.1700000000000017,44.876,45.47,44.16,1.3100000000000023,1.3100000000000023,43.8,44.6,42.91,1.6900000000000048,1.3100000000000023,44.58,44.91,43.97,0.9399999999999977,0.28999999999999915,242739,316769,174431,142338,-68430
2019-02-24,43.896,44.15,43.64,0.509999999999998,-0.39000000000000057,44.142,44.43,43.81,0.6199999999999974,-0.22999999999999687,43.45,43.68,43.08,0.6000000000000014,-0.5300000000000011,43.704,43.82,43.57,0.25,-0.04999999999999716,259822,326365,183109,143256,142113
2019-03-03,41.948,43.67,40.19,3.480000000000004,-2.6499999999999986,42.226,43.67,40.9,2.770000000000003,-2.3200000000000003,41.126,43.11,39.89,3.219999999999999,-2.460000000000001,41.454,43.28,40.37,2.9100000000000037,-2.219999999999999,299072,404999,202519,202480,31784
2019-03-10,40.99,41.19,40.83,0.35999999999999943,-0.28999999999999915,41.286,41.55,41.09,0.45999999999999375,0.18999999999999773,40.692,40.9,40.54,0.35999999999999943,0.25,40.99,41.43,40.83,0.6000000000000014,0.6000000000000014,318913,646046,163325,482721,46990
2019-03-17,39.583999999999996,41.54,37.96,3.5799999999999983,-3.5799999999999983,40.007999999999996,41.58,38.54,3.039999999999999,-3.039999999999999,38.653999999999996,40.28,37.58,2.700000000000003,-2.700000000000003,39.0,40.32,37.89,2.4299999999999997,-2.049999999999997,418750,565298,263631,301667,37444
2019-03-24,39.658,40.39,38.39,2.0,2.0,40.216,41.02,39.75,1.2700000000000031,1.220000000000006,39.4,40.37,38.39,1.9799999999999969,1.9799999999999969,40.044000000000004,41.0,39.46,1.5399999999999991,1.2999999999999972,349224,466274,234237,232037,-232037
2019-03-31,41.588,42.06,40.97,1.0900000000000034,1.0500000000000043,41.918,42.58,41.14,1.4399999999999977,1.1499999999999986,41.138,41.97,40.34,1.6299999999999955,1.1299999999999955,41.682,42.42,41.0,1.4200000000000017,0.8900000000000006,238860,324700,183841,140859,60126
2019-04-07,41.86,42.45,40.96,1.490000000000002,0.7700000000000031,42.29,42.77,41.89,0.8800000000000026,0.740000000000002,41.352000000000004,41.85,40.89,0.9600000000000009,0.7000000000000028,41.758,42.58,40.95,1.6299999999999955,0.7199999999999989,222729,327364,148205,179159,-61822
2019-04-14,42.1325,42.47,41.83,0.6400000000000006,0.09000000000000341,42.3675,42.58,41.92,0.6599999999999966,-0.519999999999996,41.3225,41.79,40.32,1.4699999999999989,-1.4200000000000017,41.84,42.44,40.92,1.519999999999996,-1.3299999999999983,280842,339109,188773,150336,13424
2019-04-21,41.668,42.45,40.78,1.6700000000000017,1.6700000000000017,42.38,43.18,42.02,1.1599999999999966,1.0600000000000023,41.276,42.42,40.52,1.8999999999999986,1.8999999999999986,42.074,42.52,41.68,0.8400000000000034,0.7600000000000051,235248,330527,169258,161269,20166
2019-04-28,42.394,42.6,41.76,0.8400000000000034,-0.030000000000001137,43.019999999999996,43.44,42.61,0.8299999999999983,0.5499999999999972,42.128,42.57,41.71,0.8599999999999994,0.3200000000000003,42.614,43.29,41.72,1.5700000000000003,0.6999999999999957,309643,607329,174445,432884,-54120
2019-05-05,42.321999999999996,42.73,41.83,0.8999999999999986,-0.8999999999999986,42.722,43.22,42.06,1.1599999999999966,-1.1599999999999966,41.816,42.47,40.52,1.9499999999999957,-1.8899999999999935,42.21,42.78,40.69,2.0900000000000034,-2.0900000000000034,216183,265966,149793,116173,1500
2019-05-12,41.052,41.37,40.69,0.6799999999999997,-0.23000000000000398,41.642,42.0,41.21,0.7899999999999991,-0.7899999999999991,40.738,41.18,40.39,0.7899999999999991,-0.3399999999999963,41.196,41.88,40.62,1.2600000000000051,-1.2600000000000051,197600,238426,110376,128050,-10637
2019-05-19,40.335,40.8,39.86,0.9399999999999977,-0.9399999999999977,40.665,41.0,39.99,1.009999999999998,-0.07000000000000028,39.86,40.59,39.14,1.4500000000000028,-1.0,40.38,40.81,39.71,1.1000000000000014,-0.15000000000000568,321165,427664,226799,200865,38881
2019-05-26,39.818,40.51,39.39,1.1199999999999974,-1.1199999999999974,40.226,40.77,39.67,1.1000000000000014,-0.8800000000000026,39.312,39.8,38.94,0.8599999999999994,-0.7399999999999949,39.804,40.24,39.41,0.8300000000000054,-0.21999999999999886,275524,431078,193438,237640,73970
2019-06-02,40.076,40.2,39.92,0.28000000000000114,0.17999999999999972,40.403999999999996,40.69,39.94,0.75,0.18999999999999773,39.592,39.98,39.12,0.8599999999999994,-0.28999999999999915,40.18,40.43,39.86,0.5700000000000003,0.03999999999999915,230340,302848,179712,123136,-104950
2019-06-09,40.14,40.62,39.89,0.7299999999999969,-0.7299999999999969,40.318,40.67,40.12,0.5500000000000043,-0.5399999999999991,39.592,40.0,38.98,1.0200000000000031,-1.0200000000000031,39.794,40.17,39.05,1.1200000000000045,-1.1200000000000045,179299,270298,124504,145794,107551
2019-06-16,39.778,40.3,39.18,1.1199999999999974,0.5,40.28,40.77,40.03,0.740000000000002,-0.240000000000002,39.454,39.82,39.18,0.6400000000000006,0.10000000000000142,39.79,40.24,39.31,0.9299999999999997,-0.9299999999999997,346963,615233,217152,398081,167324
2019-06-23,39.944,41.0,39.26,1.740000000000002,1.740000000000002,40.4,41.24,39.55,1.6900000000000048,1.6900000000000048,39.634,40.48,38.65,1.8299999999999983,1.8299999999999983,40.022,40.73,39.22,1.509999999999998,1.509999999999998,391305,592302,232432,359870,-107297
2019-06-30,40.57,40.79,40.31,0.4799999999999969,0.03999999999999915,40.86,41.16,40.61,0.5499999999999972,0.010000000000005116,40.19,40.77,39.82,0.9500000000000028,0.1700000000000017,40.525,41.14,40.14,1.0,-0.07000000000000028,154483,201530,93586,107944,18674
2019-07-07,40.126,40.57,39.72,0.8500000000000014,0.29999999999999716,40.368,40.57,40.22,0.3500000000000014,-0.1600000000000037,39.674,40.21,39.02,1.1899999999999977,-0.769999999999996,39.924,40.32,39.15,1.1700000000000017,-1.0399999999999991,217014,287647,156753,130894,66540
2019-07-14,38.84,39.18,38.5,0.6799999999999997,-0.21000000000000085,39.296,39.86,38.99,0.8699999999999974,-0.480000000000004,38.444,38.94,37.7,1.2399999999999949,-1.2399999999999949,38.85,39.15,38.59,0.5599999999999952,-0.5,304763,533370,168117,365253,217022
2019-07-21,39.9,40.71,38.82,1.8900000000000006,1.8900000000000006,40.498,41.12,39.32,1.7999999999999972,1.75,39.608,40.71,38.4,2.3100000000000023,2.3100000000000023,40.35,40.95,39.3,1.6500000000000057,1.6500000000000057,327782,386361,268579,117782,34726
2019-07-28,40.818,41.88,39.24,2.6400000000000006,-1.4199999999999946,41.4,42.61,39.25,3.3599999999999994,-2.75,40.064,41.59,38.08,3.510000000000005,-2.5799999999999983,40.632,41.91,38.73,3.1799999999999997,-3.1100000000000065,535192,765437,237656,527781,11490
2019-08-04,38.992,39.21,38.46,0.75,0.21000000000000085,39.388,39.8,38.79,1.009999999999998,0.28999999999999915,38.717999999999996,39.11,37.96,1.1499999999999986,0.5499999999999972,39.238,39.65,38.73,0.9200000000000017,0.28999999999999915,318067,389867,260818,129049,-129049
2019-08-11,39.502,40.61,39.0,1.6099999999999994,1.2199999999999989,40.058,40.84,39.42,1.4200000000000017,0.5100000000000051,39.254,40.25,38.64,1.6099999999999994,1.0200000000000031,39.682,40.69,39.01,1.6799999999999997,0.8799999999999955,316890,419374,232916,186458,-96740
2019-08-18,40.134,40.44,39.38,1.0599999999999952,-1.0599999999999952,40.306,40.72,39.56,1.1599999999999966,-1.1599999999999966,39.432,39.87,38.78,1.0899999999999963,-1.0300000000000011,39.682,40.33,38.98,1.3500000000000014,-0.8299999999999983,299884,427610,207916,219694,126835
2019-08-25,39.1225,39.87,38.05,1.8200000000000003,0.5399999999999991,39.5075,39.97,38.94,1.0300000000000011,0.6299999999999955,38.6575,39.36,38.01,1.3500000000000014,1.3399999999999963,39.1075,39.7,38.22,1.480000000000004,1.4699999999999989,300650,414907,212911,201996,89970
2019-09-01,39.454,39.61,39.2,0.4099999999999966,0.10999999999999943,39.79,40.22,39.33,0.8900000000000006,0.5,38.955999999999996,39.42,38.37,1.0500000000000043,0.8800000000000026,39.266,39.91,38.77,1.1399999999999935,1.0499999999999972,320914,446513,221482,225031,92836
2019-09-08,40.66,41.4,40.08,1.3200000000000003,0.9400000000000048,41.12,41.69,40.22,1.4699999999999989,1.4100000000000037,40.342,41.02,39.59,1.4299999999999997,1.4299999999999997,40.882,41.36,40.11,1.25,1.1700000000000017,321776,346329,303985,42344,-16677
2019-09-15,40.924,41.1,40.57,0.5300000000000011,-0.490000000000002,41.318,41.71,41.11,0.6000000000000014,-0.09000000000000341,40.6,40.77,40.37,0.4000000000000057,-0.240000000000002,40.894,41.13,40.72,0.4100000000000037,-0.3100000000000023,396646,634658,290783,343875,-3318
2019-09-22,40.49,40.72,40.03,0.6899999999999977,-0.07000000000000028,40.802,40.97,40.69,0.28000000000000114,-0.22999999999999687,40.032000000000004,40.3,39.78,0.519999999999996,0.4899999999999949,40.324,40.59,40.03,0.5600000000000023,0.4299999999999997,321816,365384,254646,110738,28261
2019-09-29,40.034,41.4,39.51,1.8900000000000006,-1.4799999999999969,40.304,41.4,39.67,1.7299999999999969,-1.0399999999999991,39.334,39.62,38.99,0.6299999999999955,-0.00999999999999801,39.876,40.27,39.53,0.740000000000002,0.480000000000004,319921,480364,234736,245628,-155215
2019-10-06,39.866,40.26,39.55,0.7100000000000009,-0.04999999999999716,40.188,40.77,39.82,0.9500000000000028,0.4200000000000017,39.626,40.21,39.18,1.0300000000000011,0.46999999999999886,39.833999999999996,40.23,39.35,0.8799999999999955,0.8699999999999974,205882,292979,156181,136798,-25495
2019-10-13,40.774,42.2,40.16,2.0400000000000063,1.8700000000000045,41.620000000000005,42.88,40.77,2.1099999999999994,2.1099999999999994,40.532,41.73,40.16,1.5700000000000003,1.5599999999999952,41.252,42.3,40.44,1.8599999999999994,1.5700000000000003,368728,575164,155446,419718,310572
2019-10-20,42.379999999999995,42.75,42.01,0.740000000000002,0.5399999999999991,42.827999999999996,43.15,42.73,0.4200000000000017,0.3999999999999986,42.114,42.55,41.8,0.75,0.75,42.546,42.88,42.23,0.6500000000000057,0.4100000000000037,245030,305151,177679,127472,-1989
2019-10-27,43.123999999999995,43.72,42.69,1.0300000000000011,1.0,43.536,43.92,43.3,0.6200000000000045,0.28000000000000114,42.618,43.1,42.03,1.0700000000000003,0.46000000000000085,43.228,43.57,42.32,1.25,0.14000000000000057,293747,384703,242648,142055,-40824
