Date,Franklin LibertyQ Emerging Markets_Open_average,Franklin LibertyQ Emerging Markets_Open_max,Franklin LibertyQ Emerging Markets_Open_min,Franklin LibertyQ Emerging Markets_Open_volatility,Franklin LibertyQ Emerging Markets_Open_change,Franklin LibertyQ Emerging Markets_High_average,Franklin LibertyQ Emerging Markets_High_max,Franklin LibertyQ Emerging Markets_High_min,Franklin LibertyQ Emerging Markets_High_volatility,Franklin LibertyQ Emerging Markets_High_change,Franklin LibertyQ Emerging Markets_Low_average,Franklin LibertyQ Emerging Markets_Low_max,Franklin LibertyQ Emerging Markets_Low_min,Franklin LibertyQ Emerging Markets_Low_volatility,Franklin LibertyQ Emerging Markets_Low_change,Franklin LibertyQ Emerging Markets_Close_average,Franklin LibertyQ Emerging Markets_Close_max,Franklin LibertyQ Emerging Markets_Close_min,Franklin LibertyQ Emerging Markets_Close_volatility,Franklin LibertyQ Emerging Markets_Close_change
2018-03-25,33.6,33.6,33.6,0.0,0.0,33.6,33.6,33.6,0.0,0.0,33.04,33.04,33.04,0.0,0.0,33.04,33.04,33.04,0.0,0.0
2018-04-01,33.1,33.1,33.1,0.0,0.0,33.24,33.24,33.24,0.0,0.0,33.1,33.1,33.1,0.0,0.0,33.13,33.13,33.13,0.0,0.0
2018-04-08,33.04,33.04,33.04,0.0,0.0,33.17,33.17,33.17,0.0,0.0,33.04,33.04,33.04,0.0,0.0,33.15,33.15,33.15,0.0,0.0
2018-04-15,32.72,32.72,32.72,0.0,0.0,32.78,32.78,32.78,0.0,0.0,32.54,32.54,32.54,0.0,0.0,32.54,32.54,32.54,0.0,0.0
2018-04-22,32.65,32.65,32.65,0.0,0.0,32.65,32.65,32.65,0.0,0.0,32.59,32.59,32.59,0.0,0.0,32.6,32.6,32.6,0.0,0.0
2018-04-29,32.06,32.06,32.06,0.0,0.0,32.06,32.06,32.06,0.0,0.0,31.94,31.94,31.94,0.0,0.0,31.94,31.94,31.94,0.0,0.0
2018-05-06,32.62,32.62,32.62,0.0,0.0,32.62,32.62,32.62,0.0,0.0,32.46,32.46,32.46,0.0,0.0,32.46,32.46,32.46,0.0,0.0
2018-05-13,31.97,31.97,31.97,0.0,0.0,31.97,31.97,31.97,0.0,0.0,31.89,31.89,31.89,0.0,0.0,31.94,31.94,31.94,0.0,0.0
2018-05-20,31.91,31.91,31.91,0.0,0.0,32.0,32.0,32.0,0.0,0.0,31.91,31.91,31.91,0.0,0.0,32.0,32.0,32.0,0.0,0.0
2018-05-27,32.08,32.08,32.08,0.0,0.0,32.15,32.15,32.15,0.0,0.0,32.08,32.08,32.08,0.0,0.0,32.15,32.15,32.15,0.0,0.0
2018-06-03,31.97,31.97,31.97,0.0,0.0,31.97,31.97,31.97,0.0,0.0,31.88,31.88,31.88,0.0,0.0,31.9,31.9,31.9,0.0,0.0
2018-06-10,30.65,30.65,30.65,0.0,0.0,30.8,30.8,30.8,0.0,0.0,30.6,30.6,30.6,0.0,0.0,30.8,30.8,30.8,0.0,0.0
2018-06-17,30.33,30.33,30.33,0.0,0.0,30.33,30.33,30.33,0.0,0.0,30.04,30.04,30.04,0.0,0.0,30.25,30.25,30.25,0.0,0.0
2018-06-24,29.81,29.81,29.81,0.0,0.0,29.92,29.92,29.92,0.0,0.0,29.81,29.81,29.81,0.0,0.0,29.91,29.91,29.91,0.0,0.0
2018-07-01,30.46,30.46,30.46,0.0,0.0,30.6,30.6,30.6,0.0,0.0,30.46,30.46,30.46,0.0,0.0,30.6,30.6,30.6,0.0,0.0
2018-07-08,30.3,30.3,30.3,0.0,0.0,30.37,30.37,30.37,0.0,0.0,30.29,30.29,30.29,0.0,0.0,30.35,30.35,30.35,0.0,0.0
2018-07-15,30.56,30.56,30.56,0.0,0.0,30.56,30.56,30.56,0.0,0.0,30.45,30.45,30.45,0.0,0.0,30.45,30.45,30.45,0.0,0.0
2018-07-22,31.08,31.08,31.08,0.0,0.0,31.08,31.08,31.08,0.0,0.0,31.07,31.07,31.07,0.0,0.0,31.07,31.07,31.07,0.0,0.0
2018-07-29,30.67,30.67,30.67,0.0,0.0,30.68,30.68,30.68,0.0,0.0,30.61,30.61,30.61,0.0,0.0,30.66,30.66,30.66,0.0,0.0
2018-08-05,29.79,29.79,29.79,0.0,0.0,29.82,29.82,29.82,0.0,0.0,29.51,29.51,29.51,0.0,0.0,29.58,29.58,29.58,0.0,0.0
2018-08-12,29.73,29.73,29.73,0.0,0.0,29.86,29.86,29.86,0.0,0.0,29.72,29.72,29.72,0.0,0.0,29.86,29.86,29.86,0.0,0.0
2018-08-19,30.55,30.55,30.55,0.0,0.0,30.62,30.62,30.62,0.0,0.0,30.52,30.52,30.52,0.0,0.0,30.52,30.52,30.52,0.0,0.0
2018-08-26,30.16,30.16,30.16,0.0,0.0,30.35,30.35,30.35,0.0,0.0,30.04,30.04,30.04,0.0,0.0,30.34,30.34,30.34,0.0,0.0
2018-09-02,29.34,29.34,29.34,0.0,0.0,29.34,29.34,29.34,0.0,0.0,29.26,29.26,29.26,0.0,0.0,29.29,29.29,29.29,0.0,0.0
2018-09-09,29.61,29.61,29.61,0.0,0.0,29.67,29.67,29.67,0.0,0.0,29.59,29.59,29.59,0.0,0.0,29.59,29.59,29.59,0.0,0.0
2018-09-16,30.12,30.12,30.12,0.0,0.0,30.16,30.16,30.16,0.0,0.0,30.12,30.12,30.12,0.0,0.0,30.16,30.16,30.16,0.0,0.0
2018-09-23,30.69,30.69,30.69,0.0,0.0,30.69,30.69,30.69,0.0,0.0,30.61,30.61,30.61,0.0,0.0,30.62,30.62,30.62,0.0,0.0
2018-09-30,29.43,29.43,29.43,0.0,0.0,29.53,29.53,29.53,0.0,0.0,29.33,29.33,29.33,0.0,0.0,29.53,29.53,29.53,0.0,0.0
2018-10-07,29.01,29.01,29.01,0.0,0.0,29.13,29.13,29.13,0.0,0.0,29.0,29.0,29.0,0.0,0.0,29.13,29.13,29.13,0.0,0.0
2018-10-14,29.13,29.13,29.13,0.0,0.0,29.13,29.13,29.13,0.0,0.0,28.91,28.91,28.91,0.0,0.0,28.95,28.95,28.95,0.0,0.0
2018-10-21,28.49,28.49,28.49,0.0,0.0,28.49,28.49,28.49,0.0,0.0,27.75,27.75,27.75,0.0,0.0,28.01,28.01,28.01,0.0,0.0
2018-10-28,29.31,29.31,29.31,0.0,0.0,29.52,29.52,29.52,0.0,0.0,29.31,29.31,29.31,0.0,0.0,29.48,29.48,29.48,0.0,0.0
2018-11-04,28.62,28.62,28.62,0.0,0.0,28.62,28.62,28.62,0.0,0.0,28.37,28.37,28.37,0.0,0.0,28.37,28.37,28.37,0.0,0.0
2018-11-11,29.22,29.22,29.22,0.0,0.0,29.25,29.25,29.25,0.0,0.0,29.07,29.07,29.07,0.0,0.0,29.12,29.12,29.12,0.0,0.0
2018-11-18,29.01,29.01,29.01,0.0,0.0,29.05,29.05,29.05,0.0,0.0,28.95,28.95,28.95,0.0,0.0,28.97,28.97,28.97,0.0,0.0
2018-11-25,29.76,29.76,29.76,0.0,0.0,29.76,29.76,29.76,0.0,0.0,29.63,29.63,29.63,0.0,0.0,29.75,29.75,29.75,0.0,0.0
2018-12-02,28.56,28.56,28.56,0.0,0.0,28.61,28.61,28.61,0.0,0.0,28.28,28.28,28.28,0.0,0.0,28.53,28.53,28.53,0.0,0.0
2018-12-09,28.78,28.78,28.78,0.0,0.0,28.84,28.84,28.84,0.0,0.0,28.56,28.56,28.56,0.0,0.0,28.56,28.56,28.56,0.0,0.0
2018-12-16,27.75,27.75,27.75,0.0,0.0,28.01,28.01,28.01,0.0,0.0,27.66,27.66,27.66,0.0,0.0,27.66,27.66,27.66,0.0,0.0
2018-12-23,28.34,28.34,28.34,0.0,0.0,28.34,28.34,28.34,0.0,0.0,28.14,28.14,28.14,0.0,0.0,28.22,28.22,28.22,0.0,0.0
2018-12-30,28.44,28.44,28.44,0.0,0.0,28.58,28.58,28.58,0.0,0.0,28.44,28.44,28.44,0.0,0.0,28.48,28.48,28.48,0.0,0.0
2019-01-06,28.69,28.69,28.69,0.0,0.0,28.8,28.8,28.8,0.0,0.0,28.68,28.68,28.68,0.0,0.0,28.68,28.68,28.68,0.0,0.0
2019-01-13,29.23,29.23,29.23,0.0,0.0,29.34,29.34,29.34,0.0,0.0,29.2,29.2,29.2,0.0,0.0,29.33,29.33,29.33,0.0,0.0
2019-01-20,29.26,29.26,29.26,0.0,0.0,29.33,29.33,29.33,0.0,0.0,29.1,29.1,29.1,0.0,0.0,29.33,29.33,29.33,0.0,0.0
2019-01-27,29.83,29.83,29.83,0.0,0.0,30.03,30.03,30.03,0.0,0.0,29.83,29.83,29.83,0.0,0.0,29.95,29.95,29.95,0.0,0.0
2019-02-03,29.47,29.47,29.47,0.0,0.0,29.5,29.5,29.5,0.0,0.0,29.42,29.42,29.42,0.0,0.0,29.42,29.42,29.42,0.0,0.0
2019-02-10,29.45,29.45,29.45,0.0,0.0,29.52,29.52,29.52,0.0,0.0,29.45,29.45,29.45,0.0,0.0,29.52,29.52,29.52,0.0,0.0
2019-02-17,30.31,30.31,30.31,0.0,0.0,30.45,30.45,30.45,0.0,0.0,30.3,30.3,30.3,0.0,0.0,30.32,30.32,30.32,0.0,0.0
2019-02-24,29.69,29.69,29.69,0.0,0.0,29.7,29.7,29.7,0.0,0.0,29.43,29.43,29.43,0.0,0.0,29.6,29.6,29.6,0.0,0.0
2019-03-03,29.51,29.51,29.51,0.0,0.0,29.66,29.66,29.66,0.0,0.0,29.51,29.51,29.51,0.0,0.0,29.65,29.65,29.65,0.0,0.0
2019-03-10,30.14,30.14,30.14,0.0,0.0,30.32,30.32,30.32,0.0,0.0,30.14,30.14,30.14,0.0,0.0,30.27,30.27,30.27,0.0,0.0
2019-03-17,29.57,29.57,29.57,0.0,0.0,29.62,29.62,29.62,0.0,0.0,29.51,29.51,29.51,0.0,0.0,29.62,29.62,29.62,0.0,0.0
2019-03-24,29.97,29.97,29.97,0.0,0.0,30.1,30.1,30.1,0.0,0.0,29.97,29.97,29.97,0.0,0.0,30.1,30.1,30.1,0.0,0.0
2019-03-31,30.13,30.13,30.13,0.0,0.0,30.17,30.17,30.17,0.0,0.0,30.13,30.13,30.13,0.0,0.0,30.17,30.17,30.17,0.0,0.0
2019-04-07,30.12,30.12,30.12,0.0,0.0,30.14,30.14,30.14,0.0,0.0,30.07,30.07,30.07,0.0,0.0,30.13,30.13,30.13,0.0,0.0
2019-04-14,30.12,30.12,30.12,0.0,0.0,30.2,30.2,30.2,0.0,0.0,30.12,30.12,30.12,0.0,0.0,30.2,30.2,30.2,0.0,0.0
2019-04-21,29.97,29.97,29.97,0.0,0.0,30.01,30.01,30.01,0.0,0.0,29.92,29.92,29.92,0.0,0.0,29.95,29.95,29.95,0.0,0.0
2019-04-28,29.45,29.45,29.45,0.0,0.0,29.77,29.77,29.77,0.0,0.0,29.45,29.45,29.45,0.0,0.0,29.77,29.77,29.77,0.0,0.0
2019-05-05,28.31,28.31,28.31,0.0,0.0,28.37,28.37,28.37,0.0,0.0,28.2,28.2,28.2,0.0,0.0,28.3,28.3,28.3,0.0,0.0
2019-05-12,28.34,28.34,28.34,0.0,0.0,28.42,28.42,28.42,0.0,0.0,28.34,28.34,28.34,0.0,0.0,28.42,28.42,28.42,0.0,0.0
2019-05-19,28.55,28.55,28.55,0.0,0.0,28.55,28.55,28.55,0.0,0.0,28.41,28.41,28.41,0.0,0.0,28.44,28.44,28.44,0.0,0.0
2019-05-26,29.08,29.08,29.08,0.0,0.0,29.08,29.08,29.08,0.0,0.0,29.08,29.08,29.08,0.0,0.0,29.08,29.08,29.08,0.0,0.0
2019-06-02,29.28,29.28,29.28,0.0,0.0,29.34,29.34,29.34,0.0,0.0,29.27,29.27,29.27,0.0,0.0,29.32,29.32,29.32,0.0,0.0
2019-06-09,28.84,28.84,28.84,0.0,0.0,28.94,28.94,28.94,0.0,0.0,28.84,28.84,28.84,0.0,0.0,28.87,28.87,28.87,0.0,0.0
2019-06-16,29.78,29.78,29.78,0.0,0.0,29.88,29.88,29.88,0.0,0.0,29.78,29.78,29.78,0.0,0.0,29.82,29.82,29.82,0.0,0.0
2019-06-23,30.33,30.33,30.33,0.0,0.0,30.33,30.33,30.33,0.0,0.0,30.1,30.1,30.1,0.0,0.0,30.11,30.11,30.11,0.0,0.0
2019-06-30,29.64,29.64,29.64,0.0,0.0,29.74,29.74,29.74,0.0,0.0,29.64,29.64,29.64,0.0,0.0,29.72,29.72,29.72,0.0,0.0
2019-07-07,29.91,29.91,29.91,0.0,0.0,29.91,29.91,29.91,0.0,0.0,29.88,29.88,29.88,0.0,0.0,29.89,29.89,29.89,0.0,0.0
2019-07-14,29.88,29.88,29.88,0.0,0.0,29.88,29.88,29.88,0.0,0.0,29.83,29.83,29.83,0.0,0.0,29.85,29.85,29.85,0.0,0.0
2019-07-21,29.55,29.55,29.55,0.0,0.0,29.6,29.6,29.6,0.0,0.0,29.5,29.5,29.5,0.0,0.0,29.6,29.6,29.6,0.0,0.0
2019-07-28,27.88,27.88,27.88,0.0,0.0,27.88,27.88,27.88,0.0,0.0,27.62,27.62,27.62,0.0,0.0,27.62,27.62,27.62,0.0,0.0
2019-08-04,27.84,27.84,27.84,0.0,0.0,27.84,27.84,27.84,0.0,0.0,27.82,27.82,27.82,0.0,0.0,27.82,27.82,27.82,0.0,0.0
2019-08-11,27.9,27.9,27.9,0.0,0.0,27.9,27.9,27.9,0.0,0.0,27.65,27.65,27.65,0.0,0.0,27.7,27.7,27.7,0.0,0.0
2019-08-18,27.54,27.54,27.54,0.0,0.0,27.58,27.58,27.58,0.0,0.0,27.54,27.54,27.54,0.0,0.0,27.54,27.54,27.54,0.0,0.0
2019-08-25,28.14,28.14,28.14,0.0,0.0,28.16,28.16,28.16,0.0,0.0,28.12,28.12,28.12,0.0,0.0,28.16,28.16,28.16,0.0,0.0
2019-09-01,29.0,29.0,29.0,0.0,0.0,29.0,29.0,29.0,0.0,0.0,28.94,28.94,28.94,0.0,0.0,28.94,28.94,28.94,0.0,0.0
2019-09-08,29.3,29.3,29.3,0.0,0.0,29.47,29.47,29.47,0.0,0.0,29.27,29.27,29.27,0.0,0.0,29.35,29.35,29.35,0.0,0.0
2019-09-15,29.0,29.0,29.0,0.0,0.0,29.24,29.24,29.24,0.0,0.0,29.0,29.0,29.0,0.0,0.0,29.19,29.19,29.19,0.0,0.0
2019-09-22,28.96,28.96,28.96,0.0,0.0,28.96,28.96,28.96,0.0,0.0,28.94,28.94,28.94,0.0,0.0,28.94,28.94,28.94,0.0,0.0
2019-09-29,28.81,28.81,28.81,0.0,0.0,28.81,28.81,28.81,0.0,0.0,28.67,28.67,28.67,0.0,0.0,28.67,28.67,28.67,0.0,0.0
2019-10-06,29.17,29.17,29.17,0.0,0.0,29.21,29.21,29.21,0.0,0.0,29.15,29.15,29.15,0.0,0.0,29.15,29.15,29.15,0.0,0.0
2019-10-13,29.5,29.5,29.5,0.0,0.0,29.59,29.59,29.59,0.0,0.0,29.48,29.48,29.48,0.0,0.0,29.51,29.51,29.51,0.0,0.0
2019-10-20,30.09,30.09,30.09,0.0,0.0,30.11,30.11,30.11,0.0,0.0,30.05,30.05,30.05,0.0,0.0,30.06,30.06,30.06,0.0,0.0
2019-10-27,30.42,30.42,30.42,0.0,0.0,30.45,30.45,30.45,0.0,0.0,30.36,30.36,30.36,0.0,0.0,30.38,30.38,30.38,0.0,0.0
2019-11-03,30.12,30.12,30.12,0.0,0.0,30.19,30.19,30.19,0.0,0.0,30.12,30.12,30.12,0.0,0.0,30.18,30.18,30.18,0.0,0.0
2019-11-10,29.92,29.92,29.92,0.0,0.0,29.95,29.95,29.95,0.0,0.0,29.87,29.87,29.87,0.0,0.0,29.89,29.89,29.89,0.0,0.0
2019-11-17,29.93,29.93,29.93,0.0,0.0,30.0,30.0,30.0,0.0,0.0,29.93,29.93,29.93,0.0,0.0,29.99,29.99,29.99,0.0,0.0
2019-11-24,29.37,29.37,29.37,0.0,0.0,29.37,29.37,29.37,0.0,0.0,29.31,29.31,29.31,0.0,0.0,29.34,29.34,29.34,0.0,0.0
2019-12-01,29.77,29.77,29.77,0.0,0.0,29.79,29.79,29.79,0.0,0.0,29.71,29.71,29.71,0.0,0.0,29.71,29.71,29.71,0.0,0.0
2019-12-08,29.07,29.07,29.07,0.0,0.0,29.17,29.17,29.17,0.0,0.0,29.07,29.07,29.07,0.0,0.0,29.11,29.11,29.11,0.0,0.0
2019-12-15,29.58,29.58,29.58,0.0,0.0,29.58,29.58,29.58,0.0,0.0,29.53,29.53,29.53,0.0,0.0,29.56,29.56,29.56,0.0,0.0
2019-12-22,29.88,29.88,29.88,0.0,0.0,29.88,29.88,29.88,0.0,0.0,29.71,29.71,29.71,0.0,0.0,29.71,29.71,29.71,0.0,0.0
2019-12-29,29.71,29.71,29.71,0.0,0.0,29.84,29.84,29.84,0.0,0.0,29.7,29.7,29.7,0.0,0.0,29.7,29.7,29.7,0.0,0.0
