Date,CRNT_Open_average,CRNT_Open_max,CRNT_Open_min,CRNT_Open_volatility,CRNT_Open_change,CRNT_High_average,CRNT_High_max,CRNT_High_min,CRNT_High_volatility,CRNT_High_change,CRNT_Low_average,CRNT_Low_max,CRNT_Low_min,CRNT_Low_volatility,CRNT_Low_change,CRNT_Close_average,CRNT_Close_max,CRNT_Close_min,CRNT_Close_volatility,CRNT_Close_change,CRNT_Volume_average,CRNT_Volume_max,CRNT_Volume_min,CRNT_Volume_volatility,CRNT_Volume_change
2018-03-25,2.6750000000000003,2.7,2.64,0.06000000000000005,0.06000000000000005,2.73,2.8,2.7,0.09999999999999964,-0.09999999999999964,2.6075,2.64,2.56,0.08000000000000007,-0.06000000000000005,2.665,2.7,2.62,0.08000000000000007,-0.08000000000000007,390653,783640,113543,670097,-419685
2018-04-01,2.63,2.69,2.6,0.08999999999999986,-0.03000000000000025,2.71,2.73,2.69,0.040000000000000036,0.020000000000000018,2.604,2.61,2.59,0.020000000000000018,0.0,2.64,2.68,2.61,0.07000000000000028,0.040000000000000036,170384,247710,94717,152993,152993
2018-04-08,2.694,2.71,2.68,0.029999999999999805,0.0,2.733,2.75,2.715,0.03500000000000014,-0.03500000000000014,2.6646,2.69,2.64,0.04999999999999982,-0.0129999999999999,2.692,2.71,2.67,0.040000000000000036,-0.040000000000000036,201641,324065,145421,178644,-21322
2018-04-15,2.68,2.72,2.64,0.08000000000000007,-0.029999999999999805,2.732,2.79,2.66,0.1299999999999999,-0.08000000000000007,2.64,2.67,2.57,0.10000000000000009,-0.08000000000000007,2.67,2.72,2.6,0.1200000000000001,-0.1200000000000001,213264,392093,106249,285844,87153
2018-04-22,2.61,2.66,2.57,0.0900000000000003,0.07000000000000028,2.64,2.67,2.58,0.08999999999999986,0.04999999999999982,2.538,2.58,2.46,0.1200000000000001,0.010000000000000231,2.612,2.66,2.57,0.0900000000000003,0.06000000000000005,211076,301054,149479,151575,26760
2018-04-29,2.662,2.8,2.6,0.19999999999999973,0.17999999999999972,2.718,2.9,2.63,0.27,0.27,2.6104,2.71,2.56,0.1499999999999999,0.1499999999999999,2.685,2.83,2.605,0.2250000000000001,0.2250000000000001,390545,929283,162765,766518,766518
2018-05-06,2.89,2.98,2.81,0.16999999999999993,-0.08999999999999986,2.95,3.02,2.88,0.14000000000000012,-0.1200000000000001,2.8084000000000002,2.9010000000000002,2.75,0.15100000000000025,-0.10000000000000009,2.882,2.96,2.81,0.1499999999999999,-0.06999999999999984,773879,1999856,271708,1728148,-1377683
2018-05-13,3.046,3.27,2.91,0.3599999999999999,0.23999999999999977,3.166,3.33,2.94,0.3900000000000001,0.3700000000000001,2.9822,3.15,2.8810000000000002,0.2689999999999997,0.2689999999999997,3.1,3.26,2.94,0.31999999999999984,0.31999999999999984,1454336,2999837,467963,2531874,438427
2018-05-20,3.1625,3.25,3.1,0.1499999999999999,-0.08000000000000007,3.2175000000000002,3.28,3.15,0.1299999999999999,-0.03999999999999959,3.09975,3.13,3.06,0.06999999999999984,0.03100000000000014,3.1425,3.17,3.11,0.06000000000000005,0.050000000000000266,361289,474793,234154,240639,-105846
2018-05-27,3.316,3.46,3.12,0.33999999999999986,0.33999999999999986,3.425,3.56,3.26,0.30000000000000027,0.30000000000000027,3.2538,3.3680000000000003,3.07,0.2980000000000005,0.2810000000000006,3.39,3.52,3.24,0.2799999999999998,0.2799999999999998,778919,960927,509791,451136,282644
2018-06-03,3.42,3.53,3.33,0.19999999999999973,-0.029999999999999805,3.528,3.74,3.41,0.33000000000000007,0.18000000000000016,3.3214,3.447,3.24,0.20699999999999985,0.17700000000000005,3.454,3.7,3.35,0.3500000000000001,0.3200000000000003,792322,2201966,349373,1852593,1624343
2018-06-10,3.872,4.01,3.74,0.2699999999999996,0.1499999999999999,4.0358,4.15,3.95,0.20000000000000018,-0.13999999999999968,3.762,3.83,3.7,0.1299999999999999,0.1299999999999999,3.886,4.0,3.78,0.2200000000000002,-0.1499999999999999,1099143,2052024,471694,1580330,-1580330
2018-06-17,3.796,3.98,3.7,0.2799999999999998,-0.03999999999999959,3.8367999999999998,3.99,3.75,0.2400000000000002,-0.13600000000000056,3.6822,3.75,3.571,0.17899999999999983,-0.16900000000000004,3.734,3.84,3.61,0.22999999999999998,-0.22999999999999998,456617,693353,255707,437646,219611
2018-06-24,3.65,3.79,3.57,0.2200000000000002,-0.040000000000000036,3.724,3.83,3.61,0.2200000000000002,-0.18999999999999995,3.59,3.67,3.55,0.1200000000000001,-0.06000000000000005,3.6439999999999997,3.8,3.57,0.22999999999999998,-0.22999999999999998,433675,521615,324600,197015,-4388
2018-07-01,3.5175,3.58,3.43,0.1499999999999999,0.020000000000000018,3.6325000000000003,3.72,3.52,0.20000000000000018,0.14000000000000012,3.47,3.58,3.37,0.20999999999999996,0.08000000000000007,3.565,3.69,3.42,0.27,0.13000000000000034,484225,866584,333875,532709,24482
2018-07-08,3.596,3.66,3.56,0.10000000000000009,-0.06000000000000005,3.622,3.67,3.59,0.08000000000000007,-0.06999999999999984,3.517,3.565,3.5,0.06499999999999995,-0.06499999999999995,3.55,3.58,3.52,0.06000000000000005,-0.040000000000000036,211604,265082,131790,133292,-59857
2018-07-15,3.7159999999999997,3.81,3.55,0.26000000000000023,0.26000000000000023,3.817,3.87,3.73,0.14000000000000012,0.14000000000000012,3.67,3.75,3.52,0.22999999999999998,0.22999999999999998,3.76,3.82,3.64,0.17999999999999972,0.17999999999999972,353580,465233,248679,216554,-19491
2018-07-22,3.938,4.09,3.85,0.23999999999999977,0.1499999999999999,4.0006,4.09,3.89,0.19999999999999973,0.1599999999999997,3.844,3.97,3.78,0.1900000000000004,0.1900000000000004,3.952,4.02,3.82,0.19999999999999973,0.19999999999999973,652654,1229239,291046,938193,32629
2018-07-29,3.9979999999999998,4.03,3.94,0.0900000000000003,-0.0900000000000003,4.0440000000000005,4.08,3.94,0.14000000000000012,-0.14000000000000012,3.882,3.99,3.5,0.4900000000000002,-0.45999999999999996,3.944,4.04,3.62,0.41999999999999993,-0.3899999999999997,611155,1499342,320151,1179191,1140871
2018-08-05,3.422,3.6,3.25,0.3500000000000001,-0.3500000000000001,3.4938,3.62,3.4,0.2200000000000002,-0.2200000000000002,3.3284,3.44,3.201,0.23899999999999988,-0.23899999999999988,3.385,3.465,3.28,0.18500000000000005,-0.1349999999999998,521100,760734,328301,432433,-328603
2018-08-12,3.386,3.42,3.36,0.06000000000000005,0.03000000000000025,3.436,3.5,3.38,0.1200000000000001,0.07000000000000028,3.3040000000000003,3.37,3.24,0.1299999999999999,0.009999999999999787,3.37,3.45,3.26,0.1900000000000004,-0.1200000000000001,347406,458473,169631,288842,116917
2018-08-19,3.306,3.34,3.28,0.06000000000000005,0.050000000000000266,3.364,3.39,3.35,0.040000000000000036,-0.020000000000000018,3.275,3.3,3.25,0.04999999999999982,0.0349999999999997,3.31,3.34,3.28,0.06000000000000005,-0.029999999999999805,242337,381427,139733,241694,-241694
2018-08-26,3.3024999999999998,3.32,3.29,0.029999999999999805,-0.009999999999999787,3.335,3.38,3.29,0.08999999999999986,-0.040000000000000036,3.24375,3.28,3.22,0.05999999999999961,-0.004999999999999893,3.28,3.3,3.23,0.06999999999999984,-0.06999999999999984,224945,440913,139924,300989,-293123
2018-09-02,3.104,3.2,3.0,0.20000000000000018,-0.20000000000000018,3.145,3.225,3.08,0.14500000000000002,-0.14500000000000002,3.024,3.12,2.95,0.16999999999999993,-0.16999999999999993,3.076,3.14,3.0,0.14000000000000012,-0.08999999999999986,259167,386217,145144,241073,-182222
2018-09-09,2.946,3.04,2.89,0.1499999999999999,-0.14000000000000012,2.9832,3.05,2.93,0.11999999999999966,-0.11999999999999966,2.866,2.94,2.73,0.20999999999999996,-0.20999999999999996,2.892,2.95,2.74,0.20999999999999996,-0.20999999999999996,321947,739795,158718,581077,478408
2018-09-16,2.956,3.17,2.73,0.43999999999999995,0.22999999999999998,3.1118,3.28,2.889,0.391,0.10100000000000042,2.85,3.07,2.67,0.3999999999999999,0.1200000000000001,2.984,3.17,2.8,0.3700000000000001,0.11000000000000032,407552,762110,237030,525080,187737
2018-09-23,3.076,3.45,2.88,0.5700000000000003,0.5500000000000003,3.19,3.45,2.95,0.5,0.41000000000000014,3.016,3.23,2.88,0.3500000000000001,0.3500000000000001,3.088,3.37,2.88,0.4900000000000002,0.36999999999999966,493191,1315988,217776,1098212,178288
2018-09-30,3.33,3.44,3.18,0.2599999999999998,-0.1299999999999999,3.388,3.48,3.21,0.27,-0.27,3.226,3.33,3.07,0.26000000000000023,-0.20000000000000018,3.296,3.44,3.1,0.33999999999999986,-0.2999999999999998,318695,517447,235111,282336,-161714
2018-10-07,3.182,3.22,3.1,0.1200000000000001,0.1200000000000001,3.254,3.33,3.13,0.20000000000000018,0.11000000000000032,3.1276,3.178,3.06,0.11799999999999988,0.08000000000000007,3.162,3.22,3.06,0.16000000000000014,0.1299999999999999,360944,698314,168026,530288,-4618
2018-10-14,3.442,3.71,3.2,0.5099999999999998,0.27,3.629,3.77,3.4,0.3700000000000001,0.3500000000000001,3.356,3.47,3.2,0.27,0.27,3.544,3.74,3.38,0.3600000000000003,0.3600000000000003,832375,1541697,340994,1200703,522401
2018-10-21,3.456,3.66,3.32,0.3400000000000003,-0.3400000000000003,3.4942,3.66,3.36,0.30000000000000027,-0.30000000000000027,3.325,3.46,3.23,0.22999999999999998,-0.22999999999999998,3.366,3.48,3.25,0.22999999999999998,-0.22999999999999998,412312,578589,288784,289805,-55856
2018-10-28,3.424,3.69,3.23,0.45999999999999996,0.45999999999999996,3.542,4.02,3.35,0.6699999999999995,0.6699999999999995,3.346,3.55,3.2,0.34999999999999964,0.34999999999999964,3.432,3.67,3.3,0.3700000000000001,0.3700000000000001,948681,3923863,155741,3768122,3768122
2018-11-04,4.08,4.42,3.78,0.6400000000000001,0.5699999999999998,4.3476,4.723,4.0,0.7229999999999999,0.7229999999999999,3.972,4.22,3.76,0.45999999999999996,0.45999999999999996,4.282,4.65,3.93,0.7200000000000002,0.7200000000000002,2034787,3686045,1282085,2403960,53597
2018-11-11,4.422000000000001,4.7,4.21,0.4900000000000002,-0.46999999999999975,4.537,4.95,4.33,0.6200000000000001,-0.6200000000000001,4.2459999999999996,4.63,4.1,0.5300000000000002,-0.5300000000000002,4.366,4.65,4.24,0.41000000000000014,-0.35000000000000053,1201516,2556300,565976,1990324,-1960351
2018-11-18,4.345000000000001,4.5,4.24,0.2599999999999998,0.1200000000000001,4.51,4.66,4.3,0.3600000000000003,0.16999999999999993,4.27625,4.36,4.125,0.23500000000000032,0.23500000000000032,4.3875,4.54,4.25,0.29000000000000004,0.15000000000000036,677101,959942,412268,547674,-242818
2018-11-25,4.298,4.36,4.27,0.09000000000000075,-0.08000000000000007,4.389,4.47,4.3,0.16999999999999993,0.040000000000000036,4.214,4.3,4.12,0.17999999999999972,-0.019999999999999574,4.32,4.38,4.25,0.1299999999999999,0.019999999999999574,599142,903896,322933,580963,517476
2018-12-02,4.24,4.38,4.1,0.28000000000000025,-0.28000000000000025,4.29425,4.397,4.25,0.14700000000000024,-0.14700000000000024,4.14,4.21,4.1,0.11000000000000032,-0.11000000000000032,4.2,4.24,4.12,0.1200000000000001,-0.040000000000000036,492504,567502,461133,106369,-97702
2018-12-09,4.062,4.2,3.88,0.3200000000000003,-0.3200000000000003,4.148,4.34,3.94,0.3999999999999999,-0.3999999999999999,3.9106,4.12,3.513,0.6070000000000002,-0.6070000000000002,3.95,4.13,3.59,0.54,-0.54,662948,1315764,351172,964592,855257
2018-12-16,3.606,3.69,3.52,0.16999999999999993,-0.06999999999999984,3.709,3.81,3.57,0.2400000000000002,-0.13000000000000034,3.5398,3.58,3.4189999999999996,0.16100000000000048,-0.16100000000000048,3.586,3.66,3.47,0.18999999999999995,-0.1499999999999999,395127,433068,307508,125560,-125560
2018-12-23,3.5575,3.67,3.47,0.19999999999999973,0.19999999999999973,3.68325,3.83,3.583,0.2469999999999999,0.22999999999999998,3.51,3.6,3.46,0.14000000000000012,0.1299999999999999,3.6225,3.78,3.54,0.23999999999999977,0.20999999999999996,348029,574969,239307,335662,311679
2018-12-30,3.7925,3.9,3.69,0.20999999999999996,0.1499999999999999,3.856,3.927,3.8,0.12700000000000022,0.06700000000000017,3.69,3.76,3.6,0.1599999999999997,0.04999999999999982,3.7725,3.85,3.65,0.20000000000000018,-0.020000000000000018,331382,455507,190229,265278,-166433
2019-01-06,3.936,4.0,3.85,0.1499999999999999,0.029999999999999805,4.024,4.06,3.97,0.08999999999999941,-0.07999999999999963,3.855,3.905,3.82,0.08499999999999996,-0.020000000000000018,3.944,4.0,3.88,0.1200000000000001,-0.08000000000000007,399488,464423,330509,133914,-44627
2019-01-13,3.945,4.05,3.89,0.1599999999999997,0.009999999999999787,4.02025,4.11,3.9010000000000002,0.20900000000000007,-0.1989999999999994,3.8375,3.91,3.7,0.20999999999999996,-0.17999999999999972,3.91,4.04,3.76,0.28000000000000025,-0.28000000000000025,427310,499947,346280,153667,-47776
2019-01-20,3.8,3.94,3.72,0.21999999999999975,0.14000000000000012,3.904,4.04,3.79,0.25,0.18000000000000016,3.7359999999999998,3.82,3.61,0.20999999999999996,0.20999999999999996,3.834,4.0,3.7,0.2999999999999998,0.2999999999999998,363767,510494,241130,269364,-92704
2019-01-27,4.332,4.62,4.0,0.6200000000000001,0.6200000000000001,4.5612,5.0,4.265,0.7350000000000003,0.7350000000000003,4.27,4.58,3.93,0.6499999999999999,0.6499999999999999,4.456,4.65,4.16,0.4900000000000002,0.4900000000000002,1110182,2026939,756715,1270224,969214
2019-02-03,4.482,4.65,4.41,0.2400000000000002,-0.22000000000000064,4.6332,4.976,4.48,0.49599999999999955,-0.20999999999999996,4.396,4.45,4.36,0.08999999999999986,-0.040000000000000036,4.454,4.52,4.4,0.11999999999999922,0.009999999999999787,718188,1113872,419302,694570,-576643
2019-02-10,4.5875,4.88,4.46,0.41999999999999993,0.3799999999999999,4.77225,5.04,4.54,0.5,0.48099999999999987,4.4805,4.66,4.37,0.29000000000000004,0.29000000000000004,4.625,4.83,4.42,0.41000000000000014,0.3100000000000005,1132701,1853872,489849,1364023,1289569
2019-02-17,4.426,4.83,4.12,0.71,-0.71,4.5022,4.93,4.22,0.71,-0.71,4.16,4.64,3.96,0.6799999999999997,-0.6699999999999995,4.246,4.91,3.98,0.9300000000000002,-0.9300000000000002,1785227,3271154,1198932,2072222,-414953
2019-02-24,3.862,4.0,3.76,0.2400000000000002,-0.10000000000000009,3.933,4.05,3.84,0.20999999999999996,-0.1299999999999999,3.75,3.8,3.68,0.11999999999999966,0.04999999999999982,3.806,3.84,3.76,0.08000000000000007,0.06000000000000005,1002398,1631196,630538,1000658,-883370
2019-03-03,3.744,3.81,3.7,0.10999999999999988,-0.050000000000000266,3.81,3.9,3.75,0.1499999999999999,0.040000000000000036,3.676,3.71,3.62,0.08999999999999986,0.020000000000000018,3.748,3.9,3.69,0.20999999999999996,0.20999999999999996,569506,846811,429501,417310,-310536
2019-03-10,3.712,3.95,3.55,0.40000000000000036,-0.40000000000000036,3.773,4.07,3.63,0.4400000000000004,-0.4400000000000004,3.604,3.74,3.51,0.23000000000000043,-0.1900000000000004,3.636,3.76,3.54,0.21999999999999975,-0.13999999999999968,974017,1315256,560960,754296,505291
2019-03-17,3.624,3.69,3.56,0.1299999999999999,-0.08000000000000007,3.6914000000000002,3.74,3.597,0.14300000000000024,-0.1030000000000002,3.544,3.64,3.42,0.2200000000000002,-0.2200000000000002,3.614,3.73,3.56,0.16999999999999993,-0.08000000000000007,477660,561366,372922,188444,-19246
2019-03-24,3.588,3.62,3.56,0.06000000000000005,0.020000000000000018,3.632,3.71,3.59,0.1200000000000001,0.08000000000000007,3.552,3.61,3.5,0.10999999999999988,0.06999999999999984,3.594,3.68,3.56,0.1200000000000001,0.11000000000000032,301614,431347,185105,246242,198251
2019-03-31,3.628,3.75,3.53,0.2200000000000002,-0.14000000000000012,3.667,3.8,3.58,0.21999999999999975,-0.1349999999999998,3.533,3.63,3.46,0.16999999999999993,-0.16999999999999993,3.572,3.72,3.5,0.2200000000000002,-0.2200000000000002,490349,670788,344132,326656,82585
2019-04-07,3.616,3.7,3.5,0.20000000000000018,0.18000000000000016,3.6622000000000003,3.72,3.5610000000000004,0.1589999999999998,0.1589999999999998,3.57,3.62,3.48,0.14000000000000012,0.1200000000000001,3.632,3.68,3.55,0.13000000000000034,0.0900000000000003,284594,407463,219857,187606,15705
2019-04-14,3.7375,3.81,3.65,0.16000000000000014,0.16000000000000014,3.8945,4.245,3.75,0.4950000000000001,0.4950000000000001,3.695,3.8,3.65,0.1499999999999999,0.1499999999999999,3.8675,4.23,3.73,0.5000000000000004,0.5000000000000004,803741,2092691,343191,1749500,1710065
2019-04-21,4.166,4.28,4.04,0.2400000000000002,-0.2400000000000002,4.2258,4.38,4.11,0.2699999999999996,-0.2699999999999996,4.0440000000000005,4.15,3.92,0.23000000000000043,-0.23000000000000043,4.101999999999999,4.18,4.02,0.16000000000000014,-0.16000000000000014,653807,994042,455679,538363,-538363
2019-04-28,3.808,4.02,3.65,0.36999999999999966,-0.36999999999999966,3.8306,4.025,3.65,0.37500000000000044,-0.37500000000000044,3.664,3.79,3.45,0.33999999999999986,-0.33999999999999986,3.72,3.83,3.56,0.27,-0.27,733795,1054735,510970,543765,369043
2019-05-05,3.25,3.56,3.09,0.4700000000000002,-0.4700000000000002,3.296,3.56,3.12,0.43999999999999995,-0.43999999999999995,3.09,3.155,2.96,0.19499999999999984,-0.19499999999999984,3.174,3.32,3.03,0.29000000000000004,-0.20000000000000018,935185,1841978,449653,1392325,-957784
2019-05-12,2.96,3.05,2.8,0.25,-0.25,3.041,3.165,2.91,0.2549999999999999,-0.13500000000000023,2.8819999999999997,3.01,2.76,0.25,-0.20999999999999996,2.942,3.07,2.82,0.25,-0.1499999999999999,737213,854530,607811,246719,-46335
2019-05-19,2.9125,2.95,2.85,0.10000000000000009,-0.10000000000000009,2.96,3.0,2.925,0.07500000000000018,-0.06499999999999995,2.84125,2.925,2.76,0.16500000000000004,-0.16500000000000004,2.88,2.94,2.81,0.1299999999999999,-0.1299999999999999,436108,581476,338605,242871,-103911
2019-05-26,2.814,2.87,2.75,0.1200000000000001,-0.08000000000000007,2.884,2.92,2.84,0.08000000000000007,-0.06000000000000005,2.772,2.82,2.72,0.09999999999999964,-0.06999999999999984,2.838,2.9,2.77,0.1299999999999999,-0.06000000000000005,385755,571312,260021,311291,5131
2019-06-02,2.908,2.98,2.84,0.14000000000000012,0.07000000000000028,2.988,3.1,2.92,0.18000000000000016,-0.03000000000000025,2.8432,2.9,2.79,0.10999999999999988,0.06400000000000006,2.924,2.98,2.87,0.10999999999999988,-0.04999999999999982,403522,569835,205164,364671,-221366
2019-06-09,2.856,2.96,2.8,0.16000000000000014,-0.1299999999999999,2.9066,3.02,2.863,0.15700000000000003,-0.1299999999999999,2.8072,2.85,2.77,0.08000000000000007,-0.020000000000000018,2.84,2.86,2.82,0.040000000000000036,0.0,339857,430774,186087,244687,-48908
2019-06-16,2.966,3.16,2.85,0.31000000000000005,0.31000000000000005,3.043,3.19,2.915,0.2749999999999999,0.2749999999999999,2.915,2.97,2.85,0.1200000000000001,0.10499999999999998,2.98,3.13,2.89,0.23999999999999977,0.0900000000000003,424968,566487,279211,287276,117908
2019-06-23,2.984,3.01,2.95,0.05999999999999961,-0.020000000000000018,3.0352,3.0860000000000003,3.0,0.0860000000000003,0.06000000000000005,2.92,2.96,2.9,0.06000000000000005,0.020000000000000018,2.976,3.05,2.93,0.11999999999999966,0.11999999999999966,331277,440113,226979,213134,60619
2019-06-30,2.705,2.81,2.57,0.2400000000000002,-0.2400000000000002,2.7525,2.87,2.67,0.20000000000000018,-0.20000000000000018,2.615,2.73,2.52,0.20999999999999996,-0.16999999999999993,2.6574999999999998,2.75,2.57,0.18000000000000016,-0.14000000000000012,811577,1181902,490209,691693,-691693
2019-07-07,2.622,2.68,2.55,0.13000000000000034,-0.10000000000000009,2.662,2.72,2.59,0.13000000000000034,-0.08000000000000007,2.556,2.61,2.51,0.10000000000000009,-0.040000000000000036,2.6,2.68,2.52,0.16000000000000014,-0.1499999999999999,339148,410943,254183,156760,-137615
2019-07-14,2.6919999999999997,2.85,2.53,0.3200000000000003,0.22999999999999998,2.818,2.93,2.62,0.31000000000000005,0.31000000000000005,2.6,2.72,2.45,0.27,0.20000000000000018,2.764,2.89,2.54,0.3500000000000001,0.3500000000000001,1068500,2149768,278757,1871011,523037
2019-07-21,2.878,2.96,2.79,0.16999999999999993,0.040000000000000036,2.94,3.01,2.84,0.16999999999999993,0.019999999999999574,2.807,2.87,2.73,0.14000000000000012,0.07500000000000018,2.878,2.98,2.79,0.18999999999999995,0.18999999999999995,480687,568722,332086,236636,-32462
2019-07-28,3.034,3.14,2.98,0.16000000000000014,0.0,3.1018,3.25,3.0,0.25,-0.008999999999999897,2.944,3.0,2.87,0.1299999999999999,-0.06999999999999984,3.002,3.05,2.92,0.1299999999999999,-0.040000000000000036,583484,851793,289797,561996,246662
2019-08-04,2.826,2.95,2.72,0.22999999999999998,-0.22999999999999998,2.8886,2.98,2.83,0.1499999999999999,-0.09699999999999998,2.7102,2.781,2.54,0.2410000000000001,-0.22999999999999998,2.784,2.87,2.59,0.28000000000000025,-0.2200000000000002,521534,965440,333699,631741,514656
2019-08-11,2.406,2.56,2.25,0.31000000000000005,-0.10999999999999988,2.456,2.58,2.32,0.26000000000000023,-0.10999999999999988,2.2920000000000003,2.45,2.2,0.25,-0.13000000000000034,2.364,2.45,2.25,0.20000000000000018,-0.08000000000000007,722950,970126,401712,568414,-568414
2019-08-18,2.33,2.37,2.29,0.08000000000000007,-0.08000000000000007,2.3764,2.396,2.34,0.05600000000000005,-0.05600000000000005,2.274,2.3,2.23,0.06999999999999984,-0.020000000000000018,2.32,2.37,2.28,0.0900000000000003,0.0,293104,393322,223746,169576,-166344
2019-08-25,2.2824999999999998,2.34,2.23,0.10999999999999988,-0.10999999999999988,2.33225,2.38,2.28,0.10000000000000009,-0.10000000000000009,2.22,2.24,2.2,0.040000000000000036,-0.040000000000000036,2.2575000000000003,2.31,2.23,0.08000000000000007,-0.009999999999999787,287677,420435,182412,238023,75027
2019-09-01,2.318,2.39,2.23,0.16000000000000014,0.1499999999999999,2.38,2.45,2.25,0.20000000000000018,0.18000000000000016,2.274,2.34,2.2,0.13999999999999968,0.1299999999999999,2.33,2.4,2.21,0.18999999999999995,0.18999999999999995,431412,603060,308564,294496,36938
2019-09-08,2.572,2.68,2.39,0.29000000000000004,0.29000000000000004,2.678,2.74,2.62,0.1200000000000001,0.1200000000000001,2.5260000000000002,2.62,2.35,0.27,0.2599999999999998,2.632,2.73,2.55,0.18000000000000016,0.07000000000000028,425603,668886,352644,316242,-296868
2019-09-15,2.784,2.93,2.67,0.26000000000000023,0.08999999999999986,2.8572,2.98,2.7,0.2799999999999998,0.07999999999999963,2.686,2.8,2.61,0.18999999999999995,0.040000000000000036,2.778,2.93,2.68,0.25,-0.009999999999999787,629663,1658718,234541,1424177,85638
2019-09-22,2.67,2.72,2.56,0.16000000000000014,0.020000000000000018,2.7270000000000003,2.74,2.71,0.03000000000000025,0.03000000000000025,2.582,2.66,2.49,0.16999999999999993,0.16999999999999993,2.657,2.69,2.59,0.10000000000000009,0.10000000000000009,407626,577149,238243,338906,-217405
2019-09-29,2.642,2.7,2.57,0.13000000000000034,-0.03000000000000025,2.7074,2.8,2.625,0.17499999999999982,0.07499999999999973,2.559,2.66,2.465,0.19500000000000028,0.1200000000000001,2.646,2.74,2.56,0.18000000000000016,0.15000000000000036,317777,472074,173920,298154,64917
2019-10-06,2.724,2.75,2.7,0.04999999999999982,0.020000000000000018,2.7756,2.863,2.725,0.1379999999999999,0.03999999999999959,2.656,2.68,2.63,0.050000000000000266,0.040000000000000036,2.712,2.76,2.68,0.07999999999999963,0.07999999999999963,242080,436833,146182,290651,-52920
2019-10-13,2.772,2.81,2.71,0.10000000000000009,0.010000000000000231,2.8418,2.94,2.78,0.16000000000000014,0.06999999999999984,2.7232,2.8,2.68,0.11999999999999966,0.06999999999999984,2.782,2.89,2.7,0.18999999999999995,0.1200000000000001,300623,520465,141139,379326,167249
