Date,Guggenheim MSCI EM Equal Country Weight_Open_average,Guggenheim MSCI EM Equal Country Weight_Open_max,Guggenheim MSCI EM Equal Country Weight_Open_min,Guggenheim MSCI EM Equal Country Weight_Open_volatility,Guggenheim MSCI EM Equal Country Weight_Open_change,Guggenheim MSCI EM Equal Country Weight_High_average,Guggenheim MSCI EM Equal Country Weight_High_max,Guggenheim MSCI EM Equal Country Weight_High_min,Guggenheim MSCI EM Equal Country Weight_High_volatility,Guggenheim MSCI EM Equal Country Weight_High_change,Guggenheim MSCI EM Equal Country Weight_Low_average,Guggenheim MSCI EM Equal Country Weight_Low_max,Guggenheim MSCI EM Equal Country Weight_Low_min,Guggenheim MSCI EM Equal Country Weight_Low_volatility,Guggenheim MSCI EM Equal Country Weight_Low_change,Guggenheim MSCI EM Equal Country Weight_Close_average,Guggenheim MSCI EM Equal Country Weight_Close_max,Guggenheim MSCI EM Equal Country Weight_Close_min,Guggenheim MSCI EM Equal Country Weight_Close_volatility,Guggenheim MSCI EM Equal Country Weight_Close_change
2018-03-25,34.93,34.93,34.93,0.0,0.0,34.93,34.93,34.93,0.0,0.0,34.9,34.9,34.9,0.0,0.0,34.9,34.9,34.9,0.0,0.0
2018-04-01,35.43,35.43,35.43,0.0,0.0,35.56,35.56,35.56,0.0,0.0,35.43,35.43,35.43,0.0,0.0,35.48,35.48,35.48,0.0,0.0
2018-04-08,35.71,35.71,35.71,0.0,0.0,35.71,35.71,35.71,0.0,0.0,35.71,35.71,35.71,0.0,0.0,35.71,35.71,35.71,0.0,0.0
2018-04-15,35.78,35.78,35.78,0.0,0.0,35.79,35.79,35.79,0.0,0.0,35.66,35.66,35.66,0.0,0.0,35.66,35.66,35.66,0.0,0.0
2018-04-22,35.38,35.38,35.38,0.0,0.0,35.4,35.4,35.4,0.0,0.0,35.37,35.37,35.37,0.0,0.0,35.39,35.39,35.39,0.0,0.0
2018-04-29,34.44,34.44,34.44,0.0,0.0,34.44,34.44,34.44,0.0,0.0,34.4,34.4,34.4,0.0,0.0,34.42,34.42,34.42,0.0,0.0
2018-05-06,34.85,34.85,34.85,0.0,0.0,34.85,34.85,34.85,0.0,0.0,34.71,34.71,34.71,0.0,0.0,34.71,34.71,34.71,0.0,0.0
2018-05-13,33.55,33.55,33.55,0.0,0.0,33.55,33.55,33.55,0.0,0.0,33.55,33.55,33.55,0.0,0.0,33.55,33.55,33.55,0.0,0.0
2018-05-20,33.65,33.65,33.65,0.0,0.0,33.65,33.65,33.65,0.0,0.0,33.4,33.4,33.4,0.0,0.0,33.4,33.4,33.4,0.0,0.0
2018-05-27,33.48,33.48,33.48,0.0,0.0,33.48,33.48,33.48,0.0,0.0,33.48,33.48,33.48,0.0,0.0,33.48,33.48,33.48,0.0,0.0
2018-06-03,33.6,33.6,33.6,0.0,0.0,33.61,33.61,33.61,0.0,0.0,33.6,33.6,33.6,0.0,0.0,33.61,33.61,33.61,0.0,0.0
2018-06-10,32.03,32.03,32.03,0.0,0.0,32.06,32.06,32.06,0.0,0.0,32.03,32.03,32.03,0.0,0.0,32.04,32.04,32.04,0.0,0.0
2018-06-17,31.73,31.73,31.73,0.0,0.0,31.73,31.73,31.73,0.0,0.0,31.15,31.15,31.15,0.0,0.0,31.64,31.64,31.64,0.0,0.0
2018-06-24,31.56,31.56,31.56,0.0,0.0,31.58,31.58,31.58,0.0,0.0,31.56,31.56,31.56,0.0,0.0,31.58,31.58,31.58,0.0,0.0
2018-07-01,32.37,32.37,32.37,0.0,0.0,32.37,32.37,32.37,0.0,0.0,32.37,32.37,32.37,0.0,0.0,32.37,32.37,32.37,0.0,0.0
2018-07-08,32.05,32.05,32.05,0.0,0.0,32.05,32.05,32.05,0.0,0.0,32.05,32.05,32.05,0.0,0.0,32.05,32.05,32.05,0.0,0.0
2018-07-15,32.23,32.23,32.23,0.0,0.0,32.23,32.23,32.23,0.0,0.0,32.12,32.12,32.12,0.0,0.0,32.13,32.13,32.13,0.0,0.0
2018-07-22,33.05,33.05,33.05,0.0,0.0,33.05,33.05,33.05,0.0,0.0,33.05,33.05,33.05,0.0,0.0,33.05,33.05,33.05,0.0,0.0
2018-07-29,32.94,32.94,32.94,0.0,0.0,32.94,32.94,32.94,0.0,0.0,32.94,32.94,32.94,0.0,0.0,32.94,32.94,32.94,0.0,0.0
2018-08-05,31.4,31.4,31.4,0.0,0.0,31.4,31.4,31.4,0.0,0.0,31.4,31.4,31.4,0.0,0.0,31.4,31.4,31.4,0.0,0.0
2018-08-12,31.39,31.39,31.39,0.0,0.0,31.39,31.39,31.39,0.0,0.0,31.33,31.33,31.33,0.0,0.0,31.33,31.33,31.33,0.0,0.0
2018-08-19,32.39,32.39,32.39,0.0,0.0,32.48,32.48,32.48,0.0,0.0,32.37,32.37,32.37,0.0,0.0,32.48,32.48,32.48,0.0,0.0
2018-08-26,31.84,31.84,31.84,0.0,0.0,31.85,31.85,31.85,0.0,0.0,31.8,31.8,31.8,0.0,0.0,31.85,31.85,31.85,0.0,0.0
2018-09-02,31.18,31.18,31.18,0.0,0.0,31.18,31.18,31.18,0.0,0.0,31.18,31.18,31.18,0.0,0.0,31.18,31.18,31.18,0.0,0.0
2018-09-09,31.42,31.42,31.42,0.0,0.0,31.43,31.43,31.43,0.0,0.0,31.42,31.42,31.42,0.0,0.0,31.43,31.43,31.43,0.0,0.0
2018-09-16,31.83,31.83,31.83,0.0,0.0,31.83,31.83,31.83,0.0,0.0,31.83,31.83,31.83,0.0,0.0,31.83,31.83,31.83,0.0,0.0
2018-09-23,31.7,31.7,31.7,0.0,0.0,31.72,31.72,31.72,0.0,0.0,31.68,31.68,31.68,0.0,0.0,31.68,31.68,31.68,0.0,0.0
2018-09-30,30.6,30.6,30.6,0.0,0.0,30.68,30.68,30.68,0.0,0.0,30.6,30.6,30.6,0.0,0.0,30.68,30.68,30.68,0.0,0.0
2018-10-07,30.3,30.3,30.3,0.0,0.0,30.32,30.32,30.32,0.0,0.0,30.3,30.3,30.3,0.0,0.0,30.32,30.32,30.32,0.0,0.0
2018-10-14,30.26,30.26,30.26,0.0,0.0,30.26,30.26,30.26,0.0,0.0,30.26,30.26,30.26,0.0,0.0,30.26,30.26,30.26,0.0,0.0
2018-10-21,29.58,29.58,29.58,0.0,0.0,29.58,29.58,29.58,0.0,0.0,29.52,29.52,29.52,0.0,0.0,29.52,29.52,29.52,0.0,0.0
2018-10-28,30.73,30.73,30.73,0.0,0.0,30.79,30.79,30.79,0.0,0.0,30.73,30.73,30.73,0.0,0.0,30.77,30.77,30.77,0.0,0.0
2018-11-04,29.82,29.82,29.82,0.0,0.0,29.82,29.82,29.82,0.0,0.0,29.75,29.75,29.75,0.0,0.0,29.75,29.75,29.75,0.0,0.0
2018-11-11,30.49,30.49,30.49,0.0,0.0,30.49,30.49,30.49,0.0,0.0,30.45,30.45,30.45,0.0,0.0,30.47,30.47,30.47,0.0,0.0
2018-11-18,30.22,30.22,30.22,0.0,0.0,30.22,30.22,30.22,0.0,0.0,30.05,30.05,30.05,0.0,0.0,30.07,30.07,30.07,0.0,0.0
2018-11-25,30.86,30.86,30.86,0.0,0.0,31.13,31.13,31.13,0.0,0.0,30.86,30.86,30.86,0.0,0.0,31.13,31.13,31.13,0.0,0.0
2018-12-02,29.85,29.85,29.85,0.0,0.0,29.85,29.85,29.85,0.0,0.0,29.85,29.85,29.85,0.0,0.0,29.85,29.85,29.85,0.0,0.0
2018-12-09,29.73,29.73,29.73,0.0,0.0,29.77,29.77,29.77,0.0,0.0,29.72,29.72,29.72,0.0,0.0,29.73,29.73,29.73,0.0,0.0
2018-12-16,29.23,29.23,29.23,0.0,0.0,29.34,29.34,29.34,0.0,0.0,29.08,29.08,29.08,0.0,0.0,29.08,29.08,29.08,0.0,0.0
2018-12-23,29.69,29.69,29.69,0.0,0.0,29.69,29.69,29.69,0.0,0.0,29.6,29.6,29.6,0.0,0.0,29.6,29.6,29.6,0.0,0.0
2018-12-30,30.57,30.57,30.57,0.0,0.0,30.57,30.57,30.57,0.0,0.0,30.51,30.51,30.51,0.0,0.0,30.51,30.51,30.51,0.0,0.0
2019-01-06,31.06,31.06,31.06,0.0,0.0,31.06,31.06,31.06,0.0,0.0,30.83,30.83,30.83,0.0,0.0,30.95,30.95,30.95,0.0,0.0
2019-01-13,31.6,31.6,31.6,0.0,0.0,31.6,31.6,31.6,0.0,0.0,31.58,31.58,31.58,0.0,0.0,31.58,31.58,31.58,0.0,0.0
2019-01-20,31.71,31.71,31.71,0.0,0.0,31.73,31.73,31.73,0.0,0.0,31.69,31.69,31.69,0.0,0.0,31.73,31.73,31.73,0.0,0.0
2019-01-27,32.45,32.45,32.45,0.0,0.0,32.5,32.5,32.5,0.0,0.0,32.45,32.45,32.45,0.0,0.0,32.48,32.48,32.48,0.0,0.0
2019-02-03,31.71,31.71,31.71,0.0,0.0,31.71,31.71,31.71,0.0,0.0,31.71,31.71,31.71,0.0,0.0,31.71,31.71,31.71,0.0,0.0
2019-02-10,31.78,31.78,31.78,0.0,0.0,31.82,31.82,31.82,0.0,0.0,31.78,31.78,31.78,0.0,0.0,31.82,31.82,31.82,0.0,0.0
2019-02-17,32.59,32.59,32.59,0.0,0.0,32.59,32.59,32.59,0.0,0.0,32.5,32.5,32.5,0.0,0.0,32.51,32.51,32.51,0.0,0.0
2019-02-24,31.65,31.65,31.65,0.0,0.0,31.85,31.85,31.85,0.0,0.0,31.65,31.65,31.65,0.0,0.0,31.85,31.85,31.85,0.0,0.0
2019-03-03,31.64,31.64,31.64,0.0,0.0,31.72,31.72,31.72,0.0,0.0,31.64,31.64,31.64,0.0,0.0,31.72,31.72,31.72,0.0,0.0
2019-03-10,32.02,32.02,32.02,0.0,0.0,32.29,32.29,32.29,0.0,0.0,32.02,32.02,32.02,0.0,0.0,32.29,32.29,32.29,0.0,0.0
2019-03-17,31.39,31.39,31.39,0.0,0.0,31.76,31.76,31.76,0.0,0.0,31.39,31.39,31.39,0.0,0.0,31.74,31.74,31.74,0.0,0.0
2019-03-24,32.02,32.02,32.02,0.0,0.0,32.13,32.13,32.13,0.0,0.0,31.99,31.99,31.99,0.0,0.0,32.13,32.13,32.13,0.0,0.0
2019-03-31,32.36,32.36,32.36,0.0,0.0,32.49,32.49,32.49,0.0,0.0,32.36,32.36,32.36,0.0,0.0,32.49,32.49,32.49,0.0,0.0
2019-04-07,32.41,32.41,32.41,0.0,0.0,32.41,32.41,32.41,0.0,0.0,32.38,32.38,32.38,0.0,0.0,32.39,32.39,32.39,0.0,0.0
2019-04-14,32.5,32.5,32.5,0.0,0.0,32.51,32.51,32.51,0.0,0.0,32.5,32.5,32.5,0.0,0.0,32.5,32.5,32.5,0.0,0.0
2019-04-21,32.26,32.26,32.26,0.0,0.0,32.26,32.26,32.26,0.0,0.0,32.25,32.25,32.25,0.0,0.0,32.26,32.26,32.26,0.0,0.0
2019-04-28,31.75,31.75,31.75,0.0,0.0,31.75,31.75,31.75,0.0,0.0,31.75,31.75,31.75,0.0,0.0,31.75,31.75,31.75,0.0,0.0
2019-05-05,30.2,30.2,30.2,0.0,0.0,30.21,30.21,30.21,0.0,0.0,30.15,30.15,30.15,0.0,0.0,30.19,30.19,30.19,0.0,0.0
2019-05-12,29.91,29.91,29.91,0.0,0.0,29.93,29.93,29.93,0.0,0.0,29.9,29.9,29.9,0.0,0.0,29.91,29.91,29.91,0.0,0.0
2019-05-19,30.1,30.1,30.1,0.0,0.0,30.1,30.1,30.1,0.0,0.0,30.07,30.07,30.07,0.0,0.0,30.07,30.07,30.07,0.0,0.0
2019-05-26,31.13,31.13,31.13,0.0,0.0,31.13,31.13,31.13,0.0,0.0,31.13,31.13,31.13,0.0,0.0,31.13,31.13,31.13,0.0,0.0
2019-06-02,31.75,31.75,31.75,0.0,0.0,31.75,31.75,31.75,0.0,0.0,31.69,31.69,31.69,0.0,0.0,31.69,31.69,31.69,0.0,0.0
2019-06-09,31.54,31.54,31.54,0.0,0.0,31.54,31.54,31.54,0.0,0.0,31.43,31.43,31.43,0.0,0.0,31.46,31.46,31.46,0.0,0.0
2019-06-16,32.02,32.02,32.02,0.0,0.0,32.02,32.02,32.02,0.0,0.0,32.02,32.02,32.02,0.0,0.0,32.02,32.02,32.02,0.0,0.0
2019-06-23,32.45,32.45,32.45,0.0,0.0,32.45,32.45,32.45,0.0,0.0,32.31,32.31,32.31,0.0,0.0,32.35,32.35,32.35,0.0,0.0
2019-06-30,32.22,32.22,32.22,0.0,0.0,32.22,32.22,32.22,0.0,0.0,32.22,32.22,32.22,0.0,0.0,32.22,32.22,32.22,0.0,0.0
2019-07-07,32.45,32.45,32.45,0.0,0.0,32.45,32.45,32.45,0.0,0.0,32.33,32.33,32.33,0.0,0.0,32.33,32.33,32.33,0.0,0.0
2019-07-14,32.3,32.3,32.3,0.0,0.0,32.3,32.3,32.3,0.0,0.0,32.25,32.25,32.25,0.0,0.0,32.25,32.25,32.25,0.0,0.0
2019-07-21,32.12,32.12,32.12,0.0,0.0,32.12,32.12,32.12,0.0,0.0,32.12,32.12,32.12,0.0,0.0,32.12,32.12,32.12,0.0,0.0
2019-07-28,30.27,30.27,30.27,0.0,0.0,30.27,30.27,30.27,0.0,0.0,30.06,30.06,30.06,0.0,0.0,30.1,30.1,30.1,0.0,0.0
2019-08-04,30.0,30.0,30.0,0.0,0.0,30.0,30.0,30.0,0.0,0.0,29.7,29.7,29.7,0.0,0.0,29.7,29.7,29.7,0.0,0.0
2019-08-11,29.39,29.39,29.39,0.0,0.0,29.39,29.39,29.39,0.0,0.0,29.39,29.39,29.39,0.0,0.0,29.39,29.39,29.39,0.0,0.0
2019-08-18,29.12,29.12,29.12,0.0,0.0,29.15,29.15,29.15,0.0,0.0,29.07,29.07,29.07,0.0,0.0,29.07,29.07,29.07,0.0,0.0
2019-08-25,29.62,29.62,29.62,0.0,0.0,29.62,29.62,29.62,0.0,0.0,29.52,29.52,29.52,0.0,0.0,29.59,29.59,29.59,0.0,0.0
2019-09-01,30.22,30.22,30.22,0.0,0.0,30.22,30.22,30.22,0.0,0.0,30.22,30.22,30.22,0.0,0.0,30.22,30.22,30.22,0.0,0.0
2019-09-08,30.65,30.65,30.65,0.0,0.0,30.65,30.65,30.65,0.0,0.0,30.65,30.65,30.65,0.0,0.0,30.65,30.65,30.65,0.0,0.0
2019-09-15,30.15,30.15,30.15,0.0,0.0,30.15,30.15,30.15,0.0,0.0,30.12,30.12,30.12,0.0,0.0,30.12,30.12,30.12,0.0,0.0
2019-09-22,30.12,30.12,30.12,0.0,0.0,30.12,30.12,30.12,0.0,0.0,30.04,30.04,30.04,0.0,0.0,30.04,30.04,30.04,0.0,0.0
2019-09-29,29.76,29.76,29.76,0.0,0.0,29.76,29.76,29.76,0.0,0.0,29.76,29.76,29.76,0.0,0.0,29.76,29.76,29.76,0.0,0.0
2019-10-06,30.12,30.12,30.12,0.0,0.0,30.12,30.12,30.12,0.0,0.0,30.12,30.12,30.12,0.0,0.0,30.12,30.12,30.12,0.0,0.0
2019-10-13,30.54,30.54,30.54,0.0,0.0,30.54,30.54,30.54,0.0,0.0,30.54,30.54,30.54,0.0,0.0,30.54,30.54,30.54,0.0,0.0
2019-10-20,30.98,30.98,30.98,0.0,0.0,30.98,30.98,30.98,0.0,0.0,30.97,30.97,30.97,0.0,0.0,30.97,30.97,30.97,0.0,0.0
2019-10-27,31.31,31.31,31.31,0.0,0.0,31.31,31.31,31.31,0.0,0.0,31.31,31.31,31.31,0.0,0.0,31.31,31.31,31.31,0.0,0.0
2019-11-03,31.28,31.28,31.28,0.0,0.0,31.28,31.28,31.28,0.0,0.0,31.18,31.18,31.18,0.0,0.0,31.18,31.18,31.18,0.0,0.0
2019-11-10,31.07,31.07,31.07,0.0,0.0,31.07,31.07,31.07,0.0,0.0,31.07,31.07,31.07,0.0,0.0,31.07,31.07,31.07,0.0,0.0
2019-11-17,31.06,31.06,31.06,0.0,0.0,31.06,31.06,31.06,0.0,0.0,31.06,31.06,31.06,0.0,0.0,31.06,31.06,31.06,0.0,0.0
2019-11-24,30.64,30.64,30.64,0.0,0.0,30.64,30.64,30.64,0.0,0.0,30.64,30.64,30.64,0.0,0.0,30.64,30.64,30.64,0.0,0.0
2019-12-01,31.02,31.02,31.02,0.0,0.0,31.02,31.02,31.02,0.0,0.0,30.94,30.94,30.94,0.0,0.0,30.94,30.94,30.94,0.0,0.0
2019-12-08,31.93,31.93,31.93,0.0,0.0,31.93,31.93,31.93,0.0,0.0,31.85,31.85,31.85,0.0,0.0,31.85,31.85,31.85,0.0,0.0
2019-12-15,31.93,31.93,31.93,0.0,0.0,31.98,31.98,31.98,0.0,0.0,31.93,31.93,31.93,0.0,0.0,31.98,31.98,31.98,0.0,0.0
2019-12-22,32.04,32.04,32.04,0.0,0.0,32.04,32.04,32.04,0.0,0.0,32.04,32.04,32.04,0.0,0.0,32.04,32.04,32.04,0.0,0.0
2019-12-29,32.15,32.15,32.15,0.0,0.0,32.15,32.15,32.15,0.0,0.0,32.12,32.12,32.12,0.0,0.0,32.15,32.15,32.15,0.0,0.0
