Date,AHC_Open_average,AHC_Open_max,AHC_Open_min,AHC_Open_volatility,AHC_Open_change,AHC_High_average,AHC_High_max,AHC_High_min,AHC_High_volatility,AHC_High_change,AHC_Low_average,AHC_Low_max,AHC_Low_min,AHC_Low_volatility,AHC_Low_change,AHC_Close_average,AHC_Close_max,AHC_Close_min,AHC_Close_volatility,AHC_Close_change,AHC_Volume_average,AHC_Volume_max,AHC_Volume_min,AHC_Volume_volatility,AHC_Volume_change
2018-01-14,5.0,5.1,4.85,0.25,-0.04999999999999982,5.048,5.14,5.0,0.13999999999999968,-0.08999999999999986,4.92,5.0,4.8,0.20000000000000018,0.09999999999999964,4.97,5.05,4.9,0.14999999999999947,0.14999999999999947,24300,40026,13919,26107,12003
2018-01-21,4.998,5.05,4.95,0.09999999999999964,0.0,5.066,5.13,5.0,0.1299999999999999,-0.09999999999999964,4.94,5.0,4.9,0.09999999999999964,-0.09999999999999964,4.99,5.05,4.95,0.09999999999999964,-0.04999999999999982,36065,70155,8113,62042,25234
2018-01-28,4.97,5.0,4.9,0.09999999999999964,0.0,5.04,5.07,5.0,0.07000000000000028,0.019999999999999574,4.91,4.95,4.9,0.04999999999999982,-0.04999999999999982,4.94,5.0,4.9,0.09999999999999964,-0.09999999999999964,52158,108439,25480,82959,-67808
2018-02-04,4.95,5.1,4.9,0.1999999999999993,0.1999999999999993,5.08,5.15,5.0,0.15000000000000036,0.09999999999999964,4.92,5.05,4.8,0.25,0.25,4.9799999999999995,5.05,4.85,0.20000000000000018,0.20000000000000018,51615,79797,37156,42641,-1943
2018-02-11,5.15,5.2,5.05,0.15000000000000036,0.15000000000000036,5.2125,5.25,5.15,0.09999999999999964,0.09999999999999964,5.1325,5.2,5.05,0.15000000000000036,0.15000000000000036,5.2125,5.25,5.15,0.09999999999999964,0.09999999999999964,20285,41716,9502,32214,-7698
2018-02-18,5.16,5.2,5.1,0.10000000000000053,-0.10000000000000053,5.22,5.25,5.15,0.09999999999999964,-0.09999999999999964,5.12,5.15,5.05,0.10000000000000053,-0.05000000000000071,5.17,5.25,5.1,0.15000000000000036,0.0,14669,19185,10872,8313,2442
2018-02-25,5.19,5.25,5.15,0.09999999999999964,0.04999999999999982,5.24,5.25,5.2,0.04999999999999982,0.0,5.140000000000001,5.15,5.12,0.03000000000000025,-0.020000000000000462,5.19,5.25,5.15,0.09999999999999964,-0.04999999999999982,23240,31157,16477,14680,5395
2018-03-04,5.17,5.25,5.0,0.25,0.0,5.23,5.25,5.2,0.04999999999999982,0.0,5.06,5.15,4.95,0.20000000000000018,0.14999999999999947,5.14,5.25,5.0,0.25,0.09999999999999964,73884,274993,12787,262206,-255958
2018-03-11,5.13,5.2,5.05,0.15000000000000036,0.05000000000000071,5.194,5.25,5.15,0.09999999999999964,-0.09999999999999964,5.01,5.05,5.0,0.04999999999999982,0.0,5.1,5.2,5.0,0.20000000000000018,-0.20000000000000018,34305,75553,15106,60447,-33898
2018-03-18,5.08,5.15,5.0,0.15000000000000036,0.15000000000000036,5.16,5.2,5.15,0.04999999999999982,0.04999999999999982,5.05,5.1,5.0,0.09999999999999964,0.09999999999999964,5.084,5.15,5.0,0.15000000000000036,0.10000000000000053,16460,22031,13911,8120,3784
2018-03-25,5.1375,5.2,5.1,0.10000000000000053,-0.10000000000000053,5.225,5.25,5.2,0.04999999999999982,0.04999999999999982,5.085,5.15,5.04,0.11000000000000032,0.04999999999999982,5.1375,5.25,5.05,0.20000000000000018,0.20000000000000018,26884,38970,14653,24317,-24317
2018-04-01,5.2,5.25,5.15,0.09999999999999964,-0.04999999999999982,5.25,5.25,5.25,0.0,0.0,5.180000000000001,5.2,5.15,0.04999999999999982,0.04999999999999982,5.23,5.25,5.2,0.04999999999999982,0.0,25091,62392,10311,52081,-1699
2018-04-08,5.24,5.25,5.2,0.04999999999999982,0.04999999999999982,5.26,5.3,5.25,0.04999999999999982,0.04999999999999982,5.19,5.2,5.15,0.04999999999999982,0.0,5.23,5.25,5.2,0.04999999999999982,0.04999999999999982,15336,23775,5840,17935,-99
2018-04-15,5.54,5.8,5.25,0.5499999999999998,0.5499999999999998,5.66,5.8,5.4,0.39999999999999947,0.39999999999999947,5.49,5.65,5.25,0.40000000000000036,0.40000000000000036,5.62,5.75,5.4,0.34999999999999964,0.2999999999999998,21663,33018,12329,20689,-5664
2018-04-22,5.656,5.75,5.6,0.15000000000000036,-0.15000000000000036,5.68,5.75,5.62,0.1299999999999999,-0.1299999999999999,5.56,5.6,5.5,0.09999999999999964,0.0,5.62,5.65,5.6,0.05000000000000071,0.0,21190,29294,7010,22284,8516
2018-04-29,5.29,5.65,4.9,0.75,-0.7000000000000002,5.368,5.7,4.95,0.75,-0.6000000000000005,5.1,5.55,4.85,0.7000000000000002,-0.6499999999999995,5.19,5.7,4.95,0.75,-0.7000000000000002,45025,73266,30072,43194,-16036
2018-05-06,4.82,5.0,4.55,0.4500000000000002,-0.25,4.8660000000000005,5.03,4.65,0.3799999999999999,-0.28000000000000025,4.69,4.95,4.5,0.4500000000000002,-0.35000000000000053,4.73,4.95,4.5,0.4500000000000002,-0.35000000000000053,35500,61273,11211,50062,-8987
2018-05-13,4.66,4.7,4.6,0.10000000000000053,0.04999999999999982,4.708,4.76,4.65,0.10999999999999943,0.08000000000000007,4.604,4.65,4.5,0.15000000000000036,0.05000000000000071,4.65,4.7,4.6,0.10000000000000053,0.0,22587,47773,11133,36640,10683
