Date,BBSEYStock_Open_average,BBSEYStock_Open_max,BBSEYStock_Open_min,BBSEYStock_Open_volatility,BBSEYStock_Open_change,BBSEYStock_High_average,BBSEYStock_High_max,BBSEYStock_High_min,BBSEYStock_High_volatility,BBSEYStock_High_change,BBSEYStock_Low_average,BBSEYStock_Low_max,BBSEYStock_Low_min,BBSEYStock_Low_volatility,BBSEYStock_Low_change,BBSEYStock_Close_average,BBSEYStock_Close_max,BBSEYStock_Close_min,BBSEYStock_Close_volatility,BBSEYStock_Close_change,BBSEYStock_Volume_average,BBSEYStock_Volume_max,BBSEYStock_Volume_min,BBSEYStock_Volume_volatility,BBSEYStock_Volume_change
2018-01-14,9.43,9.64,9.24,0.40000000000000036,0.370000000000001,9.58,9.75,9.35,0.40000000000000036,0.3200000000000003,9.335,9.56,9.07,0.4900000000000002,0.4900000000000002,9.4775,9.66,9.26,0.40000000000000036,0.370000000000001,93967,204581,51125,153456,-137039
2018-01-21,9.862,10.3,9.5,0.8000000000000007,0.8000000000000007,10.08,10.48,9.61,0.870000000000001,0.8100000000000005,9.82,10.23,9.49,0.7400000000000002,0.7300000000000004,10.02,10.41,9.56,0.8499999999999996,0.7599999999999998,99031,144959,43633,101326,-24989
2018-01-28,9.89,10.05,9.76,0.2900000000000009,-0.28000000000000114,10.042,10.17,9.9,0.2699999999999996,-0.11999999999999922,9.786,9.95,9.69,0.2599999999999998,-0.15000000000000036,9.934,10.13,9.85,0.28000000000000114,-0.030000000000001137,76245,147306,25952,121354,-116537
2018-02-04,9.566,9.76,9.32,0.4399999999999995,-0.4399999999999995,9.76,9.97,9.4,0.5700000000000003,-0.4299999999999997,9.368,9.55,9.08,0.47000000000000064,-0.4399999999999995,9.538,9.97,9.15,0.8200000000000003,-0.25,52850,71946,35872,36074,-31782
2018-02-11,9.51,9.7,9.4,0.29999999999999893,0.1999999999999993,9.716,9.89,9.52,0.370000000000001,0.370000000000001,9.384,9.65,9.0,0.6500000000000004,0.5999999999999996,9.622,9.89,9.39,0.5,0.5,28880,41243,23115,18128,5215
2018-02-18,9.32,9.5,9.18,0.3200000000000003,0.07000000000000028,9.665,9.79,9.5,0.28999999999999915,0.11999999999999922,9.2475,9.44,9.1,0.33999999999999986,-0.05000000000000071,9.5025,9.55,9.42,0.13000000000000078,0.03999999999999915,79661,142002,35389,106613,-33640
2018-02-25,9.48,9.66,9.34,0.3200000000000003,0.2699999999999996,9.83,10.07,9.55,0.5199999999999996,0.25,9.35,9.46,9.2,0.26000000000000156,0.120000000000001,9.636000000000001,9.81,9.51,0.3000000000000007,0.2900000000000009,70313,85331,44451,40880,-40880
2018-03-04,9.174,9.55,8.9,0.6500000000000004,-0.120000000000001,9.444,10.0,8.95,1.0500000000000007,-0.7899999999999991,9.08,9.42,8.85,0.5700000000000003,-0.2900000000000009,9.278,9.93,8.86,1.0700000000000003,-0.8599999999999994,68670,206057,27638,178419,169772
2018-03-11,8.986,9.13,8.66,0.47000000000000064,-0.47000000000000064,9.028,9.19,8.74,0.4499999999999993,-0.4499999999999993,8.790000000000001,9.0,8.53,0.47000000000000064,-0.47000000000000064,8.892,9.08,8.59,0.4900000000000002,-0.370000000000001,54650,97334,30874,66460,-5957
2018-03-18,8.576,8.71,8.36,0.3500000000000014,0.3500000000000014,8.804,9.01,8.63,0.379999999999999,0.379999999999999,8.488000000000001,8.71,8.31,0.40000000000000036,0.40000000000000036,8.728,8.87,8.6,0.2699999999999996,0.2699999999999996,32804,43318,27637,15681,3209
2018-03-25,8.825,8.99,8.68,0.3100000000000005,-0.14000000000000057,8.9275,9.03,8.83,0.1999999999999993,0.03999999999999915,8.7375,8.85,8.62,0.23000000000000043,-0.049999999999998934,8.83,8.89,8.71,0.17999999999999972,0.030000000000001137,35086,49182,20275,28907,-2214
2018-04-01,8.602,8.85,8.4,0.4499999999999993,-0.33000000000000007,8.708,8.85,8.55,0.29999999999999893,-0.20999999999999908,8.508000000000001,8.67,8.38,0.28999999999999915,-0.23000000000000043,8.598,8.72,8.55,0.16999999999999993,-0.14000000000000057,23331,30090,15270,14820,1129
2018-04-08,8.35,8.38,8.3,0.08000000000000007,-0.05999999999999872,8.436,8.51,8.3,0.20999999999999908,-0.1999999999999993,8.294,8.36,8.15,0.20999999999999908,-0.1899999999999995,8.346,8.4,8.23,0.16999999999999993,-0.11999999999999922,39334,72870,20663,52207,-3784
2018-04-15,8.172,8.29,7.95,0.33999999999999897,-0.28000000000000025,8.324,8.48,8.23,0.25,0.049999999999998934,8.132,8.25,7.95,0.2999999999999998,-0.14999999999999947,8.256,8.44,8.11,0.33000000000000007,-0.05000000000000071,62533,130011,24985,105026,-105026
2018-04-22,7.968,8.09,7.84,0.25,0.0600000000000005,8.118,8.18,8.0,0.17999999999999972,-0.02999999999999936,7.944,8.06,7.84,0.22000000000000064,0.0600000000000005,8.068,8.11,8.0,0.10999999999999943,0.009999999999999787,53080,65245,28993,36252,-32417
2018-04-29,7.75,7.97,7.6,0.3700000000000001,-0.2599999999999998,7.922,8.1,7.84,0.2599999999999998,-0.21999999999999975,7.722,7.9,7.6,0.3000000000000007,-0.20000000000000018,7.85,7.96,7.75,0.20999999999999996,-0.16999999999999993,50386,76930,35356,41574,19571
2018-05-06,7.638,7.79,7.5,0.29000000000000004,0.13999999999999968,7.752,7.92,7.63,0.29000000000000004,0.23999999999999932,7.562,7.73,7.42,0.3100000000000005,0.28000000000000025,7.652,7.82,7.5,0.3200000000000003,0.25,56176,79731,41081,38650,14204
2018-05-13,7.396,7.67,7.15,0.5199999999999996,-0.5199999999999996,7.448,7.67,7.19,0.47999999999999954,-0.47999999999999954,7.218,7.5,6.95,0.5499999999999998,-0.5499999999999998,7.3500000000000005,7.5,7.16,0.33999999999999986,-0.3099999999999996,58460,75656,40083,35573,-26537
2018-05-20,7.43,7.63,7.13,0.5,0.5,7.614,7.79,7.29,0.5,0.3899999999999997,7.3420000000000005,7.5,7.13,0.3700000000000001,0.28000000000000025,7.5,7.62,7.24,0.3799999999999999,0.20999999999999996,76495,101004,53654,47350,38824
2018-05-27,7.1425,7.25,7.08,0.16999999999999993,-0.11000000000000032,7.1575,7.29,7.09,0.20000000000000018,-0.13999999999999968,6.9350000000000005,7.01,6.87,0.13999999999999968,0.0699999999999994,6.985,7.07,6.91,0.16000000000000014,0.10000000000000053,63767,77246,49094,28152,20569
2018-06-03,6.852,7.17,6.63,0.54,-0.4399999999999995,6.958,7.2,6.7,0.5,-0.20999999999999996,6.642,7.04,6.28,0.7599999999999998,-0.5999999999999996,6.774,7.07,6.36,0.71,-0.14000000000000057,63331,110896,35099,75797,25807
