Date,PACB_stock_Open_average,PACB_stock_Open_max,PACB_stock_Open_min,PACB_stock_Open_volatility,PACB_stock_Open_change,PACB_stock_High_average,PACB_stock_High_max,PACB_stock_High_min,PACB_stock_High_volatility,PACB_stock_High_change,PACB_stock_Low_average,PACB_stock_Low_max,PACB_stock_Low_min,PACB_stock_Low_volatility,PACB_stock_Low_change,PACB_stock_Close_average,PACB_stock_Close_max,PACB_stock_Close_min,PACB_stock_Close_volatility,PACB_stock_Close_change,PACB_stock_Volume_average,PACB_stock_Volume_max,PACB_stock_Volume_min,PACB_stock_Volume_volatility,PACB_stock_Volume_change
2018-01-14,2.6975,2.73,2.66,0.06999999999999984,-0.040000000000000036,2.75,2.79,2.69,0.10000000000000009,-0.050000000000000266,2.605,2.64,2.55,0.0900000000000003,0.07000000000000028,2.6825,2.73,2.65,0.08000000000000007,0.0,1153754,2223139,329269,1893870,-1893870
2018-01-21,2.874,3.23,2.66,0.5699999999999998,0.5699999999999998,3.032,3.43,2.74,0.69,0.5399999999999996,2.7680000000000002,2.95,2.65,0.30000000000000027,0.25,2.866,3.23,2.68,0.5499999999999998,0.25,1790361,4693220,601873,4091347,972015
2018-01-28,2.898,3.0,2.81,0.18999999999999995,-0.1299999999999999,2.962,3.1,2.83,0.27,-0.27,2.778,2.94,2.55,0.3900000000000001,-0.3900000000000001,2.858,3.04,2.7,0.33999999999999986,-0.33999999999999986,1210190,1952509,773892,1178617,926352
2018-02-04,2.598,2.65,2.55,0.10000000000000009,-0.10000000000000009,2.666,2.81,2.55,0.26000000000000023,-0.26000000000000023,2.4819999999999998,2.56,2.25,0.31000000000000005,-0.31000000000000005,2.548,2.61,2.43,0.17999999999999972,-0.13999999999999968,1052114,1244827,780368,464459,101125
2018-02-11,2.424,2.53,2.22,0.3099999999999996,0.06999999999999984,2.564,2.64,2.5,0.14000000000000012,0.0900000000000003,2.392,2.53,2.21,0.31999999999999984,0.17999999999999972,2.5180000000000002,2.57,2.47,0.09999999999999964,0.029999999999999805,1184812,2729018,624661,2104357,-90646
2018-02-18,2.525,2.57,2.47,0.09999999999999964,-0.06000000000000005,2.6,2.66,2.55,0.11000000000000032,-0.040000000000000036,2.45,2.48,2.41,0.06999999999999984,-0.04999999999999982,2.495,2.56,2.46,0.10000000000000009,-0.020000000000000018,646028,788648,538379,250269,-250269
2018-02-25,2.438,2.54,2.33,0.20999999999999996,-0.1499999999999999,2.52,2.57,2.47,0.09999999999999964,-0.07999999999999963,2.382,2.45,2.32,0.13000000000000034,-0.10000000000000009,2.424,2.54,2.36,0.18000000000000016,-0.16000000000000014,842064,1275513,569049,706464,642169
2018-03-04,2.476,2.66,2.29,0.3700000000000001,0.2999999999999998,2.638,2.84,2.41,0.4299999999999997,0.4299999999999997,2.432,2.64,2.29,0.3500000000000001,0.3400000000000003,2.566,2.78,2.31,0.46999999999999975,0.46999999999999975,1189130,1977517,799449,1178068,303808
2018-03-11,2.7279999999999998,2.81,2.64,0.16999999999999993,-0.11999999999999966,2.7720000000000002,2.86,2.68,0.17999999999999972,-0.10999999999999988,2.648,2.73,2.59,0.14000000000000012,-0.07000000000000028,2.684,2.79,2.59,0.20000000000000018,-0.14000000000000012,880541,1742789,411471,1331318,1077190
2018-03-18,2.502,2.59,2.44,0.1499999999999999,-0.13999999999999968,2.562,2.64,2.51,0.13000000000000034,-0.07000000000000028,2.416,2.47,2.32,0.15000000000000036,-0.15000000000000036,2.448,2.55,2.32,0.22999999999999998,-0.22999999999999998,760306,1274080,395917,878163,517437
2018-03-25,2.2875,2.35,2.18,0.16999999999999993,-0.16999999999999993,2.33,2.37,2.24,0.1299999999999999,-0.1299999999999999,2.1550000000000002,2.22,2.03,0.1900000000000004,-0.1900000000000004,2.2075,2.3,2.05,0.25,-0.25,1410799,1826553,791913,1034640,1034640
2018-04-01,2.226,2.4,2.07,0.33000000000000007,0.33000000000000007,2.324,2.46,2.14,0.31999999999999984,0.31999999999999984,2.2,2.39,2.02,0.3700000000000001,0.3700000000000001,2.308,2.45,2.11,0.3400000000000003,0.3400000000000003,905204,1205193,710595,494598,-451616
2018-04-08,2.496,2.6,2.4,0.20000000000000018,0.1299999999999999,2.57,2.65,2.5,0.1499999999999999,0.08999999999999986,2.454,2.56,2.37,0.18999999999999995,0.1299999999999999,2.508,2.59,2.39,0.19999999999999973,0.1299999999999999,570663,757261,421699,335562,-263398
2018-04-15,2.578,2.61,2.52,0.08999999999999986,0.020000000000000018,2.622,2.64,2.6,0.040000000000000036,0.0,2.536,2.57,2.5,0.06999999999999984,0.009999999999999787,2.59,2.61,2.56,0.04999999999999982,0.0,390854,429447,341362,88085,-24294
2018-04-22,2.5300000000000002,2.59,2.47,0.11999999999999966,-0.09999999999999964,2.596,2.63,2.55,0.08000000000000007,0.020000000000000018,2.484,2.52,2.45,0.06999999999999984,-0.009999999999999787,2.552,2.62,2.47,0.1499999999999999,0.06000000000000005,414871,582297,354773,227524,218598
2018-04-29,2.494,2.66,2.3,0.3600000000000003,-0.33000000000000007,2.564,2.72,2.37,0.3500000000000001,-0.29000000000000004,2.436,2.59,2.21,0.3799999999999999,-0.25,2.5060000000000002,2.68,2.31,0.3700000000000001,-0.27,911197,1934359,436962,1497397,268000
2018-05-06,2.412,2.51,2.31,0.19999999999999973,0.1200000000000001,2.5020000000000002,2.59,2.47,0.11999999999999966,-0.009999999999999787,2.376,2.44,2.29,0.1499999999999999,0.10000000000000009,2.434,2.45,2.41,0.040000000000000036,0.040000000000000036,859987,1005136,579512,425624,-159361
2018-05-13,2.496,2.7,2.4,0.30000000000000027,0.26000000000000023,2.602,2.82,2.48,0.33999999999999986,0.33999999999999986,2.456,2.61,2.37,0.23999999999999977,0.21999999999999975,2.534,2.69,2.42,0.27,0.18999999999999995,963747,2274865,516372,1758493,271156
2018-05-20,2.618,2.64,2.58,0.06000000000000005,-0.04999999999999982,2.672,2.72,2.61,0.11000000000000032,-0.08000000000000007,2.548,2.59,2.43,0.1599999999999997,-0.1599999999999997,2.596,2.63,2.53,0.10000000000000009,-0.10000000000000009,551957,723397,334408,388989,343381
2018-05-27,2.5375,2.56,2.52,0.040000000000000036,0.03000000000000025,2.6325000000000003,2.66,2.6,0.06000000000000005,0.040000000000000036,2.5,2.52,2.48,0.040000000000000036,0.040000000000000036,2.545,2.61,2.5,0.10999999999999988,0.06999999999999984,578301,690278,362421,327857,246078
2018-06-03,2.718,3.0,2.52,0.48,0.3900000000000001,2.846,3.08,2.66,0.41999999999999993,0.41999999999999993,2.662,2.91,2.49,0.41999999999999993,0.41999999999999993,2.7920000000000003,3.02,2.54,0.48,0.43999999999999995,834518,1399911,511156,888755,64572
2018-06-10,3.2159999999999997,3.32,2.98,0.33999999999999986,0.33999999999999986,3.376,3.49,3.2,0.29000000000000004,0.19999999999999973,3.174,3.27,2.97,0.2999999999999998,0.2799999999999998,3.294,3.4,3.17,0.22999999999999998,0.22999999999999998,1094552,1237152,891838,345314,310951
2018-06-17,3.754,3.98,3.39,0.5899999999999999,0.5499999999999998,3.896,4.09,3.58,0.5099999999999998,0.3999999999999999,3.598,3.76,3.36,0.3999999999999999,0.28000000000000025,3.812,3.92,3.56,0.3599999999999999,0.27,1858574,3574873,918110,2656763,2656763
2018-06-24,3.598,3.78,3.45,0.3299999999999996,-0.2599999999999998,3.644,3.83,3.51,0.3200000000000003,-0.26000000000000023,3.436,3.49,3.33,0.16000000000000014,0.040000000000000036,3.548,3.64,3.45,0.18999999999999995,-0.06000000000000005,814306,1396537,447656,948881,-948881
2018-07-01,3.585,3.67,3.54,0.1299999999999999,0.1200000000000001,3.6725000000000003,3.74,3.6,0.14000000000000012,0.0900000000000003,3.49,3.61,3.42,0.18999999999999995,0.1599999999999997,3.6174999999999997,3.69,3.52,0.16999999999999993,0.08000000000000007,627245,909890,391300,518590,-391340
2018-07-08,3.73,3.79,3.67,0.1200000000000001,0.029999999999999805,3.796,3.88,3.76,0.1200000000000001,0.0,3.634,3.66,3.62,0.040000000000000036,0.009999999999999787,3.716,3.75,3.67,0.08000000000000007,-0.04999999999999982,625125,855802,488584,367218,-31861
2018-07-15,3.652,3.72,3.58,0.14000000000000012,0.040000000000000036,3.7439999999999998,3.82,3.67,0.1499999999999999,0.09999999999999964,3.582,3.7,3.51,0.1900000000000004,0.10000000000000009,3.668,3.75,3.58,0.16999999999999993,0.06999999999999984,531714,585434,402407,183027,-48363
2018-07-22,3.892,4.07,3.72,0.3500000000000001,0.28000000000000025,4.048,4.2,3.88,0.3200000000000003,0.23000000000000043,3.746,3.97,3.65,0.3200000000000003,-0.0900000000000003,3.87,4.09,3.66,0.4299999999999997,-0.1299999999999999,953790,1141324,806992,334332,275538
2018-07-29,3.616,3.8,3.35,0.44999999999999973,-0.2999999999999998,3.846,3.93,3.65,0.28000000000000025,0.28000000000000025,3.5340000000000003,3.68,3.33,0.3500000000000001,-0.18999999999999995,3.762,3.88,3.53,0.3500000000000001,0.28000000000000025,938693,1374999,619440,755559,754762
2018-08-05,3.992,4.3,3.65,0.6499999999999999,0.6499999999999999,4.202,4.56,3.83,0.7299999999999995,0.6200000000000001,3.906,4.17,3.65,0.52,0.52,4.096,4.4,3.83,0.5700000000000003,0.5700000000000003,1314770,2270154,714542,1555612,575093
2018-08-12,4.38,4.53,4.3,0.23000000000000043,0.03000000000000025,4.522,4.59,4.47,0.1200000000000001,-0.0600000000000005,4.244,4.34,4.11,0.22999999999999954,-0.17999999999999972,4.34,4.53,4.19,0.33999999999999986,-0.14999999999999947,1054679,1444557,736503,708054,-570845
2018-08-19,4.252,4.37,4.11,0.2599999999999998,0.15999999999999925,4.36,4.5,4.23,0.2699999999999996,0.1899999999999995,4.19,4.28,4.06,0.22000000000000064,0.22000000000000064,4.264,4.36,4.11,0.25,0.17999999999999972,581906,847247,417906,429341,-260100
2018-08-26,4.416,4.61,4.3,0.3100000000000005,0.3100000000000005,4.616,5.04,4.39,0.6500000000000004,0.6500000000000004,4.378,4.61,4.23,0.3799999999999999,0.3799999999999999,4.558,4.99,4.36,0.6299999999999999,0.6299999999999999,967758,1774597,387096,1387501,1287865
2018-09-02,4.92,5.0,4.79,0.20999999999999996,-0.20999999999999996,4.945,5.02,4.84,0.17999999999999972,-0.17999999999999972,4.705,4.84,4.53,0.3099999999999996,-0.22999999999999954,4.8375,4.99,4.61,0.3799999999999999,-0.3799999999999999,1003858,1374284,657336,716948,-301233
2018-09-09,4.764,5.11,4.45,0.6600000000000001,0.45999999999999996,4.974,5.28,4.59,0.6900000000000004,0.5,4.678,5.09,4.2,0.8899999999999997,0.45999999999999996,4.888,5.19,4.57,0.6200000000000001,0.4900000000000002,2653884,6591562,742868,5848694,964154
2018-09-16,5.022,5.17,4.84,0.33000000000000007,-0.33000000000000007,5.13,5.41,4.91,0.5,-0.5,4.88,5.1,4.7,0.39999999999999947,-0.39999999999999947,4.954,5.14,4.81,0.33000000000000007,-0.33000000000000007,1263922,1631202,913649,717553,105300
2018-09-23,5.076,5.55,4.81,0.7400000000000002,0.7400000000000002,5.33,5.82,4.87,0.9500000000000002,0.7999999999999998,5.0200000000000005,5.41,4.69,0.7199999999999998,0.7199999999999998,5.184,5.55,4.86,0.6899999999999995,0.5499999999999998,1493162,2834747,663031,2171716,1123176
2018-09-30,4.9,5.41,4.33,1.08,-1.08,5.03,5.5,4.63,0.8700000000000001,-0.8700000000000001,4.648,5.09,4.25,0.8399999999999999,-0.8399999999999999,4.6979999999999995,5.14,4.38,0.7599999999999998,-0.7599999999999998,1903624,2176624,1550555,626069,-210287
