Date,CFNB_Open_average,CFNB_Open_max,CFNB_Open_min,CFNB_Open_volatility,CFNB_Open_change,CFNB_High_average,CFNB_High_max,CFNB_High_min,CFNB_High_volatility,CFNB_High_change,CFNB_Low_average,CFNB_Low_max,CFNB_Low_min,CFNB_Low_volatility,CFNB_Low_change,CFNB_Close_average,CFNB_Close_max,CFNB_Close_min,CFNB_Close_volatility,CFNB_Close_change,CFNB_Volume_average,CFNB_Volume_max,CFNB_Volume_min,CFNB_Volume_volatility,CFNB_Volume_change
2018-01-14,15.32,15.4,15.27,0.13000000000000078,-0.040000000000000924,15.32,15.4,15.27,0.13000000000000078,-0.040000000000000924,15.295,15.31,15.27,0.040000000000000924,-0.040000000000000924,15.295,15.31,15.27,0.040000000000000924,-0.040000000000000924,2553,7300,100,7200,309
2018-01-21,15.27,15.27,15.27,0.0,0.0,15.313333333333333,15.35,15.27,0.08000000000000007,0.05000000000000071,15.27,15.27,15.27,0.0,0.0,15.299999999999999,15.35,15.27,0.08000000000000007,0.009999999999999787,6292,15700,165,15535,15535
2018-01-28,15.254999999999999,15.27,15.25,0.019999999999999574,0.0,15.282499999999999,15.3,15.27,0.030000000000001137,-0.02000000000000135,15.2425,15.27,15.2,0.07000000000000028,-0.05000000000000071,15.254999999999999,15.3,15.2,0.10000000000000142,-0.10000000000000142,4814,10549,100,10449,883
2018-02-04,15.2225,15.29,15.2,0.08999999999999986,0.08999999999999986,15.235,15.3,15.2,0.10000000000000142,0.10000000000000142,15.212499999999999,15.25,15.2,0.05000000000000071,0.05000000000000071,15.225,15.3,15.2,0.10000000000000142,0.10000000000000142,639,1734,155,1579,1579
2018-02-11,15.399999999999999,15.54,15.26,0.27999999999999936,-0.27999999999999936,15.48,15.7,15.26,0.4399999999999995,-0.4399999999999995,15.399999999999999,15.54,15.26,0.27999999999999936,-0.27999999999999936,15.48,15.7,15.26,0.4399999999999995,-0.4399999999999995,268,306,230,76,-76
2018-02-18,15.3225,15.51,15.26,0.25,-0.25,15.3825,15.51,15.26,0.25,-0.25,15.254999999999999,15.26,15.25,0.009999999999999787,0.0,15.315,15.5,15.25,0.25,0.0,1460,2500,512,1988,-370
2018-02-25,15.288,15.35,15.26,0.08999999999999986,-0.009999999999999787,15.336,15.5,15.26,0.2400000000000002,0.23000000000000043,15.28,15.35,15.26,0.08999999999999986,-0.009999999999999787,15.29,15.35,15.26,0.08999999999999986,0.040000000000000924,1262,3737,100,3637,3637
2018-03-04,15.29,15.35,15.26,0.08999999999999986,0.03999999999999915,15.388,15.7,15.26,0.4399999999999995,0.2599999999999998,15.288,15.35,15.26,0.08999999999999986,0.03999999999999915,15.332,15.55,15.26,0.2900000000000009,0.23000000000000043,1423,2370,100,2270,-229
2018-03-11,15.426666666666666,15.45,15.41,0.03999999999999915,0.009999999999999787,15.44,15.45,15.42,0.02999999999999936,-0.02999999999999936,15.416666666666666,15.42,15.41,0.009999999999999787,0.009999999999999787,15.43,15.45,15.42,0.02999999999999936,-0.02999999999999936,285,368,240,128,-119
2018-03-18,15.64,15.79,15.49,0.29999999999999893,0.29999999999999893,16.15,16.6,15.7,0.9000000000000021,0.9000000000000021,15.64,15.79,15.49,0.29999999999999893,0.29999999999999893,16.125,16.6,15.65,0.9500000000000011,0.9500000000000011,1991,2194,1788,406,406
2018-03-25,16.599999999999998,16.65,16.5,0.14999999999999858,-0.14999999999999858,16.65,16.65,16.65,0.0,0.0,16.599999999999998,16.65,16.5,0.14999999999999858,-0.14999999999999858,16.65,16.65,16.65,0.0,0.0,219,405,100,305,251
2018-04-01,15.8,15.8,15.8,0.0,0.0,16.0,16.0,16.0,0.0,0.0,15.8,15.8,15.8,0.0,0.0,16.0,16.0,16.0,0.0,0.0,2754,2754,2754,0,0
2018-04-08,16.0,16.0,16.0,0.0,0.0,16.25,16.25,16.25,0.0,0.0,16.0,16.0,16.0,0.0,0.0,16.25,16.25,16.25,0.0,0.0,698,698,698,0,0
2018-04-15,16.266666666666666,16.3,16.25,0.05000000000000071,0.05000000000000071,16.266666666666666,16.3,16.25,0.05000000000000071,0.05000000000000071,16.266666666666666,16.3,16.25,0.05000000000000071,0.05000000000000071,16.266666666666666,16.3,16.25,0.05000000000000071,0.05000000000000071,1406,3750,100,3650,-3650
