Date,EGHT_stock_Open_average,EGHT_stock_Open_max,EGHT_stock_Open_min,EGHT_stock_Open_volatility,EGHT_stock_Open_change,EGHT_stock_High_average,EGHT_stock_High_max,EGHT_stock_High_min,EGHT_stock_High_volatility,EGHT_stock_High_change,EGHT_stock_Low_average,EGHT_stock_Low_max,EGHT_stock_Low_min,EGHT_stock_Low_volatility,EGHT_stock_Low_change,EGHT_stock_Close_average,EGHT_stock_Close_max,EGHT_stock_Close_min,EGHT_stock_Close_volatility,EGHT_stock_Close_change,EGHT_stock_Volume_average,EGHT_stock_Volume_max,EGHT_stock_Volume_min,EGHT_stock_Volume_volatility,EGHT_stock_Volume_change
2018-03-25,19.0875,19.7,18.4,1.3000000000000007,-1.0500000000000007,19.3325,19.8,18.9,0.9000000000000021,-0.7300000000000004,18.5625,19.25,18.1,1.1499999999999986,-1.0500000000000007,18.7875,19.55,18.15,1.4000000000000021,-0.9000000000000021,559334,746830,377953,368877,89452
2018-04-01,18.560000000000002,19.05,18.25,0.8000000000000007,0.0,18.84,19.05,18.62,0.4299999999999997,0.23000000000000043,18.22,18.55,17.85,0.6999999999999993,0.5499999999999972,18.61,18.85,18.25,0.6000000000000014,0.3000000000000007,479911,614005,361324,252681,-187939
2018-04-08,18.85,19.3,18.7,0.6000000000000014,0.5500000000000007,19.134,19.3,18.9,0.40000000000000213,0.40000000000000213,18.55,18.7,18.35,0.34999999999999787,0.1999999999999993,18.87,19.25,18.45,0.8000000000000007,0.40000000000000213,372064,553293,301449,251844,231408
2018-04-15,19.53,20.15,19.0,1.1499999999999986,1.1499999999999986,19.78,20.55,19.0,1.5500000000000007,1.25,19.21,19.85,18.6,1.25,0.7999999999999972,19.5,20.2,18.85,1.3499999999999979,0.75,603402,970703,434530,536173,138562
2018-04-22,19.81,20.35,19.6,0.75,0.6500000000000021,19.956,20.35,19.75,0.6000000000000014,0.5700000000000003,19.47,19.8,19.15,0.6500000000000021,0.4499999999999993,19.75,20.1,19.45,0.6500000000000021,0.5500000000000007,386599,410178,356171,54007,-3163
2018-04-29,20.63,21.05,20.05,1.0,0.75,21.012,21.5,20.4,1.1000000000000014,1.1000000000000014,20.422,20.85,20.05,0.8000000000000007,0.8000000000000007,20.8,21.2,20.25,0.9499999999999993,0.9499999999999993,722903,1444367,510498,933869,74337
2018-05-06,21.89,22.6,21.35,1.25,1.25,22.330000000000002,23.05,21.8,1.25,0.8499999999999979,21.7,22.2,21.35,0.8499999999999979,0.8499999999999979,22.1,22.55,21.75,0.8000000000000007,0.75,874319,1337077,569245,767832,126617
2018-05-13,22.08,22.5,21.6,0.8999999999999986,-0.05000000000000071,22.346,22.73,21.75,0.9800000000000004,-0.05000000000000071,21.6,21.9,21.2,0.6999999999999993,0.25,21.91,22.25,21.55,0.6999999999999993,0.5499999999999972,1021696,1316505,743952,572553,77139
2018-05-20,21.36,22.6,18.45,4.150000000000002,-3.8000000000000007,21.69,22.65,18.85,3.799999999999997,-3.75,20.88,22.2,17.15,5.050000000000001,-5.0,21.41,22.55,18.55,4.0,-4.0,1982606,5524594,589135,4935459,4935459
2018-05-27,18.400000000000002,18.6,18.1,0.5,0.05000000000000071,18.875,19.45,18.55,0.8999999999999986,0.8999999999999986,18.2125,18.5,17.9,0.6000000000000014,0.6000000000000014,18.5375,19.15,18.05,1.0999999999999979,1.0999999999999979,1477528,1706503,1344951,361552,-215380
2018-06-03,18.79,19.15,18.05,1.0999999999999979,-1.0500000000000007,18.994,19.32,18.55,0.7699999999999996,-0.75,18.32,18.9,17.35,1.5499999999999972,-1.2999999999999972,18.68,19.2,18.1,1.0999999999999979,-0.8499999999999979,972547,1636720,625241,1011479,-51343
2018-06-10,19.07,19.6,18.45,1.1500000000000021,1.1000000000000014,19.512,20.15,18.75,1.3999999999999986,1.3999999999999986,19.0,19.5,18.38,1.120000000000001,1.120000000000001,19.4,20.05,18.7,1.3500000000000014,1.3500000000000014,1197572,1769705,529241,1240464,1154592
2018-06-17,19.900000000000002,20.05,19.8,0.25,-0.05000000000000071,20.26,20.85,19.8,1.0500000000000007,-0.5999999999999979,19.53,19.8,19.25,0.5500000000000007,-0.3500000000000014,19.84,20.1,19.6,0.5,-0.5,1146385,1569912,640459,929453,-170262
2018-06-24,19.419999999999998,19.9,18.8,1.0999999999999979,0.5,19.85,20.3,19.45,0.8500000000000014,0.8500000000000014,19.104,19.82,18.6,1.2199999999999989,1.2199999999999989,19.54,20.05,18.8,1.25,1.25,808751,1002594,644735,357859,-357859
2018-07-01,20.4625,20.7,19.85,0.8499999999999979,0.7999999999999972,21.025,21.35,20.65,0.7000000000000028,0.7000000000000028,20.3875,20.65,19.8,0.8499999999999979,0.8499999999999979,20.875,21.2,20.55,0.6499999999999986,0.6499999999999986,652657,910815,213930,696885,-1987
2018-07-08,21.11,21.7,20.6,1.0999999999999979,0.4499999999999993,21.344,21.73,20.85,0.879999999999999,0.3099999999999987,20.75,20.9,20.5,0.3999999999999986,0.10000000000000142,21.0,21.65,20.55,1.0999999999999979,0.29999999999999716,961332,1818528,372266,1446262,204136
2018-07-15,21.32,21.65,20.85,0.7999999999999972,0.5,21.74,22.4,21.2,1.1999999999999993,1.1999999999999993,21.174,21.62,20.65,0.9700000000000024,0.9700000000000024,21.54,21.95,20.95,1.0,1.0,1095081,1479263,853258,626005,-304460
2018-07-22,22.13,23.1,21.35,1.75,1.2000000000000028,22.544,23.1,22.32,0.7800000000000011,0.7000000000000028,21.426,21.83,20.6,1.2299999999999969,-1.0499999999999972,21.79,22.25,20.75,1.5,-1.5,1403280,2420631,1059728,1360903,1350948
2018-07-29,20.21,20.7,19.9,0.8000000000000007,0.14999999999999858,20.516,20.75,20.23,0.5199999999999996,0.05000000000000071,19.81,20.18,19.5,0.6799999999999997,0.6799999999999997,20.220000000000002,20.6,19.85,0.75,0.75,850109,1416698,389743,1026955,-1026955
2018-08-05,21.5,22.0,20.45,1.5500000000000007,1.5500000000000007,22.06,22.65,21.25,1.3999999999999986,1.3999999999999986,21.419999999999998,21.95,20.45,1.5,1.5,21.919999999999998,22.4,21.2,1.1999999999999993,1.1999999999999993,472892,579357,404033,175324,-37527
2018-08-12,22.23,22.4,22.05,0.34999999999999787,-0.04999999999999716,22.55,22.65,22.35,0.29999999999999716,-0.14999999999999858,21.954,22.05,21.8,0.25,0.25,22.27,22.5,22.0,0.5,0.5,447054,634486,308908,325578,-176331
2018-08-19,22.5,22.75,22.35,0.3999999999999986,0.25,22.8,23.1,22.52,0.5800000000000018,0.5300000000000011,22.35,22.6,22.1,0.5,0.5,22.52,22.7,22.3,0.3999999999999986,0.3999999999999986,567223,725956,375824,350132,213153
2018-08-26,22.53,22.9,22.25,0.6499999999999986,-0.6499999999999986,22.724,22.95,22.6,0.34999999999999787,-0.129999999999999,22.22,22.4,22.15,0.25,-0.1999999999999993,22.49,22.7,22.4,0.3000000000000007,0.25,550569,629203,511813,117390,83381
2018-09-02,22.75,23.1,22.55,0.5500000000000007,-0.09999999999999787,23.1875,23.45,22.95,0.5,-0.25,22.4,22.5,22.15,0.3500000000000014,0.05000000000000071,22.7875,23.2,22.6,0.5999999999999979,-0.5,719975,1452324,377891,1074433,-1074433
2018-09-09,22.88,23.25,22.5,0.75,-0.10000000000000142,23.2,23.5,22.85,0.6499999999999986,-0.1999999999999993,22.53,22.6,22.5,0.10000000000000142,-0.05000000000000071,22.88,23.2,22.7,0.5,0.05000000000000071,567323,664585,433565,231020,3720
2018-09-16,21.94,22.6,21.55,1.0500000000000007,-0.8500000000000014,22.16,22.7,21.85,0.8499999999999979,-0.8499999999999979,21.446,21.85,21.15,0.7000000000000028,-0.6500000000000021,21.65,21.95,21.2,0.75,-0.6500000000000021,984822,1578127,477401,1100726,566679
2018-09-23,21.44,21.75,21.15,0.6000000000000014,0.20000000000000284,21.74,21.9,21.5,0.3999999999999986,0.25,21.24,21.4,20.95,0.4499999999999993,0.25,21.44,21.7,21.25,0.4499999999999993,-0.1999999999999993,853982,1179860,610811,569049,-300141
2018-09-30,20.53,21.42,20.19,1.2300000000000004,-1.2300000000000004,20.752,21.48,20.47,1.0100000000000016,-1.0100000000000016,20.066,20.43,19.82,0.6099999999999994,-0.6099999999999994,20.31,20.51,20.09,0.4200000000000017,-0.22000000000000242,538207,632522,459720,172802,81429
2018-10-07,18.95,20.18,17.92,2.259999999999998,-1.8900000000000006,19.19,20.23,18.44,1.7899999999999991,-1.5899999999999999,18.358,19.21,17.7,1.5100000000000016,-1.1400000000000006,18.506,19.47,17.79,1.6799999999999997,-1.1499999999999986,908958,1171328,548345,622983,572388
2018-10-14,18.598,18.96,18.31,0.6500000000000021,0.05000000000000071,18.814,19.09,18.35,0.7399999999999984,0.2799999999999976,18.168,18.68,17.8,0.879999999999999,-0.07000000000000028,18.436,19.02,17.81,1.2100000000000009,-0.39000000000000057,783487,1204655,463201,741454,314691
2018-10-21,17.605999999999998,18.24,16.85,1.389999999999997,-1.0799999999999983,18.02,18.68,17.13,1.5500000000000007,-1.5500000000000007,17.154,17.96,16.42,1.5399999999999991,-1.3599999999999994,17.51,18.48,16.6,1.879999999999999,-1.879999999999999,1031080,1734145,525154,1208991,408538
2018-10-28,16.996000000000002,18.26,15.71,2.5500000000000007,1.240000000000002,17.656,18.59,16.95,1.6400000000000006,1.1600000000000001,16.502,17.68,15.13,2.549999999999999,1.5300000000000011,17.162,17.93,16.36,1.5700000000000003,1.4800000000000004,1852596,3686106,1266739,2419367,-356678
2018-11-04,18.286,19.23,17.38,1.8500000000000014,1.0199999999999996,18.738,19.63,17.87,1.759999999999998,0.9100000000000001,17.852,18.45,17.13,1.3200000000000003,0.8900000000000006,18.454,19.24,17.46,1.7799999999999976,1.1099999999999994,1233693,1795252,628906,1166346,348964
2018-11-11,18.314,18.52,18.07,0.4499999999999993,-0.09999999999999787,18.67,18.81,18.55,0.259999999999998,0.16000000000000014,18.024,18.15,17.89,0.259999999999998,0.17999999999999972,18.328,18.6,18.03,0.5700000000000003,0.5499999999999972,1058696,1381180,655266,725914,-225649
2018-11-18,17.5475,18.51,16.89,1.620000000000001,-1.3800000000000026,17.985,18.65,17.48,1.1699999999999982,-0.759999999999998,17.08,17.35,16.51,0.8399999999999999,-0.1999999999999993,17.509999999999998,17.83,17.38,0.4499999999999993,0.4499999999999993,805932,1148049,504811,643238,-402520
2018-11-25,18.454,19.0,18.1,0.8999999999999986,0.8999999999999986,18.912,19.72,18.34,1.379999999999999,1.3099999999999987,18.294,19.0,17.86,1.1400000000000006,1.1400000000000006,18.756,19.71,17.94,1.7699999999999996,1.3399999999999999,894486,1505965,544757,961208,857760
2018-12-02,19.705,20.2,18.97,1.2300000000000004,-0.6999999999999993,19.9625,20.41,19.53,0.879999999999999,-0.7899999999999991,19.0325,19.46,18.64,0.8200000000000003,-0.75,19.5475,20.2,19.02,1.1799999999999997,-1.1799999999999997,1132673,1372139,966423,405716,-405716
2018-12-09,19.328,19.67,18.91,0.7600000000000016,0.08999999999999986,19.548000000000002,19.87,19.06,0.8100000000000023,-0.370000000000001,18.958,19.4,18.43,0.9699999999999989,-0.370000000000001,19.144,19.54,18.54,1.0,-0.5899999999999999,732135,1024983,476587,548396,-526123
2018-12-16,18.076,18.43,17.93,0.5,-0.46000000000000085,18.374,18.68,18.03,0.6499999999999986,-0.4399999999999977,17.522,17.89,16.77,1.120000000000001,-1.0,17.759999999999998,18.08,16.9,1.1799999999999997,-0.9200000000000017,1354998,3246420,715052,2531368,2481994
2018-12-23,17.135,18.01,16.53,1.4800000000000004,1.4000000000000021,17.7425,18.24,17.0,1.2399999999999984,1.2399999999999984,16.892500000000002,17.62,16.34,1.2800000000000011,1.2800000000000011,17.509999999999998,18.01,16.38,1.6300000000000026,1.5899999999999999,614236,726848,462722,264126,143979
2018-12-30,17.72,18.18,17.5,0.6799999999999997,-0.629999999999999,18.2975,18.79,17.97,0.8200000000000003,0.48999999999999844,17.535,17.88,17.18,0.6999999999999993,-0.3299999999999983,17.974999999999998,18.58,17.49,1.0899999999999999,0.5399999999999991,667697,882956,542022,340934,340934
2019-01-06,19.59,19.95,18.7,1.25,1.120000000000001,19.998,20.2,19.62,0.5799999999999983,0.5799999999999983,19.376,19.75,18.7,1.0500000000000007,1.0300000000000011,19.86,20.2,19.46,0.7399999999999984,0.7399999999999984,708337,1044315,359452,684863,-324919
2019-01-13,19.904,20.1,19.66,0.4400000000000013,0.06999999999999673,20.1,20.2,19.95,0.25,0.25,19.672,19.78,19.5,0.28000000000000114,0.26000000000000156,19.922,20.15,19.79,0.35999999999999943,0.35999999999999943,478375,569939,314424,255515,85969
2019-01-20,20.05,20.3,19.86,0.4400000000000013,0.060000000000002274,20.315,20.69,20.17,0.5199999999999996,-0.05999999999999872,19.8825,19.94,19.77,0.1700000000000017,-0.05000000000000071,20.055,20.21,19.93,0.28000000000000114,-0.13000000000000256,585742,790974,459970,331004,26524
2019-01-27,18.268,19.77,17.0,2.7699999999999996,-2.25,18.6,19.8,17.74,2.0600000000000023,-1.9100000000000001,17.818,19.3,16.5,2.8000000000000007,-2.039999999999999,18.37,19.43,17.61,1.8200000000000003,-1.5500000000000007,2399605,6036353,838046,5198307,378142
2019-02-03,18.298,18.56,17.98,0.5799999999999983,0.34999999999999787,18.656,18.91,18.46,0.4499999999999993,0.4499999999999993,18.12,18.33,17.86,0.46999999999999886,0.46999999999999886,18.518,18.79,18.36,0.4299999999999997,0.35999999999999943,981780,1310819,527833,782986,60889
2019-02-10,19.296,19.93,18.88,1.0500000000000007,1.0500000000000007,19.68,20.04,19.03,1.009999999999998,1.009999999999998,19.108,19.66,18.66,1.0,1.0,19.562,19.82,18.92,0.8999999999999986,0.8999999999999986,2447456,7248633,538455,6710178,1037477
2019-02-17,19.82,20.14,19.63,0.5100000000000016,-0.1999999999999993,20.1875,20.39,19.91,0.4800000000000004,-0.129999999999999,19.5825,19.79,19.39,0.3999999999999986,-0.3099999999999987,19.86,20.08,19.55,0.5299999999999976,0.019999999999999574,1334675,1650511,972682,677829,-351112
2019-02-24,20.052,20.25,19.85,0.3999999999999986,-0.3999999999999986,20.208,20.39,19.87,0.5199999999999996,-0.5199999999999996,19.738,19.98,19.36,0.620000000000001,-0.620000000000001,19.9,20.15,19.52,0.629999999999999,-0.5800000000000018,1071317,2344570,455762,1888808,152314
2019-03-03,18.752,19.55,18.15,1.4000000000000021,-1.4000000000000021,18.968,19.61,18.68,0.9299999999999997,-0.75,18.246,18.49,18.08,0.41000000000000014,-0.08000000000000185,18.644000000000002,18.85,18.3,0.5500000000000007,0.13000000000000256,1176248,1685876,872509,813367,-507021
2019-03-10,19.828,20.35,18.9,1.4500000000000028,1.4500000000000028,20.310000000000002,20.6,19.92,0.6799999999999997,0.48999999999999844,19.644000000000002,20.1,18.7,1.4000000000000021,1.3100000000000023,20.084,20.4,19.8,0.5999999999999979,0.39000000000000057,1439649,1949582,1054650,894932,-556748
2019-03-17,20.536,20.76,20.2,0.5600000000000023,0.4499999999999993,20.852,21.1,20.7,0.40000000000000213,0.030000000000001137,20.114,20.4,19.83,0.5700000000000003,-0.2700000000000031,20.584,20.86,20.19,0.6699999999999982,-0.46999999999999886,1445577,1996165,989826,1006339,483141
2019-03-24,20.326,20.55,20.15,0.40000000000000213,0.060000000000002274,20.576,20.87,20.42,0.4499999999999993,-0.08999999999999986,20.024,20.36,19.86,0.5,0.19000000000000128,20.25,20.59,20.03,0.5599999999999987,-0.08999999999999986,863927,1067538,658479,409059,-374217
2019-03-31,20.558,20.85,20.25,0.6000000000000014,-0.1700000000000017,20.792,21.14,20.62,0.5199999999999996,0.03999999999999915,20.259999999999998,20.65,19.8,0.8499999999999979,-0.08999999999999986,20.562,20.69,20.28,0.41000000000000014,0.0,793018,1073411,568604,504807,98722
2019-04-07,20.932,21.81,20.46,1.3499999999999979,1.3099999999999987,21.27,22.07,20.54,1.5300000000000011,1.5300000000000011,20.774,21.59,20.18,1.4100000000000001,1.4100000000000001,21.152,21.84,20.51,1.3299999999999983,1.3299999999999983,1074305,2066716,407126,1659590,1343133
2019-04-14,22.1575,22.46,21.94,0.5199999999999996,0.08999999999999986,22.455,22.5,22.38,0.120000000000001,-0.07000000000000028,21.8275,21.94,21.7,0.240000000000002,0.14999999999999858,22.2225,22.35,22.06,0.2900000000000027,0.2699999999999996,1193696,1656027,691931,964096,-964096
2019-04-21,23.038,23.5,22.26,1.2399999999999984,1.2399999999999984,23.468,23.79,22.87,0.9199999999999982,0.9199999999999982,22.86,23.42,22.14,1.2800000000000011,1.2800000000000011,23.258,23.65,22.8,0.8499999999999979,0.7300000000000004,1215178,2417875,808029,1609846,383868
2019-04-28,23.7,24.0,23.32,0.6799999999999997,0.4499999999999993,24.064,24.39,23.87,0.5199999999999996,0.41000000000000014,23.472,23.93,23.09,0.8399999999999999,0.379999999999999,23.814,24.21,23.41,0.8000000000000007,0.5100000000000016,1274708,1813923,897173,916750,84421
2019-05-05,23.678,23.94,23.54,0.40000000000000213,0.08999999999999986,24.162,24.29,24.06,0.23000000000000043,-0.14999999999999858,23.52,23.62,23.45,0.1700000000000017,0.1700000000000017,23.932,24.21,23.65,0.5600000000000023,-0.21000000000000085,1436782,2055182,1035379,1019803,117781
2019-05-12,23.186,23.55,22.44,1.1099999999999994,-0.2699999999999996,23.77,23.89,23.49,0.40000000000000213,0.120000000000001,22.794,23.44,22.0,1.4400000000000013,-0.2699999999999996,23.324,23.73,22.41,1.3200000000000003,0.17999999999999972,3169912,5254111,1169970,4084141,-2067149
2019-05-19,23.448,23.74,23.18,0.5599999999999987,0.16000000000000014,23.766,24.06,23.4,0.6600000000000001,0.5400000000000027,23.144,23.41,22.9,0.5100000000000016,0.4200000000000017,23.526,23.82,23.04,0.7800000000000011,0.740000000000002,1714620,2808027,1226006,1582021,-289244
2019-05-26,24.025,24.19,23.87,0.3200000000000003,0.08999999999999986,24.505,24.59,24.4,0.19000000000000128,0.0,23.845,24.05,23.71,0.33999999999999986,-0.029999999999997584,24.23,24.4,24.0,0.3999999999999986,-0.26000000000000156,1316290,2020263,998613,1021650,-1021650
2019-06-02,24.002,24.2,23.57,0.629999999999999,0.14000000000000057,24.326,24.57,24.17,0.3999999999999986,0.3099999999999987,23.554,24.12,23.15,0.9700000000000024,0.9700000000000024,23.913999999999998,24.18,23.31,0.870000000000001,0.870000000000001,1067123,1717709,702375,1015334,-668148
2019-06-09,24.574,24.77,24.46,0.3099999999999987,0.18999999999999773,24.896,25.09,24.69,0.3999999999999986,-0.1999999999999993,24.316,24.51,23.88,0.6300000000000026,-0.08999999999999986,24.612,24.77,24.43,0.33999999999999986,0.19000000000000128,1208334,1521770,785807,735963,-547166
2019-06-16,24.698,24.97,24.34,0.629999999999999,-0.5,25.036,25.35,24.42,0.9299999999999997,-0.9299999999999997,24.272,24.52,23.83,0.6900000000000013,-0.3000000000000007,24.434,24.88,23.85,1.0299999999999976,-0.34999999999999787,1249145,1729099,872649,856450,-407850
2019-06-23,23.574,23.86,23.16,0.6999999999999993,-0.16999999999999815,23.896,24.17,23.66,0.5100000000000016,0.14000000000000057,23.294,23.68,23.07,0.6099999999999994,0.16999999999999815,23.536,24.1,23.07,1.0300000000000011,0.5300000000000011,1016612,1327058,596137,730921,122402
2019-06-30,24.5475,24.64,24.44,0.1999999999999993,-0.08999999999999986,24.7425,24.95,24.61,0.33999999999999986,0.120000000000001,24.2125,24.54,23.91,0.629999999999999,0.21999999999999886,24.57,24.7,24.42,0.2799999999999976,0.2799999999999976,836101,982908,569874,413034,-339784
2019-07-07,24.866,25.47,24.47,1.0,0.8299999999999983,25.204,25.91,24.72,1.1900000000000013,1.1900000000000013,24.652,25.33,24.23,1.0999999999999979,1.0999999999999979,25.092,25.87,24.55,1.3200000000000003,1.3200000000000003,1021996,1314491,564891,749600,340763
2019-07-14,25.23,25.93,24.54,1.3900000000000006,-1.3900000000000006,25.364,25.93,24.92,1.009999999999998,-1.009999999999998,24.726,25.57,24.18,1.3900000000000006,-1.0700000000000003,24.89,25.62,24.5,1.120000000000001,-0.9499999999999993,1291571,1946592,708633,1237959,247860
2019-07-21,25.126,25.9,24.48,1.4199999999999982,1.1799999999999997,25.678,26.35,25.08,1.2700000000000031,0.8500000000000014,24.868,25.81,24.22,1.5899999999999999,1.1099999999999994,25.454,26.27,24.82,1.4499999999999993,1.3200000000000003,1198586,1441250,908640,532610,-532610
2019-07-28,24.864,26.39,23.41,2.9800000000000004,-2.9800000000000004,25.346,26.67,23.76,2.91,-2.669999999999998,24.11,25.47,23.01,2.4599999999999973,-2.4599999999999973,24.720000000000002,26.44,23.57,2.870000000000001,-2.0,3003176,6725501,1356052,5369449,-410756
2019-08-04,23.93,25.0,23.52,1.4800000000000004,1.4800000000000004,24.464,25.3,23.86,1.4400000000000013,1.4400000000000013,23.698,24.74,23.0,1.7399999999999984,1.7399999999999984,24.268,25.19,23.32,1.870000000000001,1.870000000000001,1344652,2102637,808880,1293757,-1293757
2019-08-11,24.862,25.05,24.63,0.4200000000000017,-0.08999999999999986,25.136,25.4,24.81,0.5899999999999999,0.0,24.638,24.81,24.39,0.41999999999999815,0.16000000000000014,24.864,25.25,24.61,0.6400000000000006,-0.0400000000000027,751902,970755,483408,487347,-487347
2019-08-18,24.896,25.14,24.73,0.41000000000000014,-0.3100000000000023,25.194,25.25,25.09,0.16000000000000014,0.10999999999999943,24.57,24.67,24.43,0.240000000000002,-0.240000000000002,24.74,24.93,24.54,0.39000000000000057,-0.21000000000000085,840825,1018934,562963,455971,61347
2019-08-25,24.614,25.13,24.13,1.0,-0.21999999999999886,24.823999999999998,25.23,24.38,0.8500000000000014,-0.21000000000000085,24.03,24.61,22.99,1.620000000000001,-0.5199999999999996,24.404,24.85,24.06,0.7900000000000027,-0.5400000000000027,740072,1011927,502853,509074,-9362
2019-09-01,24.1,24.15,24.06,0.08999999999999986,0.05999999999999872,24.3,24.47,24.15,0.3200000000000003,-0.15000000000000213,23.6175,23.72,23.32,0.3999999999999986,-0.39000000000000057,23.7625,24.09,23.39,0.6999999999999993,-0.34999999999999787,1156745,1637620,799328,838292,600276
2019-09-08,22.904,23.43,22.5,0.9299999999999997,-0.5500000000000007,23.222,23.43,22.91,0.5199999999999996,-0.5199999999999996,22.362000000000002,22.78,22.09,0.6900000000000013,-0.23999999999999844,22.686,22.98,22.38,0.6000000000000014,-0.23000000000000043,1132806,1344633,1041487,303146,-9206
2019-09-15,23.308,24.02,22.2,1.8200000000000003,1.6600000000000001,23.898,24.52,22.92,1.5999999999999979,1.2899999999999991,23.041999999999998,23.7,22.02,1.6799999999999997,1.3000000000000007,23.556,23.98,22.88,1.1000000000000014,0.5400000000000027,1055879,1480666,863807,616859,589870
2019-09-22,23.014,23.39,22.49,0.9000000000000021,-0.7700000000000031,23.22,23.49,22.58,0.9100000000000001,-0.9100000000000001,22.23,22.82,20.97,1.8500000000000014,-1.8500000000000014,22.596,23.27,21.34,1.9299999999999997,-1.9299999999999997,1003093,1425793,457025,968768,372825
2019-09-29,20.214,20.74,19.84,0.8999999999999986,-0.5999999999999979,20.526,20.97,20.13,0.8399999999999999,-0.7699999999999996,19.694,20.22,18.73,1.4899999999999984,-1.4899999999999984,20.176,20.72,19.9,0.8200000000000003,-0.8099999999999987,1981389,3651813,852635,2799178,1076983
2019-10-06,19.916,19.99,19.83,0.16000000000000014,-0.07000000000000028,20.158,20.28,19.99,0.2900000000000027,-0.030000000000001137,19.552,19.8,19.25,0.5500000000000007,-0.240000000000002,19.792,20.18,19.57,0.6099999999999994,-0.6099999999999994,1213882,1912651,945554,967097,-840362
2019-10-13,19.302,19.54,19.11,0.4299999999999997,-0.39000000000000057,19.508,19.78,19.24,0.5400000000000027,-0.45000000000000284,18.92,19.27,18.16,1.1099999999999994,-1.1000000000000014,19.201999999999998,19.36,18.83,0.5300000000000011,-0.5300000000000011,1012667,1394056,686171,707885,402688
2019-10-20,19.082,19.71,18.61,1.1000000000000014,0.7200000000000024,19.488,20.03,19.01,1.0199999999999996,1.0199999999999996,18.938,19.51,18.57,0.9400000000000013,0.8900000000000006,19.16,19.81,18.61,1.1999999999999993,1.0999999999999979,1161194,1865508,696356,1169152,-116322
