Date,ProShares Ultra Nasdaq Biotechnology_etf_Open_average,ProShares Ultra Nasdaq Biotechnology_etf_Open_max,ProShares Ultra Nasdaq Biotechnology_etf_Open_min,ProShares Ultra Nasdaq Biotechnology_etf_Open_volatility,ProShares Ultra Nasdaq Biotechnology_etf_Open_change,ProShares Ultra Nasdaq Biotechnology_etf_High_average,ProShares Ultra Nasdaq Biotechnology_etf_High_max,ProShares Ultra Nasdaq Biotechnology_etf_High_min,ProShares Ultra Nasdaq Biotechnology_etf_High_volatility,ProShares Ultra Nasdaq Biotechnology_etf_High_change,ProShares Ultra Nasdaq Biotechnology_etf_Low_average,ProShares Ultra Nasdaq Biotechnology_etf_Low_max,ProShares Ultra Nasdaq Biotechnology_etf_Low_min,ProShares Ultra Nasdaq Biotechnology_etf_Low_volatility,ProShares Ultra Nasdaq Biotechnology_etf_Low_change,ProShares Ultra Nasdaq Biotechnology_etf_Close_average,ProShares Ultra Nasdaq Biotechnology_etf_Close_max,ProShares Ultra Nasdaq Biotechnology_etf_Close_min,ProShares Ultra Nasdaq Biotechnology_etf_Close_volatility,ProShares Ultra Nasdaq Biotechnology_etf_Close_change
2018-05-27,56.5,56.5,56.5,0.0,0.0,57.57,57.57,57.57,0.0,0.0,56.05,56.05,56.05,0.0,0.0,57.33,57.33,57.33,0.0,0.0
2018-06-03,56.86,56.86,56.86,0.0,0.0,57.92,57.92,57.92,0.0,0.0,56.75,56.75,56.75,0.0,0.0,57.6,57.6,57.6,0.0,0.0
2018-06-10,58.42,58.42,58.42,0.0,0.0,59.15,59.15,59.15,0.0,0.0,58.08,58.08,58.08,0.0,0.0,58.61,58.61,58.61,0.0,0.0
2018-06-17,60.52,60.52,60.52,0.0,0.0,60.52,60.52,60.52,0.0,0.0,59.23,59.23,59.23,0.0,0.0,59.6,59.6,59.6,0.0,0.0
2018-06-24,56.08,56.08,56.08,0.0,0.0,58.14,58.14,58.14,0.0,0.0,56.08,56.08,56.08,0.0,0.0,57.2,57.2,57.2,0.0,0.0
2018-07-01,60.99,60.99,60.99,0.0,0.0,63.95,63.95,63.95,0.0,0.0,60.84,60.84,60.84,0.0,0.0,63.95,63.95,63.95,0.0,0.0
2018-07-08,65.99,65.99,65.99,0.0,0.0,66.66,66.66,66.66,0.0,0.0,65.77,65.77,65.77,0.0,0.0,66.32,66.32,66.32,0.0,0.0
2018-07-15,65.6,65.6,65.6,0.0,0.0,66.68,66.68,66.68,0.0,0.0,65.6,65.6,65.6,0.0,0.0,66.06,66.06,66.06,0.0,0.0
2018-07-22,66.05,66.05,66.05,0.0,0.0,66.07,66.07,66.07,0.0,0.0,62.0,62.0,62.0,0.0,0.0,62.85,62.85,62.85,0.0,0.0
2018-07-29,66.3,66.3,66.3,0.0,0.0,66.3,66.3,66.3,0.0,0.0,64.43,64.43,64.43,0.0,0.0,64.68,64.68,64.68,0.0,0.0
2018-08-05,64.92,64.92,64.92,0.0,0.0,65.44,65.44,65.44,0.0,0.0,63.94,63.94,63.94,0.0,0.0,64.22,64.22,64.22,0.0,0.0
2018-08-12,63.51,63.51,63.51,0.0,0.0,64.04,64.04,64.04,0.0,0.0,62.72,62.72,62.72,0.0,0.0,63.66,63.66,63.66,0.0,0.0
2018-08-19,64.96,64.96,64.96,0.0,0.0,65.31,65.31,65.31,0.0,0.0,64.49,64.49,64.49,0.0,0.0,64.92,64.92,64.92,0.0,0.0
2018-08-26,69.53,69.53,69.53,0.0,0.0,70.53,70.53,70.53,0.0,0.0,69.06,69.06,69.06,0.0,0.0,70.14,70.14,70.14,0.0,0.0
2018-09-02,65.59,65.59,65.59,0.0,0.0,66.05,66.05,66.05,0.0,0.0,64.24,64.24,64.24,0.0,0.0,65.12,65.12,65.12,0.0,0.0
2018-09-09,65.93,65.93,65.93,0.0,0.0,66.32,66.32,66.32,0.0,0.0,64.75,64.75,64.75,0.0,0.0,65.22,65.22,65.22,0.0,0.0
2018-09-16,67.44,67.44,67.44,0.0,0.0,67.46,67.46,67.46,0.0,0.0,65.65,65.65,65.65,0.0,0.0,66.05,66.05,66.05,0.0,0.0
2018-09-23,69.42,69.42,69.42,0.0,0.0,70.14,70.14,70.14,0.0,0.0,68.97,68.97,68.97,0.0,0.0,69.66,69.66,69.66,0.0,0.0
2018-09-30,64.92,64.92,64.92,0.0,0.0,65.9,65.9,65.9,0.0,0.0,61.8,61.8,61.8,0.0,0.0,63.6,63.6,63.6,0.0,0.0
2018-10-07,57.83,57.83,57.83,0.0,0.0,58.1,58.1,58.1,0.0,0.0,55.98,55.98,55.98,0.0,0.0,57.77,57.77,57.77,0.0,0.0
2018-10-14,60.12,60.12,60.12,0.0,0.0,60.69,60.69,60.69,0.0,0.0,57.38,57.38,57.38,0.0,0.0,57.49,57.49,57.49,0.0,0.0
2018-10-21,48.23,48.23,48.23,0.0,0.0,51.02,51.02,51.02,0.0,0.0,47.6,47.6,47.6,0.0,0.0,49.77,49.77,49.77,0.0,0.0
2018-10-28,54.18,54.18,54.18,0.0,0.0,56.2,56.2,56.2,0.0,0.0,52.84,52.84,52.84,0.0,0.0,53.77,53.77,53.77,0.0,0.0
2018-11-04,55.04,55.04,55.04,0.0,0.0,55.28,55.28,55.28,0.0,0.0,52.62,52.62,52.62,0.0,0.0,53.5,53.5,53.5,0.0,0.0
2018-11-11,49.4,49.4,49.4,0.0,0.0,51.18,51.18,51.18,0.0,0.0,49.18,49.18,49.18,0.0,0.0,50.78,50.78,50.78,0.0,0.0
2018-11-18,48.06,48.06,48.06,0.0,0.0,50.33,50.33,50.33,0.0,0.0,47.44,47.44,47.44,0.0,0.0,49.03,49.03,49.03,0.0,0.0
2018-11-25,52.72,52.72,52.72,0.0,0.0,54.5,54.5,54.5,0.0,0.0,52.42,52.42,52.42,0.0,0.0,54.44,54.44,54.44,0.0,0.0
2018-12-02,51.9,51.9,51.9,0.0,0.0,52.4,52.4,52.4,0.0,0.0,48.42,48.42,48.42,0.0,0.0,49.18,49.18,49.18,0.0,0.0
2018-12-09,48.32,48.32,48.32,0.0,0.0,49.05,49.05,49.05,0.0,0.0,47.25,47.25,47.25,0.0,0.0,47.71,47.71,47.71,0.0,0.0
2018-12-16,40.75,40.75,40.75,0.0,0.0,40.96,40.96,40.96,0.0,0.0,37.17,37.17,37.17,0.0,0.0,37.32,37.32,37.32,0.0,0.0
2018-12-23,41.26,41.26,41.26,0.0,0.0,42.25,42.25,42.25,0.0,0.0,40.29,40.29,40.29,0.0,0.0,40.69,40.69,40.69,0.0,0.0
2018-12-30,44.35,44.35,44.35,0.0,0.0,47.85,47.85,47.85,0.0,0.0,44.35,44.35,44.35,0.0,0.0,47.4,47.4,47.4,0.0,0.0
2019-01-06,53.07,53.07,53.07,0.0,0.0,53.65,53.65,53.65,0.0,0.0,52.35,52.35,52.35,0.0,0.0,53.51,53.51,53.51,0.0,0.0
2019-01-13,54.37,54.37,54.37,0.0,0.0,54.95,54.95,54.95,0.0,0.0,53.39,53.39,53.39,0.0,0.0,54.62,54.62,54.62,0.0,0.0
2019-01-20,53.02,53.02,53.02,0.0,0.0,53.87,53.87,53.87,0.0,0.0,52.38,52.38,52.38,0.0,0.0,53.87,53.87,53.87,0.0,0.0
2019-01-27,53.65,53.65,53.65,0.0,0.0,54.8,54.8,54.8,0.0,0.0,53.51,53.51,53.51,0.0,0.0,54.56,54.56,54.56,0.0,0.0
2019-02-03,50.89,50.89,50.89,0.0,0.0,52.1,52.1,52.1,0.0,0.0,50.57,50.57,50.57,0.0,0.0,52.1,52.1,52.1,0.0,0.0
2019-02-10,54.72,54.72,54.72,0.0,0.0,56.15,56.15,56.15,0.0,0.0,54.71,54.71,54.71,0.0,0.0,56.13,56.13,56.13,0.0,0.0
2019-02-17,53.36,53.36,53.36,0.0,0.0,55.0,55.0,55.0,0.0,0.0,53.35,53.35,53.35,0.0,0.0,54.84,54.84,54.84,0.0,0.0
2019-02-24,57.56,57.56,57.56,0.0,0.0,59.25,59.25,59.25,0.0,0.0,57.2,57.2,57.2,0.0,0.0,59.2,59.2,59.2,0.0,0.0
2019-03-03,52.21,52.21,52.21,0.0,0.0,52.75,52.75,52.75,0.0,0.0,51.57,51.57,51.57,0.0,0.0,52.56,52.56,52.56,0.0,0.0
2019-03-10,57.05,57.05,57.05,0.0,0.0,58.13,58.13,58.13,0.0,0.0,57.05,57.05,57.05,0.0,0.0,58.0,58.0,58.0,0.0,0.0
2019-03-17,55.03,55.03,55.03,0.0,0.0,55.47,55.47,55.47,0.0,0.0,51.97,51.97,51.97,0.0,0.0,52.03,52.03,52.03,0.0,0.0
2019-03-24,54.28,54.28,54.28,0.0,0.0,55.62,55.62,55.62,0.0,0.0,54.28,54.28,54.28,0.0,0.0,55.48,55.48,55.48,0.0,0.0
2019-03-31,57.11,57.11,57.11,0.0,0.0,58.64,58.64,58.64,0.0,0.0,56.95,56.95,56.95,0.0,0.0,58.54,58.54,58.54,0.0,0.0
2019-04-07,55.94,55.94,55.94,0.0,0.0,56.15,56.15,56.15,0.0,0.0,54.25,54.25,54.25,0.0,0.0,54.41,54.41,54.41,0.0,0.0
2019-04-14,49.16,49.16,49.16,0.0,0.0,49.67,49.67,49.67,0.0,0.0,46.7,46.7,46.7,0.0,0.0,48.35,48.35,48.35,0.0,0.0
2019-04-21,50.3,50.3,50.3,0.0,0.0,50.87,50.87,50.87,0.0,0.0,49.5,49.5,49.5,0.0,0.0,50.8,50.8,50.8,0.0,0.0
2019-04-28,49.7,49.7,49.7,0.0,0.0,51.33,51.33,51.33,0.0,0.0,49.7,49.7,49.7,0.0,0.0,51.32,51.32,51.32,0.0,0.0
2019-05-05,48.37,48.37,48.37,0.0,0.0,48.78,48.78,48.78,0.0,0.0,46.62,46.62,46.62,0.0,0.0,48.51,48.51,48.51,0.0,0.0
2019-05-12,47.09,47.09,47.09,0.0,0.0,48.26,48.26,48.26,0.0,0.0,46.85,46.85,46.85,0.0,0.0,47.21,47.21,47.21,0.0,0.0
2019-05-19,47.58,47.58,47.58,0.0,0.0,48.35,48.35,48.35,0.0,0.0,47.27,47.27,47.27,0.0,0.0,47.62,47.62,47.62,0.0,0.0
2019-05-26,44.38,44.38,44.38,0.0,0.0,44.71,44.71,44.71,0.0,0.0,43.6,43.6,43.6,0.0,0.0,43.72,43.72,43.72,0.0,0.0
2019-06-02,45.89,45.89,45.89,0.0,0.0,47.2,47.2,47.2,0.0,0.0,45.69,45.69,45.69,0.0,0.0,47.07,47.07,47.07,0.0,0.0
2019-06-09,47.27,47.27,47.27,0.0,0.0,47.47,47.47,47.47,0.0,0.0,46.26,46.26,46.26,0.0,0.0,46.4,46.4,46.4,0.0,0.0
2019-06-16,51.16,51.16,51.16,0.0,0.0,52.23,52.23,52.23,0.0,0.0,50.31,50.31,50.31,0.0,0.0,52.16,52.16,52.16,0.0,0.0
2019-06-23,50.3,50.3,50.3,0.0,0.0,51.89,51.89,51.89,0.0,0.0,50.17,50.17,50.17,0.0,0.0,51.84,51.84,51.84,0.0,0.0
2019-06-30,52.77,52.77,52.77,0.0,0.0,53.41,53.41,53.41,0.0,0.0,51.81,51.81,51.81,0.0,0.0,51.93,51.93,51.93,0.0,0.0
2019-07-07,48.83,48.83,48.83,0.0,0.0,48.84,48.84,48.84,0.0,0.0,47.98,47.98,47.98,0.0,0.0,48.4,48.4,48.4,0.0,0.0
2019-07-14,49.21,49.21,49.21,0.0,0.0,49.46,49.46,49.46,0.0,0.0,47.71,47.71,47.71,0.0,0.0,47.82,47.82,47.82,0.0,0.0
2019-07-21,47.33,47.33,47.33,0.0,0.0,48.09,48.09,48.09,0.0,0.0,47.0,47.0,47.0,0.0,0.0,48.04,48.04,48.04,0.0,0.0
2019-07-28,48.55,48.55,48.55,0.0,0.0,48.84,48.84,48.84,0.0,0.0,47.18,47.18,47.18,0.0,0.0,47.85,47.85,47.85,0.0,0.0
2019-08-04,47.91,47.91,47.91,0.0,0.0,48.72,48.72,48.72,0.0,0.0,46.79,46.79,46.79,0.0,0.0,48.13,48.13,48.13,0.0,0.0
2019-08-11,46.05,46.05,46.05,0.0,0.0,47.73,47.73,47.73,0.0,0.0,46.05,46.05,46.05,0.0,0.0,47.61,47.61,47.61,0.0,0.0
2019-08-18,47.58,47.58,47.58,0.0,0.0,48.16,48.16,48.16,0.0,0.0,44.82,44.82,44.82,0.0,0.0,45.23,45.23,45.23,0.0,0.0
2019-08-25,46.14,46.14,46.14,0.0,0.0,46.56,46.56,46.56,0.0,0.0,45.11,45.11,45.11,0.0,0.0,45.64,45.64,45.64,0.0,0.0
2019-09-01,45.14,45.14,45.14,0.0,0.0,45.78,45.78,45.78,0.0,0.0,44.94,44.94,44.94,0.0,0.0,44.99,44.99,44.99,0.0,0.0
2019-09-08,46.73,46.73,46.73,0.0,0.0,47.66,47.66,47.66,0.0,0.0,46.73,46.73,46.73,0.0,0.0,46.86,46.86,46.86,0.0,0.0
2019-09-15,46.98,46.98,46.98,0.0,0.0,48.18,48.18,48.18,0.0,0.0,46.98,46.98,46.98,0.0,0.0,47.83,47.83,47.83,0.0,0.0
2019-09-22,43.43,43.43,43.43,0.0,0.0,44.06,44.06,44.06,0.0,0.0,41.89,41.89,41.89,0.0,0.0,42.38,42.38,42.38,0.0,0.0
2019-09-29,42.12,42.12,42.12,0.0,0.0,42.8,42.8,42.8,0.0,0.0,41.3,41.3,41.3,0.0,0.0,42.53,42.53,42.53,0.0,0.0
2019-10-06,42.94,42.94,42.94,0.0,0.0,43.75,43.75,43.75,0.0,0.0,42.75,42.75,42.75,0.0,0.0,43.02,43.02,43.02,0.0,0.0
2019-10-13,45.47,45.47,45.47,0.0,0.0,45.73,45.73,45.73,0.0,0.0,44.11,44.11,44.11,0.0,0.0,44.8,44.8,44.8,0.0,0.0
2019-10-20,47.02,47.02,47.02,0.0,0.0,47.92,47.92,47.92,0.0,0.0,46.6,46.6,46.6,0.0,0.0,47.66,47.66,47.66,0.0,0.0
2019-10-27,49.75,49.75,49.75,0.0,0.0,51.49,51.49,51.49,0.0,0.0,49.43,49.43,49.43,0.0,0.0,51.39,51.39,51.39,0.0,0.0
2019-11-03,49.84,49.84,49.84,0.0,0.0,52.07,52.07,52.07,0.0,0.0,49.38,49.38,49.38,0.0,0.0,52.07,52.07,52.07,0.0,0.0
2019-11-10,51.92,51.92,51.92,0.0,0.0,53.07,53.07,53.07,0.0,0.0,51.79,51.79,51.79,0.0,0.0,53.07,53.07,53.07,0.0,0.0
2019-11-17,56.0,56.0,56.0,0.0,0.0,56.8,56.8,56.8,0.0,0.0,55.67,55.67,55.67,0.0,0.0,56.7,56.7,56.7,0.0,0.0
2019-11-24,60.64,60.64,60.64,0.0,0.0,61.3,61.3,61.3,0.0,0.0,60.29,60.29,60.29,0.0,0.0,60.9,60.9,60.9,0.0,0.0
2019-12-01,60.73,60.73,60.73,0.0,0.0,61.5,61.5,61.5,0.0,0.0,60.25,60.25,60.25,0.0,0.0,61.14,61.14,61.14,0.0,0.0
2019-12-08,61.7,61.7,61.7,0.0,0.0,63.24,63.24,63.24,0.0,0.0,61.09,61.09,61.09,0.0,0.0,61.82,61.82,61.82,0.0,0.0
2019-12-15,62.48,62.48,62.48,0.0,0.0,63.35,63.35,63.35,0.0,0.0,62.25,62.25,62.25,0.0,0.0,63.15,63.15,63.15,0.0,0.0
2019-12-22,64.36,64.36,64.36,0.0,0.0,64.36,64.36,64.36,0.0,0.0,62.41,62.41,62.41,0.0,0.0,62.61,62.61,62.61,0.0,0.0
2019-12-29,59.54,59.54,59.54,0.0,0.0,60.25,60.25,60.25,0.0,0.0,58.91,58.91,58.91,0.0,0.0,59.46,59.46,59.46,0.0,0.0
