Date,ON_Open_average,ON_Open_max,ON_Open_min,ON_Open_volatility,ON_Open_change,ON_High_average,ON_High_max,ON_High_min,ON_High_volatility,ON_High_change,ON_Low_average,ON_Low_max,ON_Low_min,ON_Low_volatility,ON_Low_change,ON_Close_average,ON_Close_max,ON_Close_min,ON_Close_volatility,ON_Close_change,ON_Volume_average,ON_Volume_max,ON_Volume_min,ON_Volume_volatility,ON_Volume_change
2018-01-14,24.318,25.17,23.62,1.5500000000000007,1.3500000000000014,24.736,25.41,24.05,1.3599999999999994,1.3399999999999999,24.048,24.96,23.32,1.6400000000000006,1.6400000000000006,24.514,25.37,23.5,1.870000000000001,1.870000000000001,7888599,12371052,6543511,5827541,192176
2018-01-21,24.898,25.5,24.41,1.0899999999999999,-0.48999999999999844,25.302,25.6,25.09,0.5100000000000016,-0.08000000000000185,24.384,25.09,23.77,1.3200000000000003,-0.19000000000000128,24.824,25.42,23.82,1.6000000000000014,0.2700000000000031,10011767,14479016,6563237,7915779,-728758
2018-01-28,24.528,25.08,23.49,1.5899999999999999,-1.5899999999999999,24.778,25.25,24.05,1.1999999999999993,-1.1999999999999993,23.884,24.67,22.33,2.3400000000000034,-2.3400000000000034,24.026,24.74,22.64,2.099999999999998,-2.099999999999998,9352061,13296413,6185372,7111041,5331235
2018-02-04,21.962,22.47,21.24,1.2300000000000004,-1.0100000000000016,22.246000000000002,23.3,21.35,1.9499999999999993,-1.8200000000000003,21.22,22.11,20.21,1.8999999999999986,-1.1600000000000001,21.608,22.68,20.81,1.870000000000001,-1.3399999999999999,11511818,14763363,7660937,7102426,-7102426
2018-02-11,22.1425,22.88,21.29,1.5899999999999999,1.5899999999999999,22.5,23.04,21.78,1.259999999999998,1.259999999999998,21.8275,22.4,21.2,1.1999999999999993,1.1999999999999993,22.36,22.8,21.76,1.0399999999999991,0.7799999999999976,6591946,7843683,4446741,3396942,-3396942
2018-02-18,23.436,23.77,22.71,1.0599999999999987,1.0599999999999987,23.868,24.37,23.62,0.75,0.5300000000000011,23.18,23.71,22.68,1.0300000000000011,1.0300000000000011,23.608,24.37,23.14,1.2300000000000004,0.8100000000000023,5915489,7358915,4417141,2941774,-268416
2018-02-25,24.14,24.51,23.59,0.9200000000000017,-0.13000000000000256,24.544,24.95,24.22,0.7300000000000004,-0.3999999999999986,23.818,24.31,23.36,0.9499999999999993,-0.18999999999999773,24.2,24.46,23.86,0.6000000000000014,0.13000000000000256,7280593,9704611,5281794,4422817,-3831830
2018-03-04,25.688,26.67,24.65,2.020000000000003,2.020000000000003,26.256,26.86,25.73,1.129999999999999,1.129999999999999,25.534,26.3,24.5,1.8000000000000007,1.8000000000000007,26.136,26.8,25.47,1.3300000000000018,1.3300000000000018,8473361,13350814,4681447,8669367,-8669367
2018-03-11,26.142,27.08,25.57,1.509999999999998,-1.509999999999998,26.278,27.1,25.79,1.3100000000000023,-1.3100000000000023,25.47,25.8,24.92,0.879999999999999,-0.879999999999999,25.78,26.02,25.51,0.509999999999998,-0.509999999999998,5755852,7717316,3611520,4105796,1686717
2018-03-18,25.824,26.03,25.56,0.4700000000000024,0.14000000000000057,26.266,26.79,26.0,0.7899999999999991,0.13000000000000256,25.482,26.0,25.04,0.9600000000000009,-0.19000000000000128,25.902,26.5,25.04,1.4600000000000009,0.1700000000000017,8119017,11340791,5566589,5774202,1056572
2018-03-25,24.8575,26.26,24.0,2.2600000000000016,-1.9300000000000033,25.1925,26.59,24.5,2.09,-2.09,23.855,24.78,23.13,1.6500000000000021,-1.6500000000000021,24.15,24.96,23.37,1.5899999999999999,-1.5899999999999999,7014896,9042849,5503665,3539184,-2288141
2018-04-01,23.618,24.63,22.75,1.879999999999999,0.14000000000000057,24.332,24.74,23.93,0.8099999999999987,0.4299999999999997,23.386,24.11,22.75,1.3599999999999994,0.28000000000000114,23.812,24.33,23.42,0.9099999999999966,0.029999999999997584,5866797,6450882,5375461,1075421,-600334
2018-04-08,24.808,25.58,24.27,1.3099999999999987,0.8200000000000003,25.19,25.66,24.75,0.9100000000000001,0.46000000000000085,24.456,24.72,23.98,0.7399999999999984,0.6099999999999994,24.91,25.36,24.54,0.8200000000000003,0.5100000000000016,4293938,5355300,3515372,1839928,-966580
2018-04-15,24.695999999999998,25.56,23.63,1.9299999999999997,-1.5500000000000007,24.994,25.9,23.82,2.0799999999999983,-1.9600000000000009,24.236,25.28,23.38,1.9000000000000021,-1.8000000000000007,24.483999999999998,25.74,23.48,2.259999999999998,-2.259999999999998,6601495,9482572,4565475,4917097,1943080
2018-04-22,23.53,24.09,22.99,1.1000000000000014,-0.7200000000000024,23.744,24.16,23.1,1.0599999999999987,-0.8599999999999994,22.862,23.41,21.97,1.4400000000000013,-1.0500000000000007,23.048,23.75,22.08,1.6700000000000017,-1.2300000000000004,8074525,13208712,5092193,8116519,8116519
2018-04-29,22.178,22.82,21.9,0.9200000000000017,0.8200000000000003,22.560000000000002,23.13,22.1,1.0299999999999976,0.8499999999999979,21.986,22.67,21.45,1.2200000000000024,0.740000000000002,22.387999999999998,22.86,22.08,0.7800000000000011,0.6999999999999993,7331172,9870298,4494477,5375821,-5279345
2018-05-06,23.282,23.62,23.0,0.620000000000001,0.5199999999999996,23.636,24.1,23.2,0.9000000000000021,0.9000000000000021,23.162,23.53,22.72,0.8100000000000023,0.8100000000000023,23.374000000000002,23.69,22.92,0.7699999999999996,0.7699999999999996,4243830,5635852,3351148,2284704,-1665326
2018-05-13,23.672,23.97,23.44,0.5299999999999976,0.4299999999999997,23.936,24.24,23.8,0.4399999999999977,0.4399999999999977,23.46,23.55,23.39,0.16000000000000014,0.05000000000000071,23.744,23.84,23.66,0.17999999999999972,0.17999999999999972,4226231,5444443,3185846,2258597,-2258597
2018-05-20,24.305,25.1,23.95,1.1500000000000021,1.1500000000000021,25.08,25.88,24.2,1.6799999999999997,1.4299999999999997,24.0075,24.15,23.83,0.3200000000000003,0.15000000000000213,24.8,25.85,24.15,1.7000000000000028,1.6700000000000017,9661313,17947728,4189928,13757800,6318408
2018-05-27,25.636,25.92,25.47,0.45000000000000284,0.3000000000000007,26.028,26.22,25.84,0.379999999999999,0.10999999999999943,25.282,25.66,25.02,0.6400000000000006,0.4400000000000013,25.625999999999998,26.2,25.13,1.0700000000000003,0.7300000000000004,12234881,27704072,6636438,21067634,-467667
