Date,HPEStock_Open_average,HPEStock_Open_max,HPEStock_Open_min,HPEStock_Open_volatility,HPEStock_Open_change,HPEStock_High_average,HPEStock_High_max,HPEStock_High_min,HPEStock_High_volatility,HPEStock_High_change,HPEStock_Low_average,HPEStock_Low_max,HPEStock_Low_min,HPEStock_Low_volatility,HPEStock_Low_change,HPEStock_Close_average,HPEStock_Close_max,HPEStock_Close_min,HPEStock_Close_volatility,HPEStock_Close_change,HPEStock_Volume_average,HPEStock_Volume_max,HPEStock_Volume_min,HPEStock_Volume_volatility,HPEStock_Volume_change
2018-01-14,15.92,16.03,15.82,0.21000000000000085,0.15000000000000036,16.05,16.1,15.91,0.19000000000000128,0.17999999999999972,15.845,15.94,15.71,0.22999999999999865,0.1999999999999993,15.9825,16.08,15.81,0.2699999999999978,0.2699999999999978,9507234,9774631,9139535,635096,-524897
2018-01-21,16.46,16.71,16.05,0.6600000000000001,0.5,16.674,16.89,16.08,0.8100000000000023,0.7600000000000016,16.34,16.6,15.9,0.7000000000000011,0.6500000000000004,16.518,16.71,16.05,0.6600000000000001,0.6600000000000001,10639350,14446977,7765839,6681138,346908
2018-01-28,16.632,16.85,16.4,0.45000000000000284,0.0,16.896,17.07,16.69,0.379999999999999,-0.14000000000000057,16.432,16.62,16.31,0.3100000000000023,-0.10000000000000142,16.669999999999998,16.97,16.4,0.5700000000000003,-0.3200000000000003,12197493,13494780,10537107,2957673,2796846
2018-02-04,15.64,16.53,15.2,1.3300000000000018,-1.3300000000000018,15.868,16.65,15.41,1.2399999999999984,-1.2399999999999984,15.126,15.65,14.65,1.0,-1.0,15.458,15.73,15.04,0.6900000000000013,-0.35999999999999943,14790902,16715992,12061041,4654951,877884
2018-02-11,15.808,16.3,15.41,0.8900000000000006,0.8800000000000008,16.148,16.56,15.63,0.9299999999999979,0.7099999999999991,15.654,16.21,15.31,0.9000000000000004,0.8500000000000014,16.022,16.39,15.47,0.9199999999999999,0.6400000000000006,10614262,14008328,7683571,6324757,1759381
2018-02-18,16.8775,18.01,16.43,1.5800000000000018,1.5400000000000027,17.055,18.19,16.67,1.5199999999999996,1.5100000000000016,16.605,17.56,16.22,1.3399999999999999,1.1499999999999986,16.83,18.14,16.25,1.8900000000000006,1.620000000000001,20315424,45018272,9037512,35980760,35980760
2018-02-25,18.477999999999998,18.95,18.04,0.9100000000000001,0.16000000000000014,18.928,19.13,18.8,0.3299999999999983,0.0,18.284,18.59,18.04,0.5500000000000007,0.10999999999999943,18.628,18.82,18.4,0.4200000000000017,0.23000000000000043,18615149,25578150,14072032,11506118,-10660758
2018-03-04,19.058,19.24,18.77,0.46999999999999886,0.3000000000000007,19.28,19.48,19.1,0.379999999999999,0.10999999999999943,18.908,19.0,18.74,0.26000000000000156,0.240000000000002,19.13,19.41,18.95,0.46000000000000085,0.17999999999999972,11888809,14564760,10551014,4013746,2844177
2018-03-11,18.99,19.16,18.82,0.33999999999999986,-0.33999999999999986,19.078,19.23,18.98,0.25,-0.16999999999999815,18.81,19.0,18.68,0.3200000000000003,-0.3200000000000003,18.884,19.07,18.79,0.28000000000000114,-0.28000000000000114,13494274,21347644,9001738,12345906,11186297
2018-03-18,18.638,18.79,18.37,0.41999999999999815,-0.3299999999999983,18.75,18.93,18.46,0.46999999999999886,-0.36999999999999744,18.322,18.61,17.63,0.9800000000000004,-0.870000000000001,18.428,18.78,17.63,1.1500000000000021,-1.0700000000000003,10590777,11180256,9447165,1733091,1114188
2018-03-25,17.83,18.09,17.61,0.4800000000000004,-0.22000000000000242,17.935000000000002,18.16,17.75,0.41000000000000014,-0.28000000000000114,17.47,17.57,17.41,0.16000000000000014,-0.120000000000001,17.6875,17.99,17.54,0.4499999999999993,-0.4499999999999993,13291114,16009636,11003478,5006158,5006158
2018-04-01,17.204,17.48,16.83,0.6500000000000021,-0.4400000000000013,17.364,17.52,17.22,0.3000000000000007,-0.3000000000000007,16.878,17.12,16.61,0.5100000000000016,-0.33000000000000185,17.082,17.25,16.7,0.5500000000000007,-0.4200000000000017,13219126,15104795,10274628,4830167,3874487
2018-04-08,17.172,17.51,16.73,0.7800000000000011,0.7800000000000011,17.404,17.6,17.21,0.39000000000000057,0.3000000000000007,17.08,17.33,16.73,0.5999999999999979,0.4499999999999993,17.221999999999998,17.41,16.81,0.6000000000000014,0.5899999999999999,11530693,15396549,8445123,6951426,1617445
2018-04-15,17.598,17.77,17.44,0.3299999999999983,-0.00999999999999801,17.686,17.88,17.45,0.4299999999999997,-0.22000000000000242,17.426,17.62,17.16,0.46000000000000085,-0.1999999999999993,17.538,17.75,17.29,0.46000000000000085,-0.2699999999999996,11841022,17144482,7701596,9442886,-9257974
2018-04-22,17.442,17.64,17.3,0.33999999999999986,0.26000000000000156,17.558,17.68,17.41,0.2699999999999996,0.10000000000000142,17.212,17.3,17.02,0.28000000000000114,-0.060000000000002274,17.366,17.42,17.31,0.11000000000000298,-0.07000000000000028,9402462,10687315,8082992,2604323,753695
2018-04-29,17.062,17.34,16.85,0.48999999999999844,-0.48999999999999844,17.25,17.46,17.08,0.38000000000000256,-0.21000000000000085,16.92,17.07,16.75,0.3200000000000003,-0.2699999999999996,17.092,17.21,16.9,0.3100000000000023,0.16000000000000014,8538391,12473413,6166929,6306484,-6306484
2018-05-06,17.444,17.67,17.24,0.43000000000000327,0.4200000000000017,17.606,17.78,17.43,0.3500000000000014,0.33000000000000185,17.368,17.61,17.19,0.41999999999999815,0.41999999999999815,17.522000000000002,17.67,17.3,0.370000000000001,0.370000000000001,11941058,13013903,10486742,2527161,1011554
2018-05-13,17.596,17.75,17.41,0.33999999999999986,-0.08999999999999986,17.692,17.82,17.53,0.28999999999999915,-0.14999999999999858,17.432,17.59,17.29,0.3000000000000007,-0.10999999999999943,17.57,17.67,17.4,0.2700000000000031,-0.030000000000001137,9893773,15259940,6784877,8475063,-1671165
2018-05-20,16.672,17.66,15.55,2.1099999999999994,-1.9100000000000001,16.8,17.74,15.81,1.929999999999998,-1.9199999999999982,16.188,17.48,15.16,2.3200000000000003,-2.040000000000001,16.356,17.51,15.52,1.990000000000002,-1.990000000000002,24120145,56055192,6196776,49858416,8214739
2018-05-27,15.44,15.53,15.33,0.1999999999999993,-0.09999999999999964,15.567499999999999,15.66,15.49,0.16999999999999993,0.03999999999999915,15.254999999999999,15.32,15.12,0.20000000000000107,0.0600000000000005,15.43,15.57,15.24,0.33000000000000007,0.14999999999999858,11774159,14448055,9726980,4721075,1169732
2018-06-03,15.782,16.11,15.5,0.6099999999999994,0.3200000000000003,16.012,16.13,15.74,0.3899999999999988,0.27999999999999936,15.629999999999999,15.82,15.37,0.45000000000000107,0.41999999999999993,15.91,16.06,15.54,0.5199999999999996,0.4700000000000024,12549054,22398030,7794028,14604002,-4315434
2018-06-10,15.862,15.96,15.76,0.20000000000000107,-0.16000000000000014,16.028,16.18,15.89,0.28999999999999915,-0.23000000000000043,15.762,15.96,15.62,0.34000000000000163,-0.34000000000000163,15.873999999999999,16.02,15.79,0.23000000000000043,-0.07000000000000028,13208927,25030368,8437829,16592539,13391192
2018-06-17,15.628,15.95,15.2,0.75,-0.3100000000000005,15.798,16.06,15.49,0.5699999999999985,-0.5399999999999991,15.370000000000001,15.69,15.13,0.5599999999999987,-0.46999999999999886,15.524000000000001,15.91,15.15,0.7599999999999998,-0.6699999999999999,11782220,14603833,8432667,6171166,-2801512
2018-06-24,14.996,15.22,14.71,0.5099999999999998,-0.40000000000000036,15.13,15.55,14.77,0.7800000000000011,-0.3800000000000008,14.76,15.06,14.47,0.5899999999999999,-0.33000000000000007,14.856,15.17,14.61,0.5600000000000005,-0.46000000000000085,12941711,15972807,7978554,7994253,-4278280
