Date,CART_Open_average,CART_Open_max,CART_Open_min,CART_Open_volatility,CART_Open_change,CART_High_average,CART_High_max,CART_High_min,CART_High_volatility,CART_High_change,CART_Low_average,CART_Low_max,CART_Low_min,CART_Low_volatility,CART_Low_change,CART_Close_average,CART_Close_max,CART_Close_min,CART_Close_volatility,CART_Close_change,CART_Volume_average,CART_Volume_max,CART_Volume_min,CART_Volume_volatility,CART_Volume_change
2016-01-03,6.25825,6.393,6.15,0.24299999999999944,0.0,6.25825,6.393,6.15,0.24299999999999944,0.0,6.25825,6.393,6.15,0.24299999999999944,0.0,6.25825,6.393,6.15,0.24299999999999944,0.0,90,210,0,210,83
2016-01-10,6.153333333333333,6.16,6.15,0.009999999999999787,0.0,6.26,6.33,6.16,0.16999999999999993,0.040000000000000036,6.15,6.15,6.15,0.0,0.0,6.256666666666667,6.33,6.15,0.17999999999999972,0.040000000000000036,257,400,8,392,357
2016-01-17,6.1035,6.18,5.934,0.24599999999999955,-0.24599999999999955,6.16,6.2,6.14,0.0600000000000005,-0.0600000000000005,5.9585,6.15,5.85,0.3000000000000007,-0.2160000000000002,6.07975,6.2,5.85,0.35000000000000053,-0.0600000000000005,1637,4111,401,3710,-199
2016-01-24,6.06,6.14,5.9,0.23999999999999932,0.0,6.0633333333333335,6.15,5.9,0.25,-0.010000000000000675,5.97,6.09,5.9,0.1899999999999995,-0.16999999999999993,6.003333333333334,6.15,5.9,0.25,-0.1900000000000004,2211,5731,1,5730,-4830
2016-01-31,6.0775,6.14,5.9,0.23999999999999932,-0.22999999999999954,6.0775,6.14,5.9,0.23999999999999932,-0.22999999999999954,6.0752500000000005,6.14,5.9,0.23999999999999932,-0.22999999999999954,6.0775,6.14,5.9,0.23999999999999932,-0.22999999999999954,189,334,4,330,106
2016-02-07,6.036666666666667,6.14,5.9,0.23999999999999932,-0.0699999999999994,6.036666666666667,6.14,5.9,0.23999999999999932,-0.0699999999999994,5.98,6.14,5.9,0.23999999999999932,-0.23999999999999932,5.98,6.14,5.9,0.23999999999999932,-0.23999999999999932,839,1898,108,1790,1790
2016-02-14,5.933333333333334,6.0,5.9,0.09999999999999964,0.09999999999999964,6.0,6.0,6.0,0.0,0.0,5.933333333333334,6.0,5.9,0.09999999999999964,0.09999999999999964,6.0,6.0,6.0,0.0,0.0,312,401,191,210,-210
2016-02-21,5.91,5.93,5.9,0.02999999999999936,0.02999999999999936,5.976666666666667,6.0,5.93,0.07000000000000028,-0.07000000000000028,5.91,5.93,5.9,0.02999999999999936,0.02999999999999936,5.976666666666667,6.0,5.93,0.07000000000000028,-0.07000000000000028,4300,9001,379,8622,-8622
2016-02-28,5.8586,5.893,5.85,0.04300000000000015,0.04300000000000015,5.9646,6.1,5.88,0.21999999999999975,-0.20699999999999985,5.8586,5.893,5.85,0.04300000000000015,0.04300000000000015,5.8786,5.95,5.85,0.10000000000000053,-0.057000000000000384,13307,18380,274,18106,-18106
2016-03-06,5.94675,6.1,5.87,0.22999999999999954,0.06100000000000083,5.94675,6.1,5.87,0.22999999999999954,0.06100000000000083,5.93425,6.07,5.85,0.22000000000000064,0.06100000000000083,5.93425,6.07,5.85,0.22000000000000064,0.06100000000000083,972,3035,17,3018,437
2016-03-13,5.974,6.06,5.872000000000001,0.18799999999999883,-0.18799999999999883,6.01,6.06,5.98,0.07999999999999918,-0.07999999999999918,5.914000000000001,5.99,5.872000000000001,0.11799999999999944,-0.007999999999999119,5.95,5.99,5.88,0.11000000000000032,0.10000000000000053,586,1100,156,944,-597
2016-03-20,5.88175,5.98,5.837000000000001,0.1429999999999998,-0.022999999999999687,5.964,6.0,5.9,0.09999999999999964,-0.07599999999999962,5.87925,5.98,5.837000000000001,0.1429999999999998,-0.012999999999999012,5.9325,6.0,5.85,0.15000000000000036,0.05000000000000071,2377,7765,8,7757,163
2016-03-27,5.837400000000001,5.95,5.75,0.20000000000000018,0.10000000000000053,5.9194,5.99,5.8,0.1900000000000004,0.15000000000000036,5.8274,5.9,5.75,0.15000000000000036,0.10000000000000053,5.908,5.99,5.8,0.1900000000000004,0.15000000000000036,1874,8275,249,8026,-15
2016-04-03,5.90625,5.917999999999999,5.9,0.017999999999998906,-0.006999999999999673,5.9135,5.928999999999999,5.9,0.028999999999999027,0.021999999999999353,5.90175,5.907,5.9,0.006999999999999673,-0.006999999999999673,5.90175,5.907,5.9,0.006999999999999673,-0.006999999999999673,578,1100,250,850,850
2016-04-10,5.91,5.94,5.9,0.040000000000000036,0.0,5.925000000000001,5.95,5.9,0.04999999999999982,-0.04999999999999982,5.91,5.94,5.9,0.040000000000000036,0.0,5.9225,5.95,5.9,0.04999999999999982,-0.04999999999999982,565,1328,163,1165,-1165
2016-04-17,5.96,6.0,5.92,0.08000000000000007,-0.08000000000000007,5.96,6.0,5.92,0.08000000000000007,-0.08000000000000007,5.926666666666667,5.96,5.9,0.05999999999999961,0.019999999999999574,5.926666666666667,5.96,5.9,0.05999999999999961,0.019999999999999574,515,1442,0,1442,-1339
2016-04-24,6.0040000000000004,6.1,5.9,0.1999999999999993,0.09999999999999964,6.038,6.11,5.9,0.20999999999999996,0.09999999999999964,5.964,6.1,5.88,0.21999999999999975,0.09999999999999964,5.997,6.1,5.9,0.1999999999999993,0.09999999999999964,11968,53043,257,52786,-243
