Date,VanEck Vectors Russia Small-Cap_Open_average,VanEck Vectors Russia Small-Cap_Open_max,VanEck Vectors Russia Small-Cap_Open_min,VanEck Vectors Russia Small-Cap_Open_volatility,VanEck Vectors Russia Small-Cap_Open_change,VanEck Vectors Russia Small-Cap_High_average,VanEck Vectors Russia Small-Cap_High_max,VanEck Vectors Russia Small-Cap_High_min,VanEck Vectors Russia Small-Cap_High_volatility,VanEck Vectors Russia Small-Cap_High_change,VanEck Vectors Russia Small-Cap_Low_average,VanEck Vectors Russia Small-Cap_Low_max,VanEck Vectors Russia Small-Cap_Low_min,VanEck Vectors Russia Small-Cap_Low_volatility,VanEck Vectors Russia Small-Cap_Low_change,VanEck Vectors Russia Small-Cap_Close_average,VanEck Vectors Russia Small-Cap_Close_max,VanEck Vectors Russia Small-Cap_Close_min,VanEck Vectors Russia Small-Cap_Close_volatility,VanEck Vectors Russia Small-Cap_Close_change
2018-04-08,36.89,36.89,36.89,0.0,0.0,37.57,37.57,37.57,0.0,0.0,36.82,36.82,36.82,0.0,0.0,37.57,37.57,37.57,0.0,0.0
2018-04-15,38.56,38.56,38.56,0.0,0.0,38.56,38.56,38.56,0.0,0.0,38.3,38.3,38.3,0.0,0.0,38.37,38.37,38.37,0.0,0.0
2018-04-22,38.43,38.43,38.43,0.0,0.0,38.45,38.45,38.45,0.0,0.0,37.75,37.75,37.75,0.0,0.0,37.81,37.81,37.81,0.0,0.0
2018-04-29,37.51,37.51,37.51,0.0,0.0,37.78,37.78,37.78,0.0,0.0,37.4,37.4,37.4,0.0,0.0,37.4,37.4,37.4,0.0,0.0
2018-05-06,38.22,38.22,38.22,0.0,0.0,38.47,38.47,38.47,0.0,0.0,38.19,38.19,38.19,0.0,0.0,38.29,38.29,38.29,0.0,0.0
2018-05-13,38.32,38.32,38.32,0.0,0.0,38.6,38.6,38.6,0.0,0.0,38.25,38.25,38.25,0.0,0.0,38.6,38.6,38.6,0.0,0.0
2018-05-20,37.63,37.63,37.63,0.0,0.0,37.63,37.63,37.63,0.0,0.0,37.5,37.5,37.5,0.0,0.0,37.61,37.61,37.61,0.0,0.0
2018-05-27,37.87,37.87,37.87,0.0,0.0,37.93,37.93,37.93,0.0,0.0,37.87,37.87,37.87,0.0,0.0,37.93,37.93,37.93,0.0,0.0
2018-06-03,37.57,37.57,37.57,0.0,0.0,37.76,37.76,37.76,0.0,0.0,37.56,37.56,37.56,0.0,0.0,37.56,37.56,37.56,0.0,0.0
2018-06-10,36.65,36.65,36.65,0.0,0.0,36.84,36.84,36.84,0.0,0.0,36.14,36.14,36.14,0.0,0.0,36.32,36.32,36.32,0.0,0.0
2018-06-17,36.24,36.24,36.24,0.0,0.0,36.27,36.27,36.27,0.0,0.0,36.24,36.24,36.24,0.0,0.0,36.27,36.27,36.27,0.0,0.0
2018-06-24,35.71,35.71,35.71,0.0,0.0,35.71,35.71,35.71,0.0,0.0,35.4,35.4,35.4,0.0,0.0,35.62,35.62,35.62,0.0,0.0
2018-07-01,35.83,35.83,35.83,0.0,0.0,36.03,36.03,36.03,0.0,0.0,35.65,35.65,35.65,0.0,0.0,35.95,35.95,35.95,0.0,0.0
2018-07-08,35.9,35.9,35.9,0.0,0.0,36.0,36.0,36.0,0.0,0.0,35.71,35.71,35.71,0.0,0.0,36.0,36.0,36.0,0.0,0.0
2018-07-15,35.04,35.04,35.04,0.0,0.0,35.04,35.04,35.04,0.0,0.0,34.91,34.91,34.91,0.0,0.0,34.99,34.99,34.99,0.0,0.0
2018-07-22,35.43,35.43,35.43,0.0,0.0,35.5,35.5,35.5,0.0,0.0,35.38,35.38,35.38,0.0,0.0,35.38,35.38,35.38,0.0,0.0
2018-07-29,34.65,34.65,34.65,0.0,0.0,34.81,34.81,34.81,0.0,0.0,34.6,34.6,34.6,0.0,0.0,34.77,34.77,34.77,0.0,0.0
2018-08-05,32.16,32.16,32.16,0.0,0.0,32.23,32.23,32.23,0.0,0.0,31.35,31.35,31.35,0.0,0.0,31.79,31.79,31.79,0.0,0.0
2018-08-12,31.88,31.88,31.88,0.0,0.0,32.25,32.25,32.25,0.0,0.0,31.88,31.88,31.88,0.0,0.0,31.9,31.9,31.9,0.0,0.0
2018-08-19,32.16,32.16,32.16,0.0,0.0,32.32,32.32,32.32,0.0,0.0,32.16,32.16,32.16,0.0,0.0,32.26,32.26,32.26,0.0,0.0
2018-08-26,32.11,32.11,32.11,0.0,0.0,32.31,32.31,32.31,0.0,0.0,32.06,32.06,32.06,0.0,0.0,32.31,32.31,32.31,0.0,0.0
2018-09-02,30.85,30.85,30.85,0.0,0.0,30.85,30.85,30.85,0.0,0.0,30.7,30.7,30.7,0.0,0.0,30.7,30.7,30.7,0.0,0.0
2018-09-09,31.46,31.46,31.46,0.0,0.0,31.46,31.46,31.46,0.0,0.0,31.32,31.32,31.32,0.0,0.0,31.32,31.32,31.32,0.0,0.0
2018-09-16,32.29,32.29,32.29,0.0,0.0,32.5,32.5,32.5,0.0,0.0,32.23,32.23,32.23,0.0,0.0,32.45,32.45,32.45,0.0,0.0
2018-09-23,32.29,32.29,32.29,0.0,0.0,32.45,32.45,32.45,0.0,0.0,32.05,32.05,32.05,0.0,0.0,32.45,32.45,32.45,0.0,0.0
2018-09-30,31.47,31.47,31.47,0.0,0.0,31.5,31.5,31.5,0.0,0.0,31.33,31.33,31.33,0.0,0.0,31.5,31.5,31.5,0.0,0.0
2018-10-07,31.58,31.58,31.58,0.0,0.0,31.58,31.58,31.58,0.0,0.0,31.35,31.35,31.35,0.0,0.0,31.35,31.35,31.35,0.0,0.0
2018-10-14,31.25,31.25,31.25,0.0,0.0,31.25,31.25,31.25,0.0,0.0,31.1,31.1,31.1,0.0,0.0,31.1,31.1,31.1,0.0,0.0
2018-10-21,30.37,30.37,30.37,0.0,0.0,30.37,30.37,30.37,0.0,0.0,30.06,30.06,30.06,0.0,0.0,30.06,30.06,30.06,0.0,0.0
2018-10-28,30.68,30.68,30.68,0.0,0.0,30.79,30.79,30.79,0.0,0.0,30.68,30.68,30.68,0.0,0.0,30.79,30.79,30.79,0.0,0.0
2018-11-04,29.72,29.72,29.72,0.0,0.0,29.85,29.85,29.85,0.0,0.0,29.5,29.5,29.5,0.0,0.0,29.5,29.5,29.5,0.0,0.0
2018-11-11,30.6,30.6,30.6,0.0,0.0,30.76,30.76,30.76,0.0,0.0,30.44,30.44,30.44,0.0,0.0,30.76,30.76,30.76,0.0,0.0
2018-11-18,29.92,29.92,29.92,0.0,0.0,30.16,30.16,30.16,0.0,0.0,29.92,29.92,29.92,0.0,0.0,30.0,30.0,30.0,0.0,0.0
2018-11-25,30.88,30.88,30.88,0.0,0.0,30.89,30.89,30.89,0.0,0.0,30.8,30.8,30.8,0.0,0.0,30.8,30.8,30.8,0.0,0.0
2018-12-02,29.62,29.62,29.62,0.0,0.0,29.88,29.88,29.88,0.0,0.0,29.36,29.36,29.36,0.0,0.0,29.59,29.59,29.59,0.0,0.0
2018-12-09,29.06,29.06,29.06,0.0,0.0,29.14,29.14,29.14,0.0,0.0,29.05,29.05,29.05,0.0,0.0,29.09,29.09,29.09,0.0,0.0
2018-12-16,27.1,27.1,27.1,0.0,0.0,27.19,27.19,27.19,0.0,0.0,26.99,26.99,26.99,0.0,0.0,27.03,27.03,27.03,0.0,0.0
2018-12-23,27.31,27.31,27.31,0.0,0.0,27.55,27.55,27.55,0.0,0.0,27.14,27.14,27.14,0.0,0.0,27.32,27.32,27.32,0.0,0.0
2018-12-30,28.49,28.49,28.49,0.0,0.0,28.7,28.7,28.7,0.0,0.0,28.3,28.3,28.3,0.0,0.0,28.64,28.64,28.64,0.0,0.0
2019-01-06,28.89,28.89,28.89,0.0,0.0,29.1,29.1,29.1,0.0,0.0,28.89,28.89,28.89,0.0,0.0,29.0,29.0,29.0,0.0,0.0
2019-01-13,29.6,29.6,29.6,0.0,0.0,29.77,29.77,29.77,0.0,0.0,29.57,29.57,29.57,0.0,0.0,29.59,29.59,29.59,0.0,0.0
2019-01-20,30.34,30.34,30.34,0.0,0.0,30.36,30.36,30.36,0.0,0.0,30.34,30.34,30.34,0.0,0.0,30.36,30.36,30.36,0.0,0.0
2019-01-27,30.9,30.9,30.9,0.0,0.0,31.12,31.12,31.12,0.0,0.0,30.9,30.9,30.9,0.0,0.0,31.02,31.02,31.02,0.0,0.0
2019-02-03,31.3,31.3,31.3,0.0,0.0,31.3,31.3,31.3,0.0,0.0,31.2,31.2,31.2,0.0,0.0,31.2,31.2,31.2,0.0,0.0
2019-02-10,30.52,30.52,30.52,0.0,0.0,30.76,30.76,30.76,0.0,0.0,30.52,30.52,30.52,0.0,0.0,30.54,30.54,30.54,0.0,0.0
2019-02-17,31.17,31.17,31.17,0.0,0.0,31.22,31.22,31.22,0.0,0.0,31.0,31.0,31.0,0.0,0.0,31.0,31.0,31.0,0.0,0.0
2019-02-24,30.87,30.87,30.87,0.0,0.0,30.87,30.87,30.87,0.0,0.0,30.43,30.43,30.43,0.0,0.0,30.52,30.52,30.52,0.0,0.0
2019-03-03,30.67,30.67,30.67,0.0,0.0,30.67,30.67,30.67,0.0,0.0,30.35,30.35,30.35,0.0,0.0,30.36,30.36,30.36,0.0,0.0
2019-03-10,31.51,31.51,31.51,0.0,0.0,31.51,31.51,31.51,0.0,0.0,31.43,31.43,31.43,0.0,0.0,31.45,31.45,31.45,0.0,0.0
2019-03-17,31.36,31.36,31.36,0.0,0.0,31.46,31.46,31.46,0.0,0.0,31.36,31.36,31.36,0.0,0.0,31.43,31.43,31.43,0.0,0.0
2019-03-24,30.66,30.66,30.66,0.0,0.0,30.76,30.76,30.76,0.0,0.0,30.61,30.61,30.61,0.0,0.0,30.76,30.76,30.76,0.0,0.0
2019-03-31,31.2,31.2,31.2,0.0,0.0,31.23,31.23,31.23,0.0,0.0,31.2,31.2,31.2,0.0,0.0,31.23,31.23,31.23,0.0,0.0
2019-04-07,31.34,31.34,31.34,0.0,0.0,31.48,31.48,31.48,0.0,0.0,31.23,31.23,31.23,0.0,0.0,31.48,31.48,31.48,0.0,0.0
2019-04-14,31.57,31.57,31.57,0.0,0.0,31.88,31.88,31.88,0.0,0.0,31.56,31.56,31.56,0.0,0.0,31.8,31.8,31.8,0.0,0.0
2019-04-21,31.4,31.4,31.4,0.0,0.0,31.69,31.69,31.69,0.0,0.0,31.17,31.17,31.17,0.0,0.0,31.39,31.39,31.39,0.0,0.0
2019-04-28,30.8,30.8,30.8,0.0,0.0,31.35,31.35,31.35,0.0,0.0,30.8,30.8,30.8,0.0,0.0,31.03,31.03,31.03,0.0,0.0
2019-05-05,30.25,30.25,30.25,0.0,0.0,30.45,30.45,30.45,0.0,0.0,30.21,30.21,30.21,0.0,0.0,30.39,30.39,30.39,0.0,0.0
2019-05-12,31.2,31.2,31.2,0.0,0.0,31.31,31.31,31.31,0.0,0.0,31.2,31.2,31.2,0.0,0.0,31.31,31.31,31.31,0.0,0.0
2019-05-19,31.76,31.76,31.76,0.0,0.0,31.81,31.81,31.81,0.0,0.0,31.76,31.76,31.76,0.0,0.0,31.8,31.8,31.8,0.0,0.0
2019-05-26,31.49,31.49,31.49,0.0,0.0,31.65,31.65,31.65,0.0,0.0,31.49,31.49,31.49,0.0,0.0,31.59,31.59,31.59,0.0,0.0
2019-06-02,32.02,32.02,32.02,0.0,0.0,32.21,32.21,32.21,0.0,0.0,32.02,32.02,32.02,0.0,0.0,32.16,32.16,32.16,0.0,0.0
2019-06-09,33.03,33.03,33.03,0.0,0.0,33.07,33.07,33.07,0.0,0.0,32.83,32.83,32.83,0.0,0.0,32.83,32.83,32.83,0.0,0.0
2019-06-16,34.0,34.0,34.0,0.0,0.0,34.48,34.48,34.48,0.0,0.0,34.0,34.0,34.0,0.0,0.0,34.37,34.37,34.37,0.0,0.0
2019-06-23,34.45,34.45,34.45,0.0,0.0,34.69,34.69,34.69,0.0,0.0,34.45,34.45,34.45,0.0,0.0,34.5,34.5,34.5,0.0,0.0
2019-06-30,34.81,34.81,34.81,0.0,0.0,34.81,34.81,34.81,0.0,0.0,34.77,34.77,34.77,0.0,0.0,34.78,34.78,34.78,0.0,0.0
2019-07-07,35.27,35.27,35.27,0.0,0.0,35.32,35.32,35.32,0.0,0.0,35.24,35.24,35.24,0.0,0.0,35.27,35.27,35.27,0.0,0.0
2019-07-14,35.0,35.0,35.0,0.0,0.0,35.0,35.0,35.0,0.0,0.0,34.87,34.87,34.87,0.0,0.0,34.87,34.87,34.87,0.0,0.0
2019-07-21,34.81,34.81,34.81,0.0,0.0,34.83,34.83,34.83,0.0,0.0,34.71,34.71,34.71,0.0,0.0,34.8,34.8,34.8,0.0,0.0
2019-07-28,33.49,33.49,33.49,0.0,0.0,33.49,33.49,33.49,0.0,0.0,33.11,33.11,33.11,0.0,0.0,33.19,33.19,33.19,0.0,0.0
2019-08-04,33.38,33.38,33.38,0.0,0.0,33.38,33.38,33.38,0.0,0.0,33.38,33.38,33.38,0.0,0.0,33.38,33.38,33.38,0.0,0.0
2019-08-11,32.17,32.17,32.17,0.0,0.0,32.58,32.58,32.58,0.0,0.0,32.17,32.17,32.17,0.0,0.0,32.38,32.38,32.38,0.0,0.0
2019-08-18,33.31,33.31,33.31,0.0,0.0,33.31,33.31,33.31,0.0,0.0,33.31,33.31,33.31,0.0,0.0,33.31,33.31,33.31,0.0,0.0
2019-08-25,33.56,33.56,33.56,0.0,0.0,33.75,33.75,33.75,0.0,0.0,33.56,33.56,33.56,0.0,0.0,33.74,33.74,33.74,0.0,0.0
2019-09-01,34.79,34.79,34.79,0.0,0.0,34.79,34.79,34.79,0.0,0.0,34.59,34.59,34.59,0.0,0.0,34.59,34.59,34.59,0.0,0.0
2019-09-08,35.16,35.16,35.16,0.0,0.0,35.21,35.21,35.21,0.0,0.0,35.05,35.05,35.05,0.0,0.0,35.21,35.21,35.21,0.0,0.0
2019-09-15,35.01,35.01,35.01,0.0,0.0,35.01,35.01,35.01,0.0,0.0,35.01,35.01,35.01,0.0,0.0,35.01,35.01,35.01,0.0,0.0
2019-09-22,34.14,34.14,34.14,0.0,0.0,34.14,34.14,34.14,0.0,0.0,34.0,34.0,34.0,0.0,0.0,34.05,34.05,34.05,0.0,0.0
2019-09-29,33.02,33.02,33.02,0.0,0.0,33.13,33.13,33.13,0.0,0.0,33.02,33.02,33.02,0.0,0.0,33.12,33.12,33.12,0.0,0.0
2019-10-06,33.26,33.26,33.26,0.0,0.0,33.26,33.26,33.26,0.0,0.0,33.26,33.26,33.26,0.0,0.0,33.26,33.26,33.26,0.0,0.0
2019-10-13,33.78,33.78,33.78,0.0,0.0,33.94,33.94,33.94,0.0,0.0,33.78,33.78,33.78,0.0,0.0,33.92,33.92,33.92,0.0,0.0
2019-10-20,33.91,33.91,33.91,0.0,0.0,33.91,33.91,33.91,0.0,0.0,33.84,33.84,33.84,0.0,0.0,33.84,33.84,33.84,0.0,0.0
2019-10-27,34.84,34.84,34.84,0.0,0.0,34.86,34.86,34.86,0.0,0.0,34.65,34.65,34.65,0.0,0.0,34.65,34.65,34.65,0.0,0.0
2019-11-03,34.91,34.91,34.91,0.0,0.0,34.92,34.92,34.92,0.0,0.0,34.91,34.91,34.91,0.0,0.0,34.92,34.92,34.92,0.0,0.0
2019-11-10,34.95,34.95,34.95,0.0,0.0,35.19,35.19,35.19,0.0,0.0,34.95,34.95,34.95,0.0,0.0,35.17,35.17,35.17,0.0,0.0
2019-11-17,35.4,35.4,35.4,0.0,0.0,35.4,35.4,35.4,0.0,0.0,35.4,35.4,35.4,0.0,0.0,35.4,35.4,35.4,0.0,0.0
2019-11-24,35.1,35.1,35.1,0.0,0.0,35.23,35.23,35.23,0.0,0.0,35.1,35.1,35.1,0.0,0.0,35.13,35.13,35.13,0.0,0.0
2019-12-01,35.78,35.78,35.78,0.0,0.0,35.91,35.91,35.91,0.0,0.0,35.77,35.77,35.77,0.0,0.0,35.78,35.78,35.78,0.0,0.0
2019-12-08,37.24,37.24,37.24,0.0,0.0,37.24,37.24,37.24,0.0,0.0,37.09,37.09,37.09,0.0,0.0,37.09,37.09,37.09,0.0,0.0
2019-12-15,35.35,35.35,35.35,0.0,0.0,35.45,35.45,35.45,0.0,0.0,35.12,35.12,35.12,0.0,0.0,35.27,35.27,35.27,0.0,0.0
2019-12-22,35.89,35.89,35.89,0.0,0.0,36.17,36.17,36.17,0.0,0.0,35.6,35.6,35.6,0.0,0.0,35.7,35.7,35.7,0.0,0.0
2019-12-29,36.18,36.18,36.18,0.0,0.0,36.25,36.25,36.25,0.0,0.0,35.99,35.99,35.99,0.0,0.0,36.1,36.1,36.1,0.0,0.0
