Date,PAC_Open_average,PAC_Open_max,PAC_Open_min,PAC_Open_volatility,PAC_Open_change,PAC_High_average,PAC_High_max,PAC_High_min,PAC_High_volatility,PAC_High_change,PAC_Low_average,PAC_Low_max,PAC_Low_min,PAC_Low_volatility,PAC_Low_change,PAC_Close_average,PAC_Close_max,PAC_Close_min,PAC_Close_volatility,PAC_Close_change,PAC_Volume_average,PAC_Volume_max,PAC_Volume_min,PAC_Volume_volatility,PAC_Volume_change
2018-01-14,106.518,108.73,103.44,5.290000000000006,5.290000000000006,107.756,109.27,104.53,4.739999999999995,4.200000000000003,105.464,108.04,102.73,5.310000000000002,1.9299999999999926,106.84,108.4,104.18,4.219999999999999,2.2099999999999937,63623,80652,43710,36942,14179
2018-01-21,107.858,108.57,106.53,2.039999999999992,0.9699999999999989,109.038,110.73,107.68,3.049999999999997,-0.519999999999996,106.624,107.82,105.64,2.1799999999999926,0.37000000000000455,107.78,108.89,106.73,2.1599999999999966,-1.0499999999999972,62619,79900,30553,49347,-38114
2018-01-28,105.086,106.51,102.6,3.910000000000011,-3.910000000000011,105.792,107.17,103.33,3.8400000000000034,-3.180000000000007,102.642,104.66,98.53,6.1299999999999955,-5.560000000000002,103.556,106.43,98.99,7.440000000000012,-5.590000000000003,60499,80275,37829,42446,13448
2018-02-04,99.646,103.92,96.89,7.030000000000001,1.8100000000000023,101.22,104.42,98.5,5.920000000000002,-1.6899999999999977,96.516,100.58,93.81,6.769999999999996,0.23000000000000398,98.784,100.87,96.7,4.170000000000002,-2.219999999999999,88732,109452,49899,59553,-59553
2018-02-11,99.78,101.65,98.11,3.5400000000000063,2.5700000000000074,100.775,102.15,99.08,3.0700000000000074,2.8700000000000045,98.5175,99.6,97.46,2.1400000000000006,2.0,99.5075,101.45,97.86,3.5900000000000034,1.6299999999999955,55075,68661,42143,26518,-3345
2018-02-18,101.748,103.75,100.65,3.0999999999999943,-0.6799999999999926,102.696,104.31,100.97,3.3400000000000034,-0.35999999999999943,99.44800000000001,100.8,97.42,3.3799999999999955,-1.7600000000000051,100.676,102.9,98.45,4.450000000000003,-2.6700000000000017,85812,137865,48015,89850,89850
2018-02-25,96.48,98.43,95.18,3.25,-3.240000000000009,97.782,98.58,97.05,1.5300000000000011,-0.7800000000000011,94.622,95.01,94.05,0.960000000000008,0.9500000000000028,96.426,97.91,94.37,3.539999999999992,2.9499999999999886,106418,150793,68472,82321,-82321
2018-03-04,99.106,100.06,98.34,1.7199999999999989,1.4500000000000028,99.942,100.97,98.81,2.1599999999999966,1.4699999999999989,98.086,99.17,96.21,2.960000000000008,1.2000000000000028,99.404,100.33,98.5,1.8299999999999983,1.6200000000000045,68824,91551,48868,42683,23599
2018-03-11,99.82000000000001,101.06,98.63,2.430000000000007,-1.5999999999999943,100.44200000000001,102.05,98.92,3.1299999999999955,-2.010000000000005,98.358,99.68,97.25,2.430000000000007,-2.430000000000007,99.114,100.49,98.04,2.4499999999999886,-1.9899999999999949,101080,184600,47708,136892,-27076
2018-03-18,99.336,101.99,97.11,4.8799999999999955,-1.1500000000000057,101.362,102.8,99.5,3.299999999999997,1.2999999999999972,96.894,97.68,96.39,1.2900000000000063,0.9000000000000057,99.388,101.79,96.83,4.960000000000008,3.019999999999996,78997,93321,68104,25217,3761
2018-03-25,99.595,100.57,98.31,2.259999999999991,-0.5499999999999972,100.2575,100.57,99.48,1.0899999999999892,0.0,98.10249999999999,98.41,97.83,0.5799999999999983,0.5499999999999972,98.8775,99.64,98.06,1.5799999999999983,0.05000000000001137,60346,64632,56071,8561,-6045
2018-04-01,101.704,104.04,99.1,4.940000000000012,4.490000000000009,103.938,104.95,101.95,3.0,2.980000000000004,101.52,103.5,99.1,4.400000000000006,4.030000000000001,102.958,104.03,100.55,3.480000000000004,3.010000000000005,75800,129026,42268,86758,-7282
2018-04-08,106.29599999999999,108.77,104.15,4.61999999999999,4.61999999999999,107.378,108.96,105.36,3.5999999999999943,3.5999999999999943,105.768,107.8,103.8,4.0,4.0,106.91,108.85,105.27,3.5799999999999983,3.5799999999999983,56351,71238,41905,29333,-23559
