Date,PowerShares S&P SmallCap Consumer Staples_etf_Open_average,PowerShares S&P SmallCap Consumer Staples_etf_Open_max,PowerShares S&P SmallCap Consumer Staples_etf_Open_min,PowerShares S&P SmallCap Consumer Staples_etf_Open_volatility,PowerShares S&P SmallCap Consumer Staples_etf_Open_change,PowerShares S&P SmallCap Consumer Staples_etf_High_average,PowerShares S&P SmallCap Consumer Staples_etf_High_max,PowerShares S&P SmallCap Consumer Staples_etf_High_min,PowerShares S&P SmallCap Consumer Staples_etf_High_volatility,PowerShares S&P SmallCap Consumer Staples_etf_High_change,PowerShares S&P SmallCap Consumer Staples_etf_Low_average,PowerShares S&P SmallCap Consumer Staples_etf_Low_max,PowerShares S&P SmallCap Consumer Staples_etf_Low_min,PowerShares S&P SmallCap Consumer Staples_etf_Low_volatility,PowerShares S&P SmallCap Consumer Staples_etf_Low_change,PowerShares S&P SmallCap Consumer Staples_etf_Close_average,PowerShares S&P SmallCap Consumer Staples_etf_Close_max,PowerShares S&P SmallCap Consumer Staples_etf_Close_min,PowerShares S&P SmallCap Consumer Staples_etf_Close_volatility,PowerShares S&P SmallCap Consumer Staples_etf_Close_change
2018-09-09,85.75,85.75,85.75,0.0,0.0,85.85,85.85,85.85,0.0,0.0,85.16,85.16,85.16,0.0,0.0,85.69,85.69,85.69,0.0,0.0
2018-09-16,85.2,85.2,85.2,0.0,0.0,86.0,86.0,86.0,0.0,0.0,84.89,84.89,84.89,0.0,0.0,84.89,84.89,84.89,0.0,0.0
2018-09-23,83.2,83.2,83.2,0.0,0.0,83.83,83.83,83.83,0.0,0.0,83.2,83.2,83.2,0.0,0.0,83.58,83.58,83.58,0.0,0.0
2018-09-30,81.31,81.31,81.31,0.0,0.0,81.35,81.35,81.35,0.0,0.0,79.91,79.91,79.91,0.0,0.0,80.56,80.56,80.56,0.0,0.0
2018-10-07,78.31,78.31,78.31,0.0,0.0,78.5,78.5,78.5,0.0,0.0,77.49,77.49,77.49,0.0,0.0,77.74,77.74,77.74,0.0,0.0
2018-10-14,81.24,81.24,81.24,0.0,0.0,81.24,81.24,81.24,0.0,0.0,80.32,80.32,80.32,0.0,0.0,80.87,80.87,80.87,0.0,0.0
2018-10-21,80.6,80.6,80.6,0.0,0.0,80.6,80.6,80.6,0.0,0.0,78.55,78.55,78.55,0.0,0.0,79.53,79.53,79.53,0.0,0.0
2018-10-28,81.64,81.64,81.64,0.0,0.0,81.93,81.93,81.93,0.0,0.0,81.36,81.36,81.36,0.0,0.0,81.93,81.93,81.93,0.0,0.0
2018-11-04,81.26,81.26,81.26,0.0,0.0,81.26,81.26,81.26,0.0,0.0,80.07,80.07,80.07,0.0,0.0,80.2,80.2,80.2,0.0,0.0
2018-11-11,79.76,79.76,79.76,0.0,0.0,79.89,79.89,79.89,0.0,0.0,78.87,78.87,78.87,0.0,0.0,79.84,79.84,79.84,0.0,0.0
2018-11-18,78.23,78.23,78.23,0.0,0.0,79.17,79.17,79.17,0.0,0.0,78.23,78.23,78.23,0.0,0.0,78.81,78.81,78.81,0.0,0.0
2018-11-25,80.21,80.21,80.21,0.0,0.0,80.21,80.21,80.21,0.0,0.0,79.67,79.67,79.67,0.0,0.0,80.17,80.17,80.17,0.0,0.0
2018-12-02,76.92,76.92,76.92,0.0,0.0,77.09,77.09,77.09,0.0,0.0,76.04,76.04,76.04,0.0,0.0,76.34,76.34,76.34,0.0,0.0
2018-12-09,75.44,75.44,75.44,0.0,0.0,75.85,75.85,75.85,0.0,0.0,74.34,74.34,74.34,0.0,0.0,74.35,74.35,74.35,0.0,0.0
2018-12-16,69.76,69.76,69.76,0.0,0.0,70.16,70.16,70.16,0.0,0.0,67.79,67.79,67.79,0.0,0.0,67.94,67.94,67.94,0.0,0.0
2018-12-23,69.14,69.14,69.14,0.0,0.0,69.86,69.86,69.86,0.0,0.0,68.58,68.58,68.58,0.0,0.0,69.32,69.32,69.32,0.0,0.0
2018-12-30,70.5,70.5,70.5,0.0,0.0,71.14,71.14,71.14,0.0,0.0,70.41,70.41,70.41,0.0,0.0,70.96,70.96,70.96,0.0,0.0
2019-01-06,72.78,72.78,72.78,0.0,0.0,73.28,73.28,73.28,0.0,0.0,72.69,72.69,72.69,0.0,0.0,72.87,72.87,72.87,0.0,0.0
2019-01-13,75.43,75.43,75.43,0.0,0.0,75.52,75.52,75.52,0.0,0.0,75.26,75.26,75.26,0.0,0.0,75.27,75.27,75.27,0.0,0.0
2019-01-20,74.57,74.57,74.57,0.0,0.0,74.61,74.61,74.61,0.0,0.0,74.22,74.22,74.22,0.0,0.0,74.45,74.45,74.45,0.0,0.0
2019-01-27,75.9,75.9,75.9,0.0,0.0,75.9,75.9,75.9,0.0,0.0,75.57,75.57,75.57,0.0,0.0,75.8,75.8,75.8,0.0,0.0
2019-02-03,74.94,74.94,74.94,0.0,0.0,75.26,75.26,75.26,0.0,0.0,74.94,74.94,74.94,0.0,0.0,75.26,75.26,75.26,0.0,0.0
2019-02-10,77.15,77.15,77.15,0.0,0.0,77.72,77.72,77.72,0.0,0.0,77.15,77.15,77.15,0.0,0.0,77.31,77.31,77.31,0.0,0.0
2019-02-17,78.47,78.47,78.47,0.0,0.0,78.85,78.85,78.85,0.0,0.0,78.47,78.47,78.47,0.0,0.0,78.65,78.65,78.65,0.0,0.0
2019-02-24,78.92,78.92,78.92,0.0,0.0,78.95,78.95,78.95,0.0,0.0,78.64,78.64,78.64,0.0,0.0,78.95,78.95,78.95,0.0,0.0
2019-03-03,75.78,75.78,75.78,0.0,0.0,76.02,76.02,76.02,0.0,0.0,75.58,75.58,75.58,0.0,0.0,75.58,75.58,75.58,0.0,0.0
2019-03-10,76.31,76.31,76.31,0.0,0.0,76.31,76.31,76.31,0.0,0.0,76.12,76.12,76.12,0.0,0.0,76.12,76.12,76.12,0.0,0.0
2019-03-17,75.61,75.61,75.61,0.0,0.0,75.71,75.71,75.71,0.0,0.0,74.49,74.49,74.49,0.0,0.0,74.9,74.9,74.9,0.0,0.0
2019-03-24,75.94,75.94,75.94,0.0,0.0,75.94,75.94,75.94,0.0,0.0,75.88,75.88,75.88,0.0,0.0,75.9,75.9,75.9,0.0,0.0
2019-03-31,76.02,76.02,76.02,0.0,0.0,76.32,76.32,76.32,0.0,0.0,75.94,75.94,75.94,0.0,0.0,76.12,76.12,76.12,0.0,0.0
2019-04-07,75.91,75.91,75.91,0.0,0.0,76.02,76.02,76.02,0.0,0.0,75.82,75.82,75.82,0.0,0.0,76.02,76.02,76.02,0.0,0.0
2019-04-14,76.32,76.32,76.32,0.0,0.0,76.32,76.32,76.32,0.0,0.0,76.32,76.32,76.32,0.0,0.0,76.32,76.32,76.32,0.0,0.0
2019-04-21,76.53,76.53,76.53,0.0,0.0,77.35,77.35,77.35,0.0,0.0,76.51,76.51,76.51,0.0,0.0,77.35,77.35,77.35,0.0,0.0
2019-04-28,76.32,76.32,76.32,0.0,0.0,76.68,76.68,76.68,0.0,0.0,76.31,76.31,76.31,0.0,0.0,76.45,76.45,76.45,0.0,0.0
2019-05-05,74.8,74.8,74.8,0.0,0.0,76.29,76.29,76.29,0.0,0.0,74.76,74.76,74.76,0.0,0.0,76.29,76.29,76.29,0.0,0.0
2019-05-12,74.9,74.9,74.9,0.0,0.0,75.34,75.34,75.34,0.0,0.0,74.9,74.9,74.9,0.0,0.0,74.9,74.9,74.9,0.0,0.0
2019-05-19,74.0,74.0,74.0,0.0,0.0,74.0,74.0,74.0,0.0,0.0,73.73,73.73,73.73,0.0,0.0,73.73,73.73,73.73,0.0,0.0
2019-05-26,72.04,72.04,72.04,0.0,0.0,72.04,72.04,72.04,0.0,0.0,70.88,70.88,70.88,0.0,0.0,71.5,71.5,71.5,0.0,0.0
2019-06-02,73.72,73.72,73.72,0.0,0.0,74.03,74.03,74.03,0.0,0.0,73.53,73.53,73.53,0.0,0.0,73.85,73.85,73.85,0.0,0.0
2019-06-09,74.3,74.3,74.3,0.0,0.0,74.3,74.3,74.3,0.0,0.0,74.02,74.02,74.02,0.0,0.0,74.02,74.02,74.02,0.0,0.0
2019-06-16,73.35,73.35,73.35,0.0,0.0,73.62,73.62,73.62,0.0,0.0,73.35,73.35,73.35,0.0,0.0,73.35,73.35,73.35,0.0,0.0
2019-06-23,72.53,72.53,72.53,0.0,0.0,73.16,73.16,73.16,0.0,0.0,72.53,72.53,72.53,0.0,0.0,73.13,73.13,73.13,0.0,0.0
2019-06-30,72.47,72.47,72.47,0.0,0.0,73.35,73.35,73.35,0.0,0.0,72.47,72.47,72.47,0.0,0.0,73.12,73.12,73.12,0.0,0.0
2019-07-07,72.14,72.14,72.14,0.0,0.0,72.8,72.8,72.8,0.0,0.0,72.14,72.14,72.14,0.0,0.0,72.8,72.8,72.8,0.0,0.0
2019-07-14,71.9,71.9,71.9,0.0,0.0,72.78,72.78,72.78,0.0,0.0,71.9,71.9,71.9,0.0,0.0,72.71,72.71,72.71,0.0,0.0
2019-07-21,72.88,72.88,72.88,0.0,0.0,73.89,73.89,73.89,0.0,0.0,72.79,72.79,72.79,0.0,0.0,73.89,73.89,73.89,0.0,0.0
2019-07-28,73.45,73.45,73.45,0.0,0.0,73.45,73.45,73.45,0.0,0.0,72.05,72.05,72.05,0.0,0.0,72.58,72.58,72.58,0.0,0.0
2019-08-04,72.72,72.72,72.72,0.0,0.0,73.2,73.2,73.2,0.0,0.0,72.52,72.52,72.52,0.0,0.0,72.57,72.57,72.57,0.0,0.0
2019-08-11,72.26,72.26,72.26,0.0,0.0,72.38,72.38,72.38,0.0,0.0,72.22,72.22,72.22,0.0,0.0,72.27,72.27,72.27,0.0,0.0
2019-08-18,71.23,71.23,71.23,0.0,0.0,71.23,71.23,71.23,0.0,0.0,70.98,70.98,70.98,0.0,0.0,70.98,70.98,70.98,0.0,0.0
2019-08-25,72.52,72.52,72.52,0.0,0.0,72.52,72.52,72.52,0.0,0.0,71.72,71.72,71.72,0.0,0.0,71.72,71.72,71.72,0.0,0.0
2019-09-01,73.17,73.17,73.17,0.0,0.0,73.57,73.57,73.57,0.0,0.0,73.17,73.17,73.17,0.0,0.0,73.57,73.57,73.57,0.0,0.0
2019-09-08,77.52,77.52,77.52,0.0,0.0,77.52,77.52,77.52,0.0,0.0,77.22,77.22,77.22,0.0,0.0,77.22,77.22,77.22,0.0,0.0
2019-09-15,75.99,75.99,75.99,0.0,0.0,76.72,76.72,76.72,0.0,0.0,75.99,75.99,75.99,0.0,0.0,76.72,76.72,76.72,0.0,0.0
2019-09-22,75.32,75.32,75.32,0.0,0.0,75.36,75.36,75.36,0.0,0.0,74.85,74.85,74.85,0.0,0.0,74.85,74.85,74.85,0.0,0.0
2019-09-29,72.39,72.39,72.39,0.0,0.0,72.39,72.39,72.39,0.0,0.0,72.39,72.39,72.39,0.0,0.0,72.39,72.39,72.39,0.0,0.0
2019-10-06,71.84,71.84,71.84,0.0,0.0,71.91,71.91,71.91,0.0,0.0,71.79,71.79,71.79,0.0,0.0,71.91,71.91,71.91,0.0,0.0
2019-10-13,71.34,71.34,71.34,0.0,0.0,71.41,71.41,71.41,0.0,0.0,71.34,71.34,71.34,0.0,0.0,71.41,71.41,71.41,0.0,0.0
2019-10-20,72.34,72.34,72.34,0.0,0.0,72.34,72.34,72.34,0.0,0.0,72.34,72.34,72.34,0.0,0.0,72.34,72.34,72.34,0.0,0.0
2019-10-27,73.04,73.04,73.04,0.0,0.0,73.76,73.76,73.76,0.0,0.0,73.04,73.04,73.04,0.0,0.0,73.64,73.64,73.64,0.0,0.0
2019-11-03,73.62,73.62,73.62,0.0,0.0,73.62,73.62,73.62,0.0,0.0,73.33,73.33,73.33,0.0,0.0,73.45,73.45,73.45,0.0,0.0
2019-11-10,73.63,73.63,73.63,0.0,0.0,73.7,73.7,73.7,0.0,0.0,73.61,73.61,73.61,0.0,0.0,73.7,73.7,73.7,0.0,0.0
2019-11-17,73.9,73.9,73.9,0.0,0.0,73.91,73.91,73.91,0.0,0.0,73.84,73.84,73.84,0.0,0.0,73.84,73.84,73.84,0.0,0.0
2019-11-24,75.11,75.11,75.11,0.0,0.0,75.14,75.14,75.14,0.0,0.0,75.03,75.03,75.03,0.0,0.0,75.06,75.06,75.06,0.0,0.0
2019-12-01,76.82,76.82,76.82,0.0,0.0,76.88,76.88,76.88,0.0,0.0,76.75,76.75,76.75,0.0,0.0,76.86,76.86,76.86,0.0,0.0
2019-12-08,76.5,76.5,76.5,0.0,0.0,76.66,76.66,76.66,0.0,0.0,76.5,76.5,76.5,0.0,0.0,76.66,76.66,76.66,0.0,0.0
2019-12-15,80.0,80.0,80.0,0.0,0.0,80.42,80.42,80.42,0.0,0.0,80.0,80.0,80.0,0.0,0.0,80.21,80.21,80.21,0.0,0.0
2019-12-22,80.37,80.37,80.37,0.0,0.0,80.82,80.82,80.82,0.0,0.0,79.56,79.56,79.56,0.0,0.0,79.99,79.99,79.99,0.0,0.0
2019-12-29,78.44,78.44,78.44,0.0,0.0,79.95,79.95,79.95,0.0,0.0,78.44,78.44,78.44,0.0,0.0,79.56,79.56,79.56,0.0,0.0
