Date,BONTQ_Open_average,BONTQ_Open_max,BONTQ_Open_min,BONTQ_Open_volatility,BONTQ_Open_change,BONTQ_High_average,BONTQ_High_max,BONTQ_High_min,BONTQ_High_volatility,BONTQ_High_change,BONTQ_Low_average,BONTQ_Low_max,BONTQ_Low_min,BONTQ_Low_volatility,BONTQ_Low_change,BONTQ_Close_average,BONTQ_Close_max,BONTQ_Close_min,BONTQ_Close_volatility,BONTQ_Close_change,BONTQ_Volume_average,BONTQ_Volume_max,BONTQ_Volume_min,BONTQ_Volume_volatility,BONTQ_Volume_change
2018-01-14,0.2084,0.29,0.175,0.11499999999999999,-0.11499999999999999,0.224,0.3,0.19,0.10999999999999999,-0.09999999999999998,0.1674,0.172,0.16,0.011999999999999983,0.0,0.2,0.23,0.18,0.05000000000000002,-0.03,396990,1206976,87464,1119512,-1119512
2018-01-21,0.1776,0.2,0.16,0.04000000000000001,-0.04000000000000001,0.184,0.20800000000000002,0.171,0.037000000000000005,-0.037000000000000005,0.166,0.17,0.16,0.010000000000000009,-0.010000000000000009,0.1714,0.174,0.17,0.003999999999999976,0.0,88925,169774,15372,154402,-76275
2018-01-28,0.1498,0.172,0.129,0.04299999999999998,-0.033,0.1644,0.175,0.15,0.024999999999999994,-0.024999999999999994,0.1264,0.16,0.076,0.084,-0.084,0.1466,0.172,0.091,0.08099999999999999,-0.08099999999999999,401577,1042422,64331,978091,900429
2018-02-04,0.0958,0.11900000000000001,0.06,0.05900000000000001,0.03,0.1152,0.13,0.092,0.038000000000000006,0.018000000000000002,0.0776,0.091,0.06,0.031,0.023000000000000007,0.0922,0.102,0.064,0.03799999999999999,0.029000000000000012,178736,400632,66909,333723,-333723
2018-02-11,0.09575,0.10099999999999999,0.09300000000000001,0.00799999999999998,-0.0049999999999999906,0.10300000000000001,0.10800000000000001,0.099,0.009000000000000008,-0.009000000000000008,0.08800000000000001,0.09300000000000001,0.073,0.020000000000000018,-0.020000000000000018,0.091,0.09699999999999999,0.079,0.017999999999999988,-0.015,30146,40404,11002,29402,10315
2018-02-18,0.065,0.079,0.057999999999999996,0.021000000000000005,-0.021000000000000005,0.0718,0.079,0.068,0.010999999999999996,-0.010999999999999996,0.0588,0.068,0.051,0.017000000000000008,-0.017000000000000008,0.0608,0.07,0.051,0.01900000000000001,-0.01900000000000001,63433,151934,10458,141476,-20526
2018-02-25,0.0524,0.057,0.05,0.006999999999999999,0.0020000000000000018,0.0612,0.069,0.055999999999999994,0.013000000000000012,-0.009000000000000008,0.049800000000000004,0.051,0.048,0.0029999999999999957,-0.0020000000000000018,0.0548,0.064,0.049,0.015,-0.015,68781,102630,19585,83045,20655
2018-03-04,0.0474,0.055999999999999994,0.042,0.013999999999999992,-0.013999999999999992,0.049,0.055999999999999994,0.045,0.010999999999999996,-0.010999999999999996,0.0436,0.047,0.04,0.006999999999999999,-0.0049999999999999975,0.0458,0.05,0.042,0.008,-0.007000000000000006,83052,167423,20963,146460,-57375
2018-03-11,0.045,0.049,0.043,0.006000000000000005,0.006000000000000005,0.0466,0.049,0.045,0.0040000000000000036,0.0040000000000000036,0.0424,0.044000000000000004,0.04,0.0040000000000000036,-0.0020000000000000018,0.045200000000000004,0.048,0.044000000000000004,0.003999999999999997,0.000999999999999994,58900,86411,16691,69720,19218
2018-03-18,0.0442,0.049,0.04,0.009000000000000001,-0.0049999999999999975,0.048,0.049,0.047,0.0020000000000000018,-0.0010000000000000009,0.0404,0.040999999999999995,0.04,0.000999999999999994,-0.000999999999999994,0.0418,0.046,0.04,0.005999999999999998,-0.005999999999999998,42803,71309,21354,49955,11869
