Date,ACAD_Open_average,ACAD_Open_max,ACAD_Open_min,ACAD_Open_volatility,ACAD_Open_change,ACAD_High_average,ACAD_High_max,ACAD_High_min,ACAD_High_volatility,ACAD_High_change,ACAD_Low_average,ACAD_Low_max,ACAD_Low_min,ACAD_Low_volatility,ACAD_Low_change,ACAD_Close_average,ACAD_Close_max,ACAD_Close_min,ACAD_Close_volatility,ACAD_Close_change,ACAD_Volume_average,ACAD_Volume_max,ACAD_Volume_min,ACAD_Volume_volatility,ACAD_Volume_change
2018-01-14,28.086,28.58,27.35,1.2299999999999969,-1.2299999999999969,28.516,28.99,28.09,0.8999999999999986,0.259999999999998,27.55,28.07,26.85,1.2199999999999989,-1.0199999999999996,28.006,28.93,26.92,2.009999999999998,0.7800000000000011,2182431,3534841,1140525,2394316,1896184
2018-01-21,30.77,32.2,29.0,3.200000000000003,3.200000000000003,31.776,32.99,30.99,2.0000000000000036,2.0000000000000036,30.16,31.61,28.84,2.7699999999999996,2.7699999999999996,31.088,32.13,30.32,1.8100000000000023,1.4199999999999982,2539298,4035832,1276391,2759441,-2186634
2018-01-28,29.964,30.98,28.55,2.4299999999999997,-2.4299999999999997,30.508,31.7,28.96,2.7399999999999984,-2.7399999999999984,29.062,30.57,26.91,3.66,-3.66,29.338,30.65,26.91,3.7399999999999984,-3.7399999999999984,1230708,1904146,883783,1020363,751187
2018-02-04,28.394000000000002,29.51,26.73,2.780000000000001,1.8499999999999979,29.288,29.78,28.84,0.9400000000000013,0.33999999999999986,27.516000000000002,28.46,26.43,2.030000000000001,1.4600000000000009,28.722,29.32,28.27,1.0500000000000007,0.07000000000000028,1817203,2647078,924502,1722576,-1722576
2018-02-11,30.005,31.0,28.88,2.120000000000001,2.120000000000001,30.7625,31.55,29.51,2.039999999999999,2.039999999999999,29.689999999999998,30.81,28.48,2.3299999999999983,2.3299999999999983,30.52,31.06,29.5,1.5599999999999987,1.4200000000000017,1021378,1705370,620853,1084517,-258907
2018-02-18,30.908,31.68,30.38,1.3000000000000007,0.9800000000000004,31.78,32.43,31.36,1.0700000000000003,0.7199999999999989,30.573999999999998,31.61,30.18,1.4299999999999997,1.1099999999999994,31.114,32.33,30.24,2.09,1.2799999999999976,1554670,1853038,1167477,685561,363557
2018-02-25,26.45,32.13,22.68,9.450000000000003,-7.870000000000001,26.892,32.53,23.79,8.740000000000002,-7.600000000000001,24.88,31.12,22.35,8.77,-7.370000000000001,25.514,31.16,22.98,8.18,-6.330000000000002,5337247,11609468,1933873,9675595,701144
2018-03-04,25.128,25.46,24.69,0.7699999999999996,0.6099999999999994,25.636,26.02,25.16,0.8599999999999994,0.8599999999999994,24.828,25.3,24.21,1.0899999999999999,1.0899999999999999,25.396,25.89,25.11,0.7800000000000011,0.7800000000000011,1754635,2586212,1427589,1158623,-75006
2018-03-11,25.432000000000002,26.01,25.02,0.990000000000002,-0.3100000000000023,25.688,26.23,25.19,1.0399999999999991,-0.4400000000000013,24.733999999999998,25.11,24.33,0.7800000000000011,-0.3500000000000014,25.114,25.75,24.58,1.1700000000000017,-0.40000000000000213,1640429,2077023,1134475,942548,-701953
2018-03-18,24.073999999999998,24.74,23.02,1.7199999999999989,-1.7199999999999989,24.412,24.94,23.64,1.3000000000000007,-1.0999999999999979,23.428,24.25,22.47,1.7800000000000011,-1.5800000000000018,23.826,24.66,22.57,2.09,-0.9700000000000024,1485830,2395870,1024992,1370878,591788
2018-03-25,22.92,23.69,22.17,1.5199999999999996,-1.5199999999999996,23.155,23.82,22.31,1.5100000000000016,-1.5100000000000016,21.817500000000003,22.51,20.67,1.8399999999999999,-1.8399999999999999,22.285,23.11,20.88,2.2300000000000004,-1.8000000000000007,2301919,3837897,1360775,2477122,948443
2018-04-01,20.752,22.45,17.6,4.849999999999998,-3.4599999999999973,21.334,22.56,17.78,4.779999999999998,-3.7399999999999984,20.072000000000003,21.89,15.74,6.15,-4.9300000000000015,20.74,22.34,16.5,5.84,-4.699999999999999,5904646,23862448,1131111,22731337,22532336
2018-04-08,18.328,19.37,16.68,2.6900000000000013,2.219999999999999,19.206,19.67,18.19,1.4800000000000004,1.129999999999999,17.88,18.71,16.32,2.3900000000000006,2.3900000000000006,18.802,19.29,17.74,1.5500000000000007,1.240000000000002,4403641,8838641,1568909,7269732,-7269732
2018-04-15,19.692,19.95,19.17,0.7799999999999976,0.7799999999999976,20.126,20.44,19.99,0.45000000000000284,0.45000000000000284,19.33,19.61,19.08,0.5300000000000011,0.5300000000000011,19.868,19.98,19.66,0.3200000000000003,0.0400000000000027,2020442,2793347,1388876,1404471,358119
2018-04-22,17.392,20.0,15.5,4.5,-3.620000000000001,17.874,20.04,16.13,3.91,-3.5,16.014,19.32,14.51,4.8100000000000005,-3.59,16.376,19.47,15.12,4.35,-3.6599999999999984,7553526,18289428,1767279,16522149,1108018
2018-04-29,16.848,17.77,15.84,1.9299999999999997,1.9299999999999997,17.628,18.73,16.88,1.8500000000000014,1.8500000000000014,16.323999999999998,17.5,15.58,1.92,1.8499999999999996,17.148,18.54,16.04,2.5,2.0599999999999987,4098915,6735526,2501825,4233701,689839
2018-05-06,18.386,18.65,18.14,0.509999999999998,0.25,18.778,19.43,18.41,1.0199999999999996,1.0199999999999996,18.152,18.65,17.84,0.8099999999999987,0.8099999999999987,18.528,19.14,18.11,1.0300000000000011,1.0300000000000011,1413478,1755960,1164951,591009,-319872
2018-05-13,18.46,19.07,18.02,1.0500000000000007,-1.0500000000000007,18.698,19.19,18.25,0.9400000000000013,-0.9400000000000013,18.05,18.44,17.59,0.8500000000000014,-0.8500000000000014,18.176,18.58,17.67,0.9099999999999966,-0.9099999999999966,1959147,2547804,1742641,805163,-12909
2018-05-20,17.365000000000002,17.84,16.97,0.870000000000001,-0.41999999999999815,17.8,17.91,17.7,0.21000000000000085,-0.08000000000000185,17.0075,17.26,16.61,0.6500000000000021,0.060000000000002274,17.3525,17.69,17.0,0.6900000000000013,0.4400000000000013,2319390,3290729,1034118,2256611,-2256611
2018-05-27,17.988,18.34,17.55,0.7899999999999991,0.7899999999999991,18.266,18.56,17.84,0.7199999999999989,0.6099999999999994,17.588,18.0,17.23,0.7699999999999996,0.03999999999999915,17.95,18.34,17.44,0.8999999999999986,-0.3200000000000003,1453794,1848315,1261085,587230,497853
2018-06-03,17.524,17.63,17.41,0.21999999999999886,0.16000000000000014,17.782,17.98,17.6,0.379999999999999,0.23000000000000043,17.254,17.5,17.05,0.4499999999999993,0.21999999999999886,17.584,17.87,17.43,0.4400000000000013,0.4400000000000013,1626747,2050509,1153466,897043,343679
2018-06-10,16.558,17.94,15.19,2.7500000000000018,-2.380000000000001,16.908,18.39,15.91,2.4800000000000004,-2.450000000000001,15.752,17.47,14.9,2.5699999999999985,-2.0799999999999983,16.152,17.67,15.35,2.320000000000002,-1.8400000000000016,3572570,5367467,1623278,3744189,269072
2018-06-17,16.364,17.05,16.01,1.0399999999999991,0.13000000000000256,16.913999999999998,17.47,16.34,1.129999999999999,-1.129999999999999,15.934,16.33,15.57,0.759999999999998,-0.5199999999999996,16.346,17.05,15.95,1.1000000000000014,-0.259999999999998,5488393,13523005,1952457,11570548,-3424905
2018-06-24,15.982,16.55,15.16,1.3900000000000006,-0.8399999999999999,16.567999999999998,17.14,15.87,1.2700000000000014,0.1700000000000017,15.302,15.87,14.72,1.1499999999999986,-0.46999999999999886,15.844,16.71,15.07,1.6400000000000006,0.41000000000000014,4259432,7960294,2548424,5411870,1357178
2018-07-01,16.985,17.96,16.49,1.4700000000000024,1.240000000000002,17.6125,18.44,16.87,1.5700000000000003,1.5700000000000003,16.31,16.7,16.0,0.6999999999999993,-0.21999999999999886,16.877499999999998,17.84,16.4,1.4400000000000013,0.23000000000000043,3789465,6922018,1485096,5436922,5436922
2018-07-08,17.052,17.7,16.5,1.1999999999999993,0.9600000000000009,17.458,17.97,16.95,1.0199999999999996,0.6699999999999982,16.632,17.24,16.1,1.139999999999997,0.6699999999999982,17.118000000000002,17.76,16.68,1.0800000000000018,0.19000000000000128,2865587,3729380,1717932,2011448,-1121829
2018-07-15,17.268,18.2,16.71,1.4899999999999984,-0.16000000000000014,17.702,18.37,16.85,1.5199999999999996,-1.4499999999999993,16.838,17.39,16.35,1.0399999999999991,-0.4599999999999973,17.226,18.16,16.47,1.6900000000000013,-1.6900000000000013,2780396,4101871,1819355,2282516,-2282516
2018-07-22,15.994,16.54,15.33,1.209999999999999,-1.209999999999999,16.194,16.65,15.35,1.299999999999999,-1.299999999999999,15.47,15.86,14.67,1.1899999999999995,-1.0899999999999999,15.704,16.23,14.81,1.42,-1.1799999999999997,2319899,2955404,1759581,1195823,252824
2018-07-29,15.064,15.61,14.65,0.9599999999999991,-0.23000000000000043,15.366,15.85,14.75,1.0999999999999996,-0.40000000000000036,14.66,15.09,13.6,1.4900000000000002,-1.120000000000001,15.014,15.49,13.91,1.58,-1.1799999999999997,2438077,5099487,1226112,3873375,2773249
2018-08-05,13.952,14.82,12.8,2.0199999999999996,0.7000000000000011,14.950000000000001,15.56,14.31,1.25,0.6500000000000004,13.73,14.18,12.77,1.4100000000000001,0.3200000000000003,14.266,14.92,13.91,1.0099999999999998,0.09999999999999964,4429169,11251670,1621840,9629830,846324
2018-08-12,13.808,14.51,13.1,1.4100000000000001,-1.4100000000000001,13.98,14.79,13.3,1.4899999999999984,-1.1799999999999997,13.347999999999999,14.27,12.86,1.4100000000000001,-1.4100000000000001,13.604,14.33,13.03,1.3000000000000007,-0.7599999999999998,2533232,2895343,1903731,991612,905973
2018-08-19,14.204,14.55,13.63,0.9199999999999999,0.8199999999999985,14.538,14.87,14.21,0.6599999999999984,0.5099999999999998,13.98,14.32,13.46,0.8599999999999994,0.8599999999999994,14.296,14.54,14.11,0.4299999999999997,0.4299999999999997,1540277,2033366,1062127,971239,-563636
2018-08-26,14.5225,14.7,14.39,0.3099999999999987,-0.03999999999999915,14.69,14.77,14.59,0.17999999999999972,-0.16999999999999993,14.285,14.41,14.01,0.40000000000000036,-0.39000000000000057,14.415,14.6,14.22,0.379999999999999,-0.379999999999999,1110036,1640850,782343,858507,355060
2018-09-02,14.146,14.45,13.9,0.5499999999999989,-0.1399999999999988,14.3,14.48,14.07,0.41000000000000014,-0.13000000000000078,13.844,14.02,13.73,0.28999999999999915,-0.07000000000000028,14.128,14.38,13.95,0.4300000000000015,-0.2900000000000009,1432873,1641393,1242488,398905,-38307
2018-09-09,13.772,13.91,13.53,0.3800000000000008,0.019999999999999574,13.976,14.25,13.82,0.4299999999999997,0.33999999999999986,13.453999999999999,13.87,13.17,0.6999999999999993,0.6999999999999993,13.790000000000001,14.05,13.49,0.5600000000000005,0.5600000000000005,1353453,1540049,1137697,402352,-55617
2018-09-16,16.764,20.22,14.02,6.199999999999999,6.199999999999999,17.942,20.6,14.3,6.300000000000001,6.300000000000001,16.406,19.71,13.94,5.770000000000001,5.770000000000001,17.702,20.17,14.28,5.890000000000002,5.570000000000002,7247530,15107914,1451717,13656197,1846256
2018-09-23,21.046,21.75,20.09,1.6600000000000001,0.7300000000000004,21.908,22.22,21.23,0.9899999999999984,-0.620000000000001,20.436,21.02,20.01,1.009999999999998,0.22999999999999687,21.174,21.81,20.76,1.0499999999999972,-0.620000000000001,4123194,6303453,2022809,4280644,-3216266
2018-09-30,20.932,21.57,20.36,1.2100000000000009,0.620000000000001,21.52,22.09,21.07,1.0199999999999996,0.3500000000000014,20.3,20.89,19.65,1.240000000000002,0.6799999999999997,21.068,21.47,20.16,1.3099999999999987,0.9499999999999993,2384517,2750234,1949098,801136,-408478
2018-10-07,21.064,21.67,20.22,1.4500000000000028,0.6400000000000006,21.596,22.0,21.22,0.7800000000000011,0.41000000000000014,20.532,21.13,19.81,1.3200000000000003,0.08999999999999986,21.078,21.72,20.24,1.4800000000000004,0.120000000000001,2119059,2651945,1503868,1148077,-1148077
