Date,INVE_Open_average,INVE_Open_max,INVE_Open_min,INVE_Open_volatility,INVE_Open_change,INVE_High_average,INVE_High_max,INVE_High_min,INVE_High_volatility,INVE_High_change,INVE_Low_average,INVE_Low_max,INVE_Low_min,INVE_Low_volatility,INVE_Low_change,INVE_Close_average,INVE_Close_max,INVE_Close_min,INVE_Close_volatility,INVE_Close_change,INVE_Volume_average,INVE_Volume_max,INVE_Volume_min,INVE_Volume_volatility,INVE_Volume_change
2018-01-14,3.684,3.84,3.52,0.31999999999999984,0.31999999999999984,3.8320000000000003,4.07,3.67,0.40000000000000036,0.40000000000000036,3.606,3.75,3.49,0.2599999999999998,0.25,3.714,3.83,3.56,0.27,0.2599999999999998,67948,103024,20352,82672,-6607
2018-01-21,3.888,3.99,3.83,0.16000000000000014,-0.16000000000000014,3.99,4.2,3.83,0.3700000000000001,-0.16000000000000014,3.756,3.78,3.72,0.05999999999999961,-0.019999999999999574,3.844,3.89,3.81,0.08000000000000007,-0.029999999999999805,27306,47935,4596,43339,-43339
2018-01-28,3.7159999999999997,3.82,3.53,0.29000000000000004,-0.22999999999999998,3.836,3.98,3.65,0.33000000000000007,-0.2200000000000002,3.56,3.69,3.31,0.3799999999999999,-0.31000000000000005,3.652,3.76,3.51,0.25,-0.21999999999999975,36925,67687,15276,52411,38935
2018-02-04,3.716,3.83,3.5,0.33000000000000007,0.18999999999999995,3.904,4.05,3.79,0.2599999999999998,-0.2599999999999998,3.52,3.66,3.36,0.30000000000000027,0.1200000000000001,3.704,3.83,3.56,0.27,-0.27,72077,179059,9253,169806,-122875
2018-02-11,3.7199999999999998,3.86,3.55,0.31000000000000005,0.31000000000000005,3.9575,4.19,3.76,0.4300000000000006,0.4300000000000006,3.6525,3.76,3.52,0.23999999999999977,0.23999999999999977,3.8675,4.07,3.75,0.3200000000000003,0.3200000000000003,121403,273588,20953,252635,250979
2018-02-18,4.024,4.23,3.83,0.40000000000000036,-0.08999999999999986,4.232,4.4,3.96,0.4400000000000004,-0.3799999999999999,3.898,3.97,3.81,0.16000000000000014,-0.1499999999999999,4.082,4.23,3.88,0.35000000000000053,-0.35000000000000053,61249,114562,21370,93192,-54048
2018-02-25,3.848,3.87,3.8,0.07000000000000028,-0.03000000000000025,3.96,4.01,3.87,0.13999999999999968,-0.040000000000000036,3.772,3.83,3.67,0.16000000000000014,0.04999999999999982,3.854,3.89,3.83,0.06000000000000005,-0.020000000000000018,25368,40776,11105,29671,23978
2018-03-04,3.824,3.86,3.72,0.13999999999999968,0.020000000000000018,3.906,4.0,3.85,0.1499999999999999,0.08000000000000007,3.632,3.72,3.57,0.15000000000000036,0.15000000000000036,3.762,3.84,3.68,0.1599999999999997,0.10999999999999988,26237,37141,17073,20068,566
2018-03-11,3.694,3.82,3.61,0.20999999999999996,-0.1499999999999999,3.786,3.87,3.74,0.1299999999999999,-0.1299999999999999,3.612,3.64,3.6,0.040000000000000036,0.03000000000000025,3.686,3.71,3.63,0.08000000000000007,0.020000000000000018,30772,44958,17376,27582,-8231
2018-03-18,3.7880000000000003,3.93,3.63,0.30000000000000027,0.1299999999999999,3.926,4.0,3.88,0.1200000000000001,-0.03000000000000025,3.726,3.84,3.61,0.22999999999999998,0.010000000000000231,3.838,3.91,3.72,0.18999999999999995,-0.1499999999999999,30897,49683,9993,39690,-11168
2018-03-25,3.7325,3.75,3.72,0.029999999999999805,-0.020000000000000018,3.8649999999999998,3.92,3.78,0.14000000000000012,-0.020000000000000018,3.5,3.56,3.33,0.22999999999999998,-0.22999999999999998,3.67,3.74,3.61,0.13000000000000034,-0.040000000000000036,39169,58570,32535,26035,475
2018-04-01,3.546,3.6,3.42,0.18000000000000016,-0.18000000000000016,3.652,3.75,3.53,0.2200000000000002,-0.2200000000000002,3.4179999999999997,3.55,3.31,0.23999999999999977,-0.1499999999999999,3.512,3.64,3.36,0.28000000000000025,-0.07999999999999963,35481,81463,13198,68265,-11529
2018-04-08,3.5180000000000002,3.77,3.43,0.33999999999999986,0.31000000000000005,3.7319999999999998,3.88,3.57,0.31000000000000005,0.31000000000000005,3.462,3.71,3.35,0.3599999999999999,0.27,3.568,3.81,3.41,0.3999999999999999,0.29000000000000004,25030,75343,8681,66662,-5370
2018-04-15,3.562,3.76,3.32,0.43999999999999995,-0.43999999999999995,3.67,3.85,3.53,0.3200000000000003,-0.3200000000000003,3.476,3.61,3.32,0.29000000000000004,-0.29000000000000004,3.554,3.63,3.46,0.16999999999999993,-0.16999999999999993,13735,33154,8275,24879,24879
2018-04-22,3.392,3.5,3.31,0.18999999999999995,-0.1200000000000001,3.486,3.62,3.38,0.2400000000000002,0.06999999999999984,3.324,3.38,3.27,0.10999999999999988,-0.06999999999999984,3.384,3.48,3.31,0.16999999999999993,-0.040000000000000036,18291,35861,10182,25679,-2270
2018-04-29,3.402,3.48,3.35,0.1299999999999999,0.040000000000000036,3.426,3.5,3.39,0.10999999999999988,-0.029999999999999805,3.318,3.37,3.28,0.0900000000000003,0.020000000000000018,3.386,3.41,3.36,0.050000000000000266,-0.050000000000000266,9412,18326,1741,16585,-12013
2018-05-06,3.478,3.85,3.34,0.5100000000000002,0.5100000000000002,3.678,4.05,3.4,0.6499999999999999,0.6400000000000001,3.374,3.57,3.27,0.2999999999999998,0.25,3.568,3.85,3.36,0.4900000000000002,0.4500000000000002,29701,86659,2879,83780,25197
2018-05-13,3.718,3.82,3.6,0.21999999999999975,0.09999999999999964,3.87,3.92,3.83,0.08999999999999986,0.08999999999999986,3.65,3.75,3.5,0.25,0.04999999999999982,3.74,3.89,3.54,0.3500000000000001,0.16999999999999993,20138,29018,9847,19171,19171
2018-05-20,3.9525,4.05,3.88,0.16999999999999993,0.13999999999999968,4.045,4.18,3.95,0.22999999999999954,0.22999999999999954,3.88,4.0,3.73,0.27,0.27,4.005,4.12,3.94,0.18000000000000016,0.18000000000000016,18821,23419,10586,12833,10434
2018-05-27,4.256,4.42,4.07,0.34999999999999964,0.22999999999999954,4.388,4.45,4.31,0.14000000000000057,-0.020000000000000462,4.164,4.25,4.07,0.17999999999999972,0.13999999999999968,4.286,4.38,4.15,0.22999999999999954,0.05999999999999961,24945,36777,6026,30751,-10479
2018-06-03,4.398,4.52,4.3,0.21999999999999975,-0.07000000000000028,4.47,4.63,4.34,0.29000000000000004,-0.11000000000000032,4.304,4.4,4.21,0.1900000000000004,-0.08000000000000007,4.356,4.45,4.22,0.23000000000000043,-0.16999999999999993,13026,19779,5037,14742,777
2018-06-10,4.2059999999999995,4.3,4.11,0.1899999999999995,0.040000000000000036,4.346,4.4,4.3,0.10000000000000053,-0.10000000000000053,4.142,4.19,4.11,0.08000000000000007,0.02999999999999936,4.22,4.26,4.18,0.08000000000000007,0.03000000000000025,12636,25312,5949,19363,-16852
2018-06-17,4.208,4.29,4.15,0.13999999999999968,0.1200000000000001,4.336,4.39,4.26,0.1299999999999999,0.1299999999999999,4.122,4.15,4.07,0.08000000000000007,0.02999999999999936,4.246,4.33,4.11,0.21999999999999975,0.16999999999999993,11667,19615,6044,13571,1745
2018-06-24,4.064,4.24,3.89,0.3500000000000001,-0.3500000000000001,4.178,4.39,4.02,0.3700000000000001,-0.22000000000000064,3.9579999999999997,4.06,3.79,0.2699999999999996,-0.1599999999999997,4.0120000000000005,4.15,3.87,0.28000000000000025,-0.20000000000000018,14331,22073,11096,10977,297
2018-07-01,3.965,4.1,3.87,0.22999999999999954,0.17999999999999972,4.0725,4.28,3.95,0.33000000000000007,0.33000000000000007,3.9275,4.08,3.83,0.25,0.25,4.0,4.17,3.9,0.27,0.27,11320,21126,4991,16135,13657
2018-07-08,4.3919999999999995,4.51,4.31,0.20000000000000018,0.1200000000000001,4.4639999999999995,4.51,4.39,0.1200000000000001,0.0,4.214,4.3,4.15,0.14999999999999947,0.1299999999999999,4.406,4.46,4.34,0.1200000000000001,0.08000000000000007,15738,20082,13051,7031,-3353
2018-07-15,4.4799999999999995,4.7,4.35,0.35000000000000053,0.25,4.644,4.85,4.53,0.3199999999999994,0.3199999999999994,4.319999999999999,4.6,4.02,0.5800000000000001,0.29000000000000004,4.57,4.84,4.41,0.4299999999999997,0.4299999999999997,28751,54072,11039,43033,43033
2018-07-22,4.742,4.88,4.49,0.3899999999999997,-0.2599999999999998,4.8999999999999995,4.93,4.81,0.1200000000000001,-0.1200000000000001,4.624,4.84,4.49,0.34999999999999964,-0.08999999999999986,4.824,4.9,4.68,0.22000000000000064,-0.040000000000000036,14844,24228,6891,17337,-6968
2018-07-29,4.926,5.25,4.7,0.5499999999999998,0.5499999999999998,5.16,5.69,4.92,0.7700000000000005,0.7700000000000005,4.914,5.25,4.7,0.5499999999999998,0.5499999999999998,5.042,5.59,4.72,0.8700000000000001,0.8700000000000001,36082,67465,8277,59188,52753
2018-08-05,5.838,6.5,5.17,1.33,0.6400000000000006,6.072,6.5,5.78,0.7199999999999998,0.6200000000000001,5.346,5.66,5.05,0.6100000000000003,0.20000000000000018,5.692,6.11,5.2,0.9100000000000001,0.3200000000000003,89640,163530,41853,121677,121677
2018-08-12,6.114,6.24,5.99,0.25,0.16000000000000014,6.28,6.4,6.13,0.27000000000000046,0.27000000000000046,6.008,6.15,5.88,0.27000000000000046,0.23000000000000043,6.154,6.24,6.04,0.20000000000000018,0.16000000000000014,117509,142812,92163,50649,-42941
2018-08-19,6.122,6.23,6.06,0.17000000000000082,-0.14000000000000057,6.208,6.4,6.15,0.25,-0.25,6.002,6.03,5.96,0.07000000000000028,0.010000000000000675,6.096,6.1,6.08,0.019999999999999574,0.0,43578,51596,35307,16289,-6658
2018-08-26,6.1775,6.25,6.11,0.13999999999999968,0.13999999999999968,6.275,6.36,6.15,0.20999999999999996,0.10999999999999943,6.08,6.21,6.01,0.20000000000000018,-0.0600000000000005,6.1675,6.25,6.07,0.17999999999999972,-0.04999999999999982,42344,61535,23528,38007,31110
2018-09-02,6.28,6.48,6.13,0.35000000000000053,0.33000000000000007,6.476,6.7,6.33,0.3700000000000001,0.3700000000000001,6.2059999999999995,6.29,6.1,0.1900000000000004,0.16000000000000014,6.36,6.46,6.27,0.1900000000000004,0.13000000000000078,74177,155689,45399,110290,16739
2018-09-09,6.298,6.36,6.23,0.1299999999999999,-0.1299999999999999,6.372,6.43,6.31,0.1200000000000001,-0.09000000000000075,6.194,6.2,6.18,0.020000000000000462,0.010000000000000675,6.28,6.36,6.2,0.16000000000000014,-0.04999999999999982,27584,45291,10042,35249,-12407
2018-09-16,6.102,6.28,5.66,0.6200000000000001,-0.5899999999999999,6.228000000000001,6.28,6.15,0.1299999999999999,-0.1299999999999999,5.9319999999999995,6.18,5.64,0.54,-0.5099999999999998,6.09,6.25,5.71,0.54,-0.17999999999999972,37883,88216,8021,80195,46022
2018-09-23,5.986,6.06,5.86,0.1999999999999993,0.1200000000000001,6.106,6.14,6.01,0.1299999999999999,0.0,5.852,5.93,5.8,0.1299999999999999,0.020000000000000462,6.04,6.13,5.96,0.16999999999999993,0.09999999999999964,22139,48574,8384,40190,-32259
2018-09-30,5.942,6.17,5.77,0.40000000000000036,-0.16000000000000014,6.078,6.2,5.85,0.35000000000000053,-0.3200000000000003,5.686,5.81,5.44,0.3699999999999992,-0.3699999999999992,5.97,6.15,5.71,0.4400000000000004,-0.3799999999999999,22023,29122,14792,14330,7024
2018-10-07,5.624,5.78,5.35,0.4300000000000006,-0.4300000000000006,5.788,5.85,5.75,0.09999999999999964,0.05999999999999961,5.368,5.51,5.28,0.22999999999999954,-0.22999999999999954,5.588,5.8,5.3,0.5,0.14999999999999947,21049,29250,11792,17458,11109
2018-10-14,5.962,6.07,5.79,0.28000000000000025,0.16000000000000014,6.158,6.24,5.99,0.25,0.25,5.71,5.91,5.52,0.39000000000000057,-0.14000000000000057,5.948,6.11,5.83,0.28000000000000025,-0.08000000000000007,13079,25623,5787,19836,2796
2018-10-21,5.848,5.93,5.71,0.21999999999999975,0.1200000000000001,6.101999999999999,6.27,5.89,0.3799999999999999,0.15000000000000036,5.662,5.72,5.58,0.13999999999999968,0.040000000000000036,5.788,5.87,5.7,0.16999999999999993,0.0,10350,17146,3234,13912,-4350
2018-10-28,5.92,6.25,5.69,0.5599999999999996,0.5599999999999996,6.108,6.3,5.99,0.3099999999999996,0.25,5.7,5.95,5.32,0.6299999999999999,0.2599999999999998,5.96,6.02,5.84,0.17999999999999972,-0.040000000000000036,7771,13317,3363,9954,-2164
2018-11-04,6.164000000000001,6.5,5.91,0.5899999999999999,0.5199999999999996,6.392,6.87,6.05,0.8200000000000003,0.6100000000000003,5.994,6.2,5.87,0.33000000000000007,0.2599999999999998,6.202,6.5,5.98,0.5199999999999996,0.4500000000000002,19431,39940,10197,29743,11774
2018-11-11,6.14,6.5,5.61,0.8899999999999997,-0.8899999999999997,6.206,6.51,5.75,0.7599999999999998,-0.7599999999999998,5.848,6.13,5.53,0.5999999999999996,-0.5999999999999996,5.890000000000001,6.13,5.62,0.5099999999999998,-0.5099999999999998,19531,28440,5714,22726,-7769
2018-11-18,5.4675,5.62,5.34,0.28000000000000025,-0.16999999999999993,5.5975,5.75,5.45,0.2999999999999998,-0.2400000000000002,5.1625,5.36,4.7,0.6600000000000001,-0.6600000000000001,5.3774999999999995,5.47,5.13,0.33999999999999986,-0.33999999999999986,15803,27737,10913,16824,16824
2018-11-25,5.17,5.38,5.03,0.34999999999999964,-0.0699999999999994,5.392,5.5,5.3,0.20000000000000018,-0.08000000000000007,5.096,5.21,5.03,0.17999999999999972,0.0,5.216,5.4,5.06,0.34000000000000075,0.0600000000000005,22239,37217,6975,30242,-13090
