Date,SWKS_Open_average,SWKS_Open_max,SWKS_Open_min,SWKS_Open_volatility,SWKS_Open_change,SWKS_High_average,SWKS_High_max,SWKS_High_min,SWKS_High_volatility,SWKS_High_change,SWKS_Low_average,SWKS_Low_max,SWKS_Low_min,SWKS_Low_volatility,SWKS_Low_change,SWKS_Close_average,SWKS_Close_max,SWKS_Close_min,SWKS_Close_volatility,SWKS_Close_change,SWKS_Volume_average,SWKS_Volume_max,SWKS_Volume_min,SWKS_Volume_volatility,SWKS_Volume_change
2018-01-14,101.346,102.47,99.05,3.4200000000000017,-3.1500000000000057,102.188,103.71,99.14,4.569999999999993,-3.969999999999999,99.23,101.54,96.97,4.570000000000007,-2.3400000000000034,100.452,102.29,98.72,3.5700000000000074,-1.1400000000000006,2454548,3317647,1974912,1342735,-170681
2018-01-21,97.592,99.13,95.66,3.469999999999999,-1.7099999999999937,98.836,100.73,97.41,3.3200000000000074,-3.160000000000011,96.242,98.13,95.02,3.1099999999999994,-2.049999999999997,97.2,99.37,95.05,4.320000000000007,-2.2700000000000102,2995676,3342335,2698350,643985,-200549
2018-01-28,98.706,102.28,96.01,6.269999999999996,1.9399999999999977,101.036,103.91,99.1,4.810000000000002,-0.23999999999999488,96.706,98.93,94.33,4.6000000000000085,-1.1800000000000068,98.242,103.15,94.68,8.469999999999999,-2.529999999999987,4147716,5451830,3111141,2340689,2340689
2018-02-04,101.846,103.5,100.06,3.4399999999999977,2.0600000000000023,104.554,106.74,103.31,3.4299999999999926,-1.7399999999999949,100.444,102.48,98.61,3.8700000000000045,1.730000000000004,102.338,104.56,99.04,5.519999999999996,-0.46000000000000796,4412448,8628644,3045373,5583271,-5583271
2018-02-11,103.69,104.98,102.82,2.160000000000011,0.29999999999999716,104.8625,105.17,104.2,0.9699999999999989,0.9699999999999989,102.83500000000001,103.6,102.28,1.3199999999999932,0.9299999999999926,104.175,104.65,103.58,1.0700000000000074,0.5300000000000011,2303358,2601431,1955125,646306,134441
2018-02-18,106.834,108.55,104.42,4.1299999999999955,4.1299999999999955,108.298,110.45,107.4,3.049999999999997,2.6599999999999966,106.14,108.27,103.72,4.549999999999997,4.549999999999997,107.658,110.39,106.0,4.390000000000001,3.980000000000004,2002444,2588699,1598819,989880,-717835
2018-02-25,109.024,110.62,105.72,4.900000000000006,-0.7900000000000063,110.872,112.28,109.62,2.6599999999999966,-0.7199999999999989,107.828,110.01,105.6,4.410000000000011,-1.710000000000008,109.352,111.48,106.59,4.890000000000001,1.1800000000000068,2111630,2488912,1878036,610876,506760
2018-03-04,112.318,114.52,110.9,3.6199999999999903,2.519999999999996,113.282,115.98,111.95,4.030000000000001,3.8800000000000097,111.352,113.81,110.16,3.6500000000000057,3.5400000000000063,112.71,115.16,111.44,3.719999999999999,3.3100000000000023,1858276,2753700,1336010,1417690,825190
2018-03-11,112.248,115.4,110.33,5.070000000000007,-5.070000000000007,112.61,115.8,110.98,4.819999999999993,-4.819999999999993,110.048,111.38,107.5,3.8799999999999955,-3.8799999999999955,111.038,112.0,109.33,2.6700000000000017,-2.6700000000000017,1928488,2655152,1230938,1424214,-737191
2018-03-18,106.876,109.16,104.03,5.1299999999999955,-5.1299999999999955,107.756,110.32,105.0,5.319999999999993,-4.329999999999998,104.864,107.73,101.37,6.359999999999999,-5.340000000000003,105.824,109.07,101.41,7.659999999999997,-4.139999999999986,1858036,2469168,1428571,1040597,642375
