Date,iShares MSCI India Small-Cap_etf_Open_average,iShares MSCI India Small-Cap_etf_Open_max,iShares MSCI India Small-Cap_etf_Open_min,iShares MSCI India Small-Cap_etf_Open_volatility,iShares MSCI India Small-Cap_etf_Open_change,iShares MSCI India Small-Cap_etf_High_average,iShares MSCI India Small-Cap_etf_High_max,iShares MSCI India Small-Cap_etf_High_min,iShares MSCI India Small-Cap_etf_High_volatility,iShares MSCI India Small-Cap_etf_High_change,iShares MSCI India Small-Cap_etf_Low_average,iShares MSCI India Small-Cap_etf_Low_max,iShares MSCI India Small-Cap_etf_Low_min,iShares MSCI India Small-Cap_etf_Low_volatility,iShares MSCI India Small-Cap_etf_Low_change,iShares MSCI India Small-Cap_etf_Close_average,iShares MSCI India Small-Cap_etf_Close_max,iShares MSCI India Small-Cap_etf_Close_min,iShares MSCI India Small-Cap_etf_Close_volatility,iShares MSCI India Small-Cap_etf_Close_change
2018-10-14,34.61,34.61,34.61,0.0,0.0,34.99,34.99,34.99,0.0,0.0,34.61,34.61,34.61,0.0,0.0,34.74,34.74,34.74,0.0,0.0
2018-10-21,33.95,33.95,33.95,0.0,0.0,34.27,34.27,34.27,0.0,0.0,33.79,33.79,33.79,0.0,0.0,34.12,34.12,34.12,0.0,0.0
2018-10-28,36.62,36.62,36.62,0.0,0.0,36.69,36.69,36.69,0.0,0.0,36.1,36.1,36.1,0.0,0.0,36.32,36.32,36.32,0.0,0.0
2018-11-04,36.4,36.4,36.4,0.0,0.0,36.95,36.95,36.95,0.0,0.0,36.4,36.4,36.4,0.0,0.0,36.53,36.53,36.53,0.0,0.0
2018-11-11,36.99,36.99,36.99,0.0,0.0,37.39,37.39,37.39,0.0,0.0,36.99,36.99,36.99,0.0,0.0,37.39,37.39,37.39,0.0,0.0
2018-11-18,37.2,37.2,37.2,0.0,0.0,37.4,37.4,37.4,0.0,0.0,37.17,37.17,37.17,0.0,0.0,37.17,37.17,37.17,0.0,0.0
2018-11-25,38.48,38.48,38.48,0.0,0.0,38.48,38.48,38.48,0.0,0.0,38.04,38.04,38.04,0.0,0.0,38.15,38.15,38.15,0.0,0.0
2018-12-02,36.97,36.97,36.97,0.0,0.0,36.97,36.97,36.97,0.0,0.0,36.2,36.2,36.2,0.0,0.0,36.36,36.36,36.36,0.0,0.0
2018-12-09,37.14,37.14,37.14,0.0,0.0,37.44,37.44,37.44,0.0,0.0,37.14,37.14,37.14,0.0,0.0,37.36,37.36,37.36,0.0,0.0
2018-12-16,38.29,38.29,38.29,0.0,0.0,38.49,38.49,38.49,0.0,0.0,38.04,38.04,38.04,0.0,0.0,38.08,38.08,38.08,0.0,0.0
2018-12-23,38.25,38.25,38.25,0.0,0.0,38.79,38.79,38.79,0.0,0.0,38.21,38.21,38.21,0.0,0.0,38.55,38.55,38.55,0.0,0.0
2018-12-30,38.15,38.15,38.15,0.0,0.0,38.98,38.98,38.98,0.0,0.0,38.15,38.15,38.15,0.0,0.0,38.95,38.95,38.95,0.0,0.0
2019-01-06,37.97,37.97,37.97,0.0,0.0,38.38,38.38,38.38,0.0,0.0,37.94,37.94,37.94,0.0,0.0,38.08,38.08,38.08,0.0,0.0
2019-01-13,37.56,37.56,37.56,0.0,0.0,37.63,37.63,37.63,0.0,0.0,37.43,37.43,37.43,0.0,0.0,37.44,37.44,37.44,0.0,0.0
2019-01-20,36.53,36.53,36.53,0.0,0.0,36.75,36.75,36.75,0.0,0.0,36.44,36.44,36.44,0.0,0.0,36.65,36.65,36.65,0.0,0.0
2019-01-27,35.99,35.99,35.99,0.0,0.0,36.3,36.3,36.3,0.0,0.0,35.95,35.95,35.95,0.0,0.0,36.01,36.01,36.01,0.0,0.0
2019-02-03,35.51,35.51,35.51,0.0,0.0,35.56,35.56,35.56,0.0,0.0,35.38,35.38,35.38,0.0,0.0,35.38,35.38,35.38,0.0,0.0
2019-02-10,34.84,34.84,34.84,0.0,0.0,34.88,34.88,34.88,0.0,0.0,34.61,34.61,34.61,0.0,0.0,34.68,34.68,34.68,0.0,0.0
2019-02-17,35.32,35.32,35.32,0.0,0.0,35.49,35.49,35.49,0.0,0.0,35.16,35.16,35.16,0.0,0.0,35.35,35.35,35.35,0.0,0.0
2019-02-24,36.54,36.54,36.54,0.0,0.0,36.72,36.72,36.72,0.0,0.0,36.44,36.44,36.44,0.0,0.0,36.47,36.47,36.47,0.0,0.0
2019-03-03,37.53,37.53,37.53,0.0,0.0,37.83,37.83,37.83,0.0,0.0,37.4,37.4,37.4,0.0,0.0,37.78,37.78,37.78,0.0,0.0
2019-03-10,39.72,39.72,39.72,0.0,0.0,40.21,40.21,40.21,0.0,0.0,39.6,39.6,39.6,0.0,0.0,40.11,40.11,40.11,0.0,0.0
2019-03-17,39.7,39.7,39.7,0.0,0.0,39.8,39.8,39.8,0.0,0.0,39.26,39.26,39.26,0.0,0.0,39.28,39.28,39.28,0.0,0.0
2019-03-24,40.41,40.41,40.41,0.0,0.0,40.66,40.66,40.66,0.0,0.0,40.37,40.37,40.37,0.0,0.0,40.48,40.48,40.48,0.0,0.0
2019-03-31,40.73,40.73,40.73,0.0,0.0,40.8,40.8,40.8,0.0,0.0,40.46,40.46,40.46,0.0,0.0,40.74,40.74,40.74,0.0,0.0
2019-04-07,40.42,40.42,40.42,0.0,0.0,40.47,40.47,40.47,0.0,0.0,40.37,40.37,40.37,0.0,0.0,40.43,40.43,40.43,0.0,0.0
2019-04-14,40.6,40.6,40.6,0.0,0.0,40.6,40.6,40.6,0.0,0.0,40.28,40.28,40.28,0.0,0.0,40.54,40.54,40.54,0.0,0.0
2019-04-21,39.26,39.26,39.26,0.0,0.0,39.52,39.52,39.52,0.0,0.0,39.22,39.22,39.22,0.0,0.0,39.46,39.46,39.46,0.0,0.0
2019-04-28,38.86,38.86,38.86,0.0,0.0,39.41,39.41,39.41,0.0,0.0,38.86,38.86,38.86,0.0,0.0,39.35,39.35,39.35,0.0,0.0
2019-05-05,37.39,37.39,37.39,0.0,0.0,37.53,37.53,37.53,0.0,0.0,37.09,37.09,37.09,0.0,0.0,37.34,37.34,37.34,0.0,0.0
2019-05-12,36.73,36.73,36.73,0.0,0.0,37.26,37.26,37.26,0.0,0.0,36.73,36.73,36.73,0.0,0.0,36.98,36.98,36.98,0.0,0.0
2019-05-19,39.53,39.53,39.53,0.0,0.0,39.79,39.79,39.79,0.0,0.0,39.33,39.33,39.33,0.0,0.0,39.49,39.49,39.49,0.0,0.0
2019-05-26,39.93,39.93,39.93,0.0,0.0,40.25,40.25,40.25,0.0,0.0,39.8,39.8,39.8,0.0,0.0,40.12,40.12,40.12,0.0,0.0
2019-06-02,39.72,39.72,39.72,0.0,0.0,39.91,39.91,39.91,0.0,0.0,39.7,39.7,39.7,0.0,0.0,39.77,39.77,39.77,0.0,0.0
2019-06-09,38.57,38.57,38.57,0.0,0.0,38.64,38.64,38.64,0.0,0.0,38.4,38.4,38.4,0.0,0.0,38.4,38.4,38.4,0.0,0.0
2019-06-16,37.97,37.97,37.97,0.0,0.0,38.09,38.09,38.09,0.0,0.0,37.71,37.71,37.71,0.0,0.0,37.98,37.98,37.98,0.0,0.0
2019-06-23,39.1,39.1,39.1,0.0,0.0,39.11,39.11,39.11,0.0,0.0,38.64,38.64,38.64,0.0,0.0,38.68,38.68,38.68,0.0,0.0
2019-06-30,38.53,38.53,38.53,0.0,0.0,38.93,38.93,38.93,0.0,0.0,38.12,38.12,38.12,0.0,0.0,38.33,38.33,38.33,0.0,0.0
2019-07-07,37.56,37.56,37.56,0.0,0.0,37.78,37.78,37.78,0.0,0.0,37.43,37.43,37.43,0.0,0.0,37.6,37.6,37.6,0.0,0.0
2019-07-14,36.51,36.51,36.51,0.0,0.0,36.88,36.88,36.88,0.0,0.0,36.14,36.14,36.14,0.0,0.0,36.22,36.22,36.22,0.0,0.0
2019-07-21,35.62,35.62,35.62,0.0,0.0,35.92,35.92,35.92,0.0,0.0,35.62,35.62,35.62,0.0,0.0,35.91,35.91,35.91,0.0,0.0
2019-07-28,34.36,34.36,34.36,0.0,0.0,34.45,34.45,34.45,0.0,0.0,34.17,34.17,34.17,0.0,0.0,34.2,34.2,34.2,0.0,0.0
2019-08-04,34.15,34.15,34.15,0.0,0.0,34.25,34.25,34.25,0.0,0.0,34.01,34.01,34.01,0.0,0.0,34.11,34.11,34.11,0.0,0.0
2019-08-11,33.59,33.59,33.59,0.0,0.0,33.95,33.95,33.95,0.0,0.0,33.5,33.5,33.5,0.0,0.0,33.74,33.74,33.74,0.0,0.0
2019-08-18,32.98,32.98,32.98,0.0,0.0,33.0,33.0,33.0,0.0,0.0,32.36,32.36,32.36,0.0,0.0,32.49,32.49,32.49,0.0,0.0
2019-08-25,33.29,33.29,33.29,0.0,0.0,33.34,33.34,33.34,0.0,0.0,33.1,33.1,33.1,0.0,0.0,33.13,33.13,33.13,0.0,0.0
2019-09-01,33.08,33.08,33.08,0.0,0.0,33.23,33.23,33.23,0.0,0.0,33.07,33.07,33.07,0.0,0.0,33.17,33.17,33.17,0.0,0.0
2019-09-08,34.49,34.49,34.49,0.0,0.0,34.56,34.56,34.56,0.0,0.0,34.34,34.34,34.34,0.0,0.0,34.53,34.53,34.53,0.0,0.0
2019-09-15,35.18,35.18,35.18,0.0,0.0,35.49,35.49,35.49,0.0,0.0,35.0,35.0,35.0,0.0,0.0,35.29,35.29,35.29,0.0,0.0
2019-09-22,35.8,35.8,35.8,0.0,0.0,35.8,35.8,35.8,0.0,0.0,35.3,35.3,35.3,0.0,0.0,35.39,35.39,35.39,0.0,0.0
2019-09-29,33.97,33.97,33.97,0.0,0.0,34.16,34.16,34.16,0.0,0.0,33.75,33.75,33.75,0.0,0.0,34.16,34.16,34.16,0.0,0.0
2019-10-06,34.0,34.0,34.0,0.0,0.0,34.06,34.06,34.06,0.0,0.0,33.81,33.81,33.81,0.0,0.0,33.82,33.82,33.82,0.0,0.0
2019-10-13,34.86,34.86,34.86,0.0,0.0,35.21,35.21,35.21,0.0,0.0,34.64,34.64,34.64,0.0,0.0,35.1,35.1,35.1,0.0,0.0
2019-10-20,35.04,35.04,35.04,0.0,0.0,35.42,35.42,35.42,0.0,0.0,35.04,35.04,35.04,0.0,0.0,35.18,35.18,35.18,0.0,0.0
2019-10-27,36.19,36.19,36.19,0.0,0.0,36.65,36.65,36.65,0.0,0.0,36.17,36.17,36.17,0.0,0.0,36.53,36.53,36.53,0.0,0.0
2019-11-03,35.8,35.8,35.8,0.0,0.0,35.88,35.88,35.88,0.0,0.0,35.63,35.63,35.63,0.0,0.0,35.77,35.77,35.77,0.0,0.0
2019-11-10,35.47,35.47,35.47,0.0,0.0,35.61,35.61,35.61,0.0,0.0,35.47,35.47,35.47,0.0,0.0,35.56,35.56,35.56,0.0,0.0
2019-11-17,35.6,35.6,35.6,0.0,0.0,35.6,35.6,35.6,0.0,0.0,35.34,35.34,35.34,0.0,0.0,35.45,35.45,35.45,0.0,0.0
2019-11-24,36.3,36.3,36.3,0.0,0.0,36.53,36.53,36.53,0.0,0.0,36.08,36.08,36.08,0.0,0.0,36.24,36.24,36.24,0.0,0.0
2019-12-01,35.99,35.99,35.99,0.0,0.0,36.23,36.23,36.23,0.0,0.0,35.7,35.7,35.7,0.0,0.0,35.81,35.81,35.81,0.0,0.0
2019-12-08,35.92,35.92,35.92,0.0,0.0,36.12,36.12,36.12,0.0,0.0,35.84,35.84,35.84,0.0,0.0,35.95,35.95,35.95,0.0,0.0
2019-12-15,35.54,35.54,35.54,0.0,0.0,35.54,35.54,35.54,0.0,0.0,35.4,35.4,35.4,0.0,0.0,35.45,35.45,35.45,0.0,0.0
2019-12-22,35.48,35.48,35.48,0.0,0.0,35.53,35.53,35.53,0.0,0.0,35.32,35.32,35.32,0.0,0.0,35.41,35.41,35.41,0.0,0.0
2019-12-29,36.41,36.41,36.41,0.0,0.0,36.5,36.5,36.5,0.0,0.0,36.26,36.26,36.26,0.0,0.0,36.32,36.32,36.32,0.0,0.0
