Date,AdvisorShares Cornerstone Small Cap_Open_average,AdvisorShares Cornerstone Small Cap_Open_max,AdvisorShares Cornerstone Small Cap_Open_min,AdvisorShares Cornerstone Small Cap_Open_volatility,AdvisorShares Cornerstone Small Cap_Open_change,AdvisorShares Cornerstone Small Cap_High_average,AdvisorShares Cornerstone Small Cap_High_max,AdvisorShares Cornerstone Small Cap_High_min,AdvisorShares Cornerstone Small Cap_High_volatility,AdvisorShares Cornerstone Small Cap_High_change,AdvisorShares Cornerstone Small Cap_Low_average,AdvisorShares Cornerstone Small Cap_Low_max,AdvisorShares Cornerstone Small Cap_Low_min,AdvisorShares Cornerstone Small Cap_Low_volatility,AdvisorShares Cornerstone Small Cap_Low_change,AdvisorShares Cornerstone Small Cap_Close_average,AdvisorShares Cornerstone Small Cap_Close_max,AdvisorShares Cornerstone Small Cap_Close_min,AdvisorShares Cornerstone Small Cap_Close_volatility,AdvisorShares Cornerstone Small Cap_Close_change
2018-09-09,40.48,40.48,40.48,0.0,0.0,40.48,40.48,40.48,0.0,0.0,40.3,40.3,40.3,0.0,0.0,40.3,40.3,40.3,0.0,0.0
2018-09-16,40.02,40.02,40.02,0.0,0.0,40.04,40.04,40.04,0.0,0.0,40.02,40.02,40.02,0.0,0.0,40.04,40.04,40.04,0.0,0.0
2018-09-23,40.32,40.32,40.32,0.0,0.0,40.32,40.32,40.32,0.0,0.0,40.0,40.0,40.0,0.0,0.0,40.0,40.0,40.0,0.0,0.0
2018-09-30,38.02,38.02,38.02,0.0,0.0,38.02,38.02,38.02,0.0,0.0,38.02,38.02,38.02,0.0,0.0,38.02,38.02,38.02,0.0,0.0
2018-10-07,36.98,36.98,36.98,0.0,0.0,36.98,36.98,36.98,0.0,0.0,36.31,36.31,36.31,0.0,0.0,36.31,36.31,36.31,0.0,0.0
2018-10-14,36.58,36.58,36.58,0.0,0.0,36.58,36.58,36.58,0.0,0.0,36.58,36.58,36.58,0.0,0.0,36.58,36.58,36.58,0.0,0.0
2018-10-21,35.22,35.22,35.22,0.0,0.0,35.22,35.22,35.22,0.0,0.0,35.22,35.22,35.22,0.0,0.0,35.22,35.22,35.22,0.0,0.0
2018-10-28,36.46,36.46,36.46,0.0,0.0,36.46,36.46,36.46,0.0,0.0,36.23,36.23,36.23,0.0,0.0,36.23,36.23,36.23,0.0,0.0
2018-11-04,37.0,37.0,37.0,0.0,0.0,37.7,37.7,37.7,0.0,0.0,36.03,36.03,36.03,0.0,0.0,36.13,36.13,36.13,0.0,0.0
2018-11-11,35.48,35.48,35.48,0.0,0.0,35.48,35.48,35.48,0.0,0.0,34.55,34.55,34.55,0.0,0.0,34.6,34.6,34.6,0.0,0.0
2018-11-18,34.76,34.76,34.76,0.0,0.0,34.76,34.76,34.76,0.0,0.0,34.76,34.76,34.76,0.0,0.0,34.76,34.76,34.76,0.0,0.0
2018-11-25,35.74,35.74,35.74,0.0,0.0,35.74,35.74,35.74,0.0,0.0,35.74,35.74,35.74,0.0,0.0,35.74,35.74,35.74,0.0,0.0
2018-12-02,34.38,34.38,34.38,0.0,0.0,34.38,34.38,34.38,0.0,0.0,33.28,33.28,33.28,0.0,0.0,33.53,33.53,33.53,0.0,0.0
2018-12-09,32.82,32.82,32.82,0.0,0.0,33.28,33.28,33.28,0.0,0.0,32.09,32.09,32.09,0.0,0.0,32.09,32.09,32.09,0.0,0.0
2018-12-16,30.08,30.08,30.08,0.0,0.0,30.08,30.08,30.08,0.0,0.0,30.08,30.08,30.08,0.0,0.0,30.08,30.08,30.08,0.0,0.0
2018-12-23,31.98,31.98,31.98,0.0,0.0,31.98,31.98,31.98,0.0,0.0,31.98,31.98,31.98,0.0,0.0,31.98,31.98,31.98,0.0,0.0
2018-12-30,33.37,33.37,33.37,0.0,0.0,33.37,33.37,33.37,0.0,0.0,32.95,32.95,32.95,0.0,0.0,32.95,32.95,32.95,0.0,0.0
2019-01-06,33.51,33.51,33.51,0.0,0.0,33.96,33.96,33.96,0.0,0.0,33.51,33.51,33.51,0.0,0.0,33.81,33.81,33.81,0.0,0.0
2019-01-13,34.84,34.84,34.84,0.0,0.0,34.84,34.84,34.84,0.0,0.0,34.84,34.84,34.84,0.0,0.0,34.84,34.84,34.84,0.0,0.0
2019-01-20,34.68,34.68,34.68,0.0,0.0,34.68,34.68,34.68,0.0,0.0,34.68,34.68,34.68,0.0,0.0,34.68,34.68,34.68,0.0,0.0
2019-01-27,35.94,35.94,35.94,0.0,0.0,35.94,35.94,35.94,0.0,0.0,35.78,35.78,35.78,0.0,0.0,35.92,35.92,35.92,0.0,0.0
2019-02-03,35.72,35.72,35.72,0.0,0.0,35.72,35.72,35.72,0.0,0.0,35.72,35.72,35.72,0.0,0.0,35.72,35.72,35.72,0.0,0.0
2019-02-10,36.76,36.76,36.76,0.0,0.0,36.89,36.89,36.89,0.0,0.0,36.76,36.76,36.76,0.0,0.0,36.89,36.89,36.89,0.0,0.0
2019-02-17,37.37,37.37,37.37,0.0,0.0,37.37,37.37,37.37,0.0,0.0,37.37,37.37,37.37,0.0,0.0,37.37,37.37,37.37,0.0,0.0
2019-02-24,37.11,37.11,37.11,0.0,0.0,37.29,37.29,37.29,0.0,0.0,36.88,36.88,36.88,0.0,0.0,36.88,36.88,36.88,0.0,0.0
2019-03-03,36.0,36.0,36.0,0.0,0.0,36.3,36.3,36.3,0.0,0.0,36.0,36.0,36.0,0.0,0.0,36.3,36.3,36.3,0.0,0.0
2019-03-10,36.7,36.7,36.7,0.0,0.0,36.73,36.73,36.73,0.0,0.0,36.67,36.67,36.67,0.0,0.0,36.73,36.73,36.73,0.0,0.0
2019-03-17,35.58,35.58,35.58,0.0,0.0,35.72,35.72,35.72,0.0,0.0,35.58,35.58,35.58,0.0,0.0,35.72,35.72,35.72,0.0,0.0
2019-03-24,36.64,36.64,36.64,0.0,0.0,36.64,36.64,36.64,0.0,0.0,36.59,36.59,36.59,0.0,0.0,36.59,36.59,36.59,0.0,0.0
2019-03-31,36.84,36.84,36.84,0.0,0.0,36.84,36.84,36.84,0.0,0.0,36.84,36.84,36.84,0.0,0.0,36.84,36.84,36.84,0.0,0.0
2019-04-07,37.05,37.05,37.05,0.0,0.0,37.05,37.05,37.05,0.0,0.0,37.05,37.05,37.05,0.0,0.0,37.05,37.05,37.05,0.0,0.0
2019-04-14,36.49,36.49,36.49,0.0,0.0,36.49,36.49,36.49,0.0,0.0,36.49,36.49,36.49,0.0,0.0,36.49,36.49,36.49,0.0,0.0
2019-04-21,37.35,37.35,37.35,0.0,0.0,37.35,37.35,37.35,0.0,0.0,37.35,37.35,37.35,0.0,0.0,37.35,37.35,37.35,0.0,0.0
2019-04-28,37.72,37.72,37.72,0.0,0.0,37.74,37.74,37.74,0.0,0.0,37.72,37.72,37.72,0.0,0.0,37.74,37.74,37.74,0.0,0.0
2019-05-05,35.86,35.86,35.86,0.0,0.0,35.87,35.87,35.87,0.0,0.0,35.52,35.52,35.52,0.0,0.0,35.52,35.52,35.52,0.0,0.0
2019-05-12,35.53,35.53,35.53,0.0,0.0,35.53,35.53,35.53,0.0,0.0,35.53,35.53,35.53,0.0,0.0,35.53,35.53,35.53,0.0,0.0
2019-05-19,35.24,35.24,35.24,0.0,0.0,35.24,35.24,35.24,0.0,0.0,35.2,35.2,35.2,0.0,0.0,35.2,35.2,35.2,0.0,0.0
2019-05-26,34.41,34.41,34.41,0.0,0.0,34.41,34.41,34.41,0.0,0.0,33.97,33.97,33.97,0.0,0.0,33.97,33.97,33.97,0.0,0.0
2019-06-02,35.21,35.21,35.21,0.0,0.0,35.21,35.21,35.21,0.0,0.0,35.21,35.21,35.21,0.0,0.0,35.21,35.21,35.21,0.0,0.0
2019-06-09,35.3,35.3,35.3,0.0,0.0,35.3,35.3,35.3,0.0,0.0,35.3,35.3,35.3,0.0,0.0,35.3,35.3,35.3,0.0,0.0
2019-06-16,35.61,35.61,35.61,0.0,0.0,35.61,35.61,35.61,0.0,0.0,35.44,35.44,35.44,0.0,0.0,35.44,35.44,35.44,0.0,0.0
2019-06-23,36.58,36.58,36.58,0.0,0.0,36.58,36.58,36.58,0.0,0.0,36.4,36.4,36.4,0.0,0.0,36.4,36.4,36.4,0.0,0.0
2019-06-30,36.15,36.15,36.15,0.0,0.0,36.15,36.15,36.15,0.0,0.0,36.15,36.15,36.15,0.0,0.0,36.15,36.15,36.15,0.0,0.0
2019-07-07,36.24,36.24,36.24,0.0,0.0,36.24,36.24,36.24,0.0,0.0,36.24,36.24,36.24,0.0,0.0,36.24,36.24,36.24,0.0,0.0
2019-07-14,35.84,35.84,35.84,0.0,0.0,35.84,35.84,35.84,0.0,0.0,35.84,35.84,35.84,0.0,0.0,35.84,35.84,35.84,0.0,0.0
2019-07-21,36.21,36.21,36.21,0.0,0.0,36.26,36.26,36.26,0.0,0.0,36.21,36.21,36.21,0.0,0.0,36.26,36.26,36.26,0.0,0.0
2019-07-28,34.19,34.19,34.19,0.0,0.0,34.22,34.22,34.22,0.0,0.0,34.19,34.19,34.19,0.0,0.0,34.22,34.22,34.22,0.0,0.0
2019-08-04,34.27,34.27,34.27,0.0,0.0,34.27,34.27,34.27,0.0,0.0,34.27,34.27,34.27,0.0,0.0,34.27,34.27,34.27,0.0,0.0
2019-08-11,34.45,34.45,34.45,0.0,0.0,34.45,34.45,34.45,0.0,0.0,34.45,34.45,34.45,0.0,0.0,34.45,34.45,34.45,0.0,0.0
2019-08-18,33.32,33.32,33.32,0.0,0.0,33.67,33.67,33.67,0.0,0.0,33.32,33.32,33.32,0.0,0.0,33.67,33.67,33.67,0.0,0.0
2019-08-25,34.14,34.14,34.14,0.0,0.0,34.14,34.14,34.14,0.0,0.0,34.14,34.14,34.14,0.0,0.0,34.14,34.14,34.14,0.0,0.0
2019-09-01,34.47,34.47,34.47,0.0,0.0,34.54,34.54,34.54,0.0,0.0,34.47,34.47,34.47,0.0,0.0,34.54,34.54,34.54,0.0,0.0
2019-09-08,35.91,35.91,35.91,0.0,0.0,35.91,35.91,35.91,0.0,0.0,35.91,35.91,35.91,0.0,0.0,35.91,35.91,35.91,0.0,0.0
2019-09-15,35.1,35.1,35.1,0.0,0.0,35.23,35.23,35.23,0.0,0.0,35.1,35.1,35.1,0.0,0.0,35.23,35.23,35.23,0.0,0.0
2019-09-22,34.57,34.57,34.57,0.0,0.0,34.57,34.57,34.57,0.0,0.0,34.57,34.57,34.57,0.0,0.0,34.57,34.57,34.57,0.0,0.0
2019-09-29,34.16,34.16,34.16,0.0,0.0,34.16,34.16,34.16,0.0,0.0,34.16,34.16,34.16,0.0,0.0,34.16,34.16,34.16,0.0,0.0
2019-10-06,34.2,34.2,34.2,0.0,0.0,34.2,34.2,34.2,0.0,0.0,34.2,34.2,34.2,0.0,0.0,34.2,34.2,34.2,0.0,0.0
2019-10-13,35.2,35.2,35.2,0.0,0.0,35.2,35.2,35.2,0.0,0.0,35.2,35.2,35.2,0.0,0.0,35.2,35.2,35.2,0.0,0.0
2019-10-20,35.76,35.76,35.76,0.0,0.0,35.76,35.76,35.76,0.0,0.0,35.76,35.76,35.76,0.0,0.0,35.76,35.76,35.76,0.0,0.0
2019-10-27,36.09,36.09,36.09,0.0,0.0,36.09,36.09,36.09,0.0,0.0,36.09,36.09,36.09,0.0,0.0,36.09,36.09,36.09,0.0,0.0
2019-11-03,35.85,35.85,35.85,0.0,0.0,35.85,35.85,35.85,0.0,0.0,35.85,35.85,35.85,0.0,0.0,35.85,35.85,35.85,0.0,0.0
2019-11-10,35.97,35.97,35.97,0.0,0.0,35.97,35.97,35.97,0.0,0.0,35.97,35.97,35.97,0.0,0.0,35.97,35.97,35.97,0.0,0.0
2019-11-17,36.58,36.58,36.58,0.0,0.0,36.58,36.58,36.58,0.0,0.0,36.58,36.58,36.58,0.0,0.0,36.58,36.58,36.58,0.0,0.0
2019-11-24,36.24,36.24,36.24,0.0,0.0,36.24,36.24,36.24,0.0,0.0,36.24,36.24,36.24,0.0,0.0,36.24,36.24,36.24,0.0,0.0
2019-12-01,36.81,36.81,36.81,0.0,0.0,36.81,36.81,36.81,0.0,0.0,36.81,36.81,36.81,0.0,0.0,36.81,36.81,36.81,0.0,0.0
2019-12-08,37.33,37.33,37.33,0.0,0.0,37.33,37.33,37.33,0.0,0.0,37.07,37.07,37.07,0.0,0.0,37.09,37.09,37.09,0.0,0.0
2019-12-15,37.67,37.67,37.67,0.0,0.0,37.72,37.72,37.72,0.0,0.0,37.67,37.67,37.67,0.0,0.0,37.72,37.72,37.72,0.0,0.0
2019-12-22,37.17,37.17,37.17,0.0,0.0,37.44,37.44,37.44,0.0,0.0,37.17,37.17,37.17,0.0,0.0,37.44,37.44,37.44,0.0,0.0
2019-12-29,37.47,37.47,37.47,0.0,0.0,37.47,37.47,37.47,0.0,0.0,37.47,37.47,37.47,0.0,0.0,37.47,37.47,37.47,0.0,0.0
