Date,IRIXStock_Open_average,IRIXStock_Open_max,IRIXStock_Open_min,IRIXStock_Open_volatility,IRIXStock_Open_change,IRIXStock_High_average,IRIXStock_High_max,IRIXStock_High_min,IRIXStock_High_volatility,IRIXStock_High_change,IRIXStock_Low_average,IRIXStock_Low_max,IRIXStock_Low_min,IRIXStock_Low_volatility,IRIXStock_Low_change,IRIXStock_Close_average,IRIXStock_Close_max,IRIXStock_Close_min,IRIXStock_Close_volatility,IRIXStock_Close_change,IRIXStock_Volume_average,IRIXStock_Volume_max,IRIXStock_Volume_min,IRIXStock_Volume_volatility,IRIXStock_Volume_change
2018-03-25,5.925000000000001,6.04,5.82,0.21999999999999975,-0.09999999999999964,5.985,6.08,5.94,0.13999999999999968,-0.13999999999999968,5.7225,5.73,5.72,0.010000000000000675,0.0,5.8625,6.04,5.72,0.3200000000000003,-0.3200000000000003,15407,23211,9628,13583,-7676
2018-04-01,5.72,5.85,5.65,0.1999999999999993,-0.0699999999999994,5.792,5.85,5.74,0.10999999999999943,-0.019999999999999574,5.64,5.67,5.6,0.07000000000000028,0.05000000000000071,5.728,5.78,5.67,0.11000000000000032,-0.11000000000000032,7724,19255,1414,17841,-14897
2018-04-08,5.78,5.86,5.73,0.1299999999999999,0.07999999999999918,5.886,5.9,5.87,0.03000000000000025,0.019999999999999574,5.666,5.7,5.65,0.04999999999999982,0.02999999999999936,5.7620000000000005,5.87,5.69,0.17999999999999972,-0.17999999999999972,26201,71911,7553,64358,15275
2018-04-15,5.724,5.81,5.65,0.15999999999999925,-0.09999999999999964,5.882000000000001,6.08,5.69,0.3899999999999997,0.16000000000000014,5.674,5.71,5.63,0.08000000000000007,0.009999999999999787,5.75,5.84,5.65,0.1899999999999995,-0.03000000000000025,24176,38563,10348,28215,-23722
2018-04-22,5.569999999999999,5.85,5.3,0.5499999999999998,-0.5099999999999998,5.764,5.92,5.58,0.33999999999999986,-0.16999999999999993,5.52,5.72,5.3,0.41999999999999993,-0.3799999999999999,5.668,5.85,5.51,0.33999999999999986,-0.15999999999999925,13728,35219,2373,32846,436
2018-04-29,5.56,5.8,5.32,0.47999999999999954,-0.009999999999999787,5.9159999999999995,6.52,5.5,1.0199999999999996,0.8499999999999996,5.156,5.63,4.28,1.3499999999999996,0.3099999999999996,5.668,6.2,5.33,0.8700000000000001,0.7199999999999998,17789,23937,4004,19933,-381
2018-05-06,6.666,7.2,6.18,1.0200000000000005,0.9500000000000002,6.86,7.39,6.34,1.0499999999999998,0.8600000000000003,6.496,6.98,5.96,1.0200000000000005,1.0,6.768,7.22,6.18,1.04,0.9000000000000004,21144,40139,7225,32914,7928
2018-05-13,6.966,7.18,6.83,0.34999999999999964,0.08000000000000007,7.106,7.29,6.84,0.4500000000000002,0.1900000000000004,6.832,6.93,6.76,0.16999999999999993,0.0699999999999994,6.992,7.18,6.83,0.34999999999999964,0.03000000000000025,9256,15560,1591,13969,6726
2018-05-20,7.098,7.36,6.95,0.41000000000000014,0.04999999999999982,7.226,7.36,7.06,0.3000000000000007,0.1200000000000001,6.944,7.02,6.81,0.20999999999999996,0.019999999999999574,7.106,7.24,7.01,0.23000000000000043,0.08999999999999986,31168,132653,3522,129131,2574
2018-05-27,7.08,7.11,7.03,0.08000000000000007,0.08000000000000007,7.2375,7.39,7.16,0.22999999999999954,-0.22999999999999954,7.0325,7.08,7.0,0.08000000000000007,0.019999999999999574,7.0775,7.16,7.02,0.14000000000000057,0.14000000000000057,9439,11423,5007,6416,-87
2018-06-03,7.1,7.18,7.05,0.1299999999999999,-0.08999999999999986,7.158,7.2,7.11,0.08999999999999986,-0.08000000000000007,6.95,7.05,6.71,0.33999999999999986,-0.29000000000000004,7.054,7.09,7.0,0.08999999999999986,-0.08999999999999986,14375,31736,8060,23676,22069
2018-06-10,6.994,7.04,6.91,0.1299999999999999,-0.08999999999999986,7.086,7.13,7.02,0.11000000000000032,-0.11000000000000032,6.75,7.0,6.26,0.7400000000000002,-0.7400000000000002,6.88,7.11,6.27,0.8400000000000007,-0.7300000000000004,9448,15824,3499,12325,12234
2018-06-17,6.448,6.76,6.12,0.6399999999999997,0.46999999999999975,6.688,7.04,6.37,0.6699999999999999,0.6699999999999999,6.206,6.46,5.84,0.6200000000000001,0.4400000000000004,6.468,6.64,6.08,0.5599999999999996,0.5599999999999996,22579,34436,10456,23980,4358
2018-06-24,6.352,6.5,6.15,0.34999999999999964,-0.15999999999999925,6.692,6.96,6.4,0.5599999999999996,0.3600000000000003,6.17,6.3,5.95,0.34999999999999964,-0.33000000000000007,6.384,6.96,6.11,0.8499999999999996,0.6399999999999997,11094,22880,2136,20744,20744
2018-07-01,6.425000000000001,6.69,6.25,0.4400000000000004,-0.4400000000000004,6.5825,6.69,6.47,0.22000000000000064,-0.14000000000000057,6.23,6.32,6.11,0.20999999999999996,-0.1299999999999999,6.3225,6.48,6.18,0.3000000000000007,0.17000000000000082,8860,17867,4126,13741,13741
2018-07-08,6.311999999999999,6.55,6.18,0.3700000000000001,-0.20000000000000018,6.4959999999999996,6.76,6.35,0.41000000000000014,-0.3199999999999994,6.228,6.35,6.14,0.20999999999999996,0.09999999999999964,6.274,6.42,6.2,0.21999999999999975,0.16000000000000014,7113,12092,2938,9154,-3385
2018-07-15,6.64,6.97,6.46,0.5099999999999998,0.5099999999999998,6.912,7.67,6.46,1.21,1.21,6.601999999999999,6.97,6.35,0.6200000000000001,0.6200000000000001,6.732,7.2,6.36,0.8399999999999999,0.8399999999999999,14424,35654,1059,34595,30442
2018-07-22,7.306,7.42,7.18,0.2400000000000002,-0.16000000000000014,7.494,8.0,7.2,0.7999999999999998,0.5700000000000003,7.186,7.33,7.09,0.2400000000000002,-0.23000000000000043,7.378,7.95,7.13,0.8200000000000003,0.5499999999999998,45347,198086,1232,196854,176631
2018-07-29,7.696,7.95,7.45,0.5,-0.4500000000000002,7.832,8.0,7.45,0.5499999999999998,-0.03000000000000025,7.402,7.73,7.02,0.7100000000000009,-0.28000000000000025,7.62,7.84,7.45,0.3899999999999997,-0.11000000000000032,20423,39629,4440,35189,17663
2018-08-05,7.71,7.89,7.56,0.33000000000000007,0.25,7.882,8.08,7.64,0.4400000000000004,0.4400000000000004,7.45,7.7,7.12,0.5800000000000001,0.5800000000000001,7.8020000000000005,8.0,7.62,0.3799999999999999,0.3799999999999999,12600,22812,6024,16788,10868
2018-08-12,7.95,8.1,7.87,0.22999999999999954,0.11999999999999922,8.108,8.2,8.0,0.1999999999999993,0.129999999999999,7.87,8.06,7.77,0.2900000000000009,0.20000000000000018,8.022,8.1,7.81,0.29000000000000004,0.02999999999999936,16576,32624,4254,28370,-5245
2018-08-19,8.23,8.32,8.15,0.16999999999999993,0.16999999999999993,8.468,8.88,8.33,0.5500000000000007,0.5,8.120000000000001,8.32,8.0,0.3200000000000003,0.1899999999999995,8.276,8.42,8.17,0.25,0.1999999999999993,8126,15227,1709,13518,661
2018-08-26,8.724,8.88,8.59,0.2900000000000009,0.2900000000000009,8.936,9.48,8.7,0.7800000000000011,0.7400000000000002,8.6,8.87,8.37,0.5,0.5,8.766,9.1,8.46,0.6399999999999988,0.3899999999999988,7991,11097,1032,10065,296
2018-09-02,9.125,9.24,9.04,0.20000000000000107,0.08999999999999986,9.2725,9.32,9.24,0.08000000000000007,-0.08000000000000007,8.83,9.0,8.55,0.4499999999999993,-0.28999999999999915,8.89,9.15,8.55,0.5999999999999996,-0.3099999999999987,14735,32151,6024,26127,-22879
2018-09-09,7.8500000000000005,8.63,6.49,2.1400000000000006,-2.1400000000000006,8.03,8.74,6.89,1.8500000000000005,-1.8500000000000005,7.612,8.63,6.0,2.630000000000001,-2.630000000000001,7.804,8.69,6.69,1.9999999999999991,-1.9999999999999991,63113,289492,1440,288052,288052
2018-09-16,6.37,6.7,6.0,0.7000000000000002,-0.20000000000000018,6.808,7.22,6.39,0.8300000000000001,-0.41000000000000014,6.2219999999999995,6.47,6.0,0.46999999999999975,0.16999999999999993,6.322,6.52,6.0,0.5199999999999996,0.1999999999999993,53323,93724,16702,77022,-16199
2018-09-23,6.518,6.55,6.49,0.05999999999999961,0.009999999999999787,6.596,6.67,6.55,0.1200000000000001,-0.07000000000000028,6.44,6.5,6.35,0.15000000000000036,-0.15000000000000036,6.4719999999999995,6.55,6.35,0.20000000000000018,-0.16000000000000014,42944,90258,15767,74491,74491
2018-09-30,6.204,6.55,6.01,0.54,-0.4299999999999997,6.368,6.55,6.23,0.3199999999999994,-0.3199999999999994,5.97,6.13,5.9,0.22999999999999954,-0.20999999999999996,6.052,6.3,5.95,0.34999999999999964,-0.34999999999999964,37889,79609,22105,57504,-6310
2018-10-07,5.676,6.06,5.32,0.7399999999999993,-0.7399999999999993,5.752,6.06,5.46,0.5999999999999996,-0.5999999999999996,5.426,5.82,5.0,0.8200000000000003,-0.6699999999999999,5.488,5.92,5.0,0.9199999999999999,-0.9199999999999999,32656,59725,3081,56644,14533
2018-10-14,5.314,5.6,5.04,0.5599999999999996,0.5599999999999996,5.584,5.87,5.29,0.5800000000000001,0.3099999999999996,5.156,5.45,4.9,0.5499999999999998,0.1999999999999993,5.346,5.59,4.98,0.6099999999999994,0.21999999999999975,82705,202011,21394,180617,-24338
2018-10-21,5.354,5.51,5.1,0.41000000000000014,0.34000000000000075,5.646,5.86,5.47,0.39000000000000057,0.2699999999999996,5.192,5.37,5.05,0.3200000000000003,0.3200000000000003,5.434,5.57,5.35,0.22000000000000064,0.22000000000000064,48213,105393,23180,82213,-73066
2018-10-28,5.514,5.71,5.23,0.47999999999999954,-0.08000000000000007,5.744,6.0,5.65,0.34999999999999964,0.25,5.288,5.43,5.19,0.23999999999999932,0.05000000000000071,5.42,5.61,5.19,0.41999999999999993,-0.03000000000000025,29227,64101,5641,58460,36878
2018-11-04,5.48,5.63,5.29,0.33999999999999986,0.13999999999999968,5.59,5.65,5.54,0.11000000000000032,-0.11000000000000032,5.2540000000000004,5.4,4.94,0.45999999999999996,-0.45999999999999996,5.386,5.55,5.09,0.45999999999999996,-0.4500000000000002,55666,193278,11808,181470,-166577
2018-11-11,4.87,5.09,4.5,0.5899999999999999,-0.2999999999999998,5.174,5.3,5.05,0.25,-0.09000000000000075,4.682,5.05,4.23,0.8199999999999994,-0.29000000000000004,4.95,5.05,4.89,0.16000000000000014,-0.14999999999999947,32568,72036,7952,64084,-6386
2018-11-18,4.855,5.04,4.71,0.33000000000000007,-0.1900000000000004,5.0275,5.07,4.99,0.08000000000000007,-0.07000000000000028,4.7425,4.8,4.71,0.08999999999999986,-0.08999999999999986,4.7875,4.9,4.75,0.15000000000000036,-0.15000000000000036,6810,12120,897,11223,-4917
2018-11-25,4.778,5.0,4.6,0.40000000000000036,-0.2400000000000002,4.98,5.12,4.88,0.2400000000000002,-0.09999999999999964,4.582,4.64,4.49,0.14999999999999947,-0.04999999999999982,4.706,4.75,4.61,0.13999999999999968,0.040000000000000036,26984,43508,12259,31249,21282
2018-12-02,4.7125,4.83,4.49,0.33999999999999986,-0.33999999999999986,4.75,4.87,4.6,0.27000000000000046,-0.27000000000000046,4.4825,4.71,4.17,0.54,-0.54,4.609999999999999,4.87,4.26,0.6100000000000003,-0.6100000000000003,32037,65136,1374,63762,63762
2018-12-09,4.232,4.28,4.16,0.1200000000000001,-0.040000000000000036,4.412,4.6,4.28,0.3199999999999994,0.04999999999999982,4.132,4.25,4.06,0.1900000000000004,-0.03000000000000025,4.186,4.26,4.1,0.16000000000000014,-0.040000000000000036,59318,108143,40769,67374,6464
2018-12-16,4.042,4.1,4.0,0.09999999999999964,-0.04999999999999982,4.196,4.3,4.1,0.20000000000000018,-0.1900000000000004,3.904,4.0,3.72,0.2799999999999998,-0.06000000000000005,4.026,4.04,4.0,0.040000000000000036,0.020000000000000462,151538,441907,53107,388800,-18506
2018-12-23,4.03,4.32,3.83,0.4900000000000002,-0.41000000000000014,4.2275,4.46,4.06,0.40000000000000036,0.13999999999999968,3.815,3.91,3.75,0.16000000000000014,0.16000000000000014,4.0625,4.45,3.85,0.6000000000000001,0.3799999999999999,59761,96385,20599,75786,13776
2018-12-30,4.6325,4.76,4.5,0.2599999999999998,0.07000000000000028,4.8525,4.95,4.76,0.1900000000000004,0.1900000000000004,4.4825,4.65,4.33,0.3200000000000003,0.2400000000000002,4.725,4.95,4.48,0.46999999999999975,0.25,35890,53301,16663,36638,-18873
2019-01-06,5.018000000000001,5.15,4.94,0.20999999999999996,0.040000000000000036,5.132000000000001,5.29,4.99,0.2999999999999998,0.08000000000000007,4.888,5.0,4.76,0.2400000000000002,-0.009999999999999787,4.966,5.12,4.8,0.3200000000000003,-0.07000000000000028,7308,11917,3294,8623,1312
2019-01-13,4.996,5.16,4.91,0.25,-0.03000000000000025,5.126,5.23,4.95,0.28000000000000025,-0.2400000000000002,4.8260000000000005,4.95,4.65,0.2999999999999998,-0.29000000000000004,4.954,5.18,4.79,0.3899999999999997,-0.20999999999999996,15632,29273,6635,22638,22638
2019-01-20,4.6625,4.72,4.58,0.13999999999999968,-0.13999999999999968,4.795,4.9,4.7,0.20000000000000018,-0.1900000000000004,4.5375,4.65,4.43,0.22000000000000064,-0.1299999999999999,4.5874999999999995,4.68,4.47,0.20999999999999996,-0.1299999999999999,5202,11309,2210,9099,1156
2019-01-27,4.664,4.79,4.47,0.3200000000000003,0.3100000000000005,4.916,5.06,4.8,0.2599999999999998,-0.11999999999999922,4.522,4.6,4.46,0.13999999999999968,0.07000000000000028,4.71,4.8,4.55,0.25,-0.009999999999999787,3594,4945,1688,3257,-1251
2019-02-03,4.918,5.15,4.69,0.45999999999999996,0.14999999999999947,4.978,5.15,4.81,0.34000000000000075,0.03000000000000025,4.652,4.76,4.54,0.21999999999999975,-0.009999999999999787,4.7540000000000004,4.9,4.65,0.25,0.009999999999999787,34640,70152,5268,64884,19552
2019-02-10,4.648,4.76,4.5,0.2599999999999998,-0.16000000000000014,4.788,4.94,4.73,0.20999999999999996,-0.019999999999999574,4.55,4.72,4.35,0.3700000000000001,-0.08000000000000007,4.614,4.85,4.38,0.46999999999999975,-0.09999999999999964,69665,312594,4438,308156,3668
2019-02-17,4.55,4.67,4.5,0.16999999999999993,0.16000000000000014,4.6975,4.81,4.53,0.27999999999999936,0.11000000000000032,4.4925,4.6,4.4,0.1999999999999993,0.1999999999999993,4.5925,4.76,4.5,0.2599999999999998,0.2599999999999998,18909,34032,8735,25297,4477
2019-02-24,4.592,4.75,4.51,0.2400000000000002,-0.20999999999999996,4.726,4.81,4.64,0.16999999999999993,-0.019999999999999574,4.492,4.55,4.45,0.09999999999999964,-0.04999999999999982,4.606,4.73,4.45,0.28000000000000025,-0.020000000000000462,17401,35249,5678,29571,7654
2019-03-03,4.454,4.71,4.16,0.5499999999999998,-0.5499999999999998,4.578,4.82,4.25,0.5700000000000003,-0.09999999999999964,4.319999999999999,4.64,4.08,0.5599999999999996,-0.4399999999999995,4.444,4.74,4.14,0.6000000000000005,-0.25,20732,39756,6182,33574,2801
2019-03-10,4.454,4.52,4.39,0.1299999999999999,-0.03999999999999915,4.584,4.68,4.5,0.17999999999999972,0.0,4.3260000000000005,4.48,4.19,0.29000000000000004,0.22000000000000064,4.564,4.68,4.4,0.27999999999999936,0.0,14476,20738,8148,12590,8845
2019-03-17,4.398,4.65,4.22,0.4300000000000006,-0.3700000000000001,4.534,4.65,4.45,0.20000000000000018,-0.040000000000000036,4.268,4.41,4.2,0.20999999999999996,-0.1900000000000004,4.376,4.45,4.3,0.15000000000000036,-0.04999999999999982,9723,11626,7218,4408,-25
2019-03-24,4.31,4.45,4.2,0.25,0.1200000000000001,4.416,4.62,4.33,0.29000000000000004,0.28000000000000025,4.228,4.42,4.11,0.3099999999999996,0.3099999999999996,4.366,4.56,4.15,0.40999999999999925,0.40999999999999925,16097,28449,5344,23105,8189
2019-03-31,4.484,4.71,4.27,0.4400000000000004,0.0,4.582,4.71,4.5,0.20999999999999996,-0.009999999999999787,4.35,4.47,4.27,0.20000000000000018,0.1200000000000001,4.516,4.6,4.49,0.10999999999999943,0.009999999999999787,17755,45054,428,44626,-44626
2019-04-07,4.468,4.56,4.37,0.1899999999999995,0.11999999999999922,4.592,4.7,4.5,0.20000000000000018,0.09999999999999964,4.422,4.56,4.37,0.1899999999999995,0.17999999999999972,4.498,4.6,4.39,0.20999999999999996,0.14999999999999947,50860,123379,1383,121996,-41010
2019-04-14,4.6425,4.7,4.59,0.11000000000000032,0.11000000000000032,4.9,5.18,4.65,0.5299999999999994,0.5299999999999994,4.605,4.7,4.46,0.2400000000000002,0.2400000000000002,4.8625,5.16,4.62,0.54,0.54,21841,65760,2570,63190,-63190
2019-04-21,4.912,5.14,4.68,0.45999999999999996,-0.2699999999999996,5.0,5.18,4.87,0.3099999999999996,-0.23999999999999932,4.766,5.05,4.64,0.41000000000000014,-0.41000000000000014,4.83,5.05,4.65,0.39999999999999947,-0.35999999999999943,5517,14895,1119,13776,6140
2019-04-28,4.798,5.0,4.65,0.34999999999999964,0.34999999999999964,5.01,5.34,4.85,0.4900000000000002,0.4900000000000002,4.614,4.93,4.05,0.8799999999999999,0.8799999999999999,4.912,5.34,4.61,0.7299999999999995,0.7299999999999995,20736,82532,1193,81339,66142
2019-05-05,5.172,5.23,5.1,0.13000000000000078,-0.020000000000000462,5.23,5.33,5.1,0.23000000000000043,-0.08000000000000007,5.082,5.1,5.06,0.040000000000000036,-0.019999999999999574,5.112,5.2,5.06,0.14000000000000057,0.10000000000000053,4451,7610,243,7367,-3829
2019-05-12,5.01,5.1,4.93,0.16999999999999993,0.0,5.144,5.24,5.02,0.22000000000000064,-0.08999999999999986,4.912,4.97,4.82,0.14999999999999947,-0.14999999999999947,4.9639999999999995,5.02,4.92,0.09999999999999964,-0.010000000000000675,11857,41882,2414,39468,37501
2019-05-19,5.006,5.33,4.9,0.4299999999999997,0.40000000000000036,5.25,5.64,5.05,0.5899999999999999,0.5899999999999999,4.928,5.19,4.81,0.3800000000000008,0.3700000000000001,5.178,5.61,4.92,0.6900000000000004,0.5600000000000005,39701,69795,16418,53377,28609
2019-05-26,5.282500000000001,5.64,4.98,0.6599999999999993,-0.6599999999999993,5.4225,5.69,5.16,0.5300000000000002,-0.4399999999999995,4.9675,5.3,4.81,0.4900000000000002,-0.4399999999999995,5.1,5.35,4.93,0.41999999999999993,-0.3799999999999999,17569,33946,3415,30531,-111
2019-06-02,4.956,5.03,4.85,0.1800000000000006,-0.08000000000000007,5.07,5.14,5.0,0.13999999999999968,0.03000000000000025,4.854,5.0,4.8,0.20000000000000018,-0.009999999999999787,5.042,5.13,4.93,0.20000000000000018,0.10000000000000053,6741,13971,1377,12594,-1071
2019-06-09,5.154,5.4,5.04,0.3600000000000003,-0.15000000000000036,5.362,5.54,5.21,0.33000000000000007,-0.13999999999999968,5.046,5.07,5.03,0.040000000000000036,0.009999999999999787,5.106,5.22,5.04,0.17999999999999972,0.08000000000000007,3724,9457,709,8748,-7732
2019-06-16,4.934,5.27,4.72,0.5499999999999998,-0.4399999999999995,5.1579999999999995,5.34,4.93,0.41000000000000014,-0.33999999999999986,4.72,4.86,4.65,0.20999999999999996,-0.20999999999999996,4.79,4.99,4.65,0.33999999999999986,-0.20999999999999996,106566,370643,10706,359937,359937
2019-06-23,4.598,4.68,4.5,0.17999999999999972,-0.1299999999999999,4.692,4.82,4.55,0.27000000000000046,-0.20000000000000018,4.476,4.62,4.36,0.2599999999999998,-0.2599999999999998,4.516,4.62,4.41,0.20999999999999996,-0.07000000000000028,18696,41943,1716,40227,33787
2019-06-30,4.385,4.67,4.12,0.5499999999999998,-0.5499999999999998,4.43,4.77,4.2,0.5699999999999994,-0.5699999999999994,4.1675,4.43,3.87,0.5599999999999996,-0.5599999999999996,4.2524999999999995,4.43,4.13,0.2999999999999998,-0.22999999999999954,17502,46545,408,46137,-28363
2019-07-07,4.106,4.45,3.93,0.52,-0.45999999999999996,4.176,4.45,4.05,0.40000000000000036,-0.40000000000000036,3.948,4.03,3.91,0.1200000000000001,0.040000000000000036,3.9939999999999998,4.06,3.92,0.13999999999999968,-0.04999999999999982,5720,8987,1475,7512,-2926
2019-07-14,3.898,3.94,3.85,0.08999999999999986,-0.009999999999999787,3.938,3.96,3.91,0.04999999999999982,-0.020000000000000018,3.796,3.9,3.5,0.3999999999999999,-0.3799999999999999,3.838,3.92,3.65,0.27,-0.26000000000000023,22189,82010,1881,80129,71883
2019-07-21,3.68,3.83,3.58,0.25,-0.2400000000000002,3.724,3.9,3.6,0.2999999999999998,-0.2799999999999998,3.556,3.58,3.52,0.06000000000000005,0.029999999999999805,3.578,3.6,3.57,0.03000000000000025,-0.010000000000000231,14203,35564,2560,33004,33004
2019-07-28,3.508,3.56,3.47,0.08999999999999986,-0.08999999999999986,3.5860000000000003,3.64,3.49,0.1499999999999999,-0.10999999999999988,3.4,3.5,3.25,0.25,-0.25,3.468,3.6,3.34,0.26000000000000023,-0.16000000000000014,8089,10900,4058,6842,-1263
2019-08-04,2.954,3.14,2.73,0.41000000000000014,-0.20000000000000018,3.334,3.8,2.99,0.8099999999999996,0.4299999999999997,2.77,3.0,2.49,0.5099999999999998,-0.33000000000000007,2.914,3.1,2.67,0.43000000000000016,-0.33000000000000007,52641,123076,7670,115406,-37895
2019-08-11,2.86,3.3,2.7,0.5999999999999996,0.08000000000000007,3.25,4.1,2.81,1.2899999999999996,-1.2899999999999996,2.648,2.7,2.59,0.11000000000000032,-0.0900000000000003,2.776,2.83,2.68,0.1499999999999999,-0.1499999999999999,57706,179651,17706,161945,26945
2019-08-18,2.642,2.7,2.55,0.15000000000000036,-0.13000000000000034,2.814,2.9,2.67,0.22999999999999998,-0.22999999999999998,2.528,2.68,2.39,0.29000000000000004,-0.18000000000000016,2.614,2.71,2.5,0.20999999999999996,-0.20999999999999996,30039,67222,18303,48919,438
2019-08-25,2.528,2.68,2.44,0.2400000000000002,-0.1200000000000001,2.578,2.68,2.53,0.15000000000000036,-0.050000000000000266,2.396,2.45,2.35,0.10000000000000009,0.029999999999999805,2.444,2.5,2.37,0.1299999999999999,0.1299999999999999,44593,87048,16160,70888,-57831
2019-09-01,2.515,2.54,2.49,0.04999999999999982,0.010000000000000231,2.53,2.55,2.5,0.04999999999999982,0.010000000000000231,2.395,2.44,2.36,0.08000000000000007,0.040000000000000036,2.5025,2.53,2.48,0.04999999999999982,0.04999999999999982,43555,71570,21627,49943,9010
2019-09-08,2.428,2.5,2.32,0.18000000000000016,-0.10000000000000009,2.468,2.53,2.4,0.1299999999999999,-0.1299999999999999,2.268,2.29,2.22,0.06999999999999984,-0.03999999999999959,2.308,2.38,2.27,0.10999999999999988,0.0,39183,59093,28150,30943,-748
2019-09-15,2.144,2.3,2.0,0.2999999999999998,0.040000000000000036,2.23,2.32,2.15,0.16999999999999993,0.04999999999999982,1.964,2.02,1.84,0.17999999999999994,0.10999999999999988,2.092,2.19,2.0,0.18999999999999995,0.04999999999999982,363976,522319,219694,302625,221088
2019-09-22,1.758,2.03,1.51,0.5199999999999998,-0.20999999999999974,1.856,2.03,1.7,0.32999999999999985,-0.1699999999999997,1.6,1.76,1.5,0.26,0.26,1.692,1.8,1.57,0.22999999999999998,0.19999999999999996,361173,856875,96910,759965,-759965
2019-09-29,1.8699999999999999,1.99,1.76,0.22999999999999998,0.22999999999999998,1.956,1.99,1.9,0.09000000000000008,0.09000000000000008,1.814,1.89,1.75,0.1399999999999999,0.10000000000000009,1.8880000000000001,1.98,1.8,0.17999999999999994,0.09999999999999987,70952,136688,39394,97294,8131
2019-10-06,1.878,1.95,1.78,0.16999999999999993,-0.010000000000000009,1.94,1.99,1.9,0.09000000000000008,-0.050000000000000044,1.832,1.91,1.77,0.1399999999999999,-0.07999999999999985,1.8920000000000001,1.94,1.86,0.07999999999999985,-0.020000000000000018,28775,54781,13645,41136,12043
2019-10-13,1.882,1.9,1.86,0.039999999999999813,-0.020000000000000018,1.91,1.95,1.89,0.06000000000000005,-0.010000000000000009,1.848,1.87,1.82,0.050000000000000044,0.050000000000000044,1.88,1.89,1.86,0.029999999999999805,0.010000000000000009,39412,56803,8114,48689,-33242
